https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ERG,Volume USDT
1661385600,2022-08-25 00:00:00,ERG/USDT,3.0352,3.5,3.035,3.3761,218778.66893186,724870.057534209612
1661299200,2022-08-24 00:00:00,ERG/USDT,2.9992,3.157,2.95,3.0374,84571.15705389,256152.144847288026
1661212800,2022-08-23 00:00:00,ERG/USDT,3.122,3.126,2.9378,2.9958,83337.71773495,250597.683514976456
1661126400,2022-08-22 00:00:00,ERG/USDT,3.1447,3.33,2.85,3.1396,185811.75130804,560518.438517722653
1661040000,2022-08-21 00:00:00,ERG/USDT,2.9398,3.25,2.9256,3.143,83291.11427314,256481.021793057047
1660953600,2022-08-20 00:00:00,ERG/USDT,2.8605,3.0687,2.81,2.9399,94835.44106205,278035.052248273655
1660867200,2022-08-19 00:00:00,ERG/USDT,3.3676,3.385,2.84,2.85,175230.72172269,536586.645789922617
1660780800,2022-08-18 00:00:00,ERG/USDT,3.265,3.5007,3.1789,3.3669,97562.08250312,327180.744722915595
1660694400,2022-08-17 00:00:00,ERG/USDT,3.3057,3.49,3.1819,3.2622,130273.76740692,434647.477241646631
1660608000,2022-08-16 00:00:00,ERG/USDT,3.2401,3.55,3.1341,3.315,181101.48675056,601411.362226246585
1660521600,2022-08-15 00:00:00,ERG/USDT,3.11,3.2558,2.797,3.2455,155203.62783165,468051.351537446957
1660435200,2022-08-14 00:00:00,ERG/USDT,3.2426,3.4103,3.05,3.1063,134388.09242785,431044.581721040985
1660348800,2022-08-13 00:00:00,ERG/USDT,3.5445,3.84,3.1898,3.2493,307856.6163398,1061378.710439978639
1660262400,2022-08-12 00:00:00,ERG/USDT,2.5375,3.693,2.5147,3.5416,370939.54389068,1142967.285703731409
1660176000,2022-08-11 00:00:00,ERG/USDT,2.22,2.7549,2.2161,2.5317,258747.56277406,652766.553655237341
1660089600,2022-08-10 00:00:00,ERG/USDT,2.0661,2.23,2.0401,2.2186,107744.27283462,230947.078476308201
1660003200,2022-08-09 00:00:00,ERG/USDT,2.1319,2.192,2.06,2.0619,79377.83479567,166937.950502925727
1659916800,2022-08-08 00:00:00,ERG/USDT,2.0912,2.185,2.066,2.13,79920.49391338,170282.275723242403
1659830400,2022-08-07 00:00:00,ERG/USDT,2.0827,2.12,2.0691,2.0911,29438.71064652,61460.742649950799
1659744000,2022-08-06 00:00:00,ERG/USDT,2.0881,2.134,2.061,2.085,56907.9607906,118873.156961062644
1659657600,2022-08-05 00:00:00,ERG/USDT,2.0833,2.1188,2.0396,2.086,79621.18274555,165728.650011661262
1659571200,2022-08-04 00:00:00,ERG/USDT,2.1132,2.1988,2.01,2.0825,101258.14320195,212128.056685773695
1659484800,2022-08-03 00:00:00,ERG/USDT,2.114,2.2,2.0791,2.1133,65014.29544568,137941.146128337894
1659398400,2022-08-02 00:00:00,ERG/USDT,2.1395,2.1898,2.043,2.12,69819.59507401,147631.873424667248
1659312000,2022-08-01 00:00:00,ERG/USDT,2.1309,2.202,2.0756,2.1424,97648.78116715,209617.75585032452
1659225600,2022-07-31 00:00:00,ERG/USDT,2.1695,2.2254,2.1219,2.1309,43669.58769223,94583.564805924125
1659139200,2022-07-30 00:00:00,ERG/USDT,2.0752,2.2248,2.0681,2.16,108258.64863472,233615.990165710915
1659052800,2022-07-29 00:00:00,ERG/USDT,2.044,2.0999,2.0074,2.0752,63298.44737731,129874.420583239595
1658966400,2022-07-28 00:00:00,ERG/USDT,2.0115,2.1482,1.9571,2.0411,82199.02179939,167113.176042705504
1658880000,2022-07-27 00:00:00,ERG/USDT,1.8665,2.05,1.8453,2.0217,75241.65973572,146475.700615213253
1658793600,2022-07-26 00:00:00,ERG/USDT,2.0061,2.0084,1.7439,1.8664,105573.76573263,199245.448839516154
1658707200,2022-07-25 00:00:00,ERG/USDT,2.1199,2.1905,2,2.0016,101063.34834652,208329.441064173993
1658620800,2022-07-24 00:00:00,ERG/USDT,1.9224,2.15,1.9212,2.1328,132833.97171809,270548.35600256775
1658534400,2022-07-23 00:00:00,ERG/USDT,1.8861,1.9899,1.8661,1.9224,76511.59177549,145150.881757588319
1658448000,2022-07-22 00:00:00,ERG/USDT,1.9529,1.9599,1.874,1.8862,69022.21128118,132254.240068238762
1658361600,2022-07-21 00:00:00,ERG/USDT,1.8785,1.96,1.82,1.9544,66749.48458038,125488.368044214455
1658275200,2022-07-20 00:00:00,ERG/USDT,1.9065,1.9689,1.848,1.877,81832.4262957,156185.878679273209
1658188800,2022-07-19 00:00:00,ERG/USDT,1.8401,1.9362,1.8071,1.9063,76738.28363008,143807.696570409072
1658102400,2022-07-18 00:00:00,ERG/USDT,1.7599,1.8874,1.7463,1.8384,77624.96009075,141495.136352528043
1658016000,2022-07-17 00:00:00,ERG/USDT,1.82,1.8314,1.7521,1.7576,33145.21064896,59268.681386352106
1657929600,2022-07-16 00:00:00,ERG/USDT,1.7499,1.83,1.7075,1.826,43156.86534274,76325.177252204238
1657843200,2022-07-15 00:00:00,ERG/USDT,1.7065,1.7969,1.7004,1.741,50979.48030524,89695.137765277552
1657756800,2022-07-14 00:00:00,ERG/USDT,1.6586,1.7303,1.6094,1.715,63681.759991,106014.714448950934
1657670400,2022-07-13 00:00:00,ERG/USDT,1.6689,1.7219,1.5833,1.6595,119551.12434645,196900.14170501814
1657584000,2022-07-12 00:00:00,ERG/USDT,1.7428,1.7467,1.63,1.67,71750.87154901,120537.359043850159
1657497600,2022-07-11 00:00:00,ERG/USDT,1.8021,1.819,1.709,1.7428,56015.65059584,100133.451668828063
1657411200,2022-07-10 00:00:00,ERG/USDT,1.8629,1.866,1.8,1.8078,59469.39841416,108445.553357308426
1657324800,2022-07-09 00:00:00,ERG/USDT,1.8696,1.89,1.819,1.862,62523.62889182,115784.019310937769
1657238400,2022-07-08 00:00:00,ERG/USDT,1.8943,1.9359,1.812,1.8782,62766.86166431,118087.338763264727
1657152000,2022-07-07 00:00:00,ERG/USDT,1.9181,1.9768,1.857,1.8944,98148.75337236,188137.068910963773
1657065600,2022-07-06 00:00:00,ERG/USDT,1.9337,1.948,1.9001,1.9276,35300.21997607,67667.488032019025
1656979200,2022-07-05 00:00:00,ERG/USDT,1.9789,1.9979,1.9,1.9337,44617.36523447,86707.026988049106
1656892800,2022-07-04 00:00:00,ERG/USDT,1.9246,1.9846,1.9119,1.9846,44809.88473964,87475.581777615121
1656806400,2022-07-03 00:00:00,ERG/USDT,1.9972,2.0171,1.9,1.935,56838.50858049,109832.137942215765
1656720000,2022-07-02 00:00:00,ERG/USDT,1.9687,2.1741,1.9268,1.9972,106376.96931233,214175.986826892777
1656633600,2022-07-01 00:00:00,ERG/USDT,1.8716,2.2,1.8554,1.9781,137637.84799697,273263.994164202192
1656547200,2022-06-30 00:00:00,ERG/USDT,1.8839,1.9157,1.815,1.8715,45930.3102577,85164.836827346914
1656460800,2022-06-29 00:00:00,ERG/USDT,1.9251,1.958,1.862,1.8832,70427.14041387,134942.603327992734
1656374400,2022-06-28 00:00:00,ERG/USDT,1.9637,1.999,1.925,1.9251,54376.7470801,105959.923302831762
1656288000,2022-06-27 00:00:00,ERG/USDT,2.0796,2.124,1.963,1.9689,56040.49999389,112627.951345782585
1656201600,2022-06-26 00:00:00,ERG/USDT,2.1132,2.134,2.043,2.08,31713.17593491,66159.142523459231
1656115200,2022-06-25 00:00:00,ERG/USDT,2.042,2.1438,1.9713,2.1132,94664.63991954,193509.809825020425
1656028800,2022-06-24 00:00:00,ERG/USDT,1.9699,2.0899,1.9413,2.0414,47701.44464816,96213.12815502189
1655942400,2022-06-23 00:00:00,ERG/USDT,1.9223,2.027,1.9208,1.968,52325.61558588,103869.290239373988
1655856000,2022-06-22 00:00:00,ERG/USDT,1.9376,1.9784,1.9101,1.9243,51835.50272101,100608.703619506337
1655769600,2022-06-21 00:00:00,ERG/USDT,1.954,2.021,1.925,1.9412,86106.60981674,169695.182865386608
1655683200,2022-06-20 00:00:00,ERG/USDT,1.9912,2.016,1.8641,1.9624,86211.47607743,167391.526681634876
1655596800,2022-06-19 00:00:00,ERG/USDT,1.913,2.0332,1.8633,1.99,71878.19935452,138610.340174393484
1655510400,2022-06-18 00:00:00,ERG/USDT,2.0061,2.0165,1.86,1.913,79672.14248313,151882.933050608278
1655424000,2022-06-17 00:00:00,ERG/USDT,1.9164,2.1737,1.9084,2.0156,110623.79281191,222153.446979667716
1655337600,2022-06-16 00:00:00,ERG/USDT,2.0969,2.1032,1.909,1.9175,72312.52839772,142737.573868755158
1655251200,2022-06-15 00:00:00,ERG/USDT,1.9547,2.1358,1.85,2.1045,207272.48639186,407918.532247116653
1655164800,2022-06-14 00:00:00,ERG/USDT,1.8313,2.1976,1.8002,1.9556,170253.10047902,333854.495009795952
1655078400,2022-06-13 00:00:00,ERG/USDT,2.0529,2.22,1.8291,1.84,268751.24566574,524795.145548768478
1654992000,2022-06-12 00:00:00,ERG/USDT,2.1601,2.2121,2.0101,2.0434,78347.89530304,164733.905856936794
1654905600,2022-06-11 00:00:00,ERG/USDT,2.3202,2.3499,2.15,2.1679,74270.35729075,167614.416292628251
1654819200,2022-06-10 00:00:00,ERG/USDT,2.4356,2.4749,2.32,2.32,57222.28246864,136287.993611620983
1654732800,2022-06-09 00:00:00,ERG/USDT,2.5216,2.575,2.401,2.44,80614.18447459,200524.976614722236
1654646400,2022-06-08 00:00:00,ERG/USDT,2.5014,2.5411,2.4223,2.51,64585.40845259,160589.002268068638
1654560000,2022-06-07 00:00:00,ERG/USDT,2.4451,2.6,2.325,2.5014,82235.69389845,200198.085071842783
1654473600,2022-06-06 00:00:00,ERG/USDT,2.36,2.6,2.3534,2.456,211792.54953722,521189.798450678998
1654387200,2022-06-05 00:00:00,ERG/USDT,2.3813,2.3999,2.3296,2.36,42400.47979949,99918.383317483719
1654300800,2022-06-04 00:00:00,ERG/USDT,2.4016,2.409,2.33,2.397,42334.28504054,100007.467021597678
1654214400,2022-06-03 00:00:00,ERG/USDT,2.4687,2.529,2.35,2.4012,63781.77502941,156179.24338357624
1654128000,2022-06-02 00:00:00,ERG/USDT,2.3687,2.47,2.346,2.469,35076.86169667,84686.624116929825
1654041600,2022-06-01 00:00:00,ERG/USDT,2.7,2.714,2.3263,2.3707,114364.54751168,284456.207733661552
1653955200,2022-05-31 00:00:00,ERG/USDT,2.483,2.7985,2.3801,2.7,169978.53991789,442561.460660735999
1653868800,2022-05-30 00:00:00,ERG/USDT,2.2654,2.6058,2.2244,2.4884,201370.44269861,489744.61647705379
1653782400,2022-05-29 00:00:00,ERG/USDT,2.04,2.494,1.9874,2.2552,175604.76994626,380488.322439933671
1653696000,2022-05-28 00:00:00,ERG/USDT,2.0611,2.1222,2.0219,2.0435,73673.20392708,151755.198104328568
1653609600,2022-05-27 00:00:00,ERG/USDT,2.12,2.1474,1.9,2.0666,137839.74082051,285745.321732962808
1653523200,2022-05-26 00:00:00,ERG/USDT,2.252,2.3125,2.0713,2.12,126017.86033724,273498.649301410674
1653436800,2022-05-25 00:00:00,ERG/USDT,2.318,2.3205,2.224,2.2571,61398.23906861,139512.889578194198
1653350400,2022-05-24 00:00:00,ERG/USDT,2.3346,2.3669,2.191,2.3091,94016.68521702,215885.35881441153
1653264000,2022-05-23 00:00:00,ERG/USDT,2.4115,2.45,2.2738,2.3346,121786.95974537,289407.850742263619
1653177600,2022-05-22 00:00:00,ERG/USDT,2.2888,2.44,2.2139,2.4172,136638.24363788,320006.254702433569
1653091200,2022-05-21 00:00:00,ERG/USDT,2.2656,2.46,2.253,2.285,74292.44514459,170887.291432074865
1653004800,2022-05-20 00:00:00,ERG/USDT,2.2985,2.4488,2.17,2.266,145044.65022769,330285.375312675416
1652918400,2022-05-19 00:00:00,ERG/USDT,2.2551,2.357,2.2416,2.2988,154291.15265523,352810.628634599758
1652832000,2022-05-18 00:00:00,ERG/USDT,2.4153,2.535,2.2402,2.2524,257538.15192061,632613.809049737305
1652745600,2022-05-17 00:00:00,ERG/USDT,2.4859,2.6262,2.379,2.4157,152396.6309456,382271.451641110585
1652659200,2022-05-16 00:00:00,ERG/USDT,2.5548,2.6128,2.4375,2.4857,116984.72865394,296056.886912685711
1652572800,2022-05-15 00:00:00,ERG/USDT,2.3389,2.5982,2.2918,2.5555,104686.35879168,250876.710874325313
1652486400,2022-05-14 00:00:00,ERG/USDT,2.3534,2.5522,2.13,2.3396,167174.41012579,376196.922945241272
1652400000,2022-05-13 00:00:00,ERG/USDT,2.1145,2.7999,2.0757,2.365,213583.70650226,522480.235569449558
1652313600,2022-05-12 00:00:00,ERG/USDT,2.2331,2.413,1.93,2.1159,281420.19254074,609275.437404463838
1652227200,2022-05-11 00:00:00,ERG/USDT,2.7387,2.97,2.2,2.2329,312129.95588237,770568.800443175519
1652140800,2022-05-10 00:00:00,ERG/USDT,2.59,2.975,2.371,2.7387,177773.48548889,487449.830414816194
1652054400,2022-05-09 00:00:00,ERG/USDT,3.1109,3.173,2.4319,2.5946,276698.43644632,755049.324038436282
1651968000,2022-05-08 00:00:00,ERG/USDT,3.2112,3.5004,3.0805,3.1112,79640.31095399,255484.443490302214
1651881600,2022-05-07 00:00:00,ERG/USDT,3.2052,3.6161,3.146,3.2058,74665.5312827,245686.444596808976
1651795200,2022-05-06 00:00:00,ERG/USDT,3.1988,3.2496,2.8997,3.2052,106242.52244477,332398.051796218523
1651708800,2022-05-05 00:00:00,ERG/USDT,3.6396,3.664,3,3.1989,141865.86112318,470744.393631599065
1651622400,2022-05-04 00:00:00,ERG/USDT,3.2527,3.7605,3.2421,3.627,139152.44020961,485892.319610891099
1651536000,2022-05-03 00:00:00,ERG/USDT,3.2897,3.3,3.1292,3.2514,50664.4467397,164583.102398839464
1651449600,2022-05-02 00:00:00,ERG/USDT,3.3391,3.495,3.2,3.297,78077.29934101,259515.98063842608
1651363200,2022-05-01 00:00:00,ERG/USDT,3.1873,3.377,3.1043,3.3392,121678.26059034,394894.818759263494
1651276800,2022-04-30 00:00:00,ERG/USDT,3.4938,3.7,3.001,3.1872,154890.45069487,521053.059306578446
1651190400,2022-04-29 00:00:00,ERG/USDT,3.6621,3.6709,3.408,3.4814,74442.62595419,262045.059335268613
1651104000,2022-04-28 00:00:00,ERG/USDT,3.703,3.7944,3.474,3.6539,148049.65026402,537659.193642149301
1651017600,2022-04-27 00:00:00,ERG/USDT,3.6311,4.074,3.63,3.7082,87793.57827323,328009.861260351583
1650931200,2022-04-26 00:00:00,ERG/USDT,3.8961,4.13,3.6122,3.6311,58869.19161239,226119.285361485388
1650844800,2022-04-25 00:00:00,ERG/USDT,3.977,4.0928,3.5475,3.896,189801.2615159,718193.004178050147
1650758400,2022-04-24 00:00:00,ERG/USDT,4.0401,4.2,3.8801,3.9856,66022.68353344,264277.355239382388
1650672000,2022-04-23 00:00:00,ERG/USDT,4.068,4.11,3.9,4.035,67259.77960586,270719.314111030824
1650585600,2022-04-22 00:00:00,ERG/USDT,4.1667,4.21,3.95,4.0603,111791.37962546,458902.677103198044
1650499200,2022-04-21 00:00:00,ERG/USDT,4.2171,4.49,4.1526,4.1775,129951.99616308,557551.460119656237
1650412800,2022-04-20 00:00:00,ERG/USDT,4.3626,4.451,4.1153,4.2174,107492.56414829,463587.635989658397
1650326400,2022-04-19 00:00:00,ERG/USDT,4.2478,4.5,4.1861,4.3627,110931.61271253,479648.069112156985
1650240000,2022-04-18 00:00:00,ERG/USDT,4.1901,4.44,3.917,4.2453,157252.73932998,648904.578434851607
1650153600,2022-04-17 00:00:00,ERG/USDT,4.3508,4.5,4.182,4.1912,63129.62386566,272953.455187717451
1650067200,2022-04-16 00:00:00,ERG/USDT,4.3837,4.42,4.25,4.3604,51713.44142373,224999.115884350519
1649980800,2022-04-15 00:00:00,ERG/USDT,4.3744,4.5896,4.2701,4.3837,84048.00193293,365891.411575744711
1649894400,2022-04-14 00:00:00,ERG/USDT,4.3856,4.4884,4.2213,4.3741,74454.58134254,326307.468240674509
1649808000,2022-04-13 00:00:00,ERG/USDT,4.33,4.4929,4.24,4.3856,90371.92279291,395411.43745478741
1649721600,2022-04-12 00:00:00,ERG/USDT,4.254,4.55,4.1529,4.33,132908.71934837,574301.647432909402
1649635200,2022-04-11 00:00:00,ERG/USDT,4.7548,4.7579,4.1604,4.254,167690.19329108,744676.853011894224
1649548800,2022-04-10 00:00:00,ERG/USDT,4.604,4.93,4.513,4.7548,104779.57544441,495699.392169719709
1649462400,2022-04-09 00:00:00,ERG/USDT,4.7341,4.7779,4.474,4.602,107690.37245992,497888.769823488549
1649376000,2022-04-08 00:00:00,ERG/USDT,4.6954,5,4.6954,4.7356,141345.33749751,691979.435533462707
1649289600,2022-04-07 00:00:00,ERG/USDT,4.648,4.8403,4.6094,4.6869,59389.50909163,280272.40918715134
1649203200,2022-04-06 00:00:00,ERG/USDT,4.9723,5.1065,4.575,4.6481,147547.40583274,707547.758757272415
1649116800,2022-04-05 00:00:00,ERG/USDT,5.134,5.3,4.912,4.973,100054.88692884,510824.82038856893
1649030400,2022-04-04 00:00:00,ERG/USDT,5.1029,5.2912,5.0059,5.1459,101948.84886193,523608.16485015832
1648944000,2022-04-03 00:00:00,ERG/USDT,5.1221,5.2621,4.95,5.108,79255.29359517,405222.189890564579
1648857600,2022-04-02 00:00:00,ERG/USDT,5.1758,5.316,5.0058,5.1409,64341.82827033,331422.197543522157
1648771200,2022-04-01 00:00:00,ERG/USDT,4.6902,5.272,4.5382,5.1602,170286.27386152,846434.931644154972
1648684800,2022-03-31 00:00:00,ERG/USDT,4.9675,5.15,4.41,4.7104,216951.32830212,1044437.367842694518
1648598400,2022-03-30 00:00:00,ERG/USDT,5.1,5.1337,4.8701,4.9688,107572.88195204,537995.648787020625
1648512000,2022-03-29 00:00:00,ERG/USDT,5.2561,5.359,5.05,5.1,109584.13337275,568944.048833245934
1648425600,2022-03-28 00:00:00,ERG/USDT,4.93,5.5017,4.6982,5.268,215534.05166684,1112669.928082589638
1648339200,2022-03-27 00:00:00,ERG/USDT,4.906,5.0746,4.4,4.9251,178871.47719002,837586.937657476313
1648252800,2022-03-26 00:00:00,ERG/USDT,4.7623,5.121,4.6548,4.8921,174228.41738903,853486.605733840796
1648166400,2022-03-25 00:00:00,ERG/USDT,4.7414,5.649,4.3807,4.7623,397903.13632621,1977121.052733932982
1648080000,2022-03-24 00:00:00,ERG/USDT,4.3834,4.95,4.1161,4.7392,181382.2967991,818578.340679876685
1647993600,2022-03-23 00:00:00,ERG/USDT,3.7069,4.419,3.5965,4.3845,212335.29549273,850665.55291897494
1647907200,2022-03-22 00:00:00,ERG/USDT,3.4279,3.785,3.4146,3.6892,107179.18728085,390954.076960918392
1647820800,2022-03-21 00:00:00,ERG/USDT,3.291,3.5028,3.274,3.4279,68725.93260675,232830.527251215729
1647734400,2022-03-20 00:00:00,ERG/USDT,3.3771,3.4,3.251,3.291,63223.39573971,209440.387277431019
1647648000,2022-03-19 00:00:00,ERG/USDT,3.3193,3.4,3.2013,3.3717,64987.96236633,216062.910404173549
1647561600,2022-03-18 00:00:00,ERG/USDT,3.2723,3.353,3.21,3.3333,56965.7848335,186269.280730991845
1647475200,2022-03-17 00:00:00,ERG/USDT,3.2606,3.395,3.231,3.2722,69832.24098923,230045.912899167637
1647388800,2022-03-16 00:00:00,ERG/USDT,3.2447,3.4,3.191,3.2606,84216.15117105,275840.74508228964
1647302400,2022-03-15 00:00:00,ERG/USDT,3.262,3.3225,3.152,3.2572,42494.72571958,137592.061873330888
1647216000,2022-03-14 00:00:00,ERG/USDT,3.2,3.3399,3.124,3.267,61343.96276377,198718.224746368317
1647129600,2022-03-13 00:00:00,ERG/USDT,3.137,3.55,3.112,3.2,146647.7876686,488033.197378199133
1647043200,2022-03-12 00:00:00,ERG/USDT,3.0975,3.2104,3.085,3.1361,46789.95003695,147124.574639412556
1646956800,2022-03-11 00:00:00,ERG/USDT,3.1724,3.3785,3.051,3.102,84248.69892479,264129.661393421146
1646870400,2022-03-10 00:00:00,ERG/USDT,3.241,3.275,3.057,3.189,86814.18948242,275526.460058484537
1646784000,2022-03-09 00:00:00,ERG/USDT,3.046,3.726,3.0419,3.249,211905.62299726,709457.536821474708
1646697600,2022-03-08 00:00:00,ERG/USDT,2.984,3.1016,2.91,3.046,87714.93050569,262976.457752675798
1646611200,2022-03-07 00:00:00,ERG/USDT,3.045,3.098,2.9,2.985,68615.10724629,205096.342161401293
1646524800,2022-03-06 00:00:00,ERG/USDT,3.167,3.228,3.003,3.0468,51176.10672734,159470.384034453825
1646438400,2022-03-05 00:00:00,ERG/USDT,3.187,3.2,3.066,3.167,48901.35211363,153660.959187479913
1646352000,2022-03-04 00:00:00,ERG/USDT,3.234,3.265,3.061,3.176,90562.06874045,284152.298370805379
1646265600,2022-03-03 00:00:00,ERG/USDT,3.503,3.691,3.152,3.235,168424.77414352,566297.56194393313
1646179200,2022-03-02 00:00:00,ERG/USDT,3.543,3.777,3.259,3.503,164677.12082528,571824.5777343959
1646092800,2022-03-01 00:00:00,ERG/USDT,3.184,3.673,3.04,3.54,174568.60128766,574451.73029237414
1646006400,2022-02-28 00:00:00,ERG/USDT,2.644,3.231,2.612,3.184,215087.68987477,629345.51815028934
1645920000,2022-02-27 00:00:00,ERG/USDT,2.838,2.841,2.546,2.66,89545.42524039,244208.85001213946
1645833600,2022-02-26 00:00:00,ERG/USDT,2.887,2.959,2.809,2.827,95925.47761391,276516.08399421357
1645747200,2022-02-25 00:00:00,ERG/USDT,2.718,2.939,2.709,2.892,56415.40745162,157863.80653105188
1645660800,2022-02-24 00:00:00,ERG/USDT,2.94,2.945,2.475,2.73,193483.92729854,516327.27002289746
1645574400,2022-02-23 00:00:00,ERG/USDT,2.84,3.172,2.84,2.94,112101.633958,335331.05168549012
1645488000,2022-02-22 00:00:00,ERG/USDT,2.904,2.971,2.699,2.84,109750.91132963,309609.62849646217
1645401600,2022-02-21 00:00:00,ERG/USDT,2.986,3.057,2.9,2.903,59250.43788227,175647.5987700555
1645315200,2022-02-20 00:00:00,ERG/USDT,3.159,3.189,2.947,2.986,72218.58200839,218850.30921785116
1645228800,2022-02-19 00:00:00,ERG/USDT,2.951,3.256,2.95,3.158,88246.73930572,274207.074135045
1645142400,2022-02-18 00:00:00,ERG/USDT,3.217,3.3,2.89,2.95,154534.28346728,474282.45764944926
1645056000,2022-02-17 00:00:00,ERG/USDT,3.382,3.42,3.1,3.212,87412.05846762,284784.9400915631
1644969600,2022-02-16 00:00:00,ERG/USDT,3.577,3.592,3.302,3.372,58848.04618468,201552.52954205835
1644883200,2022-02-15 00:00:00,ERG/USDT,3.257,3.684,3.227,3.578,218595.51465648,767597.80746965172
1644796800,2022-02-14 00:00:00,ERG/USDT,3.244,3.325,3.03,3.257,79146.34624198,255206.32518541645
1644710400,2022-02-13 00:00:00,ERG/USDT,3.353,3.363,3.192,3.264,75776.11419976,249251.9266078831
1644624000,2022-02-12 00:00:00,ERG/USDT,3.449,3.466,3.176,3.353,109658.25336908,364373.79807881375
1644537600,2022-02-11 00:00:00,ERG/USDT,3.589,3.657,3.423,3.454,110225.81911477,391840.9530922849
1644451200,2022-02-10 00:00:00,ERG/USDT,3.725,3.875,3.536,3.585,146792.09544004,545334.97255637782
1644364800,2022-02-09 00:00:00,ERG/USDT,3.694,3.817,3.658,3.724,91606.40500868,341669.82608810561
1644278400,2022-02-08 00:00:00,ERG/USDT,3.904,3.924,3.601,3.694,120091.61980997,450266.38547162841
1644192000,2022-02-07 00:00:00,ERG/USDT,3.744,3.933,3.623,3.924,124963.67788938,475567.71525082536
1644105600,2022-02-06 00:00:00,ERG/USDT,3.743,3.855,3.602,3.744,65291.95041214,243836.94929645239
1644019200,2022-02-05 00:00:00,ERG/USDT,3.646,4,3.62,3.742,155680.05323319,588505.77375478442
1643932800,2022-02-04 00:00:00,ERG/USDT,3.354,3.664,3.345,3.646,135443.87295391,479392.46073351916
1643846400,2022-02-03 00:00:00,ERG/USDT,3.415,3.423,3.151,3.354,86498.36927523,284740.14340354314
1643760000,2022-02-02 00:00:00,ERG/USDT,3.609,3.682,3.382,3.415,72182.82460443,252449.60658692912
1643673600,2022-02-01 00:00:00,ERG/USDT,3.494,3.65,3.457,3.609,66378.12888592,235100.24638424829
1643587200,2022-01-31 00:00:00,ERG/USDT,3.594,3.598,3.314,3.504,74948.67968913,258061.99626184063
1643500800,2022-01-30 00:00:00,ERG/USDT,3.674,3.688,3.45,3.59,52126.82875681,185843.9180235746
1643414400,2022-01-29 00:00:00,ERG/USDT,3.611,3.71,3.459,3.674,70612.24054287,253443.57665194986
1643328000,2022-01-28 00:00:00,ERG/USDT,3.531,3.672,3.4,3.623,70018.87889726,246243.48082031785
1643241600,2022-01-27 00:00:00,ERG/USDT,3.769,3.803,3.371,3.53,85091.19857369,305129.88653089036
