https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume EUR
1663398000,2022-09-17 07:00:00,MATIC/EUR,0.80922,0.81115,0.80844,0.81115,2312.71523119,1875.9589597797685
1663394400,2022-09-17 06:00:00,MATIC/EUR,0.80988,0.80988,0.80988,0.80988,3506.43611283,2839.792479058761
1663390800,2022-09-17 05:00:00,MATIC/EUR,0.81080,0.81080,0.81036,0.81036,147.70997279,119.6982535501044
1663387200,2022-09-17 04:00:00,MATIC/EUR,0.81519,0.81602,0.81519,0.81602,1165.41000000,950.9978682000001
1663383600,2022-09-17 03:00:00,MATIC/EUR,0.81345,0.81345,0.81345,0.81345,0.00000000,0.0
1663380000,2022-09-17 02:00:00,MATIC/EUR,0.81451,0.81451,0.81345,0.81345,574.63013137,467.4328803629265
1663376400,2022-09-17 01:00:00,MATIC/EUR,0.81162,0.81162,0.81162,0.81162,342.38798945,277.888939997409
1663372800,2022-09-17 00:00:00,MATIC/EUR,0.80594,0.80594,0.80594,0.80594,0.00000000,0.0
1663369200,2022-09-16 23:00:00,MATIC/EUR,0.80594,0.80594,0.80594,0.80594,37.00473461,29.8235958115834
1663365600,2022-09-16 22:00:00,MATIC/EUR,0.80690,0.80767,0.80690,0.80706,624.41915764,503.94372536493836
1663362000,2022-09-16 21:00:00,MATIC/EUR,0.80670,0.80806,0.80590,0.80806,336.05479776,271.5524398779456
1663358400,2022-09-16 20:00:00,MATIC/EUR,0.80424,0.80635,0.80424,0.80634,3273.71866493,2639.730308279656
1663354800,2022-09-16 19:00:00,MATIC/EUR,0.80268,0.80317,0.80220,0.80220,511.26818425,410.13933740535
1663351200,2022-09-16 18:00:00,MATIC/EUR,0.79644,0.79813,0.79248,0.79813,11061.90658021,8828.839498863006
1663347600,2022-09-16 17:00:00,MATIC/EUR,0.79647,0.79883,0.79360,0.79382,482.42267447,382.9567674477754
1663344000,2022-09-16 16:00:00,MATIC/EUR,0.79945,0.79952,0.79000,0.79528,14684.85596137,11678.572248958333
1663340400,2022-09-16 15:00:00,MATIC/EUR,0.79945,0.80447,0.79945,0.80447,7423.12391749,5971.68049790318
1663336800,2022-09-16 14:00:00,MATIC/EUR,0.80077,0.80666,0.79887,0.80666,4802.54742177,3874.022903244989
1663333200,2022-09-16 13:00:00,MATIC/EUR,0.81133,0.81224,0.79907,0.79907,2882.63254117,2303.4251846727116
1663329600,2022-09-16 12:00:00,MATIC/EUR,0.82188,0.82188,0.81726,0.81804,21468.69076611,17562.247794308627
1663326000,2022-09-16 11:00:00,MATIC/EUR,0.81722,0.82232,0.81535,0.82232,3481.52052752,2862.923960190247
1663322400,2022-09-16 10:00:00,MATIC/EUR,0.81458,0.81701,0.81237,0.81701,3749.87406047,3063.684606144595
1663318800,2022-09-16 09:00:00,MATIC/EUR,0.80917,0.81522,0.80917,0.81522,9742.40204731,7942.200997008058
1663315200,2022-09-16 08:00:00,MATIC/EUR,0.81775,0.81775,0.80528,0.80528,11089.89848314,8930.47345050298
1663311600,2022-09-16 07:00:00,MATIC/EUR,0.81934,0.82156,0.81791,0.81791,46159.30126023,37754.15409375472
1663308000,2022-09-16 06:00:00,MATIC/EUR,0.82234,0.82234,0.82000,0.82000,11076.81894103,9082.9915316446
1663304400,2022-09-16 05:00:00,MATIC/EUR,0.82205,0.82215,0.82205,0.82215,543.54588257,446.8762473549255
1663300800,2022-09-16 04:00:00,MATIC/EUR,0.82291,0.82291,0.82200,0.82200,267.34267889,219.75568204758
1663297200,2022-09-16 03:00:00,MATIC/EUR,0.81578,0.82004,0.81578,0.82004,6288.49982648,5156.821397706659
1663293600,2022-09-16 02:00:00,MATIC/EUR,0.82689,0.82689,0.82689,0.82689,0.00000000,0.0
1663290000,2022-09-16 01:00:00,MATIC/EUR,0.82690,0.82690,0.82689,0.82689,6773.36243071,5600.825660329792
1663286400,2022-09-16 00:00:00,MATIC/EUR,0.81700,0.82967,0.81700,0.82967,8024.58730813,6657.759351936217
1663282800,2022-09-15 23:00:00,MATIC/EUR,0.82685,0.82685,0.82685,0.82685,25.00000000,20.67125
1663279200,2022-09-15 22:00:00,MATIC/EUR,0.83793,0.83793,0.83793,0.83793,0.00000000,0.0
1663275600,2022-09-15 21:00:00,MATIC/EUR,0.83793,0.83793,0.83793,0.83793,32.35128679,27.108113739944702
1663272000,2022-09-15 20:00:00,MATIC/EUR,0.84267,0.84267,0.84267,0.84267,1907.36762957,1607.281480409752
1663268400,2022-09-15 19:00:00,MATIC/EUR,0.83494,0.83684,0.83200,0.83684,7293.72374895,6103.679782071318
1663264800,2022-09-15 18:00:00,MATIC/EUR,0.83902,0.83902,0.83902,0.83902,59.59333508,49.9999999988216
1663261200,2022-09-15 17:00:00,MATIC/EUR,0.83563,0.83563,0.83331,0.83331,80.00000000,66.6648
1663257600,2022-09-15 16:00:00,MATIC/EUR,0.82605,0.82942,0.82257,0.82828,2014.51803960,1668.585001839888
1663254000,2022-09-15 15:00:00,MATIC/EUR,0.83337,0.83337,0.81758,0.82547,22214.99210071,18337.809529373084
1663250400,2022-09-15 14:00:00,MATIC/EUR,0.83820,0.83820,0.83354,0.83354,1116.98351910,931.050442510614
1663246800,2022-09-15 13:00:00,MATIC/EUR,0.85894,0.85932,0.84938,0.85837,33276.57329420,28563.612218542454
1663243200,2022-09-15 12:00:00,MATIC/EUR,0.86157,0.86157,0.86038,0.86038,755.76901180,650.248542372484
1663239600,2022-09-15 11:00:00,MATIC/EUR,0.85427,0.85433,0.85427,0.85433,128.65130055,109.91066559888151
1663236000,2022-09-15 10:00:00,MATIC/EUR,0.86330,0.86416,0.86206,0.86238,11437.54434481,9863.509492077248
1663232400,2022-09-15 09:00:00,MATIC/EUR,0.86261,0.86261,0.86039,0.86247,2150.07958870,1854.3791428660888
1663228800,2022-09-15 08:00:00,MATIC/EUR,0.86975,0.86975,0.86605,0.86605,1161.87942797,1006.2456785934186
1663225200,2022-09-15 07:00:00,MATIC/EUR,0.86934,0.87880,0.86830,0.86830,2172.94732140,1886.77015917162
1663221600,2022-09-15 06:00:00,MATIC/EUR,0.84551,0.84551,0.83701,0.83937,2723.95352118,2286.404867072856
1663218000,2022-09-15 05:00:00,MATIC/EUR,0.84368,0.85075,0.84368,0.85075,7157.18292683,6088.973375000623
1663214400,2022-09-15 04:00:00,MATIC/EUR,0.83969,0.84387,0.83912,0.84387,5006.82300645,4225.107730452962
1663210800,2022-09-15 03:00:00,MATIC/EUR,0.84499,0.84681,0.84318,0.84357,1388.98668224,1171.7074955371968
1663207200,2022-09-15 02:00:00,MATIC/EUR,0.85394,0.85504,0.85394,0.85463,403.59857473,344.9274499214999
1663203600,2022-09-15 01:00:00,MATIC/EUR,0.85515,0.85515,0.85515,0.85515,0.00000000,0.0
1663200000,2022-09-15 00:00:00,MATIC/EUR,0.85557,0.85557,0.85515,0.85515,1915.72567703,1638.2328127122046
1663196400,2022-09-14 23:00:00,MATIC/EUR,0.86404,0.86404,0.86404,0.86404,48.10778767,41.5670528583868
1663192800,2022-09-14 22:00:00,MATIC/EUR,0.85975,0.85999,0.85769,0.85886,3910.52596751,3358.5943324556383
1663189200,2022-09-14 21:00:00,MATIC/EUR,0.85326,0.86022,0.85326,0.86022,913.50788478,785.8177526454516
1663185600,2022-09-14 20:00:00,MATIC/EUR,0.84702,0.84702,0.84702,0.84702,0.00000000,0.0
1663182000,2022-09-14 19:00:00,MATIC/EUR,0.84622,0.84702,0.84622,0.84702,266.52000351,225.7477733730402
1663178400,2022-09-14 18:00:00,MATIC/EUR,0.84421,0.84708,0.83368,0.84389,1328.36357976,1120.9927413236665
1663174800,2022-09-14 17:00:00,MATIC/EUR,0.84896,0.85205,0.84896,0.85020,164.28386010,139.67413785701999
1663171200,2022-09-14 16:00:00,MATIC/EUR,0.85212,0.85212,0.85212,0.85212,0.00000000,0.0
1663167600,2022-09-14 15:00:00,MATIC/EUR,0.85531,0.85732,0.85212,0.85212,257.55940046,219.4715163199752
1663164000,2022-09-14 14:00:00,MATIC/EUR,0.85744,0.85744,0.84800,0.85561,30794.54704228,26348.122394845188
1663160400,2022-09-14 13:00:00,MATIC/EUR,0.85361,0.85542,0.84848,0.85313,11092.66354038,9463.484046204389
1663156800,2022-09-14 12:00:00,MATIC/EUR,0.84599,0.85635,0.84539,0.85635,13641.27122382,11681.702612518257
1663153200,2022-09-14 11:00:00,MATIC/EUR,0.85670,0.85739,0.85414,0.85414,6445.68063707,5505.51365934697
1663149600,2022-09-14 10:00:00,MATIC/EUR,0.85857,0.85866,0.85592,0.85652,13381.25456693,11461.312161666883
1663146000,2022-09-14 09:00:00,MATIC/EUR,0.86015,0.86119,0.85787,0.85794,33001.15476836,28313.01072196678
1663142400,2022-09-14 08:00:00,MATIC/EUR,0.85462,0.86046,0.85107,0.86046,10276.40253615,8842.43332625563
1663138800,2022-09-14 07:00:00,MATIC/EUR,0.86159,0.86159,0.85000,0.85502,6663.44558840,5697.379246993768
1663135200,2022-09-14 06:00:00,MATIC/EUR,0.86307,0.86307,0.85949,0.85949,650.86128406,559.4087650367294
1663131600,2022-09-14 05:00:00,MATIC/EUR,0.86806,0.86806,0.86459,0.86459,920.15607837,795.5577437979183
1663128000,2022-09-14 04:00:00,MATIC/EUR,0.86342,0.86342,0.86342,0.86342,0.00000000,0.0
1663124400,2022-09-14 03:00:00,MATIC/EUR,0.86477,0.86477,0.86342,0.86342,7779.81480502,6717.2476989503675
1663120800,2022-09-14 02:00:00,MATIC/EUR,0.86353,0.86353,0.86353,0.86353,30.36456830,26.220715664099
1663117200,2022-09-14 01:00:00,MATIC/EUR,0.85581,0.85581,0.85448,0.85448,2117.67048122,1809.5070727928658
1663113600,2022-09-14 00:00:00,MATIC/EUR,0.85155,0.85155,0.85155,0.85155,21.07469907,17.9461599930585
1663110000,2022-09-13 23:00:00,MATIC/EUR,0.84881,0.84881,0.84881,0.84881,1930.06836041,1638.261324999612
1663106400,2022-09-13 22:00:00,MATIC/EUR,0.85497,0.85497,0.85252,0.85366,3909.28342332,3337.1988871513513
1663102800,2022-09-13 21:00:00,MATIC/EUR,0.85806,0.85913,0.85806,0.85892,975.46485953,837.8462771475076
1663099200,2022-09-13 20:00:00,MATIC/EUR,0.85988,0.86300,0.85771,0.86129,5552.25920032,4782.105326643613
1663095600,2022-09-13 19:00:00,MATIC/EUR,0.85000,0.86240,0.84060,0.86240,104748.30868261,90334.94140788287
1663092000,2022-09-13 18:00:00,MATIC/EUR,0.87206,0.87206,0.85468,0.85468,5135.33488188,4389.068016845198
1663088400,2022-09-13 17:00:00,MATIC/EUR,0.86306,0.87193,0.86306,0.87193,14715.47058027,12830.86026305482
1663084800,2022-09-13 16:00:00,MATIC/EUR,0.85338,0.86306,0.85303,0.86306,19773.76615175,17065.946614929355
1663081200,2022-09-13 15:00:00,MATIC/EUR,0.85157,0.85675,0.85157,0.85570,3147.40733382,2693.2364555497743
1663077600,2022-09-13 14:00:00,MATIC/EUR,0.85471,0.86267,0.84899,0.84899,15671.06956900,13304.58135338531
1663074000,2022-09-13 13:00:00,MATIC/EUR,0.87353,0.87423,0.85446,0.85446,7980.75027161,6819.23187707988
1663070400,2022-09-13 12:00:00,MATIC/EUR,0.91409,0.92851,0.85829,0.87469,71532.62654232,62568.87311030187
1663066800,2022-09-13 11:00:00,MATIC/EUR,0.91434,0.91594,0.91338,0.91511,37368.67454866,34196.44776622425
1663063200,2022-09-13 10:00:00,MATIC/EUR,0.91138,0.91595,0.90797,0.91384,1737.45300549,1587.7540545369816
1663059600,2022-09-13 09:00:00,MATIC/EUR,0.91368,0.91852,0.90729,0.90764,1984.67894974,1801.3740019420136
1663056000,2022-09-13 08:00:00,MATIC/EUR,0.91794,0.91905,0.91029,0.91206,31939.60060362,29130.832126537658
1663052400,2022-09-13 07:00:00,MATIC/EUR,0.91287,0.91841,0.91279,0.91785,23503.76890841,21572.93429258412
1663048800,2022-09-13 06:00:00,MATIC/EUR,0.91949,0.92383,0.91107,0.91196,6885.43115234,6279.237793687987
1663045200,2022-09-13 05:00:00,MATIC/EUR,0.92665,0.93000,0.91885,0.91885,2260.46850762,2077.0314882266366
1663041600,2022-09-13 04:00:00,MATIC/EUR,0.92292,0.92509,0.92146,0.92509,2915.71138016,2697.295440672214
1663038000,2022-09-13 03:00:00,MATIC/EUR,0.91635,0.91635,0.91635,0.91635,3231.60062244,2961.277230372894
1663034400,2022-09-13 02:00:00,MATIC/EUR,0.90586,0.91055,0.90586,0.91055,326.19513915,297.0169839530325
1663030800,2022-09-13 01:00:00,MATIC/EUR,0.91179,0.91245,0.90490,0.90490,6105.11008907,5524.514119599443
1663027200,2022-09-13 00:00:00,MATIC/EUR,0.90758,0.90758,0.90758,0.90758,19.77363978,17.9461599915324
1663023600,2022-09-12 23:00:00,MATIC/EUR,0.91254,0.91573,0.91254,0.91573,327.93912382,300.3036938556886
1663020000,2022-09-12 22:00:00,MATIC/EUR,0.91614,0.91614,0.91495,0.91495,860.17610028,787.018122951186
1663016400,2022-09-12 21:00:00,MATIC/EUR,0.92678,0.92680,0.91692,0.92231,7730.90401143,7130.290078782003
1663012800,2022-09-12 20:00:00,MATIC/EUR,0.92565,0.93036,0.92359,0.92670,2803.59203593,2598.088739696331
1663009200,2022-09-12 19:00:00,MATIC/EUR,0.91833,0.92600,0.91769,0.92285,1579.95265506,1458.059307722121
1663005600,2022-09-12 18:00:00,MATIC/EUR,0.91500,0.92000,0.91327,0.91584,8661.57061408,7932.612831199027
1663002000,2022-09-12 17:00:00,MATIC/EUR,0.90203,0.91194,0.90203,0.91194,10228.83886022,9328.087310189027
1662998400,2022-09-12 16:00:00,MATIC/EUR,0.89274,0.89890,0.88882,0.89890,3767.25368594,3386.3843382914665
1662994800,2022-09-12 15:00:00,MATIC/EUR,0.91647,0.91647,0.90000,0.90000,8918.61128557,8026.750157013
1662991200,2022-09-12 14:00:00,MATIC/EUR,0.91644,0.92143,0.91544,0.92044,384.29711737,353.72243871204284
1662987600,2022-09-12 13:00:00,MATIC/EUR,0.91167,0.91603,0.91100,0.91287,4245.38479385,3875.4844167618494
1662984000,2022-09-12 12:00:00,MATIC/EUR,0.89105,0.91534,0.89105,0.90611,4712.76353326,4270.282165122218
1662980400,2022-09-12 11:00:00,MATIC/EUR,0.89525,0.89773,0.89525,0.89531,335.17056436,300.08155797715165
1662976800,2022-09-12 10:00:00,MATIC/EUR,0.88975,0.88975,0.88975,0.88975,29.92836928,26.62876656688
1662973200,2022-09-12 09:00:00,MATIC/EUR,0.88579,0.88782,0.88273,0.88782,196.73043332,174.66121331016242
1662969600,2022-09-12 08:00:00,MATIC/EUR,0.87538,0.88315,0.87538,0.88273,8470.78900158,7477.419575364714
1662966000,2022-09-12 07:00:00,MATIC/EUR,0.87229,0.87525,0.87126,0.87467,7626.90816127,6671.02776141803
1662962400,2022-09-12 06:00:00,MATIC/EUR,0.87444,0.87480,0.87200,0.87456,2831.79285583,2476.572759994685
1662958800,2022-09-12 05:00:00,MATIC/EUR,0.87650,0.87869,0.87264,0.87869,1745.73423862,1533.9592181330079
1662955200,2022-09-12 04:00:00,MATIC/EUR,0.87455,0.87708,0.87455,0.87664,4168.59349939,3654.3558053052493
1662951600,2022-09-12 03:00:00,MATIC/EUR,0.87417,0.87417,0.86788,0.86788,139.51588343,121.0830449112284
1662948000,2022-09-12 02:00:00,MATIC/EUR,0.87773,0.87963,0.87773,0.87963,387.77341548,341.0971294586724
1662944400,2022-09-12 01:00:00,MATIC/EUR,0.87856,0.90026,0.87856,0.90026,3523.55048690,3172.111561336594
1662940800,2022-09-12 00:00:00,MATIC/EUR,0.88518,0.88518,0.88031,0.88031,228.70413342,201.3305356909602
1662937200,2022-09-11 23:00:00,MATIC/EUR,0.88738,0.88738,0.88737,0.88737,538.80130749,478.1161162274013
1662933600,2022-09-11 22:00:00,MATIC/EUR,0.87516,0.88370,0.87516,0.88370,25996.90078655,22973.461225074236
1662930000,2022-09-11 21:00:00,MATIC/EUR,0.88269,0.88348,0.87173,0.87174,12975.94186987,11311.647565640473
1662926400,2022-09-11 20:00:00,MATIC/EUR,0.88877,0.88882,0.87629,0.88243,19660.28884291,17348.82868364907
1662922800,2022-09-11 19:00:00,MATIC/EUR,0.88957,0.89074,0.88803,0.88948,25015.54065217,22250.82309929217
1662919200,2022-09-11 18:00:00,MATIC/EUR,0.89417,0.89493,0.89001,0.89001,5159.93960367,4592.397846662337
1662915600,2022-09-11 17:00:00,MATIC/EUR,0.89771,0.90066,0.89473,0.90026,5291.30718789,4763.552208969852
1662912000,2022-09-11 16:00:00,MATIC/EUR,0.89710,0.89750,0.89700,0.89700,5388.46330056,4833.45158060232
1662908400,2022-09-11 15:00:00,MATIC/EUR,0.88899,0.89055,0.88756,0.89055,5906.23501869,5259.79759589438
1662904800,2022-09-11 14:00:00,MATIC/EUR,0.89219,0.89219,0.88878,0.88917,3724.26379837,3311.503641596653
1662901200,2022-09-11 13:00:00,MATIC/EUR,0.88935,0.89069,0.88798,0.89069,8975.78881427,7994.645338982145
1662897600,2022-09-11 12:00:00,MATIC/EUR,0.88845,0.89536,0.88845,0.89341,25928.46685884,23164.751576356248
1662894000,2022-09-11 11:00:00,MATIC/EUR,0.88778,0.89121,0.88778,0.89021,12215.39780887,10874.269283434163
1662890400,2022-09-11 10:00:00,MATIC/EUR,0.88894,0.88933,0.88649,0.88649,14893.99742982,13203.37978156113
1662886800,2022-09-11 09:00:00,MATIC/EUR,0.89103,0.89103,0.88875,0.88875,1802.01340183,1601.5394108764126
1662883200,2022-09-11 08:00:00,MATIC/EUR,0.89137,0.89183,0.88959,0.89179,2784.30129740,2483.012054008346
1662879600,2022-09-11 07:00:00,MATIC/EUR,0.88754,0.89185,0.88754,0.89104,1640.33133259,1461.6008305909938
1662876000,2022-09-11 06:00:00,MATIC/EUR,0.89442,0.89442,0.87784,0.88204,2170.32675157,1914.315007954803
1662872400,2022-09-11 05:00:00,MATIC/EUR,0.89322,0.89322,0.89182,0.89182,59.70825153,53.249012879484596
1662868800,2022-09-11 04:00:00,MATIC/EUR,0.89740,0.89740,0.89187,0.89187,636.20455816,567.4117592861593
1662865200,2022-09-11 03:00:00,MATIC/EUR,0.88871,0.88871,0.88871,0.88871,0.00000000,0.0
1662861600,2022-09-11 02:00:00,MATIC/EUR,0.88871,0.88871,0.88871,0.88871,182.41218929,162.11153674391588
1662858000,2022-09-11 01:00:00,MATIC/EUR,0.90242,0.90242,0.89816,0.89816,152.99000000,137.4094984
1662854400,2022-09-11 00:00:00,MATIC/EUR,0.90021,0.90950,0.90021,0.90415,2469.01144241,2232.3566956550017
1662850800,2022-09-10 23:00:00,MATIC/EUR,0.90132,0.90132,0.90132,0.90132,39.48947069,35.592649722310796
1662847200,2022-09-10 22:00:00,MATIC/EUR,0.89627,0.90381,0.89627,0.90239,9237.35441181,8335.696247673226
1662843600,2022-09-10 21:00:00,MATIC/EUR,0.89627,0.90202,0.89627,0.90085,536.53878153,483.34096134130056
1662840000,2022-09-10 20:00:00,MATIC/EUR,0.89758,0.90000,0.89313,0.89498,2762.93397745,2472.7706511382007
1662836400,2022-09-10 19:00:00,MATIC/EUR,0.89509,0.89592,0.89316,0.89592,8172.65658557,7322.046488143875
1662832800,2022-09-10 18:00:00,MATIC/EUR,0.89215,0.89367,0.89173,0.89173,1773.92374052,1581.8610171338996
1662829200,2022-09-10 17:00:00,MATIC/EUR,0.88477,0.88612,0.88438,0.88596,3380.67360815,2995.1415898765736
1662825600,2022-09-10 16:00:00,MATIC/EUR,0.88034,0.88778,0.88034,0.88778,6868.84374418,6098.02209920812
1662822000,2022-09-10 15:00:00,MATIC/EUR,0.88276,0.88276,0.88275,0.88275,129.89512914,114.664925248335
1662818400,2022-09-10 14:00:00,MATIC/EUR,0.87908,0.88063,0.87900,0.87900,475.10935065,417.62111922135
1662814800,2022-09-10 13:00:00,MATIC/EUR,0.88360,0.88360,0.87743,0.87829,1700.84628995,1493.8362880001855
1662811200,2022-09-10 12:00:00,MATIC/EUR,0.88485,0.88485,0.88186,0.88186,46.82471735,41.292845242271
1662807600,2022-09-10 11:00:00,MATIC/EUR,0.88201,0.88327,0.88201,0.88327,502.72476365,444.0417019891355
1662804000,2022-09-10 10:00:00,MATIC/EUR,0.88289,0.88364,0.87952,0.88163,2009.99861570,1772.0750795595911
1662800400,2022-09-10 09:00:00,MATIC/EUR,0.88532,0.88644,0.88532,0.88644,347.73762758,308.2485425920152
1662796800,2022-09-10 08:00:00,MATIC/EUR,0.87551,0.88271,0.87551,0.88271,13064.73792779,11532.374816239511
1662793200,2022-09-10 07:00:00,MATIC/EUR,0.89629,0.89629,0.87637,0.87637,2635.37832947,2309.566506597624
1662789600,2022-09-10 06:00:00,MATIC/EUR,0.89600,0.90500,0.89600,0.89686,6878.81895910,6169.337571658426
1662786000,2022-09-10 05:00:00,MATIC/EUR,0.88444,0.89042,0.88443,0.89042,3395.72279164,3023.619488132089
1662782400,2022-09-10 04:00:00,MATIC/EUR,0.88865,0.89099,0.88865,0.88941,4145.16499761,3686.75120052431
1662778800,2022-09-10 03:00:00,MATIC/EUR,0.88933,0.88933,0.88632,0.88632,1954.23861102,1732.0807657192463
1662775200,2022-09-10 02:00:00,MATIC/EUR,0.88016,0.88127,0.88016,0.88127,267.65000000,235.87191549999997
1662771600,2022-09-10 01:00:00,MATIC/EUR,0.88705,0.88705,0.88053,0.88053,104.00497055,91.5794967183915
1662768000,2022-09-10 00:00:00,MATIC/EUR,0.88578,0.88578,0.87835,0.88403,6247.67123530,5523.128802142259
1662764400,2022-09-09 23:00:00,MATIC/EUR,0.88714,0.89500,0.88712,0.88712,13218.48027419,11726.378220839433
1662760800,2022-09-09 22:00:00,MATIC/EUR,0.88582,0.88918,0.88582,0.88869,8352.11198778,7422.438402420207
1662757200,2022-09-09 21:00:00,MATIC/EUR,0.88653,0.88658,0.88412,0.88412,7047.82045270,6231.119018641124
1662753600,2022-09-09 20:00:00,MATIC/EUR,0.88451,0.88719,0.88451,0.88719,27410.68860773,24318.488825891982
1662750000,2022-09-09 19:00:00,MATIC/EUR,0.88118,0.88118,0.88118,0.88118,1129.68301142,995.4540760030756
1662746400,2022-09-09 18:00:00,MATIC/EUR,0.87314,0.87853,0.87314,0.87771,3148.83001855,2763.7595955815204
1662742800,2022-09-09 17:00:00,MATIC/EUR,0.88207,0.88387,0.87376,0.87612,8746.26044816,7662.773703841938
1662739200,2022-09-09 16:00:00,MATIC/EUR,0.87778,0.88372,0.87778,0.88072,1219.80167909,1074.3037348081448
1662735600,2022-09-09 15:00:00,MATIC/EUR,0.88490,0.88490,0.88311,0.88363,16286.52227654,14391.25967921904
