https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CTSI,Volume EUR
1654473600,2022-06-06 00:00:00,CTSI/EUR,0.2053,0.2205,0.1994,0.1994,15497.6,3090.22144
1654387200,2022-06-05 00:00:00,CTSI/EUR,0.1836,0.2064,0.1836,0.2064,11988.7,2474.46768
1654300800,2022-06-04 00:00:00,CTSI/EUR,0.1988,0.2044,0.1884,0.1884,40310.6,7594.517040000001
1654214400,2022-06-03 00:00:00,CTSI/EUR,0.1750,0.1963,0.1750,0.1963,6427.2,1261.6593599999999
1654128000,2022-06-02 00:00:00,CTSI/EUR,0.1890,0.1890,0.1890,0.1890,111.1,20.997899999999998
1654041600,2022-06-01 00:00:00,CTSI/EUR,0.1936,0.1936,0.1716,0.1802,15960.1,2876.01002
1653955200,2022-05-31 00:00:00,CTSI/EUR,0.1913,0.2017,0.1853,0.1955,15880.8,3104.6964
1653868800,2022-05-30 00:00:00,CTSI/EUR,0.1889,0.1890,0.1800,0.1840,10336.4,1901.8976
1653782400,2022-05-29 00:00:00,CTSI/EUR,0.1672,0.1753,0.1641,0.1753,1728.7,303.04111
1653696000,2022-05-28 00:00:00,CTSI/EUR,0.1669,0.1702,0.1669,0.1699,1720.2,292.26198
1653609600,2022-05-27 00:00:00,CTSI/EUR,0.1688,0.1688,0.1667,0.1684,1329.7,223.92148
1653523200,2022-05-26 00:00:00,CTSI/EUR,0.1706,0.1738,0.1624,0.1709,6361.8,1087.23162
1653436800,2022-05-25 00:00:00,CTSI/EUR,0.1741,0.1741,0.1715,0.1720,11079.5,1905.6739999999998
1653350400,2022-05-24 00:00:00,CTSI/EUR,0.1626,0.1785,0.1602,0.1785,3615.0,645.2774999999999
1653264000,2022-05-23 00:00:00,CTSI/EUR,0.1812,0.1829,0.1610,0.1610,6402.3,1030.7703000000001
1653177600,2022-05-22 00:00:00,CTSI/EUR,0.1815,0.1851,0.1815,0.1851,2319.2,429.2839199999999
1653091200,2022-05-21 00:00:00,CTSI/EUR,0.1785,0.1794,0.1740,0.1740,5912.6,1028.7924
1653004800,2022-05-20 00:00:00,CTSI/EUR,0.1818,0.1818,0.1700,0.1700,2150.4,365.56800000000004
1652918400,2022-05-19 00:00:00,CTSI/EUR,0.1712,0.1868,0.1693,0.1857,12288.8,2282.03016
1652832000,2022-05-18 00:00:00,CTSI/EUR,0.1934,0.1934,0.1749,0.1749,12731.0,2226.6519
1652745600,2022-05-17 00:00:00,CTSI/EUR,0.1865,0.1979,0.1839,0.1923,4849.8,932.61654
1652659200,2022-05-16 00:00:00,CTSI/EUR,0.1908,0.1908,0.1730,0.1814,12309.9,2233.01586
1652572800,2022-05-15 00:00:00,CTSI/EUR,0.1923,0.1942,0.1810,0.1941,16672.2,3236.07402
1652486400,2022-05-14 00:00:00,CTSI/EUR,0.1838,0.1931,0.1613,0.1931,27897.3,5386.968629999999
1652400000,2022-05-13 00:00:00,CTSI/EUR,0.1728,0.2078,0.1728,0.1867,35876.2,6698.086539999999
1652313600,2022-05-12 00:00:00,CTSI/EUR,0.1571,0.1747,0.1571,0.1604,30720.2,4927.520079999999
1652227200,2022-05-11 00:00:00,CTSI/EUR,0.1995,0.2037,0.1523,0.1658,43137.0,7152.1146
1652140800,2022-05-10 00:00:00,CTSI/EUR,0.1875,0.2164,0.1875,0.1900,18404.9,3496.9310000000005
1652054400,2022-05-09 00:00:00,CTSI/EUR,0.2300,0.2300,0.1900,0.1900,15795.7,3001.183
1651968000,2022-05-08 00:00:00,CTSI/EUR,0.2422,0.2454,0.2363,0.2454,3980.5,976.8147
1651881600,2022-05-07 00:00:00,CTSI/EUR,0.2535,0.2535,0.2494,0.2507,4344.5,1089.16615
1651795200,2022-05-06 00:00:00,CTSI/EUR,0.2580,0.2601,0.2447,0.2522,10523.0,2653.9006
1651708800,2022-05-05 00:00:00,CTSI/EUR,0.2822,0.2833,0.2475,0.2539,56224.8,14275.476720000002
1651622400,2022-05-04 00:00:00,CTSI/EUR,0.2649,0.2652,0.2601,0.2646,9372.7,2480.0164200000004
1651536000,2022-05-03 00:00:00,CTSI/EUR,0.2629,0.2707,0.2560,0.2560,12807.9,3278.8224
1651449600,2022-05-02 00:00:00,CTSI/EUR,0.2730,0.2734,0.2568,0.2636,31792.0,8380.3712
1651363200,2022-05-01 00:00:00,CTSI/EUR,0.2637,0.2730,0.2583,0.2726,7610.7,2074.67682
1651276800,2022-04-30 00:00:00,CTSI/EUR,0.2765,0.2822,0.2465,0.2465,23413.9,5771.52635
1651190400,2022-04-29 00:00:00,CTSI/EUR,0.2774,0.2805,0.2673,0.2673,6760.8,1807.16184
1651104000,2022-04-28 00:00:00,CTSI/EUR,0.2985,0.2985,0.2888,0.2894,7252.5,2098.8735
1651017600,2022-04-27 00:00:00,CTSI/EUR,0.2819,0.2940,0.2819,0.2888,1975.4,570.49552
1650931200,2022-04-26 00:00:00,CTSI/EUR,0.3059,0.3059,0.2750,0.2750,4925.2,1354.43
1650844800,2022-04-25 00:00:00,CTSI/EUR,0.3087,0.3087,0.2884,0.3045,15149.3,4612.96185
1650758400,2022-04-24 00:00:00,CTSI/EUR,0.3116,0.3140,0.3077,0.3078,14394.7,4430.688660000001
1650672000,2022-04-23 00:00:00,CTSI/EUR,0.3279,0.3279,0.3144,0.3148,13938.1,4387.71388
1650585600,2022-04-22 00:00:00,CTSI/EUR,0.3250,0.3413,0.3200,0.3222,20507.3,6607.45206
1650499200,2022-04-21 00:00:00,CTSI/EUR,0.3414,0.3689,0.3218,0.3250,95289.7,30969.1525
1650412800,2022-04-20 00:00:00,CTSI/EUR,0.3291,0.3341,0.3204,0.3204,11930.8,3822.62832
1650326400,2022-04-19 00:00:00,CTSI/EUR,0.3255,0.3429,0.3175,0.3307,66384.3,21953.28801
1650240000,2022-04-18 00:00:00,CTSI/EUR,0.3100,0.3224,0.2977,0.3224,14838.8,4784.02912
1650153600,2022-04-17 00:00:00,CTSI/EUR,0.3277,0.3333,0.3190,0.3190,12973.9,4138.6741
1650067200,2022-04-16 00:00:00,CTSI/EUR,0.3378,0.3378,0.3265,0.3265,11579.0,3780.5435
1649980800,2022-04-15 00:00:00,CTSI/EUR,0.3272,0.3329,0.3272,0.3329,115.5,38.449949999999994
1649894400,2022-04-14 00:00:00,CTSI/EUR,0.3458,0.3500,0.3251,0.3255,17847.6,5809.3938
1649808000,2022-04-13 00:00:00,CTSI/EUR,0.3335,0.3350,0.3223,0.3329,9625.0,3204.1625
1649721600,2022-04-12 00:00:00,CTSI/EUR,0.3135,0.3354,0.3135,0.3304,40727.5,13456.366000000002
1649635200,2022-04-11 00:00:00,CTSI/EUR,0.3347,0.3461,0.3021,0.3051,30780.0,9390.978
1649548800,2022-04-10 00:00:00,CTSI/EUR,0.3513,0.3575,0.3454,0.3454,9248.4,3194.39736
1649462400,2022-04-09 00:00:00,CTSI/EUR,0.3442,0.3545,0.3432,0.3545,6543.5,2319.6707499999998
1649376000,2022-04-08 00:00:00,CTSI/EUR,0.3665,0.3675,0.3300,0.3300,14941.7,4930.761
1649289600,2022-04-07 00:00:00,CTSI/EUR,0.3500,0.3651,0.3477,0.3634,43524.4,15816.76696
1649203200,2022-04-06 00:00:00,CTSI/EUR,0.4050,0.4050,0.3510,0.3510,57308.4,20115.2484
1649116800,2022-04-05 00:00:00,CTSI/EUR,0.4342,0.4377,0.4141,0.4141,18791.8,7781.68438
1649030400,2022-04-04 00:00:00,CTSI/EUR,0.4500,0.4500,0.4110,0.4299,23787.7,10226.33223
1648944000,2022-04-03 00:00:00,CTSI/EUR,0.4616,0.4616,0.4470,0.4575,25464.9,11650.191750000002
1648857600,2022-04-02 00:00:00,CTSI/EUR,0.4635,0.4765,0.4500,0.4548,30121.5,13699.2582
1648771200,2022-04-01 00:00:00,CTSI/EUR,0.4400,0.4864,0.4300,0.4516,261666.5,118168.5914
1648684800,2022-03-31 00:00:00,CTSI/EUR,0.4049,0.4559,0.4049,0.4208,121212.3,51006.13584
1648598400,2022-03-30 00:00:00,CTSI/EUR,0.3838,0.4483,0.3838,0.4029,35424.2,14272.410179999999
1648512000,2022-03-29 00:00:00,CTSI/EUR,0.3300,0.3300,0.3300,0.3300,0.0,0.0
1648425600,2022-03-28 00:00:00,CTSI/EUR,0.3300,0.3300,0.3300,0.3300,0.0,0.0
