https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM,Volume USDT
1663545600000.0,2022-09-19 00:00:00,ATOM/USDT,14.7025,15.11,14.6,15.09,1341.5527833001988,20244.0315
1663542000000.0,2022-09-18 23:00:00,ATOM/USDT,14.93,15.0475,14.5475,14.7025,1488.4212378847135,21883.51325
1663538400000.0,2022-09-18 22:00:00,ATOM/USDT,14.77,14.9675,14.645,14.93,1727.3533154722036,25789.385
1663534800000.0,2022-09-18 21:00:00,ATOM/USDT,15.0475,15.07,14.7,14.77,2703.3400135409615,39928.332
1663531200000.0,2022-09-18 20:00:00,ATOM/USDT,15.2925,15.2975,14.9075,15.0475,4896.33264661904,73677.5655
1663527600000.0,2022-09-18 19:00:00,ATOM/USDT,15.3125,15.4175,15.2525,15.2925,216.22955697237208,3306.6905
1663524000000.0,2022-09-18 18:00:00,ATOM/USDT,15.3325,15.4725,15.21,15.3125,681.8161959183673,10440.3105
1663520400000.0,2022-09-18 17:00:00,ATOM/USDT,15.555,15.555,15.135,15.3325,1298.2976846567747,19906.14925
1663516800000.0,2022-09-18 16:00:00,ATOM/USDT,15.4725,15.6225,15.2325,15.555,3434.9595467695276,53430.79575
1663513200000.0,2022-09-18 15:00:00,ATOM/USDT,15.595,15.6525,15.3525,15.4725,1576.8167232186138,24397.29675
1663509600000.0,2022-09-18 14:00:00,ATOM/USDT,15.655,15.6825,15.4125,15.595,1436.4669605642832,22401.70225
1663506000000.0,2022-09-18 13:00:00,ATOM/USDT,15.79,15.79,15.655,15.655,233.73112424145643,3659.06075
1663502400000.0,2022-09-18 12:00:00,ATOM/USDT,15.67,15.8,15.525,15.79,473.60424319189366,7478.211
1663498800000.0,2022-09-18 11:00:00,ATOM/USDT,15.7575,15.8025,15.67,15.67,290.1090459476707,4546.00875
1663495200000.0,2022-09-18 10:00:00,ATOM/USDT,15.7575,15.9375,15.695,15.7575,2884.130112644772,45446.68025
1663491600000.0,2022-09-18 09:00:00,ATOM/USDT,15.76,15.94,15.575,15.7575,1602.33060447406,25248.7245
1663488000000.0,2022-09-18 08:00:00,ATOM/USDT,15.9175,15.9625,15.7575,15.76,869.8024904822336,13708.08725
1663484400000.0,2022-09-18 07:00:00,ATOM/USDT,15.95,15.9775,15.8275,15.9175,899.9721061724517,14325.306
1663480800000.0,2022-09-18 06:00:00,ATOM/USDT,16.15,16.15,15.8575,15.95,1000.1609404388714,15952.567
1663477200000.0,2022-09-18 05:00:00,ATOM/USDT,16.12,16.1875,16.0175,16.15,511.7230804953561,8264.32775
1663473600000.0,2022-09-18 04:00:00,ATOM/USDT,15.9025,16.1575,15.83,16.12,2842.7222859801486,45824.68325
1663470000000.0,2022-09-18 03:00:00,ATOM/USDT,15.9025,15.9775,15.8375,15.9025,401.70749882094015,6388.1535
1663466400000.0,2022-09-18 02:00:00,ATOM/USDT,15.8775,15.9625,15.83,15.9025,342.9361263952209,5453.54175
1663462800000.0,2022-09-18 01:00:00,ATOM/USDT,15.7025,15.9525,15.7025,15.8775,1151.912124074949,18289.48475
1663459200000.0,2022-09-18 00:00:00,ATOM/USDT,16.405,16.4125,15.6725,15.7025,4747.3582072918325,74545.39225
1663455600000.0,2022-09-17 23:00:00,ATOM/USDT,16.4575,16.5325,16.405,16.405,1047.6191557451996,17186.19225
1663452000000.0,2022-09-17 22:00:00,ATOM/USDT,16.5525,16.6075,16.375,16.4575,1190.4384627069726,19591.641
1663448400000.0,2022-09-17 21:00:00,ATOM/USDT,16.6425,16.66,16.5,16.5525,667.0836127473192,11041.9015
1663444800000.0,2022-09-17 20:00:00,ATOM/USDT,16.6775,16.86,16.6325,16.6425,1864.1458765209557,31024.04775
1663441200000.0,2022-09-17 19:00:00,ATOM/USDT,16.5925,16.81,16.4975,16.6775,4388.533203417779,73189.7625
1663437600000.0,2022-09-17 18:00:00,ATOM/USDT,16.455,16.6775,16.4475,16.5925,1985.1249660991411,32938.186
1663434000000.0,2022-09-17 17:00:00,ATOM/USDT,16.4825,16.6375,16.405,16.455,2730.905044059557,44937.0425
1663430400000.0,2022-09-17 16:00:00,ATOM/USDT,16.2575,16.6325,16.245,16.4825,1425.0680570301834,23488.68425
1663426800000.0,2022-09-17 15:00:00,ATOM/USDT,16.3175,16.4475,16.13,16.2575,1562.7811779178842,25406.915
1663423200000.0,2022-09-17 14:00:00,ATOM/USDT,16.37,16.3825,16.2375,16.3175,2140.021863030489,34919.80675
1663419600000.0,2022-09-17 13:00:00,ATOM/USDT,16.5025,16.5575,16.29,16.37,1217.1438149053147,19924.64425
1663416000000.0,2022-09-17 12:00:00,ATOM/USDT,16.44,16.6075,16.38,16.5025,1441.715876382366,23791.91625
1663412400000.0,2022-09-17 11:00:00,ATOM/USDT,16.6175,16.64,16.42,16.44,1316.3926246958638,21641.49475
1663408800000.0,2022-09-17 10:00:00,ATOM/USDT,16.8575,16.9675,16.58,16.6175,659.109643448172,10952.7545
1663405200000.0,2022-09-17 09:00:00,ATOM/USDT,16.3775,16.955,16.3225,16.8575,2744.592362449948,46266.96575
1663401600000.0,2022-09-17 08:00:00,ATOM/USDT,16.2875,16.42,16.24,16.3775,3133.6874065028237,51321.9655
1663398000000.0,2022-09-17 07:00:00,ATOM/USDT,16.125,16.305,16.045,16.2875,2078.159309286262,33848.01975
1663394400000.0,2022-09-17 06:00:00,ATOM/USDT,16.265,16.27,16.075,16.125,716.4268217054264,11552.3825
1663390800000.0,2022-09-17 05:00:00,ATOM/USDT,16.1775,16.4075,16.075,16.265,570.7616815247463,9283.43875
1663387200000.0,2022-09-17 04:00:00,ATOM/USDT,16.28,16.31,16.165,16.1775,188.7191624169371,3053.00425
1663383600000.0,2022-09-17 03:00:00,ATOM/USDT,16.2575,16.3225,16.1225,16.28,2808.0955927518426,45715.79625
1663380000000.0,2022-09-17 02:00:00,ATOM/USDT,16.415,16.4925,16.2275,16.2575,2159.902445025373,35114.614
1663376400000.0,2022-09-17 01:00:00,ATOM/USDT,16.4025,16.51,16.32,16.415,1475.706518428267,24223.7225
1663372800000.0,2022-09-17 00:00:00,ATOM/USDT,16.605,16.6725,16.33,16.4025,2040.8777015698827,33475.4965
1663369200000.0,2022-09-16 23:00:00,ATOM/USDT,16.385,16.74,16.2975,16.605,4488.708792532369,74535.0095
1663365600000.0,2022-09-16 22:00:00,ATOM/USDT,16.4425,16.5525,16.335,16.385,2621.670109856576,42956.06475
1663362000000.0,2022-09-16 21:00:00,ATOM/USDT,16.205,16.7625,16.1275,16.4425,5572.5203436217125,91626.16575
1663358400000.0,2022-09-16 20:00:00,ATOM/USDT,15.9375,16.37,15.8775,16.205,5464.018435668004,88544.41875
1663354800000.0,2022-09-16 19:00:00,ATOM/USDT,15.6725,15.9725,15.6475,15.9375,1713.1259764705883,27302.94525
1663351200000.0,2022-09-16 18:00:00,ATOM/USDT,15.8175,15.8875,15.54,15.6725,1811.9766310416335,28398.20375
1663347600000.0,2022-09-16 17:00:00,ATOM/USDT,15.9125,16.0325,15.7775,15.8175,2247.882345503398,35555.879
