https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume EUR
1654214400,2022-06-03 00:00:00,MATIC/EUR,0.57544,0.57569,0.53805,0.55455,100417.61631962,55686.58913004527
1654128000,2022-06-02 00:00:00,MATIC/EUR,0.56223,0.57750,0.55312,0.57590,107982.41961679,62187.07545730935
1654041600,2022-06-01 00:00:00,MATIC/EUR,0.62058,0.62103,0.55000,0.56725,130873.00860412,74237.71413068708
1653955200,2022-05-31 00:00:00,MATIC/EUR,0.61500,0.63652,0.60176,0.62126,108080.27598106,67145.95225599334
1653868800,2022-05-30 00:00:00,MATIC/EUR,0.56885,0.61027,0.56885,0.61027,187470.75734718,114407.77908626354
1653782400,2022-05-29 00:00:00,MATIC/EUR,0.54702,0.55962,0.54074,0.55108,66835.77683393,36831.85989764214
1653696000,2022-05-28 00:00:00,MATIC/EUR,0.54318,0.55288,0.53516,0.54005,105509.47146252,56980.39006333393
1653609600,2022-05-27 00:00:00,MATIC/EUR,0.55887,0.56611,0.52597,0.53787,290318.88780883,156153.82018573539
1653523200,2022-05-26 00:00:00,MATIC/EUR,0.61500,0.61500,0.54000,0.56452,316153.16713554,178474.78591135505
1653436800,2022-05-25 00:00:00,MATIC/EUR,0.61746,0.62508,0.58993,0.60761,178027.42990761,108171.24668616291
1653350400,2022-05-24 00:00:00,MATIC/EUR,0.60127,0.61772,0.57000,0.61772,200717.79671647,123987.39738769787
1653264000,2022-05-23 00:00:00,MATIC/EUR,0.63790,0.65402,0.59531,0.59556,74784.09097910,44538.4132235128
1653177600,2022-05-22 00:00:00,MATIC/EUR,0.61398,0.63990,0.60848,0.63990,71132.69236545,45517.809844651456
1653091200,2022-05-21 00:00:00,MATIC/EUR,0.60047,0.62066,0.58880,0.61496,43543.98238444,26777.80740713522
1653004800,2022-05-20 00:00:00,MATIC/EUR,0.62144,0.63600,0.58500,0.60581,117278.66176283,71048.58608254005
1652918400,2022-05-19 00:00:00,MATIC/EUR,0.60068,0.63223,0.58354,0.62262,354616.87481255,220791.5585957899
1652832000,2022-05-18 00:00:00,MATIC/EUR,0.69007,0.69295,0.59603,0.59727,770377.17444117,460123.17497847753
1652745600,2022-05-17 00:00:00,MATIC/EUR,0.65400,0.69600,0.64699,0.68766,334514.98251160,230032.5728739269
1652659200,2022-05-16 00:00:00,MATIC/EUR,0.70886,0.70886,0.63506,0.64500,427932.18480504,276016.25919925084
1652572800,2022-05-15 00:00:00,MATIC/EUR,0.66601,0.70346,0.63209,0.70253,672026.62463012,472118.8646013982
1652486400,2022-05-14 00:00:00,MATIC/EUR,0.64159,0.67903,0.59242,0.66233,1140860.64110177,755626.2284209353
1652400000,2022-05-13 00:00:00,MATIC/EUR,0.57724,0.72255,0.57627,0.63902,1432029.57253147,915095.53743906
1652313600,2022-05-12 00:00:00,MATIC/EUR,0.64316,0.67734,0.46056,0.58160,3236416.73212525,1882299.9714040456
1652227200,2022-05-11 00:00:00,MATIC/EUR,0.84286,0.86064,0.57292,0.64143,2106589.31218466,1351229.5825146064
1652140800,2022-05-10 00:00:00,MATIC/EUR,0.75635,0.93544,0.75225,0.84676,936034.91839053,792596.9274963652
1652054400,2022-05-09 00:00:00,MATIC/EUR,0.92812,0.93359,0.75000,0.76110,442914.90681339,337102.5355756711
1651968000,2022-05-08 00:00:00,MATIC/EUR,0.96822,0.97332,0.91319,0.92358,116052.35540596,107183.63440583654
1651881600,2022-05-07 00:00:00,MATIC/EUR,0.99235,1.00869,0.94480,0.97074,166437.96178254,161567.98702078286
1651795200,2022-05-06 00:00:00,MATIC/EUR,1.00674,1.02167,0.96373,0.99181,188054.14695808,186513.98349449332
1651708800,2022-05-05 00:00:00,MATIC/EUR,1.10700,1.11585,0.98000,1.00690,137552.73233105,138501.84618413425
1651622400,2022-05-04 00:00:00,MATIC/EUR,1.02668,1.10479,1.02668,1.09985,114117.89484318,125512.56664327152
1651536000,2022-05-03 00:00:00,MATIC/EUR,1.02390,1.06021,1.00419,1.01617,63293.09489442,64316.54423886277
1651449600,2022-05-02 00:00:00,MATIC/EUR,1.05078,1.06581,0.99000,1.02390,71934.30602870,73653.53594278594
1651363200,2022-05-01 00:00:00,MATIC/EUR,0.99106,1.06158,0.97684,1.04747,88469.77242056,92669.43251736397
1651276800,2022-04-30 00:00:00,MATIC/EUR,1.08215,1.10551,0.97000,0.97986,143342.63058056,140455.71000066752
1651190400,2022-04-29 00:00:00,MATIC/EUR,1.17400,1.18051,1.07755,1.08468,86554.30474554,93883.72327139233
1651104000,2022-04-28 00:00:00,MATIC/EUR,1.18693,1.21143,1.16854,1.16854,58809.76426816,68721.56193791569
1651017600,2022-04-27 00:00:00,MATIC/EUR,1.16892,1.22000,1.16891,1.18483,51198.86838604,60661.95522983177
1650931200,2022-04-26 00:00:00,MATIC/EUR,1.26285,1.26285,1.15050,1.16528,112575.76959084,131182.29278881405
1650844800,2022-04-25 00:00:00,MATIC/EUR,1.24108,1.26505,1.17674,1.26305,177359.89913969,224014.42060838547
1650758400,2022-04-24 00:00:00,MATIC/EUR,1.26639,1.26757,1.23580,1.25362,104086.99419655,130485.53766467901
1650672000,2022-04-23 00:00:00,MATIC/EUR,1.30256,1.30411,1.24825,1.26000,116377.51291368,146635.66627123678
1650585600,2022-04-22 00:00:00,MATIC/EUR,1.26617,1.39000,1.26616,1.29819,607649.99940742,788845.1527307186
1650499200,2022-04-21 00:00:00,MATIC/EUR,1.30697,1.34653,1.26000,1.26956,223671.22639636,283964.0421837628
1650412800,2022-04-20 00:00:00,MATIC/EUR,1.34317,1.35366,1.28814,1.30889,119857.53381250,156880.32743184312
1650326400,2022-04-19 00:00:00,MATIC/EUR,1.32356,1.34368,1.29247,1.32667,130383.06605476,172975.30224286843
1650240000,2022-04-18 00:00:00,MATIC/EUR,1.23194,1.32100,1.20000,1.31940,218874.60928234,288783.1594871194
1650153600,2022-04-17 00:00:00,MATIC/EUR,1.28470,1.28773,1.23600,1.23827,43000.70531588,53246.48337149472
1650067200,2022-04-16 00:00:00,MATIC/EUR,1.29007,1.29881,1.26712,1.28682,22409.56322213,28837.07414550133
1649980800,2022-04-15 00:00:00,MATIC/EUR,1.28910,1.29416,1.26407,1.28571,29713.46402453,38202.897830978465
1649894400,2022-04-14 00:00:00,MATIC/EUR,1.31312,1.31464,1.24871,1.27036,92218.38215497,117150.54395438767
1649808000,2022-04-13 00:00:00,MATIC/EUR,1.29308,1.32357,1.26536,1.30301,178504.32444198,232592.91979114435
1649721600,2022-04-12 00:00:00,MATIC/EUR,1.23123,1.35217,1.23050,1.28005,356389.10756082,456195.8771332276
1649635200,2022-04-11 00:00:00,MATIC/EUR,1.31377,1.32165,1.21000,1.21794,272020.81162360,331305.0273088474
1649548800,2022-04-10 00:00:00,MATIC/EUR,1.34362,1.36761,1.31000,1.31000,61474.65141475,80531.7933533225
1649462400,2022-04-09 00:00:00,MATIC/EUR,1.32878,1.35026,1.31739,1.34979,42733.05677826,57680.65270872756
1649376000,2022-04-08 00:00:00,MATIC/EUR,1.39828,1.41446,1.30808,1.32158,92361.73694399,122063.4243104383
1649289600,2022-04-07 00:00:00,MATIC/EUR,1.33930,1.39527,1.32000,1.39373,63167.53930690,88038.49455820573
1649203200,2022-04-06 00:00:00,MATIC/EUR,1.45100,1.46171,1.33706,1.33706,88023.21161769,117692.31532554858
1649116800,2022-04-05 00:00:00,MATIC/EUR,1.50945,1.52997,1.45654,1.46080,83600.51753782,122123.63601924745
1649030400,2022-04-04 00:00:00,MATIC/EUR,1.51997,1.53170,1.46657,1.51095,112278.09469727,169646.58718284013
1648944000,2022-04-03 00:00:00,MATIC/EUR,1.51184,1.54986,1.48000,1.53178,76286.30265134,116853.83267526957
1648857600,2022-04-02 00:00:00,MATIC/EUR,1.52843,1.57143,1.50000,1.52150,87017.24827725,132396.74325383588
1648771200,2022-04-01 00:00:00,MATIC/EUR,1.46320,1.55000,1.41154,1.52691,113419.95182851,173182.05864647022
1648684800,2022-03-31 00:00:00,MATIC/EUR,1.50515,1.57300,1.45814,1.45814,279964.33630105,408227.197334013
1648598400,2022-03-30 00:00:00,MATIC/EUR,1.49244,1.55939,1.47300,1.51534,206001.33510575,312162.0631391472
1648512000,2022-03-29 00:00:00,MATIC/EUR,1.51274,1.56900,1.47306,1.50831,192563.21227134,290445.01870098483
1648425600,2022-03-28 00:00:00,MATIC/EUR,1.53547,1.58604,1.50306,1.50306,229697.67557627,345249.3882516684
