https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CEUR,Volume BTC
1660521600,2022-08-15 00:00:00,CEUR/BTC,0.0000416,0.0000423,0.0000403,0.0000421,365.0207,0.01506555698
1660435200,2022-08-14 00:00:00,CEUR/BTC,0.0000411,0.0000419,0.0000405,0.0000419,538.6623,0.02209698036
1660348800,2022-08-13 00:00:00,CEUR/BTC,0.000041,0.0000419,0.0000408,0.0000413,1768.9805,0.07287039895
1660262400,2022-08-12 00:00:00,CEUR/BTC,0.0000426,0.0000429,0.0000416,0.0000418,1248.8952,0.0524558718
1660176000,2022-08-11 00:00:00,CEUR/BTC,0.0000422,0.0000424,0.000041,0.0000424,766.1051,0.03201169246
1660089600,2022-08-10 00:00:00,CEUR/BTC,0.0000438,0.0000461,0.0000414,0.0000426,972.1168,0.04298384447
1660003200,2022-08-09 00:00:00,CEUR/BTC,0.000042,0.000044,0.000042,0.0000435,5943.9842,0.25489277636
1659916800,2022-08-08 00:00:00,CEUR/BTC,0.0000431,0.0000431,0.0000418,0.0000423,6547.8929,0.27754008486
1659830400,2022-08-07 00:00:00,CEUR/BTC,0.0000436,0.0000438,0.0000432,0.0000436,1350.1282,0.05913330413
1659744000,2022-08-06 00:00:00,CEUR/BTC,0.0000434,0.0000439,0.0000432,0.0000438,265.4658,0.01152385043
1659657600,2022-08-05 00:00:00,CEUR/BTC,0.0000444,0.0000444,0.0000428,0.0000437,2503.9126,0.10921050809
1659571200,2022-08-04 00:00:00,CEUR/BTC,0.0000434,0.0000463,0.0000434,0.0000448,5011.3054,0.22089595712
1659484800,2022-08-03 00:00:00,CEUR/BTC,0.0000441,0.0000445,0.0000427,0.0000438,5504.1839,0.23733580166
1659398400,2022-08-02 00:00:00,CEUR/BTC,0.000044,0.0000447,0.0000434,0.0000438,2576.1005,0.11334725231
1659312000,2022-08-01 00:00:00,CEUR/BTC,0.0000433,0.0000443,0.000043,0.0000437,481.1718,0.02096022556
1659225600,2022-07-31 00:00:00,CEUR/BTC,0.0000426,0.0000436,0.0000422,0.0000436,640.6182,0.02716338124
1659139200,2022-07-30 00:00:00,CEUR/BTC,0.0000421,0.0000429,0.0000411,0.0000429,1173.6905,0.04917843142
1659052800,2022-07-29 00:00:00,CEUR/BTC,0.0000425,0.0000429,0.0000417,0.0000421,1525.7981,0.06388970777
1658966400,2022-07-28 00:00:00,CEUR/BTC,0.0000441,0.0000443,0.0000416,0.0000424,2030.0812,0.08621041778
1658880000,2022-07-27 00:00:00,CEUR/BTC,0.000048,0.000048,0.0000439,0.0000439,1031.0814,0.04704406214
1658793600,2022-07-26 00:00:00,CEUR/BTC,0.0000475,0.0000488,0.0000475,0.0000477,3895.9118,0.1874123713
1658707200,2022-07-25 00:00:00,CEUR/BTC,0.0000448,0.000047,0.0000448,0.000047,6388.1289,0.29418298863
1658620800,2022-07-24 00:00:00,CEUR/BTC,0.0000448,0.0000448,0.0000444,0.0000444,3016.0398,0.13420166741
1658534400,2022-07-23 00:00:00,CEUR/BTC,0.0000441,0.0000458,0.0000441,0.0000453,7442.7773,0.33334745139
1658448000,2022-07-22 00:00:00,CEUR/BTC,0.0000441,0.0000446,0.0000428,0.0000441,14183.5045,0.62317493693
1658361600,2022-07-21 00:00:00,CEUR/BTC,0.0000433,0.0000452,0.0000433,0.000044,2397.2148,0.10647600548
1658275200,2022-07-20 00:00:00,CEUR/BTC,0.0000441,0.0000441,0.0000405,0.0000429,1551.6861,0.06587902676
1658188800,2022-07-19 00:00:00,CEUR/BTC,0.0000448,0.0000466,0.0000432,0.0000432,4838.6595,0.22051105548
1658102400,2022-07-18 00:00:00,CEUR/BTC,0.0000459,0.0000469,0.0000447,0.0000469,1325.0711,0.06031410963
1658016000,2022-07-17 00:00:00,CEUR/BTC,0.0000474,0.0000484,0.0000464,0.0000476,413.7017,0.01963577941
1657929600,2022-07-16 00:00:00,CEUR/BTC,0.0000479,0.0000508,0.0000466,0.0000469,1686.3229,0.08193966102
1657843200,2022-07-15 00:00:00,CEUR/BTC,0.000048,0.0000485,0.000047,0.0000473,1603.4213,0.07659243758
1657756800,2022-07-14 00:00:00,CEUR/BTC,0.0000487,0.00005,0.0000469,0.0000474,1556.161,0.07319364592
1657670400,2022-07-13 00:00:00,CEUR/BTC,0.0000513,0.0000513,0.0000488,0.0000488,13925.407,0.69878340768
1657584000,2022-07-12 00:00:00,CEUR/BTC,0.0000495,0.0000516,0.0000494,0.000051,4144.1786,0.2073270515
1657497600,2022-07-11 00:00:00,CEUR/BTC,0.0000483,0.0000496,0.0000478,0.0000495,8658.8106,0.418194895
1657411200,2022-07-10 00:00:00,CEUR/BTC,0.0000466,0.0000489,0.0000466,0.0000484,1348.3069,0.06467418348
1657324800,2022-07-09 00:00:00,CEUR/BTC,0.000047,0.0000473,0.0000464,0.0000467,142.1407,0.00666577121
1657238400,2022-07-08 00:00:00,CEUR/BTC,0.0000457,0.0000475,0.0000453,0.0000464,2423.9843,0.11310712525
1657152000,2022-07-07 00:00:00,CEUR/BTC,0.0000495,0.0000499,0.0000465,0.0000466,712.9959,0.03459511072
1657065600,2022-07-06 00:00:00,CEUR/BTC,0.0000505,0.0000515,0.0000493,0.0000493,6886.1426,0.34929231266
1656979200,2022-07-05 00:00:00,CEUR/BTC,0.0000512,0.0000528,0.0000495,0.0000504,967.8366,0.05051574502
1656892800,2022-07-04 00:00:00,CEUR/BTC,0.0000542,0.0000543,0.000052,0.000052,1720.0678648,0.08970039339568
1656806400,2022-07-03 00:00:00,CEUR/BTC,0.000054,0.0000546,0.0000529,0.0000537,2708.1389,0.1462308479
1656720000,2022-07-02 00:00:00,CEUR/BTC,0.0000533,0.0000552,0.0000531,0.0000531,1406.18100051,0.075957636137387
1656633600,2022-07-01 00:00:00,CEUR/BTC,0.0000515,0.0000546,0.0000508,0.0000531,1429.79956882,0.076235737102272
1656547200,2022-06-30 00:00:00,CEUR/BTC,0.0000517,0.0000546,0.0000517,0.0000523,198.9851573,0.01059427560993
1656460800,2022-06-29 00:00:00,CEUR/BTC,0.0000507,0.0000522,0.0000507,0.0000514,598.52263505,0.03098688962961
1656374400,2022-06-28 00:00:00,CEUR/BTC,0.0000505,0.0000513,0.0000496,0.0000513,933.1988,0.04693304552
1656288000,2022-06-27 00:00:00,CEUR/BTC,0.0000491,0.0000507,0.0000488,0.0000503,1980.4625,0.09886081033
1656201600,2022-06-26 00:00:00,CEUR/BTC,0.0000491,0.0000494,0.0000482,0.0000487,1166.7194,0.05722337863
1656115200,2022-06-25 00:00:00,CEUR/BTC,0.000049,0.0000494,0.0000485,0.0000491,2635.0235,0.12937184979
1656028800,2022-06-24 00:00:00,CEUR/BTC,0.0000499,0.0000503,0.0000488,0.0000497,1095.09146217,0.053928692719849
1655942400,2022-06-23 00:00:00,CEUR/BTC,0.000052,0.000052,0.0000503,0.0000503,260.5185,0.01320473039
1655856000,2022-06-22 00:00:00,CEUR/BTC,0.000051,0.0000522,0.0000507,0.0000522,290.7892,0.01493039693
1655769600,2022-06-21 00:00:00,CEUR/BTC,0.0000511,0.0000511,0.000049,0.0000495,2696.3187,0.13292366227
1655683200,2022-06-20 00:00:00,CEUR/BTC,0.000051,0.0000524,0.0000503,0.0000515,2711.1976,0.13866379934
1655596800,2022-06-19 00:00:00,CEUR/BTC,0.0000546,0.000057,0.0000503,0.0000503,4562.75085255,0.242288060779895
1655510400,2022-06-18 00:00:00,CEUR/BTC,0.0000507,0.0000586,0.0000507,0.0000544,21905.54187187,1.192991817919744
1655424000,2022-06-17 00:00:00,CEUR/BTC,0.000051,0.0000513,0.000049,0.0000503,6906.5218491,0.34410894543991
1655337600,2022-06-16 00:00:00,CEUR/BTC,0.0000454,0.0000515,0.0000454,0.0000515,3246.3863,0.16094840186
1655251200,2022-06-15 00:00:00,CEUR/BTC,0.000047,0.0000513,0.0000457,0.0000457,5777.8868314,0.28059465263034
1655164800,2022-06-14 00:00:00,CEUR/BTC,0.000046,0.0000488,0.0000449,0.0000465,14883.02853936,0.700633312749064
1655078400,2022-06-13 00:00:00,CEUR/BTC,0.0000392,0.0000465,0.0000391,0.0000457,278614.3234,11.91016240338
1654992000,2022-06-12 00:00:00,CEUR/BTC,0.0000368,0.0000389,0.0000368,0.0000388,32031.3341,1.20799067838
1654905600,2022-06-11 00:00:00,CEUR/BTC,0.0000359,0.0000368,0.0000356,0.0000366,8399.52437437,0.305086735519883
1654819200,2022-06-10 00:00:00,CEUR/BTC,0.0000354,0.0000359,0.0000348,0.0000358,13965.1761,0.49185071481
1654732800,2022-06-09 00:00:00,CEUR/BTC,0.0000353,0.0000354,0.0000347,0.000035,4677.7322,0.16379444898
1654646400,2022-06-08 00:00:00,CEUR/BTC,0.0000342,0.000036,0.000034,0.0000351,4549.7421,0.15815904316
1654560000,2022-06-07 00:00:00,CEUR/BTC,0.0000357,0.0000361,0.0000332,0.0000339,361051.6978,12.32436320298
1654473600,2022-06-06 00:00:00,CEUR/BTC,0.0000352,0.0000352,0.0000329,0.0000337,8027.3467,0.27046115824
1654387200,2022-06-05 00:00:00,CEUR/BTC,0.0000356,0.0000358,0.0000351,0.0000355,2498.99541011,0.088689980119916
1654300800,2022-06-04 00:00:00,CEUR/BTC,0.0000356,0.000036,0.0000354,0.0000356,2456.3556,0.08748139559
1654214400,2022-06-03 00:00:00,CEUR/BTC,0.0000349,0.0000362,0.0000349,0.0000356,203.1769,0.00725343734
1654128000,2022-06-02 00:00:00,CEUR/BTC,0.0000354,0.0000355,0.0000347,0.0000351,11820.4088,0.41253444444
1654041600,2022-06-01 00:00:00,CEUR/BTC,0.0000339,0.0000356,0.0000335,0.0000356,1068.7949,0.03750732005
1653955200,2022-05-31 00:00:00,CEUR/BTC,0.0000337,0.0000339,0.0000335,0.0000339,611.5021,0.02065408622
1653868800,2022-05-30 00:00:00,CEUR/BTC,0.0000361,0.0000361,0.0000336,0.000034,2198.76812804,0.076499814803666
1653782400,2022-05-29 00:00:00,CEUR/BTC,0.0000367,0.0000368,0.000036,0.0000363,453.4332,0.01650658823
1653696000,2022-05-28 00:00:00,CEUR/BTC,0.000037,0.0000374,0.0000364,0.0000367,2835.2621,0.10395320108
1653609600,2022-05-27 00:00:00,CEUR/BTC,0.0000367,0.0000378,0.0000366,0.0000371,1719.903,0.06364717463
1653523200,2022-05-26 00:00:00,CEUR/BTC,0.000036,0.0000376,0.0000359,0.0000363,4465.3529,0.16640739547
1653436800,2022-05-25 00:00:00,CEUR/BTC,0.0000362,0.0000363,0.0000356,0.0000358,38.63573627,0.001384061027746
1653350400,2022-05-24 00:00:00,CEUR/BTC,0.0000362,0.000037,0.0000361,0.0000361,3337.9868,0.12325200963
1653264000,2022-05-23 00:00:00,CEUR/BTC,0.0000346,0.0000364,0.0000344,0.0000364,1084.7189,0.03907444906
1653177600,2022-05-22 00:00:00,CEUR/BTC,0.0000348,0.0000354,0.0000346,0.0000346,2724.83623545,0.09576786654784
1653091200,2022-05-21 00:00:00,CEUR/BTC,0.0000361,0.0000361,0.0000354,0.0000357,4122.1873,0.14627409295
1653004800,2022-05-20 00:00:00,CEUR/BTC,0.0000348,0.0000363,0.0000346,0.0000359,6367.6005,0.2266723647
1652918400,2022-05-19 00:00:00,CEUR/BTC,0.0000359,0.0000361,0.000035,0.0000351,4031.1960745,0.14364774352985
1652832000,2022-05-18 00:00:00,CEUR/BTC,0.0000347,0.0000362,0.0000347,0.0000359,9772.03805555,0.3452474917798
1652745600,2022-05-17 00:00:00,CEUR/BTC,0.0000345,0.0000353,0.0000336,0.0000346,8000.6387,0.27754990152
1652659200,2022-05-16 00:00:00,CEUR/BTC,0.0000331,0.0000353,0.0000331,0.0000342,7403.54019002,0.256969725679702
1652572800,2022-05-15 00:00:00,CEUR/BTC,0.0000346,0.000035,0.000033,0.000033,7143.1226,0.24441902332
1652486400,2022-05-14 00:00:00,CEUR/BTC,0.0000348,0.000036,0.0000344,0.0000344,4951.40381299,0.175700943549846
1652400000,2022-05-13 00:00:00,CEUR/BTC,0.0000355,0.0000355,0.0000336,0.0000353,12705.4787,0.43893927707
1652313600,2022-05-12 00:00:00,CEUR/BTC,0.0000361,0.0000398,0.0000349,0.0000357,366038.34766203,13.675312872152425
1652227200,2022-05-11 00:00:00,CEUR/BTC,0.0000338,0.0000365,0.0000326,0.0000361,221640.19410375,7.697717986538801
1652140800,2022-05-10 00:00:00,CEUR/BTC,0.0000343,0.0000347,0.0000325,0.0000339,131038.66914917,4.44991872145178
1652054400,2022-05-09 00:00:00,CEUR/BTC,0.0000307,0.0000343,0.0000307,0.0000343,208521.26428389,6.857001496489854
1651968000,2022-05-08 00:00:00,CEUR/BTC,0.0000293,0.0000308,0.0000293,0.0000306,1954.14395212,0.058484245061494
1651881600,2022-05-07 00:00:00,CEUR/BTC,0.0000291,0.0000299,0.0000289,0.0000299,1332.04223134,0.038766569281994
1651795200,2022-05-06 00:00:00,CEUR/BTC,0.0000286,0.0000297,0.0000283,0.0000294,3238.2949,0.09267114869
1651708800,2022-05-05 00:00:00,CEUR/BTC,0.0000268,0.000029,0.0000268,0.0000286,4199.2408026,0.11941883093994
1651622400,2022-05-04 00:00:00,CEUR/BTC,0.0000274,0.0000274,0.0000263,0.0000266,43397.968,1.15910359816
1651536000,2022-05-03 00:00:00,CEUR/BTC,0.000027,0.0000279,0.000027,0.0000275,1520.2095,0.04196760818
1651449600,2022-05-02 00:00:00,CEUR/BTC,0.000027,0.0000276,0.0000263,0.000027,3114.23121253,0.083480516261103
1651363200,2022-05-01 00:00:00,CEUR/BTC,0.0000275,0.0000279,0.000027,0.0000271,1773.1958,0.04858005926
1651276800,2022-04-30 00:00:00,CEUR/BTC,0.000027,0.0000277,0.0000269,0.0000277,8832.16487446,0.240972727580204
1651190400,2022-04-29 00:00:00,CEUR/BTC,0.0000262,0.0000274,0.0000262,0.0000273,3847.76552554,0.102263306469796
1651104000,2022-04-28 00:00:00,CEUR/BTC,0.0000266,0.0000268,0.000026,0.0000262,56042.518,1.47505136294
1651017600,2022-04-27 00:00:00,CEUR/BTC,0.0000279,0.0000279,0.0000265,0.0000268,1096.08164266,0.02942500410182
1650931200,2022-04-26 00:00:00,CEUR/BTC,0.0000264,0.0000278,0.000026,0.0000276,1361.37004528,0.03637549838992
1650844800,2022-04-25 00:00:00,CEUR/BTC,0.0000274,0.000028,0.0000264,0.0000265,2439.5665,0.06697470411
1650758400,2022-04-24 00:00:00,CEUR/BTC,0.0000273,0.0000273,0.0000269,0.000027,411.3227,0.01116798788
1650672000,2022-04-23 00:00:00,CEUR/BTC,0.0000271,0.0000274,0.000027,0.0000271,646.45053529,0.017569816939888
1650585600,2022-04-22 00:00:00,CEUR/BTC,0.0000267,0.0000277,0.0000263,0.0000272,1676.0159,0.04441002972
1650499200,2022-04-21 00:00:00,CEUR/BTC,0.0000257,0.0000267,0.0000251,0.0000267,5257.6307,0.13500816953
1650412800,2022-04-20 00:00:00,CEUR/BTC,0.000026,0.0000262,0.0000254,0.0000262,2373.96408837,0.061326300549946
1650326400,2022-04-19 00:00:00,CEUR/BTC,0.0000264,0.0000264,0.0000259,0.0000259,940.23189885,0.024688273999985
1650240000,2022-04-18 00:00:00,CEUR/BTC,0.000027,0.0000276,0.0000264,0.0000265,100232.04029391,2.727591421641916
1650153600,2022-04-17 00:00:00,CEUR/BTC,0.0000265,0.000027,0.0000264,0.0000269,52180.4916,1.38983916933
1650067200,2022-04-16 00:00:00,CEUR/BTC,0.0000264,0.0000267,0.0000263,0.0000265,8020.9386,0.21274968385
1649980800,2022-04-15 00:00:00,CEUR/BTC,0.000027,0.0000272,0.0000248,0.0000263,25395.4884,0.65375743666
1649894400,2022-04-14 00:00:00,CEUR/BTC,0.0000262,0.0000271,0.000026,0.0000269,1179.16193962,0.03149452987993
1649808000,2022-04-13 00:00:00,CEUR/BTC,0.0000272,0.0000272,0.000026,0.0000263,8505.8063,0.22500549642
1649721600,2022-04-12 00:00:00,CEUR/BTC,0.0000271,0.0000274,0.0000244,0.000027,38271.2369,1.03594812941
1649635200,2022-04-11 00:00:00,CEUR/BTC,0.0000257,0.0000274,0.0000255,0.0000271,3130.7826,0.08331981795
1649548800,2022-04-10 00:00:00,CEUR/BTC,0.0000255,0.0000256,0.000025,0.0000256,1315.4527,0.03350963227
1649462400,2022-04-09 00:00:00,CEUR/BTC,0.0000253,0.0000256,0.0000253,0.0000253,1.2839,0.00003269311
1649376000,2022-04-08 00:00:00,CEUR/BTC,0.0000248,0.0000254,0.0000247,0.0000254,1349.8936,0.03387507179
1649289600,2022-04-07 00:00:00,CEUR/BTC,0.0000251,0.0000253,0.0000247,0.0000248,867.99988132,0.021688787979848
1649203200,2022-04-06 00:00:00,CEUR/BTC,0.000024,0.000025,0.000024,0.0000248,2311.9459,0.05673858258
1649116800,2022-04-05 00:00:00,CEUR/BTC,0.0000236,0.0000238,0.0000232,0.0000237,8264.01981494,0.195961578044078
1649030400,2022-04-04 00:00:00,CEUR/BTC,0.0000238,0.0000241,0.0000235,0.0000235,3462.58848827,0.081991069755753
1648944000,2022-04-03 00:00:00,CEUR/BTC,0.0000241,0.0000241,0.0000232,0.0000237,6684.1322,0.15767494678
1648857600,2022-04-02 00:00:00,CEUR/BTC,0.0000237,0.0000239,0.0000233,0.0000237,6467.7724,0.15279112852
1648771200,2022-04-01 00:00:00,CEUR/BTC,0.0000244,0.0000248,0.0000236,0.0000238,15512.13457053,0.372931088549773
1648684800,2022-03-31 00:00:00,CEUR/BTC,0.0000234,0.0000242,0.0000233,0.0000242,4709.9527,0.11175869947
1648598400,2022-03-30 00:00:00,CEUR/BTC,0.0000233,0.0000237,0.0000233,0.0000234,7361.0044,0.17263813805
1648512000,2022-03-29 00:00:00,CEUR/BTC,0.0000229,0.0000234,0.0000227,0.0000233,11283.09735043,0.259396024340019
1648425600,2022-03-28 00:00:00,CEUR/BTC,0.0000233,0.0000233,0.0000225,0.000023,82790.21519847,1.897064085819571
1648339200,2022-03-27 00:00:00,CEUR/BTC,0.0000246,0.0000246,0.0000234,0.0000234,4082.85113714,0.09725499082993
1648252800,2022-03-26 00:00:00,CEUR/BTC,0.0000247,0.0000248,0.0000245,0.0000245,156.2067,0.0038581496
1648166400,2022-03-25 00:00:00,CEUR/BTC,0.0000247,0.0000249,0.0000244,0.0000245,2161.5109,0.0532212246
1648080000,2022-03-24 00:00:00,CEUR/BTC,0.0000254,0.0000257,0.0000247,0.0000249,6531.64128442,0.165711852851778
1647993600,2022-03-23 00:00:00,CEUR/BTC,0.0000259,0.0000259,0.0000257,0.0000257,42.004,0.00107968914
1647907200,2022-03-22 00:00:00,CEUR/BTC,0.0000269,0.0000269,0.0000256,0.0000256,3920.97808223,0.101479243667759
1647820800,2022-03-21 00:00:00,CEUR/BTC,0.0000269,0.0000271,0.0000266,0.0000271,1566.36315963,0.042206939409558
1647734400,2022-03-20 00:00:00,CEUR/BTC,0.0000264,0.0000268,0.0000263,0.0000265,171.4592,0.00454362589
1647648000,2022-03-19 00:00:00,CEUR/BTC,0.0000266,0.0000266,0.0000264,0.0000264,1.0023,0.00002663752
1647561600,2022-03-18 00:00:00,CEUR/BTC,0.000027,0.0000273,0.0000267,0.0000267,559.2572,0.01522340176
1647475200,2022-03-17 00:00:00,CEUR/BTC,0.0000267,0.0000276,0.0000267,0.0000276,680.9917,0.01865521171
1647388800,2022-03-16 00:00:00,CEUR/BTC,0.0000279,0.000028,0.0000265,0.0000267,6475.9853,0.17719101203
1647302400,2022-03-15 00:00:00,CEUR/BTC,0.0000281,0.0000286,0.0000276,0.0000279,7000.21211978,0.198444064229774
1647216000,2022-03-14 00:00:00,CEUR/BTC,0.0000286,0.0000286,0.0000277,0.0000277,16638.27816808,0.470430670849856
1647129600,2022-03-13 00:00:00,CEUR/BTC,0.0000279,0.0000286,0.0000277,0.0000286,16097.5418,0.45248099258
1647043200,2022-03-12 00:00:00,CEUR/BTC,0.0000278,0.0000279,0.0000275,0.0000279,7610.1926,0.21151318908
1646956800,2022-03-11 00:00:00,CEUR/BTC,0.000028,0.0000291,0.0000276,0.0000278,8793.9762,0.2457873154
1646870400,2022-03-10 00:00:00,CEUR/BTC,0.0000277,0.0000283,0.0000276,0.0000276,8644.7544,0.23866455156
1646784000,2022-03-09 00:00:00,CEUR/BTC,0.0000264,0.0000264,0.0000258,0.0000262,17424.51081779,0.454289399859656
1646697600,2022-03-08 00:00:00,CEUR/BTC,0.0000281,0.0000282,0.0000279,0.0000282,788.77509784,0.022158087079736
1646611200,2022-03-07 00:00:00,CEUR/BTC,0.0000285,0.000029,0.0000277,0.0000285,52613.7652,1.5077618576
1646524800,2022-03-06 00:00:00,CEUR/BTC,0.0000277,0.0000286,0.0000277,0.0000285,40635.7633,1.14694653669
1646438400,2022-03-05 00:00:00,CEUR/BTC,0.000028,0.0000282,0.0000276,0.0000276,24121.4461,0.67361070153
1646352000,2022-03-04 00:00:00,CEUR/BTC,0.0000264,0.000028,0.0000264,0.0000279,88882.41483813,2.399173340001454
1646265600,2022-03-03 00:00:00,CEUR/BTC,0.0000258,0.0000265,0.0000258,0.0000263,38227.4927,0.99965164192
1646179200,2022-03-02 00:00:00,CEUR/BTC,0.0000251,0.000026,0.000025,0.0000258,87698.56400965,2.229666004229935
1646092800,2022-03-01 00:00:00,CEUR/BTC,0.0000256,0.0000262,0.0000248,0.0000252,130643.94752441,3.309424752779542
1646006400,2022-02-28 00:00:00,CEUR/BTC,0.0000293,0.0000296,0.000025,0.0000257,8798.67347445,0.23152903021372
1645920000,2022-02-27 00:00:00,CEUR/BTC,0.0000292,0.0000296,0.0000284,0.0000295,1024.8339826,0.029869001159508
1645833600,2022-02-26 00:00:00,CEUR/BTC,0.0000285,0.0000288,0.0000285,0.0000286,1993.2337,0.05720409784
1645747200,2022-02-25 00:00:00,CEUR/BTC,0.0000289,0.0000291,0.0000283,0.0000285,1426.8064,0.04070684296
1645660800,2022-02-24 00:00:00,CEUR/BTC,0.00003,0.0000325,0.0000285,0.0000293,79182.1213,2.51182896492
1645574400,2022-02-23 00:00:00,CEUR/BTC,0.00003,0.0000303,0.0000287,0.0000303,1420.1478,0.04215251355
1645488000,2022-02-22 00:00:00,CEUR/BTC,0.0000306,0.000031,0.0000295,0.0000299,29044.73595819,0.886118310039881
1645401600,2022-02-21 00:00:00,CEUR/BTC,0.0000292,0.0000308,0.0000287,0.0000307,49993.8604,1.500790315
1645315200,2022-02-20 00:00:00,CEUR/BTC,0.0000288,0.0000295,0.0000288,0.0000295,2007.5753,0.05903077758
1645228800,2022-02-19 00:00:00,CEUR/BTC,0.0000283,0.0000283,0.0000279,0.000028,718.7044,0.02026052107
1645142400,2022-02-18 00:00:00,CEUR/BTC,0.0000277,0.0000283,0.0000273,0.0000281,6842.37802733,0.189600278489774
1645056000,2022-02-17 00:00:00,CEUR/BTC,0.0000259,0.0000278,0.0000259,0.0000276,7998.93259884,0.210842850259724
1644969600,2022-02-16 00:00:00,CEUR/BTC,0.0000257,0.000026,0.0000256,0.0000256,1677.38014225,0.043358423409311
1644883200,2022-02-15 00:00:00,CEUR/BTC,0.000026,0.0000261,0.0000254,0.0000254,729.3239875,0.01877575351
1644796800,2022-02-14 00:00:00,CEUR/BTC,0.0000269,0.0000269,0.0000264,0.0000267,2450.14704661,0.064912016199826
1644710400,2022-02-13 00:00:00,CEUR/BTC,0.0000267,0.0000268,0.0000263,0.0000266,1351.62274135,0.03612210599991
