https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume DASH
1661990400000,2022-09-01 00:00:00,DASH/BTC,0.00222097,0.00223195,0.0021851,0.00222288,2.168987235751142,975.75543248
1661904000000,2022-08-31 00:00:00,DASH/BTC,0.0022993,0.00231483,0.00221352,0.0022209,2.28284449197321,1027.8916169
1661817600000,2022-08-30 00:00:00,DASH/BTC,0.00233408,0.00234999,0.0022894,0.0023,2.219612018188,965.04870356
1661731200000,2022-08-29 00:00:00,DASH/BTC,0.00225989,0.00233732,0.00223443,0.00233434,2.2151532076805336,948.94197404
1661644800000,2022-08-28 00:00:00,DASH/BTC,0.0022497,0.00229261,0.00224147,0.00225439,2.189240403228632,971.1010088
1661558400000,2022-08-27 00:00:00,DASH/BTC,0.00218943,0.00225552,0.00217348,0.00224864,2.106928617493875,936.97907068
1661472000000,2022-08-26 00:00:00,DASH/BTC,0.00227907,0.00228286,0.00217166,0.00219062,2.125909346234279,970.46011916
1661385600000,2022-08-25 00:00:00,DASH/BTC,0.00230028,0.00231037,0.00225928,0.00228016,2.093149770327595,917.98372497
1661299200000,2022-08-24 00:00:00,DASH/BTC,0.00225742,0.00232256,0.00222947,0.00229952,2.156854295519181,937.95848504
1661212800000,2022-08-23 00:00:00,DASH/BTC,0.00220986,0.00226312,0.00217927,0.00225778,2.089876510637889,925.63337023
1661126400000,2022-08-22 00:00:00,DASH/BTC,0.00217897,0.00218,0.0021594,0.00216274,0.09797212199999998,45.3
1661040000000,2022-08-21 00:00:00,DASH/BTC,0.00216132,0.00219492,0.00214778,0.00217601,2.1144534764498246,971.71128646
1660953600000,2022-08-20 00:00:00,DASH/BTC,0.00215281,0.00216782,0.00212249,0.00215998,2.0303397533749687,939.98081157
1660867200000,2022-08-19 00:00:00,DASH/BTC,0.00216885,0.00218169,0.00211228,0.00215139,2.7751553861484175,1289.93598843
1660780800000,2022-08-18 00:00:00,DASH/BTC,0.00227157,0.0023067,0.00214259,0.00216991,2.158437066342394,994.71271451
1660694400000,2022-08-17 00:00:00,DASH/BTC,0.00219917,0.00232458,0.00218559,0.00227197,2.3737311286631426,1044.78982058
1660608000000,2022-08-16 00:00:00,DASH/BTC,0.0022036,0.00223097,0.00217007,0.0021977,2.10602611072639,958.2864407
1660521600000,2022-08-15 00:00:00,DASH/BTC,0.00226363,0.00228226,0.00219103,0.002204,2.0761984409867997,942.0138117
1660435200000,2022-08-14 00:00:00,DASH/BTC,0.00233212,0.00237733,0.00225238,0.00226254,2.246135375559243,992.74946545
1660348800000,2022-08-13 00:00:00,DASH/BTC,0.00230001,0.00234584,0.00226796,0.00233295,2.236661795795631,958.72684618
1660262400000,2022-08-12 00:00:00,DASH/BTC,0.00232182,0.00233055,0.00227637,0.00229752,2.2839946358421095,994.11305923
1660176000000,2022-08-11 00:00:00,DASH/BTC,0.00227582,0.00234836,0.00225932,0.00232073,6.939698601598484,2990.30848121
1660089600000,2022-08-10 00:00:00,DASH/BTC,0.00227868,0.00229197,0.00223901,0.00227666,3.0783620599583723,1352.13956408
1660003200000,2022-08-09 00:00:00,DASH/BTC,0.00236289,0.00237929,0.00235014,0.00235014,0.1041817062,44.33
1659916800000,2022-08-08 00:00:00,DASH/BTC,0.00230051,0.00236218,0.00225313,0.00236187,2.2123598238620987,936.69838893
1659830400000,2022-08-07 00:00:00,DASH/BTC,0.00229041,0.00237219,0.00226615,0.00230202,2.201227227639594,956.2155097
1659744000000,2022-08-06 00:00:00,DASH/BTC,0.00224084,0.00230511,0.00222995,0.00228998,2.2363730034220652,976.59062674
1659657600000,2022-08-05 00:00:00,DASH/BTC,0.0021796,0.00224718,0.0021796,0.00224247,2.178113591239094,971.30110603
1659571200000,2022-08-04 00:00:00,DASH/BTC,0.00213474,0.00218183,0.00213426,0.00217999,2.375802852707185,1089.82282153
1659484800000,2022-08-03 00:00:00,DASH/BTC,0.0021127,0.00214679,0.00207501,0.00213522,2.1142776059632484,990.19192681
1659398400000,2022-08-02 00:00:00,DASH/BTC,0.00213423,0.0021468,0.00207564,0.00211427,2.1490995629617027,1016.47356438
1659312000000,2022-08-01 00:00:00,DASH/BTC,0.00219287,0.002242,0.00212218,0.00213504,2.084801944829184,976.46973585
1659225600000,2022-07-31 00:00:00,DASH/BTC,0.00214241,0.00226165,0.00213228,0.00219059,2.1414645827925134,977.57434426
1659139200000,2022-07-30 00:00:00,DASH/BTC,0.00213017,0.00220708,0.00212975,0.0021452,2.043500063842588,952.59186269
1659052800000,2022-07-29 00:00:00,DASH/BTC,0.00219983,0.00227725,0.00211872,0.0021289,2.065568921792272,970.25173648
1658966400000,2022-07-28 00:00:00,DASH/BTC,0.00209516,0.00222698,0.00207941,0.00219892,2.2205788471668604,1009.84976587
1658880000000,2022-07-27 00:00:00,DASH/BTC,0.00206803,0.00210373,0.00204,0.00209516,2.3223283703206334,1108.42530896
1658793600000,2022-07-26 00:00:00,DASH/BTC,0.00211875,0.00211875,0.00204142,0.00206856,1.8940339375382882,915.6291998
1658707200000,2022-07-25 00:00:00,DASH/BTC,0.00216683,0.00218004,0.00210919,0.00211405,2.356485102978263,1114.67803646
1658620800000,2022-07-24 00:00:00,DASH/BTC,0.00212137,0.00218139,0.00211979,0.002164,2.6194074983021602,1210.44708794
1658534400000,2022-07-23 00:00:00,DASH/BTC,0.00213277,0.00219204,0.00211185,0.00212194,2.000047104747017,942.55591805
1658448000000,2022-07-22 00:00:00,DASH/BTC,0.00208004,0.00216,0.00207426,0.00213227,2.003635440912611,939.67248093
1658361600000,2022-07-21 00:00:00,DASH/BTC,0.00203053,0.0020964,0.00200391,0.00207872,1.9937252200599551,959.11196316
1658275200000,2022-07-20 00:00:00,DASH/BTC,0.00213784,0.00215469,0.00201677,0.00202967,1.9762383427596568,973.6747071
1658188800000,2022-07-19 00:00:00,DASH/BTC,0.00217799,0.0022418,0.00211337,0.00213558,2.126927456907423,995.94838728
1658102400000,2022-07-18 00:00:00,DASH/BTC,0.0022083,0.00226206,0.00214249,0.00218242,2.250853059451854,1031.35650308
1658016000000,2022-07-17 00:00:00,DASH/BTC,0.00211622,0.00223541,0.0020897,0.0022142,2.321997369114938,1048.68456739
1657929600000,2022-07-16 00:00:00,DASH/BTC,0.0020781,0.00212238,0.00205215,0.00211566,1.9789869714514314,935.39934179
1657843200000,2022-07-15 00:00:00,DASH/BTC,0.00212233,0.00213927,0.00207268,0.00207773,1.9500008821713164,938.52467942
1657756800000,2022-07-14 00:00:00,DASH/BTC,0.00209663,0.00212344,0.00206125,0.002121,2.04555437275665,964.42921865
1657670400000,2022-07-13 00:00:00,DASH/BTC,0.00206169,0.00212941,0.00205983,0.00209706,2.1074777739969406,1004.96779968
1657584000000,2022-07-12 00:00:00,DASH/BTC,0.00208281,0.00210608,0.00206145,0.00206388,2.0350238251048527,986.01848223
1657497600000,2022-07-11 00:00:00,DASH/BTC,0.00216966,0.00217237,0.00207191,0.00208423,2.3095843305470862,1108.12354229
1657411200000,2022-07-10 00:00:00,DASH/BTC,0.00221643,0.00221763,0.00215168,0.00216789,2.414535952220152,1113.77235571
1657324800000,2022-07-09 00:00:00,DASH/BTC,0.0021206,0.00221953,0.0021206,0.00221447,3.1215479703846443,1409.6140252
1657238400000,2022-07-08 00:00:00,DASH/BTC,0.00212896,0.00214654,0.00208768,0.00211272,2.0856632779501965,987.19341794
1657152000000,2022-07-07 00:00:00,DASH/BTC,0.00214996,0.00217972,0.00211152,0.00212878,2.4975450319902524,1173.22834299
1657065600000,2022-07-06 00:00:00,DASH/BTC,0.00213749,0.00218021,0.00213185,0.00214987,2.089074535813095,971.72133004
1656979200000,2022-07-05 00:00:00,DASH/BTC,0.00219261,0.00221447,0.00213237,0.00213604,2.2731794630671276,1064.20266618
1656892800000,2022-07-04 00:00:00,DASH/BTC,0.00221194,0.00222541,0.0021655,0.00219039,2.205788421767451,1007.0299909
1656806400000,2022-07-03 00:00:00,DASH/BTC,0.00222535,0.0022316,0.00218715,0.00221275,2.349392315948172,1061.75226119
1656720000000,2022-07-02 00:00:00,DASH/BTC,0.00216841,0.0022368,0.00212516,0.00222578,2.3579844001420573,1059.39688565
1656633600000,2022-07-01 00:00:00,DASH/BTC,0.00213112,0.00218308,0.00208559,0.00216703,2.6265591427806187,1212.05481363
1656547200000,2022-06-30 00:00:00,DASH/BTC,0.00221623,0.00222815,0.00212788,0.00213712,2.937352997390208,1374.4445784
1656460800000,2022-06-29 00:00:00,DASH/BTC,0.00228545,0.00230397,0.00220276,0.00221097,2.314312933558526,1046.74099312
1656374400000,2022-06-28 00:00:00,DASH/BTC,0.00238138,0.00238377,0.00236418,0.00236869,0.0851307186,35.94
1656288000000,2022-06-27 00:00:00,DASH/BTC,0.00235146,0.00240602,0.00233673,0.00236718,2.491771123455221,1052.63272056
1656201600000,2022-06-26 00:00:00,DASH/BTC,0.002436,0.00246035,0.00235125,0.00235125,2.3746101932433374,1009.93522307
1656115200000,2022-06-25 00:00:00,DASH/BTC,0.00243492,0.00246767,0.00236249,0.00243386,2.4252768482847475,996.47344066
1656028800000,2022-06-24 00:00:00,DASH/BTC,0.00230313,0.00244865,0.00230307,0.00243844,2.6606072201475164,1091.11039031
1655942400000,2022-06-23 00:00:00,DASH/BTC,0.00226137,0.00233,0.00226136,0.00230265,2.4261786830209005,1053.64631317
1655856000000,2022-06-22 00:00:00,DASH/BTC,0.00227181,0.00229431,0.00221448,0.00225904,2.358107531499664,1043.8538191
1655769600000,2022-06-21 00:00:00,DASH/BTC,0.00220409,0.0022902,0.00218556,0.00227257,5.19679876995598,2286.74970186
1655683200000,2022-06-20 00:00:00,DASH/BTC,0.00214987,0.00225682,0.00214878,0.0022056,2.35143084912936,1066.1184481
1655596800000,2022-06-19 00:00:00,DASH/BTC,0.00219198,0.00223875,0.0021333,0.0021501,2.390526088816185,1111.82088685
1655510400000,2022-06-18 00:00:00,DASH/BTC,0.00212751,0.00222,0.0020983,0.00218656,2.3577125854775742,1078.27481774
1655424000000,2022-06-17 00:00:00,DASH/BTC,0.00204918,0.00213897,0.00204468,0.00213046,2.185757190364337,1025.95551682
1655337600000,2022-06-16 00:00:00,DASH/BTC,0.00203118,0.00207533,0.00198683,0.00204939,2.1746037296973904,1061.09804854
1655251200000,2022-06-15 00:00:00,DASH/BTC,0.00196883,0.00203754,0.00190117,0.00202814,2.515511088924098,1240.3044607
1655164800000,2022-06-14 00:00:00,DASH/BTC,0.00188492,0.00198294,0.00185716,0.00196442,2.1870550873751506,1113.33375112
1655078400000,2022-06-13 00:00:00,DASH/BTC,0.00173802,0.00188232,0.00164473,0.00188232,2.300387550231012,1222.10227285
1654992000000,2022-06-12 00:00:00,DASH/BTC,0.00172666,0.00176813,0.00166449,0.00173324,1.8732429199619522,1080.7752648
1654905600000,2022-06-11 00:00:00,DASH/BTC,0.0018521,0.00186396,0.00171616,0.00172684,1.7850784687357373,1033.72545733
1654819200000,2022-06-10 00:00:00,DASH/BTC,0.00191837,0.0019232,0.00183793,0.00185399,2.0585745734125447,1110.34826154
1654732800000,2022-06-09 00:00:00,DASH/BTC,0.00192216,0.00192466,0.00189249,0.00191948,1.9797838704324289,1031.41677456
1654646400000,2022-06-08 00:00:00,DASH/BTC,0.00187813,0.00193347,0.00187333,0.00192414,2.009922688316592,1044.5823528
1654560000000,2022-06-07 00:00:00,DASH/BTC,0.0019121,0.00199911,0.00186605,0.00187884,2.238265311298398,1191.30171345
1654473600000,2022-06-06 00:00:00,DASH/BTC,0.00195914,0.00197773,0.00190101,0.00191399,2.050446740692606,1071.29438539
1654387200000,2022-06-05 00:00:00,DASH/BTC,0.00196535,0.00197499,0.00194404,0.00196139,1.9332074584149552,985.63134227
1654300800000,2022-06-04 00:00:00,DASH/BTC,0.00195792,0.00197732,0.00193962,0.00196472,2.068329299662612,1052.73489335
1654214400000,2022-06-03 00:00:00,DASH/BTC,0.00196552,0.00198906,0.0018978,0.00196025,2.281631659509035,1163.94932254
1654128000000,2022-06-02 00:00:00,DASH/BTC,0.0019866,0.00199428,0.00195471,0.00196335,2.105330311833507,1072.31533442
1654041600000,2022-06-01 00:00:00,DASH/BTC,0.00203436,0.0021232,0.00198493,0.00198557,2.4390252844831077,1228.37537054
1653955200000,2022-05-31 00:00:00,DASH/BTC,0.00199065,0.00204686,0.00193106,0.00202933,2.212290847154624,1090.1582528
1653868800000,2022-05-30 00:00:00,DASH/BTC,0.00196234,0.00200754,0.00194981,0.00198952,2.213899392928163,1112.78066716
1653782400000,2022-05-29 00:00:00,DASH/BTC,0.00194695,0.00196713,0.00191367,0.0019648,2.110219502886272,1074.01236914
1653696000000,2022-05-28 00:00:00,DASH/BTC,0.00191437,0.00196177,0.00189489,0.00195244,1.9821428634100016,1015.21320164
1653609600000,2022-05-27 00:00:00,DASH/BTC,0.00199373,0.00200522,0.00190452,0.00191385,2.143149587775558,1119.81063708
1653523200000,2022-05-26 00:00:00,DASH/BTC,0.00210439,0.00212748,0.00198366,0.0019931,2.208165256329517,1107.90490007
1653436800000,2022-05-25 00:00:00,DASH/BTC,0.00209679,0.00212609,0.00206391,0.00210495,2.2363614525225315,1062.42972637
1653350400000,2022-05-24 00:00:00,DASH/BTC,0.00205237,0.00209971,0.00202905,0.00209966,1.9326658094068205,920.46607994
1653264000000,2022-05-23 00:00:00,DASH/BTC,0.00203152,0.00212515,0.00202263,0.00205431,2.14733569772304,1045.283184
1653177600000,2022-05-22 00:00:00,DASH/BTC,0.00193768,0.0020381,0.00193246,0.00203218,2.008503725588396,988.3493222
1653091200000,2022-05-21 00:00:00,DASH/BTC,0.00196511,0.0019725,0.00192437,0.00193703,1.9805272782569432,1022.45565544
1653004800000,2022-05-20 00:00:00,DASH/BTC,0.00193832,0.00198766,0.00190355,0.00196642,2.1121177654913637,1074.09290258
1652918400000,2022-05-19 00:00:00,DASH/BTC,0.0019424,0.00195291,0.00186889,0.00193677,2.1317838066471606,1100.69022478
1652832000000,2022-05-18 00:00:00,DASH/BTC,0.00197661,0.00201728,0.00192334,0.00194028,2.1726046515949298,1119.73769332
1652745600000,2022-05-17 00:00:00,DASH/BTC,0.00194076,0.00200754,0.0019172,0.00197836,2.1862317534661746,1105.07276404
1652659200000,2022-05-16 00:00:00,DASH/BTC,0.00201427,0.00205808,0.001882,0.00193704,2.2289224146580775,1150.68476369
1652572800000,2022-05-15 00:00:00,DASH/BTC,0.00202846,0.00208268,0.001928,0.00201079,2.214275196752467,1101.19664249
1652486400000,2022-05-14 00:00:00,DASH/BTC,0.00198513,0.00206184,0.00191306,0.00202482,2.2341999446356087,1103.40669523
1652400000000,2022-05-13 00:00:00,DASH/BTC,0.00185524,0.00203502,0.00183649,0.0019833,2.192875592648433,1105.67014201
1652313600000,2022-05-12 00:00:00,DASH/BTC,0.00200128,0.00204229,0.00168419,0.00185601,2.7832002657498114,1499.56102917
1652227200000,2022-05-11 00:00:00,DASH/BTC,0.00236058,0.00238511,0.00190989,0.00199905,2.9560300210487744,1478.71740129
1652140800000,2022-05-10 00:00:00,DASH/BTC,0.00231356,0.00248348,0.00227701,0.00236528,2.590670817638296,1095.29138945
1652054400000,2022-05-09 00:00:00,DASH/BTC,0.00243987,0.00249781,0.0023078,0.00231244,2.683686480247089,1160.54318393
1651968000000,2022-05-08 00:00:00,DASH/BTC,0.00235322,0.00245999,0.00232191,0.00243637,2.49922839360667,1025.80001954
1651881600000,2022-05-07 00:00:00,DASH/BTC,0.00243388,0.00243405,0.00234636,0.00235203,2.3691702303449986,1007.28741995
1651795200000,2022-05-06 00:00:00,DASH/BTC,0.00238964,0.0024379,0.00236683,0.00243432,2.5178207111925333,1034.30145223
1651708800000,2022-05-05 00:00:00,DASH/BTC,0.00241161,0.00245233,0.00234973,0.0023932,2.7464095043854555,1147.58879508
1651622400000,2022-05-04 00:00:00,DASH/BTC,0.00233669,0.00241248,0.00229428,0.00241174,2.564316294953191,1063.26398988
1651536000000,2022-05-03 00:00:00,DASH/BTC,0.00231899,0.00235008,0.0023061,0.00233594,2.2022984865307276,942.78897854
1651449600000,2022-05-02 00:00:00,DASH/BTC,0.00233821,0.00234877,0.002262,0.00231923,2.570154720490257,1108.19311603
1651363200000,2022-05-01 00:00:00,DASH/BTC,0.00225596,0.00234948,0.00224426,0.00233762,2.612450054375056,1117.56831922
1651276800000,2022-04-30 00:00:00,DASH/BTC,0.00238458,0.002444,0.002162,0.002256,2.8971890840596806,1284.21501953
1651190400000,2022-04-29 00:00:00,DASH/BTC,0.00242469,0.00251667,0.00236121,0.00238723,2.503996661559013,1048.91303375
1651104000000,2022-04-28 00:00:00,DASH/BTC,0.00243903,0.00251109,0.00240964,0.00242445,2.5515378451589985,1052.41924773
1651017600000,2022-04-27 00:00:00,DASH/BTC,0.00244608,0.00247917,0.00242092,0.00243892,2.4444595262883704,1002.27130299
1650931200000,2022-04-26 00:00:00,DASH/BTC,0.00246504,0.00250022,0.00242741,0.00244597,2.5477302348965756,1041.60322281
1650844800000,2022-04-25 00:00:00,DASH/BTC,0.0025392,0.00254927,0.00244449,0.00246517,2.9604991481372127,1200.93103037
1650758400000,2022-04-24 00:00:00,DASH/BTC,0.00259198,0.0025954,0.00258116,0.00258116,0.1395572061996556,54.06763091
1650672000000,2022-04-23 00:00:00,DASH/BTC,0.00261444,0.00262061,0.00258023,0.00259273,2.632240540392106,1015.2389722
1650585600000,2022-04-22 00:00:00,DASH/BTC,0.00252596,0.00263035,0.00251696,0.00261524,2.6131466028189507,999.19953917
1650499200000,2022-04-21 00:00:00,DASH/BTC,0.00258847,0.0026142,0.00258639,0.00261067,0.1474516102891035,56.48037105
1650412800000,2022-04-20 00:00:00,DASH/BTC,0.0026404,0.00264192,0.00255684,0.00258732,2.7265277775442245,1053.80385014
1650326400000,2022-04-19 00:00:00,DASH/BTC,0.00266174,0.00267121,0.00260604,0.00264095,2.64611558569553,1001.9559574
1650240000000,2022-04-18 00:00:00,DASH/BTC,0.00263415,0.002726,0.00259872,0.00266206,2.804912125508116,1053.6622486
1650153600000,2022-04-17 00:00:00,DASH/BTC,0.00268341,0.00270602,0.00263546,0.00263557,2.648876130123449,1005.04867263
1650067200000,2022-04-16 00:00:00,DASH/BTC,0.00269181,0.00271925,0.00265636,0.00268302,2.639876436866916,983.9197758
1649980800000,2022-04-15 00:00:00,DASH/BTC,0.002665,0.002751,0.00265885,0.00269128,2.946053092461823,1094.66614119
1649894400000,2022-04-14 00:00:00,DASH/BTC,0.00256108,0.00277239,0.00254716,0.00266523,2.882257865370899,1081.42931956
1649808000000,2022-04-13 00:00:00,DASH/BTC,0.00254821,0.00263719,0.00254222,0.00256028,2.7028624995721784,1055.69019778
1649721600000,2022-04-12 00:00:00,DASH/BTC,0.00254569,0.00258914,0.00252935,0.00255058,2.710033646378405,1062.51662225
1649635200000,2022-04-11 00:00:00,DASH/BTC,0.00263001,0.00264016,0.00246132,0.00254441,2.9120900425172005,1144.50502966
1649548800000,2022-04-10 00:00:00,DASH/BTC,0.0026837,0.00268634,0.00268045,0.00268052,0.11540104959550121,43.05173981
1649462400000,2022-04-09 00:00:00,DASH/BTC,0.00262344,0.00277047,0.00261812,0.00268155,2.8387176620792314,1058.61075202
1649376000000,2022-04-08 00:00:00,DASH/BTC,0.00268886,0.00270246,0.00257933,0.00262312,2.908890484384492,1108.94297035
1649289600000,2022-04-07 00:00:00,DASH/BTC,0.00263471,0.00268937,0.00259933,0.00268876,2.826146226065965,1051.09650027
1649203200000,2022-04-06 00:00:00,DASH/BTC,0.00279198,0.00279198,0.002628,0.00263283,2.911662966546657,1105.90617949
1649116800000,2022-04-05 00:00:00,DASH/BTC,0.00285954,0.00290796,0.00278971,0.00279343,3.1018382823451858,1110.40487227
