https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1663452000000.0,2022-09-17 22:00:00,BTC/USD,20036.0,20138.0,20027.0,20125.0,379.36557751552795,7634732.2475
1663448400000.0,2022-09-17 21:00:00,BTC/USD,20079.0,20094.0,19944.0,20036.0,362.897526547215,7271014.8419
1663444800000.0,2022-09-17 20:00:00,BTC/USD,20010.0,20087.0,19986.0,20079.0,334.2398036505802,6711201.0175
1663441200000.0,2022-09-17 19:00:00,BTC/USD,20070.0,20074.0,19981.0,20010.0,271.2487497001499,5427687.4815
1663437600000.0,2022-09-17 18:00:00,BTC/USD,20083.0,20099.0,20027.0,20070.0,234.87383604384652,4713917.8894
1663434000000.0,2022-09-17 17:00:00,BTC/USD,20129.0,20181.0,20043.0,20083.0,489.430425967236,9829231.2447
1663430400000.0,2022-09-17 16:00:00,BTC/USD,19963.0,20181.0,19940.0,20129.0,1136.2558496398233,22871693.9974
1663426800000.0,2022-09-17 15:00:00,BTC/USD,19924.0,20025.0,19881.0,19963.0,538.1424585483144,10742937.9
1663423200000.0,2022-09-17 14:00:00,BTC/USD,19903.0,19958.0,19875.0,19924.0,719.2878162868902,14331090.4517
1663419600000.0,2022-09-17 13:00:00,BTC/USD,19856.0,19904.0,19849.0,19903.0,538.2272632467467,10712337.2204
1663416000000.0,2022-09-17 12:00:00,BTC/USD,19810.0,19873.0,19750.0,19856.0,838.5464705479452,16650178.7192
1663412400000.0,2022-09-17 11:00:00,BTC/USD,19865.0,19870.0,19810.0,19810.0,217.32167015143867,4305142.2857
1663408800000.0,2022-09-17 10:00:00,BTC/USD,19880.0,19900.0,19816.0,19865.0,307.13157803171407,6101168.7976
1663405200000.0,2022-09-17 09:00:00,BTC/USD,19877.0,19913.0,19862.0,19878.0,205.3651183871617,4082247.8233
1663401600000.0,2022-09-17 08:00:00,BTC/USD,19843.0,19892.0,19842.0,19877.0,233.97759810333554,4650772.7175
1663398000000.0,2022-09-17 07:00:00,BTC/USD,19840.0,19860.0,19801.0,19843.0,246.2905923449075,4887144.2239
1663394400000.0,2022-09-17 06:00:00,BTC/USD,19859.0,19874.0,19784.0,19840.0,186.7377247076613,3704876.4582
1663390800000.0,2022-09-17 05:00:00,BTC/USD,19934.0,19935.0,19823.0,19859.0,350.045291263407,6951549.4392
1663387200000.0,2022-09-17 04:00:00,BTC/USD,19884.0,19985.0,19880.0,19934.0,388.9953335055684,7754232.9781
1663383600000.0,2022-09-17 03:00:00,BTC/USD,19908.0,19921.0,19879.0,19884.0,191.1851733504325,3801525.9869
1663380000000.0,2022-09-17 02:00:00,BTC/USD,20000.0,20009.0,19866.0,19908.0,533.6390711523005,10623686.6285
1663376400000.0,2022-09-17 01:00:00,BTC/USD,19951.0,20057.0,19950.0,20000.0,672.01294645,13440258.929
1663372800000.0,2022-09-17 00:00:00,BTC/USD,19805.0,20113.0,19773.0,19951.0,1166.4322215076938,23271489.2513
1663369200000.0,2022-09-16 23:00:00,BTC/USD,19728.0,19807.0,19695.0,19805.0,456.95075931835396,9049909.7883
1663365600000.0,2022-09-16 22:00:00,BTC/USD,19743.0,19772.0,19701.0,19728.0,649.7104018501623,12817486.8077
1663362000000.0,2022-09-16 21:00:00,BTC/USD,19755.0,19812.0,19708.0,19743.0,578.0096042293471,11411643.6163
1663358400000.0,2022-09-16 20:00:00,BTC/USD,19617.0,19754.0,19614.0,19754.0,804.8260485015693,15898533.7621
1663354800000.0,2022-09-16 19:00:00,BTC/USD,19558.0,19647.0,19553.0,19618.0,660.2191256040371,12952178.8061
1663351200000.0,2022-09-16 18:00:00,BTC/USD,19438.0,19578.0,19377.0,19558.0,853.4096359648225,16690985.6602
1663347600000.0,2022-09-16 17:00:00,BTC/USD,19530.0,19551.0,19328.0,19438.0,1424.795526911205,27695175.4521
1663344000000.0,2022-09-16 16:00:00,BTC/USD,19660.0,19661.0,19459.0,19529.0,917.6478457012648,17920744.7787
1663340400000.0,2022-09-16 15:00:00,BTC/USD,19662.0,19740.0,19573.0,19660.0,1023.6394914445574,20124752.4018
1663336800000.0,2022-09-16 14:00:00,BTC/USD,19526.0,19797.0,19502.0,19662.0,2077.1214197284103,40840361.3547
1663333200000.0,2022-09-16 13:00:00,BTC/USD,19685.0,19775.0,19429.0,19525.0,1839.9140268476312,35924321.3742
1663329600000.0,2022-09-16 12:00:00,BTC/USD,19866.0,19872.0,19677.0,19685.0,697.2154089865379,13724685.3259
1663326000000.0,2022-09-16 11:00:00,BTC/USD,19792.0,19887.0,19774.0,19866.0,666.41689448807,13239038.0259
1663322400000.0,2022-09-16 10:00:00,BTC/USD,19757.0,19836.0,19743.0,19792.0,416.4331810327405,8242045.519
1663318800000.0,2022-09-16 09:00:00,BTC/USD,19684.0,19786.0,19683.0,19757.0,574.9441970339627,11359172.5008
1663315200000.0,2022-09-16 08:00:00,BTC/USD,19740.0,19758.0,19611.0,19683.0,898.0219115988416,17675765.286
1663311600000.0,2022-09-16 07:00:00,BTC/USD,19763.0,19796.0,19730.0,19740.0,478.5330768338399,9446242.9367
1663308000000.0,2022-09-16 06:00:00,BTC/USD,19751.0,19804.0,19733.0,19763.0,568.1355701158731,11228063.2722
1663304400000.0,2022-09-16 05:00:00,BTC/USD,19824.0,19837.0,19743.0,19751.0,301.42242180142773,5953394.253
1663300800000.0,2022-09-16 04:00:00,BTC/USD,19748.0,19856.0,19745.0,19824.0,366.24507919188864,7260442.4499
1663297200000.0,2022-09-16 03:00:00,BTC/USD,19752.0,19781.0,19693.0,19748.0,554.8675449969617,10957524.2786
1663293600000.0,2022-09-16 02:00:00,BTC/USD,19732.0,19767.0,19680.0,19752.0,784.5838469623329,15497100.1452
1663290000000.0,2022-09-16 01:00:00,BTC/USD,19784.0,19814.0,19706.0,19732.0,282.1516793279951,5567416.9365
1663286400000.0,2022-09-16 00:00:00,BTC/USD,19698.0,19787.0,19583.0,19784.0,1065.5804350333601,21081443.3267
1663282800000.0,2022-09-15 23:00:00,BTC/USD,19726.0,19754.0,19634.0,19698.0,679.1761083104884,13378410.9815
1663279200000.0,2022-09-15 22:00:00,BTC/USD,19828.0,19828.0,19580.0,19726.0,900.5964056777856,17765164.6984
1663275600000.0,2022-09-15 21:00:00,BTC/USD,19850.0,19891.0,19786.0,19828.0,604.3970790700021,11983985.2838
1663272000000.0,2022-09-15 20:00:00,BTC/USD,19781.0,19854.0,19757.0,19850.0,700.6085247455919,13907079.2162
1663268400000.0,2022-09-15 19:00:00,BTC/USD,19759.0,19839.0,19671.0,19781.0,894.5771435165059,17695630.4759
1663264800000.0,2022-09-15 18:00:00,BTC/USD,19827.0,19878.0,19731.0,19759.0,755.7252798167923,14932375.8039
1663261200000.0,2022-09-15 17:00:00,BTC/USD,19862.0,19943.0,19793.0,19827.0,979.5647517274424,19421830.3325
1663257600000.0,2022-09-15 16:00:00,BTC/USD,19734.0,19866.0,19645.0,19862.0,995.1250183919042,19765173.1153
1663254000000.0,2022-09-15 15:00:00,BTC/USD,19697.0,19841.0,19438.0,19734.0,2777.958058234519,54820224.3212
1663250400000.0,2022-09-15 14:00:00,BTC/USD,20119.0,20175.0,19642.0,19702.0,2782.2069845497917,54815042.0096
1663246800000.0,2022-09-15 13:00:00,BTC/USD,20124.0,20144.0,19985.0,20119.0,1160.996108146528,23358080.6998
1663243200000.0,2022-09-15 12:00:00,BTC/USD,20147.0,20191.0,20061.0,20124.0,839.9371391969787,16902894.9892
1663239600000.0,2022-09-15 11:00:00,BTC/USD,20156.0,20205.0,20089.0,20148.0,655.1749634901727,13200465.1644
1663236000000.0,2022-09-15 10:00:00,BTC/USD,20133.0,20205.0,20103.0,20156.0,605.7662005705497,12209823.5387
1663232400000.0,2022-09-15 09:00:00,BTC/USD,20153.0,20200.0,20057.0,20133.0,781.4653069785924,15733241.0254
1663228800000.0,2022-09-15 08:00:00,BTC/USD,20209.0,20230.0,20031.0,20153.0,1147.484215099489,23125249.3869
1663225200000.0,2022-09-15 07:00:00,BTC/USD,20106.0,20333.0,20072.0,20209.0,1512.7553452471673,30571272.7721
1663221600000.0,2022-09-15 06:00:00,BTC/USD,20150.0,20316.0,19987.0,20106.0,3538.893970381976,71153002.1685
1663218000000.0,2022-09-15 05:00:00,BTC/USD,20028.0,20200.0,20005.0,20150.0,851.4791090868486,17157304.0481
1663214400000.0,2022-09-15 04:00:00,BTC/USD,20025.0,20093.0,19959.0,20028.0,698.584426482924,13991248.8936
1663210800000.0,2022-09-15 03:00:00,BTC/USD,20101.0,20107.0,19924.0,20025.0,1822.045783360799,36486466.8118
1663207200000.0,2022-09-15 02:00:00,BTC/USD,20196.0,20196.0,20021.0,20101.0,583.92677838416,11737512.1723
1663203600000.0,2022-09-15 01:00:00,BTC/USD,20160.0,20199.0,19963.0,20196.0,1134.3138304911863,22908602.1206
1663200000000.0,2022-09-15 00:00:00,BTC/USD,20220.0,20269.0,20150.0,20160.0,797.4736738541667,16077069.2649
1663196400000.0,2022-09-14 23:00:00,BTC/USD,20302.0,20312.0,20194.0,20228.0,919.560065735614,18600861.0097
1663192800000.0,2022-09-14 22:00:00,BTC/USD,20206.0,20398.0,20141.0,20302.0,1911.4355452369225,38805964.4394
1663189200000.0,2022-09-14 21:00:00,BTC/USD,19949.0,20229.0,19855.0,20206.0,1267.6372492823914,25613878.259
1663185600000.0,2022-09-14 20:00:00,BTC/USD,19950.0,19991.0,19897.0,19949.0,495.9499830166926,9893706.2112
1663182000000.0,2022-09-14 19:00:00,BTC/USD,19779.0,20000.0,19718.0,19950.0,1048.138133914787,20910355.7716
1663178400000.0,2022-09-14 18:00:00,BTC/USD,20103.0,20133.0,19619.0,19779.0,3521.2641227261233,69647083.0834
1663174800000.0,2022-09-14 17:00:00,BTC/USD,20144.0,20238.0,20093.0,20103.0,558.1582274237676,11220654.8459
1663171200000.0,2022-09-14 16:00:00,BTC/USD,20177.0,20217.0,20110.0,20144.0,1444.3462681592534,29094911.2258
1663167600000.0,2022-09-14 15:00:00,BTC/USD,20294.0,20329.0,20161.0,20175.0,746.3054135712516,15056711.7188
1663164000000.0,2022-09-14 14:00:00,BTC/USD,20310.0,20314.0,20107.0,20295.0,1260.4547950628235,25580930.0658
1663160400000.0,2022-09-14 13:00:00,BTC/USD,20312.0,20385.0,20186.0,20310.0,1355.8357111915313,27537023.2943
1663156800000.0,2022-09-14 12:00:00,BTC/USD,20228.0,20339.0,20074.0,20312.0,2015.1378100433242,40931479.1976
1663153200000.0,2022-09-14 11:00:00,BTC/USD,20342.0,20360.0,20071.0,20228.0,1423.745289390943,28799519.7138
1663149600000.0,2022-09-14 10:00:00,BTC/USD,20346.0,20384.0,20312.0,20342.0,406.78640510765905,8274849.0527
1663146000000.0,2022-09-14 09:00:00,BTC/USD,20380.0,20402.0,20311.0,20345.0,545.2626924748095,11093369.4784
1663142400000.0,2022-09-14 08:00:00,BTC/USD,20243.0,20415.0,20198.0,20380.0,825.983965279686,16833553.2124
1663138800000.0,2022-09-14 07:00:00,BTC/USD,20241.0,20323.0,20138.0,20245.0,723.3266419214622,14643747.8657
1663135200000.0,2022-09-14 06:00:00,BTC/USD,20313.0,20352.0,20222.0,20241.0,1321.14145623734,26741224.2157
1663131600000.0,2022-09-14 05:00:00,BTC/USD,20386.0,20386.0,20300.0,20313.0,446.66169453551913,9073039.0011
1663128000000.0,2022-09-14 04:00:00,BTC/USD,20322.0,20402.0,20282.0,20386.0,537.283341768861,10953058.2053
1663124400000.0,2022-09-14 03:00:00,BTC/USD,20440.0,20459.0,20301.0,20322.0,876.7810244956205,17817943.9798
1663120800000.0,2022-09-14 02:00:00,BTC/USD,20295.0,20531.0,20285.0,20440.0,1459.6460232729942,29835164.7157
1663117200000.0,2022-09-14 01:00:00,BTC/USD,20197.0,20310.0,20184.0,20295.0,657.7555830746489,13349149.5585
1663113600000.0,2022-09-14 00:00:00,BTC/USD,20171.0,20215.0,20039.0,20197.0,1017.2981586621776,20546370.9105
1663110000000.0,2022-09-13 23:00:00,BTC/USD,20221.0,20242.0,20100.0,20171.0,1516.1279118536513,30581816.11
1663106400000.0,2022-09-13 22:00:00,BTC/USD,20132.0,20261.0,20076.0,20221.0,1491.7447752386133,30164571.1001
1663102800000.0,2022-09-13 21:00:00,BTC/USD,20236.0,20251.0,19858.0,20132.0,1514.6664706983906,30493265.3881
1663099200000.0,2022-09-13 20:00:00,BTC/USD,20284.0,20409.0,20230.0,20236.0,1112.5347906948014,22513254.0245
1663095600000.0,2022-09-13 19:00:00,BTC/USD,20247.0,20358.0,20049.0,20284.0,3091.8727813547625,62715547.497
1663092000000.0,2022-09-13 18:00:00,BTC/USD,20763.0,20787.0,20230.0,20247.0,2671.2896279992096,54085601.0981
1663088400000.0,2022-09-13 17:00:00,BTC/USD,20765.0,20922.0,20724.0,20763.0,1466.1372648702018,30441408.0305
1663084800000.0,2022-09-13 16:00:00,BTC/USD,20822.0,20906.0,20674.0,20765.0,2034.099418425235,42238074.4236
1663081200000.0,2022-09-13 15:00:00,BTC/USD,20999.0,21067.0,20760.0,20822.0,2066.3175604696953,43024864.2441
1663077600000.0,2022-09-13 14:00:00,BTC/USD,21190.0,21263.0,20861.0,20999.0,2680.7436240582883,56292935.3616
1663074000000.0,2022-09-13 13:00:00,BTC/USD,21402.0,21512.0,21179.0,21190.0,3935.058410750354,83383887.7238
1663070400000.0,2022-09-13 12:00:00,BTC/USD,22533.0,22912.0,21350.0,21403.0,13492.546233219644,288780967.0296
1663066800000.0,2022-09-13 11:00:00,BTC/USD,22538.0,22719.0,22451.0,22533.0,2578.7793158966847,58107634.3251
1663063200000.0,2022-09-13 10:00:00,BTC/USD,22389.0,22600.0,22357.0,22538.0,1234.6852369243056,27827335.8698
1663059600000.0,2022-09-13 09:00:00,BTC/USD,22238.0,22441.0,22238.0,22389.0,703.2670609585065,15745446.2278
1663056000000.0,2022-09-13 08:00:00,BTC/USD,22280.0,22318.0,22191.0,22238.0,874.9846373594748,19457908.3656
1663052400000.0,2022-09-13 07:00:00,BTC/USD,22322.0,22440.0,22267.0,22280.0,1496.746524223519,33347512.5597
1663048800000.0,2022-09-13 06:00:00,BTC/USD,22398.0,22690.0,22257.0,22323.0,1424.5418016350848,31800046.6379
1663045200000.0,2022-09-13 05:00:00,BTC/USD,22289.0,22441.0,22272.0,22398.0,628.0255771765336,14066516.8776
1663041600000.0,2022-09-13 04:00:00,BTC/USD,22237.0,22370.0,22184.0,22289.0,671.7503553411997,14972643.6702
1663038000000.0,2022-09-13 03:00:00,BTC/USD,22264.0,22284.0,22165.0,22237.0,328.43010017538336,7303300.1376
1663034400000.0,2022-09-13 02:00:00,BTC/USD,22243.0,22281.0,22072.0,22264.0,731.7799502694934,16292348.8128
1663030800000.0,2022-09-13 01:00:00,BTC/USD,22219.0,22291.0,22154.0,22243.0,615.1554336285573,13682902.3102
1663027200000.0,2022-09-13 00:00:00,BTC/USD,22403.0,22450.0,22118.0,22219.0,1629.5413403618525,36206779.0415
1663023600000.0,2022-09-12 23:00:00,BTC/USD,22331.0,22410.0,22321.0,22403.0,460.4705366245592,10315921.432
1663020000000.0,2022-09-12 22:00:00,BTC/USD,22348.0,22411.0,22268.0,22331.0,594.2294966638306,13269738.89
1663016400000.0,2022-09-12 21:00:00,BTC/USD,22416.0,22436.0,22257.0,22345.0,875.4802275139853,19562605.6838
1663012800000.0,2022-09-12 20:00:00,BTC/USD,22438.0,22499.0,22373.0,22416.0,980.8100090917203,21985837.1638
1663009200000.0,2022-09-12 19:00:00,BTC/USD,22408.0,22460.0,22368.0,22438.0,892.4967250690792,20025841.5171
1663005600000.0,2022-09-12 18:00:00,BTC/USD,22362.0,22422.0,22277.0,22407.0,678.6597687910029,15206729.4393
1663002000000.0,2022-09-12 17:00:00,BTC/USD,22223.0,22388.0,22144.0,22362.0,872.4512409086843,19509754.6492
1662998400000.0,2022-09-12 16:00:00,BTC/USD,22120.0,22275.0,22023.0,22223.0,1566.3073743823966,34808048.7809
1662994800000.0,2022-09-12 15:00:00,BTC/USD,22324.0,22350.0,22014.0,22120.0,2068.13251670434,45747091.2695
1662991200000.0,2022-09-12 14:00:00,BTC/USD,22399.0,22490.0,22302.0,22324.0,1557.465566762229,34768861.3124
1662987600000.0,2022-09-12 13:00:00,BTC/USD,22360.0,22465.0,22287.0,22399.0,1763.5368238358856,39501461.3171
1662984000000.0,2022-09-12 12:00:00,BTC/USD,22320.0,22427.0,22218.0,22360.0,1455.2848932110912,32540170.2122
1662980400000.0,2022-09-12 11:00:00,BTC/USD,22159.0,22512.0,22111.0,22320.0,2103.9557731899645,46960292.8576
1662976800000.0,2022-09-12 10:00:00,BTC/USD,22171.0,22229.0,21976.0,22159.0,1325.0353581569566,29361458.5014
1662973200000.0,2022-09-12 09:00:00,BTC/USD,22233.0,22264.0,22129.0,22171.0,672.7523013350774,14915591.2729
1662969600000.0,2022-09-12 08:00:00,BTC/USD,22197.0,22332.0,22122.0,22233.0,1729.7564055368148,38457674.1643
1662966000000.0,2022-09-12 07:00:00,BTC/USD,21824.0,22232.0,21810.0,22197.0,2114.4826421228095,46935171.2072
1662962400000.0,2022-09-12 06:00:00,BTC/USD,21790.0,21848.0,21700.0,21824.0,687.0314792934385,14993775.0041
1662958800000.0,2022-09-12 05:00:00,BTC/USD,21720.0,21795.0,21680.0,21790.0,390.611638577329,8511427.6046
1662955200000.0,2022-09-12 04:00:00,BTC/USD,21665.0,21754.0,21635.0,21720.0,458.19701359576425,9952039.1353
1662951600000.0,2022-09-12 03:00:00,BTC/USD,21772.0,21832.0,21560.0,21664.0,1357.3481224843058,29405589.7255
1662948000000.0,2022-09-12 02:00:00,BTC/USD,22048.0,22104.0,21668.0,21772.0,1911.2570290143303,41611888.0357
1662944400000.0,2022-09-12 01:00:00,BTC/USD,21643.0,22366.0,21578.0,22048.0,3193.208027109035,70403850.5817
1662940800000.0,2022-09-12 00:00:00,BTC/USD,21833.0,21859.0,21642.0,21643.0,771.9692965901215,16707731.4861
1662937200000.0,2022-09-11 23:00:00,BTC/USD,21644.0,21850.0,21582.0,21833.0,733.6860173819448,16018566.8175
1662933600000.0,2022-09-11 22:00:00,BTC/USD,21513.0,21689.0,21513.0,21644.0,699.7275049528738,15144902.1172
1662930000000.0,2022-09-11 21:00:00,BTC/USD,21640.0,21746.0,21468.0,21513.0,933.1976223818157,20075880.4503
1662926400000.0,2022-09-11 20:00:00,BTC/USD,21627.0,21681.0,21455.0,21640.0,1034.3537301987062,22383414.7215
1662922800000.0,2022-09-11 19:00:00,BTC/USD,21556.0,21635.0,21550.0,21627.0,432.83395698432514,9360899.9877
1662919200000.0,2022-09-11 18:00:00,BTC/USD,21633.0,21685.0,21537.0,21556.0,619.769605771015,13359753.622
1662915600000.0,2022-09-11 17:00:00,BTC/USD,21684.0,21862.0,21605.0,21633.0,892.9830032034391,19317901.3083
1662912000000.0,2022-09-11 16:00:00,BTC/USD,21648.0,21731.0,21598.0,21684.0,344.5511858928242,7471247.9149
1662908400000.0,2022-09-11 15:00:00,BTC/USD,21518.0,21756.0,21503.0,21648.0,807.6758703898743,17484567.2422
1662904800000.0,2022-09-11 14:00:00,BTC/USD,21544.0,21567.0,21463.0,21518.0,543.1059178083465,11686553.1394
1662901200000.0,2022-09-11 13:00:00,BTC/USD,21622.0,21630.0,21515.0,21544.0,496.89171693743043,10705035.1497
1662897600000.0,2022-09-11 12:00:00,BTC/USD,21618.0,21660.0,21522.0,21622.0,458.9601261585422,9923635.8478
1662894000000.0,2022-09-11 11:00:00,BTC/USD,21601.0,21705.0,21600.0,21618.0,330.5423941715237,7145665.4772
1662890400000.0,2022-09-11 10:00:00,BTC/USD,21612.0,21683.0,21580.0,21601.0,357.7591378732466,7727955.1372
1662886800000.0,2022-09-11 09:00:00,BTC/USD,21682.0,21704.0,21600.0,21612.0,568.9272659170831,12295656.071
1662883200000.0,2022-09-11 08:00:00,BTC/USD,21619.0,21732.0,21568.0,21682.0,810.7434562724841,17578539.6189
1662879600000.0,2022-09-11 07:00:00,BTC/USD,21456.0,21627.0,21440.0,21619.0,750.8299231324298,16232192.1082
1662876000000.0,2022-09-11 06:00:00,BTC/USD,21598.0,21642.0,21360.0,21456.0,834.7009389681209,17909343.3465
1662872400000.0,2022-09-11 05:00:00,BTC/USD,21563.0,21626.0,21537.0,21598.0,407.60992947032133,8803559.2567
1662868800000.0,2022-09-11 04:00:00,BTC/USD,21553.0,21650.0,21549.0,21563.0,338.7560328432964,7304596.3362
1662865200000.0,2022-09-11 03:00:00,BTC/USD,21515.0,21571.0,21514.0,21553.0,249.70241081983946,5381836.0604
1662861600000.0,2022-09-11 02:00:00,BTC/USD,21616.0,21631.0,21458.0,21515.0,486.6080037973507,10469371.2017
1662858000000.0,2022-09-11 01:00:00,BTC/USD,21552.0,21676.0,21538.0,21616.0,480.7448515266469,10391780.7106
1662854400000.0,2022-09-11 00:00:00,BTC/USD,21654.0,21684.0,21544.0,21552.0,558.7980140775798,12043214.7994
1662850800000.0,2022-09-10 23:00:00,BTC/USD,21771.0,21796.0,21647.0,21654.0,512.3700492241618,11094861.0459
1662847200000.0,2022-09-10 22:00:00,BTC/USD,21618.0,21815.0,21589.0,21771.0,1002.9647188553581,21835544.8942
1662843600000.0,2022-09-10 21:00:00,BTC/USD,21434.0,21800.0,21432.0,21614.0,987.6874149856575,21347875.7875
1662840000000.0,2022-09-10 20:00:00,BTC/USD,21588.0,21607.0,21367.0,21434.0,1031.6910983017635,22113267.001
1662836400000.0,2022-09-10 19:00:00,BTC/USD,21455.0,21650.0,21441.0,21588.0,1269.4261765656845,27404372.2997
1662832800000.0,2022-09-10 18:00:00,BTC/USD,21286.0,21494.0,21285.0,21455.0,812.6282441855045,17434938.979
1662829200000.0,2022-09-10 17:00:00,BTC/USD,21415.0,21425.0,21285.0,21286.0,581.5809790895424,12379532.7209
1662825600000.0,2022-09-10 16:00:00,BTC/USD,21227.0,21448.0,21181.0,21415.0,945.8673039925287,20255748.315
1662822000000.0,2022-09-10 15:00:00,BTC/USD,21253.0,21301.0,21200.0,21227.0,469.0709215197625,9956968.4511
1662818400000.0,2022-09-10 14:00:00,BTC/USD,21181.0,21286.0,21130.0,21251.0,586.6230775351748,12466327.0207
1662814800000.0,2022-09-10 13:00:00,BTC/USD,21318.0,21318.0,21146.0,21181.0,636.244785751381,13476300.807
1662811200000.0,2022-09-10 12:00:00,BTC/USD,21289.0,21374.0,21181.0,21318.0,877.9314737451919,18715743.1573
1662807600000.0,2022-09-10 11:00:00,BTC/USD,21347.0,21379.0,21289.0,21289.0,619.9897931748791,13198962.7069
1662804000000.0,2022-09-10 10:00:00,BTC/USD,21334.0,21388.0,21264.0,21347.0,537.868695456036,11481883.0419
1662800400000.0,2022-09-10 09:00:00,BTC/USD,21333.0,21396.0,21319.0,21334.0,282.78139246273554,6032858.2268
1662796800000.0,2022-09-10 08:00:00,BTC/USD,21292.0,21395.0,21291.0,21333.0,741.9267820372194,15827524.0412
1662793200000.0,2022-09-10 07:00:00,BTC/USD,21535.0,21563.0,21264.0,21292.0,1189.2525254790532,25321564.7725
1662789600000.0,2022-09-10 06:00:00,BTC/USD,21555.0,21594.0,21472.0,21535.0,633.4614758486185,13641592.8824
1662786000000.0,2022-09-10 05:00:00,BTC/USD,21467.0,21676.0,21433.0,21555.0,1501.4933614752956,32364689.4066
1662782400000.0,2022-09-10 04:00:00,BTC/USD,21311.0,21480.0,21305.0,21467.0,785.3705715004426,16859550.0584
1662778800000.0,2022-09-10 03:00:00,BTC/USD,21315.0,21377.0,21294.0,21311.0,488.6033221857257,10412625.3991
1662775200000.0,2022-09-10 02:00:00,BTC/USD,21294.0,21324.0,21208.0,21315.0,546.8741190241614,11656621.847
1662771600000.0,2022-09-10 01:00:00,BTC/USD,21266.0,21351.0,21262.0,21294.0,391.8363330609561,8343762.8762
1662768000000.0,2022-09-10 00:00:00,BTC/USD,21367.0,21397.0,21174.0,21266.0,997.027218959842,21202780.8384
1662764400000.0,2022-09-09 23:00:00,BTC/USD,21355.0,21612.0,21259.0,21367.0,1294.0700737726402,27650395.2663
1662760800000.0,2022-09-09 22:00:00,BTC/USD,21257.0,21406.0,21231.0,21355.0,765.4100847483024,16345332.3598
1662757200000.0,2022-09-09 21:00:00,BTC/USD,21303.0,21336.0,21198.0,21257.0,673.4586443289269,14315710.4025
