https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume STMX,Volume USDT
1656633600,2022-07-01 00:00:00,STMX/USDT,0.00713,0.00941,0.00706,0.00732,45025211.61253164,373760.4838974853476
1656547200,2022-06-30 00:00:00,STMX/USDT,0.00761,0.00764,0.0066,0.00714,9621384.3013206,67332.9684909237923
1656460800,2022-06-29 00:00:00,STMX/USDT,0.0069,0.00776,0.00687,0.0076,11395861.2852761,84302.1700936751964
1656374400,2022-06-28 00:00:00,STMX/USDT,0.00692,0.00783,0.00681,0.00689,17201664.36894584,124459.2249232780753
1656288000,2022-06-27 00:00:00,STMX/USDT,0.00673,0.00748,0.00667,0.0069,14013186.40636664,98949.6275149517959
1656201600,2022-06-26 00:00:00,STMX/USDT,0.0071,0.00725,0.00672,0.00672,3579235.72568216,24920.0340387728911
1656115200,2022-06-25 00:00:00,STMX/USDT,0.00713,0.00722,0.00677,0.00709,3089312.23560008,21665.7386223528906
1656028800,2022-06-24 00:00:00,STMX/USDT,0.00701,0.00723,0.00698,0.00715,3887099.55080016,27586.5441321490061
1655942400,2022-06-23 00:00:00,STMX/USDT,0.00661,0.00726,0.00661,0.007,7789675.08953201,54005.4480430997369
1655856000,2022-06-22 00:00:00,STMX/USDT,0.00695,0.00695,0.00657,0.00661,6566733.15142574,44389.1121642478516
1655769600,2022-06-21 00:00:00,STMX/USDT,0.00683,0.00743,0.00672,0.007,8586203.23436949,61011.1182183977474
1655683200,2022-06-20 00:00:00,STMX/USDT,0.00641,0.00767,0.00628,0.00684,13777571.62534323,95594.5154090273595
1655596800,2022-06-19 00:00:00,STMX/USDT,0.00611,0.00647,0.00569,0.00645,11428238.02859513,69581.1768375348592
1655510400,2022-06-18 00:00:00,STMX/USDT,0.00662,0.00711,0.00547,0.0061,20256707.015266,130695.6891014578193
1655424000,2022-06-17 00:00:00,STMX/USDT,0.00619,0.00691,0.00615,0.00666,10596919.31082977,70115.1724736416827
1655337600,2022-06-16 00:00:00,STMX/USDT,0.0067,0.00765,0.0061,0.00619,18959688.45896713,130210.1432238680109
1655251200,2022-06-15 00:00:00,STMX/USDT,0.00619,0.00669,0.00551,0.00669,17367907.97449912,103172.1539079908906
1655164800,2022-06-14 00:00:00,STMX/USDT,0.00617,0.00643,0.00549,0.00623,14134906.14432891,85780.9421369718733
1655078400,2022-06-13 00:00:00,STMX/USDT,0.00719,0.00723,0.0059,0.00621,13453526.2975169,85064.383448635356
1654992000,2022-06-12 00:00:00,STMX/USDT,0.00813,0.0082,0.0072,0.0072,5966771.01306506,45419.8505452721207
1654905600,2022-06-11 00:00:00,STMX/USDT,0.00873,0.00916,0.00806,0.0081,3664091.67855802,31242.5303182095894
1654819200,2022-06-10 00:00:00,STMX/USDT,0.00953,0.00955,0.00868,0.00878,4500395.80997172,41137.9568953387446
1654732800,2022-06-09 00:00:00,STMX/USDT,0.00968,0.00987,0.00948,0.00948,3676697.15383519,35541.662798801323
1654646400,2022-06-08 00:00:00,STMX/USDT,0.01003,0.0102,0.00964,0.00969,3110706.56316823,30677.12321816816
1654560000,2022-06-07 00:00:00,STMX/USDT,0.01056,0.01072,0.0097,0.00998,3217918.77588711,32278.9076825488334
1654473600,2022-06-06 00:00:00,STMX/USDT,0.01015,0.01077,0.01012,0.01061,5917296.96301958,61942.5835097221342
1654387200,2022-06-05 00:00:00,STMX/USDT,0.00986,0.011,0.00968,0.01019,6668802.38892549,67630.2182406016906
1654300800,2022-06-04 00:00:00,STMX/USDT,0.00963,0.00985,0.00943,0.00985,723778.28018445,6954.5334281626667
1654214400,2022-06-03 00:00:00,STMX/USDT,0.0101,0.01015,0.00942,0.00963,2117193.42918192,20395.1911081586276
1654128000,2022-06-02 00:00:00,STMX/USDT,0.0093,0.01008,0.00929,0.01005,4673116.61719932,45203.4545238047961
1654041600,2022-06-01 00:00:00,STMX/USDT,0.00978,0.01083,0.00915,0.00928,8655819.83204016,87318.9547597713648
1653955200,2022-05-31 00:00:00,STMX/USDT,0.01005,0.01015,0.00942,0.00973,2740595.50630181,26625.1802455884365
1653868800,2022-05-30 00:00:00,STMX/USDT,0.00924,0.01008,0.00918,0.01,3121013.60339224,30366.8244925272812
1653782400,2022-05-29 00:00:00,STMX/USDT,0.00913,0.00933,0.00888,0.00929,1124453.09147698,10142.4917140936023
1653696000,2022-05-28 00:00:00,STMX/USDT,0.00893,0.00918,0.00872,0.00913,3580411.99622088,32236.1735143208287
1653609600,2022-05-27 00:00:00,STMX/USDT,0.00944,0.00953,0.00868,0.00887,6303897.73925249,57159.5952758649098
1653523200,2022-05-26 00:00:00,STMX/USDT,0.01014,0.01033,0.00896,0.00943,5176029.42363211,49014.7800205877073
1653436800,2022-05-25 00:00:00,STMX/USDT,0.00996,0.01023,0.00964,0.01014,850994.60996988,8448.3729868598132
1653350400,2022-05-24 00:00:00,STMX/USDT,0.00953,0.01006,0.00913,0.00997,1775975.33732286,17415.0382700545673
1653264000,2022-05-23 00:00:00,STMX/USDT,0.01025,0.0105,0.00942,0.00952,4380508.46084005,43968.4231194677685
1653177600,2022-05-22 00:00:00,STMX/USDT,0.00937,0.01055,0.0093,0.01029,4751836.59517307,47895.6707065179604
1653091200,2022-05-21 00:00:00,STMX/USDT,0.00915,0.00953,0.00895,0.00931,1252002.6001876,11778.8050022367488
1653004800,2022-05-20 00:00:00,STMX/USDT,0.00938,0.00963,0.00875,0.00918,2269356.40404614,20330.6634557751574
1652918400,2022-05-19 00:00:00,STMX/USDT,0.00887,0.00951,0.00847,0.0094,1042874.44823933,9416.185939849845
1652832000,2022-05-18 00:00:00,STMX/USDT,0.01029,0.0106,0.00882,0.00882,3091668.25261617,29793.8854093686343
1652745600,2022-05-17 00:00:00,STMX/USDT,0.00957,0.01038,0.00956,0.01032,2378039.98738034,23927.1327226984651
1652659200,2022-05-16 00:00:00,STMX/USDT,0.01047,0.01047,0.00935,0.0096,2497378.57884562,24412.8156573082384
1652572800,2022-05-15 00:00:00,STMX/USDT,0.0101,0.01048,0.00915,0.01044,2432377.75032328,23955.6136799346913
1652486400,2022-05-14 00:00:00,STMX/USDT,0.00898,0.01017,0.00869,0.01012,3280661.59916749,31279.1704812961548
1652400000,2022-05-13 00:00:00,STMX/USDT,0.00779,0.00965,0.00774,0.00898,3634127.30134935,31849.8605737630063
1652313600,2022-05-12 00:00:00,STMX/USDT,0.00853,0.00922,0.00662,0.00772,8813550.83217427,66717.1738196391556
1652227200,2022-05-11 00:00:00,STMX/USDT,0.01092,0.01131,0.00816,0.00855,13672243.75488734,133990.1333034230847
1652140800,2022-05-10 00:00:00,STMX/USDT,0.01036,0.01197,0.01005,0.01095,3907601.45460671,43078.6394764301861
1652054400,2022-05-09 00:00:00,STMX/USDT,0.01323,0.01341,0.01026,0.01037,9305825.72486426,110234.7322114551244
1651968000,2022-05-08 00:00:00,STMX/USDT,0.01351,0.01368,0.01282,0.01319,5380228.01999423,71297.59480601162
1651881600,2022-05-07 00:00:00,STMX/USDT,0.01432,0.01449,0.013,0.01357,8938836.64319095,122536.217234658733
1651795200,2022-05-06 00:00:00,STMX/USDT,0.01404,0.01574,0.01346,0.01432,12867856.73549903,181517.7673345403463
1651708800,2022-05-05 00:00:00,STMX/USDT,0.01511,0.01544,0.01343,0.01401,4802070.17220615,69000.7024515088544
1651622400,2022-05-04 00:00:00,STMX/USDT,0.01351,0.01535,0.01351,0.01511,5701506.86809897,83434.6955407435289
1651536000,2022-05-03 00:00:00,STMX/USDT,0.01409,0.01453,0.01328,0.01351,743152.76281024,10183.3690737268115
1651449600,2022-05-02 00:00:00,STMX/USDT,0.01434,0.0147,0.01332,0.01399,2237157.26980391,31029.6049401664616
1651363200,2022-05-01 00:00:00,STMX/USDT,0.01381,0.0145,0.01325,0.01427,3180407.42158547,43831.9430833340949
1651276800,2022-04-30 00:00:00,STMX/USDT,0.01568,0.01581,0.01323,0.01372,3885370.37858721,56460.274391868135
1651190400,2022-04-29 00:00:00,STMX/USDT,0.01698,0.01703,0.01553,0.01568,2561812.89111129,41492.1920246459458
1651104000,2022-04-28 00:00:00,STMX/USDT,0.01721,0.01737,0.01657,0.01695,3630085.58397497,61538.5439803273982
1651017600,2022-04-27 00:00:00,STMX/USDT,0.01664,0.01725,0.0164,0.01724,3673240.76981189,61656.843742583828
1650931200,2022-04-26 00:00:00,STMX/USDT,0.01844,0.01868,0.0164,0.01661,7920169.40388234,138599.6252466358416
1650844800,2022-04-25 00:00:00,STMX/USDT,0.01829,0.01851,0.01657,0.01846,6872629.40146799,118122.1496010365427
1650758400,2022-04-24 00:00:00,STMX/USDT,0.01868,0.01954,0.01814,0.01832,9329177.2575821,175849.2774109414765
1650672000,2022-04-23 00:00:00,STMX/USDT,0.0191,0.0193,0.01848,0.01868,3550647.93327846,67091.8399567895047
1650585600,2022-04-22 00:00:00,STMX/USDT,0.01946,0.01972,0.01879,0.01909,3110623.82378051,60004.3547296212142
1650499200,2022-04-21 00:00:00,STMX/USDT,0.02004,0.02076,0.01888,0.01952,11300609.98369031,226041.3854756982657
1650412800,2022-04-20 00:00:00,STMX/USDT,0.01924,0.02018,0.01815,0.02009,21889399.44466973,420046.2361640029984
1650326400,2022-04-19 00:00:00,STMX/USDT,0.01862,0.02072,0.01823,0.01926,16578210.91191204,311764.6539930818565
1650240000,2022-04-18 00:00:00,STMX/USDT,0.01802,0.01867,0.01692,0.01865,3286377.62134287,58796.0324879853354
1650153600,2022-04-17 00:00:00,STMX/USDT,0.01882,0.01885,0.01796,0.01798,1770889.92522242,32977.546262223975
1650067200,2022-04-16 00:00:00,STMX/USDT,0.01889,0.019,0.01822,0.01882,3394362.90741058,63444.123654309431
1649980800,2022-04-15 00:00:00,STMX/USDT,0.01838,0.01909,0.01816,0.01887,5933663.60986612,110766.8380555160683
1649894400,2022-04-14 00:00:00,STMX/USDT,0.01912,0.01934,0.01798,0.01844,1940391.98491077,36083.2584787144253
1649808000,2022-04-13 00:00:00,STMX/USDT,0.01844,0.01926,0.01805,0.01919,7564364.62573823,140287.1961091622669
1649721600,2022-04-12 00:00:00,STMX/USDT,0.01733,0.0186,0.01692,0.01838,6112630.56510165,109180.0296841834142
1649635200,2022-04-11 00:00:00,STMX/USDT,0.01966,0.01975,0.01699,0.01732,6899736.25263359,126166.2093219019059
1649548800,2022-04-10 00:00:00,STMX/USDT,0.02051,0.02055,0.01948,0.01967,3855779.20171493,77329.6369655417892
1649462400,2022-04-09 00:00:00,STMX/USDT,0.01946,0.02062,0.01942,0.02052,2946894.22504627,59227.8152749542248
1649376000,2022-04-08 00:00:00,STMX/USDT,0.02044,0.02098,0.01922,0.01952,9602739.37114884,196691.4107922477818
1649289600,2022-04-07 00:00:00,STMX/USDT,0.01913,0.02088,0.01892,0.02044,16164452.58456369,323297.4657060492488
1649203200,2022-04-06 00:00:00,STMX/USDT,0.02223,0.02223,0.01899,0.01916,7002008.52835333,140135.5998959561181
1649116800,2022-04-05 00:00:00,STMX/USDT,0.02219,0.02453,0.02173,0.02224,13505526.82368844,311188.6294513152333
1649030400,2022-04-04 00:00:00,STMX/USDT,0.0248,0.0248,0.02076,0.0222,6994958.34628676,156507.3660736198271
1648944000,2022-04-03 00:00:00,STMX/USDT,0.0235,0.02926,0.02297,0.02482,19225800.23584672,485049.6929486373249
1648857600,2022-04-02 00:00:00,STMX/USDT,0.02284,0.02592,0.0224,0.02344,11826088.11941302,288379.8746309134612
1648771200,2022-04-01 00:00:00,STMX/USDT,0.02166,0.02336,0.02089,0.02284,10912334.6238446,243006.127773864485
1648684800,2022-03-31 00:00:00,STMX/USDT,0.0212,0.02686,0.0211,0.02162,39513938.20450869,921926.271190578636
1648598400,2022-03-30 00:00:00,STMX/USDT,0.01998,0.02178,0.01919,0.0213,13986992.75641044,288585.4235782052392
1648512000,2022-03-29 00:00:00,STMX/USDT,0.01991,0.02095,0.01942,0.02001,8696286.54776422,177194.5983623638708
1648425600,2022-03-28 00:00:00,STMX/USDT,0.02115,0.022,0.0192,0.02,9152487.65428923,193428.5433499086676
1648339200,2022-03-27 00:00:00,STMX/USDT,0.01845,0.027,0.01837,0.02116,62890061.84149407,1442072.0438916742485
1648252800,2022-03-26 00:00:00,STMX/USDT,0.0165,0.01851,0.01627,0.01844,5630982.2275241,98530.04379180796
1648166400,2022-03-25 00:00:00,STMX/USDT,0.01651,0.01736,0.01618,0.01651,5080397.76514503,85184.5636412795911
1648080000,2022-03-24 00:00:00,STMX/USDT,0.01629,0.01659,0.01572,0.0165,4227580.49609021,68243.0593997430604
1647993600,2022-03-23 00:00:00,STMX/USDT,0.01508,0.01637,0.01486,0.0163,3785630.05235356,60385.5044036073656
1647907200,2022-03-22 00:00:00,STMX/USDT,0.01494,0.01562,0.01476,0.01507,3632967.72803665,55263.7819688305693
1647820800,2022-03-21 00:00:00,STMX/USDT,0.01467,0.01515,0.01406,0.01495,4720839.89398045,68888.8129894523751
1647734400,2022-03-20 00:00:00,STMX/USDT,0.01506,0.01513,0.01462,0.01462,4063414.88909805,60353.8941247883512
1647648000,2022-03-19 00:00:00,STMX/USDT,0.01445,0.01587,0.01445,0.01503,5724844.28200228,86740.9463908856094
1647561600,2022-03-18 00:00:00,STMX/USDT,0.0138,0.01456,0.0135,0.01452,3830237.00679222,53455.2780449612819
1647475200,2022-03-17 00:00:00,STMX/USDT,0.01407,0.01425,0.01369,0.01381,1885605.57093064,26176.7340803226336
1647388800,2022-03-16 00:00:00,STMX/USDT,0.01359,0.01418,0.01338,0.01411,3827879.40196468,52442.448764874282
1647302400,2022-03-15 00:00:00,STMX/USDT,0.01364,0.01377,0.01298,0.01358,3402790.43100918,45503.7807493590845
1647216000,2022-03-14 00:00:00,STMX/USDT,0.01312,0.01386,0.01296,0.01367,2581471.68346245,34553.5427655588242
1647129600,2022-03-13 00:00:00,STMX/USDT,0.01367,0.01393,0.01301,0.01311,818790.81468987,11074.8480603337276
1647043200,2022-03-12 00:00:00,STMX/USDT,0.01384,0.01442,0.01356,0.01368,879724.09607289,12278.5863489014919
1646956800,2022-03-11 00:00:00,STMX/USDT,0.01439,0.01443,0.01349,0.01387,2226536.86552231,30894.2025394643882
1646870400,2022-03-10 00:00:00,STMX/USDT,0.01534,0.0155,0.01392,0.01442,4432646.64505443,64818.3208521824576
1646784000,2022-03-09 00:00:00,STMX/USDT,0.01394,0.01545,0.01382,0.01541,2114445.54136919,31166.9914045022478
1646697600,2022-03-08 00:00:00,STMX/USDT,0.0142,0.01477,0.01372,0.01394,1602447.5567523,22850.9083302564662
1646611200,2022-03-07 00:00:00,STMX/USDT,0.01362,0.01426,0.01315,0.01423,2710536.82717275,37312.8788563329356
1646524800,2022-03-06 00:00:00,STMX/USDT,0.01417,0.01437,0.01343,0.01361,1095704.44688939,15073.2673328876225
1646438400,2022-03-05 00:00:00,STMX/USDT,0.01368,0.01437,0.0134,0.01409,561994.87024046,7886.2256693304835
1646352000,2022-03-04 00:00:00,STMX/USDT,0.01493,0.01499,0.01352,0.0137,1337373.66759395,18878.4092486969324
1646265600,2022-03-03 00:00:00,STMX/USDT,0.0148,0.01533,0.01415,0.01494,2675303.89830947,39130.8822142830818
1646179200,2022-03-02 00:00:00,STMX/USDT,0.01529,0.01563,0.01448,0.01472,1899896.24251718,28405.9031915222437
1646092800,2022-03-01 00:00:00,STMX/USDT,0.01525,0.0157,0.01483,0.01536,5463522.34902235,83069.7214646282988
1646006400,2022-02-28 00:00:00,STMX/USDT,0.01329,0.01524,0.01316,0.01524,5148320.84314762,75502.236359889068
1645920000,2022-02-27 00:00:00,STMX/USDT,0.01426,0.01451,0.01308,0.01336,2525887.45062632,35221.0161303396319
1645833600,2022-02-26 00:00:00,STMX/USDT,0.01384,0.01446,0.01354,0.01424,1658387.02967762,23358.838873328077
1645747200,2022-02-25 00:00:00,STMX/USDT,0.01321,0.01405,0.01266,0.01384,2632267.23306223,35208.7047838136017
1645660800,2022-02-24 00:00:00,STMX/USDT,0.01274,0.01352,0.01127,0.01321,8763370.48359521,107025.2817302769217
1645574400,2022-02-23 00:00:00,STMX/USDT,0.01274,0.01362,0.01245,0.01284,5448400.39722665,70915.7393406413894
1645488000,2022-02-22 00:00:00,STMX/USDT,0.01188,0.01273,0.01156,0.01273,1674475.90848326,20433.9705041478584
1645401600,2022-02-21 00:00:00,STMX/USDT,0.01303,0.01364,0.01179,0.01183,3280490.94645761,42185.9031807182095
1645315200,2022-02-20 00:00:00,STMX/USDT,0.01373,0.01373,0.01281,0.01307,2516728.03645231,33078.9174202234141
1645228800,2022-02-19 00:00:00,STMX/USDT,0.01402,0.01425,0.01329,0.01381,1387618.40266182,19109.24515601618
1645142400,2022-02-18 00:00:00,STMX/USDT,0.01426,0.01455,0.01372,0.01402,3266511.4352478,46113.5512343223926
1645056000,2022-02-17 00:00:00,STMX/USDT,0.01589,0.01601,0.01398,0.01424,5381628.70173137,80610.1900075600151
1644969600,2022-02-16 00:00:00,STMX/USDT,0.01637,0.01637,0.01547,0.01583,4196580.55755423,66571.7861909921591
1644883200,2022-02-15 00:00:00,STMX/USDT,0.01514,0.01641,0.01514,0.01639,8042354.895059,127435.3127791849351
1644796800,2022-02-14 00:00:00,STMX/USDT,0.015,0.01529,0.01432,0.01509,3567647.59295804,53109.5383059382475
1644710400,2022-02-13 00:00:00,STMX/USDT,0.01529,0.01543,0.01452,0.01499,2243066.66127037,33872.1191597797362
1644624000,2022-02-12 00:00:00,STMX/USDT,0.01539,0.01579,0.01491,0.01522,3513443.20455386,53700.8379967057406
1644537600,2022-02-11 00:00:00,STMX/USDT,0.01656,0.01696,0.01526,0.01538,5398841.30059848,87709.0700197533228
1644451200,2022-02-10 00:00:00,STMX/USDT,0.01808,0.01812,0.0165,0.01661,7729524.53466118,133105.3463650137614
1644364800,2022-02-09 00:00:00,STMX/USDT,0.0169,0.01824,0.01636,0.01799,4879974.45997675,84403.1755121341668
1644278400,2022-02-08 00:00:00,STMX/USDT,0.01774,0.019,0.01624,0.0169,3628994.46858961,63368.676733382019
1644192000,2022-02-07 00:00:00,STMX/USDT,0.01732,0.01824,0.01591,0.01774,11512614.22997724,201066.4269244103467
