https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SLP,Volume EUR
1660694400,2022-08-17 00:00:00,SLP/EUR,0.00509,0.00514,0.00477,0.00481,2887859,13890.60179
1660608000,2022-08-16 00:00:00,SLP/EUR,0.00499,0.00506,0.00494,0.00502,1064741,5344.99982
1660521600,2022-08-15 00:00:00,SLP/EUR,0.00520,0.00520,0.00493,0.00510,315504,1609.0704
1660435200,2022-08-14 00:00:00,SLP/EUR,0.00520,0.00526,0.00497,0.00500,1532252,7661.26
1660348800,2022-08-13 00:00:00,SLP/EUR,0.00526,0.00531,0.00515,0.00515,666543,3432.69645
1660262400,2022-08-12 00:00:00,SLP/EUR,0.00485,0.00548,0.00485,0.00523,3538872,18508.30056
1660176000,2022-08-11 00:00:00,SLP/EUR,0.00480,0.00496,0.00466,0.00466,526429,2453.15914
1660089600,2022-08-10 00:00:00,SLP/EUR,0.00464,0.00497,0.00453,0.00465,680731,3165.3991499999997
1660003200,2022-08-09 00:00:00,SLP/EUR,0.00494,0.00494,0.00451,0.00464,3467734,16090.28576
1659916800,2022-08-08 00:00:00,SLP/EUR,0.00472,0.00524,0.00472,0.00489,2577675,12604.830750000001
1659830400,2022-08-07 00:00:00,SLP/EUR,0.00432,0.00515,0.00432,0.00476,6411217,30517.392920000002
1659744000,2022-08-06 00:00:00,SLP/EUR,0.00442,0.00444,0.00437,0.00439,135764,596.00396
1659657600,2022-08-05 00:00:00,SLP/EUR,0.00430,0.00442,0.00430,0.00442,539832,2386.05744
1659571200,2022-08-04 00:00:00,SLP/EUR,0.00431,0.00431,0.00420,0.00423,1958636,8285.03028
1659484800,2022-08-03 00:00:00,SLP/EUR,0.00431,0.00480,0.00416,0.00428,6294538,26940.62264
1659398400,2022-08-02 00:00:00,SLP/EUR,0.00410,0.00432,0.00407,0.00431,1125913,4852.68503
1659312000,2022-08-01 00:00:00,SLP/EUR,0.00436,0.00438,0.00416,0.00435,3963502,17241.233699999997
1659225600,2022-07-31 00:00:00,SLP/EUR,0.00435,0.00446,0.00427,0.00427,1663984,7105.21168
1659139200,2022-07-30 00:00:00,SLP/EUR,0.00454,0.00467,0.00435,0.00435,1607404,6992.207399999999
1659052800,2022-07-29 00:00:00,SLP/EUR,0.00428,0.00455,0.00418,0.00455,3276732,14909.1306
1658966400,2022-07-28 00:00:00,SLP/EUR,0.00416,0.00436,0.00412,0.00432,740578,3199.29696
1658880000,2022-07-27 00:00:00,SLP/EUR,0.00396,0.00417,0.00392,0.00416,1243782,5174.1331199999995
1658793600,2022-07-26 00:00:00,SLP/EUR,0.00390,0.00396,0.00376,0.00396,1815362,7188.83352
1658707200,2022-07-25 00:00:00,SLP/EUR,0.00407,0.00413,0.00400,0.00400,1214548,4858.192
1658620800,2022-07-24 00:00:00,SLP/EUR,0.00426,0.00450,0.00421,0.00424,1334097,5656.57128
1658534400,2022-07-23 00:00:00,SLP/EUR,0.00425,0.00426,0.00409,0.00416,2133550,8875.568
1658448000,2022-07-22 00:00:00,SLP/EUR,0.00431,0.00450,0.00418,0.00418,1952654,8162.093719999999
1658361600,2022-07-21 00:00:00,SLP/EUR,0.00420,0.00442,0.00406,0.00432,1756290,7587.1728
1658275200,2022-07-20 00:00:00,SLP/EUR,0.00423,0.00560,0.00423,0.00430,9604552,41299.5736
1658188800,2022-07-19 00:00:00,SLP/EUR,0.00419,0.00424,0.00395,0.00424,2647279,11224.462959999999
1658102400,2022-07-18 00:00:00,SLP/EUR,0.00392,0.00419,0.00392,0.00419,1516584,6354.48696
1658016000,2022-07-17 00:00:00,SLP/EUR,0.00396,0.00401,0.00390,0.00392,1534866,6016.67472
1657929600,2022-07-16 00:00:00,SLP/EUR,0.00380,0.00396,0.00378,0.00390,1848888,7210.6632
1657843200,2022-07-15 00:00:00,SLP/EUR,0.00395,0.00395,0.00384,0.00391,1035191,4047.5968100000005
1657756800,2022-07-14 00:00:00,SLP/EUR,0.00381,0.00401,0.00380,0.00391,1852159,7241.941690000001
1657670400,2022-07-13 00:00:00,SLP/EUR,0.00360,0.00371,0.00349,0.00367,842532,3092.09244
1657584000,2022-07-12 00:00:00,SLP/EUR,0.00371,0.00371,0.00361,0.00361,661168,2386.81648
1657497600,2022-07-11 00:00:00,SLP/EUR,0.00380,0.00387,0.00370,0.00370,1270716,4701.6492
1657411200,2022-07-10 00:00:00,SLP/EUR,0.00386,0.00390,0.00377,0.00390,561543,2190.0177
1657324800,2022-07-09 00:00:00,SLP/EUR,0.00390,0.00399,0.00383,0.00391,1854351,7250.51241
1657238400,2022-07-08 00:00:00,SLP/EUR,0.00408,0.00422,0.00395,0.00395,2570884,10154.991800000002
1657152000,2022-07-07 00:00:00,SLP/EUR,0.00408,0.00413,0.00398,0.00407,3880440,15793.3908
1657065600,2022-07-06 00:00:00,SLP/EUR,0.00370,0.00428,0.00367,0.00414,3699783,15317.101619999998
1656979200,2022-07-05 00:00:00,SLP/EUR,0.00375,0.00375,0.00364,0.00368,472716,1739.59488
1656892800,2022-07-04 00:00:00,SLP/EUR,0.00359,0.00375,0.00355,0.00375,380684,1427.565
1656806400,2022-07-03 00:00:00,SLP/EUR,0.00359,0.00365,0.00353,0.00365,458539,1673.66735
1656720000,2022-07-02 00:00:00,SLP/EUR,0.00350,0.00359,0.00350,0.00357,23006,82.13141999999999
1656633600,2022-07-01 00:00:00,SLP/EUR,0.00365,0.00366,0.00356,0.00356,790067,2812.63852
1656547200,2022-06-30 00:00:00,SLP/EUR,0.00365,0.00367,0.00341,0.00352,1133936,3991.45472
1656460800,2022-06-29 00:00:00,SLP/EUR,0.00414,0.00414,0.00365,0.00374,4696009,17563.07366
1656374400,2022-06-28 00:00:00,SLP/EUR,0.00396,0.00420,0.00370,0.00370,2195394,8122.9578
1656288000,2022-06-27 00:00:00,SLP/EUR,0.00403,0.00430,0.00396,0.00409,561268,2295.58612
1656201600,2022-06-26 00:00:00,SLP/EUR,0.00418,0.00425,0.00398,0.00398,1733815,6900.5837
1656115200,2022-06-25 00:00:00,SLP/EUR,0.00399,0.00435,0.00385,0.00398,1926240,7666.4352
1656028800,2022-06-24 00:00:00,SLP/EUR,0.00375,0.00409,0.00371,0.00401,7024311,28167.48711
1655942400,2022-06-23 00:00:00,SLP/EUR,0.00356,0.00372,0.00356,0.00369,1254356,4628.5736400000005
1655856000,2022-06-22 00:00:00,SLP/EUR,0.00366,0.00366,0.00340,0.00347,2447007,8491.11429
1655769600,2022-06-21 00:00:00,SLP/EUR,0.00362,0.00389,0.00362,0.00367,3390722,12443.94974
1655683200,2022-06-20 00:00:00,SLP/EUR,0.00342,0.00401,0.00333,0.00355,1872583,6647.669650000001
1655596800,2022-06-19 00:00:00,SLP/EUR,0.00320,0.00368,0.00311,0.00350,1747249,6115.3715
1655510400,2022-06-18 00:00:00,SLP/EUR,0.00352,0.00363,0.00310,0.00330,794649,2622.3417
1655424000,2022-06-17 00:00:00,SLP/EUR,0.00357,0.00369,0.00350,0.00352,616157,2168.87264
1655337600,2022-06-16 00:00:00,SLP/EUR,0.00377,0.00377,0.00336,0.00340,649543,2208.4462
1655251200,2022-06-15 00:00:00,SLP/EUR,0.00364,0.00437,0.00327,0.00377,1438078,5421.5540599999995
1655164800,2022-06-14 00:00:00,SLP/EUR,0.00359,0.00439,0.00328,0.00364,2730294,9938.27016
1655078400,2022-06-13 00:00:00,SLP/EUR,0.00375,0.00375,0.00333,0.00349,4105023,14326.53027
1654992000,2022-06-12 00:00:00,SLP/EUR,0.00383,0.00403,0.00375,0.00392,3096368,12137.76256
1654905600,2022-06-11 00:00:00,SLP/EUR,0.00458,0.00458,0.00399,0.00419,7545792,31616.86848
1654819200,2022-06-10 00:00:00,SLP/EUR,0.00475,0.00475,0.00445,0.00449,192578,864.67522
1654732800,2022-06-09 00:00:00,SLP/EUR,0.00482,0.00483,0.00471,0.00478,407286,1946.8270800000003
1654646400,2022-06-08 00:00:00,SLP/EUR,0.00487,0.00487,0.00482,0.00482,93276,449.59031999999996
1654560000,2022-06-07 00:00:00,SLP/EUR,0.00489,0.00494,0.00470,0.00494,2959492,14619.89048
1654473600,2022-06-06 00:00:00,SLP/EUR,0.00503,0.00513,0.00490,0.00499,2761720,13780.9828
1654387200,2022-06-05 00:00:00,SLP/EUR,0.00493,0.00517,0.00487,0.00510,1682348,8579.9748
1654300800,2022-06-04 00:00:00,SLP/EUR,0.00485,0.00522,0.00484,0.00493,1299418,6406.1307400000005
1654214400,2022-06-03 00:00:00,SLP/EUR,0.00505,0.00537,0.00485,0.00490,1344222,6586.6878
1654128000,2022-06-02 00:00:00,SLP/EUR,0.00491,0.00547,0.00482,0.00517,2315788,11972.62396
1654041600,2022-06-01 00:00:00,SLP/EUR,0.00517,0.00526,0.00491,0.00491,2363378,11604.18598
1653955200,2022-05-31 00:00:00,SLP/EUR,0.00545,0.00599,0.00525,0.00532,3732800,19858.496
1653868800,2022-05-30 00:00:00,SLP/EUR,0.00485,0.00540,0.00485,0.00537,1892547,10162.97739
1653782400,2022-05-29 00:00:00,SLP/EUR,0.00477,0.00520,0.00476,0.00490,2149359,10531.8591
1653696000,2022-05-28 00:00:00,SLP/EUR,0.00490,0.00520,0.00475,0.00520,189719,986.5387999999999
1653609600,2022-05-27 00:00:00,SLP/EUR,0.00485,0.00528,0.00463,0.00520,3527187,18341.3724
1653523200,2022-05-26 00:00:00,SLP/EUR,0.00521,0.00521,0.00475,0.00487,6068556,29553.867720000002
1653436800,2022-05-25 00:00:00,SLP/EUR,0.00533,0.00537,0.00519,0.00520,3324939,17289.6828
1653350400,2022-05-24 00:00:00,SLP/EUR,0.00541,0.00547,0.00496,0.00532,1526239,8119.59148
1653264000,2022-05-23 00:00:00,SLP/EUR,0.00580,0.00580,0.00517,0.00517,4278188,22118.23196
1653177600,2022-05-22 00:00:00,SLP/EUR,0.00560,0.00589,0.00544,0.00572,5816306,33269.27032
1653091200,2022-05-21 00:00:00,SLP/EUR,0.00523,0.00620,0.00502,0.00537,7981040,42858.184799999995
1653004800,2022-05-20 00:00:00,SLP/EUR,0.00520,0.00552,0.00485,0.00523,3179264,16627.55072
1652918400,2022-05-19 00:00:00,SLP/EUR,0.00510,0.00530,0.00489,0.00504,1378984,6950.079360000001
1652832000,2022-05-18 00:00:00,SLP/EUR,0.00563,0.00583,0.00510,0.00510,3836196,19564.5996
1652745600,2022-05-17 00:00:00,SLP/EUR,0.00523,0.00594,0.00523,0.00593,4162744,24685.071920000002
1652659200,2022-05-16 00:00:00,SLP/EUR,0.00538,0.00538,0.00509,0.00517,1398275,7229.08175
1652572800,2022-05-15 00:00:00,SLP/EUR,0.00598,0.00620,0.00520,0.00559,2188549,12233.98891
1652486400,2022-05-14 00:00:00,SLP/EUR,0.00630,0.00650,0.00490,0.00545,7882668,42960.5406
1652400000,2022-05-13 00:00:00,SLP/EUR,0.00532,0.00700,0.00480,0.00550,11470687,63088.77849999999
1652313600,2022-05-12 00:00:00,SLP/EUR,0.00600,0.00600,0.00420,0.00420,14181284,59561.392799999994
1652227200,2022-05-11 00:00:00,SLP/EUR,0.00893,0.00997,0.00500,0.00600,8711231,52267.386
1652140800,2022-05-10 00:00:00,SLP/EUR,0.00840,0.01090,0.00800,0.00892,3730710,33277.93320000001
1652054400,2022-05-09 00:00:00,SLP/EUR,0.01001,0.01001,0.00845,0.00866,6834767,59189.08222
1651968000,2022-05-08 00:00:00,SLP/EUR,0.01045,0.01045,0.00999,0.01020,1812728,18489.8256
1651881600,2022-05-07 00:00:00,SLP/EUR,0.01098,0.01098,0.01029,0.01053,1264348,13313.584439999999
1651795200,2022-05-06 00:00:00,SLP/EUR,0.01086,0.01120,0.01040,0.01086,2442263,26522.97618
1651708800,2022-05-05 00:00:00,SLP/EUR,0.01250,0.01250,0.01064,0.01078,5720912,61671.431359999995
1651622400,2022-05-04 00:00:00,SLP/EUR,0.01151,0.01232,0.01130,0.01210,1253614,15168.7294
1651536000,2022-05-03 00:00:00,SLP/EUR,0.01185,0.01209,0.01126,0.01144,2517424,28799.330560000002
1651449600,2022-05-02 00:00:00,SLP/EUR,0.01266,0.01292,0.01141,0.01195,7903363,94445.18785
1651363200,2022-05-01 00:00:00,SLP/EUR,0.01040,0.01350,0.01040,0.01284,6952262,89267.04408
1651276800,2022-04-30 00:00:00,SLP/EUR,0.01158,0.01173,0.01025,0.01026,3323926,34103.48076
1651190400,2022-04-29 00:00:00,SLP/EUR,0.01309,0.01309,0.01135,0.01158,3358967,38896.83786
1651104000,2022-04-28 00:00:00,SLP/EUR,0.01346,0.01354,0.01298,0.01309,2736911,35826.16499
1651017600,2022-04-27 00:00:00,SLP/EUR,0.01296,0.01355,0.01295,0.01315,1024247,13468.84805
1650931200,2022-04-26 00:00:00,SLP/EUR,0.01397,0.01409,0.01280,0.01291,3433598,44327.750179999995
1650844800,2022-04-25 00:00:00,SLP/EUR,0.01410,0.01430,0.01292,0.01412,5378648,75946.50976
1650758400,2022-04-24 00:00:00,SLP/EUR,0.01465,0.01487,0.01420,0.01420,852387,12103.895400000001
1650672000,2022-04-23 00:00:00,SLP/EUR,0.01462,0.01499,0.01445,0.01484,712207,10569.151880000001
1650585600,2022-04-22 00:00:00,SLP/EUR,0.01516,0.01532,0.01470,0.01489,755602,11250.91378
1650499200,2022-04-21 00:00:00,SLP/EUR,0.01562,0.01588,0.01475,0.01475,1119581,16513.81975
1650412800,2022-04-20 00:00:00,SLP/EUR,0.01592,0.01641,0.01529,0.01562,5088068,79475.62216
1650326400,2022-04-19 00:00:00,SLP/EUR,0.01572,0.01652,0.01520,0.01616,3781391,61107.278560000006
1650240000,2022-04-18 00:00:00,SLP/EUR,0.01552,0.01552,0.01440,0.01530,2553793,39073.0329
1650153600,2022-04-17 00:00:00,SLP/EUR,0.01591,0.01606,0.01550,0.01550,204689,3172.6795
1650067200,2022-04-16 00:00:00,SLP/EUR,0.01580,0.01626,0.01574,0.01586,1605239,25459.090539999997
1649980800,2022-04-15 00:00:00,SLP/EUR,0.01600,0.01603,0.01564,0.01595,668694,10665.6693
1649894400,2022-04-14 00:00:00,SLP/EUR,0.01661,0.01661,0.01538,0.01579,3065089,48397.75530999999
1649808000,2022-04-13 00:00:00,SLP/EUR,0.01583,0.01640,0.01544,0.01610,2106062,33907.5982
1649721600,2022-04-12 00:00:00,SLP/EUR,0.01519,0.01628,0.01508,0.01553,1850155,28732.90715
1649635200,2022-04-11 00:00:00,SLP/EUR,0.01666,0.01692,0.01495,0.01515,5406309,81905.58135000001
1649548800,2022-04-10 00:00:00,SLP/EUR,0.01742,0.01791,0.01680,0.01680,2271518,38161.5024
1649462400,2022-04-09 00:00:00,SLP/EUR,0.01807,0.01812,0.01670,0.01783,8596412,153274.02596
1649376000,2022-04-08 00:00:00,SLP/EUR,0.01968,0.01985,0.01780,0.01780,2123753,37802.8034
1649289600,2022-04-07 00:00:00,SLP/EUR,0.01971,0.02110,0.01880,0.01969,4196905,82637.05945
1649203200,2022-04-06 00:00:00,SLP/EUR,0.02185,0.02304,0.01930,0.01963,5796693,113789.08359000001
1649116800,2022-04-05 00:00:00,SLP/EUR,0.02572,0.02650,0.02179,0.02200,8382057,184405.254
1649030400,2022-04-04 00:00:00,SLP/EUR,0.02132,0.02657,0.02079,0.02551,15303457,390391.18807000003
1648944000,2022-04-03 00:00:00,SLP/EUR,0.01885,0.02296,0.01865,0.02144,12543452,268931.61088
1648857600,2022-04-02 00:00:00,SLP/EUR,0.01864,0.01934,0.01852,0.01872,3144884,58872.228480000005
1648771200,2022-04-01 00:00:00,SLP/EUR,0.01800,0.01877,0.01726,0.01839,3339907,61420.88973
1648684800,2022-03-31 00:00:00,SLP/EUR,0.01820,0.01985,0.01788,0.01835,5802163,106469.69105000001
1648598400,2022-03-30 00:00:00,SLP/EUR,0.01806,0.01915,0.01760,0.01824,4427942,80765.66208
1648512000,2022-03-29 00:00:00,SLP/EUR,0.01947,0.02021,0.01750,0.01815,6276625,113920.74375
1648425600,2022-03-28 00:00:00,SLP/EUR,0.01910,0.02073,0.01898,0.01898,3560904,67585.95792
