https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume COTI,Volume USDT
1658361600,2022-07-21 00:00:00,COTI/USDT,0.1046,0.107731,0.100571,0.106677,9015508.93053794,944338.3007975262268
1658275200,2022-07-20 00:00:00,COTI/USDT,0.110393,0.115691,0.103327,0.104524,11224868.05476553,1241355.61964065194038
1658188800,2022-07-19 00:00:00,COTI/USDT,0.106546,0.112275,0.104149,0.110382,11973697.27897155,1303143.63067493008087
1658102400,2022-07-18 00:00:00,COTI/USDT,0.10156,0.110818,0.101501,0.10637,11324926.62132355,1194167.29004949319388
1658016000,2022-07-17 00:00:00,COTI/USDT,0.098995,0.104102,0.098305,0.101538,10128702.40002841,1028442.33017257224096
1657929600,2022-07-16 00:00:00,COTI/USDT,0.098876,0.100865,0.0941,0.09915,9599926.23087074,937547.10949322875373
1657843200,2022-07-15 00:00:00,COTI/USDT,0.090387,0.102949,0.089166,0.098898,12284115.4023378,1201205.19032737983054
1657756800,2022-07-14 00:00:00,COTI/USDT,0.086006,0.090764,0.08306,0.090241,8516497.18766883,738981.86359351466272
1657670400,2022-07-13 00:00:00,COTI/USDT,0.082091,0.08633,0.07972,0.086001,8158254.49747238,675832.53994732821049
1657584000,2022-07-12 00:00:00,COTI/USDT,0.086503,0.087281,0.081984,0.081984,6589428.02344478,562938.17499101241347
1657497600,2022-07-11 00:00:00,COTI/USDT,0.095618,0.095618,0.085896,0.086623,9788086.50492669,893885.21609204721717
1657411200,2022-07-10 00:00:00,COTI/USDT,0.095564,0.099552,0.093611,0.095803,7268087.95373851,701096.51384426298023
1657324800,2022-07-09 00:00:00,COTI/USDT,0.091552,0.097476,0.091532,0.095586,4940581.94029668,468410.32592939050151
1657238400,2022-07-08 00:00:00,COTI/USDT,0.093668,0.096754,0.09075,0.091705,7421320.26569574,691294.29477489700472
1657152000,2022-07-07 00:00:00,COTI/USDT,0.09186,0.095391,0.091676,0.093506,4165049.0923901,389300.35825979647438
1657065600,2022-07-06 00:00:00,COTI/USDT,0.092156,0.093815,0.090577,0.091825,3897109.75801469,359691.01732079804597
1656979200,2022-07-05 00:00:00,COTI/USDT,0.093228,0.096301,0.089053,0.092263,5274256.114726,490457.22486752154056
1656892800,2022-07-04 00:00:00,COTI/USDT,0.089514,0.094081,0.087299,0.093132,5769618.11661074,521609.03572218377596
1656806400,2022-07-03 00:00:00,COTI/USDT,0.090443,0.090674,0.086719,0.089541,3841249.36417772,340207.02422269093676
1656720000,2022-07-02 00:00:00,COTI/USDT,0.091386,0.092425,0.088539,0.090444,7809571.56840593,706114.09006859963311
1656633600,2022-07-01 00:00:00,COTI/USDT,0.093639,0.096337,0.088213,0.091347,8340524.58218217,767386.18666526641485
1656547200,2022-06-30 00:00:00,COTI/USDT,0.094252,0.094754,0.086915,0.093997,6873412.1677081,618897.14945574807213
1656460800,2022-06-29 00:00:00,COTI/USDT,0.096398,0.099067,0.092855,0.094237,7455222.29968818,712377.50508618491625
1656374400,2022-06-28 00:00:00,COTI/USDT,0.100528,0.103097,0.09545,0.096606,6749894.11637098,674604.12011402978227
1656288000,2022-06-27 00:00:00,COTI/USDT,0.099425,0.105562,0.097299,0.100641,8407622.42717512,850372.7280306869403
1656201600,2022-06-26 00:00:00,COTI/USDT,0.100968,0.108233,0.099057,0.099531,10662511.544445,1104133.6125524400422
1656115200,2022-06-25 00:00:00,COTI/USDT,0.099479,0.102872,0.095728,0.100953,8322813.82254125,829238.46648559269883
1656028800,2022-06-24 00:00:00,COTI/USDT,0.095074,0.102357,0.094855,0.099512,12944906.45752019,1269366.33108823158658
1655942400,2022-06-23 00:00:00,COTI/USDT,0.087989,0.0962,0.087884,0.095111,11081985.0963415,1035099.81776014664561
1655856000,2022-06-22 00:00:00,COTI/USDT,0.090947,0.092395,0.086852,0.088,8949127.54944686,798887.89489838540676
1655769600,2022-06-21 00:00:00,COTI/USDT,0.09355,0.098793,0.089831,0.090898,10062720.07424543,949913.3243834939419
1655683200,2022-06-20 00:00:00,COTI/USDT,0.088094,0.094114,0.084205,0.093512,6308170.49446532,564129.71571838513801
1655596800,2022-06-19 00:00:00,COTI/USDT,0.083122,0.089874,0.078311,0.088032,8397493.01315232,706627.11676031730184
1655510400,2022-06-18 00:00:00,COTI/USDT,0.088746,0.090326,0.076885,0.082976,11861518.78864469,980533.49001957518713
1655424000,2022-06-17 00:00:00,COTI/USDT,0.086,0.091474,0.085287,0.088711,6809136.04117928,604194.20005681968226
1655337600,2022-06-16 00:00:00,COTI/USDT,0.098437,0.100435,0.083987,0.085989,10114679.20298454,917595.53044896251444
1655251200,2022-06-15 00:00:00,COTI/USDT,0.094638,0.10355,0.081746,0.098568,22578320.18754861,2019044.40702014928908
1655164800,2022-06-14 00:00:00,COTI/USDT,0.09231,0.101089,0.0848,0.094671,15325954.88024656,1448935.83154213288144
1655078400,2022-06-13 00:00:00,COTI/USDT,0.09931,0.101637,0.084119,0.092457,16674190.48796026,1511587.97853689337583
1654992000,2022-06-12 00:00:00,COTI/USDT,0.10839,0.109607,0.09787,0.099425,10087072.14739159,1038233.94402178972266
1654905600,2022-06-11 00:00:00,COTI/USDT,0.119111,0.12509,0.104759,0.108422,9671826.26596962,1094250.64023041164635
1654819200,2022-06-10 00:00:00,COTI/USDT,0.130214,0.131639,0.116501,0.119037,9337841.67503129,1160352.30896324625793
1654732800,2022-06-09 00:00:00,COTI/USDT,0.134991,0.142544,0.126815,0.130291,12686729.71121517,1700169.59636063597082
1654646400,2022-06-08 00:00:00,COTI/USDT,0.124478,0.143431,0.124145,0.13528,21872388.37414679,2927514.51152614184924
1654560000,2022-06-07 00:00:00,COTI/USDT,0.121071,0.138377,0.111847,0.124413,14591073.40556319,1765021.94240372295213
1654473600,2022-06-06 00:00:00,COTI/USDT,0.117549,0.127821,0.117052,0.121068,9181287.31318539,1126803.07774124057984
1654387200,2022-06-05 00:00:00,COTI/USDT,0.120559,0.1211,0.116582,0.117483,3841960.75923438,457096.65357756301634
1654300800,2022-06-04 00:00:00,COTI/USDT,0.11947,0.121648,0.116999,0.120406,5379518.07659483,644805.62378762772882
1654214400,2022-06-03 00:00:00,COTI/USDT,0.122376,0.12381,0.112308,0.11947,9163754.9324592,1080777.3630652655842
1654128000,2022-06-02 00:00:00,COTI/USDT,0.120681,0.123,0.116783,0.122379,11394095.96301119,1371305.38638434699607
1654041600,2022-06-01 00:00:00,COTI/USDT,0.133423,0.138875,0.116932,0.120763,11142318.98982962,1419000.51902172275886
1653955200,2022-05-31 00:00:00,COTI/USDT,0.120964,0.13951,0.11972,0.133246,17864878.15374449,2347034.7090577412618
1653868800,2022-05-30 00:00:00,COTI/USDT,0.113731,0.12411,0.112676,0.120851,9549888.93440682,1143257.26910684623271
1653782400,2022-05-29 00:00:00,COTI/USDT,0.109574,0.113828,0.106149,0.113824,5061853.88555926,556486.92320223459673
1653696000,2022-05-28 00:00:00,COTI/USDT,0.105621,0.110868,0.105161,0.109696,4347024.73294153,471230.18781604426295
1653609600,2022-05-27 00:00:00,COTI/USDT,0.110992,0.114854,0.103944,0.105488,9699783.78540949,1065360.32472391387608
1653523200,2022-05-26 00:00:00,COTI/USDT,0.119922,0.125323,0.100498,0.111203,22224146.27308204,2525292.6059621261625
1653436800,2022-05-25 00:00:00,COTI/USDT,0.118548,0.124728,0.114499,0.119915,11522288.05585899,1382806.18738561078588
1653350400,2022-05-24 00:00:00,COTI/USDT,0.114451,0.1228,0.1095,0.118801,8789674.28417092,1024556.01857622647132
1653264000,2022-05-23 00:00:00,COTI/USDT,0.117057,0.12976,0.111848,0.114671,11001431.21012441,1338951.76896787088519
1653177600,2022-05-22 00:00:00,COTI/USDT,0.109681,0.1185,0.106454,0.11714,6833479.50581505,773796.45932379030986
1653091200,2022-05-21 00:00:00,COTI/USDT,0.107139,0.111635,0.104301,0.109539,5719224.12568667,616517.05655684416949
1653004800,2022-05-20 00:00:00,COTI/USDT,0.113678,0.114967,0.103534,0.106952,9085408.20667802,990511.78240208862792
1652918400,2022-05-19 00:00:00,COTI/USDT,0.105148,0.114993,0.1012,0.113543,8333026.68909225,904394.1199970668396
1652832000,2022-05-18 00:00:00,COTI/USDT,0.119378,0.120919,0.104551,0.105072,12639969.60719317,1423981.24365169107478
1652745600,2022-05-17 00:00:00,COTI/USDT,0.108857,0.122476,0.108673,0.119658,14036482.29355687,1632263.06170040273215
1652659200,2022-05-16 00:00:00,COTI/USDT,0.121759,0.121759,0.103766,0.1088,12352006.66899899,1346833.24570498266554
1652572800,2022-05-15 00:00:00,COTI/USDT,0.110363,0.121946,0.103937,0.12155,7101868.08917869,808211.23252755193485
1652486400,2022-05-14 00:00:00,COTI/USDT,0.109332,0.116574,0.096288,0.110613,8934837.13939028,941833.86858515471313
1652400000,2022-05-13 00:00:00,COTI/USDT,0.099266,0.1321,0.096888,0.1094,14613985.21214307,1718482.96779058398967
1652313600,2022-05-12 00:00:00,COTI/USDT,0.113667,0.122123,0.083204,0.099517,18859082.4183355,1834859.22066240238044
1652227200,2022-05-11 00:00:00,COTI/USDT,0.15429,0.160118,0.1,0.11393,27791607.99048647,3471727.43410753946379
1652140800,2022-05-10 00:00:00,COTI/USDT,0.143639,0.18697,0.13827,0.154093,17592723.98524396,2821375.66302153290635
1652054400,2022-05-09 00:00:00,COTI/USDT,0.179047,0.185357,0.1425,0.14327,15870313.38090723,2568140.65409663685845
1651968000,2022-05-08 00:00:00,COTI/USDT,0.180097,0.186277,0.172,0.179592,5344505.91758653,952852.37534674314149
1651881600,2022-05-07 00:00:00,COTI/USDT,0.189259,0.190633,0.176287,0.18031,2712791.50943208,503641.8312587249638
1651795200,2022-05-06 00:00:00,COTI/USDT,0.190806,0.19348,0.180512,0.189338,4492341.33430668,844673.70495496742746
1651708800,2022-05-05 00:00:00,COTI/USDT,0.219351,0.226784,0.180945,0.191,12999297.62415402,2671110.76305627377719
1651622400,2022-05-04 00:00:00,COTI/USDT,0.189769,0.221241,0.188548,0.219065,8071695.49197501,1649680.60363318868134
1651536000,2022-05-03 00:00:00,COTI/USDT,0.190692,0.209999,0.185,0.190047,9727004.59432019,1917887.05031268845271
1651449600,2022-05-02 00:00:00,COTI/USDT,0.192182,0.196424,0.182637,0.190692,5500202.67158948,1041508.67768045272106
1651363200,2022-05-01 00:00:00,COTI/USDT,0.177772,0.196271,0.175461,0.192272,5578061.06236173,1046748.33065388927935
1651276800,2022-04-30 00:00:00,COTI/USDT,0.197886,0.203087,0.168348,0.177598,4591946.88921598,874342.45463693204994
1651190400,2022-04-29 00:00:00,COTI/USDT,0.213962,0.222137,0.195001,0.197166,6349556.73081081,1345763.71248052141866
1651104000,2022-04-28 00:00:00,COTI/USDT,0.21187,0.223985,0.208955,0.213822,8815475.65482607,1910422.62981215736773
1651017600,2022-04-27 00:00:00,COTI/USDT,0.202153,0.217077,0.200858,0.212415,3869421.98249829,816951.0681161279676
1650931200,2022-04-26 00:00:00,COTI/USDT,0.219382,0.242804,0.200001,0.20237,12889982.49019437,2820260.34137575054212
1650844800,2022-04-25 00:00:00,COTI/USDT,0.209832,0.228118,0.195,0.219814,10651004.56166162,2235819.00501931741361
1650758400,2022-04-24 00:00:00,COTI/USDT,0.217339,0.223219,0.1956,0.20989,7349497.61514382,1562166.61298914454599
1650672000,2022-04-23 00:00:00,COTI/USDT,0.223309,0.225923,0.215732,0.21738,4183088.91653761,927583.42759595818482
1650585600,2022-04-22 00:00:00,COTI/USDT,0.228247,0.233855,0.220491,0.223133,3002979.49914293,679943.93947260701464
1650499200,2022-04-21 00:00:00,COTI/USDT,0.241613,0.246882,0.221488,0.22832,7233932.52618647,1717811.30590141229011
1650412800,2022-04-20 00:00:00,COTI/USDT,0.251185,0.252775,0.238473,0.241364,3944919.91463403,972139.32145146079035
1650326400,2022-04-19 00:00:00,COTI/USDT,0.239472,0.252291,0.237555,0.250784,3898359.51110387,954855.59496284039849
1650240000,2022-04-18 00:00:00,COTI/USDT,0.227902,0.2396,0.216257,0.239367,9112545.50223756,2071854.25586577705743
1650153600,2022-04-17 00:00:00,COTI/USDT,0.246895,0.246902,0.225329,0.227945,5334349.07492811,1271963.10624416010672
1650067200,2022-04-16 00:00:00,COTI/USDT,0.250821,0.254701,0.243729,0.2467,2396850.88532054,596514.26673826082155
1649980800,2022-04-15 00:00:00,COTI/USDT,0.250344,0.258747,0.242389,0.250808,4389397.21246153,1100189.43478514692459
1649894400,2022-04-14 00:00:00,COTI/USDT,0.253004,0.272491,0.243729,0.250682,8428717.11042349,2191806.74339525901937
1649808000,2022-04-13 00:00:00,COTI/USDT,0.247194,0.255586,0.237983,0.253,6653255.74751474,1647394.36544693021923
1649721600,2022-04-12 00:00:00,COTI/USDT,0.239412,0.260768,0.23229,0.246995,12042509.38579527,2969555.11929717453091
1649635200,2022-04-11 00:00:00,COTI/USDT,0.276788,0.284951,0.235591,0.239074,14237751.16531975,3645939.42182274033512
1649548800,2022-04-10 00:00:00,COTI/USDT,0.298821,0.3065,0.276744,0.277347,9255253.22467705,2728357.73242993912881
1649462400,2022-04-09 00:00:00,COTI/USDT,0.27094,0.300308,0.270939,0.29873,11802487.88700591,3399749.9753432012995
1649376000,2022-04-08 00:00:00,COTI/USDT,0.299952,0.326584,0.268,0.271208,13869195.45689994,4186213.27922079216088
1649289600,2022-04-07 00:00:00,COTI/USDT,0.273732,0.305779,0.266588,0.299967,10301628.35039759,3006128.01852769318957
1649203200,2022-04-06 00:00:00,COTI/USDT,0.307452,0.316225,0.265985,0.273732,11217701.83649228,3228155.94713696338565
1649116800,2022-04-05 00:00:00,COTI/USDT,0.297774,0.33,0.29769,0.307215,13744857.01257669,4373880.343869226704
1649030400,2022-04-04 00:00:00,COTI/USDT,0.284233,0.316949,0.277551,0.298272,22014095.32634925,6654633.04583818236208
1648944000,2022-04-03 00:00:00,COTI/USDT,0.274132,0.287431,0.267299,0.284132,4212281.64796783,1171290.73246486957851
1648857600,2022-04-02 00:00:00,COTI/USDT,0.280809,0.291799,0.273196,0.273578,6289428.10774157,1787930.67812325625306
1648771200,2022-04-01 00:00:00,COTI/USDT,0.27305,0.285755,0.259052,0.281422,7454171.3719971,2056721.14039779061851
1648684800,2022-03-31 00:00:00,COTI/USDT,0.284675,0.303505,0.268915,0.273239,11536589.97891761,3286795.50562428831846
1648598400,2022-03-30 00:00:00,COTI/USDT,0.284434,0.3,0.270047,0.284805,9057558.63281912,2622402.28852501061301
1648512000,2022-03-29 00:00:00,COTI/USDT,0.25314,0.296473,0.25314,0.284601,11655010.20382825,3275310.81683274126245
1648425600,2022-03-28 00:00:00,COTI/USDT,0.25434,0.291384,0.249117,0.253376,13811262.38707004,3761304.01949282349019
1648339200,2022-03-27 00:00:00,COTI/USDT,0.248115,0.256961,0.235914,0.254377,10866923.23471248,2693073.94046063497284
1648252800,2022-03-26 00:00:00,COTI/USDT,0.227432,0.249652,0.226626,0.248342,6009846.71590803,1420276.30514775428496
1648166400,2022-03-25 00:00:00,COTI/USDT,0.232538,0.243143,0.221817,0.227397,6908338.54238867,1609379.11054976587572
1648080000,2022-03-24 00:00:00,COTI/USDT,0.227776,0.235978,0.22393,0.232536,8547891.38096765,1968698.28446274580435
1647993600,2022-03-23 00:00:00,COTI/USDT,0.216514,0.23,0.214389,0.227539,5482301.01376895,1227833.574845572982
1647907200,2022-03-22 00:00:00,COTI/USDT,0.209772,0.223425,0.208072,0.216514,4881434.84730407,1059140.04624398778072
1647820800,2022-03-21 00:00:00,COTI/USDT,0.204373,0.215666,0.198683,0.209654,4199873.7097993,878802.18540864868243
1647734400,2022-03-20 00:00:00,COTI/USDT,0.211066,0.217408,0.2022,0.204388,4217944.01782733,880276.52059539189026
1647648000,2022-03-19 00:00:00,COTI/USDT,0.208156,0.231371,0.206583,0.211409,8990671.15393522,1961660.05287880656894
1647561600,2022-03-18 00:00:00,COTI/USDT,0.19856,0.208335,0.1925,0.20822,4347834.38193174,868718.03180110337538
1647475200,2022-03-17 00:00:00,COTI/USDT,0.201333,0.203644,0.197926,0.198691,2687390.26401056,540445.1140473714448
1647388800,2022-03-16 00:00:00,COTI/USDT,0.188876,0.201987,0.187,0.201534,4918816.53242461,956327.71647469600972
1647302400,2022-03-15 00:00:00,COTI/USDT,0.193107,0.194024,0.183816,0.18888,2903051.89107013,546857.68028855942248
1647216000,2022-03-14 00:00:00,COTI/USDT,0.189087,0.1995,0.187255,0.19291,5638808.35461376,1091764.2126826940032
1647129600,2022-03-13 00:00:00,COTI/USDT,0.190619,0.196147,0.186213,0.189855,2844241.15910142,546881.44189166943344
1647043200,2022-03-12 00:00:00,COTI/USDT,0.194135,0.197012,0.190443,0.190628,1342466.02359719,259661.37970705066533
1646956800,2022-03-11 00:00:00,COTI/USDT,0.1984,0.2114,0.191967,0.19397,4428486.62845338,878074.24892851940052
1646870400,2022-03-10 00:00:00,COTI/USDT,0.207648,0.208128,0.190005,0.19855,2801715.62924169,553236.51965818929206
1646784000,2022-03-09 00:00:00,COTI/USDT,0.196477,0.21216,0.196074,0.207528,3475389.76208932,720257.18637030098595
1646697600,2022-03-08 00:00:00,COTI/USDT,0.195077,0.203218,0.19218,0.196586,3555935.19089087,702187.56670101902207
1646611200,2022-03-07 00:00:00,COTI/USDT,0.192564,0.209,0.184274,0.194474,6440165.74790964,1253379.06302119640597
1646524800,2022-03-06 00:00:00,COTI/USDT,0.207564,0.210346,0.191425,0.192611,3751236.81356392,754354.01738484759312
1646438400,2022-03-05 00:00:00,COTI/USDT,0.205133,0.221277,0.198932,0.207584,3845462.60259129,811569.96251651045034
1646352000,2022-03-04 00:00:00,COTI/USDT,0.224516,0.231184,0.2015,0.205205,7886738.23835546,1717607.82354257531056
1646265600,2022-03-03 00:00:00,COTI/USDT,0.224966,0.228872,0.2127,0.224485,5840616.60573311,1288209.13321112840748
1646179200,2022-03-02 00:00:00,COTI/USDT,0.228293,0.238798,0.219,0.225562,8603473.01079253,1971652.53442428237538
1646092800,2022-03-01 00:00:00,COTI/USDT,0.22723,0.2345,0.220165,0.227865,8365595.87415395,1899113.51505851984348
1646006400,2022-02-28 00:00:00,COTI/USDT,0.196068,0.227698,0.1914,0.227057,9074877.74100298,1942087.07998097648958
1645920000,2022-02-27 00:00:00,COTI/USDT,0.209577,0.215459,0.192406,0.195901,6154825.7666029,1258124.88349718538678
1645833600,2022-02-26 00:00:00,COTI/USDT,0.207995,0.216002,0.205322,0.209603,3215349.71818909,678496.20813001245747
1645747200,2022-02-25 00:00:00,COTI/USDT,0.193698,0.21231,0.19058,0.208402,4611748.32094222,922720.8833051671707
1645660800,2022-02-24 00:00:00,COTI/USDT,0.201216,0.2045,0.168353,0.193953,12725425.04454824,2317406.70342516004116
1645574400,2022-02-23 00:00:00,COTI/USDT,0.212509,0.229,0.2,0.201222,4777045.66197872,1039190.34819931571809
1645488000,2022-02-22 00:00:00,COTI/USDT,0.201636,0.214708,0.19,0.21249,6622558.49071883,1332232.99960356243396
1645401600,2022-02-21 00:00:00,COTI/USDT,0.218129,0.230722,0.2001,0.20193,11689362.24436245,2546482.07823610605166
1645315200,2022-02-20 00:00:00,COTI/USDT,0.2316,0.2316,0.20001,0.218089,9181099.71540505,1981653.43341583016988
1645228800,2022-02-19 00:00:00,COTI/USDT,0.233922,0.2413,0.225499,0.23159,4110511.62243388,962074.73274321838698
1645142400,2022-02-18 00:00:00,COTI/USDT,0.247193,0.258976,0.22,0.234485,8250447.99230169,1959837.410286269601
1645056000,2022-02-17 00:00:00,COTI/USDT,0.273922,0.276914,0.244288,0.24718,6854562.78204315,1807044.08758194490288
1644969600,2022-02-16 00:00:00,COTI/USDT,0.270397,0.288963,0.263532,0.273851,9732041.64264266,2675316.21120100533029
1644883200,2022-02-15 00:00:00,COTI/USDT,0.257887,0.278595,0.251,0.270397,8050106.14162364,2159055.87964819167547
1644796800,2022-02-14 00:00:00,COTI/USDT,0.245012,0.26605,0.2231,0.257544,9616263.56687594,2396984.33503159522798
1644710400,2022-02-13 00:00:00,COTI/USDT,0.2509,0.264999,0.243418,0.245002,4137250.84466925,1047757.79262975510404
1644624000,2022-02-12 00:00:00,COTI/USDT,0.2566,0.272,0.236702,0.250676,7467428.41583333,1948110.88430605043065
1644537600,2022-02-11 00:00:00,COTI/USDT,0.286532,0.306432,0.25,0.256652,8040846.88392608,2269845.58553000661212
