https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CHZ,Volume USDT
1662163200000.0,2022-09-03 00:00:00,CHZ/USDT,0.218387,0.226497,0.208908,0.217153,694316.4027667128,150772.88981
1662076800000.0,2022-09-02 00:00:00,CHZ/USDT,0.214106,0.227232,0.208635,0.218387,540442.3304042823,118025.57921
1661990400000.0,2022-09-01 00:00:00,CHZ/USDT,0.21784,0.220589,0.201972,0.214106,373122.07523376273,79887.67504
1661904000000.0,2022-08-31 00:00:00,CHZ/USDT,0.197023,0.220517,0.197023,0.21784,724411.4922879176,157805.79948
1661817600000.0,2022-08-30 00:00:00,CHZ/USDT,0.215639,0.217305,0.193505,0.197023,295553.1817097496,58230.77452
1661731200000.0,2022-08-29 00:00:00,CHZ/USDT,0.210043,0.220617,0.201984,0.215639,434799.1483451509,93759.65355
1661644800000.0,2022-08-28 00:00:00,CHZ/USDT,0.220337,0.232826,0.208916,0.210043,594567.4623767515,124884.7335
1661558400000.0,2022-08-27 00:00:00,CHZ/USDT,0.207486,0.224402,0.206108,0.220337,561508.8167216581,123721.16815
1661472000000.0,2022-08-26 00:00:00,CHZ/USDT,0.224369,0.242812,0.202625,0.207486,1004646.4163365238,208450.06634
1661385600000.0,2022-08-25 00:00:00,CHZ/USDT,0.242251,0.244678,0.21973,0.224369,544059.4615120627,122070.07732
1661299200000.0,2022-08-24 00:00:00,CHZ/USDT,0.250581,0.265125,0.234953,0.242251,509196.7703745289,123353.42682
1661212800000.0,2022-08-23 00:00:00,CHZ/USDT,0.222585,0.264643,0.21574,0.250581,1072804.8851668723,268824.52093
1661126400000.0,2022-08-22 00:00:00,CHZ/USDT,0.187225,0.22406,0.182948,0.222585,684075.6625558775,152264.98135
1661040000000.0,2022-08-21 00:00:00,CHZ/USDT,0.183391,0.194603,0.179424,0.187225,499950.92322072375,93603.3116
1660953600000.0,2022-08-20 00:00:00,CHZ/USDT,0.195829,0.200627,0.174518,0.183391,473121.0795513411,86766.1479
1660867200000.0,2022-08-19 00:00:00,CHZ/USDT,0.208484,0.210657,0.187316,0.195829,740362.2982806428,144984.40851
1660780800000.0,2022-08-18 00:00:00,CHZ/USDT,0.22258,0.229333,0.208484,0.208484,337153.7039772836,70291.15282
1660694400000.0,2022-08-17 00:00:00,CHZ/USDT,0.209275,0.229384,0.201837,0.22258,452865.572603109,100798.81915
1660608000000.0,2022-08-16 00:00:00,CHZ/USDT,0.196393,0.217746,0.194694,0.209275,611336.1240950903,127937.36737
1660521600000.0,2022-08-15 00:00:00,CHZ/USDT,0.181311,0.204326,0.172569,0.196393,500848.9180367936,98363.22156
1660435200000.0,2022-08-14 00:00:00,CHZ/USDT,0.16154,0.190919,0.160781,0.181311,750594.9429433405,136091.1197
1660348800000.0,2022-08-13 00:00:00,CHZ/USDT,0.164189,0.164283,0.158481,0.16154,125897.13346539559,20337.42294
1660262400000.0,2022-08-12 00:00:00,CHZ/USDT,0.149418,0.165961,0.146587,0.164189,466869.6321921688,76654.85804
1660176000000.0,2022-08-11 00:00:00,CHZ/USDT,0.153161,0.157113,0.149,0.149418,120200.75044506016,17960.15573
1660089600000.0,2022-08-10 00:00:00,CHZ/USDT,0.146046,0.154321,0.141474,0.153161,175042.37645353584,26809.66542
1660003200000.0,2022-08-09 00:00:00,CHZ/USDT,0.152784,0.15293,0.142388,0.146046,164808.042192186,24069.55533
1659916800000.0,2022-08-08 00:00:00,CHZ/USDT,0.151286,0.156836,0.149703,0.152784,210072.83177557858,32095.76753
1659830400000.0,2022-08-07 00:00:00,CHZ/USDT,0.146519,0.155739,0.134038,0.151286,367215.8886479912,55554.62293
1659744000000.0,2022-08-06 00:00:00,CHZ/USDT,0.145585,0.153531,0.144648,0.146519,7353920.947317412,1077489.14328
1659657600000.0,2022-08-05 00:00:00,CHZ/USDT,0.144855,0.150271,0.141491,0.145585,272046.3771679775,39605.87182
1659571200000.0,2022-08-04 00:00:00,CHZ/USDT,0.133523,0.149512,0.133523,0.144855,575515.915294605,83366.35791
1659484800000.0,2022-08-03 00:00:00,CHZ/USDT,0.135919,0.140629,0.130956,0.133523,311838.1561978086,41637.56613
1659398400000.0,2022-08-02 00:00:00,CHZ/USDT,0.149589,0.159085,0.133659,0.135919,646766.4850388834,87907.85388
1659312000000.0,2022-08-01 00:00:00,CHZ/USDT,0.122239,0.162571,0.121663,0.149589,1291120.3607885607,193137.40365
1659225600000.0,2022-07-31 00:00:00,CHZ/USDT,0.126526,0.132196,0.121499,0.122239,344360.5375534813,42094.28775
1659139200000.0,2022-07-30 00:00:00,CHZ/USDT,0.129256,0.137201,0.125729,0.126526,675256.7699129032,85437.53807
1659052800000.0,2022-07-29 00:00:00,CHZ/USDT,0.120833,0.137493,0.114891,0.129256,497533.61484186415,64309.20492
1658966400000.0,2022-07-28 00:00:00,CHZ/USDT,0.114349,0.123752,0.110641,0.120833,218014.80547532544,26343.38299
1658880000000.0,2022-07-27 00:00:00,CHZ/USDT,0.103419,0.114417,0.101638,0.114349,67909.04537862158,7765.33143
1658793600000.0,2022-07-26 00:00:00,CHZ/USDT,0.101313,0.103419,0.099747,0.103419,46228.08642512498,4780.86247
1658707200000.0,2022-07-25 00:00:00,CHZ/USDT,0.108321,0.109126,0.100832,0.101313,95603.41604729896,9685.86889
1658620800000.0,2022-07-24 00:00:00,CHZ/USDT,0.108615,0.111017,0.108105,0.108321,84409.97018122063,9143.37238
1658534400000.0,2022-07-23 00:00:00,CHZ/USDT,0.105948,0.110013,0.1052,0.108615,82251.13050683607,8933.70654
1658448000000.0,2022-07-22 00:00:00,CHZ/USDT,0.110231,0.11368,0.104451,0.105948,141320.90619926757,14972.66737
1658361600000.0,2022-07-21 00:00:00,CHZ/USDT,0.109132,0.111182,0.104873,0.110231,109460.4382614691,12065.93357
1658275200000.0,2022-07-20 00:00:00,CHZ/USDT,0.116854,0.120637,0.108336,0.109132,249936.2614082029,27276.04408
1658188800000.0,2022-07-19 00:00:00,CHZ/USDT,0.115024,0.120322,0.11226,0.116854,349319.65452616086,40819.39891
1658102400000.0,2022-07-18 00:00:00,CHZ/USDT,0.105955,0.117543,0.105955,0.115024,360761.02482960076,41496.17612
1658016000000.0,2022-07-17 00:00:00,CHZ/USDT,0.110611,0.112644,0.105733,0.105955,142792.22754943138,15129.55047
1657929600000.0,2022-07-16 00:00:00,CHZ/USDT,0.106187,0.112806,0.104671,0.110611,349619.12061187404,38671.72055
1657843200000.0,2022-07-15 00:00:00,CHZ/USDT,0.105276,0.108379,0.103302,0.106187,579234.2173712413,61507.14384
1657756800000.0,2022-07-14 00:00:00,CHZ/USDT,0.101633,0.106927,0.098378,0.105276,202362.9568942589,21303.96265
1657670400000.0,2022-07-13 00:00:00,CHZ/USDT,0.097264,0.102022,0.094707,0.101633,222243.9314002342,22587.31748
1657584000000.0,2022-07-12 00:00:00,CHZ/USDT,0.106435,0.109412,0.096895,0.097264,175703.09652080934,17089.58598
1657497600000.0,2022-07-11 00:00:00,CHZ/USDT,0.105615,0.111223,0.104564,0.106435,391135.4946211303,41630.50637
1657411200000.0,2022-07-10 00:00:00,CHZ/USDT,0.103277,0.109012,0.101137,0.105615,327622.44823178527,34601.84487
1657324800000.0,2022-07-09 00:00:00,CHZ/USDT,0.10112,0.104873,0.100764,0.103277,33461.100148145284,3455.76204
1657238400000.0,2022-07-08 00:00:00,CHZ/USDT,0.104226,0.106329,0.09935,0.10112,141914.9939675633,14350.44419
1657152000000.0,2022-07-07 00:00:00,CHZ/USDT,0.100016,0.104938,0.099144,0.104226,118173.69552702781,12316.77159
1657065600000.0,2022-07-06 00:00:00,CHZ/USDT,0.098866,0.100789,0.097173,0.100016,201206.37458006717,20123.85676
1656979200000.0,2022-07-05 00:00:00,CHZ/USDT,0.102057,0.103616,0.096604,0.098866,135760.3348977404,13422.08127
1656892800000.0,2022-07-04 00:00:00,CHZ/USDT,0.098744,0.103044,0.097027,0.102057,223568.34670821208,22816.71476
1656806400000.0,2022-07-03 00:00:00,CHZ/USDT,0.097406,0.099958,0.095595,0.098744,112382.24641497205,11097.07254
1656720000000.0,2022-07-02 00:00:00,CHZ/USDT,0.094735,0.100457,0.093908,0.097406,138900.98885078946,13529.78972
1656633600000.0,2022-07-01 00:00:00,CHZ/USDT,0.097605,0.100004,0.093928,0.094735,150582.05657887793,14265.39113
1656547200000.0,2022-06-30 00:00:00,CHZ/USDT,0.100109,0.100403,0.091596,0.097416,460934.36704442796,44902.3823
1656460800000.0,2022-06-29 00:00:00,CHZ/USDT,0.102647,0.104982,0.099119,0.100109,370624.1879351507,37102.81683
1656374400000.0,2022-06-28 00:00:00,CHZ/USDT,0.109125,0.125,0.101592,0.102647,2258619.837988446,231840.55051
1656288000000.0,2022-06-27 00:00:00,CHZ/USDT,0.098234,0.112514,0.097788,0.109125,690996.0594730814,75404.94499
1656201600000.0,2022-06-26 00:00:00,CHZ/USDT,0.105129,0.106623,0.097763,0.098234,266989.58588676015,26227.45498
1656115200000.0,2022-06-25 00:00:00,CHZ/USDT,0.1014,0.10606,0.097055,0.105129,197131.0641212225,20724.19164
1656028800000.0,2022-06-24 00:00:00,CHZ/USDT,0.097994,0.103457,0.097779,0.1014,154706.24112426036,15687.21285
1655942400000.0,2022-06-23 00:00:00,CHZ/USDT,0.092301,0.098713,0.091785,0.097994,127650.36236912465,12508.96961
1655856000000.0,2022-06-22 00:00:00,CHZ/USDT,0.095292,0.095989,0.090838,0.092301,151646.215208936,13997.09731
1655769600000.0,2022-06-21 00:00:00,CHZ/USDT,0.093691,0.100507,0.092647,0.095292,362111.5843932334,34506.3371
1655683200000.0,2022-06-20 00:00:00,CHZ/USDT,0.093515,0.095857,0.088293,0.093691,283727.7213392962,26582.73394
1655596800000.0,2022-06-19 00:00:00,CHZ/USDT,0.087505,0.094139,0.083325,0.093515,341187.9424691226,31906.19044
1655510400000.0,2022-06-18 00:00:00,CHZ/USDT,0.09469,0.096392,0.080941,0.087505,368450.26535626536,32241.24047
1655424000000.0,2022-06-17 00:00:00,CHZ/USDT,0.092337,0.101367,0.091648,0.09469,167423.3272784877,15853.31486
1655337600000.0,2022-06-16 00:00:00,CHZ/USDT,0.102694,0.10435,0.08991,0.092337,252590.47662367197,23323.44684
1655251200000.0,2022-06-15 00:00:00,CHZ/USDT,0.094594,0.102824,0.085539,0.102694,215191.90283755626,22098.91727
1655164800000.0,2022-06-14 00:00:00,CHZ/USDT,0.09432,0.098864,0.086351,0.094594,349174.24360953126,33029.7884
1655078400000.0,2022-06-13 00:00:00,CHZ/USDT,0.097705,0.099497,0.085201,0.09432,1407720.475296862,132776.19523
1654992000000.0,2022-06-12 00:00:00,CHZ/USDT,0.104358,0.105834,0.094534,0.097705,607112.8797912082,59317.96392
1654905600000.0,2022-06-11 00:00:00,CHZ/USDT,0.113912,0.118039,0.101773,0.104358,340974.52940838266,35583.41994
1654819200000.0,2022-06-10 00:00:00,CHZ/USDT,0.119748,0.120556,0.11193,0.113912,263832.92497717537,30053.73615
1654732800000.0,2022-06-09 00:00:00,CHZ/USDT,0.120027,0.122336,0.118459,0.119748,135923.84791395263,16276.60894
1654646400000.0,2022-06-08 00:00:00,CHZ/USDT,0.123403,0.125192,0.119247,0.120027,292191.43742657907,35070.86166
1654560000000.0,2022-06-07 00:00:00,CHZ/USDT,0.129837,0.129837,0.118156,0.123403,351835.89774964954,43417.60529
1654473600000.0,2022-06-06 00:00:00,CHZ/USDT,0.126174,0.136496,0.126173,0.129583,483318.3162914888,62629.83738
1654387200000.0,2022-06-05 00:00:00,CHZ/USDT,0.128101,0.1294,0.122229,0.126174,152570.88639497836,19250.47902
1654300800000.0,2022-06-04 00:00:00,CHZ/USDT,0.122277,0.130198,0.122173,0.128101,533985.3113558834,68404.05237
1654214400000.0,2022-06-03 00:00:00,CHZ/USDT,0.124879,0.125973,0.118365,0.122277,132435.3849047654,16193.80156
1654128000000.0,2022-06-02 00:00:00,CHZ/USDT,0.118074,0.127073,0.117455,0.124879,372868.39492628863,46563.43229
1654041600000.0,2022-06-01 00:00:00,CHZ/USDT,0.122297,0.13046,0.115,0.118074,615239.0325558548,72643.73353
1653955200000.0,2022-05-31 00:00:00,CHZ/USDT,0.121629,0.131718,0.11804,0.122297,589115.7580316769,72047.08986
1653868800000.0,2022-05-30 00:00:00,CHZ/USDT,0.113617,0.122414,0.112721,0.121629,411201.14010638907,50013.98347
1653782400000.0,2022-05-29 00:00:00,CHZ/USDT,0.112816,0.114898,0.109551,0.113617,309916.79185333184,35211.81614
1653696000000.0,2022-05-28 00:00:00,CHZ/USDT,0.107035,0.114939,0.106339,0.112816,270111.2000957311,30472.86515
1653609600000.0,2022-05-27 00:00:00,CHZ/USDT,0.112908,0.113857,0.105178,0.107035,419596.90699303965,44911.55494
1653523200000.0,2022-05-26 00:00:00,CHZ/USDT,0.120173,0.123769,0.1059,0.112908,485101.39848372125,54771.8287
1653436800000.0,2022-05-25 00:00:00,CHZ/USDT,0.118916,0.126883,0.117502,0.120173,946029.113527997,113687.15666
1653350400000.0,2022-05-24 00:00:00,CHZ/USDT,0.117485,0.120559,0.111565,0.118916,252318.1878805207,30004.66963
1653264000000.0,2022-05-23 00:00:00,CHZ/USDT,0.123705,0.128403,0.116104,0.117485,385798.258075499,45325.50835
1653177600000.0,2022-05-22 00:00:00,CHZ/USDT,0.121076,0.126487,0.118857,0.123705,515775.55393880606,63804.0149
1653091200000.0,2022-05-21 00:00:00,CHZ/USDT,0.118012,0.122708,0.116252,0.121076,266607.42616208,32279.76073
1653004800000.0,2022-05-20 00:00:00,CHZ/USDT,0.123196,0.128367,0.114552,0.118012,385152.00632139103,45452.55857
1652918400000.0,2022-05-19 00:00:00,CHZ/USDT,0.118762,0.1245,0.1098,0.123196,1269812.2991006202,156435.796
1652832000000.0,2022-05-18 00:00:00,CHZ/USDT,0.120238,0.141371,0.116542,0.118158,2198856.7458826317,259812.51538
1652745600000.0,2022-05-17 00:00:00,CHZ/USDT,0.113997,0.121681,0.112756,0.120238,254588.68053360833,30611.23377
1652659200000.0,2022-05-16 00:00:00,CHZ/USDT,0.125664,0.125664,0.111177,0.113997,316673.70527294575,36099.85238
1652572800000.0,2022-05-15 00:00:00,CHZ/USDT,0.117755,0.12567,0.112532,0.125664,590216.2624140566,74168.9364
1652486400000.0,2022-05-14 00:00:00,CHZ/USDT,0.111211,0.121384,0.105122,0.117755,862976.2799031888,101619.77184
1652400000000.0,2022-05-13 00:00:00,CHZ/USDT,0.097172,0.128,0.096097,0.111211,2077673.7856866675,231060.17938
1652313600000.0,2022-05-12 00:00:00,CHZ/USDT,0.107528,0.112846,0.083717,0.097172,3334596.525851068,324029.41361
1652227200000.0,2022-05-11 00:00:00,CHZ/USDT,0.14217,0.14642,0.099844,0.107528,2493531.425675173,268124.44714
1652140800000.0,2022-05-10 00:00:00,CHZ/USDT,0.132191,0.154264,0.12924,0.14217,786399.1992684815,111802.37416
1652054400000.0,2022-05-09 00:00:00,CHZ/USDT,0.162269,0.165622,0.131904,0.132191,1006897.5276682981,133102.79108
1651968000000.0,2022-05-08 00:00:00,CHZ/USDT,0.167633,0.168667,0.16,0.162269,473317.37269595545,76804.73675
1651881600000.0,2022-05-07 00:00:00,CHZ/USDT,0.173311,0.174358,0.163347,0.167633,359381.9684071752,60244.27751
1651795200000.0,2022-05-06 00:00:00,CHZ/USDT,0.17617,0.176558,0.167307,0.173311,394039.30217931926,68291.3455
1651708800000.0,2022-05-05 00:00:00,CHZ/USDT,0.195694,0.197673,0.17057,0.17617,758164.8697848669,133565.90511
1651622400000.0,2022-05-04 00:00:00,CHZ/USDT,0.177964,0.197357,0.177513,0.195694,1159701.1287009309,226946.55268
1651536000000.0,2022-05-03 00:00:00,CHZ/USDT,0.178887,0.191438,0.175485,0.177964,375960.4545301297,66907.42633
1651449600000.0,2022-05-02 00:00:00,CHZ/USDT,0.182333,0.185271,0.17249,0.178887,451387.6864165647,80747.38906
1651363200000.0,2022-05-01 00:00:00,CHZ/USDT,0.171209,0.185579,0.155739,0.182333,442096.33511213,80608.75107
1651276800000.0,2022-04-30 00:00:00,CHZ/USDT,0.189962,0.192977,0.167039,0.171209,572668.4708747788,98045.99623
1651190400000.0,2022-04-29 00:00:00,CHZ/USDT,0.202134,0.203799,0.1861,0.189962,382212.2309725103,72605.79982
1651104000000.0,2022-04-28 00:00:00,CHZ/USDT,0.20955,0.21032,0.199357,0.202134,294193.2300849931,59466.45437
1651017600000.0,2022-04-27 00:00:00,CHZ/USDT,0.197088,0.211573,0.19405,0.20955,414670.42605583393,86894.18778
1650931200000.0,2022-04-26 00:00:00,CHZ/USDT,0.212814,0.218232,0.193243,0.197088,618061.7588082481,121812.55592
1650844800000.0,2022-04-25 00:00:00,CHZ/USDT,0.211421,0.213105,0.168445,0.212814,957951.9560273291,203865.58757
1650758400000.0,2022-04-24 00:00:00,CHZ/USDT,0.216265,0.218493,0.208085,0.211421,146265.1654282214,30923.52754
1650672000000.0,2022-04-23 00:00:00,CHZ/USDT,0.22038,0.221725,0.215559,0.216265,205211.61274362472,44380.08943
1650585600000.0,2022-04-22 00:00:00,CHZ/USDT,0.217944,0.224447,0.217056,0.22038,102646.55027679463,22621.24675
1650499200000.0,2022-04-21 00:00:00,CHZ/USDT,0.225575,0.235174,0.214818,0.217944,168846.89199977973,36799.16703
1650412800000.0,2022-04-20 00:00:00,CHZ/USDT,0.229783,0.238102,0.221,0.225575,361824.81108278845,81618.63176
1650326400000.0,2022-04-19 00:00:00,CHZ/USDT,0.230046,0.235361,0.225447,0.229783,336728.68863231834,77374.52826
1650240000000.0,2022-04-18 00:00:00,CHZ/USDT,0.222319,0.231071,0.211507,0.230046,404221.7126139989,92989.5881
1650153600000.0,2022-04-17 00:00:00,CHZ/USDT,0.234871,0.244353,0.221937,0.222338,340288.77537802805,75659.12574
1650067200000.0,2022-04-16 00:00:00,CHZ/USDT,0.238537,0.241536,0.229764,0.234871,239633.8577346714,56283.0438
1649980800000.0,2022-04-15 00:00:00,CHZ/USDT,0.237342,0.244181,0.233275,0.238537,306249.9968558337,73051.9555
1649894400000.0,2022-04-14 00:00:00,CHZ/USDT,0.242975,0.258657,0.232688,0.237342,628191.2671587835,149096.17173
1649808000000.0,2022-04-13 00:00:00,CHZ/USDT,0.227742,0.255,0.2225,0.242975,1153589.3454470625,280293.37121
1649721600000.0,2022-04-12 00:00:00,CHZ/USDT,0.217603,0.231872,0.214957,0.227742,468367.8410218581,106667.02885
1649635200000.0,2022-04-11 00:00:00,CHZ/USDT,0.234997,0.249,0.215044,0.217603,969974.7344935501,211069.41215
1649548800000.0,2022-04-10 00:00:00,CHZ/USDT,0.245099,0.246498,0.234818,0.234997,481607.3273275829,113176.2771
1649462400000.0,2022-04-09 00:00:00,CHZ/USDT,0.230272,0.247272,0.230272,0.245099,470064.641308206,115212.37352
1649376000000.0,2022-04-08 00:00:00,CHZ/USDT,0.240852,0.24617,0.227766,0.230272,526973.7688472762,121347.3037
1649289600000.0,2022-04-07 00:00:00,CHZ/USDT,0.227133,0.245399,0.22409,0.240852,579474.9750469167,139567.70669
1649203200000.0,2022-04-06 00:00:00,CHZ/USDT,0.259785,0.260391,0.212825,0.227133,770815.0657984528,175077.53834
1649116800000.0,2022-04-05 00:00:00,CHZ/USDT,0.270834,0.277691,0.258778,0.259785,682892.4415189484,177405.21292
1649030400000.0,2022-04-04 00:00:00,CHZ/USDT,0.283326,0.287454,0.255809,0.270834,564672.3985540958,152932.48439
1648944000000.0,2022-04-03 00:00:00,CHZ/USDT,0.278205,0.28917,0.272,0.283326,653419.6532263188,185130.77667
1648857600000.0,2022-04-02 00:00:00,CHZ/USDT,0.281294,0.294104,0.274808,0.278205,1153817.5444007118,320997.80994
1648771200000.0,2022-04-01 00:00:00,CHZ/USDT,0.282818,0.290652,0.265,0.281294,1463276.299885529,411610.8435
1648684800000.0,2022-03-31 00:00:00,CHZ/USDT,0.302161,0.315498,0.278432,0.282818,1276185.8525977838,360928.33046
1648598400000.0,2022-03-30 00:00:00,CHZ/USDT,0.29509,0.3495,0.290824,0.302161,1814797.0365136466,548360.88735
1648512000000.0,2022-03-29 00:00:00,CHZ/USDT,0.258894,0.321963,0.258405,0.29509,2212548.025788742,652900.79693
1648425600000.0,2022-03-28 00:00:00,CHZ/USDT,0.269285,0.283019,0.254137,0.258894,563651.6638469798,145926.03386
1648339200000.0,2022-03-27 00:00:00,CHZ/USDT,0.242081,0.277656,0.23807,0.269285,894854.2418998459,240970.82453
1648252800000.0,2022-03-26 00:00:00,CHZ/USDT,0.24727,0.247772,0.235716,0.242081,521654.657945068,126282.68125
1648166400000.0,2022-03-25 00:00:00,CHZ/USDT,0.220677,0.255459,0.212456,0.24727,1373035.686536984,339510.53421
1648080000000.0,2022-03-24 00:00:00,CHZ/USDT,0.214106,0.269005,0.212899,0.220677,685146.0286300792,151195.97016
1647993600000.0,2022-03-23 00:00:00,CHZ/USDT,0.208627,0.215411,0.204866,0.214105,177083.96062679528,37914.56139
1647907200000.0,2022-03-22 00:00:00,CHZ/USDT,0.20344,0.214729,0.201966,0.208627,277482.1367320625,57890.26574
1647820800000.0,2022-03-21 00:00:00,CHZ/USDT,0.203475,0.204465,0.196546,0.20344,85757.9745379473,17446.60234
1647734400000.0,2022-03-20 00:00:00,CHZ/USDT,0.211304,0.211728,0.20005,0.203475,95124.41503870256,19355.44035
1647648000000.0,2022-03-19 00:00:00,CHZ/USDT,0.2086,0.217056,0.206847,0.211304,265038.6517055995,56003.72726
1647561600000.0,2022-03-18 00:00:00,CHZ/USDT,0.210135,0.212542,0.175,0.2086,812297.5626078618,169445.27156
1647475200000.0,2022-03-17 00:00:00,CHZ/USDT,0.203589,0.214272,0.197295,0.210135,656834.3420658148,138023.88447
1647388800000.0,2022-03-16 00:00:00,CHZ/USDT,0.191389,0.203593,0.189445,0.203589,203938.4019274126,41519.61531
1647302400000.0,2022-03-15 00:00:00,CHZ/USDT,0.195876,0.195918,0.188485,0.191389,70835.39090543344,13557.11463
1647216000000.0,2022-03-14 00:00:00,CHZ/USDT,0.194458,0.198,0.188649,0.195876,322388.0242602463,63148.07664
1647129600000.0,2022-03-13 00:00:00,CHZ/USDT,0.200378,0.215478,0.193365,0.194458,877772.9466517193,170689.97166
1647043200000.0,2022-03-12 00:00:00,CHZ/USDT,0.193448,0.212207,0.19208,0.200378,724204.5439120063,145114.6581
1646956800000.0,2022-03-11 00:00:00,CHZ/USDT,0.196271,0.202233,0.190842,0.193448,140873.69499813902,27251.73455
1646870400000.0,2022-03-10 00:00:00,CHZ/USDT,0.200312,0.201102,0.183073,0.196271,172590.76210953222,33874.56147
1646784000000.0,2022-03-09 00:00:00,CHZ/USDT,0.194687,0.206446,0.194214,0.200312,187222.45082671035,37502.90357
1646697600000.0,2022-03-08 00:00:00,CHZ/USDT,0.194747,0.199525,0.190659,0.194687,126618.21703554937,24650.92082
1646611200000.0,2022-03-07 00:00:00,CHZ/USDT,0.207427,0.2078,0.190204,0.194747,335998.0688791098,65434.61592
1646524800000.0,2022-03-06 00:00:00,CHZ/USDT,0.232991,0.236454,0.207427,0.207427,997931.0998568172,206997.85425
1646438400000.0,2022-03-05 00:00:00,CHZ/USDT,0.195476,0.23675,0.187809,0.232991,1049457.0621182793,244514.05036
1646352000000.0,2022-03-04 00:00:00,CHZ/USDT,0.197161,0.2069,0.186845,0.195476,865809.3561869487,169244.94971
1646265600000.0,2022-03-03 00:00:00,CHZ/USDT,0.196833,0.199032,0.184187,0.197161,311011.0679596878,61319.25317
1646179200000.0,2022-03-02 00:00:00,CHZ/USDT,0.195421,0.209016,0.191377,0.196833,480203.984088034,94519.9908
1646092800000.0,2022-03-01 00:00:00,CHZ/USDT,0.192762,0.197091,0.18551,0.195421,552859.8586641148,108040.42644
1646006400000.0,2022-02-28 00:00:00,CHZ/USDT,0.167582,0.195013,0.164545,0.192762,544901.9168197052,105036.38329
1645920000000.0,2022-02-27 00:00:00,CHZ/USDT,0.175162,0.178005,0.1637,0.167582,230628.607129644,38649.20324
1645833600000.0,2022-02-26 00:00:00,CHZ/USDT,0.174211,0.180611,0.173192,0.175162,216617.65125997647,37943.18103
1645747200000.0,2022-02-25 00:00:00,CHZ/USDT,0.163968,0.176087,0.161224,0.174211,342006.9062229136,59581.36514
1645660800000.0,2022-02-24 00:00:00,CHZ/USDT,0.169998,0.170963,0.144533,0.163968,817931.0588651444,134114.51986
1645574400000.0,2022-02-23 00:00:00,CHZ/USDT,0.177787,0.187539,0.169443,0.169998,275907.73656160664,46903.7634
1645488000000.0,2022-02-22 00:00:00,CHZ/USDT,0.168799,0.179506,0.161879,0.177787,191272.14661364444,34005.70113
1645401600000.0,2022-02-21 00:00:00,CHZ/USDT,0.186263,0.197038,0.167586,0.168799,293144.98533759086,49482.58038
1645315200000.0,2022-02-20 00:00:00,CHZ/USDT,0.198297,0.198332,0.182653,0.186263,708960.6569742782,132053.13885
1645228800000.0,2022-02-19 00:00:00,CHZ/USDT,0.196878,0.200921,0.190229,0.198297,98867.82820718417,19605.19373
1645142400000.0,2022-02-18 00:00:00,CHZ/USDT,0.201589,0.208216,0.193788,0.196878,277295.19534940424,54593.32347
1645056000000.0,2022-02-17 00:00:00,CHZ/USDT,0.220004,0.232169,0.199357,0.201589,315615.36750517145,63624.58632
1644969600000.0,2022-02-16 00:00:00,CHZ/USDT,0.221583,0.223688,0.211538,0.220004,136058.9960182542,29933.52336
1644883200000.0,2022-02-15 00:00:00,CHZ/USDT,0.204742,0.229843,0.204542,0.221583,309706.10953908914,68625.60887
