https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MITX,Volume USDT
1661126400,2022-08-22 00:00:00,MITX/USDT,0.006675,0.006769,0.006162,0.006368,4761504.4099,30302.3614734314
1661040000,2022-08-21 00:00:00,MITX/USDT,0.006415,0.00675,0.006298,0.006691,1695630.7795,11097.5494829719
1660953600,2022-08-20 00:00:00,MITX/USDT,0.006408,0.00655,0.006211,0.006415,2525008.002,16191.5623939584
1660867200,2022-08-19 00:00:00,MITX/USDT,0.006974,0.006975,0.006229,0.006409,6170603.1738,40332.534214868
1660780800,2022-08-18 00:00:00,MITX/USDT,0.007011,0.007232,0.0069,0.00701,2197199.1532,15497.9311650228
1660694400,2022-08-17 00:00:00,MITX/USDT,0.007464,0.007681,0.006914,0.007011,7181172.8275,51994.3291764815
1660608000,2022-08-16 00:00:00,MITX/USDT,0.007416,0.007659,0.007284,0.007463,2320512.4426,17237.1639966681
1660521600,2022-08-15 00:00:00,MITX/USDT,0.007408,0.007699,0.007172,0.007447,2621970.9621,19470.4556808554
1660435200,2022-08-14 00:00:00,MITX/USDT,0.007349,0.007758,0.007121,0.007413,8406749.4537,63009.6995856574
1660348800,2022-08-13 00:00:00,MITX/USDT,0.007514,0.00838,0.007105,0.007421,7059679.2735,54023.9836243083
1660262400,2022-08-12 00:00:00,MITX/USDT,0.007583,0.00762,0.007285,0.007599,4217800.6303,31296.9313513262
1660176000,2022-08-11 00:00:00,MITX/USDT,0.007298,0.007883,0.007046,0.007583,7153936.6571,53579.6829126362
1660089600,2022-08-10 00:00:00,MITX/USDT,0.007103,0.0074,0.006934,0.007298,2050230.7295,14805.3572121717
1660003200,2022-08-09 00:00:00,MITX/USDT,0.007102,0.00729,0.006871,0.007103,2496038.868,17685.3688424197
1659916800,2022-08-08 00:00:00,MITX/USDT,0.007121,0.007447,0.00655,0.00717,9589483.0154,67203.0556226026
1659830400,2022-08-07 00:00:00,MITX/USDT,0.007389,0.007471,0.0069,0.00712,3111836.3273,22101.2488166995
1659744000,2022-08-06 00:00:00,MITX/USDT,0.007262,0.00754,0.007192,0.007389,3667095.3922,26986.4670456041
1659657600,2022-08-05 00:00:00,MITX/USDT,0.006838,0.00759,0.006682,0.007262,6961675.9832,49086.7651702239
1659571200,2022-08-04 00:00:00,MITX/USDT,0.007093,0.0072,0.006632,0.006838,4619548.7272,31912.7936143878
1659484800,2022-08-03 00:00:00,MITX/USDT,0.007311,0.007311,0.006838,0.007095,6030975.7407,42250.4370055527
1659398400,2022-08-02 00:00:00,MITX/USDT,0.007135,0.007389,0.00683,0.00731,6029820.1018,42453.7336443411
1659312000,2022-08-01 00:00:00,MITX/USDT,0.007437,0.007499,0.00692,0.007103,7149752.9166,51184.9449782248
1659225600,2022-07-31 00:00:00,MITX/USDT,0.00766,0.007923,0.007347,0.0075,9309528.2417,70138.9433760373
1659139200,2022-07-30 00:00:00,MITX/USDT,0.007905,0.008374,0.0073,0.007601,13287980.638,101098.0503691919
1659052800,2022-07-29 00:00:00,MITX/USDT,0.008203,0.008799,0.0077,0.007905,6798245.0664,55124.7258847137
1658966400,2022-07-28 00:00:00,MITX/USDT,0.00794,0.008349,0.0077,0.008204,3846954.9013,30809.6587268932
1658880000,2022-07-27 00:00:00,MITX/USDT,0.007682,0.00815,0.0075,0.00793,2071292.7428,16071.0277727811
1658793600,2022-07-26 00:00:00,MITX/USDT,0.00764,0.00781,0.00751,0.007682,2138478.4962,16450.0966938831
1658707200,2022-07-25 00:00:00,MITX/USDT,0.00821,0.00835,0.00764,0.00764,5937745.1193,46993.3997258075
1658620800,2022-07-24 00:00:00,MITX/USDT,0.00795,0.00844,0.0079,0.00827,4630757.6935,38079.7315433085
1658534400,2022-07-23 00:00:00,MITX/USDT,0.00812,0.00836,0.0076,0.00801,4338260.9211,34626.2008853058
1658448000,2022-07-22 00:00:00,MITX/USDT,0.008283,0.00884,0.00802,0.00811,2431377.318,20549.8358190944
1658361600,2022-07-21 00:00:00,MITX/USDT,0.0089,0.0091,0.008,0.00828,6272418.52824608,52560.8752787067312
1658275200,2022-07-20 00:00:00,MITX/USDT,0.009122,0.009725,0.00877,0.008955,3550330.51500944,32548.43777442612177
1658188800,2022-07-19 00:00:00,MITX/USDT,0.00931,0.00976,0.008722,0.00918,7034253.43813768,65099.8609800918551
1658102400,2022-07-18 00:00:00,MITX/USDT,0.00872,0.00989,0.00859,0.00936,4366145.25635545,40243.70401449689609
1658016000,2022-07-17 00:00:00,MITX/USDT,0.00859,0.009,0.00844,0.00875,1589905.8060644,13986.77337757720182
1657929600,2022-07-16 00:00:00,MITX/USDT,0.00793,0.009,0.00779,0.008669,4178659.54357387,35278.55594734347495
1657843200,2022-07-15 00:00:00,MITX/USDT,0.00779,0.00839,0.00752,0.007999,5403009.26451097,42826.87433342093372
1657756800,2022-07-14 00:00:00,MITX/USDT,0.00769,0.008269,0.00725,0.00779,3974247.5251005,30728.4901743169962
1657670400,2022-07-13 00:00:00,MITX/USDT,0.00742,0.007718,0.007101,0.00768,3516480.73609463,26137.61495472751839
1657584000,2022-07-12 00:00:00,MITX/USDT,0.00758,0.00774,0.0071,0.00743,5562527.92185261,41366.0048432325034
1657497600,2022-07-11 00:00:00,MITX/USDT,0.00829,0.00852,0.00728,0.00759,6131475.75653602,48847.7237925830271
1657411200,2022-07-10 00:00:00,MITX/USDT,0.00877,0.00891,0.00801,0.00833,5655034.43536022,47819.2633660928326
1657324800,2022-07-09 00:00:00,MITX/USDT,0.00856,0.00915,0.0085,0.00882,5059573.97120386,44210.5436032368423
1657238400,2022-07-08 00:00:00,MITX/USDT,0.00881,0.00906,0.0082,0.0086,7179800.31335037,61955.2129545244296
1657152000,2022-07-07 00:00:00,MITX/USDT,0.00862,0.0091,0.00827,0.0088,9188847.98747492,79511.4178736197825
1657065600,2022-07-06 00:00:00,MITX/USDT,0.00887,0.00905,0.00847,0.00868,9154402.42748118,79241.4684532591628
1656979200,2022-07-05 00:00:00,MITX/USDT,0.0096,0.0098,0.0087,0.00895,6314913.5047602,56951.8368307627094
1656892800,2022-07-04 00:00:00,MITX/USDT,0.00926,0.01088,0.00906,0.0096,5668914.43821745,55996.2491128855382
1656806400,2022-07-03 00:00:00,MITX/USDT,0.009,0.01,0.00889,0.00933,1966175.86049679,18489.8824622478339
1656720000,2022-07-02 00:00:00,MITX/USDT,0.00929,0.0098,0.00887,0.00907,3497167.34366366,32271.4731199247804
1656633600,2022-07-01 00:00:00,MITX/USDT,0.00992,0.01048,0.00902,0.00931,7351891.65319484,70432.0582693301052
1656547200,2022-06-30 00:00:00,MITX/USDT,0.00934,0.01107,0.00884,0.01,10277192.06745293,100344.686164050164
1656460800,2022-06-29 00:00:00,MITX/USDT,0.00981,0.01007,0.00911,0.0094,6600698.22785943,62872.5355001110824
1656374400,2022-06-28 00:00:00,MITX/USDT,0.00994,0.0125,0.0096,0.00988,20682202.2139461,225164.34564101154
1656288000,2022-06-27 00:00:00,MITX/USDT,0.00876,0.01119,0.00851,0.00994,14569295.45413007,142948.0786778567743
1656201600,2022-06-26 00:00:00,MITX/USDT,0.00894,0.0094,0.0086,0.00874,4316297.39046488,38438.3672247031058
1656115200,2022-06-25 00:00:00,MITX/USDT,0.00998,0.00998,0.00861,0.009,4023958.45132,37279.501739172719
1656028800,2022-06-24 00:00:00,MITX/USDT,0.00891,0.01042,0.0086,0.00998,5346098.5816679,49547.8923375455614
1655942400,2022-06-23 00:00:00,MITX/USDT,0.00791,0.00909,0.00777,0.00885,3821174.91023803,32103.4677083653795
1655856000,2022-06-22 00:00:00,MITX/USDT,0.00875,0.00907,0.00712,0.00791,4625508.19738354,36878.0120978316533
1655769600,2022-06-21 00:00:00,MITX/USDT,0.00844,0.00947,0.0083,0.00876,3174505.29523428,28450.2421397510069
1655683200,2022-06-20 00:00:00,MITX/USDT,0.00854,0.0092,0.00803,0.00845,3450476.50480291,29465.5635703631341
1655596800,2022-06-19 00:00:00,MITX/USDT,0.00759,0.01258,0.0074,0.0086,14815976.46932789,141736.2064213640167
1655510400,2022-06-18 00:00:00,MITX/USDT,0.00874,0.00909,0.0073,0.0076,4116568.7848716,32059.3880131969446
1655424000,2022-06-17 00:00:00,MITX/USDT,0.0082,0.00876,0.00772,0.00876,2792109.21356644,23172.5953107198356
1655337600,2022-06-16 00:00:00,MITX/USDT,0.00857,0.009,0.00784,0.00821,3925781.17443022,33057.3479026335053
1655251200,2022-06-15 00:00:00,MITX/USDT,0.00761,0.0087,0.007,0.00854,2590846.08857497,19671.9057901965863
1655164800,2022-06-14 00:00:00,MITX/USDT,0.00741,0.0083,0.00708,0.00764,4362346.79748804,34038.9574927290913
1655078400,2022-06-13 00:00:00,MITX/USDT,0.00709,0.0089,0.00654,0.0074,9108839.08157825,67453.1721038279717
1654992000,2022-06-12 00:00:00,MITX/USDT,0.00818,0.00848,0.00639,0.00716,5747620.13897261,42889.7436293418735
1654905600,2022-06-11 00:00:00,MITX/USDT,0.00878,0.00891,0.00785,0.00816,2690722.30343883,22234.7101741418513
1654819200,2022-06-10 00:00:00,MITX/USDT,0.00952,0.00952,0.00842,0.00884,4018524.52075576,35046.8873469800574
1654732800,2022-06-09 00:00:00,MITX/USDT,0.00951,0.00989,0.00938,0.00953,2516505.37307855,24213.0153638598625
1654646400,2022-06-08 00:00:00,MITX/USDT,0.00998,0.01008,0.0094,0.00949,1978099.15442209,19215.6339528136336
1654560000,2022-06-07 00:00:00,MITX/USDT,0.01081,0.01081,0.00851,0.00997,11726563.943305,109916.3884893503383
1654473600,2022-06-06 00:00:00,MITX/USDT,0.01022,0.01139,0.01019,0.01081,4344358.32246784,46465.5825328004603
1654387200,2022-06-05 00:00:00,MITX/USDT,0.01022,0.01095,0.01,0.0102,2496635.31220273,25902.0468655405154
1654300800,2022-06-04 00:00:00,MITX/USDT,0.01039,0.011,0.00971,0.01024,4845718.62220953,49550.9682838252412
1654214400,2022-06-03 00:00:00,MITX/USDT,0.01013,0.01056,0.0099,0.01047,1148146.13996182,11694.1763621641955
1654128000,2022-06-02 00:00:00,MITX/USDT,0.00961,0.01162,0.00911,0.01013,6565844.3615595,65736.9710807080343
1654041600,2022-06-01 00:00:00,MITX/USDT,0.0107,0.01112,0.0094,0.00962,4368025.17837243,43962.4829425621798
1653955200,2022-05-31 00:00:00,MITX/USDT,0.01117,0.01145,0.00986,0.0107,3754406.23566508,40361.3786873883294
1653868800,2022-05-30 00:00:00,MITX/USDT,0.00964,0.0117,0.00962,0.01117,5180846.28264536,55099.9424015115245
1653782400,2022-05-29 00:00:00,MITX/USDT,0.00999,0.0114,0.00922,0.00964,4371039.90571515,43842.9582057492939
1653696000,2022-05-28 00:00:00,MITX/USDT,0.00942,0.01077,0.00918,0.00999,5614204.37038283,55592.0162479044982
1653609600,2022-05-27 00:00:00,MITX/USDT,0.01086,0.01086,0.00921,0.00943,4005157.89547153,39587.4086364162319
1653523200,2022-05-26 00:00:00,MITX/USDT,0.01107,0.0119,0.0102,0.01085,3127416.34146462,34081.8527630371869
1653436800,2022-05-25 00:00:00,MITX/USDT,0.01283,0.01313,0.01099,0.01117,2835668.28154069,33609.0444192327729
1653350400,2022-05-24 00:00:00,MITX/USDT,0.01207,0.01314,0.01021,0.01284,10636470.04374777,122413.2363693996433
1653264000,2022-05-23 00:00:00,MITX/USDT,0.01583,0.017,0.01174,0.01203,14629902.09299711,210364.40153763276
1653177600,2022-05-22 00:00:00,MITX/USDT,0.01099,0.0169,0.0109,0.01585,15894217.8660148,225427.2744310488536
1653091200,2022-05-21 00:00:00,MITX/USDT,0.01106,0.01147,0.01034,0.01097,5101513.42715358,55189.2658162223266
1653004800,2022-05-20 00:00:00,MITX/USDT,0.01083,0.01328,0.01001,0.01104,6438010.91558062,74239.792553595774
1652918400,2022-05-19 00:00:00,MITX/USDT,0.01018,0.01167,0.0097,0.0109,3011784.33333519,31846.0911389895078
1652832000,2022-05-18 00:00:00,MITX/USDT,0.01132,0.01208,0.01006,0.01018,2545054.03415562,28434.5078192173825
1652745600,2022-05-17 00:00:00,MITX/USDT,0.01206,0.01299,0.01063,0.01132,3613026.19984477,42143.2581703054745
1652659200,2022-05-16 00:00:00,MITX/USDT,0.01324,0.0136,0.01131,0.01206,2671767.90297969,32884.7085659290434
1652572800,2022-05-15 00:00:00,MITX/USDT,0.01253,0.01416,0.01175,0.01335,4417430.55277424,56666.9255611719987
1652486400,2022-05-14 00:00:00,MITX/USDT,0.01167,0.0131,0.0102,0.01254,6756949.27081929,78976.1950736339418
1652400000,2022-05-13 00:00:00,MITX/USDT,0.00854,0.01379,0.00853,0.01169,7233965.9017263,82180.7618890287244
1652313600,2022-05-12 00:00:00,MITX/USDT,0.012,0.01207,0.00723,0.00853,14121295.0179371,128859.3833686480433
1652227200,2022-05-11 00:00:00,MITX/USDT,0.01628,0.01696,0.0116,0.012,11934077.12931487,168048.6201196871362
1652140800,2022-05-10 00:00:00,MITX/USDT,0.0177,0.0196,0.016,0.01636,5168183.24875609,91189.6692185561755
1652054400,2022-05-09 00:00:00,MITX/USDT,0.0201,0.02182,0.0171,0.0178,3996891.98493911,77291.6128326880854
1651968000,2022-05-08 00:00:00,MITX/USDT,0.02177,0.022,0.02,0.0201,3642980.36603863,76504.4725253256469
1651881600,2022-05-07 00:00:00,MITX/USDT,0.02236,0.02382,0.02121,0.02189,3418875.05080519,76131.6911445154458
1651795200,2022-05-06 00:00:00,MITX/USDT,0.02385,0.0239,0.02185,0.02236,2741833.10653489,61650.5357559028508
1651708800,2022-05-05 00:00:00,MITX/USDT,0.02596,0.0293,0.02304,0.0237,5610744.61204159,141953.8896746638538
1651622400,2022-05-04 00:00:00,MITX/USDT,0.02599,0.02697,0.02471,0.026,3108576.93371955,79195.2638338827187
1651536000,2022-05-03 00:00:00,MITX/USDT,0.02539,0.02796,0.0245,0.02598,4347524.38720881,112847.9202970169081
1651449600,2022-05-02 00:00:00,MITX/USDT,0.02474,0.02617,0.02427,0.0254,2025316.44304101,51278.5186811798756
1651363200,2022-05-01 00:00:00,MITX/USDT,0.02511,0.0273,0.02368,0.02465,4764378.36268348,119608.9352465671837
1651276800,2022-04-30 00:00:00,MITX/USDT,0.02829,0.02908,0.02473,0.02514,4898931.61925349,132867.0745225330478
1651190400,2022-04-29 00:00:00,MITX/USDT,0.0316,0.03191,0.02816,0.02829,4940191.70258666,147266.0067762627013
1651104000,2022-04-28 00:00:00,MITX/USDT,0.03324,0.037,0.03143,0.03172,8479218.89509408,287652.8721393826432
1651017600,2022-04-27 00:00:00,MITX/USDT,0.03231,0.03666,0.03093,0.03331,7039644.60167628,238892.7143546029774
1650931200,2022-04-26 00:00:00,MITX/USDT,0.03124,0.037,0.0306,0.03231,19085611.44490106,646512.6961362056445
1650844800,2022-04-25 00:00:00,MITX/USDT,0.0317,0.03206,0.02551,0.03123,10438310.21869892,293480.2064109098198
1650758400,2022-04-24 00:00:00,MITX/USDT,0.03005,0.03608,0.02983,0.0317,4958448.20264106,163093.0729818616376
1650672000,2022-04-23 00:00:00,MITX/USDT,0.02724,0.03244,0.02718,0.03005,4728800.26153439,143852.933615099865
1650585600,2022-04-22 00:00:00,MITX/USDT,0.02951,0.02969,0.02726,0.02726,3011274.04851186,86413.2399992402695
1650499200,2022-04-21 00:00:00,MITX/USDT,0.03173,0.03245,0.02833,0.02936,5312679.55499907,159193.0932006064418
1650412800,2022-04-20 00:00:00,MITX/USDT,0.03452,0.03492,0.03067,0.03189,3877080.82696401,126708.0796546120627
1650326400,2022-04-19 00:00:00,MITX/USDT,0.03392,0.03608,0.03266,0.03452,6360893.91833752,219031.6048753891815
1650240000,2022-04-18 00:00:00,MITX/USDT,0.03364,0.03716,0.02823,0.03392,13548686.21880505,434930.3679452304277
1650153600,2022-04-17 00:00:00,MITX/USDT,0.03901,0.03978,0.03272,0.0335,8956204.97678457,320980.2017921991063
1650067200,2022-04-16 00:00:00,MITX/USDT,0.03626,0.04217,0.03273,0.03905,17558983.06818045,655073.9901169326584
1649980800,2022-04-15 00:00:00,MITX/USDT,0.03288,0.04026,0.029,0.03628,28286339.58948178,989395.4015136188529
1649894400,2022-04-14 00:00:00,MITX/USDT,0.02921,0.036,0.02846,0.033,27063900.14654448,867678.2388303112629
1649808000,2022-04-13 00:00:00,MITX/USDT,0.0208,0.03187,0.02012,0.02906,45002702.9176929,1230337.299291160775
1649721600,2022-04-12 00:00:00,MITX/USDT,0.0188,0.0251,0.01812,0.02081,40788448.16068936,867271.5938557507866
1649635200,2022-04-11 00:00:00,MITX/USDT,0.01483,0.02179,0.01417,0.0189,30434119.09777257,545215.8379198287352
1649548800,2022-04-10 00:00:00,MITX/USDT,0.01486,0.01618,0.01451,0.01481,3845842.86225869,59144.1399410498813
1649462400,2022-04-09 00:00:00,MITX/USDT,0.01413,0.015,0.01413,0.01486,3914436.66984633,56886.3643882167921
1649376000,2022-04-08 00:00:00,MITX/USDT,0.0167,0.0173,0.014,0.01413,13389644.87248303,204469.4991095340597
1649289600,2022-04-07 00:00:00,MITX/USDT,0.01647,0.01715,0.0162,0.0167,3497615.74309199,58568.4067876329171
1649203200,2022-04-06 00:00:00,MITX/USDT,0.01789,0.01849,0.0163,0.0165,4443307.69741174,77051.5065348274235
1649116800,2022-04-05 00:00:00,MITX/USDT,0.02066,0.02097,0.01778,0.01789,7427772.65801816,142471.1071912721869
1649030400,2022-04-04 00:00:00,MITX/USDT,0.02131,0.02176,0.0199,0.0207,2569975.88751309,53217.5805403494165
1648944000,2022-04-03 00:00:00,MITX/USDT,0.0201,0.02239,0.01986,0.0213,4942215.58856762,103939.8023401069514
1648857600,2022-04-02 00:00:00,MITX/USDT,0.02095,0.02179,0.01997,0.02015,4962063.45580983,103408.1072769132034
1648771200,2022-04-01 00:00:00,MITX/USDT,0.02,0.0213,0.018,0.02097,7658206.76648806,146014.7131770958635
1648684800,2022-03-31 00:00:00,MITX/USDT,0.02034,0.02128,0.01923,0.02,3143324.62937374,63612.5268329042704
1648598400,2022-03-30 00:00:00,MITX/USDT,0.02025,0.02145,0.01915,0.02034,4793210.32233742,97207.0641745897175
1648512000,2022-03-29 00:00:00,MITX/USDT,0.02174,0.02287,0.02001,0.02025,2264350.64971837,48789.4527733534202
1648425600,2022-03-28 00:00:00,MITX/USDT,0.01901,0.026,0.01853,0.02174,12493993.89577015,278344.310763803346
1648339200,2022-03-27 00:00:00,MITX/USDT,0.01804,0.01928,0.01798,0.01892,2008095.01727426,37197.5291991245983
1648252800,2022-03-26 00:00:00,MITX/USDT,0.01863,0.01876,0.01771,0.01804,1580038.69727119,28664.3871056927016
1648166400,2022-03-25 00:00:00,MITX/USDT,0.0192,0.0195,0.01821,0.0187,2487953.33727595,46533.3704380341753
1648080000,2022-03-24 00:00:00,MITX/USDT,0.01798,0.0195,0.0177,0.0192,4728043.85289074,86749.1680542170446
1647993600,2022-03-23 00:00:00,MITX/USDT,0.01752,0.01836,0.0175,0.01798,4150046.4634392,74388.9702739690805
1647907200,2022-03-22 00:00:00,MITX/USDT,0.01867,0.01968,0.01718,0.01757,12332738.09445726,223672.4804851646418
1647820800,2022-03-21 00:00:00,MITX/USDT,0.0186,0.02023,0.01792,0.0187,3419361.67054645,65389.3939746474689
1647734400,2022-03-20 00:00:00,MITX/USDT,0.01733,0.028,0.01631,0.0186,20361007.85921544,431803.7128009719591
1647648000,2022-03-19 00:00:00,MITX/USDT,0.0161,0.0176,0.016,0.01733,3194621.84461696,53481.7554063006457
1647561600,2022-03-18 00:00:00,MITX/USDT,0.0156,0.0162,0.015,0.016,2255947.27587222,34941.751887913389
1647475200,2022-03-17 00:00:00,MITX/USDT,0.01589,0.0161,0.01538,0.0155,1594655.48465207,24990.9837831614166
1647388800,2022-03-16 00:00:00,MITX/USDT,0.01428,0.016,0.01386,0.0159,3702125.62828322,55213.0388144060549
1647302400,2022-03-15 00:00:00,MITX/USDT,0.01501,0.0154,0.01365,0.0143,3892059.71506874,55824.3545135589485
1647216000,2022-03-14 00:00:00,MITX/USDT,0.01429,0.01669,0.01301,0.0151,9573354.74333467,143654.0989620150331
1647129600,2022-03-13 00:00:00,MITX/USDT,0.01336,0.01444,0.01284,0.01439,3265552.48563018,43919.0067947832947
1647043200,2022-03-12 00:00:00,MITX/USDT,0.01325,0.01377,0.01303,0.0134,2107410.3050897,28146.5009727509041
1646956800,2022-03-11 00:00:00,MITX/USDT,0.01427,0.0145,0.01328,0.01328,1885423.76002538,25931.057630893742
1646870400,2022-03-10 00:00:00,MITX/USDT,0.0146,0.01484,0.01362,0.01427,1774930.33220699,25160.987945456662
1646784000,2022-03-09 00:00:00,MITX/USDT,0.0133,0.015,0.01324,0.0146,2569621.97751325,36591.7127475599601
1646697600,2022-03-08 00:00:00,MITX/USDT,0.01401,0.01451,0.013,0.01325,2128231.17096901,28702.2223784956483
1646611200,2022-03-07 00:00:00,MITX/USDT,0.01461,0.01539,0.0135,0.01404,2344612.87051264,33727.1168797264133
1646524800,2022-03-06 00:00:00,MITX/USDT,0.01537,0.0154,0.01381,0.0146,2052416.97063394,29701.29649762941
1646438400,2022-03-05 00:00:00,MITX/USDT,0.01342,0.016,0.013,0.0154,4352908.55565375,63167.6775128475899
1646352000,2022-03-04 00:00:00,MITX/USDT,0.0147,0.0152,0.0133,0.01342,2293832.78407559,33060.0910779312047
1646265600,2022-03-03 00:00:00,MITX/USDT,0.0152,0.0159,0.0144,0.0147,3412993.61316581,51054.60062703464
1646179200,2022-03-02 00:00:00,MITX/USDT,0.0159,0.0162,0.0151,0.0152,2634746.6449854,41118.176167658359
1646092800,2022-03-01 00:00:00,MITX/USDT,0.0168,0.0173,0.0154,0.0159,6188047.54373011,100680.421163737489
1646006400,2022-02-28 00:00:00,MITX/USDT,0.014,0.0174,0.0137,0.0167,7061059.98401466,110797.817533342921
1645920000,2022-02-27 00:00:00,MITX/USDT,0.0138,0.015,0.013,0.0141,5606638.91054755,79161.503405134488
1645833600,2022-02-26 00:00:00,MITX/USDT,0.0149,0.0156,0.0137,0.0139,4360313.52493392,64890.618593324901
1645747200,2022-02-25 00:00:00,MITX/USDT,0.0146,0.0157,0.0141,0.0149,5224142.00489388,77597.745164361221
1645660800,2022-02-24 00:00:00,MITX/USDT,0.0161,0.0162,0.0124,0.0146,13550689.19117567,192210.797634022543
1645574400,2022-02-23 00:00:00,MITX/USDT,0.016,0.0189,0.0157,0.0161,7622103.75627384,132990.537077115871
1645488000,2022-02-22 00:00:00,MITX/USDT,0.0164,0.0165,0.0151,0.0161,1990734.23896957,31356.748764899335
1645401600,2022-02-21 00:00:00,MITX/USDT,0.0165,0.0182,0.0163,0.0163,6436881.65196995,109671.336919236474
1645315200,2022-02-20 00:00:00,MITX/USDT,0.0189,0.0192,0.016,0.0166,3685168.50474494,63361.244719542824
1645228800,2022-02-19 00:00:00,MITX/USDT,0.0191,0.0194,0.0183,0.0189,1674988.08897227,31636.495765335731
1645142400,2022-02-18 00:00:00,MITX/USDT,0.0197,0.0202,0.0185,0.0192,2607652.97877878,50535.378644517695
1645056000,2022-02-17 00:00:00,MITX/USDT,0.0223,0.0223,0.019,0.0197,7716617.51584184,157318.078450792306
1644969600,2022-02-16 00:00:00,MITX/USDT,0.0214,0.0228,0.0202,0.0222,8045788.12612899,170586.93503446825
1644883200,2022-02-15 00:00:00,MITX/USDT,0.0173,0.0285,0.0173,0.0213,26604085.69473915,631920.162226801078
1644796800,2022-02-14 00:00:00,MITX/USDT,0.0172,0.0182,0.0165,0.0173,3062259.20170287,52087.609738775148
1644710400,2022-02-13 00:00:00,MITX/USDT,0.0176,0.0183,0.0168,0.017,1845295.87158962,32259.795628455192
1644624000,2022-02-12 00:00:00,MITX/USDT,0.0192,0.0194,0.0175,0.0176,2596585.85749817,47398.087466167793
1644537600,2022-02-11 00:00:00,MITX/USDT,0.0215,0.0222,0.0187,0.0192,3948455.63720818,81574.303624475839
1644451200,2022-02-10 00:00:00,MITX/USDT,0.0218,0.0228,0.0206,0.0215,4175366.14216234,91082.196674362733
1644364800,2022-02-09 00:00:00,MITX/USDT,0.0218,0.0226,0.0201,0.0219,3445580.31942466,73618.097975559802
1644278400,2022-02-08 00:00:00,MITX/USDT,0.0231,0.0236,0.02,0.0218,5464760.82451087,119880.435429781223
1644192000,2022-02-07 00:00:00,MITX/USDT,0.0206,0.0242,0.0199,0.0231,5958416.20014893,131440.066845915997
