https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTG,Volume BTC,tradecount
1659916800000,2022-08-08 00:00:00,BTG/BTC,0.00124400,0.00126600,0.00121500,0.00122500,2837.99000000,3.49252601,1179
1659830400000,2022-08-07 00:00:00,BTG/BTC,0.00125800,0.00126300,0.00123300,0.00124300,1626.93000000,2.02687131,707
1659744000000,2022-08-06 00:00:00,BTG/BTC,0.00126900,0.00128600,0.00124900,0.00126000,2669.44000000,3.36522151,756
1659657600000,2022-08-05 00:00:00,BTG/BTC,0.00125600,0.00129700,0.00123800,0.00126400,3339.17000000,4.23082825,1065
1659571200000,2022-08-04 00:00:00,BTG/BTC,0.00128900,0.00129500,0.00123200,0.00125500,2561.12000000,3.23238278,863
1659484800000,2022-08-03 00:00:00,BTG/BTC,0.00130100,0.00135900,0.00127000,0.00129300,7593.98000000,9.95607006,2903
1659398400000,2022-08-02 00:00:00,BTG/BTC,0.00126300,0.00135400,0.00116100,0.00130200,13354.45000000,16.86846300,4935
1659312000000,2022-08-01 00:00:00,BTG/BTC,0.00130800,0.00132800,0.00123800,0.00126200,13792.17000000,17.52388787,4897
1659225600000,2022-07-31 00:00:00,BTG/BTC,0.00139800,0.00147400,0.00130600,0.00131600,13440.46000000,18.83730172,2590
1659139200000,2022-07-30 00:00:00,BTG/BTC,0.00150800,0.00158300,0.00138000,0.00139600,23562.71000000,34.02614146,4550
1659052800000,2022-07-29 00:00:00,BTG/BTC,0.00118500,0.00156400,0.00118500,0.00150800,46670.40000000,65.52205047,10756
1658966400000,2022-07-28 00:00:00,BTG/BTC,0.00109400,0.00124900,0.00108600,0.00118500,40497.49000000,47.21738237,7193
1658880000000,2022-07-27 00:00:00,BTG/BTC,0.00097800,0.00112100,0.00095400,0.00109500,14542.02000000,15.04523002,4416
1658793600000,2022-07-26 00:00:00,BTG/BTC,0.00092700,0.00107000,0.00092500,0.00098200,6891.06000000,6.70134457,3007
1658707200000,2022-07-25 00:00:00,BTG/BTC,0.00099400,0.00100400,0.00092500,0.00092500,5023.20000000,4.80526878,1259
1658620800000,2022-07-24 00:00:00,BTG/BTC,0.00102600,0.00102800,0.00097300,0.00099500,4284.06000000,4.26388629,794
1658534400000,2022-07-23 00:00:00,BTG/BTC,0.00104100,0.00109000,0.00096600,0.00102600,33040.55000000,33.85315578,4313
1658448000000,2022-07-22 00:00:00,BTG/BTC,0.00082800,0.00106500,0.00082800,0.00104200,58643.69000000,58.10476456,11016
1658361600000,2022-07-21 00:00:00,BTG/BTC,0.00079700,0.00083500,0.00077900,0.00082800,6002.34000000,4.81704226,3785
1658275200000,2022-07-20 00:00:00,BTG/BTC,0.00085900,0.00085900,0.00078500,0.00079600,2993.40000000,2.44279649,2700
1658188800000,2022-07-19 00:00:00,BTG/BTC,0.00088200,0.00091500,0.00084300,0.00085800,5960.66000000,5.19460880,2373
1658102400000,2022-07-18 00:00:00,BTG/BTC,0.00084300,0.00089400,0.00082600,0.00088300,19515.92000000,16.85094933,2761
1658016000000,2022-07-17 00:00:00,BTG/BTC,0.00081200,0.00088500,0.00078800,0.00084200,16304.78000000,13.62646629,5828
1657929600000,2022-07-16 00:00:00,BTG/BTC,0.00076200,0.00086500,0.00075300,0.00081100,13862.01000000,10.97132152,3553
1657843200000,2022-07-15 00:00:00,BTG/BTC,0.00075600,0.00078800,0.00074100,0.00076400,3262.23000000,2.46596700,1462
1657756800000,2022-07-14 00:00:00,BTG/BTC,0.00076400,0.00076700,0.00074700,0.00075800,2113.21000000,1.59503740,1081
1657670400000,2022-07-13 00:00:00,BTG/BTC,0.00077300,0.00078900,0.00075700,0.00076500,4028.12000000,3.10709884,1455
1657584000000,2022-07-12 00:00:00,BTG/BTC,0.00075300,0.00077600,0.00074600,0.00076900,2757.89000000,2.09469594,1055
1657497600000,2022-07-11 00:00:00,BTG/BTC,0.00076500,0.00078400,0.00074000,0.00075500,2390.78000000,1.80477832,953
1657411200000,2022-07-10 00:00:00,BTG/BTC,0.00077500,0.00077600,0.00074900,0.00076500,2500.98000000,1.90928051,840
1657324800000,2022-07-09 00:00:00,BTG/BTC,0.00076000,0.00077900,0.00076000,0.00077400,1389.31000000,1.06950852,670
1657238400000,2022-07-08 00:00:00,BTG/BTC,0.00076700,0.00079800,0.00075300,0.00076000,6876.64000000,5.28326667,2094
1657152000000,2022-07-07 00:00:00,BTG/BTC,0.00078000,0.00078800,0.00076000,0.00076900,2275.42000000,1.76792557,951
1657065600000,2022-07-06 00:00:00,BTG/BTC,0.00077800,0.00081700,0.00076800,0.00078000,3426.00000000,2.70290118,1147
1656979200000,2022-07-05 00:00:00,BTG/BTC,0.00079300,0.00080900,0.00076900,0.00078100,2912.24000000,2.29557150,781
1656892800000,2022-07-04 00:00:00,BTG/BTC,0.00079900,0.00080700,0.00078600,0.00079300,1653.92000000,1.31558171,555
1656806400000,2022-07-03 00:00:00,BTG/BTC,0.00080100,0.00083400,0.00078900,0.00079300,5697.54000000,4.56500204,1098
1656720000000,2022-07-02 00:00:00,BTG/BTC,0.00078800,0.00082400,0.00078400,0.00080100,2934.85000000,2.34411415,1092
1656633600000,2022-07-01 00:00:00,BTG/BTC,0.00077800,0.00079600,0.00075800,0.00078800,2878.06000000,2.23277845,901
1656547200000,2022-06-30 00:00:00,BTG/BTC,0.00079600,0.00081500,0.00076800,0.00078300,3457.63000000,2.70388712,1124
1656460800000,2022-06-29 00:00:00,BTG/BTC,0.00081000,0.00083000,0.00078200,0.00080000,4437.44000000,3.54232767,1053
1656374400000,2022-06-28 00:00:00,BTG/BTC,0.00082300,0.00083600,0.00078600,0.00081000,8500.89000000,6.90145843,2261
1656288000000,2022-06-27 00:00:00,BTG/BTC,0.00082300,0.00083200,0.00080800,0.00082500,10992.76000000,8.98673414,1561
1656201600000,2022-06-26 00:00:00,BTG/BTC,0.00082100,0.00085000,0.00080900,0.00082300,2479.26000000,2.05148234,1060
1656115200000,2022-06-25 00:00:00,BTG/BTC,0.00082900,0.00085000,0.00080400,0.00082200,3632.79000000,2.99181494,937
1656028800000,2022-06-24 00:00:00,BTG/BTC,0.00080600,0.00083900,0.00080000,0.00083000,5715.42000000,4.69586619,1361
1655942400000,2022-06-23 00:00:00,BTG/BTC,0.00081500,0.00082500,0.00079600,0.00080500,4873.45000000,3.94953862,1060
1655856000000,2022-06-22 00:00:00,BTG/BTC,0.00082000,0.00085500,0.00080900,0.00081200,11864.80000000,9.79974028,1635
1655769600000,2022-06-21 00:00:00,BTG/BTC,0.00081200,0.00082600,0.00080700,0.00081800,9166.16000000,7.48426318,1087
1655683200000,2022-06-20 00:00:00,BTG/BTC,0.00080000,0.00084200,0.00072800,0.00081300,22892.94000000,18.81858379,2307
1655596800000,2022-06-19 00:00:00,BTG/BTC,0.00083100,0.00086300,0.00077800,0.00080000,16216.90000000,13.28446567,2296
1655510400000,2022-06-18 00:00:00,BTG/BTC,0.00077100,0.00083700,0.00075200,0.00082600,17395.65000000,13.73937299,2560
1655424000000,2022-06-17 00:00:00,BTG/BTC,0.00074300,0.00080000,0.00073900,0.00077300,11254.52000000,8.62875158,2089
1655337600000,2022-06-16 00:00:00,BTG/BTC,0.00073400,0.00078500,0.00070400,0.00074100,12544.85000000,9.35436340,2061
1655251200000,2022-06-15 00:00:00,BTG/BTC,0.00071300,0.00074500,0.00069100,0.00073400,6660.27000000,4.74009457,1566
1655164800000,2022-06-14 00:00:00,BTG/BTC,0.00066800,0.00077600,0.00064400,0.00071000,18516.64000000,13.11515984,3510
1655078400000,2022-06-13 00:00:00,BTG/BTC,0.00065100,0.00071000,0.00060700,0.00066900,14459.99000000,9.39759690,2840
1654992000000,2022-06-12 00:00:00,BTG/BTC,0.00067800,0.00067800,0.00063200,0.00065100,5258.75000000,3.42472156,1239
1654905600000,2022-06-11 00:00:00,BTG/BTC,0.00072600,0.00073500,0.00066200,0.00068200,4248.43000000,2.93867079,1296
1654819200000,2022-06-10 00:00:00,BTG/BTC,0.00071700,0.00076800,0.00071200,0.00072500,7667.23000000,5.64871060,2084
1654732800000,2022-06-09 00:00:00,BTG/BTC,0.00071700,0.00072200,0.00071200,0.00071300,1100.41000000,0.78934987,569
1654646400000,2022-06-08 00:00:00,BTG/BTC,0.00070000,0.00073300,0.00069700,0.00071600,4018.65000000,2.87217459,1220
1654560000000,2022-06-07 00:00:00,BTG/BTC,0.00071300,0.00075400,0.00069200,0.00069900,7898.69000000,5.66187276,2157
1654473600000,2022-06-06 00:00:00,BTG/BTC,0.00073100,0.00076200,0.00070200,0.00071200,5525.13000000,4.00685068,1364
1654387200000,2022-06-05 00:00:00,BTG/BTC,0.00072600,0.00075700,0.00072200,0.00073100,3187.55000000,2.33930100,930
1654300800000,2022-06-04 00:00:00,BTG/BTC,0.00073200,0.00074900,0.00071600,0.00072400,2520.21000000,1.82243907,474
1654214400000,2022-06-03 00:00:00,BTG/BTC,0.00073500,0.00076200,0.00071600,0.00073600,3618.62000000,2.66359459,1087
1654128000000,2022-06-02 00:00:00,BTG/BTC,0.00072800,0.00076400,0.00071300,0.00073500,5307.71000000,3.88976529,1250
1654041600000,2022-06-01 00:00:00,BTG/BTC,0.00073500,0.00076900,0.00071700,0.00073300,7703.56000000,5.69876265,1481
1653955200000,2022-05-31 00:00:00,BTG/BTC,0.00075100,0.00076000,0.00071100,0.00073000,24081.04000000,17.62868423,2567
1653868800000,2022-05-30 00:00:00,BTG/BTC,0.00076500,0.00080400,0.00074100,0.00075100,6836.00000000,5.20934646,1653
1653782400000,2022-05-29 00:00:00,BTG/BTC,0.00074300,0.00085500,0.00074100,0.00076700,8597.80000000,6.77650241,2683
1653696000000,2022-05-28 00:00:00,BTG/BTC,0.00074800,0.00075800,0.00072600,0.00074100,3328.98000000,2.45439740,863
1653609600000,2022-05-27 00:00:00,BTG/BTC,0.00073000,0.00079000,0.00072600,0.00074700,19303.91000000,14.56662273,3610
1653523200000,2022-05-26 00:00:00,BTG/BTC,0.00078600,0.00079000,0.00071100,0.00072900,4907.00000000,3.61724483,1803
1653436800000,2022-05-25 00:00:00,BTG/BTC,0.00084000,0.00084500,0.00077200,0.00078100,6274.26000000,5.05901547,1260
1653350400000,2022-05-24 00:00:00,BTG/BTC,0.00085300,0.00093400,0.00076200,0.00084000,40767.75000000,34.35752657,5451
1653264000000,2022-05-23 00:00:00,BTG/BTC,0.00063700,0.00114300,0.00063400,0.00085300,91265.13000000,79.84749273,14854
1653177600000,2022-05-22 00:00:00,BTG/BTC,0.00063200,0.00065500,0.00062500,0.00063800,4386.10000000,2.79299583,1032
1653091200000,2022-05-21 00:00:00,BTG/BTC,0.00062200,0.00064900,0.00062200,0.00063100,4000.13000000,2.54382601,969
1653004800000,2022-05-20 00:00:00,BTG/BTC,0.00062400,0.00062800,0.00060900,0.00062200,3254.45000000,2.01621165,982
1652918400000,2022-05-19 00:00:00,BTG/BTC,0.00063400,0.00065500,0.00061200,0.00062400,4268.82000000,2.67333371,1060
1652832000000,2022-05-18 00:00:00,BTG/BTC,0.00065200,0.00068100,0.00062000,0.00062800,6157.02000000,3.99294344,1671
1652745600000,2022-05-17 00:00:00,BTG/BTC,0.00063600,0.00065500,0.00063600,0.00065200,3279.19000000,2.11459083,958
1652659200000,2022-05-16 00:00:00,BTG/BTC,0.00064300,0.00066800,0.00063200,0.00063600,6589.92000000,4.26721059,1661
1652572800000,2022-05-15 00:00:00,BTG/BTC,0.00064400,0.00064900,0.00062600,0.00064300,4456.80000000,2.83802050,1240
1652486400000,2022-05-14 00:00:00,BTG/BTC,0.00062900,0.00066200,0.00061100,0.00064500,6356.70000000,4.03623215,1325
1652400000000,2022-05-13 00:00:00,BTG/BTC,0.00059100,0.00063900,0.00059000,0.00063000,8561.90000000,5.32491501,2195
1652313600000,2022-05-12 00:00:00,BTG/BTC,0.00063800,0.00066900,0.00055000,0.00059500,18477.12000000,11.16493057,2646
1652227200000,2022-05-11 00:00:00,BTG/BTC,0.00074000,0.00077000,0.00061900,0.00064000,15375.60000000,10.60866450,2675
1652140800000,2022-05-10 00:00:00,BTG/BTC,0.00073800,0.00075600,0.00070700,0.00074100,4783.04000000,3.52999988,1425
1652054400000,2022-05-09 00:00:00,BTG/BTC,0.00075800,0.00076800,0.00073100,0.00073800,4414.99000000,3.30300430,1344
1651968000000,2022-05-08 00:00:00,BTG/BTC,0.00075900,0.00077000,0.00074900,0.00076400,5582.52000000,4.24211420,1072
1651881600000,2022-05-07 00:00:00,BTG/BTC,0.00076400,0.00077300,0.00075200,0.00076000,3818.15000000,2.91694280,862
1651795200000,2022-05-06 00:00:00,BTG/BTC,0.00078200,0.00078600,0.00075000,0.00076500,5307.65000000,4.06223463,1042
1651708800000,2022-05-05 00:00:00,BTG/BTC,0.00075600,0.00082300,0.00075600,0.00078400,14875.99000000,11.78091767,2748
1651622400000,2022-05-04 00:00:00,BTG/BTC,0.00073700,0.00076300,0.00072600,0.00075800,3694.64000000,2.72547585,842
1651536000000,2022-05-03 00:00:00,BTG/BTC,0.00073400,0.00074500,0.00072500,0.00073700,2421.80000000,1.77748793,575
1651449600000,2022-05-02 00:00:00,BTG/BTC,0.00073300,0.00075500,0.00071500,0.00073500,3518.75000000,2.58290625,978
1651363200000,2022-05-01 00:00:00,BTG/BTC,0.00073700,0.00074700,0.00072000,0.00073300,3476.00000000,2.54852120,1145
1651276800000,2022-04-30 00:00:00,BTG/BTC,0.00077200,0.00077600,0.00073100,0.00073300,2636.73000000,1.98707055,733
1651190400000,2022-04-29 00:00:00,BTG/BTC,0.00078600,0.00079400,0.00076400,0.00077200,6507.49000000,5.06036575,889
1651104000000,2022-04-28 00:00:00,BTG/BTC,0.00080200,0.00080400,0.00077700,0.00078700,3399.33000000,2.67013950,681
1651017600000,2022-04-27 00:00:00,BTG/BTC,0.00081100,0.00085200,0.00079600,0.00080400,4106.44000000,3.33430858,1020
1650931200000,2022-04-26 00:00:00,BTG/BTC,0.00081600,0.00084700,0.00080200,0.00080800,5707.06000000,4.66215551,1276
1650844800000,2022-04-25 00:00:00,BTG/BTC,0.00082700,0.00088200,0.00080400,0.00081700,11111.47000000,9.35515379,3184
1650758400000,2022-04-24 00:00:00,BTG/BTC,0.00084800,0.00085200,0.00082600,0.00082900,1987.38000000,1.66724748,511
1650672000000,2022-04-23 00:00:00,BTG/BTC,0.00086400,0.00086500,0.00084000,0.00084800,7829.25000000,6.64920669,852
1650585600000,2022-04-22 00:00:00,BTG/BTC,0.00085300,0.00087600,0.00085200,0.00086000,3147.58000000,2.71274218,1208
1650499200000,2022-04-21 00:00:00,BTG/BTC,0.00084000,0.00086200,0.00082300,0.00085200,3660.42000000,3.07658482,1458
1650412800000,2022-04-20 00:00:00,BTG/BTC,0.00085800,0.00086800,0.00083200,0.00083900,4024.32000000,3.40047803,932
1650326400000,2022-04-19 00:00:00,BTG/BTC,0.00085000,0.00091600,0.00084000,0.00085600,2979.85000000,2.56978274,1004
1650240000000,2022-04-18 00:00:00,BTG/BTC,0.00086000,0.00086300,0.00083300,0.00085000,2536.27000000,2.14054175,1072
1650153600000,2022-04-17 00:00:00,BTG/BTC,0.00087900,0.00088700,0.00085900,0.00085900,1509.59000000,1.31594660,732
1650067200000,2022-04-16 00:00:00,BTG/BTC,0.00086700,0.00091400,0.00086400,0.00088000,2648.22000000,2.35137207,1199
1649980800000,2022-04-15 00:00:00,BTG/BTC,0.00085900,0.00089800,0.00085500,0.00086900,3246.04000000,2.85164198,1255
1649894400000,2022-04-14 00:00:00,BTG/BTC,0.00087300,0.00089500,0.00085200,0.00085900,3058.39000000,2.66194650,1145
1649808000000,2022-04-13 00:00:00,BTG/BTC,0.00084700,0.00088000,0.00084300,0.00087300,7197.23000000,6.19136423,2017
1649721600000,2022-04-12 00:00:00,BTG/BTC,0.00083100,0.00088400,0.00083000,0.00084800,5181.07000000,4.39826638,2059
1649635200000,2022-04-11 00:00:00,BTG/BTC,0.00085700,0.00085800,0.00080800,0.00083300,3439.37000000,2.84695013,969
1649548800000,2022-04-10 00:00:00,BTG/BTC,0.00086600,0.00088700,0.00085600,0.00085600,2825.50000000,2.45503706,1047
1649462400000,2022-04-09 00:00:00,BTG/BTC,0.00086400,0.00087300,0.00085100,0.00086300,3051.52000000,2.62583455,943
1649376000000,2022-04-08 00:00:00,BTG/BTC,0.00089000,0.00089400,0.00085200,0.00086500,3573.58000000,3.11181898,1161
1649289600000,2022-04-07 00:00:00,BTG/BTC,0.00083000,0.00090300,0.00082500,0.00089100,10556.14000000,9.17459562,2847
1649203200000,2022-04-06 00:00:00,BTG/BTC,0.00091000,0.00092200,0.00082400,0.00083200,8836.67000000,7.70735546,2218
1649116800000,2022-04-05 00:00:00,BTG/BTC,0.00092200,0.00092200,0.00090200,0.00091100,3540.19000000,3.22706064,1081
1649030400000,2022-04-04 00:00:00,BTG/BTC,0.00091000,0.00096100,0.00089800,0.00092400,9991.34000000,9.23803878,4470
1648944000000,2022-04-03 00:00:00,BTG/BTC,0.00091600,0.00091700,0.00089600,0.00090900,2171.45000000,1.96536295,1036
1648857600000,2022-04-02 00:00:00,BTG/BTC,0.00091400,0.00099300,0.00090700,0.00091700,11888.22000000,11.16745249,4054
1648771200000,2022-04-01 00:00:00,BTG/BTC,0.00092300,0.00093100,0.00090100,0.00091300,6796.82000000,6.22264984,2183
1648684800000,2022-03-31 00:00:00,BTG/BTC,0.00093400,0.00094300,0.00091000,0.00092000,2888.33000000,2.67752435,1500
1648598400000,2022-03-30 00:00:00,BTG/BTC,0.00092300,0.00097200,0.00092300,0.00093500,6793.41000000,6.38719307,2405
1648512000000,2022-03-29 00:00:00,BTG/BTC,0.00092300,0.00097400,0.00090000,0.00092300,6269.97000000,5.84618583,2733
1648425600000,2022-03-28 00:00:00,BTG/BTC,0.00093400,0.00096000,0.00091400,0.00092200,4639.54000000,4.33352086,2054
1648339200000,2022-03-27 00:00:00,BTG/BTC,0.00096600,0.00096600,0.00091000,0.00093400,9975.22000000,9.33309362,2886
1648252800000,2022-03-26 00:00:00,BTG/BTC,0.00100300,0.00102300,0.00096200,0.00096500,3618.96000000,3.56650085,1464
1648166400000,2022-03-25 00:00:00,BTG/BTC,0.00099800,0.00115000,0.00098700,0.00100300,17241.23000000,17.67821415,4376
1648080000000,2022-03-24 00:00:00,BTG/BTC,0.00102500,0.00104000,0.00095900,0.00100000,17857.94000000,17.74156142,4848
1647993600000,2022-03-23 00:00:00,BTG/BTC,0.00103700,0.00115000,0.00098700,0.00102500,28676.14000000,30.79785880,8638
1647907200000,2022-03-22 00:00:00,BTG/BTC,0.00089700,0.00104200,0.00089700,0.00103900,23598.83000000,22.73746089,6397
1647820800000,2022-03-21 00:00:00,BTG/BTC,0.00087200,0.00101300,0.00087200,0.00089600,43686.39000000,41.16380712,9674
1647734400000,2022-03-20 00:00:00,BTG/BTC,0.00076600,0.00092900,0.00075200,0.00087200,39250.77000000,33.21289358,8294
1647648000000,2022-03-19 00:00:00,BTG/BTC,0.00072400,0.00077200,0.00072200,0.00076600,4425.86000000,3.30467564,1762
1647561600000,2022-03-18 00:00:00,BTG/BTC,0.00072800,0.00073100,0.00071600,0.00072000,1646.53000000,1.19011064,637
1647475200000,2022-03-17 00:00:00,BTG/BTC,0.00072500,0.00073200,0.00071900,0.00072500,1433.39000000,1.03885460,556
1647388800000,2022-03-16 00:00:00,BTG/BTC,0.00073100,0.00073700,0.00070900,0.00072400,4110.23000000,2.97571397,1101
1647302400000,2022-03-15 00:00:00,BTG/BTC,0.00073500,0.00075200,0.00072600,0.00073100,1726.77000000,1.27023638,608
1647216000000,2022-03-14 00:00:00,BTG/BTC,0.00075700,0.00078800,0.00073400,0.00073500,10707.02000000,8.07749895,2277
1647129600000,2022-03-13 00:00:00,BTG/BTC,0.00077300,0.00079700,0.00074900,0.00075700,3618.24000000,2.77785334,1182
1647043200000,2022-03-12 00:00:00,BTG/BTC,0.00078200,0.00078400,0.00076500,0.00077300,1631.83000000,1.26180717,710
1646956800000,2022-03-11 00:00:00,BTG/BTC,0.00077800,0.00079400,0.00075100,0.00078100,5829.02000000,4.48739110,1914
1646870400000,2022-03-10 00:00:00,BTG/BTC,0.00073700,0.00084900,0.00073700,0.00077700,18706.89000000,14.92917719,4091
1646784000000,2022-03-09 00:00:00,BTG/BTC,0.00074000,0.00075000,0.00071000,0.00073700,6512.21000000,4.76135758,1890
1646697600000,2022-03-08 00:00:00,BTG/BTC,0.00075000,0.00075900,0.00073200,0.00074100,2071.18000000,1.53389143,819
1646611200000,2022-03-07 00:00:00,BTG/BTC,0.00073800,0.00077300,0.00073600,0.00074800,6204.83000000,4.65009086,1431
1646524800000,2022-03-06 00:00:00,BTG/BTC,0.00076100,0.00076500,0.00073200,0.00073900,4912.63000000,3.66739119,1326
1646438400000,2022-03-05 00:00:00,BTG/BTC,0.00076300,0.00078500,0.00075300,0.00075900,4859.18000000,3.69684594,948
1646352000000,2022-03-04 00:00:00,BTG/BTC,0.00073300,0.00077700,0.00072800,0.00076200,5642.70000000,4.24351185,1801
1646265600000,2022-03-03 00:00:00,BTG/BTC,0.00071900,0.00075100,0.00071000,0.00073300,5283.97000000,3.82673600,1458
1646179200000,2022-03-02 00:00:00,BTG/BTC,0.00073800,0.00074200,0.00070600,0.00072000,4119.25000000,2.97585054,1006
1646092800000,2022-03-01 00:00:00,BTG/BTC,0.00074100,0.00080400,0.00073200,0.00073900,6001.96000000,4.53034983,1801
1646006400000,2022-02-28 00:00:00,BTG/BTC,0.00077400,0.00079400,0.00072700,0.00073900,3157.59000000,2.38662552,1069
1645920000000,2022-02-27 00:00:00,BTG/BTC,0.00078500,0.00079500,0.00076600,0.00077500,2305.54000000,1.78904854,1124
1645833600000,2022-02-26 00:00:00,BTG/BTC,0.00074400,0.00083700,0.00074400,0.00078600,18629.77000000,14.72224538,3830
1645747200000,2022-02-25 00:00:00,BTG/BTC,0.00072900,0.00076500,0.00071300,0.00074300,5717.27000000,4.20362886,1647
1645660800000,2022-02-24 00:00:00,BTG/BTC,0.00075000,0.00075900,0.00069700,0.00072300,9060.37000000,6.55174407,2181
