https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume UST
1653339600,2022-05-23 21:00:00,ETH/UST,28724.04,29359.08,27592.13,27958.09,4.95296262,141124.6473928468
1653336000,2022-05-23 20:00:00,ETH/UST,29727.62,29921.14,28096.68,28942.79,8.2750634,239088.0258825132
1653332400,2022-05-23 19:00:00,ETH/UST,28639.35,30337.14,28256.43,29666.81,22.11144181,649727.091584295
1653328800,2022-05-23 18:00:00,ETH/UST,28293.28,29554.66,27820.17,28474.85,21.34261396,611436.9682068726
1653325200,2022-05-23 17:00:00,ETH/UST,31480.61,31480.63,26609.19,28293.29,52.99215744,1518012.9282756948
1653321600,2022-05-23 16:00:00,ETH/UST,32038.68,32262.95,31366.73,31366.73,14.87892872,474940.3902906648
1653318000,2022-05-23 15:00:00,ETH/UST,33027.68,33073.74,32038.69,32038.69,14.97090396,488730.4431062924
1653314400,2022-05-23 14:00:00,ETH/UST,31596.53,33027.73,31565.09,32978.08,22.6770249,737315.163914897
1653310800,2022-05-23 13:00:00,ETH/UST,32465.92,33050.3,31630.64,31744.88,14.16715467,460671.5540363741
1653307200,2022-05-23 12:00:00,ETH/UST,31917.89,32724.19,31197.13,32701.77,22.73590417,722478.8903576789
1653303600,2022-05-23 11:00:00,ETH/UST,31253.27,31917.89,31032.73,31917.8,7.55066166,237277.937975029
1653300000,2022-05-23 10:00:00,ETH/UST,30485.63,31575.64,29870.06,31317,11.55332101,352685.3711220087
1653296400,2022-05-23 09:00:00,ETH/UST,30638.82,30790.48,29626.33,30485.63,6.71894347,203289.8125560498
1653292800,2022-05-23 08:00:00,ETH/UST,31211.61,31223.49,30546.42,30638.82,4.5391611,140379.747987046
1653289200,2022-05-23 07:00:00,ETH/UST,31098.5,31602.23,30598.66,31229.42,7.3537775,229295.600022688
1653285600,2022-05-23 06:00:00,ETH/UST,31765.08,31779.48,30865.54,31211.59,7.86109225,246581.1860236615
1653282000,2022-05-23 05:00:00,ETH/UST,31635.37,32011.14,30852.34,31835.3,8.79522069,274927.0247302695
1653278400,2022-05-23 04:00:00,ETH/UST,29625.23,31786.04,29625.23,31670.44,8.79166725,269690.1872448965
1653274800,2022-05-23 03:00:00,ETH/UST,29435.07,29947.87,28132.54,29614.56,11.31566065,329546.7806522409
1653271200,2022-05-23 02:00:00,ETH/UST,30079.14,30096.91,28000.02,29435.07,9.16730297,264769.7171953791
1653267600,2022-05-23 01:00:00,ETH/UST,30933.02,31133.91,29263.26,30079.14,5.26419825,157249.5266992734
1653264000,2022-05-23 00:00:00,ETH/UST,31773.08,31944.2,30791.28,30905.43,4.39823443,137965.1349108055
1653260400,2022-05-22 23:00:00,ETH/UST,30607.34,32011.15,30296.72,31896.69,3.2951848,102847.174885342
1653256800,2022-05-22 22:00:00,ETH/UST,31253.26,31545.07,30159.43,30477.68,8.8156429,269923.850978687
1653253200,2022-05-22 21:00:00,ETH/UST,31899.98,31899.98,30800,31253.27,4.12726382,129169.4907331295
1653249600,2022-05-22 20:00:00,ETH/UST,32495.04,32495.17,31500,31900,7.4804796,237773.543874856
1653246000,2022-05-22 19:00:00,ETH/UST,31545.07,32584.85,31545.07,32495.04,4.46191402,142798.7560095824
1653242400,2022-05-22 18:00:00,ETH/UST,31253.26,32103.19,30900,31545.03,9.05629375,286178.6287205505
1653238800,2022-05-22 17:00:00,ETH/UST,32961.24,32961.24,30903.6,31536.2,11.43147558,361405.2481849594
1653235200,2022-05-22 16:00:00,ETH/UST,32655.53,33646.55,32429.16,33073.76,8.74589751,288536.7580682176
1653231600,2022-05-22 15:00:00,ETH/UST,31223.49,32724.19,30852.34,32428.54,21.77779021,699194.0297461427
1653228000,2022-05-22 14:00:00,ETH/UST,32358.37,32358.37,30791.28,31161.12,14.1527746,441568.953178452
1653224400,2022-05-22 13:00:00,ETH/UST,30607.37,32637.36,30546.42,32493.24,15.94586643,503234.318190988
1653220800,2022-05-22 12:00:00,ETH/UST,30171.99,30774.68,28994.59,30607.37,13.97187412,414875.9853128129
1653217200,2022-05-22 11:00:00,ETH/UST,29404.93,30246.68,27592.13,30246.68,15.21917311,440107.8166175046
1653213600,2022-05-22 10:00:00,ETH/UST,31325.42,31325.42,28994.59,29404.97,13.4751188,402028.8659481476
1653210000,2022-05-22 09:00:00,ETH/UST,30378.89,31765.08,29997.78,31294.47,9.55677768,296910.0475010152
1653206400,2022-05-22 08:00:00,ETH/UST,29619.88,31102.51,29619.88,30511.09,8.22138182,250563.0055771892
1653202800,2022-05-22 07:00:00,ETH/UST,29001.62,30879.91,29001.62,29419.3,17.60718532,525685.1512604308
1653199200,2022-05-22 06:00:00,ETH/UST,28566.57,30207.73,26916.56,29001.61,20.45306769,584374.1633691903
1653195600,2022-05-22 05:00:00,ETH/UST,30965.99,31234.63,26503.95,28781.85,25.53418274,736027.7082403371
1653192000,2022-05-22 04:00:00,ETH/UST,30698.91,31430.02,29240.03,30712.27,22.0426773,672152.629891082
1653188400,2022-05-22 03:00:00,ETH/UST,33455.16,33806.33,30612.42,30612.42,12.1320154,393670.291093982
1653184800,2022-05-22 02:00:00,ETH/UST,33956.54,34495.34,32816.78,33459.61,5.34184124,180027.227131329
1653181200,2022-05-22 01:00:00,ETH/UST,33610.7,34413.73,32109.98,34005.26,13.6973946,456839.08303773
1653177600,2022-05-22 00:00:00,ETH/UST,34515.51,35696.24,33171.58,33610.72,10.39923342,360543.237882162
1653174000,2022-05-21 23:00:00,ETH/UST,38092.16,38092.16,34490.18,34515.52,11.90154746,428141.7267984549
1653170400,2022-05-21 22:00:00,ETH/UST,37777.77,38817.23,37521.8,37929.56,3.38644774,129139.4515487704
1653166800,2022-05-21 21:00:00,ETH/UST,37972.21,38110.11,36578.47,37777.88,4.1342826,154571.275141745
1653163200,2022-05-21 20:00:00,ETH/UST,37368.61,38066.49,36835.11,37972.23,11.25404212,421433.953792961
1653159600,2022-05-21 19:00:00,ETH/UST,38320.92,38385.77,35147.46,37516.81,25.76552856,940895.0987701156
1653156000,2022-05-21 18:00:00,ETH/UST,39723.65,39723.65,37870.34,38635.28,11.73498414,455601.8373483437
1653152400,2022-05-21 17:00:00,ETH/UST,39580.99,41111.09,39052.74,39723.65,8.94567376,356424.3246980265
1653148800,2022-05-21 16:00:00,ETH/UST,36111.13,39835.71,36111.13,39580.99,11.63500362,447669.8487233792
1653145200,2022-05-21 15:00:00,ETH/UST,35309.73,36515.96,35049.86,36156.31,14.05654499,501683.4114671712
1653141600,2022-05-21 14:00:00,ETH/UST,35119.91,35425.74,34808.91,35309.73,5.39916702,189650.0876034657
1653138000,2022-05-21 13:00:00,ETH/UST,35175.84,35428.86,34294.95,35147.77,6.5046233,226811.303941772
1653134400,2022-05-21 12:00:00,ETH/UST,34739.41,35520.16,34704.7,35008.2,7.660607,269538.43277269
1653130800,2022-05-21 11:00:00,ETH/UST,34033.9,34904.58,33993.66,34739.4,10.7809002,372327.1731838322
1653127200,2022-05-21 10:00:00,ETH/UST,34930.08,35014.85,33579.56,34034,7.73420788,265079.343757135
1653123600,2022-05-21 09:00:00,ETH/UST,34832.51,35078.47,34426.67,34737.96,3.97715367,138205.8632510216
1653120000,2022-05-21 08:00:00,ETH/UST,34351.02,35425.86,34014.74,34832.51,6.02214497,209047.756749059
1653116400,2022-05-21 07:00:00,ETH/UST,33668.67,34351.03,32493.44,34351.02,6.5942492,219104.807875661
1653112800,2022-05-21 06:00:00,ETH/UST,33804.01,34364.2,33256.95,33668.67,10.13177509,341861.5905246138
1653109200,2022-05-21 05:00:00,ETH/UST,35100.17,35100.17,33786.15,34025.1,8.74612026,302126.8941718778
1653105600,2022-05-21 04:00:00,ETH/UST,35250.62,35932.46,34859.9,35099.94,1.9299319,68226.032692677
1653102000,2022-05-21 03:00:00,ETH/UST,33963.99,35604.86,33758.06,35250.59,5.47308766,190989.2679344856
1653098400,2022-05-21 02:00:00,ETH/UST,33289.68,34194.11,32477.25,34084.99,5.18033047,171242.8834532958
1653094800,2022-05-21 01:00:00,ETH/UST,33356.71,33646.55,32563.68,33289.68,5.99523725,199199.9091839075
1653091200,2022-05-21 00:00:00,ETH/UST,30378.89,33651.59,30185.9,33123.73,10.63940585,341962.7175087415
1653087600,2022-05-20 23:00:00,ETH/UST,30185.9,30560.4,28978.62,30378.89,8.5622397,256477.432865719
1653084000,2022-05-20 22:00:00,ETH/UST,32184.73,32184.74,29500,30455.24,13.68990966,421166.6238937309
1653080400,2022-05-20 21:00:00,ETH/UST,30472.63,32493.24,30472.63,32038.68,15.06894013,477032.2894111444
1653076800,2022-05-20 20:00:00,ETH/UST,30219.99,30770.01,28851.19,30461.08,12.43871361,373737.4761647476
1653073200,2022-05-20 19:00:00,ETH/UST,32430.82,32818.65,28265.02,29997.85,50.82274072,1505528.4599264486
1653069600,2022-05-20 18:00:00,ETH/UST,31474.15,33380.18,31168.11,32462.38,24.88638171,802826.3821221909
1653066000,2022-05-20 17:00:00,ETH/UST,30631.52,31858.61,30186.58,31474.17,13.866392,429802.1048072618
1653062400,2022-05-20 16:00:00,ETH/UST,30607.31,30700.49,30036.43,30580,16.8060025,511190.9432592082
1653058800,2022-05-20 15:00:00,ETH/UST,30607.28,30700.49,29739.7,30398.28,15.16987173,458226.8107049507
1653055200,2022-05-20 14:00:00,ETH/UST,29667.36,30839.31,29646.75,30549.49,18.13939798,547975.6772584142
1653051600,2022-05-20 13:00:00,ETH/UST,30303.24,30940.96,29701.78,29701.78,13.76489741,417119.7385538191
1653048000,2022-05-20 12:00:00,ETH/UST,29888.8,31340,29667.32,30291.07,19.49568795,595608.2220467644
1653044400,2022-05-20 11:00:00,ETH/UST,28942.81,30207.76,28773.57,30096.91,21.4398461,631591.966076405
1653040800,2022-05-20 10:00:00,ETH/UST,27739.2,29359.07,27578.9,28974.5,17.17083873,487025.4903855634
1653037200,2022-05-20 09:00:00,ETH/UST,27319.89,27714.34,27170.75,27714.32,8.457472,231776.0142211804
1653033600,2022-05-20 08:00:00,ETH/UST,27658.41,27658.41,27300.84,27319.89,4.65939721,127725.2026766887
1653030000,2022-05-20 07:00:00,ETH/UST,27219.1,27661.26,27017.04,27659.15,7.21879779,198105.0113957192
1653026400,2022-05-20 06:00:00,ETH/UST,26786.24,27324.88,26732.85,27061.76,8.38046663,226065.5795453644
1653022800,2022-05-20 05:00:00,ETH/UST,26983.13,27398.89,26348.68,26908.55,16.13828407,434128.6683686593
1653019200,2022-05-20 04:00:00,ETH/UST,26572.73,26970.92,26400.01,26970.92,7.13707021,190531.9000345368
1653015600,2022-05-20 03:00:00,ETH/UST,27034.41,27034.41,26009.39,26587.53,6.5770511,174344.141186702
1653012000,2022-05-20 02:00:00,ETH/UST,26669.48,27085.99,26433.66,26904.45,4.18373389,112322.0404520348
1653008400,2022-05-20 01:00:00,ETH/UST,26500.62,27225.31,26278.22,26531.63,3.87072889,103396.2476061401
1653004800,2022-05-20 00:00:00,ETH/UST,27065.67,27065.67,26454.36,26503.95,7.9928913,213770.988312071
1653001200,2022-05-19 23:00:00,ETH/UST,26400.34,27397.75,26241.84,27081.26,16.29166604,440245.8267339625
1652997600,2022-05-19 22:00:00,ETH/UST,25810.74,26572.74,25200,26480.84,7.292362,189302.33489198
1652994000,2022-05-19 21:00:00,ETH/UST,26180.43,26377.1,25800,25907.3,9.62753996,252419.2519799305
1652990400,2022-05-19 20:00:00,ETH/UST,25246,26970.92,25121.01,26180.43,21.03566277,555105.4319133778
1652986800,2022-05-19 19:00:00,ETH/UST,25932.56,26162.08,25254.59,25254.59,28.95605074,747708.7922633254
1652983200,2022-05-19 18:00:00,ETH/UST,26141.06,26270.54,25627.78,25932.55,11.40401233,296295.6673698138
1652979600,2022-05-19 17:00:00,ETH/UST,25094.05,26141.06,24786.11,26141.05,26.00947733,666163.4634818077
1652976000,2022-05-19 16:00:00,ETH/UST,25076.15,25939.03,23496.07,25111.65,40.02009145,986155.8448571082
1652972400,2022-05-19 15:00:00,ETH/UST,26662.93,27369.89,24979.14,25076.15,68.67200354,1789352.9959865141
1652968800,2022-05-19 14:00:00,ETH/UST,25614.79,26928.28,25200.46,26674.52,48.47945602,1261645.6953229934
1652965200,2022-05-19 13:00:00,ETH/UST,24383.81,25775.8,24121.97,25614.8,39.72539366,989522.7259723205
1652961600,2022-05-19 12:00:00,ETH/UST,24922.89,25676.37,24457.77,24479.33,33.18625751,835638.5140717171
1652958000,2022-05-19 11:00:00,ETH/UST,24142.93,24949.93,23411.18,24922.88,41.83026932,1003942.1961187707
1652954400,2022-05-19 10:00:00,ETH/UST,25587.1,25587.1,23411.17,24118.11,50.20247293,1212612.9326856705
1652950800,2022-05-19 09:00:00,ETH/UST,24999.29,25700.74,24585.03,25391.03,37.95624292,946949.2542954886
1652947200,2022-05-19 08:00:00,ETH/UST,23998.81,25251.67,23514.84,24999.29,39.66061025,960117.5407934853
1652943600,2022-05-19 07:00:00,ETH/UST,23865.38,24407.64,23456.17,23998.81,21.99506948,528743.7907524476
1652940000,2022-05-19 06:00:00,ETH/UST,23587.69,25251.68,23587.69,23865.08,84.16898796,2070049.0507653574
1652936400,2022-05-19 05:00:00,ETH/UST,22212.23,23587.69,22021.33,23510.3,64.97807,1480628.076288009
1652932800,2022-05-19 04:00:00,ETH/UST,22551.95,22648.68,21833.82,22153.01,36.60793281,811627.4261975504
1652929200,2022-05-19 03:00:00,ETH/UST,22309,22731.51,21618.88,22676.63,54.80382636,1217675.2338173924
1652925600,2022-05-19 02:00:00,ETH/UST,21662.79,22425.8,21597.65,22234.09,18.0624753,399282.3994855382
1652922000,2022-05-19 01:00:00,ETH/UST,21109.43,22765.86,21109.43,21545.54,17.55643255,389239.0601399525
1652918400,2022-05-19 00:00:00,ETH/UST,20598.56,21449.63,20474.34,21246.01,29.62303588,623894.9748134636
1652914800,2022-05-18 23:00:00,ETH/UST,21499.88,21499.88,20272.85,20652.27,34.80616683,725041.2006351464
1652911200,2022-05-18 22:00:00,ETH/UST,18801.29,21499.97,18801.29,21499.9,41.82831585,845882.0399583835
1652907600,2022-05-18 21:00:00,ETH/UST,18489.96,18881.55,18489.96,18800.86,6.09082403,113777.087861497
1652904000,2022-05-18 20:00:00,ETH/UST,18800.02,18800.02,17472.27,18630.07,42.6920456,772779.929099545
1652900400,2022-05-18 19:00:00,ETH/UST,19623.46,19996.92,18800.04,18800.04,14.06719751,271371.503289853
1652896800,2022-05-18 18:00:00,ETH/UST,19304.69,19623.46,18956.56,19485.68,25.28134557,484554.6408807895
1652893200,2022-05-18 17:00:00,ETH/UST,19141.41,19779.16,18764.24,19424.46,34.5102183,663723.608551538
1652889600,2022-05-18 16:00:00,ETH/UST,18715.83,21876.29,18635.8,19134.85,64.64320286,1256173.0496290817
1652886000,2022-05-18 15:00:00,ETH/UST,17467.24,19623.46,16893.7,18645.04,135.77133346,2468568.1706177775
1652882400,2022-05-18 14:00:00,ETH/UST,18527.01,18527.01,15148.92,17363.77,158.58281505,2672363.6362554393
1652878800,2022-05-18 13:00:00,ETH/UST,20546.46,20604.85,18473.87,18587.07,61.25034642,1200280.2604893493
1652875200,2022-05-18 12:00:00,ETH/UST,21000,21234.67,19650,20719.14,65.63591451,1348733.6334594698
1652871600,2022-05-18 11:00:00,ETH/UST,22194.41,22205.1,21000,21015.27,20.58932422,440319.2965906182
1652868000,2022-05-18 10:00:00,ETH/UST,21176.52,22315.18,21176.52,22194.42,11.462145,250685.375725637
1652864400,2022-05-18 09:00:00,ETH/UST,21770.2,21862.98,20780.36,21159.18,23.87444077,508970.2736111144
1652860800,2022-05-18 08:00:00,ETH/UST,22325.76,22777.62,21185.4,21618.87,28.65304628,626818.2239266684
1652857200,2022-05-18 07:00:00,ETH/UST,21300.55,22425.79,21004.28,22425.79,39.03389805,850036.5240595124
1652853600,2022-05-18 06:00:00,ETH/UST,22693.07,22790.94,19599.37,21315.92,85.54765657,1783175.4879625976
1652850000,2022-05-18 05:00:00,ETH/UST,22725.27,23345.81,22563.42,22851.71,9.11259671,208827.3405144484
1652846400,2022-05-18 04:00:00,ETH/UST,22884.02,23202.18,22725.38,22837.29,5.15427733,118749.5617724466
1652842800,2022-05-18 03:00:00,ETH/UST,23220.57,23446.38,22514.9,22884.02,6.18287776,141597.8928595538
1652839200,2022-05-18 02:00:00,ETH/UST,23327.46,23715.92,23154.31,23154.31,3.69455583,86705.6270730379
1652835600,2022-05-18 01:00:00,ETH/UST,23269.81,23777.38,22880.36,23556.3,9.5893406,224076.4979909345
1652832000,2022-05-18 00:00:00,ETH/UST,23558.48,23961.4,23235.94,23351.94,4.94511382,117062.1500683238
1652828400,2022-05-17 23:00:00,ETH/UST,22871.59,23796.75,22871.59,23796.75,5.92570028,138233.2211186678
1652824800,2022-05-17 22:00:00,ETH/UST,23202.93,23679.41,22824.3,22824.3,8.54569285,197488.701580769
1652821200,2022-05-17 21:00:00,ETH/UST,22318.87,23571.14,22201.85,23168.56,13.07060407,298291.4652647796
1652817600,2022-05-17 20:00:00,ETH/UST,22422.1,23365.36,22362.81,22435.02,13.23687996,302027.7863139603
1652814000,2022-05-17 19:00:00,ETH/UST,23679.17,23952.55,22271.56,22536.91,38.78234469,912521.7569774505
1652810400,2022-05-17 18:00:00,ETH/UST,23299.72,24033.33,23299.72,23598.49,13.92333541,328080.6183267909
1652806800,2022-05-17 17:00:00,ETH/UST,22527.8,23481.61,22318.98,23299.72,35.47530145,820362.811881761
1652803200,2022-05-17 16:00:00,ETH/UST,22826.56,23012.43,21933.16,22602.75,37.64622574,846346.594456503
1652799600,2022-05-17 15:00:00,ETH/UST,22913.42,23680,22379.73,22924.6,55.51355347,1267846.0252628933
1652796000,2022-05-17 14:00:00,ETH/UST,23132.81,23610.87,21954.58,22991.87,35.01711626,803867.7692335716
1652792400,2022-05-17 13:00:00,ETH/UST,24649.57,25376.86,23132.82,23229.48,23.19965764,560961.4289862747
1652788800,2022-05-17 12:00:00,ETH/UST,23434.46,25162.36,22951.43,24649.57,30.20094175,734623.7818955145
1652785200,2022-05-17 11:00:00,ETH/UST,22050.77,24753.82,21941.98,23434.46,65.76559431,1557471.9083974816
1652781600,2022-05-17 10:00:00,ETH/UST,21662.8,22700.97,21662.8,22145.7,27.33445397,604140.1503450888
1652778000,2022-05-17 09:00:00,ETH/UST,21334.79,22362.02,20971.19,21660.24,22.41469097,484064.5422648538
1652774400,2022-05-17 08:00:00,ETH/UST,20474.36,21878.12,20392.45,21387.88,19.61803243,409429.194369751
1652770800,2022-05-17 07:00:00,ETH/UST,21563.98,21715.45,20228.17,20526.03,33.61562306,693583.2125967681
1652767200,2022-05-17 06:00:00,ETH/UST,21843.89,22530.86,20986.87,21513.1,25.87493673,562052.6745507704
1652763600,2022-05-17 05:00:00,ETH/UST,20586.02,21918.15,19815.55,21848.31,49.07747661,1026438.0300250769
1652760000,2022-05-17 04:00:00,ETH/UST,22491.33,22491.33,19933.93,20586.03,68.52483668,1444584.855475129
1652756400,2022-05-17 03:00:00,ETH/UST,19387.12,22760.96,19387.11,22678.46,40.90027539,868595.8488580635
1652752800,2022-05-17 02:00:00,ETH/UST,18299.54,20772.03,18299.54,19574.93,61.18673741,1208662.1257770545
1652749200,2022-05-17 01:00:00,ETH/UST,17336.11,19489.44,16120.72,18299.54,94.66218377,1680744.947264412
1652745600,2022-05-17 00:00:00,ETH/UST,20236.13,20236.13,16590.69,17068.73,114.80836137,2130943.7018399737
1652742000,2022-05-16 23:00:00,ETH/UST,21662.74,22536.97,19584.19,20024.54,79.17168061,1693752.5608250915
1652738400,2022-05-16 22:00:00,ETH/UST,22873.8,23080.15,20433.46,21406.15,59.88044838,1299997.4574261021
1652734800,2022-05-16 21:00:00,ETH/UST,23926.45,24879.84,21726.04,22884.03,52.77567776,1221348.2299976993
1652731200,2022-05-16 20:00:00,ETH/UST,19937.37,24104.4,19638.79,23952.55,66.67581013,1425782.7199335173
1652727600,2022-05-16 19:00:00,ETH/UST,20373.39,21238.54,18384.02,19934.38,84.21658219,1681815.0018433726
1652724000,2022-05-16 18:00:00,ETH/UST,22536.97,23598.49,15543.07,20314.05,229.88362768,4529595.0297456516
1652720400,2022-05-16 17:00:00,ETH/UST,30771.95,33544.1,20936.54,22511.2,127.03564395,3394543.6152017413
1652716800,2022-05-16 16:00:00,ETH/UST,33137.97,33137.97,26650.98,30791.28,70.08596792,2108647.608500263
1652713200,2022-05-16 15:00:00,ETH/UST,35330.58,38170.8,32589.89,32950.17,63.01184426,2187615.6611028515
1652709600,2022-05-16 14:00:00,ETH/UST,26663.27,38498.95,25577.09,35559.01,96.29587007,3166247.1764181175
1652706000,2022-05-16 13:00:00,ETH/UST,24191.54,27104.97,23434.46,26444.08,54.21376973,1390906.8229347215
1652702400,2022-05-16 12:00:00,ETH/UST,23586.8,25020.29,21628.19,24191.53,71.39521758,1646152.8400052682
1652698800,2022-05-16 11:00:00,ETH/UST,23998.81,25940.98,23168.56,23631.41,52.65505215,1293589.0231522923
1652695200,2022-05-16 10:00:00,ETH/UST,24190.81,27193.41,21726.04,24023.38,175.1636282,4277814.2495684279
1652691600,2022-05-16 09:00:00,ETH/UST,14418.36,27301.88,14116.34,24286.92,394.92457008,8521403.9799771226
1652688000,2022-05-16 08:00:00,ETH/UST,14413.71,14735.39,13917.21,14620.29,17.60840612,249848.9069850003
1652684400,2022-05-16 07:00:00,ETH/UST,14637.56,15497.77,14116.01,14176.21,45.6797817,680148.113290725
1652680800,2022-05-16 06:00:00,ETH/UST,14133.28,15285.33,14133.28,14769.94,27.47734055,406031.3186623891
1652677200,2022-05-16 05:00:00,ETH/UST,13829.18,14350.41,13829.18,13973.92,7.80959817,110040.1620726148
1652673600,2022-05-16 04:00:00,ETH/UST,13459.03,13998.91,13304.06,13829.1,6.24423905,84248.9856925711
1652670000,2022-05-16 03:00:00,ETH/UST,13732.41,14079.03,13523.96,13523.96,10.0575835,137996.6897575334
1652666400,2022-05-16 02:00:00,ETH/UST,13019.93,13844.1,12776.56,13662.3,10.9671862,145702.9602588804
1652662800,2022-05-16 01:00:00,ETH/UST,13483.5,14020.09,12320.64,12965.05,22.03502209,289337.5066432116
1652659200,2022-05-16 00:00:00,ETH/UST,14380.37,14380.37,13255.55,13482.38,15.14536364,208087.702225199
1652655600,2022-05-15 23:00:00,ETH/UST,14686.06,14710.38,13845.55,14413.2,19.22282352,275502.1620286654
1652652000,2022-05-15 22:00:00,ETH/UST,14556.41,14813.66,14116.02,14653.76,15.41889421,223544.7378988548
1652648400,2022-05-15 21:00:00,ETH/UST,14094.05,15083.12,13789.94,14300.51,39.77808988,568501.0294605902
1652644800,2022-05-15 20:00:00,ETH/UST,13830.5,14149.37,12312.82,13829.52,96.01789098,1280150.3873652597
1652641200,2022-05-15 19:00:00,ETH/UST,15730.29,15762.88,13751.43,13828.44,35.64621143,513334.1945918112
1652637600,2022-05-15 18:00:00,ETH/UST,14351.77,15441.87,13945.68,15441.87,80.10966392,1146683.1842932804
1652634000,2022-05-15 17:00:00,ETH/UST,13514.98,14951.72,13480.19,14394.19,31.80171556,453365.3024985242
1652630400,2022-05-15 16:00:00,ETH/UST,12509.42,13589.48,12509.2,13578.08,26.11166234,338471.6586897822
1652626800,2022-05-15 15:00:00,ETH/UST,13712.24,13965.79,12324.6,12496.7,22.81064173,300429.8110520137
1652623200,2022-05-15 14:00:00,ETH/UST,13473.84,14046.66,12411.02,13711.07,27.38404439,362866.8780608097
1652619600,2022-05-15 13:00:00,ETH/UST,11449.52,14915.08,11449.52,13569.14,69.26648936,903477.8348089055
1652616000,2022-05-15 12:00:00,ETH/UST,12129.88,12129.88,11501.38,11617,13.6424811,161263.818345257
1652612400,2022-05-15 11:00:00,ETH/UST,11172.66,12265.16,11092.07,12131.4,63.45390969,724408.5540162409
1652608800,2022-05-15 10:00:00,ETH/UST,10749.21,11358.41,10658.79,11042.41,65.22098035,706545.0314954587
1652605200,2022-05-15 09:00:00,ETH/UST,9819.12,10793.47,9599.04,10713.5,65.42489867,662836.1239410325
1652601600,2022-05-15 08:00:00,ETH/UST,10934.44,11097.04,9476.88,9708.67,106.00858151,1103721.1995329093
1652598000,2022-05-15 07:00:00,ETH/UST,11349.91,12017.2,10639.76,10782.95,22.14013742,247035.3749626746
1652594400,2022-05-15 06:00:00,ETH/UST,10865.71,11690.99,10563.59,11336.8,52.38452755,580721.666812371
1652590800,2022-05-15 05:00:00,ETH/UST,11049.66,12302.25,10571.2,10797.58,70.05061899,797973.6578519384
