https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume EUR
1658203200000,2022-07-19 04:00:00,ETH/EUR,1494.1,1551.5,1475.17,1526.19,720.055807,1098941.97208533
1658116800000,2022-07-18 04:00:00,ETH/EUR,1391.2,1597.27,1374.63,1494.1,1140.108006,1703435.3717645998
1658030400000,2022-07-17 04:00:00,ETH/EUR,1338.5,1403.5,1308.46,1391.2,249.697593,347379.2913816
1657944000000,2022-07-16 04:00:00,ETH/EUR,1210.39,1397.43,1184.05,1338.5,504.807825,675685.2737625
1657857600000,2022-07-15 04:00:00,ETH/EUR,1187.37,1270.33,1187.37,1210.39,449.24807,543765.3714473001
1657771200000,2022-07-14 04:00:00,ETH/EUR,1110.78,1214.3,1073.36,1187.37,553.59949,657327.4264412998
1657684800000,2022-07-13 04:00:00,ETH/EUR,1047.01,1121.22,1047.01,1110.78,24.466755,27177.182118899997
1657598400000,2022-07-12 04:00:00,ETH/EUR,1081.68,1100.0,1032.63,1047.01,1636.346919,1713271.58766219
1657512000000,2022-07-11 04:00:00,ETH/EUR,1136.22,1150.91,1050.15,1081.68,274.015484,296397.06873312005
1657425600000,2022-07-10 04:00:00,ETH/EUR,1165.79,1174.73,1130.01,1136.22,419.948537,477153.92671014
1657339200000,2022-07-09 04:00:00,ETH/EUR,1193.84,1208.34,1163.56,1165.79,163.169187,190221.00651272997
1657252800000,2022-07-08 04:00:00,ETH/EUR,1234.74,1246.29,1179.11,1193.84,540.045455,644727.8659971999
1657166400000,2022-07-07 04:00:00,ETH/EUR,1144.36,1249.51,1140.4,1234.74,568.862532,702397.32276168
1657080000000,2022-07-06 04:00:00,ETH/EUR,1102.31,1177.65,1102.31,1144.36,45.438869,51998.42412883999
1656993600000,2022-07-05 04:00:00,ETH/EUR,1098.16,1134.66,1053.7,1102.31,375.997996,414466.35097076
1656907200000,2022-07-04 04:00:00,ETH/EUR,1009.59,1110.68,1005.09,1098.16,220.791018,242463.86432688002
1656820800000,2022-07-03 04:00:00,ETH/EUR,1011.61,1053.98,1000.09,1009.59,182.956623,184711.17701457
1656734400000,2022-07-02 04:00:00,ETH/EUR,993.43,1030.33,989.38,1011.61,142.432131,144085.76804091
1656648000000,2022-07-01 04:00:00,ETH/EUR,1010.07,1044.22,991.39,993.43,153.307491,152300.26078413
1656561600000,2022-06-30 04:00:00,ETH/EUR,1040.64,1058.54,958.77,1010.07,552.191767,557752.3380936901
1656475200000,2022-06-29 04:00:00,ETH/EUR,1084.44,1096.94,1032.05,1040.64,116.752606,121497.43190784001
1656388800000,2022-06-28 04:00:00,ETH/EUR,1114.52,1171.37,1076.94,1084.44,148.727259,161285.78874996002
1656302400000,2022-06-27 04:00:00,ETH/EUR,1154.42,1166.95,1099.06,1114.52,141.895654,158145.54429608
1656216000000,2022-06-26 04:00:00,ETH/EUR,1170.41,1211.86,1132.67,1154.42,274.202876,316545.28411192005
1656129600000,2022-06-25 04:00:00,ETH/EUR,1161.2,1187.4,1094.24,1170.41,226.969207,265647.02956487006
1656043200000,2022-06-24 04:00:00,ETH/EUR,1101.84,1179.04,1075.47,1161.2,256.100819,297384.2710228
1655956800000,2022-06-23 04:00:00,ETH/EUR,1022.35,1105.93,1020.84,1101.84,333.718947,367704.88456248
1655870400000,2022-06-22 04:00:00,ETH/EUR,1037.36,1043.82,987.99,1022.35,122.55735,125296.5067725
1655784000000,2022-06-21 04:00:00,ETH/EUR,1073.63,1073.63,1037.36,1037.36,0.277022,287.37154191999997
1655697600000,2022-06-20 04:00:00,ETH/EUR,1026.62,1106.13,1007.43,1073.63,392.190247,421067.21488661005
1655611200000,2022-06-19 04:00:00,ETH/EUR,910.82,1100.75,897.13,1026.62,488.728304,501738.2514524799
1655524800000,2022-06-18 04:00:00,ETH/EUR,1029.85,1029.85,839.65,910.82,842.83173,767667.9963186
1655438400000,2022-06-17 04:00:00,ETH/EUR,1034.61,1099.98,1019.08,1029.85,709.591284,730772.5838273999
1655352000000,2022-06-16 04:00:00,ETH/EUR,1156.21,1156.21,996.61,1034.61,656.14344,678852.5644584
1655265600000,2022-06-15 04:00:00,ETH/EUR,1142.09,1190.91,1010.0,1156.21,149.363472,172695.53996112
1655179200000,2022-06-14 04:00:00,ETH/EUR,1109.34,1237.7,1089.43,1142.09,643.846272,735330.38878848
1655092800000,2022-06-13 04:00:00,ETH/EUR,1292.36,1318.42,1047.07,1109.34,1505.512216,1670124.9216974399
1655006400000,2022-06-12 04:00:00,ETH/EUR,1394.06,1465.89,1249.5,1292.36,219.992535,284309.5525326
1654920000000,2022-06-11 04:00:00,ETH/EUR,1672.66,1672.66,1379.98,1394.06,376.371799,524684.87011394
1654833600000,2022-06-10 04:00:00,ETH/EUR,1689.99,1689.99,1579.54,1672.66,44.152975,73852.9151635
1654747200000,2022-06-09 04:00:00,ETH/EUR,1660.0,1701.7,1650.0,1689.99,15.100436,25519.585835640002
1654660800000,2022-06-08 04:00:00,ETH/EUR,1690.56,1715.3,1660.0,1660.0,1.234902,2049.93732
1654574400000,2022-06-07 04:00:00,ETH/EUR,1645.18,1745.62,1629.67,1690.56,37.000529,62551.61430624
1654488000000,2022-06-06 04:00:00,ETH/EUR,1749.46,1786.85,1616.52,1645.18,74.362762,122340.12878716
1654401600000,2022-06-05 04:00:00,ETH/EUR,1678.0,1751.35,1658.77,1749.46,1.83847,3216.3297262
1654315200000,2022-06-04 04:00:00,ETH/EUR,1632.69,1682.23,1632.69,1678.0,2.097515,3519.63017
1654228800000,2022-06-03 04:00:00,ETH/EUR,1700.18,1717.22,1627.69,1632.69,11.695886,19095.75611334
1654142400000,2022-06-02 04:00:00,ETH/EUR,1716.5,1719.43,1670.73,1700.18,44.581646,75796.82289628
1654056000000,2022-06-01 04:00:00,ETH/EUR,1810.59,1834.69,1655.81,1716.5,32.611339,55977.3633935
1653969600000,2022-05-31 04:00:00,ETH/EUR,1846.48,1859.9,1797.77,1810.59,36.192039,65528.94389301
1653883200000,2022-05-30 04:00:00,ETH/EUR,1750.06,1856.98,1740.44,1846.48,66.874248,123481.96144704
1653796800000,2022-05-29 04:00:00,ETH/EUR,1663.2,1750.06,1651.65,1750.06,19.69446,34466.486667599995
1653710400000,2022-05-28 04:00:00,ETH/EUR,1642.79,1679.73,1629.73,1663.2,117.845986,196001.4439152
1653624000000,2022-05-27 04:00:00,ETH/EUR,1648.0,1696.0,1589.43,1642.79,151.529987,248931.94734373
1653537600000,2022-05-26 04:00:00,ETH/EUR,1815.1,1815.1,1608.69,1648.0,25.626991,42233.281168
1653451200000,2022-05-25 04:00:00,ETH/EUR,1888.32,1888.32,1815.1,1815.1,3.86,7006.285999999999
1653364800000,2022-05-24 04:00:00,ETH/EUR,1862.62,1888.32,1712.0,1888.32,68.46759,129288.7195488
1653278400000,2022-05-23 04:00:00,ETH/EUR,1916.29,2025.23,1835.52,1862.62,72.71527,135440.9162074
1653192000000,2022-05-22 04:00:00,ETH/EUR,1864.36,1937.96,1864.36,1916.29,29.908566,57313.48594014
1653105600000,2022-05-21 04:00:00,ETH/EUR,1842.04,1877.81,1800.0,1864.36,8.164284,15221.164518239999
1653019200000,2022-05-20 04:00:00,ETH/EUR,1913.06,1945.76,1820.54,1842.04,84.649823,155928.35995892
1652932800000,2022-05-19 04:00:00,ETH/EUR,1861.07,1915.36,1800.0,1913.06,129.741259,248202.81294254
1652846400000,2022-05-18 04:00:00,ETH/EUR,1958.23,1958.23,1820.0,1861.07,112.109781,208644.15012566998
1652760000000,2022-05-17 04:00:00,ETH/EUR,1984.61,2008.61,1910.79,1958.23,41.97829,82203.1468267
1652673600000,2022-05-16 04:00:00,ETH/EUR,1988.96,1988.96,1897.4,1984.61,64.366897,127743.18745516999
1652587200000,2022-05-15 04:00:00,ETH/EUR,1930.53,2070.89,1928.04,1988.96,71.789304,142786.05408384002
1652500800000,2022-05-14 04:00:00,ETH/EUR,1952.97,1992.21,1876.34,1930.53,7.685839,14837.74276467
1652414400000,2022-05-13 04:00:00,ETH/EUR,2002.22,2110.0,1919.83,1952.97,23.37762,45655.7905314
1652328000000,2022-05-12 04:00:00,ETH/EUR,1878.9,2109.99,1640.01,2002.22,445.412768,891814.3523449601
1652241600000,2022-05-11 04:00:00,ETH/EUR,2236.79,2324.61,1878.9,1878.9,356.968133,670707.4250937001
1652155200000,2022-05-10 04:00:00,ETH/EUR,2205.87,2323.59,2153.83,2236.79,244.174545,546167.1805105499
1652068800000,2022-05-09 04:00:00,ETH/EUR,2345.71,2352.48,2084.19,2205.87,348.888471,769602.6115247699
1651982400000,2022-05-08 04:00:00,ETH/EUR,2393.8,2442.34,2306.0,2345.71,272.300475,638737.94721225
1651896000000,2022-05-07 04:00:00,ETH/EUR,2535.09,2559.87,2393.8,2393.8,238.884171,571840.9285398001
1651809600000,2022-05-06 04:00:00,ETH/EUR,2612.31,2616.27,2495.0,2535.09,245.633282,622702.4768653801
1651723200000,2022-05-05 04:00:00,ETH/EUR,2768.07,2779.11,2554.41,2612.31,140.47953,366976.0810143
1651636800000,2022-05-04 04:00:00,ETH/EUR,2657.45,2790.98,2656.74,2768.07,81.29091,225018.9292437
1651550400000,2022-05-03 04:00:00,ETH/EUR,2716.22,2716.22,2620.26,2657.45,51.556488,137008.7890356
1651464000000,2022-05-02 04:00:00,ETH/EUR,2702.3,2746.41,2645.28,2716.22,51.760246,140592.21539012
1651377600000,2022-05-01 04:00:00,ETH/EUR,2623.63,2705.79,2614.88,2702.3,37.95461,102564.74260300002
1651291200000,2022-04-30 04:00:00,ETH/EUR,2675.75,2695.0,2581.0,2623.63,225.63076,591971.6308588
1651204800000,2022-04-29 04:00:00,ETH/EUR,2766.6,2776.92,2635.73,2675.75,41.521157,111100.23584275
1651118400000,2022-04-28 04:00:00,ETH/EUR,2746.37,2837.25,2722.01,2766.6,68.623261,189853.11388259998
1651032000000,2022-04-27 04:00:00,ETH/EUR,2672.91,2832.1,2672.91,2746.37,28.388617,77965.64607029
1650945600000,2022-04-26 04:00:00,ETH/EUR,2787.75,2819.38,2602.8,2672.91,77.766876,207863.86052915998
1650859200000,2022-04-25 04:00:00,ETH/EUR,2669.56,2830.24,2610.0,2787.75,142.001932,395865.885933
1650772800000,2022-04-24 04:00:00,ETH/EUR,2742.56,2742.56,2633.4,2669.56,237.791199,634797.87320244
1650686400000,2022-04-23 04:00:00,ETH/EUR,2744.5,2759.14,2706.82,2742.56,13.520605,37081.0704488
1650600000000,2022-04-22 04:00:00,ETH/EUR,2774.99,2802.39,2720.0,2744.5,69.827105,191640.4896725
1650513600000,2022-04-21 04:00:00,ETH/EUR,2859.38,2914.24,2720.53,2774.99,49.888027,138438.77604472998
1650427200000,2022-04-20 04:00:00,ETH/EUR,2860.24,2863.39,2859.38,2859.38,0.922161,2636.80872018
1650340800000,2022-04-19 04:00:00,ETH/EUR,2819.36,2903.57,2808.33,2860.24,32.050298,91671.54435151999
1650254400000,2022-04-18 04:00:00,ETH/EUR,2778.09,2868.64,2675.0,2819.36,129.572054,365310.26616544
1650168000000,2022-04-17 04:00:00,ETH/EUR,2803.95,2851.41,2760.56,2778.09,31.553129,87657.43214361
1650081600000,2022-04-16 04:00:00,ETH/EUR,2816.65,2853.14,2788.7,2803.95,24.443337,68537.89478115
1649995200000,2022-04-15 04:00:00,ETH/EUR,2813.22,2826.48,2775.0,2816.65,26.839106,75596.36791490001
1649908800000,2022-04-14 04:00:00,ETH/EUR,2857.33,2863.53,2744.71,2813.22,32.426275,91222.24535549998
1649822400000,2022-04-13 04:00:00,ETH/EUR,2822.28,2947.17,2822.28,2857.33,2.409742,6885.42810886
1649736000000,2022-04-12 04:00:00,ETH/EUR,2742.87,2830.81,2742.87,2822.28,23.9202,67509.50205600001
1649649600000,2022-04-11 04:00:00,ETH/EUR,2900.0,2926.17,2711.91,2742.87,117.495912,322276.01214744
1649563200000,2022-04-10 04:00:00,ETH/EUR,2997.06,3034.88,2900.0,2900.0,176.729362,512515.1498
1649476800000,2022-04-09 04:00:00,ETH/EUR,2928.53,3011.16,2928.53,2997.06,47.101736,141166.72889616
1649390400000,2022-04-08 04:00:00,ETH/EUR,2989.46,3107.99,2923.95,2928.53,87.208992,255394.14934176
1649304000000,2022-04-07 04:00:00,ETH/EUR,2922.49,3012.97,2903.56,2989.46,51.265481,153256.10483026
1649217600000,2022-04-06 04:00:00,ETH/EUR,3078.84,3078.84,2893.05,2922.49,11.549351,33752.86280399
1649131200000,2022-04-05 04:00:00,ETH/EUR,3209.65,3240.0,3000.05,3078.84,88.809725,273430.933719
1649044800000,2022-04-04 04:00:00,ETH/EUR,3163.88,3230.11,3110.52,3209.65,55.576289,178380.43598885002
1648958400000,2022-04-03 04:00:00,ETH/EUR,3129.78,3236.34,3129.78,3163.88,153.186588,484663.98204144003
1648872000000,2022-04-02 04:00:00,ETH/EUR,3119.71,3194.14,3095.02,3129.78,131.378732,411186.52783896006
1648785600000,2022-04-01 04:00:00,ETH/EUR,2935.07,3185.69,2935.07,3119.71,147.044422,458735.95375762
1648699200000,2022-03-31 04:00:00,ETH/EUR,3042.88,3101.71,2907.7,2935.07,92.004054,270038.33877378
1648612800000,2022-03-30 04:00:00,ETH/EUR,3048.12,3098.32,2937.38,3042.88,22.520091,68525.93450208001
1648526400000,2022-03-29 04:00:00,ETH/EUR,3091.73,3139.13,3006.42,3048.12,58.878799,179469.64480788
1648440000000,2022-03-28 04:00:00,ETH/EUR,3027.36,3120.0,3018.18,3091.73,206.039295,637017.8695303501
1648353600000,2022-03-27 04:00:00,ETH/EUR,2862.07,3027.51,2849.3,3027.36,183.235547,554719.96556592
1648267200000,2022-03-26 04:00:00,ETH/EUR,2825.69,2875.73,2825.69,2862.07,7.763975,22221.039928250004
1648180800000,2022-03-25 04:00:00,ETH/EUR,2828.19,2900.84,2807.66,2825.69,98.186521,277444.67052449
1648094400000,2022-03-24 04:00:00,ETH/EUR,2753.76,2844.24,2738.71,2828.19,41.348032,116940.09062208001
1648008000000,2022-03-23 04:00:00,ETH/EUR,2681.99,2788.11,2652.0,2753.76,29.077777,80073.21919152001
1647921600000,2022-03-22 04:00:00,ETH/EUR,2748.6,2780.0,2661.55,2681.99,202.913503,544211.9859109699
1647835200000,2022-03-21 04:00:00,ETH/EUR,2565.48,2748.6,2565.48,2748.6,36.854294,101297.71248840001
1647748800000,2022-03-20 04:00:00,ETH/EUR,2654.77,2654.77,2550.47,2565.48,64.415452,165256.55379696
1647662400000,2022-03-19 04:00:00,ETH/EUR,2654.89,2702.85,2622.0,2654.77,50.353297,133676.42227669
1647576000000,2022-03-18 04:00:00,ETH/EUR,2511.88,2700.0,2511.88,2654.89,60.700014,161151.86016846
1647489600000,2022-03-17 04:00:00,ETH/EUR,2514.7,2560.1,2494.8,2511.88,340.182411,854497.39454268
1647403200000,2022-03-16 04:00:00,ETH/EUR,2385.19,2531.67,2385.19,2514.7,215.557835,542063.2876745
1647316800000,2022-03-15 04:00:00,ETH/EUR,2337.72,2480.41,2286.13,2385.19,173.99098,415001.5455862
1647230400000,2022-03-14 04:00:00,ETH/EUR,2324.99,2385.27,2295.98,2337.72,294.383264,688185.6439180799
1647144000000,2022-03-13 04:00:00,ETH/EUR,2384.13,2384.13,2283.28,2324.99,24.361426,56640.07183574
1647057600000,2022-03-12 04:00:00,ETH/EUR,2368.19,2390.11,2349.76,2384.13,30.216789,72040.75315857
1646971200000,2022-03-11 04:00:00,ETH/EUR,2300.0,2428.14,2300.0,2368.19,107.145452,253740.78797188002
1646884800000,2022-03-10 04:00:00,ETH/EUR,2421.47,2421.47,2300.0,2300.0,45.359504,104326.8592
1646798400000,2022-03-09 04:00:00,ETH/EUR,2488.68,2531.67,2405.94,2421.47,10.125954,24519.69383238
1646712000000,2022-03-08 04:00:00,ETH/EUR,2363.81,2488.68,2362.04,2488.68,142.99493,355868.6223924
1646625600000,2022-03-07 04:00:00,ETH/EUR,2316.56,2426.86,2260.06,2363.81,279.58364,660882.6040684
1646539200000,2022-03-06 04:00:00,ETH/EUR,2423.52,2430.73,2316.56,2316.56,93.373373,216305.02095688
1646452800000,2022-03-05 04:00:00,ETH/EUR,2404.21,2457.76,2399.98,2423.52,75.469643,182902.18920336
1646366400000,2022-03-04 04:00:00,ETH/EUR,2470.31,2514.05,2360.0,2404.21,35.418436,85153.35801556
1646280000000,2022-03-03 04:00:00,ETH/EUR,2602.44,2643.81,2448.03,2470.31,34.469629,85150.66921498999
1646193600000,2022-03-02 04:00:00,ETH/EUR,2717.23,2717.23,2501.85,2602.44,48.727639,126810.75683916
1646107200000,2022-03-01 04:00:00,ETH/EUR,2594.57,2724.22,2562.26,2717.23,135.389472,367884.33500256005
1646020800000,2022-02-28 04:00:00,ETH/EUR,2337.37,2651.56,2307.01,2594.57,190.819163,495093.67574491
1645934400000,2022-02-27 04:00:00,ETH/EUR,2417.16,2517.13,2296.42,2337.37,947.438203,2214513.63254611
1645848000000,2022-02-26 04:00:00,ETH/EUR,2478.8,2532.95,2387.54,2417.16,144.296272,348787.17682751996
1645761600000,2022-02-25 04:00:00,ETH/EUR,2335.93,2546.61,2309.66,2478.8,39.566493,98077.4228484
1645675200000,2022-02-24 04:00:00,ETH/EUR,2150.0,2356.78,2150.0,2335.93,11.587136,27066.738596479998
1645588800000,2022-02-23 04:00:00,ETH/EUR,2299.02,2492.26,2150.0,2150.0,93.27346,200537.939
1645502400000,2022-02-22 04:00:00,ETH/EUR,2227.78,2349.48,2220.0,2299.02,58.40867,134282.7005034
1645416000000,2022-02-21 04:00:00,ETH/EUR,2404.09,2427.26,2227.78,2227.78,333.373279,742682.3234906201
1645329600000,2022-02-20 04:00:00,ETH/EUR,2399.62,2406.68,2280.0,2404.09,84.76802,203789.94920180002
1645243200000,2022-02-19 04:00:00,ETH/EUR,2489.51,2496.89,2384.0,2399.62,49.941529,119840.69181898
1645156800000,2022-02-18 04:00:00,ETH/EUR,2565.04,2589.49,2438.6,2489.51,82.774595,206068.18199845002
1645070400000,2022-02-17 04:00:00,ETH/EUR,2724.41,2757.69,2515.0,2565.04,21.703129,55669.39401016
1644984000000,2022-02-16 04:00:00,ETH/EUR,2775.45,2794.87,2693.43,2724.41,35.228809,95977.71952768999
1644897600000,2022-02-15 04:00:00,ETH/EUR,2678.0,2813.88,2613.34,2775.45,34.369411,95390.58175994999
1644811200000,2022-02-14 04:00:00,ETH/EUR,2524.67,2681.65,2511.46,2678.0,63.306533,169534.895374
1644724800000,2022-02-13 04:00:00,ETH/EUR,2608.32,2639.2,2500.0,2524.67,13.360201,33730.09865867
1644638400000,2022-02-12 04:00:00,ETH/EUR,2585.64,2632.73,2522.58,2608.32,67.633439,176409.65161248
1644552000000,2022-02-11 04:00:00,ETH/EUR,2707.74,2758.64,2541.0,2585.64,124.356741,321541.76379924
1644465600000,2022-02-10 04:00:00,ETH/EUR,2785.0,2887.87,2645.11,2707.74,29.493164,79859.81988935999
1644379200000,2022-02-09 04:00:00,ETH/EUR,2694.98,2826.22,2694.98,2785.0,0.97259,2708.66315
1644292800000,2022-02-08 04:00:00,ETH/EUR,2750.0,2832.11,2656.34,2694.98,37.025443,99782.82837614001
1644206400000,2022-02-07 04:00:00,ETH/EUR,2687.14,2788.06,2674.01,2750.0,35.454665,97500.32875
1644120000000,2022-02-06 04:00:00,ETH/EUR,2642.67,2687.14,2590.94,2687.14,52.412777,140840.46958777998
1644033600000,2022-02-05 04:00:00,ETH/EUR,2620.76,2678.89,2595.83,2642.67,16.983699,44882.31183633
1643947200000,2022-02-04 04:00:00,ETH/EUR,2349.1,2631.94,2338.39,2620.76,94.158015,246765.55939140005
1643860800000,2022-02-03 04:00:00,ETH/EUR,2351.58,2378.28,2260.0,2349.1,39.991929,93945.04041389999
1643774400000,2022-02-02 04:00:00,ETH/EUR,2479.81,2479.81,2317.44,2351.58,31.855432,74910.59678256
1643688000000,2022-02-01 04:00:00,ETH/EUR,2454.95,2503.85,2417.92,2479.81,88.939643,220553.41610783
1643601600000,2022-01-31 04:00:00,ETH/EUR,2253.13,2454.95,2233.25,2454.95,137.767726,338212.8789437
1643515200000,2022-01-30 04:00:00,ETH/EUR,2319.84,2367.64,2242.75,2253.13,51.426236,115869.99511868002
1643428800000,2022-01-29 04:00:00,ETH/EUR,2280.32,2365.03,2272.28,2319.84,120.443185,279408.9182904
1643342400000,2022-01-28 04:00:00,ETH/EUR,2194.91,2316.34,2120.95,2280.32,105.771608,241193.11315456
