https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI,Volume BTC
1663545600000.0,2022-09-19 00:00:00,UNI/BTC,0.0002813,0.00028145,0.0002778,0.0002778,87.55328473722103,0.0243223025
1663459200000.0,2022-09-18 00:00:00,UNI/BTC,0.0002989,0.00030115,0.000275,0.0002813,5039.363535371489,1.4175729625
1663372800000.0,2022-09-17 00:00:00,UNI/BTC,0.000294,0.0003005,0.0002933,0.0002989,1609.412905654065,0.4810535175
1663286400000.0,2022-09-16 00:00:00,UNI/BTC,0.00029845,0.00029995,0.0002907,0.000294,1309.2964030612245,0.3849331425
1663200000000.0,2022-09-15 00:00:00,UNI/BTC,0.00030605,0.0003079,0.00029445,0.00029845,2003.6167532249958,0.59797942
1663113600000.0,2022-09-14 00:00:00,UNI/BTC,0.00029965,0.00030755,0.00029805,0.00030605,1260.152099330175,0.38566955
1663027200000.0,2022-09-13 00:00:00,UNI/BTC,0.0002969,0.00030475,0.00029,0.00029965,2703.310679125647,0.810047045
1662940800000.0,2022-09-12 00:00:00,UNI/BTC,0.00029775,0.00031325,0.0002938,0.0002969,2966.974435836982,0.88089471
1662854400000.0,2022-09-11 00:00:00,UNI/BTC,0.0003085,0.000311,0.00029585,0.00029775,2125.449613769941,0.6328526225
1662768000000.0,2022-09-10 00:00:00,UNI/BTC,0.00030495,0.0003114,0.0003025,0.0003085,2840.2833225283625,0.876227405
1662681600000.0,2022-09-09 00:00:00,UNI/BTC,0.0003196,0.0003234,0.0003,0.00030495,4143.065272995573,1.263427755
1662595200000.0,2022-09-08 00:00:00,UNI/BTC,0.00031735,0.0003231,0.0003125,0.0003196,2347.6427878598247,0.750306635
1662508800000.0,2022-09-07 00:00:00,UNI/BTC,0.0003097,0.0003216,0.0003076,0.00031735,2038.5447691822908,0.6469321825
1662422400000.0,2022-09-06 00:00:00,UNI/BTC,0.0003329,0.0003353,0.0003085,0.0003097,2698.078664836939,0.8355949625
1662336000000.0,2022-09-05 00:00:00,UNI/BTC,0.00032425,0.0003364,0.000315,0.0003329,3050.4834935416043,1.015505955
1662249600000.0,2022-09-04 00:00:00,UNI/BTC,0.0003177,0.0003286,0.0003175,0.00032425,1548.6752891287588,0.5021579625
1662163200000.0,2022-09-03 00:00:00,UNI/BTC,0.00032055,0.0003214,0.0003161,0.0003177,562.0117721120554,0.17855114
1662076800000.0,2022-09-02 00:00:00,UNI/BTC,0.0003138,0.000328,0.0003109,0.00032055,1822.741483387927,0.5842797825
1661990400000.0,2022-09-01 00:00:00,UNI/BTC,0.0003059,0.000316,0.0003011,0.0003138,1008.9660054174634,0.3166135325
1661904000000.0,2022-08-31 00:00:00,UNI/BTC,0.00031195,0.0003146,0.0003057,0.0003059,952.6178898332789,0.2914058125
1661817600000.0,2022-08-30 00:00:00,UNI/BTC,0.0003124,0.000315,0.0003032,0.00031195,1165.5160041673344,0.3635827175
1661731200000.0,2022-08-29 00:00:00,UNI/BTC,0.0002933,0.00031445,0.00029055,0.0003124,1212.809835147247,0.3788817925
1661644800000.0,2022-08-28 00:00:00,UNI/BTC,0.00030285,0.0003034,0.00029195,0.0002933,1032.4492243436755,0.3028173575
1661558400000.0,2022-08-27 00:00:00,UNI/BTC,0.0003039,0.0003053,0.00029775,0.00030285,1109.0886247317153,0.33588749
1661472000000.0,2022-08-26 00:00:00,UNI/BTC,0.0003266,0.0003267,0.0003018,0.0003039,3440.23734781178,1.04548813
1661385600000.0,2022-08-25 00:00:00,UNI/BTC,0.00033,0.00033375,0.00032255,0.0003266,483.957470912431,0.15806051
1661299200000.0,2022-08-24 00:00:00,UNI/BTC,0.0003306,0.0003354,0.00032415,0.00033,772.5113787878788,0.254928755
1661212800000.0,2022-08-23 00:00:00,UNI/BTC,0.0003265,0.0003341,0.00032255,0.0003306,1183.7013460375074,0.391331665
1661126400000.0,2022-08-22 00:00:00,UNI/BTC,0.0003346,0.0003415,0.00031435,0.0003265,2658.603690658499,0.868034105
1661040000000.0,2022-08-21 00:00:00,UNI/BTC,0.0003313,0.0003384,0.00033,0.0003346,776.5583906156605,0.2598364375
1660953600000.0,2022-08-20 00:00:00,UNI/BTC,0.00033045,0.00033715,0.00032295,0.0003313,1265.0532221551466,0.4191121325
1660867200000.0,2022-08-19 00:00:00,UNI/BTC,0.00032635,0.00033515,0.0003136,0.00033045,9563.750295052201,3.160341285
1660780800000.0,2022-08-18 00:00:00,UNI/BTC,0.0003404,0.0003482,0.00032035,0.00032635,1955.8657882641337,0.6382968
1660694400000.0,2022-08-17 00:00:00,UNI/BTC,0.00034935,0.000355,0.00033785,0.0003404,3187.8234944183314,1.0851351175
1660608000000.0,2022-08-16 00:00:00,UNI/BTC,0.0003515,0.00035475,0.0003432,0.00034935,2290.6626449119794,0.800242995
1660521600000.0,2022-08-15 00:00:00,UNI/BTC,0.00036505,0.0003677,0.0003478,0.0003515,3214.5638549075393,1.129919195
1660435200000.0,2022-08-14 00:00:00,UNI/BTC,0.0003677,0.0003877,0.0003621,0.00036505,5145.09463772086,1.8782167975
1660348800000.0,2022-08-13 00:00:00,UNI/BTC,0.00037715,0.00038095,0.0003666,0.0003677,2404.791385640468,0.8842417925
1660262400000.0,2022-08-12 00:00:00,UNI/BTC,0.000374,0.0003861,0.0003703,0.00037715,4264.268752485748,1.60826896
1660176000000.0,2022-08-11 00:00:00,UNI/BTC,0.00038405,0.0003882,0.00036875,0.000374,5433.928709893048,2.0322893375
1660089600000.0,2022-08-10 00:00:00,UNI/BTC,0.00036405,0.00039175,0.00036085,0.00038405,5411.4093737794565,2.07825177
1660003200000.0,2022-08-09 00:00:00,UNI/BTC,0.00036925,0.00037405,0.00033405,0.00036405,24231.311509408053,8.821408955
1659916800000.0,2022-08-08 00:00:00,UNI/BTC,0.00037925,0.0003847,0.000368,0.00036925,2594.01874746107,0.9578414225
1659830400000.0,2022-08-07 00:00:00,UNI/BTC,0.0003824,0.0003877,0.0003787,0.00037925,1112.9503691496375,0.4220864275
1659744000000.0,2022-08-06 00:00:00,UNI/BTC,0.0003845,0.00039345,0.00037825,0.0003824,2350.3063546025105,0.89875715
1659657600000.0,2022-08-05 00:00:00,UNI/BTC,0.00038975,0.00039845,0.0003809,0.0003845,2804.914869960988,1.0784897675
1659571200000.0,2022-08-04 00:00:00,UNI/BTC,0.00039015,0.0003965,0.00037925,0.00038975,4989.580474663246,1.94468899
1659484800000.0,2022-08-03 00:00:00,UNI/BTC,0.0003597,0.0004039,0.0003537,0.00039015,7109.11824939126,2.773622485
1659398400000.0,2022-08-02 00:00:00,UNI/BTC,0.00035945,0.00037125,0.0003436,0.0003597,7517.210932721713,2.7039407725
1659312000000.0,2022-08-01 00:00:00,UNI/BTC,0.00035785,0.0003654,0.0003523,0.00035945,3000.392425928502,1.0784910575
1659225600000.0,2022-07-31 00:00:00,UNI/BTC,0.00037135,0.0003846,0.00035695,0.00035785,7044.354953192678,2.52082242
1659139200000.0,2022-07-30 00:00:00,UNI/BTC,0.00038165,0.00038605,0.0003576,0.00037135,7307.4341928100175,2.7136156875
1659052800000.0,2022-07-29 00:00:00,UNI/BTC,0.0003894,0.00039515,0.00036285,0.00038165,6798.356779772043,2.594592865
1658966400000.0,2022-07-28 00:00:00,UNI/BTC,0.0003502,0.00040555,0.000349,0.0003894,6932.032858243452,2.699333595
1658880000000.0,2022-07-27 00:00:00,UNI/BTC,0.0003133,0.0003587,0.00030825,0.0003502,5323.748550828098,1.8643767425
1658793600000.0,2022-07-26 00:00:00,UNI/BTC,0.00033125,0.00033135,0.00029825,0.0003133,2254.060740504309,0.70619723
1658707200000.0,2022-07-25 00:00:00,UNI/BTC,0.00032055,0.0003411,0.00031115,0.00033125,10695.590573584905,3.5429143775
1658620800000.0,2022-07-24 00:00:00,UNI/BTC,0.0003105,0.0003231,0.0003048,0.00032055,3463.600202776478,1.110257045
1658534400000.0,2022-07-23 00:00:00,UNI/BTC,0.00030405,0.00031425,0.000299,0.0003105,9670.962504025765,3.0028338575
1658448000000.0,2022-07-22 00:00:00,UNI/BTC,0.0003119,0.0003163,0.00030025,0.00030405,9325.278515046868,2.8353509325
1658361600000.0,2022-07-21 00:00:00,UNI/BTC,0.00029565,0.0003165,0.0002935,0.0003119,9761.463369669766,3.044600425
1658275200000.0,2022-07-20 00:00:00,UNI/BTC,0.00031375,0.0003226,0.0002939,0.00029565,2902.7156942330457,0.858187895
1658188800000.0,2022-07-19 00:00:00,UNI/BTC,0.00032705,0.0003476,0.00031375,0.00031375,6702.271960159363,2.1028378275
1658102400000.0,2022-07-18 00:00:00,UNI/BTC,0.0003343,0.00034465,0.00032105,0.00032705,2087.8843372573,0.6828425725
1658016000000.0,2022-07-17 00:00:00,UNI/BTC,0.0003478,0.00034995,0.00032885,0.0003343,1019.9177609931199,0.3409585075
1657929600000.0,2022-07-16 00:00:00,UNI/BTC,0.00032605,0.00035925,0.0003229,0.0003478,2713.379751293847,0.9437134775
1657843200000.0,2022-07-15 00:00:00,UNI/BTC,0.0003412,0.00035165,0.00032535,0.00032605,2825.8228185861067,0.92135953
1657756800000.0,2022-07-14 00:00:00,UNI/BTC,0.0003017,0.00034465,0.00029835,0.0003412,8945.605949589684,3.05224075
1657670400000.0,2022-07-13 00:00:00,UNI/BTC,0.0002861,0.000309,0.00027655,0.0003017,5065.849759695061,1.5283668725
1657584000000.0,2022-07-12 00:00:00,UNI/BTC,0.00027855,0.0003024,0.0002738,0.0002861,14354.56357042992,4.1068406375
1657497600000.0,2022-07-11 00:00:00,UNI/BTC,0.00029855,0.0003041,0.00026075,0.00027855,7244.202432238376,2.0178725875
1657411200000.0,2022-07-10 00:00:00,UNI/BTC,0.0002992,0.0003064,0.00028775,0.00029855,1576.1549907888125,0.4705610725
1657324800000.0,2022-07-09 00:00:00,UNI/BTC,0.0002679,0.0003032,0.0002679,0.0002992,5389.994159425134,1.6126862525
1657238400000.0,2022-07-08 00:00:00,UNI/BTC,0.00026505,0.00026995,0.0002583,0.00026785,2117.8645323875303,0.567270015
1657152000000.0,2022-07-07 00:00:00,UNI/BTC,0.0002604,0.0002759,0.00025895,0.00026505,2674.23368232409,0.7088056375
1657065600000.0,2022-07-06 00:00:00,UNI/BTC,0.0002634,0.0002721,0.00025995,0.0002604,2046.750019201229,0.532973705
1656979200000.0,2022-07-05 00:00:00,UNI/BTC,0.0002644,0.0002667,0.00025965,0.0002634,2628.0973614274867,0.692240845
1656892800000.0,2022-07-04 00:00:00,UNI/BTC,0.000255,0.0002645,0.00024775,0.0002644,2425.3492057488656,0.64126233
