https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RVN,Volume USDT,tradecount
1661558400000,2022-08-27 00:00:00,RVN/USDT,0.02943000,0.02969000,0.02814000,0.02858000,88787290.10000000,2572370.54912000,15757
1661472000000,2022-08-26 00:00:00,RVN/USDT,0.03331000,0.03389000,0.02912000,0.02943000,172523578.70000000,5489029.97196000,33538
1661385600000,2022-08-25 00:00:00,RVN/USDT,0.03224000,0.03373000,0.03219000,0.03333000,132190289.10000000,4379467.37048900,25576
1661299200000,2022-08-24 00:00:00,RVN/USDT,0.03188000,0.03350000,0.03092000,0.03224000,152933900.90000000,4949123.35150700,31731
1661212800000,2022-08-23 00:00:00,RVN/USDT,0.03054000,0.03227000,0.02964000,0.03186000,107936360.40000000,3358936.87797500,22606
1661126400000,2022-08-22 00:00:00,RVN/USDT,0.03198000,0.03199000,0.02936000,0.03053000,114302618.60000000,3481489.80789500,23575
1661040000000,2022-08-21 00:00:00,RVN/USDT,0.02923000,0.03250000,0.02912000,0.03201000,140711396.00000000,4353836.01376100,25597
1660953600000,2022-08-20 00:00:00,RVN/USDT,0.02931000,0.03041000,0.02821000,0.02923000,92814589.20000000,2744327.06128900,19448
1660867200000,2022-08-19 00:00:00,RVN/USDT,0.03229000,0.03254000,0.02887000,0.02934000,165658768.60000000,5008282.13594400,39022
1660780800000,2022-08-18 00:00:00,RVN/USDT,0.03353000,0.03503000,0.03194000,0.03231000,124957290.60000000,4222157.84882800,33195
1660694400000,2022-08-17 00:00:00,RVN/USDT,0.03615000,0.03735000,0.03332000,0.03352000,179369207.90000000,6266615.16915100,36093
1660608000000,2022-08-16 00:00:00,RVN/USDT,0.03673000,0.03715000,0.03559000,0.03614000,104960274.60000000,3803517.74406200,27542
1660521600000,2022-08-15 00:00:00,RVN/USDT,0.03682000,0.03854000,0.03561000,0.03673000,130853098.30000000,4820249.54806200,39149
1660435200000,2022-08-14 00:00:00,RVN/USDT,0.03871000,0.03986000,0.03590000,0.03682000,146132662.00000000,5591680.51931800,41255
1660348800000,2022-08-13 00:00:00,RVN/USDT,0.03985000,0.04060000,0.03848000,0.03871000,151066672.60000000,5968135.36912600,35891
1660262400000,2022-08-12 00:00:00,RVN/USDT,0.04009000,0.04056000,0.03828000,0.03988000,234889601.20000000,9240601.53661600,56732
1660176000000,2022-08-11 00:00:00,RVN/USDT,0.03703000,0.04249000,0.03697000,0.04007000,630413495.90000000,25188484.71606800,132428
1660089600000,2022-08-10 00:00:00,RVN/USDT,0.03575000,0.03777000,0.03450000,0.03703000,206461129.30000000,7548415.74276100,47217
1660003200000,2022-08-09 00:00:00,RVN/USDT,0.03838000,0.03849000,0.03417000,0.03575000,297712244.90000000,10861502.37199200,60275
1659916800000,2022-08-08 00:00:00,RVN/USDT,0.03942000,0.04046000,0.03724000,0.03840000,196659644.70000000,7674729.86554700,47179
1659830400000,2022-08-07 00:00:00,RVN/USDT,0.03810000,0.04020000,0.03722000,0.03942000,140773669.10000000,5464968.83812100,32725
1659744000000,2022-08-06 00:00:00,RVN/USDT,0.03949000,0.03972000,0.03762000,0.03812000,108754247.90000000,4197678.23836700,24422
1659657600000,2022-08-05 00:00:00,RVN/USDT,0.03534000,0.04034000,0.03509000,0.03949000,308533383.40000000,11913383.96944000,74755
1659571200000,2022-08-04 00:00:00,RVN/USDT,0.03619000,0.03742000,0.03448000,0.03534000,179993109.90000000,6441039.80070800,40058
1659484800000,2022-08-03 00:00:00,RVN/USDT,0.03592000,0.03824000,0.03500000,0.03619000,195264479.10000000,7192147.10361400,47609
1659398400000,2022-08-02 00:00:00,RVN/USDT,0.03864000,0.03956000,0.03486000,0.03592000,302396741.90000000,10979270.03573600,80858
1659312000000,2022-08-01 00:00:00,RVN/USDT,0.03704000,0.03978000,0.03686000,0.03865000,283996177.10000000,10852913.53817000,74464
1659225600000,2022-07-31 00:00:00,RVN/USDT,0.04182000,0.04191000,0.03672000,0.03705000,345387111.00000000,13436407.13072500,87677
1659139200000,2022-07-30 00:00:00,RVN/USDT,0.03836000,0.04252000,0.03612000,0.04178000,519817558.20000000,20301024.04768900,117483
1659052800000,2022-07-29 00:00:00,RVN/USDT,0.03309000,0.04399000,0.03208000,0.03835000,1230655197.00000000,47263453.33241800,247793
1658966400000,2022-07-28 00:00:00,RVN/USDT,0.02749000,0.03678000,0.02709000,0.03310000,847657532.00000000,26828867.43231500,158884
1658880000000,2022-07-27 00:00:00,RVN/USDT,0.02463000,0.02759000,0.02412000,0.02749000,161494623.20000000,4087628.67604100,27941
1658793600000,2022-07-26 00:00:00,RVN/USDT,0.02422000,0.02466000,0.02359000,0.02462000,109341347.50000000,2643478.33525700,19203
1658707200000,2022-07-25 00:00:00,RVN/USDT,0.02682000,0.02691000,0.02419000,0.02421000,102472600.90000000,2613545.55727300,20769
1658620800000,2022-07-24 00:00:00,RVN/USDT,0.02653000,0.02748000,0.02638000,0.02681000,68279130.80000000,1840208.95786300,14071
1658534400000,2022-07-23 00:00:00,RVN/USDT,0.02647000,0.02742000,0.02554000,0.02654000,88714701.90000000,2354484.43984700,16724
1658448000000,2022-07-22 00:00:00,RVN/USDT,0.02809000,0.02889000,0.02617000,0.02647000,138640027.50000000,3835062.17889300,29741
1658361600000,2022-07-21 00:00:00,RVN/USDT,0.02766000,0.02840000,0.02636000,0.02809000,146949185.60000000,4031093.05576700,30580
1658275200000,2022-07-20 00:00:00,RVN/USDT,0.02795000,0.03008000,0.02708000,0.02765000,268664223.20000000,7754644.37570500,55186
1658188800000,2022-07-19 00:00:00,RVN/USDT,0.02791000,0.02850000,0.02615000,0.02796000,231877241.90000000,6358402.97245000,48556
1658102400000,2022-07-18 00:00:00,RVN/USDT,0.02361000,0.02974000,0.02359000,0.02793000,675867200.90000000,18617666.30616100,118132
1658016000000,2022-07-17 00:00:00,RVN/USDT,0.02295000,0.02468000,0.02270000,0.02362000,183233024.00000000,4377414.26422100,28075
1657929600000,2022-07-16 00:00:00,RVN/USDT,0.02243000,0.02330000,0.02186000,0.02296000,103072750.70000000,2322596.45702200,16544
1657843200000,2022-07-15 00:00:00,RVN/USDT,0.02201000,0.02307000,0.02171000,0.02241000,94702286.70000000,2126327.35214900,17586
1657756800000,2022-07-14 00:00:00,RVN/USDT,0.02189000,0.02226000,0.02084000,0.02200000,139172471.00000000,2983418.89616500,18450
1657670400000,2022-07-13 00:00:00,RVN/USDT,0.02109000,0.02195000,0.02014000,0.02190000,158838589.70000000,3351692.78317600,23230
1657584000000,2022-07-12 00:00:00,RVN/USDT,0.02149000,0.02219000,0.02103000,0.02110000,61982152.50000000,1341280.45108500,12518
1657497600000,2022-07-11 00:00:00,RVN/USDT,0.02317000,0.02332000,0.02142000,0.02149000,91037764.40000000,2054758.77864600,17206
1657411200000,2022-07-10 00:00:00,RVN/USDT,0.02449000,0.02458000,0.02296000,0.02316000,73099849.20000000,1732043.56267600,14249
1657324800000,2022-07-09 00:00:00,RVN/USDT,0.02421000,0.02490000,0.02421000,0.02448000,44004674.50000000,1083583.46306600,9914
1657238400000,2022-07-08 00:00:00,RVN/USDT,0.02469000,0.02575000,0.02400000,0.02420000,85085945.70000000,2103325.35741900,18367
1657152000000,2022-07-07 00:00:00,RVN/USDT,0.02361000,0.02495000,0.02347000,0.02468000,97807237.80000000,2378355.21951900,19239
1657065600000,2022-07-06 00:00:00,RVN/USDT,0.02292000,0.02396000,0.02258000,0.02360000,86580219.40000000,2006376.85183600,18447
1656979200000,2022-07-05 00:00:00,RVN/USDT,0.02352000,0.02396000,0.02223000,0.02294000,133312937.10000000,3071092.11480100,22110
1656892800000,2022-07-04 00:00:00,RVN/USDT,0.02309000,0.02360000,0.02236000,0.02351000,75603181.40000000,1740753.15936700,16351
1656806400000,2022-07-03 00:00:00,RVN/USDT,0.02315000,0.02345000,0.02242000,0.02307000,59899636.90000000,1371237.75004200,11524
1656720000000,2022-07-02 00:00:00,RVN/USDT,0.02324000,0.02354000,0.02256000,0.02310000,93443604.00000000,2151934.33227300,17610
1656633600000,2022-07-01 00:00:00,RVN/USDT,0.02305000,0.02382000,0.02215000,0.02322000,124276686.70000000,2883562.28068400,25480
1656547200000,2022-06-30 00:00:00,RVN/USDT,0.02389000,0.02396000,0.02142000,0.02305000,142752612.50000000,3206941.93424500,31326
1656460800000,2022-06-29 00:00:00,RVN/USDT,0.02435000,0.02485000,0.02296000,0.02389000,240626093.20000000,5776866.87770700,41336
1656374400000,2022-06-28 00:00:00,RVN/USDT,0.02528000,0.02604000,0.02409000,0.02434000,144801240.20000000,3641801.37585600,29981
1656288000000,2022-06-27 00:00:00,RVN/USDT,0.02507000,0.02723000,0.02458000,0.02526000,245364932.00000000,6367107.07021600,42553
1656201600000,2022-06-26 00:00:00,RVN/USDT,0.02558000,0.02664000,0.02490000,0.02508000,232766714.50000000,5993716.70624500,37999
1656115200000,2022-06-25 00:00:00,RVN/USDT,0.02416000,0.02685000,0.02325000,0.02557000,347157158.00000000,8816714.74840700,56741
1656028800000,2022-06-24 00:00:00,RVN/USDT,0.02343000,0.02463000,0.02321000,0.02416000,170675583.00000000,4089643.81159400,33509
1655942400000,2022-06-23 00:00:00,RVN/USDT,0.02124000,0.02387000,0.02121000,0.02343000,205288541.50000000,4645275.76313500,32995
1655856000000,2022-06-22 00:00:00,RVN/USDT,0.02165000,0.02201000,0.02032000,0.02125000,140733649.20000000,2990543.83245900,26635
1655769600000,2022-06-21 00:00:00,RVN/USDT,0.02112000,0.02279000,0.02079000,0.02165000,141533523.70000000,3101979.66024400,26318
1655683200000,2022-06-20 00:00:00,RVN/USDT,0.02080000,0.02184000,0.01985000,0.02111000,128999879.20000000,2699434.49273900,25837
1655596800000,2022-06-19 00:00:00,RVN/USDT,0.01923000,0.02115000,0.01847000,0.02079000,210137553.70000000,4156218.08288800,31177
1655510400000,2022-06-18 00:00:00,RVN/USDT,0.02059000,0.02122000,0.01764000,0.01921000,308278521.30000000,5975877.76731700,43133
1655424000000,2022-06-17 00:00:00,RVN/USDT,0.01927000,0.02115000,0.01925000,0.02057000,334690388.80000000,6790958.31590500,43276
1655337600000,2022-06-16 00:00:00,RVN/USDT,0.02141000,0.02465000,0.01905000,0.01925000,832913792.50000000,17754456.56614500,96230
1655251200000,2022-06-15 00:00:00,RVN/USDT,0.01941000,0.02144000,0.01718000,0.02142000,244275989.70000000,4628738.16215500,33028
1655164800000,2022-06-14 00:00:00,RVN/USDT,0.02012000,0.02034000,0.01765000,0.01940000,270852109.30000000,5123856.28537900,38394
1655078400000,2022-06-13 00:00:00,RVN/USDT,0.02231000,0.02276000,0.01904000,0.02011000,161887273.40000000,3289066.69245000,27002
1654992000000,2022-06-12 00:00:00,RVN/USDT,0.02386000,0.02435000,0.02141000,0.02234000,131712224.90000000,3004119.36857300,21775
1654905600000,2022-06-11 00:00:00,RVN/USDT,0.02526000,0.02634000,0.02312000,0.02382000,67022355.90000000,1650462.10831500,15356
1654819200000,2022-06-10 00:00:00,RVN/USDT,0.02700000,0.02730000,0.02500000,0.02524000,82859163.10000000,2164380.27720500,18327
1654732800000,2022-06-09 00:00:00,RVN/USDT,0.02750000,0.02799000,0.02667000,0.02700000,67233537.30000000,1838274.40388400,14499
1654646400000,2022-06-08 00:00:00,RVN/USDT,0.02766000,0.02849000,0.02675000,0.02749000,88785180.90000000,2458389.13738600,17957
1654560000000,2022-06-07 00:00:00,RVN/USDT,0.02859000,0.02861000,0.02589000,0.02765000,82586452.50000000,2244483.79401000,19346
1654473600000,2022-06-06 00:00:00,RVN/USDT,0.02719000,0.02897000,0.02707000,0.02857000,62937464.90000000,1786542.49268000,17237
1654387200000,2022-06-05 00:00:00,RVN/USDT,0.02740000,0.02766000,0.02681000,0.02720000,30757895.20000000,837471.43853600,8433
1654300800000,2022-06-04 00:00:00,RVN/USDT,0.02727000,0.02756000,0.02643000,0.02739000,30754692.90000000,832175.02830500,8131
1654214400000,2022-06-03 00:00:00,RVN/USDT,0.02811000,0.02824000,0.02656000,0.02729000,65004556.00000000,1770637.35998500,16737
1654128000000,2022-06-02 00:00:00,RVN/USDT,0.02666000,0.02828000,0.02620000,0.02813000,98008919.10000000,2675865.70380900,23548
1654041600000,2022-06-01 00:00:00,RVN/USDT,0.02974000,0.03019000,0.02596000,0.02668000,97780372.80000000,2753392.49318800,22948
1653955200000,2022-05-31 00:00:00,RVN/USDT,0.03030000,0.03073000,0.02872000,0.02972000,105294753.00000000,3133583.69328600,25984
1653868800000,2022-05-30 00:00:00,RVN/USDT,0.02793000,0.03042000,0.02758000,0.03025000,121827946.40000000,3546773.50742000,29415
1653782400000,2022-05-29 00:00:00,RVN/USDT,0.02682000,0.02817000,0.02611000,0.02794000,71301065.10000000,1940445.89860700,14075
1653696000000,2022-05-28 00:00:00,RVN/USDT,0.02598000,0.02716000,0.02570000,0.02684000,61779616.50000000,1640217.11122700,12847
1653609600000,2022-05-27 00:00:00,RVN/USDT,0.02702000,0.02748000,0.02531000,0.02598000,97118156.20000000,2572782.15728400,21953
1653523200000,2022-05-26 00:00:00,RVN/USDT,0.02926000,0.02976000,0.02597000,0.02705000,113084857.00000000,3131348.47193200,22876
1653436800000,2022-05-25 00:00:00,RVN/USDT,0.02972000,0.03045000,0.02864000,0.02922000,79339948.40000000,2328278.90511200,18803
1653350400000,2022-05-24 00:00:00,RVN/USDT,0.02886000,0.02999000,0.02752000,0.02974000,122558898.40000000,3546473.11486900,28094
1653264000000,2022-05-23 00:00:00,RVN/USDT,0.03068000,0.03175000,0.02817000,0.02887000,178028947.40000000,5423671.05596000,37526
1653177600000,2022-05-22 00:00:00,RVN/USDT,0.03000000,0.03155000,0.02917000,0.03073000,115670075.60000000,3511296.26458900,24067
1653091200000,2022-05-21 00:00:00,RVN/USDT,0.02933000,0.03031000,0.02883000,0.03000000,96193821.10000000,2856731.22374000,21241
1653004800000,2022-05-20 00:00:00,RVN/USDT,0.03071000,0.03113000,0.02806000,0.02939000,133853371.10000000,3976821.26149400,30516
1652918400000,2022-05-19 00:00:00,RVN/USDT,0.02836000,0.03140000,0.02764000,0.03071000,145992862.20000000,4344128.04382600,36227
1652832000000,2022-05-18 00:00:00,RVN/USDT,0.03153000,0.03195000,0.02804000,0.02835000,127348757.90000000,3785804.92366300,33215
1652745600000,2022-05-17 00:00:00,RVN/USDT,0.02966000,0.03230000,0.02911000,0.03159000,157655426.10000000,4864974.57905900,40962
1652659200000,2022-05-16 00:00:00,RVN/USDT,0.03250000,0.03320000,0.02894000,0.02962000,328390118.20000000,9897523.62650800,61527
1652572800000,2022-05-15 00:00:00,RVN/USDT,0.03115000,0.03260000,0.02903000,0.03250000,196122985.80000000,5982399.03269400,43936
1652486400000,2022-05-14 00:00:00,RVN/USDT,0.02736000,0.03300000,0.02538000,0.03115000,250589696.80000000,7079289.12383400,55953
1652400000000,2022-05-13 00:00:00,RVN/USDT,0.02522000,0.03125000,0.02479000,0.02731000,407790952.00000000,11558909.91948700,97675
1652313600000,2022-05-12 00:00:00,RVN/USDT,0.02478000,0.02866000,0.01975000,0.02519000,456604518.60000000,10822496.09155700,76111
1652227200000,2022-05-11 00:00:00,RVN/USDT,0.03366000,0.03487000,0.02220000,0.02479000,480450338.80000000,13918295.30061200,94292
1652140800000,2022-05-10 00:00:00,RVN/USDT,0.03169000,0.03762000,0.03067000,0.03372000,373020769.50000000,12999736.84285100,94674
1652054400000,2022-05-09 00:00:00,RVN/USDT,0.03931000,0.04050000,0.03138000,0.03175000,284904938.50000000,10115346.41015100,64628
1651968000000,2022-05-08 00:00:00,RVN/USDT,0.04037000,0.04099000,0.03867000,0.03931000,124306608.30000000,4950489.21149500,35188
1651881600000,2022-05-07 00:00:00,RVN/USDT,0.04274000,0.04342000,0.03940000,0.04037000,98835898.80000000,4133358.36410900,26261
1651795200000,2022-05-06 00:00:00,RVN/USDT,0.04271000,0.04385000,0.04101000,0.04276000,133126913.20000000,5655432.70519800,37710
1651708800000,2022-05-05 00:00:00,RVN/USDT,0.04842000,0.04902000,0.04170000,0.04272000,199161100.30000000,8931888.37998600,52146
1651622400000,2022-05-04 00:00:00,RVN/USDT,0.04277000,0.04856000,0.04258000,0.04843000,156370305.60000000,7042569.93095100,41641
1651536000000,2022-05-03 00:00:00,RVN/USDT,0.04346000,0.04493000,0.04177000,0.04278000,111768701.80000000,4878886.38296600,31579
1651449600000,2022-05-02 00:00:00,RVN/USDT,0.04364000,0.04489000,0.04152000,0.04344000,117785096.00000000,5076099.96716100,32995
1651363200000,2022-05-01 00:00:00,RVN/USDT,0.04175000,0.04437000,0.04045000,0.04369000,127304888.80000000,5429044.56701000,33680
1651276800000,2022-04-30 00:00:00,RVN/USDT,0.04628000,0.04742000,0.03922000,0.04176000,139786094.40000000,6214657.47032500,39556
1651190400000,2022-04-29 00:00:00,RVN/USDT,0.04861000,0.04927000,0.04523000,0.04621000,97824898.00000000,4619090.10899700,31133
1651104000000,2022-04-28 00:00:00,RVN/USDT,0.04916000,0.05013000,0.04802000,0.04861000,77020739.40000000,3785995.94851800,26850
1651017600000,2022-04-27 00:00:00,RVN/USDT,0.04777000,0.04980000,0.04706000,0.04913000,73173549.10000000,3561627.50558600,27431
1650931200000,2022-04-26 00:00:00,RVN/USDT,0.05160000,0.05228000,0.04638000,0.04777000,103182194.50000000,5093122.19869100,38228
1650844800000,2022-04-25 00:00:00,RVN/USDT,0.05090000,0.05191000,0.04764000,0.05156000,112580624.30000000,5594850.72290700,39440
1650758400000,2022-04-24 00:00:00,RVN/USDT,0.05209000,0.05264000,0.05046000,0.05090000,56209824.10000000,2896318.00661000,22087
1650672000000,2022-04-23 00:00:00,RVN/USDT,0.05349000,0.05389000,0.05169000,0.05205000,54863161.30000000,2890070.59568500,20619
1650585600000,2022-04-22 00:00:00,RVN/USDT,0.05306000,0.05495000,0.05260000,0.05347000,78082373.50000000,4208335.68817700,31620
1650499200000,2022-04-21 00:00:00,RVN/USDT,0.05538000,0.05750000,0.05142000,0.05307000,121648964.70000000,6694901.01730500,42767
1650412800000,2022-04-20 00:00:00,RVN/USDT,0.05685000,0.05753000,0.05434000,0.05537000,78373492.30000000,4386123.53033700,31590
1650326400000,2022-04-19 00:00:00,RVN/USDT,0.05528000,0.05692000,0.05439000,0.05683000,64517808.40000000,3591273.93007500,25042
1650240000000,2022-04-18 00:00:00,RVN/USDT,0.05257000,0.05534000,0.05041000,0.05526000,124009182.60000000,6504367.32465900,37679
1650153600000,2022-04-17 00:00:00,RVN/USDT,0.05570000,0.05597000,0.05229000,0.05267000,78174714.10000000,4302215.39244400,25142
1650067200000,2022-04-16 00:00:00,RVN/USDT,0.05554000,0.05609000,0.05367000,0.05570000,47769109.20000000,2635736.51508600,18735
1649980800000,2022-04-15 00:00:00,RVN/USDT,0.05440000,0.05568000,0.05350000,0.05554000,64069010.10000000,3511005.59246300,22383
1649894400000,2022-04-14 00:00:00,RVN/USDT,0.05675000,0.05761000,0.05322000,0.05439000,81234572.90000000,4491828.72881600,28999
1649808000000,2022-04-13 00:00:00,RVN/USDT,0.05480000,0.05739000,0.05372000,0.05675000,75928397.00000000,4223198.63990200,25485
1649721600000,2022-04-12 00:00:00,RVN/USDT,0.05245000,0.05569000,0.05186000,0.05479000,103440658.80000000,5575245.48698500,34752
1649635200000,2022-04-11 00:00:00,RVN/USDT,0.05744000,0.05836000,0.05142000,0.05244000,166969863.30000000,9177660.84883200,52263
1649548800000,2022-04-10 00:00:00,RVN/USDT,0.06031000,0.06084000,0.05725000,0.05745000,78240317.40000000,4636194.42380400,29693
1649462400000,2022-04-09 00:00:00,RVN/USDT,0.05755000,0.06053000,0.05752000,0.06031000,84248946.00000000,4999386.13103600,29768
1649376000000,2022-04-08 00:00:00,RVN/USDT,0.06202000,0.06279000,0.05675000,0.05758000,104312212.10000000,6288665.44774800,37342
1649289600000,2022-04-07 00:00:00,RVN/USDT,0.05915000,0.06267000,0.05835000,0.06204000,101030524.50000000,6152759.39723500,37635
1649203200000,2022-04-06 00:00:00,RVN/USDT,0.06779000,0.06794000,0.05881000,0.05914000,233859962.30000000,14823973.21760100,75635
1649116800000,2022-04-05 00:00:00,RVN/USDT,0.06974000,0.07200000,0.06743000,0.06783000,124457188.30000000,8711601.34577000,44810
1649030400000,2022-04-04 00:00:00,RVN/USDT,0.07304000,0.07317000,0.06660000,0.06970000,129446922.10000000,9053333.24780700,45607
1648944000000,2022-04-03 00:00:00,RVN/USDT,0.07094000,0.07379000,0.06968000,0.07305000,98360577.50000000,7088428.14660400,37763
1648857600000,2022-04-02 00:00:00,RVN/USDT,0.07308000,0.07570000,0.07050000,0.07085000,203225766.20000000,14947829.32649900,73718
1648771200000,2022-04-01 00:00:00,RVN/USDT,0.06953000,0.07376000,0.06566000,0.07308000,220834980.90000000,15591734.23775300,80297
1648684800000,2022-03-31 00:00:00,RVN/USDT,0.07010000,0.07654000,0.06759000,0.06956000,361321236.60000000,26170262.05540600,127555
1648598400000,2022-03-30 00:00:00,RVN/USDT,0.06915000,0.07194000,0.06656000,0.07011000,142671840.20000000,10018841.95860400,53441
1648512000000,2022-03-29 00:00:00,RVN/USDT,0.06825000,0.07449000,0.06688000,0.06917000,226536620.10000000,15933123.88233900,73143
1648425600000,2022-03-28 00:00:00,RVN/USDT,0.07263000,0.07523000,0.06691000,0.06820000,235589840.90000000,16960485.85143600,83158
1648339200000,2022-03-27 00:00:00,RVN/USDT,0.06626000,0.07412000,0.06470000,0.07264000,513773605.40000000,35742824.97574300,159939
1648252800000,2022-03-26 00:00:00,RVN/USDT,0.06073000,0.06963000,0.05994000,0.06628000,241980960.40000000,15753231.01061600,68942
1648166400000,2022-03-25 00:00:00,RVN/USDT,0.06458000,0.06497000,0.05911000,0.06073000,111207315.10000000,6940602.45543800,36714
1648080000000,2022-03-24 00:00:00,RVN/USDT,0.06292000,0.06531000,0.05999000,0.06456000,150838569.20000000,9373118.76533500,48017
1647993600000,2022-03-23 00:00:00,RVN/USDT,0.05726000,0.06499000,0.05661000,0.06296000,255575861.20000000,15762387.96054600,84390
1647907200000,2022-03-22 00:00:00,RVN/USDT,0.05640000,0.06060000,0.05575000,0.05724000,125962542.40000000,7373226.81661600,40274
1647820800000,2022-03-21 00:00:00,RVN/USDT,0.05508000,0.05840000,0.05325000,0.05642000,134910127.00000000,7588712.33721000,43433
1647734400000,2022-03-20 00:00:00,RVN/USDT,0.05915000,0.06027000,0.05411000,0.05504000,134276393.10000000,7551765.64397000,43988
1647648000000,2022-03-19 00:00:00,RVN/USDT,0.05345000,0.06550000,0.05343000,0.05917000,315906847.50000000,18959603.66050100,97271
1647561600000,2022-03-18 00:00:00,RVN/USDT,0.05122000,0.05369000,0.05031000,0.05346000,88697961.30000000,4594218.73554200,27301
1647475200000,2022-03-17 00:00:00,RVN/USDT,0.05245000,0.05300000,0.05098000,0.05120000,69307840.00000000,3596005.76443700,23969
1647388800000,2022-03-16 00:00:00,RVN/USDT,0.04988000,0.05260000,0.04894000,0.05245000,96242493.30000000,4871239.20838700,32370
1647302400000,2022-03-15 00:00:00,RVN/USDT,0.05125000,0.05139000,0.04798000,0.04991000,89458241.00000000,4404128.25086800,31054
1647216000000,2022-03-14 00:00:00,RVN/USDT,0.04901000,0.05141000,0.04857000,0.05125000,51808952.90000000,2608976.79802100,18134
1647129600000,2022-03-13 00:00:00,RVN/USDT,0.05106000,0.05240000,0.04851000,0.04899000,57413012.60000000,2921967.22906900,20870
1647043200000,2022-03-12 00:00:00,RVN/USDT,0.04977000,0.05226000,0.04973000,0.05108000,66892425.60000000,3441040.07272400,23495
1646956800000,2022-03-11 00:00:00,RVN/USDT,0.05233000,0.05299000,0.04955000,0.04977000,67455226.00000000,3448878.47472200,21265
1646870400000,2022-03-10 00:00:00,RVN/USDT,0.05510000,0.05555000,0.05047000,0.05234000,82347638.10000000,4277693.50221300,26820
1646784000000,2022-03-09 00:00:00,RVN/USDT,0.05151000,0.05665000,0.05136000,0.05508000,96292999.20000000,5260644.37916500,31866
1646697600000,2022-03-08 00:00:00,RVN/USDT,0.05136000,0.05366000,0.05042000,0.05153000,84081241.50000000,4386740.31383100,29831
1646611200000,2022-03-07 00:00:00,RVN/USDT,0.05118000,0.05460000,0.04932000,0.05138000,91542359.30000000,4746688.52752500,27496
1646524800000,2022-03-06 00:00:00,RVN/USDT,0.05441000,0.05502000,0.05098000,0.05117000,49914276.00000000,2638392.05228900,17159
