https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BEPRO,Volume USDT
1663160400,2022-09-14 13:00:00,BEPRO/USDT,0.0011851,0.001201,0.001185,0.001201,2465904.5687,2940.669750813342
1663156800,2022-09-14 12:00:00,BEPRO/USDT,0.00117691,0.0011897,0.0011721,0.00118509,1622084.3479,1908.753381583487
1663153200,2022-09-14 11:00:00,BEPRO/USDT,0.0011968,0.0011978,0.00117255,0.00117691,1573864.2712,1861.717769234874
1663149600,2022-09-14 10:00:00,BEPRO/USDT,0.001201,0.00120105,0.0011898,0.0011968,1129855.657,1350.114366188735
1663146000,2022-09-14 09:00:00,BEPRO/USDT,0.0011931,0.00120106,0.0011901,0.001201,1556199.6662,1864.546237780788
1663142400,2022-09-14 08:00:00,BEPRO/USDT,0.0011998,0.00120729,0.0011878,0.0012009,1645359.7057,1969.701749413109
1663138800,2022-09-14 07:00:00,BEPRO/USDT,0.0012312,0.0012323,0.00118277,0.0011998,4216463.8598,5071.45098752283
1663135200,2022-09-14 06:00:00,BEPRO/USDT,0.0012344,0.0012344,0.00122053,0.00122812,1122331.6027,1376.998038657077
1663131600,2022-09-14 05:00:00,BEPRO/USDT,0.0012388,0.0012388,0.00123054,0.0012344,646185.6526,798.986949325243
1663128000,2022-09-14 04:00:00,BEPRO/USDT,0.0012297,0.0012388,0.00122032,0.0012388,1262545.8347,1551.980106907574
1663124400,2022-09-14 03:00:00,BEPRO/USDT,0.0012211,0.00122969,0.0012136,0.00122969,1443084.5833,1761.959594559869
1663120800,2022-09-14 02:00:00,BEPRO/USDT,0.00122109,0.0012216,0.0012099,0.0012211,714418.7662,869.529429027462
1663117200,2022-09-14 01:00:00,BEPRO/USDT,0.0012112,0.00122109,0.00121065,0.00122109,244522.0881,297.326858282788
1663113600,2022-09-14 00:00:00,BEPRO/USDT,0.0012314,0.0012324,0.0011898,0.0012109,11102105.1666,13323.746715309065
1663110000,2022-09-13 23:00:00,BEPRO/USDT,0.00123451,0.0012406,0.0012239,0.00122548,951604.4935,1174.071081259743
1663106400,2022-09-13 22:00:00,BEPRO/USDT,0.001223,0.00123451,0.00121664,0.00123451,796297.9745,975.268459178212
1663102800,2022-09-13 21:00:00,BEPRO/USDT,0.0012292,0.0012498,0.00119685,0.00122221,5901896.6443,7227.739419417548
1663099200,2022-09-13 20:00:00,BEPRO/USDT,0.0012385,0.00124154,0.0012289,0.0012291,1168224.5121,1439.216284309025
1663095600,2022-09-13 19:00:00,BEPRO/USDT,0.0012342,0.0012406,0.0012289,0.00123156,1475702.4255,1819.099296706875
1663092000,2022-09-13 18:00:00,BEPRO/USDT,0.00124696,0.0012607,0.0012343,0.0012343,3578912.3448,4480.864631282942
1663088400,2022-09-13 17:00:00,BEPRO/USDT,0.0012334,0.0012526,0.0012289,0.00124504,2200171.4515,2730.740434706667
1663084800,2022-09-13 16:00:00,BEPRO/USDT,0.00121,0.0012463,0.0012059,0.0012334,1699220.6624,2090.423696146236
1663081200,2022-09-13 15:00:00,BEPRO/USDT,0.00123869,0.0012417,0.00120202,0.0012164,7035978.7398,8572.528591563727
1663077600,2022-09-13 14:00:00,BEPRO/USDT,0.0012335,0.0012464,0.0012216,0.00123869,1449525.6851,1787.632268336018
1663074000,2022-09-13 13:00:00,BEPRO/USDT,0.00124642,0.00126575,0.001208,0.0012335,10480564.4818,12917.65740441788
1663070400,2022-09-13 12:00:00,BEPRO/USDT,0.00131039,0.00131604,0.0012456,0.00124642,5731405.903,7280.075528968866
1663066800,2022-09-13 11:00:00,BEPRO/USDT,0.00130254,0.00131039,0.00129994,0.00130491,806492.1001,1054.650143468922
1663063200,2022-09-13 10:00:00,BEPRO/USDT,0.0013018,0.00131039,0.00129422,0.0013032,1203249.6177,1569.585659852132
1663059600,2022-09-13 09:00:00,BEPRO/USDT,0.0013006,0.0013034,0.0012944,0.0013,759893.5501,986.753281836026
1663056000,2022-09-13 08:00:00,BEPRO/USDT,0.001301,0.001301,0.00129422,0.0013009,1321386.4242,1717.649440446625
1663052400,2022-09-13 07:00:00,BEPRO/USDT,0.0012694,0.001301,0.00124828,0.0013,12435440.4352,15828.914089034719
1663048800,2022-09-13 06:00:00,BEPRO/USDT,0.00125015,0.00129,0.0012465,0.0012694,16304368.5369,20504.174278979813
1663045200,2022-09-13 05:00:00,BEPRO/USDT,0.0012654,0.00126717,0.001244,0.00125,2637520.2702,3319.734940639824
1663041600,2022-09-13 04:00:00,BEPRO/USDT,0.00124948,0.001265,0.00124948,0.001265,1249190.4358,1575.078611081053
1663038000,2022-09-13 03:00:00,BEPRO/USDT,0.0012499,0.00125549,0.00124938,0.00124961,85451.9323,107.145239490952
1663034400,2022-09-13 02:00:00,BEPRO/USDT,0.00124652,0.0012529,0.00124504,0.00124661,484055.5252,603.731462910592
1663030800,2022-09-13 01:00:00,BEPRO/USDT,0.0012466,0.00125368,0.00124642,0.00124652,398814.6138,497.905708451175
1663027200,2022-09-13 00:00:00,BEPRO/USDT,0.00125724,0.00125727,0.0012466,0.00124677,548391.8525,687.771809280019
1663023600,2022-09-12 23:00:00,BEPRO/USDT,0.0012562,0.0012646,0.0012562,0.0012646,268609.5716,338.484541413035
1663020000,2022-09-12 22:00:00,BEPRO/USDT,0.0012516,0.0012556,0.0012465,0.0012556,891173.507,1113.453483643557
1663016400,2022-09-12 21:00:00,BEPRO/USDT,0.00126924,0.0012759,0.0012518,0.0012518,997170.9526,1255.079077153019
1663012800,2022-09-12 20:00:00,BEPRO/USDT,0.0012837,0.0012837,0.001269,0.00126921,415405.1491,529.887418163456
1663009200,2022-09-12 19:00:00,BEPRO/USDT,0.0012697,0.0012837,0.0012697,0.0012837,1344244.5177,1715.096856137795
1663005600,2022-09-12 18:00:00,BEPRO/USDT,0.00127069,0.0012728,0.0012465,0.0012697,1590551.8733,2003.897078792971
1663002000,2022-09-12 17:00:00,BEPRO/USDT,0.0012957,0.00129605,0.00124642,0.0012707,5320869.6584,6734.004562643344
1662998400,2022-09-12 16:00:00,BEPRO/USDT,0.00127803,0.0012959,0.001278,0.0012958,4823245.092,6227.242246397483
1662994800,2022-09-12 15:00:00,BEPRO/USDT,0.00128293,0.0012911,0.00126,0.00128379,10017912.5077,12764.378636105831
1662991200,2022-09-12 14:00:00,BEPRO/USDT,0.0012958,0.00129605,0.0012828,0.0012911,5263417.6692,6790.965222609264
1662987600,2022-09-12 13:00:00,BEPRO/USDT,0.00129989,0.0012999,0.00126,0.001295,5298036.81,6763.068104962716
1662984000,2022-09-12 12:00:00,BEPRO/USDT,0.0012999,0.0013,0.0012821,0.001292,3112644.6941,4030.550690678782
1662980400,2022-09-12 11:00:00,BEPRO/USDT,0.0012952,0.0013,0.0012909,0.0012999,931199.8085,1208.231369558399
1662976800,2022-09-12 10:00:00,BEPRO/USDT,0.00129189,0.001298,0.0012819,0.00129499,1874827.8981,2418.916877811178
1662973200,2022-09-12 09:00:00,BEPRO/USDT,0.0012959,0.0012989,0.0012816,0.00129189,2449155.4806,3169.691618463182
1662969600,2022-09-12 08:00:00,BEPRO/USDT,0.0012627,0.0012959,0.00126233,0.0012959,3030149.0096,3890.842127693156
1662966000,2022-09-12 07:00:00,BEPRO/USDT,0.00124903,0.001266,0.00124893,0.001266,818706.8035,1031.702604806669
1662962400,2022-09-12 06:00:00,BEPRO/USDT,0.0012482,0.0012535,0.0012474,0.0012489,256185.4594,319.74220319244
1662958800,2022-09-12 05:00:00,BEPRO/USDT,0.00125399,0.00125888,0.0012475,0.0012538,639569.6771,800.589823255684
1662955200,2022-09-12 04:00:00,BEPRO/USDT,0.00126292,0.00127059,0.001253,0.00125362,1625884.0142,2049.346995928298
1662951600,2022-09-12 03:00:00,BEPRO/USDT,0.00126583,0.00127581,0.00126292,0.00126292,241296.5015,306.056496448574
1662948000,2022-09-12 02:00:00,BEPRO/USDT,0.0012725,0.00129569,0.0012626,0.0012695,1710275.8774,2191.961173229152
1662944400,2022-09-12 01:00:00,BEPRO/USDT,0.0012796,0.001283,0.00124727,0.0012725,16644062.5861,20860.467089300532
1662940800,2022-09-12 00:00:00,BEPRO/USDT,0.00128674,0.00129189,0.0012716,0.001279,1365261.107,1749.20253796589
1662937200,2022-09-11 23:00:00,BEPRO/USDT,0.00127876,0.00129389,0.00127876,0.0012937,693668.0487,893.722082709449
1662933600,2022-09-11 22:00:00,BEPRO/USDT,0.00127894,0.0012939,0.0012707,0.0012851,1706407.1676,2189.147896436539
1662930000,2022-09-11 21:00:00,BEPRO/USDT,0.0012851,0.00129,0.0012788,0.0012788,765626.7736,984.052727654556
1662926400,2022-09-11 20:00:00,BEPRO/USDT,0.00128384,0.0012855,0.0012657,0.0012851,2457877.2404,3144.719363964389
1662922800,2022-09-11 19:00:00,BEPRO/USDT,0.0012803,0.00129,0.0012782,0.00128407,948091.1025,1218.857580627017
1662919200,2022-09-11 18:00:00,BEPRO/USDT,0.0012817,0.00128289,0.00126967,0.0012803,2167212.079,2759.227930613599
1662915600,2022-09-11 17:00:00,BEPRO/USDT,0.00128319,0.00128679,0.0012662,0.00127576,1499613.2969,1913.395954683916
1662912000,2022-09-11 16:00:00,BEPRO/USDT,0.0012768,0.00129,0.001269,0.0012767,2440175.7619,3118.199829380507
1662908400,2022-09-11 15:00:00,BEPRO/USDT,0.0012538,0.0012768,0.0012532,0.0012768,1480706.9443,1879.557465278535
1662904800,2022-09-11 14:00:00,BEPRO/USDT,0.001261,0.0012622,0.0012437,0.0012531,2102694.044,2630.165872374175
1662901200,2022-09-11 13:00:00,BEPRO/USDT,0.0012674,0.0012711,0.00126,0.001261,5460809.549,6904.692952967672
1662897600,2022-09-11 12:00:00,BEPRO/USDT,0.00126021,0.0012711,0.00126,0.0012601,1591179.2468,2013.025488605315
1662894000,2022-09-11 11:00:00,BEPRO/USDT,0.0012463,0.00126473,0.00123395,0.00126473,3873705.5063,4845.268680971554
1662890400,2022-09-11 10:00:00,BEPRO/USDT,0.00123869,0.0012464,0.00122628,0.0012464,8567715.0969,10514.604271785737
1662886800,2022-09-11 09:00:00,BEPRO/USDT,0.00123955,0.00123955,0.001221,0.00123638,1107152.8043,1363.944965801268
1662883200,2022-09-11 08:00:00,BEPRO/USDT,0.0012389,0.00124626,0.00123324,0.00123324,945147.1433,1170.348098764675
1662879600,2022-09-11 07:00:00,BEPRO/USDT,0.00121241,0.0012424,0.0012057,0.0012387,1969190.7563,2411.177338706191
1662876000,2022-09-11 06:00:00,BEPRO/USDT,0.0012324,0.00123379,0.00120901,0.00121939,1458634.7534,1777.563927056397
1662872400,2022-09-11 05:00:00,BEPRO/USDT,0.00122485,0.0012324,0.00122485,0.0012324,303161.6158,373.078703844867
1662868800,2022-09-11 04:00:00,BEPRO/USDT,0.0012267,0.0012313,0.00122051,0.0012309,288566.5464,354.393332204825
1662865200,2022-09-11 03:00:00,BEPRO/USDT,0.0012202,0.00122921,0.0012202,0.0012202,314396.6758,384.423645508329
1662861600,2022-09-11 02:00:00,BEPRO/USDT,0.00123479,0.00123479,0.0012128,0.00121411,2157226.9004,2635.253913421172
1662858000,2022-09-11 01:00:00,BEPRO/USDT,0.0012314,0.0012348,0.00122558,0.00122807,189862.7253,233.983287114986
1662854400,2022-09-11 00:00:00,BEPRO/USDT,0.0012322,0.00123479,0.0012241,0.0012314,594034.4112,729.083801027492
1662850800,2022-09-10 23:00:00,BEPRO/USDT,0.00124,0.0012418,0.00122403,0.00123178,14405859.5909,17649.687218924261
1662847200,2022-09-10 22:00:00,BEPRO/USDT,0.0012301,0.00123999,0.00122391,0.00123999,1973246.3677,2431.139260468938
1662843600,2022-09-10 21:00:00,BEPRO/USDT,0.0012296,0.00123032,0.0012209,0.0012301,1925483.3898,2360.182144445756
1662840000,2022-09-10 20:00:00,BEPRO/USDT,0.00122559,0.00122968,0.00122093,0.00122164,372661.9266,457.244457825023
1662836400,2022-09-10 19:00:00,BEPRO/USDT,0.0012269,0.0012291,0.0012191,0.00122619,486354.6735,595.594113096124
1662832800,2022-09-10 18:00:00,BEPRO/USDT,0.0012239,0.00123,0.0012059,0.0012205,1685626.5917,2055.747820974136
1662829200,2022-09-10 17:00:00,BEPRO/USDT,0.0012375,0.0012375,0.0012196,0.00123,2190344.7922,2686.256532134986
1662825600,2022-09-10 16:00:00,BEPRO/USDT,0.00122289,0.00124642,0.00121621,0.001232,2077043.8086,2566.974027115991
1662822000,2022-09-10 15:00:00,BEPRO/USDT,0.00122459,0.0012301,0.0012171,0.0012171,560560.6886,686.693921151356
1662818400,2022-09-10 14:00:00,BEPRO/USDT,0.00120352,0.001228,0.00120352,0.00122051,700010.8071,853.207816658017
1662814800,2022-09-10 13:00:00,BEPRO/USDT,0.00119376,0.0012216,0.0011937,0.00120344,4615519.856,5561.847873820239
1662811200,2022-09-10 12:00:00,BEPRO/USDT,0.00117631,0.00119659,0.00117631,0.00119659,925666.3238,1099.188464556047
1662807600,2022-09-10 11:00:00,BEPRO/USDT,0.00118,0.0011882,0.00116951,0.0011816,2280646.5384,2687.951271474171
1662804000,2022-09-10 10:00:00,BEPRO/USDT,0.0011834,0.00118627,0.00117115,0.00117989,1340918.3195,1578.454309750011
1662800400,2022-09-10 09:00:00,BEPRO/USDT,0.0011812,0.0011845,0.0011757,0.00118082,1744921.0646,2055.814132803886
1662796800,2022-09-10 08:00:00,BEPRO/USDT,0.0011816,0.00118549,0.00116401,0.00118119,14652371.4353,17136.960228292491
1662793200,2022-09-10 07:00:00,BEPRO/USDT,0.0011814,0.0011817,0.00117767,0.0011816,391422.5547,462.313110239502
1662789600,2022-09-10 06:00:00,BEPRO/USDT,0.00118159,0.0011817,0.0011687,0.0011814,1911314.4343,2246.573254381348
1662786000,2022-09-10 05:00:00,BEPRO/USDT,0.0011857,0.00118768,0.0011686,0.0011816,2628965.1591,3089.424292323953
1662782400,2022-09-10 04:00:00,BEPRO/USDT,0.00120908,0.0012123,0.00117391,0.0011847,2536780.5365,3034.294331555452
1662778800,2022-09-10 03:00:00,BEPRO/USDT,0.001208,0.001209,0.0012,0.001209,896739.7228,1078.583097490671
1662775200,2022-09-10 02:00:00,BEPRO/USDT,0.00117946,0.001208,0.00117861,0.001208,2368364.8345,2834.142262180452
1662771600,2022-09-10 01:00:00,BEPRO/USDT,0.00118357,0.00118919,0.0011742,0.00118709,546015.4707,646.243074342659
1662768000,2022-09-10 00:00:00,BEPRO/USDT,0.00118799,0.00118799,0.0011736,0.00118357,880336.6168,1038.751225681256
1662764400,2022-09-09 23:00:00,BEPRO/USDT,0.00119092,0.00119577,0.0011811,0.00118767,1202716.4824,1426.15183695597
1662760800,2022-09-09 22:00:00,BEPRO/USDT,0.00119679,0.0011977,0.0011849,0.00119088,13326667.2989,15800.911046394973
1662757200,2022-09-09 21:00:00,BEPRO/USDT,0.0011921,0.0012073,0.001188,0.0011968,3341425.7941345,4000.49216060750095
1662753600,2022-09-09 20:00:00,BEPRO/USDT,0.00119033,0.00119678,0.0011826,0.0011921,2394301.3323,2848.073799731633
1662750000,2022-09-09 19:00:00,BEPRO/USDT,0.0011858,0.0011967,0.00118165,0.00119009,2326284.6736,2768.377936404124
1662746400,2022-09-09 18:00:00,BEPRO/USDT,0.00118999,0.00118999,0.00117501,0.00118586,834934.3972,985.704058470405
1662742800,2022-09-09 17:00:00,BEPRO/USDT,0.001178,0.00118999,0.00117681,0.00118999,640685.7549,759.216974347929
1662739200,2022-09-09 16:00:00,BEPRO/USDT,0.0011828,0.00119,0.0011654,0.00117522,1503730.7802,1772.559251178768
1662735600,2022-09-09 15:00:00,BEPRO/USDT,0.00117522,0.00118995,0.00117522,0.00118699,1811343.0867,2152.144803384457
1662732000,2022-09-09 14:00:00,BEPRO/USDT,0.00118059,0.00118289,0.00117521,0.00117525,130093.8801,153.051243353412
1662728400,2022-09-09 13:00:00,BEPRO/USDT,0.00118134,0.00118568,0.00117381,0.00118059,413569.9613,487.12163934923
1662724800,2022-09-09 12:00:00,BEPRO/USDT,0.001188,0.001188,0.00115987,0.00118568,2181620.8148,2561.28542113448
1662721200,2022-09-09 11:00:00,BEPRO/USDT,0.00118876,0.00119,0.00116363,0.00118799,2849804.3225,3358.491326497806
1662717600,2022-09-09 10:00:00,BEPRO/USDT,0.0011735,0.0011967,0.0011667,0.0011967,1307292.6516,1546.288508699865
1662714000,2022-09-09 09:00:00,BEPRO/USDT,0.00116718,0.00117649,0.0011589,0.0011735,729113.7888,851.221645044561
1662710400,2022-09-09 08:00:00,BEPRO/USDT,0.00117503,0.00119474,0.00116243,0.0011738,5144765.631,6058.890117806752
1662706800,2022-09-09 07:00:00,BEPRO/USDT,0.0011439,0.001201,0.0011439,0.0011815,5527727.329,6472.92848836477
1662703200,2022-09-09 06:00:00,BEPRO/USDT,0.0011364,0.00115,0.001134,0.00114369,4298375.3282,4912.034398990298
1662699600,2022-09-09 05:00:00,BEPRO/USDT,0.0011362,0.0011365,0.00112641,0.0011364,1592007.8576,1804.765668830145
1662696000,2022-09-09 04:00:00,BEPRO/USDT,0.001136,0.0011362,0.00113131,0.0011362,2634059.2131,2991.315331583084
1662692400,2022-09-09 03:00:00,BEPRO/USDT,0.0011359,0.001136,0.0011249,0.001136,1326543.5066,1504.532217774463
1662688800,2022-09-09 02:00:00,BEPRO/USDT,0.00113289,0.0011439,0.0011256,0.0011359,1304015.7489,1480.186018470938
1662685200,2022-09-09 01:00:00,BEPRO/USDT,0.00113599,0.0011366,0.00112226,0.00113289,4462548.3148,5066.382483344694
1662681600,2022-09-09 00:00:00,BEPRO/USDT,0.0011314,0.001136,0.0011314,0.001136,1035856.2072,1176.176188168409
1662678000,2022-09-08 23:00:00,BEPRO/USDT,0.0011307,0.001136,0.00112203,0.00113139,846121.8315,954.611332463188
1662674400,2022-09-08 22:00:00,BEPRO/USDT,0.00111051,0.0011318,0.00110464,0.0011307,14256780.4232,15884.516487269907
1662670800,2022-09-08 21:00:00,BEPRO/USDT,0.0011113,0.0011158,0.0011103,0.00111059,378406.1102,421.03591084357
1662667200,2022-09-08 20:00:00,BEPRO/USDT,0.0011128,0.00111479,0.0011035,0.00111106,683604.4335,757.888434913162
1662663600,2022-09-08 19:00:00,BEPRO/USDT,0.0011158,0.0011168,0.00110577,0.00111028,497814.2165,552.683379156332
1662660000,2022-09-08 18:00:00,BEPRO/USDT,0.0011165,0.0011242,0.00110774,0.00111579,2044168.7154,2280.028294205953
1662656400,2022-09-08 17:00:00,BEPRO/USDT,0.00111703,0.0011251,0.0011078,0.0011163,1884744.0739,2103.431637887727
1662652800,2022-09-08 16:00:00,BEPRO/USDT,0.00112521,0.0011264,0.0011168,0.00112319,690757.7306,773.899914639725
1662649200,2022-09-08 15:00:00,BEPRO/USDT,0.0011203,0.00113001,0.00111549,0.00112988,5560878.2315,6256.273845188644
1662645600,2022-09-08 14:00:00,BEPRO/USDT,0.00111889,0.00112059,0.0011132,0.0011203,807323.422,904.371573351378
1662642000,2022-09-08 13:00:00,BEPRO/USDT,0.00111419,0.00112059,0.0011,0.00111889,1599864.728,1775.034031106073
1662638400,2022-09-08 12:00:00,BEPRO/USDT,0.00112392,0.00112392,0.0011,0.00111419,4069295.4796,4523.839199102243
1662634800,2022-09-08 11:00:00,BEPRO/USDT,0.00111755,0.00112588,0.0011091,0.0011249,1342899.1444,1498.927945415614
1662631200,2022-09-08 10:00:00,BEPRO/USDT,0.0011163,0.00112588,0.0011145,0.0011237,1075388.954,1206.225301396861
1662627600,2022-09-08 09:00:00,BEPRO/USDT,0.00111107,0.00112233,0.00110631,0.0011159,1299282.0441,1451.51325848445
1662624000,2022-09-08 08:00:00,BEPRO/USDT,0.00112501,0.00112588,0.00109752,0.00111104,4908983.1004,5441.461666669578
1662620400,2022-09-08 07:00:00,BEPRO/USDT,0.001123,0.0011251,0.00111291,0.0011251,688344.7099,770.252574077631
