https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRX,Volume BTC
1660953600000.0,2022-08-20 00:00:00,TRX/BTC,3.08e-06,3.13e-06,3.06e-06,3.11e-06,661907.3215434084,2.05853177
1660867200000.0,2022-08-19 00:00:00,TRX/BTC,2.91e-06,3.08e-06,2.89e-06,3.08e-06,1392512.107142857,4.28893729
1660780800000.0,2022-08-18 00:00:00,TRX/BTC,2.92e-06,2.93e-06,2.88e-06,2.91e-06,359401.7422680412,1.04585907
1660694400000.0,2022-08-17 00:00:00,TRX/BTC,2.93e-06,2.97e-06,2.9e-06,2.92e-06,918409.2363013698,2.68175497
1660608000000.0,2022-08-16 00:00:00,TRX/BTC,2.86e-06,2.97e-06,2.85e-06,2.93e-06,973155.3481228669,2.85134517
1660521600000.0,2022-08-15 00:00:00,TRX/BTC,2.9e-06,2.9e-06,2.8e-06,2.86e-06,927346.4370629371,2.65221081
1660435200000.0,2022-08-14 00:00:00,TRX/BTC,2.86e-06,2.93e-06,2.83e-06,2.9e-06,1228084.3896551724,3.56144473
1660348800000.0,2022-08-13 00:00:00,TRX/BTC,2.89e-06,2.9e-06,2.83e-06,2.86e-06,983955.8216783216,2.81411365
1660262400000.0,2022-08-12 00:00:00,TRX/BTC,2.94e-06,2.95e-06,2.88e-06,2.89e-06,1403295.010380623,4.05552258
1660176000000.0,2022-08-11 00:00:00,TRX/BTC,2.93e-06,2.95e-06,2.85e-06,2.94e-06,999267.9047619049,2.93784764
1660089600000.0,2022-08-10 00:00:00,TRX/BTC,2.95e-06,3e-06,2.91e-06,2.93e-06,812287.4470989762,2.38000222
1660003200000.0,2022-08-09 00:00:00,TRX/BTC,2.94e-06,2.99e-06,2.94e-06,2.95e-06,1184454.613559322,3.49414111
1659916800000.0,2022-08-08 00:00:00,TRX/BTC,3e-06,3.01e-06,2.91e-06,2.94e-06,1146860.1598639456,3.37176887
1659830400000.0,2022-08-07 00:00:00,TRX/BTC,3.03e-06,3.05e-06,3e-06,3e-06,398078.17333333334,1.19423452
1659744000000.0,2022-08-06 00:00:00,TRX/BTC,3e-06,3.04e-06,2.99e-06,3.03e-06,346603.2310231023,1.05020779
1659657600000.0,2022-08-05 00:00:00,TRX/BTC,3.05e-06,3.06e-06,2.98e-06,3e-06,404171.49333333335,1.21251448
1659571200000.0,2022-08-04 00:00:00,TRX/BTC,2.97e-06,3.07e-06,2.94e-06,3.05e-06,927230.7540983607,2.8280538
1659484800000.0,2022-08-03 00:00:00,TRX/BTC,2.97e-06,2.99e-06,2.93e-06,2.97e-06,1756684.835016835,5.21735396
1659398400000.0,2022-08-02 00:00:00,TRX/BTC,3e-06,3.05e-06,2.96e-06,2.97e-06,728441.127946128,2.16347015
1659312000000.0,2022-08-01 00:00:00,TRX/BTC,2.96e-06,3.11e-06,2.95e-06,3e-06,904071.0466666666,2.71221314
1659225600000.0,2022-07-31 00:00:00,TRX/BTC,2.93e-06,2.97e-06,2.91e-06,2.96e-06,1124721.8547297297,3.32917669
1659139200000.0,2022-07-30 00:00:00,TRX/BTC,2.91e-06,2.95e-06,2.88e-06,2.93e-06,926915.5153583618,2.71586246
1659052800000.0,2022-07-29 00:00:00,TRX/BTC,2.93e-06,3.01e-06,2.88e-06,2.91e-06,1650847.326460481,4.80396572
1658966400000.0,2022-07-28 00:00:00,TRX/BTC,2.99e-06,3.01e-06,2.89e-06,2.93e-06,3132681.85665529,9.17875784
1658880000000.0,2022-07-27 00:00:00,TRX/BTC,3.09e-06,3.13e-06,2.96e-06,2.99e-06,756343.2508361203,2.26146632
1658793600000.0,2022-07-26 00:00:00,TRX/BTC,3e-06,3.11e-06,2.97e-06,3.09e-06,1288953.0582524273,3.98286495
1658707200000.0,2022-07-25 00:00:00,TRX/BTC,2.96e-06,3.02e-06,2.93e-06,3e-06,1576343.1366666665,4.72902941
1658620800000.0,2022-07-24 00:00:00,TRX/BTC,2.98e-06,3e-06,2.94e-06,2.96e-06,1056567.5101351351,3.12743983
1658534400000.0,2022-07-23 00:00:00,TRX/BTC,2.95e-06,3.01e-06,2.94e-06,2.98e-06,1310195.8187919464,3.90438354
1658448000000.0,2022-07-22 00:00:00,TRX/BTC,2.94e-06,2.99e-06,2.89e-06,2.95e-06,1467302.7627118642,4.32854315
1658361600000.0,2022-07-21 00:00:00,TRX/BTC,2.91e-06,2.99e-06,2.9e-06,2.94e-06,2036988.1190476192,5.98874507
1658275200000.0,2022-07-20 00:00:00,TRX/BTC,2.95e-06,2.98e-06,2.85e-06,2.91e-06,2013285.0481099656,5.85865949
1658188800000.0,2022-07-19 00:00:00,TRX/BTC,3.06e-06,3.14e-06,2.93e-06,2.95e-06,4354545.976271186,12.84591063
1658102400000.0,2022-07-18 00:00:00,TRX/BTC,3.25e-06,3.25e-06,3.06e-06,3.06e-06,5953329.1895424845,18.21718732
1658016000000.0,2022-07-17 00:00:00,TRX/BTC,3.25e-06,3.26e-06,3.19e-06,3.25e-06,2296639.7600000002,7.46407922
1657929600000.0,2022-07-16 00:00:00,TRX/BTC,3.22e-06,3.29e-06,3.2e-06,3.25e-06,2076127.3446153847,6.74741387
1657843200000.0,2022-07-15 00:00:00,TRX/BTC,3.25e-06,3.27e-06,3.19e-06,3.22e-06,7777304.549689441,25.04292065
1657756800000.0,2022-07-14 00:00:00,TRX/BTC,3.27e-06,3.32e-06,3.23e-06,3.25e-06,11921640.446153848,38.74533145
1657670400000.0,2022-07-13 00:00:00,TRX/BTC,3.34e-06,3.37e-06,3.26e-06,3.27e-06,11726200.990825688,38.34467724
1657584000000.0,2022-07-12 00:00:00,TRX/BTC,3.23e-06,3.37e-06,3.23e-06,3.34e-06,8403903.511976048,28.06903773
1657497600000.0,2022-07-11 00:00:00,TRX/BTC,3.24e-06,3.27e-06,3.19e-06,3.23e-06,6701181.600619195,21.64481657
1657411200000.0,2022-07-10 00:00:00,TRX/BTC,3.24e-06,3.26e-06,3.2e-06,3.24e-06,7985472.651234569,25.87293139
1657324800000.0,2022-07-09 00:00:00,TRX/BTC,3.19e-06,3.32e-06,3.19e-06,3.24e-06,8979161.601851853,29.09248359
1657238400000.0,2022-07-08 00:00:00,TRX/BTC,3.18e-06,3.21e-06,3.1e-06,3.19e-06,14482207.912225705,46.19824324
1657152000000.0,2022-07-07 00:00:00,TRX/BTC,3.29e-06,3.31e-06,3.15e-06,3.18e-06,10878171.720125787,34.59258607
1657065600000.0,2022-07-06 00:00:00,TRX/BTC,3.38e-06,3.42e-06,3.28e-06,3.29e-06,8890166.544072948,29.24864793
1656979200000.0,2022-07-05 00:00:00,TRX/BTC,3.32e-06,3.46e-06,3.32e-06,3.38e-06,11245488.047337279,38.0097496
1656892800000.0,2022-07-04 00:00:00,TRX/BTC,3.44e-06,3.49e-06,3.31e-06,3.32e-06,11110133.135542167,36.88564201
1656806400000.0,2022-07-03 00:00:00,TRX/BTC,3.37e-06,3.44e-06,3.28e-06,3.44e-06,6120048.595930232,21.05296717
1656720000000.0,2022-07-02 00:00:00,TRX/BTC,3.37e-06,3.4e-06,3.35e-06,3.37e-06,4890643.341246291,16.48146806
1656633600000.0,2022-07-01 00:00:00,TRX/BTC,3.25e-06,3.4e-06,3.2e-06,3.37e-06,8599340.483679526,28.97977743
1656547200000.0,2022-06-30 00:00:00,TRX/BTC,3.22e-06,3.37e-06,3.21e-06,3.25e-06,11522770.295384616,37.44900346
1656460800000.0,2022-06-29 00:00:00,TRX/BTC,3.26e-06,3.29e-06,3.2e-06,3.22e-06,7108658.493788819,22.88988035
1656374400000.0,2022-06-28 00:00:00,TRX/BTC,3.24e-06,3.35e-06,3.16e-06,3.26e-06,12675316.607361963,41.32153214
1656288000000.0,2022-06-27 00:00:00,TRX/BTC,3.08e-06,3.3e-06,3.08e-06,3.24e-06,17881659.145061728,57.93657563
1656201600000.0,2022-06-26 00:00:00,TRX/BTC,3.02e-06,3.1e-06,3e-06,3.08e-06,6859612.334415584,21.12760599
1656115200000.0,2022-06-25 00:00:00,TRX/BTC,3.1e-06,3.11e-06,3.01e-06,3.02e-06,4875028.367549669,14.72258567
1656028800000.0,2022-06-24 00:00:00,TRX/BTC,3.02e-06,3.15e-06,3.02e-06,3.1e-06,18170286.62580645,56.32788854
1655942400000.0,2022-06-23 00:00:00,TRX/BTC,3.16e-06,3.16e-06,3e-06,3.02e-06,11431754.493377484,34.52389857
1655856000000.0,2022-06-22 00:00:00,TRX/BTC,3.13e-06,3.24e-06,3.08e-06,3.16e-06,9864645.996835444,31.17228135
1655769600000.0,2022-06-21 00:00:00,TRX/BTC,2.97e-06,3.14e-06,2.97e-06,3.13e-06,5716391.5814696485,17.89230565
1655683200000.0,2022-06-20 00:00:00,TRX/BTC,2.97e-06,3.08e-06,2.93e-06,2.97e-06,4751523.471380471,14.11202471
1655596800000.0,2022-06-19 00:00:00,TRX/BTC,3.21e-06,3.33e-06,2.96e-06,2.97e-06,3140331.316498317,9.32678401
1655510400000.0,2022-06-18 00:00:00,TRX/BTC,2.93e-06,3.41e-06,2.93e-06,3.21e-06,5527973.685358255,17.74479553
1655424000000.0,2022-06-17 00:00:00,TRX/BTC,2.9e-06,3.04e-06,2.86e-06,2.93e-06,2561371.4709897614,7.50481841
1655337600000.0,2022-06-16 00:00:00,TRX/BTC,2.79e-06,2.94e-06,2.79e-06,2.9e-06,2124796.772413793,6.16191064
1655251200000.0,2022-06-15 00:00:00,TRX/BTC,2.51e-06,3.05e-06,2.28e-06,2.79e-06,10439696.978494624,29.12675457
1655164800000.0,2022-06-14 00:00:00,TRX/BTC,2.84e-06,2.9e-06,2.37e-06,2.51e-06,9236987.741035856,23.18483923
1655078400000.0,2022-06-13 00:00:00,TRX/BTC,2.86e-06,2.92e-06,2.39e-06,2.84e-06,11514141.697183099,32.70016242
1654992000000.0,2022-06-12 00:00:00,TRX/BTC,2.68e-06,2.87e-06,2.67e-06,2.86e-06,907751.0,2.59616786
1654905600000.0,2022-06-11 00:00:00,TRX/BTC,2.71e-06,2.76e-06,2.63e-06,2.68e-06,345593.5111940298,0.92619061
1654819200000.0,2022-06-10 00:00:00,TRX/BTC,2.69e-06,2.75e-06,2.68e-06,2.71e-06,561872.151291513,1.52267353
1654732800000.0,2022-06-09 00:00:00,TRX/BTC,2.67e-06,2.71e-06,2.65e-06,2.69e-06,571380.0371747211,1.5370123
1654646400000.0,2022-06-08 00:00:00,TRX/BTC,2.63e-06,2.7e-06,2.62e-06,2.67e-06,694668.4157303371,1.85476467
1654560000000.0,2022-06-07 00:00:00,TRX/BTC,2.61e-06,2.75e-06,2.61e-06,2.63e-06,748992.9771863119,1.96985153
1654473600000.0,2022-06-06 00:00:00,TRX/BTC,2.72e-06,2.72e-06,2.58e-06,2.61e-06,392455.13409961684,1.0243079
1654387200000.0,2022-06-05 00:00:00,TRX/BTC,2.7e-06,2.77e-06,2.67e-06,2.72e-06,338320.25,0.92023108
1654300800000.0,2022-06-04 00:00:00,TRX/BTC,2.73e-06,2.73e-06,2.58e-06,2.7e-06,789748.8037037037,2.13232177
1654214400000.0,2022-06-03 00:00:00,TRX/BTC,2.77e-06,2.82e-06,2.72e-06,2.73e-06,2549614.7435897435,6.96044825
1654128000000.0,2022-06-02 00:00:00,TRX/BTC,2.8e-06,2.84e-06,2.73e-06,2.77e-06,735735.667870036,2.0379878
1654041600000.0,2022-06-01 00:00:00,TRX/BTC,2.65e-06,2.93e-06,2.59e-06,2.8e-06,4648287.992857143,13.01520638
1653955200000.0,2022-05-31 00:00:00,TRX/BTC,2.62e-06,2.66e-06,2.5e-06,2.65e-06,2233260.8566037733,5.91814127
1653868800000.0,2022-05-30 00:00:00,TRX/BTC,2.73e-06,2.77e-06,2.62e-06,2.62e-06,3614734.6755725197,9.47060485
1653782400000.0,2022-05-29 00:00:00,TRX/BTC,2.8e-06,2.8e-06,2.68e-06,2.73e-06,771306.6959706959,2.10566728
1653696000000.0,2022-05-28 00:00:00,TRX/BTC,2.81e-06,2.86e-06,2.75e-06,2.8e-06,862124.142857143,2.4139476
1653609600000.0,2022-05-27 00:00:00,TRX/BTC,2.81e-06,2.87e-06,2.72e-06,2.81e-06,3409895.6512455516,9.58180678
1653523200000.0,2022-05-26 00:00:00,TRX/BTC,2.86e-06,2.92e-06,2.73e-06,2.81e-06,4127231.5444839858,11.59752064
1653436800000.0,2022-05-25 00:00:00,TRX/BTC,2.71e-06,2.97e-06,2.7e-06,2.86e-06,1836607.3006993006,5.25269688
1653350400000.0,2022-05-24 00:00:00,TRX/BTC,2.62e-06,2.85e-06,2.61e-06,2.71e-06,3850671.4132841327,10.43531953
1653264000000.0,2022-05-23 00:00:00,TRX/BTC,2.58e-06,2.78e-06,2.51e-06,2.62e-06,1656492.854961832,4.34001128
1653177600000.0,2022-05-22 00:00:00,TRX/BTC,2.52e-06,2.6e-06,2.5e-06,2.58e-06,1198334.8255813955,3.09170385
1653091200000.0,2022-05-21 00:00:00,TRX/BTC,2.43e-06,2.57e-06,2.43e-06,2.52e-06,867706.857142857,2.18662128
1653004800000.0,2022-05-20 00:00:00,TRX/BTC,2.43e-06,2.55e-06,2.4e-06,2.43e-06,2129617.888888889,5.17497147
1652918400000.0,2022-05-19 00:00:00,TRX/BTC,2.47e-06,2.55e-06,2.43e-06,2.43e-06,3423781.341563786,8.31978866
1652832000000.0,2022-05-18 00:00:00,TRX/BTC,2.38e-06,2.48e-06,2.36e-06,2.47e-06,2732872.5627530366,6.75019523
1652745600000.0,2022-05-17 00:00:00,TRX/BTC,2.31e-06,2.45e-06,2.29e-06,2.38e-06,1739393.4747899158,4.13975647
1652659200000.0,2022-05-16 00:00:00,TRX/BTC,2.32e-06,2.35e-06,2.28e-06,2.31e-06,2320281.134199134,5.35984942
1652572800000.0,2022-05-15 00:00:00,TRX/BTC,2.41e-06,2.41e-06,2.26e-06,2.32e-06,1324768.0560344828,3.07346189
1652486400000.0,2022-05-14 00:00:00,TRX/BTC,2.53e-06,2.57e-06,2.39e-06,2.41e-06,2046041.6224066392,4.93096031
1652400000000.0,2022-05-13 00:00:00,TRX/BTC,2.32e-06,2.83e-06,2.26e-06,2.53e-06,3831547.1778656123,9.69381436
1652313600000.0,2022-05-12 00:00:00,TRX/BTC,2.57e-06,2.93e-06,2.29e-06,2.32e-06,17432966.04310345,40.44448122
1652227200000.0,2022-05-11 00:00:00,TRX/BTC,2.49e-06,2.75e-06,1.96e-06,2.57e-06,50126385.90272374,128.82481177
1652140800000.0,2022-05-10 00:00:00,TRX/BTC,2.42e-06,2.6e-06,2.38e-06,2.49e-06,16904431.80321285,42.09203519
1652054400000.0,2022-05-09 00:00:00,TRX/BTC,2.58e-06,2.58e-06,2.33e-06,2.42e-06,19537356.462809917,47.28040264
1651968000000.0,2022-05-08 00:00:00,TRX/BTC,2.35e-06,2.68e-06,2.32e-06,2.58e-06,8437520.251937985,21.76880225
1651881600000.0,2022-05-07 00:00:00,TRX/BTC,2.4e-06,2.47e-06,2.24e-06,2.35e-06,11191602.438297872,26.30026573
1651795200000.0,2022-05-06 00:00:00,TRX/BTC,2.03e-06,2.45e-06,2.01e-06,2.4e-06,7037897.208333334,16.8909533
1651708800000.0,2022-05-05 00:00:00,TRX/BTC,2.17e-06,2.26e-06,1.98e-06,2.03e-06,8432163.0591133,17.11729101
1651622400000.0,2022-05-04 00:00:00,TRX/BTC,1.93e-06,2.19e-06,1.84e-06,2.17e-06,9360486.903225806,20.31225658
1651536000000.0,2022-05-03 00:00:00,TRX/BTC,1.79e-06,1.95e-06,1.77e-06,1.93e-06,2467445.5025906735,4.76216982
1651449600000.0,2022-05-02 00:00:00,TRX/BTC,1.85e-06,1.89e-06,1.68e-06,1.79e-06,2720253.9553072625,4.86925458
1651363200000.0,2022-05-01 00:00:00,TRX/BTC,1.67e-06,1.86e-06,1.65e-06,1.85e-06,3475800.8324324326,6.43023154
1651276800000.0,2022-04-30 00:00:00,TRX/BTC,1.65e-06,1.69e-06,1.62e-06,1.67e-06,1951375.1856287424,3.25879656
1651190400000.0,2022-04-29 00:00:00,TRX/BTC,1.6e-06,1.8e-06,1.6e-06,1.65e-06,4269579.054545455,7.04480544
1651104000000.0,2022-04-28 00:00:00,TRX/BTC,1.61e-06,1.62e-06,1.57e-06,1.6e-06,1461201.7875,2.33792286
1651017600000.0,2022-04-27 00:00:00,TRX/BTC,1.62e-06,1.65e-06,1.59e-06,1.61e-06,571724.0248447205,0.92047568
1650931200000.0,2022-04-26 00:00:00,TRX/BTC,1.62e-06,1.65e-06,1.59e-06,1.62e-06,3436695.9876543214,5.5674475
1650844800000.0,2022-04-25 00:00:00,TRX/BTC,1.66e-06,1.67e-06,1.6e-06,1.62e-06,968661.4876543211,1.56923161
1650758400000.0,2022-04-24 00:00:00,TRX/BTC,1.71e-06,1.71e-06,1.64e-06,1.66e-06,531538.5060240964,0.88235392
1650672000000.0,2022-04-23 00:00:00,TRX/BTC,1.67e-06,1.76e-06,1.67e-06,1.71e-06,219729.76023391815,0.37573789
1650585600000.0,2022-04-22 00:00:00,TRX/BTC,1.75e-06,1.78e-06,1.65e-06,1.67e-06,3253453.3353293412,5.43326707
1650499200000.0,2022-04-21 00:00:00,TRX/BTC,1.51e-06,1.85e-06,1.5e-06,1.75e-06,6274934.165714286,10.98113479
1650412800000.0,2022-04-20 00:00:00,TRX/BTC,1.53e-06,1.53e-06,1.49e-06,1.51e-06,771291.5298013246,1.16465021
1650326400000.0,2022-04-19 00:00:00,TRX/BTC,1.5e-06,1.54e-06,1.49e-06,1.53e-06,983519.0849673203,1.5047842
1650240000000.0,2022-04-18 00:00:00,TRX/BTC,1.51e-06,1.54e-06,1.49e-06,1.5e-06,738141.6399999999,1.10721246
1650153600000.0,2022-04-17 00:00:00,TRX/BTC,1.53e-06,1.55e-06,1.51e-06,1.51e-06,1510432.834437086,2.28075358
1650067200000.0,2022-04-16 00:00:00,TRX/BTC,1.53e-06,1.54e-06,1.51e-06,1.53e-06,2257490.5620915033,3.45396056
1649980800000.0,2022-04-15 00:00:00,TRX/BTC,1.5e-06,1.55e-06,1.5e-06,1.53e-06,3161304.8039215687,4.83679635
1649894400000.0,2022-04-14 00:00:00,TRX/BTC,1.49e-06,1.51e-06,1.48e-06,1.5e-06,1422353.8733333333,2.13353081
1649808000000.0,2022-04-13 00:00:00,TRX/BTC,1.49e-06,1.52e-06,1.47e-06,1.49e-06,1842839.9328859062,2.7458315
1649721600000.0,2022-04-12 00:00:00,TRX/BTC,1.47e-06,1.51e-06,1.46e-06,1.49e-06,3397883.7382550337,5.06284677
1649635200000.0,2022-04-11 00:00:00,TRX/BTC,1.47e-06,1.48e-06,1.43e-06,1.47e-06,1575112.1156462587,2.31541481
1649548800000.0,2022-04-10 00:00:00,TRX/BTC,1.49e-06,1.5e-06,1.47e-06,1.47e-06,3969480.37414966,5.83513615
1649462400000.0,2022-04-09 00:00:00,TRX/BTC,1.48e-06,1.5e-06,1.47e-06,1.49e-06,3394921.0671140943,5.05843239
1649376000000.0,2022-04-08 00:00:00,TRX/BTC,1.47e-06,1.5e-06,1.45e-06,1.48e-06,2971898.7635135134,4.39841017
1649289600000.0,2022-04-07 00:00:00,TRX/BTC,1.46e-06,1.49e-06,1.45e-06,1.47e-06,1458962.8707482994,2.14467542
1649203200000.0,2022-04-06 00:00:00,TRX/BTC,1.52e-06,1.52e-06,1.45e-06,1.46e-06,2490563.315068493,3.63622244
1649116800000.0,2022-04-05 00:00:00,TRX/BTC,1.53e-06,1.55e-06,1.5e-06,1.52e-06,2044043.8618421052,3.10694667
1649030400000.0,2022-04-04 00:00:00,TRX/BTC,1.57e-06,1.58e-06,1.51e-06,1.53e-06,1281666.8104575165,1.96095022
1648944000000.0,2022-04-03 00:00:00,TRX/BTC,1.59e-06,1.6e-06,1.55e-06,1.57e-06,1262109.636942675,1.98151213
1648857600000.0,2022-04-02 00:00:00,TRX/BTC,1.62e-06,1.65e-06,1.59e-06,1.59e-06,1619923.0943396224,2.57567772
1648771200000.0,2022-04-01 00:00:00,TRX/BTC,1.63e-06,1.65e-06,1.58e-06,1.62e-06,1702763.0185185184,2.75847609
1648684800000.0,2022-03-31 00:00:00,TRX/BTC,1.55e-06,1.69e-06,1.55e-06,1.63e-06,18859084.52147239,30.74030777
1648598400000.0,2022-03-30 00:00:00,TRX/BTC,1.46e-06,1.57e-06,1.44e-06,1.55e-06,3511403.335483871,5.44267517
1648512000000.0,2022-03-29 00:00:00,TRX/BTC,1.46e-06,1.52e-06,1.45e-06,1.46e-06,5372815.657534246,7.84431086
1648425600000.0,2022-03-28 00:00:00,TRX/BTC,1.48e-06,1.52e-06,1.45e-06,1.46e-06,4833246.917808219,7.0565405
1648339200000.0,2022-03-27 00:00:00,TRX/BTC,1.49e-06,1.55e-06,1.48e-06,1.48e-06,3858104.4797297297,5.70999463
1648252800000.0,2022-03-26 00:00:00,TRX/BTC,1.46e-06,1.49e-06,1.43e-06,1.49e-06,2393387.644295302,3.56614759
1648166400000.0,2022-03-25 00:00:00,TRX/BTC,1.5e-06,1.51e-06,1.44e-06,1.46e-06,3977277.52739726,5.80682519
1648080000000.0,2022-03-24 00:00:00,TRX/BTC,1.51e-06,1.52e-06,1.48e-06,1.5e-06,5122878.293333333,7.68431744
1647993600000.0,2022-03-23 00:00:00,TRX/BTC,1.49e-06,1.54e-06,1.49e-06,1.51e-06,1811666.5562913907,2.7356165
1647907200000.0,2022-03-22 00:00:00,TRX/BTC,1.5e-06,1.5e-06,1.46e-06,1.49e-06,1811352.610738255,2.69891539
1647820800000.0,2022-03-21 00:00:00,TRX/BTC,1.49e-06,1.5e-06,1.48e-06,1.5e-06,1064936.2333333332,1.59740435
1647734400000.0,2022-03-20 00:00:00,TRX/BTC,1.47e-06,1.5e-06,1.46e-06,1.49e-06,325346.5570469799,0.48476637
1647648000000.0,2022-03-19 00:00:00,TRX/BTC,1.47e-06,1.49e-06,1.46e-06,1.47e-06,1076395.5646258504,1.58230148
1647561600000.0,2022-03-18 00:00:00,TRX/BTC,1.48e-06,1.5e-06,1.46e-06,1.47e-06,965930.843537415,1.41991834
1647475200000.0,2022-03-17 00:00:00,TRX/BTC,1.49e-06,1.5e-06,1.47e-06,1.48e-06,850320.9324324323,1.25847498
1647388800000.0,2022-03-16 00:00:00,TRX/BTC,1.53e-06,1.55e-06,1.47e-06,1.49e-06,8935278.832214765,13.31356546
1647302400000.0,2022-03-15 00:00:00,TRX/BTC,1.52e-06,1.57e-06,1.52e-06,1.53e-06,5432509.013071896,8.31173879
1647216000000.0,2022-03-14 00:00:00,TRX/BTC,1.56e-06,1.58e-06,1.52e-06,1.52e-06,2158637.1052631577,3.2811284
1647129600000.0,2022-03-13 00:00:00,TRX/BTC,1.53e-06,1.57e-06,1.53e-06,1.56e-06,4126295.025641025,6.43702024
1647043200000.0,2022-03-12 00:00:00,TRX/BTC,1.56e-06,1.56e-06,1.52e-06,1.53e-06,1082023.0588235294,1.65549528
1646956800000.0,2022-03-11 00:00:00,TRX/BTC,1.51e-06,1.57e-06,1.51e-06,1.56e-06,903827.782051282,1.40997134
1646870400000.0,2022-03-10 00:00:00,TRX/BTC,1.44e-06,1.53e-06,1.43e-06,1.51e-06,19607667.9205298,29.60757856
1646784000000.0,2022-03-09 00:00:00,TRX/BTC,1.56e-06,1.58e-06,1.44e-06,1.44e-06,514419.75,0.74076444
