https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HT,Volume USDT
1655510400,2022-06-18 00:00:00,HT/USDT,5.3198,5.3206,4.6334,4.8798,5153.24821665,25150.178697017297
1655424000,2022-06-17 00:00:00,HT/USDT,5.2862,5.3597,5.1903,5.2515,1822.99780486,9579.190511157773
1655337600,2022-06-16 00:00:00,HT/USDT,5.7,5.7392,5.181,5.1912,1529.48091265,8320.872349547108
1655251200,2022-06-15 00:00:00,HT/USDT,5.5468,5.72,5.1188,5.6958,11839.79603479,62697.573398583221
1655164800,2022-06-14 00:00:00,HT/USDT,5.8198,5.8447,5.3424,5.5969,31625.96868918,172972.038270106506
1655078400,2022-06-13 00:00:00,HT/USDT,6.7001,6.7485,5.6328,5.7726,6297.64995998,38795.266195709106
1654992000,2022-06-12 00:00:00,HT/USDT,6.9612,6.9818,6.7,6.7189,6664.84403174,45840.554552946873
1654905600,2022-06-11 00:00:00,HT/USDT,6.9987,6.9997,6.7201,6.9964,1963.03385127,13417.874310184091
1654819200,2022-06-10 00:00:00,HT/USDT,6.918,7.0039,6.8591,6.967,1153.08660337,8011.733350139435
1654732800,2022-06-09 00:00:00,HT/USDT,7.1182,7.1791,6.6768,6.8966,8254.06960194,57815.717927749204
1654646400,2022-06-08 00:00:00,HT/USDT,7.2961,7.3053,7.1099,7.1312,1289.49922892,9250.115484437419
1654560000,2022-06-07 00:00:00,HT/USDT,7.4194,7.4194,7.1298,7.2821,2196.69009332,15970.376703623473
1654473600,2022-06-06 00:00:00,HT/USDT,7.4902,7.5676,7.3621,7.4343,4497.65589375,33493.934124266785
1654387200,2022-06-05 00:00:00,HT/USDT,7.1113,7.7515,7.0511,7.4851,2988.68977936,22228.329496806089
1654300800,2022-06-04 00:00:00,HT/USDT,7.0378,7.146,7.0034,7.1175,375.95643387,2643.243242856522
1654214400,2022-06-03 00:00:00,HT/USDT,7.068,7.1702,6.9967,7.0172,1132.08022781,8025.798411833602
1654128000,2022-06-02 00:00:00,HT/USDT,7.0645,7.1357,6.983,7.0731,1328.30288305,9363.560807925047
1654041600,2022-06-01 00:00:00,HT/USDT,7.1551,7.1639,6.9938,7.0713,1891.89202035,13343.126825340013
1653955200,2022-05-31 00:00:00,HT/USDT,7.1803,7.1983,7.0658,7.1751,4421.83271645,31603.48457429296
1653868800,2022-05-30 00:00:00,HT/USDT,7.0343,7.19,7.0052,7.1852,4744.97000075,33704.63370299669
1653782400,2022-05-29 00:00:00,HT/USDT,6.9979,7.05,6.9607,7.0347,7598.80233431,53145.195568100007
1653696000,2022-05-28 00:00:00,HT/USDT,6.9501,7.0069,6.9501,6.9743,1218.19044965,8516.826035356782
1653609600,2022-05-27 00:00:00,HT/USDT,6.934,6.9847,6.7526,6.9558,2564.59365858,17678.449538780503
1653523200,2022-05-26 00:00:00,HT/USDT,6.9902,7.0235,6.656,6.9341,5709.74653871,39490.864346276209
1653436800,2022-05-25 00:00:00,HT/USDT,7.012,7.0858,6.934,6.9858,1147.07896373,8067.900414184707
1653350400,2022-05-24 00:00:00,HT/USDT,6.8808,7.0389,6.8808,7.0205,2674.5221674,18618.43304942414
1653264000,2022-05-23 00:00:00,HT/USDT,7.0188,7.0703,6.8008,6.8967,4722.90035664,32870.167062282524
1653177600,2022-05-22 00:00:00,HT/USDT,7.0407,7.0641,6.8374,7.0242,10144.60870501,70675.957326561854
1653091200,2022-05-21 00:00:00,HT/USDT,7.0075,7.1251,6.8391,7.0679,6057.39540232,42233.734455342758
1653004800,2022-05-20 00:00:00,HT/USDT,6.9997,7.09,6.8351,7.0053,1699.6728084,11847.292040107627
1652918400,2022-05-19 00:00:00,HT/USDT,6.9205,7.1576,6.87,6.9927,11216.78723737,77879.151350114572
1652832000,2022-05-18 00:00:00,HT/USDT,7.0563,7.092,6.878,6.878,4551.21640456,31855.995307540154
1652745600,2022-05-17 00:00:00,HT/USDT,6.985,7.0945,6.9272,7.0579,2818.08508484,19777.371940501081
1652659200,2022-05-16 00:00:00,HT/USDT,7.2367,7.2371,6.8724,6.9726,6189.17892414,43896.871353357517
1652572800,2022-05-15 00:00:00,HT/USDT,7.0528,7.2454,6.9618,7.2085,14219.38002266,100469.008928633429
1652486400,2022-05-14 00:00:00,HT/USDT,6.9487,7.0566,6.791,7.0481,5888.79774435,40961.456251189384
1652400000,2022-05-13 00:00:00,HT/USDT,7.0408,7.2381,6.7154,6.9515,20545.88069734,143565.175066259364
1652313600,2022-05-12 00:00:00,HT/USDT,7.39,7.6003,5.995,7.0393,28340.64120198,189067.171708422622
1652227200,2022-05-11 00:00:00,HT/USDT,8.2197,8.3341,7.2514,7.3985,38752.61199042,307085.19517684562
1652140800,2022-05-10 00:00:00,HT/USDT,7.8833,8.4574,7.7373,8.237,28370.82371213,230421.578712996114
1652054400,2022-05-09 00:00:00,HT/USDT,8.7201,8.8112,7.8451,7.8923,16087.88926798,132096.845146724965
1651968000,2022-05-08 00:00:00,HT/USDT,8.89,8.9773,8.5488,8.7047,7108.16939875,62550.978192071497
1651881600,2022-05-07 00:00:00,HT/USDT,9.0036,9.3296,8.7486,8.8842,4997.49741617,45754.756952393977
1651795200,2022-05-06 00:00:00,HT/USDT,9.2755,9.2755,8.8101,9.0105,9285.93826445,83647.25182007038
1651708800,2022-05-05 00:00:00,HT/USDT,9.5744,9.6164,9.063,9.2493,6408.1813862,59978.132754924599
1651622400,2022-05-04 00:00:00,HT/USDT,9.4202,9.5966,9.3821,9.5685,4835.75496205,45776.635719113665
1651536000,2022-05-03 00:00:00,HT/USDT,9.4787,9.6099,9.3305,9.4269,10638.99940772,100550.036755702925
1651449600,2022-05-02 00:00:00,HT/USDT,9.4483,9.5342,9.3893,9.4535,5822.08001518,55133.678728973775
1651363200,2022-05-01 00:00:00,HT/USDT,9.1995,9.45,9.1728,9.45,4345.25013827,40364.436263693025
1651276800,2022-04-30 00:00:00,HT/USDT,9.3728,9.4297,9.1993,9.2002,8698.58956824,81195.780453476555
1651190400,2022-04-29 00:00:00,HT/USDT,9.408,9.4553,9.2444,9.3397,5227.59332241,48665.272934396825
1651104000,2022-04-28 00:00:00,HT/USDT,9.2947,9.4879,9.2947,9.454,1028.98160154,9679.192627786794
1651017600,2022-04-27 00:00:00,HT/USDT,9.0721,9.3601,9.0721,9.349,1931.4973196,17942.754689355127
1650931200,2022-04-26 00:00:00,HT/USDT,9.4641,9.4665,9.0634,9.0721,3286.39221031,30551.946712918737
1650844800,2022-04-25 00:00:00,HT/USDT,9.423,9.4716,9.2439,9.461,4426.01139071,41416.784185420986
1650758400,2022-04-24 00:00:00,HT/USDT,9.4095,9.4744,9.3769,9.4496,3271.21412111,30817.199548063658
1650672000,2022-04-23 00:00:00,HT/USDT,9.4366,9.49,9.3819,9.4219,4995.83958329,47218.890338432314
1650585600,2022-04-22 00:00:00,HT/USDT,9.4103,9.5001,9.3821,9.4417,1909.63676224,18045.305238347139
1650499200,2022-04-21 00:00:00,HT/USDT,9.4473,9.5703,9.3371,9.3953,3814.95769896,36172.263445359397
1650412800,2022-04-20 00:00:00,HT/USDT,9.4604,9.5202,9.3954,9.4438,2889.18046324,27351.453933416827
1650326400,2022-04-19 00:00:00,HT/USDT,9.3876,9.5,9.2876,9.4603,25010.66150525,235138.36222601314
1650240000,2022-04-18 00:00:00,HT/USDT,9.2923,9.4391,9.1163,9.3506,4930.66425438,45755.686185137927
1650153600,2022-04-17 00:00:00,HT/USDT,9.3911,9.4597,9.2757,9.295,5699.1213592,53281.458670672313
1650067200,2022-04-16 00:00:00,HT/USDT,9.4691,9.479,9.3269,9.3915,5325.92877429,50105.602668098719
1649980800,2022-04-15 00:00:00,HT/USDT,9.45,9.6451,9.3013,9.4692,9029.30510419,85414.619007123492
1649894400,2022-04-14 00:00:00,HT/USDT,9.3995,9.5242,9.2986,9.45,7455.70213778,70053.216359983766
1649808000,2022-04-13 00:00:00,HT/USDT,9.3048,9.3976,9.2185,9.3976,4113.14180738,38349.525276065714
1649721600,2022-04-12 00:00:00,HT/USDT,9.2972,9.3552,9.139,9.3109,7407.64276396,68571.136827364833
1649635200,2022-04-11 00:00:00,HT/USDT,9.4772,9.5472,9.1325,9.2586,16788.8985322,157446.820828642604
1649548800,2022-04-10 00:00:00,HT/USDT,9.4614,9.5998,9.441,9.4792,8984.85639594,85475.436521564993
1649462400,2022-04-09 00:00:00,HT/USDT,9.2747,9.4939,9.2747,9.4628,9436.11856053,88676.647519067069
1649376000,2022-04-08 00:00:00,HT/USDT,9.3364,9.3873,9.1971,9.2767,7624.02423582,70963.675039938948
1649289600,2022-04-07 00:00:00,HT/USDT,9.0085,9.3728,9.0002,9.3574,11931.60315399,109538.511000829834
1649203200,2022-04-06 00:00:00,HT/USDT,9.6749,9.6749,9.0062,9.0076,39666.87889745,369255.7630276835
1649116800,2022-04-05 00:00:00,HT/USDT,9.7841,9.8282,9.5694,9.679,15235.19811378,147870.846285583475
1649030400,2022-04-04 00:00:00,HT/USDT,9.7973,9.9401,9.5053,9.7866,37664.53462985,368877.645729199244
1648944000,2022-04-03 00:00:00,HT/USDT,9.7,9.8601,9.5688,9.7965,24338.24195951,237794.96430828394
1648857600,2022-04-02 00:00:00,HT/USDT,9.5127,9.98,9.4941,9.7,83913.9692229,816763.755591433525
1648771200,2022-04-01 00:00:00,HT/USDT,9.3724,9.5027,9.1926,9.5027,48202.34834926,450954.557307926428
1648684800,2022-03-31 00:00:00,HT/USDT,9.3001,9.5425,9.1861,9.376,31845.12006418,301876.236155536615
1648598400,2022-03-30 00:00:00,HT/USDT,9.3981,9.4334,9.1974,9.302,7979.87154174,74252.419278244325
1648512000,2022-03-29 00:00:00,HT/USDT,9.1797,9.5289,9.175,9.4054,3639.56306183,34194.346700274181
1648425600,2022-03-28 00:00:00,HT/USDT,9.0985,9.3975,8.9856,9.1797,10662.76280902,97545.849580221313
1648339200,2022-03-27 00:00:00,HT/USDT,9.0655,9.1,8.9856,9.0992,4909.17106238,44352.347336583192
1648252800,2022-03-26 00:00:00,HT/USDT,8.8538,9.0655,8.8538,9.0647,2706.41402793,24314.570423832228
1648166400,2022-03-25 00:00:00,HT/USDT,8.9848,8.9851,8.8018,8.8686,4329.50303503,38510.090803336512
1648080000,2022-03-24 00:00:00,HT/USDT,9.1305,9.1698,8.8999,8.9769,6149.71845559,55367.803737155343
1647993600,2022-03-23 00:00:00,HT/USDT,9.1193,9.15,9.055,9.0893,4972.04206418,45147.323765096226
1647907200,2022-03-22 00:00:00,HT/USDT,9.1246,9.19,9.1099,9.1163,3348.3278897,30645.769796677241
1647820800,2022-03-21 00:00:00,HT/USDT,9.1361,9.1554,9.0564,9.111,4955.11648873,45174.492220359126
1647734400,2022-03-20 00:00:00,HT/USDT,9.1371,9.1827,9.093,9.1282,3068.22420964,28005.310103397691
1647648000,2022-03-19 00:00:00,HT/USDT,9.1112,9.19,9.0599,9.1368,3881.77790049,35476.481475712974
1647561600,2022-03-18 00:00:00,HT/USDT,9.092,9.1379,9.0006,9.1216,1433.57865383,12999.234546477753
1647475200,2022-03-17 00:00:00,HT/USDT,8.9572,9.1179,8.8895,9.0885,3677.77820291,33205.015039361334
1647388800,2022-03-16 00:00:00,HT/USDT,8.9083,9.0042,8.7001,8.9454,6324.54336714,55917.063963073673
1647302400,2022-03-15 00:00:00,HT/USDT,8.9971,9.0202,8.859,8.8935,2397.83759245,21336.214260036681
1647216000,2022-03-14 00:00:00,HT/USDT,8.887,9.0039,8.8753,8.9971,5212.24303829,46576.197459709928
1647129600,2022-03-13 00:00:00,HT/USDT,8.888,8.9425,8.8616,8.8857,2044.63612546,18183.577594651233
1647043200,2022-03-12 00:00:00,HT/USDT,8.9046,9.0293,8.8894,8.8894,5063.37595707,45258.325723886973
1646956800,2022-03-11 00:00:00,HT/USDT,9.158,9.158,8.8138,8.9204,7499.04557827,67011.095752713862
1646870400,2022-03-10 00:00:00,HT/USDT,9.122,9.1858,9.0023,9.1821,3948.87777686,35832.868888855977
1646784000,2022-03-09 00:00:00,HT/USDT,9.2049,9.3,9.0694,9.1293,3627.73327084,33205.23066583422
1646697600,2022-03-08 00:00:00,HT/USDT,9.1035,9.2609,9.0725,9.2101,4028.34092532,36924.710848739151
1646611200,2022-03-07 00:00:00,HT/USDT,9.09,9.2268,8.9862,9.1041,2840.2691011,25877.47745249369
1646524800,2022-03-06 00:00:00,HT/USDT,9.2594,9.3319,9.1,9.1086,2357.47847644,21688.840267145398
1646438400,2022-03-05 00:00:00,HT/USDT,9.1434,9.2809,8.9997,9.2599,3507.42029972,31913.302038318516
1646352000,2022-03-04 00:00:00,HT/USDT,9.5167,9.5167,9.1149,9.197,2513.8906861,23412.111590978035
1646265600,2022-03-03 00:00:00,HT/USDT,9.5078,9.5641,9.3821,9.502,2420.08298436,22924.045597656242
1646179200,2022-03-02 00:00:00,HT/USDT,9.5434,9.6245,9.4172,9.5331,1695.72538841,16105.77612719126
1646092800,2022-03-01 00:00:00,HT/USDT,9.4368,9.5837,9.3269,9.5133,3302.83109429,31069.313191380583
1646006400,2022-02-28 00:00:00,HT/USDT,9.072,9.4369,9.066,9.4131,2178.12091562,20065.514263806797
1645920000,2022-02-27 00:00:00,HT/USDT,9.087,9.2482,8.9756,9.0662,5116.12753484,46715.001454473016
1645833600,2022-02-26 00:00:00,HT/USDT,9.0903,9.1882,8.9958,9.0848,3590.25080269,32629.353138192419
1645747200,2022-02-25 00:00:00,HT/USDT,8.5781,9.1287,8.5781,9.0604,3448.85300406,30680.762197445023
1645660800,2022-02-24 00:00:00,HT/USDT,9.177,9.2045,7.9105,8.5762,31603.27433817,265432.441074479934
1645574400,2022-02-23 00:00:00,HT/USDT,9.2543,9.3692,9.1302,9.1734,7620.04619851,70507.581817065108
1645488000,2022-02-22 00:00:00,HT/USDT,9.534,9.5891,9.0509,9.2258,10588.35198919,97621.412581835723
1645401600,2022-02-21 00:00:00,HT/USDT,9.5576,9.7336,9.467,9.5486,4489.73115251,43164.889494467587
1645315200,2022-02-20 00:00:00,HT/USDT,9.7319,9.95,9.4979,9.593,20026.80591641,192806.094413601573
1645228800,2022-02-19 00:00:00,HT/USDT,9.6223,9.7667,9.2882,9.7208,22462.57170753,215436.920507010279
1645142400,2022-02-18 00:00:00,HT/USDT,9.9109,9.9109,9.6023,9.6211,9749.51816888,95043.919567067137
1645056000,2022-02-17 00:00:00,HT/USDT,9.9382,9.9704,9.8263,9.8984,6920.12820295,68592.053104498444
1644969600,2022-02-16 00:00:00,HT/USDT,9.9603,9.9889,9.8653,9.9518,4179.75004706,41480.043688717652
1644883200,2022-02-15 00:00:00,HT/USDT,9.9084,9.9836,9.8705,9.9748,6440.77000061,63953.36755562848
1644796800,2022-02-14 00:00:00,HT/USDT,9.93,9.93,9.7705,9.9068,11910.20645155,117289.466390812192
1644710400,2022-02-13 00:00:00,HT/USDT,9.9364,9.9547,9.8713,9.9133,3876.8466718,38450.33059321229
1644624000,2022-02-12 00:00:00,HT/USDT,9.8786,9.9965,9.8211,9.9415,5576.53480576,55181.637823137934
1644537600,2022-02-11 00:00:00,HT/USDT,9.98,10.0149,9.8777,9.9124,4956.24697547,49289.618504150393
1644451200,2022-02-10 00:00:00,HT/USDT,9.9963,10.1064,9.7998,9.9845,12545.06156201,125249.195083844157
1644364800,2022-02-09 00:00:00,HT/USDT,10.0385,10.0491,9.9402,9.995,4731.00628672,47303.413266364922
1644278400,2022-02-08 00:00:00,HT/USDT,10.0929,10.1556,9.8604,10.0435,12236.14693722,122689.244322781834
1644192000,2022-02-07 00:00:00,HT/USDT,10.0241,10.19,9.9619,10.0681,12790.67409922,129194.857595382219
1644105600,2022-02-06 00:00:00,HT/USDT,9.8146,10.03,9.8038,10.0239,5887.69543888,58627.055671290879
1644019200,2022-02-05 00:00:00,HT/USDT,9.6097,9.8723,9.5467,9.8,5504.94639258,53871.036165325919
1643932800,2022-02-04 00:00:00,HT/USDT,9.2,9.6372,9.1403,9.6242,4510.45807685,42269.734379221478
1643846400,2022-02-03 00:00:00,HT/USDT,9.2923,9.3188,9.0267,9.19,7478.36586847,68281.365767903278
1643760000,2022-02-02 00:00:00,HT/USDT,9.2038,9.3789,9.1378,9.311,5299.03342828,49243.6674372419
1643673600,2022-02-01 00:00:00,HT/USDT,8.9827,9.2759,8.951,9.2172,11029.39445797,100929.411574730344
1643587200,2022-01-31 00:00:00,HT/USDT,9.017,9.0733,8.8777,8.9737,4333.42791088,38882.358429556671
1643500800,2022-01-30 00:00:00,HT/USDT,8.7728,9.0384,8.7299,9.0095,3011.88575239,26913.388653928193
1643414400,2022-01-29 00:00:00,HT/USDT,8.8086,8.8715,8.6964,8.7745,5453.50847366,47945.948827199806
1643328000,2022-01-28 00:00:00,HT/USDT,8.8138,8.8262,8.6161,8.7851,3543.99055287,30913.74661846989
1643241600,2022-01-27 00:00:00,HT/USDT,8.6559,8.85,8.533,8.784,16170.5069774,140405.298002878459
1643155200,2022-01-26 00:00:00,HT/USDT,8.7234,8.864,8.4803,8.6775,13800.18855717,119829.545861802974
1643068800,2022-01-25 00:00:00,HT/USDT,8.8003,8.8936,8.6266,8.7248,3720.77096033,32578.805584281082
