https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YFI,Volume USDT
1662958800000.0,2022-09-12 05:00:00,YFI/USDT,10190.0,10230.0,10150.0,10215.0,0.0029980420949583947,30.625
1662955200000.0,2022-09-12 04:00:00,YFI/USDT,10150.0,10215.0,10115.0,10190.0,0.1721413150147203,1754.12
1662951600000.0,2022-09-12 03:00:00,YFI/USDT,10215.0,10250.0,10080.0,10150.0,0.12578719211822662,1276.74
1662948000000.0,2022-09-12 02:00:00,YFI/USDT,10365.0,10370.0,10200.0,10215.0,0.4469241311796378,4565.33
1662944400000.0,2022-09-12 01:00:00,YFI/USDT,10000.0,10390.0,9995.0,10365.0,1.0374891461649784,10753.575
1662940800000.0,2022-09-12 00:00:00,YFI/USDT,10185.0,10185.0,9995.0,10000.0,0.406042,4060.42
1662937200000.0,2022-09-11 23:00:00,YFI/USDT,10085.0,10195.0,10025.0,10185.0,0.24064408443789886,2450.96
1662933600000.0,2022-09-11 22:00:00,YFI/USDT,9925.0,10125.0,9925.0,10085.0,0.6195374318294496,6248.035
1662930000000.0,2022-09-11 21:00:00,YFI/USDT,10145.0,10220.0,9905.0,9925.0,0.900798992443325,8940.43
1662926400000.0,2022-09-11 20:00:00,YFI/USDT,10225.0,10250.0,10080.0,10145.0,0.15115032035485462,1533.42
1662922800000.0,2022-09-11 19:00:00,YFI/USDT,10200.0,10275.0,10195.0,10225.0,0.002998533007334963,30.66
1662919200000.0,2022-09-11 18:00:00,YFI/USDT,10255.0,10280.0,10195.0,10200.0,0.0,0.0
1662915600000.0,2022-09-11 17:00:00,YFI/USDT,10305.0,10355.0,10240.0,10255.0,0.01812579229644076,185.88
1662912000000.0,2022-09-11 16:00:00,YFI/USDT,10295.0,10315.0,10290.0,10305.0,0.0,0.0
1662908400000.0,2022-09-11 15:00:00,YFI/USDT,10235.0,10330.0,10230.0,10295.0,0.03603496843127732,370.98
1662904800000.0,2022-09-11 14:00:00,YFI/USDT,10255.0,10255.0,10165.0,10235.0,0.2643395212506106,2705.515
1662901200000.0,2022-09-11 13:00:00,YFI/USDT,10320.0,10320.0,10220.0,10255.0,0.008004388103364212,82.085
1662897600000.0,2022-09-11 12:00:00,YFI/USDT,10320.0,10360.0,10275.0,10320.0,0.0,0.0
1662894000000.0,2022-09-11 11:00:00,YFI/USDT,10285.0,10360.0,10280.0,10320.0,0.2097829457364341,2164.96
1662890400000.0,2022-09-11 10:00:00,YFI/USDT,10265.0,10330.0,10265.0,10285.0,0.008015556635877491,82.44
1662886800000.0,2022-09-11 09:00:00,YFI/USDT,10315.0,10320.0,10260.0,10265.0,0.08112713102776424,832.77
1662883200000.0,2022-09-11 08:00:00,YFI/USDT,10345.0,10365.0,10315.0,10315.0,0.3043397964129908,3139.265
1662879600000.0,2022-09-11 07:00:00,YFI/USDT,10205.0,10350.0,10195.0,10345.0,0.7041353310778153,7284.28
1662876000000.0,2022-09-11 06:00:00,YFI/USDT,10395.0,10450.0,9995.0,10205.0,3.230837824595786,32970.7
1662872400000.0,2022-09-11 05:00:00,YFI/USDT,10410.0,10430.0,10385.0,10395.0,0.05705483405483406,593.085
1662868800000.0,2022-09-11 04:00:00,YFI/USDT,10420.0,10455.0,10395.0,10410.0,0.14227281460134486,1481.06
1662865200000.0,2022-09-11 03:00:00,YFI/USDT,10475.0,10485.0,10395.0,10420.0,0.0,0.0
1662861600000.0,2022-09-11 02:00:00,YFI/USDT,10485.0,10525.0,10365.0,10475.0,0.1001890214797136,1049.48
1662858000000.0,2022-09-11 01:00:00,YFI/USDT,10470.0,10550.0,10460.0,10485.0,0.08033905579399142,842.355
1662854400000.0,2022-09-11 00:00:00,YFI/USDT,10420.0,10650.0,10410.0,10470.0,0.1895033428844317,1984.1
1662850800000.0,2022-09-10 23:00:00,YFI/USDT,10465.0,10510.0,10410.0,10420.0,0.1890081573896353,1969.465
1662847200000.0,2022-09-10 22:00:00,YFI/USDT,10485.0,10500.0,10405.0,10465.0,1.446539894887721,15138.04
1662843600000.0,2022-09-10 21:00:00,YFI/USDT,10375.0,10545.0,10330.0,10485.0,0.33393323795898905,3501.29
1662840000000.0,2022-09-10 20:00:00,YFI/USDT,10315.0,10480.0,10285.0,10375.0,1.914077108433735,19858.55
1662836400000.0,2022-09-10 19:00:00,YFI/USDT,10270.0,10325.0,10240.0,10315.0,0.35209694619486187,3631.88
1662832800000.0,2022-09-10 18:00:00,YFI/USDT,10185.0,10270.0,10185.0,10270.0,0.07482229795520934,768.425
1662829200000.0,2022-09-10 17:00:00,YFI/USDT,10205.0,10205.0,10165.0,10185.0,0.07799705449189985,794.4
1662825600000.0,2022-09-10 16:00:00,YFI/USDT,10165.0,10230.0,10160.0,10205.0,0.002,20.41
1662822000000.0,2022-09-10 15:00:00,YFI/USDT,10205.0,10225.0,10135.0,10165.0,0.0,0.0
1662818400000.0,2022-09-10 14:00:00,YFI/USDT,10215.0,10335.0,10175.0,10205.0,0.8426193042626164,8598.93
1662814800000.0,2022-09-10 13:00:00,YFI/USDT,10265.0,10280.0,10175.0,10215.0,0.039920215369554576,407.785
1662811200000.0,2022-09-10 12:00:00,YFI/USDT,10295.0,10325.0,10175.0,10265.0,0.15870336093521675,1629.09
1662807600000.0,2022-09-10 11:00:00,YFI/USDT,10320.0,10360.0,10295.0,10295.0,0.19869062651772704,2045.52
1662804000000.0,2022-09-10 10:00:00,YFI/USDT,10320.0,10360.0,10285.0,10320.0,0.0699781976744186,722.175
1662800400000.0,2022-09-10 09:00:00,YFI/USDT,10255.0,10325.0,10255.0,10320.0,0.08503391472868217,877.55
1662796800000.0,2022-09-10 08:00:00,YFI/USDT,10185.0,10315.0,10185.0,10255.0,0.04687225743539737,480.675
1662793200000.0,2022-09-10 07:00:00,YFI/USDT,10420.0,10455.0,10135.0,10185.0,0.34104025527736864,3473.495
1662789600000.0,2022-09-10 06:00:00,YFI/USDT,10380.0,10470.0,10355.0,10420.0,0.4041290786948176,4211.025
1662786000000.0,2022-09-10 05:00:00,YFI/USDT,10265.0,10490.0,10265.0,10380.0,0.23576445086705203,2447.235
1662782400000.0,2022-09-10 04:00:00,YFI/USDT,10290.0,10405.0,10200.0,10265.0,0.8287272284461763,8506.885
1662778800000.0,2022-09-10 03:00:00,YFI/USDT,10375.0,10375.0,10280.0,10290.0,0.02110689990281827,217.19
1662775200000.0,2022-09-10 02:00:00,YFI/USDT,10365.0,10395.0,10320.0,10375.0,0.08481975903614458,880.005
1662771600000.0,2022-09-10 01:00:00,YFI/USDT,10325.0,10415.0,10315.0,10365.0,0.36973516642547033,3832.305
1662768000000.0,2022-09-10 00:00:00,YFI/USDT,10430.0,10470.0,10250.0,10325.0,0.04313510895883777,445.37
1662764400000.0,2022-09-09 23:00:00,YFI/USDT,10405.0,10510.0,10220.0,10430.0,0.6249664429530201,6518.4
1662760800000.0,2022-09-09 22:00:00,YFI/USDT,10505.0,10565.0,10380.0,10405.0,0.4093459875060067,4259.245
1662757200000.0,2022-09-09 21:00:00,YFI/USDT,10465.0,10505.0,10405.0,10505.0,0.00199428843407901,20.95
1662753600000.0,2022-09-09 20:00:00,YFI/USDT,10500.0,10640.0,10415.0,10465.0,0.8928628762541806,9343.81
1662750000000.0,2022-09-09 19:00:00,YFI/USDT,10345.0,10600.0,10345.0,10500.0,0.7564623809523809,7942.855
1662746400000.0,2022-09-09 18:00:00,YFI/USDT,10440.0,10475.0,10260.0,10345.0,0.38632286128564525,3996.51
1662742800000.0,2022-09-09 17:00:00,YFI/USDT,10460.0,10555.0,10350.0,10440.0,0.4688793103448276,4895.1
1662739200000.0,2022-09-09 16:00:00,YFI/USDT,10260.0,10505.0,10165.0,10460.0,0.5515879541108987,5769.61
1662735600000.0,2022-09-09 15:00:00,YFI/USDT,10560.0,10610.0,10255.0,10260.0,2.7830423976608185,28554.015
1662732000000.0,2022-09-09 14:00:00,YFI/USDT,11150.0,11155.0,10500.0,10560.0,0.8683541666666666,9169.82
