https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ENQ,Volume USDT
1660262400,2022-08-12 00:00:00,ENQ/USDT,0.00537,0.00566,0.0047,0.00516,22720155.16576756,115716.5216903066206
1660176000,2022-08-11 00:00:00,ENQ/USDT,0.00437,0.0064,0.00429,0.00546,61146684.77844876,337710.7951590503505
1660089600,2022-08-10 00:00:00,ENQ/USDT,0.00408,0.0046,0.004,0.00433,13837199.62206349,59075.8860198099649
1660003200,2022-08-09 00:00:00,ENQ/USDT,0.00439,0.00468,0.00405,0.00408,15096410.88723347,64959.663975228728
1659916800,2022-08-08 00:00:00,ENQ/USDT,0.00429,0.00475,0.00417,0.00439,18102798.49156464,80307.882158822755
1659830400,2022-08-07 00:00:00,ENQ/USDT,0.00439,0.00453,0.00402,0.00429,16082440.20309733,68499.6816502266008
1659744000,2022-08-06 00:00:00,ENQ/USDT,0.0046,0.00465,0.00431,0.00438,9040275.83084499,40201.2178198169589
1659657600,2022-08-05 00:00:00,ENQ/USDT,0.00445,0.00474,0.00435,0.0046,10930448.17657401,48914.5941996361994
1659571200,2022-08-04 00:00:00,ENQ/USDT,0.00474,0.00475,0.00433,0.00445,13101838.23678672,58947.4567916042239
1659484800,2022-08-03 00:00:00,ENQ/USDT,0.00489,0.00599,0.00464,0.00474,18347157.82176581,90801.4683634651687
1659398400,2022-08-02 00:00:00,ENQ/USDT,0.00459,0.00496,0.00438,0.00488,10716910.70477935,49510.0635609863403
1659312000,2022-08-01 00:00:00,ENQ/USDT,0.00473,0.00479,0.0043,0.00459,10778891.80674619,49105.8974476074876
1659225600,2022-07-31 00:00:00,ENQ/USDT,0.00492,0.00522,0.00465,0.00473,8718599.34119225,42523.8880989610118
1659139200,2022-07-30 00:00:00,ENQ/USDT,0.00508,0.00521,0.00487,0.00493,10029882.12063449,50219.3721750290066
1659052800,2022-07-29 00:00:00,ENQ/USDT,0.00528,0.00534,0.00506,0.00508,8576877.87639632,44300.2331502871787
1658966400,2022-07-28 00:00:00,ENQ/USDT,0.00552,0.00567,0.00511,0.00528,12020989.9230751,64105.8292528982354
1658880000,2022-07-27 00:00:00,ENQ/USDT,0.005,0.00553,0.00492,0.00552,14404658.45762517,74691.4203026671675
1658793600,2022-07-26 00:00:00,ENQ/USDT,0.00479,0.00643,0.00459,0.00499,26977247.17038573,143099.9851484706406
1658707200,2022-07-25 00:00:00,ENQ/USDT,0.00525,0.00535,0.00467,0.00477,9414904.06682499,47574.1219540690652
1658620800,2022-07-24 00:00:00,ENQ/USDT,0.0054,0.0057,0.00511,0.00526,9778853.71966958,52542.9369884982937
1658534400,2022-07-23 00:00:00,ENQ/USDT,0.00568,0.00585,0.00524,0.00541,8693237.21994265,48672.2607755153866
1658448000,2022-07-22 00:00:00,ENQ/USDT,0.00568,0.00602,0.0054,0.00569,9554221.94314903,54713.8226945546665
1658361600,2022-07-21 00:00:00,ENQ/USDT,0.00626,0.00627,0.00553,0.00567,8955065.26829474,52815.8091012391242
1658275200,2022-07-20 00:00:00,ENQ/USDT,0.00663,0.0067,0.0062,0.00626,7867050.94206341,51162.0515097578997
1658188800,2022-07-19 00:00:00,ENQ/USDT,0.00634,0.00694,0.00615,0.00663,11888275.60814655,76970.6846903273777
1658102400,2022-07-18 00:00:00,ENQ/USDT,0.00598,0.00647,0.00591,0.00638,9486321.90072636,58666.3798930470697
1658016000,2022-07-17 00:00:00,ENQ/USDT,0.00646,0.00676,0.00586,0.00593,10527174.19813763,66628.0917894384247
1657929600,2022-07-16 00:00:00,ENQ/USDT,0.00601,0.00744,0.00601,0.00644,25733648.89295571,174738.5126488809885
1657843200,2022-07-15 00:00:00,ENQ/USDT,0.00621,0.00649,0.00591,0.00603,7194246.30357066,44338.7479274046553
1657756800,2022-07-14 00:00:00,ENQ/USDT,0.00632,0.0076,0.00605,0.00614,11260519.9963902,72922.8919059016675
1657670400,2022-07-13 00:00:00,ENQ/USDT,0.00664,0.0069,0.00616,0.00632,9667312.10132517,62908.0073393275888
1657584000,2022-07-12 00:00:00,ENQ/USDT,0.00645,0.008,0.00636,0.00664,15124974.10542116,105299.1931720921324
1657497600,2022-07-11 00:00:00,ENQ/USDT,0.00717,0.00732,0.00637,0.00643,7899183.38358975,54753.2356161255076
1657411200,2022-07-10 00:00:00,ENQ/USDT,0.00754,0.00767,0.007,0.00716,7599773.87440304,55489.5413075382051
1657324800,2022-07-09 00:00:00,ENQ/USDT,0.00711,0.00764,0.00702,0.00757,7245324.58956771,53138.5452595881908
1657238400,2022-07-08 00:00:00,ENQ/USDT,0.00787,0.00804,0.00703,0.00714,8020087.06906058,60329.7909715284097
1657152000,2022-07-07 00:00:00,ENQ/USDT,0.00852,0.00854,0.0074,0.00787,8536630.729341,67099.4592394470496
1657065600,2022-07-06 00:00:00,ENQ/USDT,0.00774,0.0086,0.00732,0.00847,8898060.42700155,70265.6181641263297
1656979200,2022-07-05 00:00:00,ENQ/USDT,0.00823,0.00861,0.00749,0.00773,8778812.14704669,69528.9996387383776
1656892800,2022-07-04 00:00:00,ENQ/USDT,0.00766,0.00878,0.0076,0.00823,7961839.87696111,63930.9561080696447
1656806400,2022-07-03 00:00:00,ENQ/USDT,0.00802,0.00805,0.0076,0.00765,5104785.30212983,39675.7345659743045
1656720000,2022-07-02 00:00:00,ENQ/USDT,0.00848,0.00849,0.00801,0.00802,6804371.47497841,55903.965189443292
1656633600,2022-07-01 00:00:00,ENQ/USDT,0.00879,0.00905,0.0083,0.00848,16866709.80894103,146004.6908115166744
1656547200,2022-06-30 00:00:00,ENQ/USDT,0.00954,0.00962,0.00858,0.00879,17193411.21309863,156095.7736660068386
1656460800,2022-06-29 00:00:00,ENQ/USDT,0.00974,0.00982,0.0095,0.00956,18634490.6409791,179195.0461105693453
1656374400,2022-06-28 00:00:00,ENQ/USDT,0.01008,0.0101,0.00961,0.0097,17129950.89869534,169596.9838807051021
1656288000,2022-06-27 00:00:00,ENQ/USDT,0.0102,0.01081,0.00995,0.01009,13845829.17308787,142209.1988583785929
1656201600,2022-06-26 00:00:00,ENQ/USDT,0.0118,0.01299,0.01013,0.01037,17653377.92543642,205033.7232076363854
1656115200,2022-06-25 00:00:00,ENQ/USDT,0.00991,0.01425,0.00981,0.01184,24411744.08749895,270669.4420029513711
1656028800,2022-06-24 00:00:00,ENQ/USDT,0.00981,0.01021,0.00953,0.00993,18593257.24342864,181019.6310805429264
1655942400,2022-06-23 00:00:00,ENQ/USDT,0.00957,0.01001,0.00946,0.00977,18887906.0914312,183737.3144306754768
1655856000,2022-06-22 00:00:00,ENQ/USDT,0.0098,0.0098,0.0094,0.00967,18879444.69286545,181413.0143887078959
1655769600,2022-06-21 00:00:00,ENQ/USDT,0.0092,0.01017,0.0091,0.00977,15907202.38888693,153106.1396743591378
1655683200,2022-06-20 00:00:00,ENQ/USDT,0.00868,0.00981,0.0085,0.0092,18220781.09453078,163301.1932831058303
1655596800,2022-06-19 00:00:00,ENQ/USDT,0.00807,0.0088,0.00765,0.00867,14455023.62976388,117209.5753333939198
1655510400,2022-06-18 00:00:00,ENQ/USDT,0.0086,0.0087,0.00755,0.00804,19765727.87698719,162956.0611966081167
1655424000,2022-06-17 00:00:00,ENQ/USDT,0.00843,0.00928,0.0084,0.0086,12165815.66997613,104037.8271347452364
1655337600,2022-06-16 00:00:00,ENQ/USDT,0.01015,0.0102,0.0083,0.00844,22412119.49641714,207551.9437581404329
1655251200,2022-06-15 00:00:00,ENQ/USDT,0.0108,0.01186,0.0089,0.0102,25171165.76036628,253091.7869497225559
1655164800,2022-06-14 00:00:00,ENQ/USDT,0.00784,0.0176,0.00728,0.01099,37660395.77954898,399245.597921342191
1655078400,2022-06-13 00:00:00,ENQ/USDT,0.0094,0.00969,0.0075,0.0078,14991344.43378157,125179.9920012421925
1654992000,2022-06-12 00:00:00,ENQ/USDT,0.01064,0.01068,0.0094,0.00954,9811228.23968534,98531.3722050808394
1654905600,2022-06-11 00:00:00,ENQ/USDT,0.0111,0.01117,0.01043,0.01061,10695367.03874731,116745.7835515599493
1654819200,2022-06-10 00:00:00,ENQ/USDT,0.01124,0.0115,0.011,0.01109,14482580.64820276,163524.0575327725028
1654732800,2022-06-09 00:00:00,ENQ/USDT,0.01174,0.01187,0.011,0.01124,14715891.92214603,168131.7810874341938
1654646400,2022-06-08 00:00:00,ENQ/USDT,0.01242,0.01246,0.0117,0.01174,7032038.55407051,84676.6631888219382
1654560000,2022-06-07 00:00:00,ENQ/USDT,0.01211,0.01434,0.01177,0.0124,14955796.43566758,184606.6581290911443
1654473600,2022-06-06 00:00:00,ENQ/USDT,0.01275,0.0131,0.0119,0.01211,14173920.54028529,177420.9095004682428
1654387200,2022-06-05 00:00:00,ENQ/USDT,0.01173,0.0139,0.01167,0.01278,13572194.55140403,167443.5419890030709
1654300800,2022-06-04 00:00:00,ENQ/USDT,0.01168,0.01189,0.01156,0.01172,6557989.85911871,76646.6402402766608
1654214400,2022-06-03 00:00:00,ENQ/USDT,0.01234,0.01249,0.01146,0.01168,6951446.90328675,84160.9492718356338
1654128000,2022-06-02 00:00:00,ENQ/USDT,0.01234,0.01247,0.01201,0.01233,6794975.8980045,82623.1995975841118
1654041600,2022-06-01 00:00:00,ENQ/USDT,0.01369,0.0137,0.01223,0.01233,14134438.65371171,184193.5163946654731
1653955200,2022-05-31 00:00:00,ENQ/USDT,0.0133,0.01522,0.013,0.01369,13944563.04972663,189097.0059067976821
1653868800,2022-05-30 00:00:00,ENQ/USDT,0.01194,0.0147,0.01163,0.01325,11276440.5096734,143761.3727353424987
1653782400,2022-05-29 00:00:00,ENQ/USDT,0.01165,0.0148,0.01155,0.01186,16433770.03214818,203181.0227906397952
1653696000,2022-05-28 00:00:00,ENQ/USDT,0.01103,0.0118,0.01099,0.01163,13527824.43777929,152406.7827438362292
1653609600,2022-05-27 00:00:00,ENQ/USDT,0.01198,0.01207,0.0107,0.01102,12493111.37203381,143285.0876588046438
1653523200,2022-05-26 00:00:00,ENQ/USDT,0.01551,0.01562,0.0118,0.01192,14206040.47838886,190528.9467212429476
1653436800,2022-05-25 00:00:00,ENQ/USDT,0.01637,0.01669,0.01541,0.01551,9239401.57545031,146900.5793762464002
1653350400,2022-05-24 00:00:00,ENQ/USDT,0.0164,0.01718,0.01601,0.01637,9132621.2859854,151384.2368438986187
1653264000,2022-05-23 00:00:00,ENQ/USDT,0.01647,0.02252,0.0162,0.01641,8857466.22055588,158487.6726574388042
1653177600,2022-05-22 00:00:00,ENQ/USDT,0.01583,0.01679,0.01563,0.0164,7572161.70330654,120270.1904630764586
1653091200,2022-05-21 00:00:00,ENQ/USDT,0.01605,0.01611,0.01541,0.01581,7558883.0468596,119159.3732072023857
1653004800,2022-05-20 00:00:00,ENQ/USDT,0.01715,0.018,0.0158,0.01603,8544345.3088702,142768.5887173787035
1652918400,2022-05-19 00:00:00,ENQ/USDT,0.0141,0.026,0.0134,0.01713,20098977.77275111,341763.7629012245458
1652832000,2022-05-18 00:00:00,ENQ/USDT,0.01549,0.02,0.01251,0.01418,17650028.6408315,258010.5831775402274
1652745600,2022-05-17 00:00:00,ENQ/USDT,0.01011,0.027,0.01006,0.01543,34566766.19752536,541821.0895509726024
1652659200,2022-05-16 00:00:00,ENQ/USDT,0.01023,0.01068,0.00979,0.01011,12916418.6942808,130497.8881254216271
1652572800,2022-05-15 00:00:00,ENQ/USDT,0.00976,0.01067,0.00931,0.01035,12359809.87917785,120174.834422648394
1652486400,2022-05-14 00:00:00,ENQ/USDT,0.01097,0.01141,0.00795,0.00971,12643962.188105,125453.6272384382789
1652400000,2022-05-13 00:00:00,ENQ/USDT,0.01066,0.0129,0.01044,0.01096,11309548.30304403,130393.4733390775786
1652313600,2022-05-12 00:00:00,ENQ/USDT,0.01089,0.01145,0.01052,0.01065,7984663.61489327,86808.8214281368628
1652227200,2022-05-11 00:00:00,ENQ/USDT,0.01685,0.01699,0.01029,0.01088,8372305.04154975,111778.0782118742014
1652140800,2022-05-10 00:00:00,ENQ/USDT,0.0184,0.01879,0.01651,0.01683,7950975.5490532,140551.0597582703932
1652054400,2022-05-09 00:00:00,ENQ/USDT,0.02013,0.02469,0.0178,0.01836,10433935.07339595,212219.3062109713495
1651968000,2022-05-08 00:00:00,ENQ/USDT,0.02274,0.02284,0.01999,0.0201,5736880.69144233,119186.1680609451146
1651881600,2022-05-07 00:00:00,ENQ/USDT,0.0239,0.0244,0.02218,0.02274,5341479.08533074,126885.7813281615926
1651795200,2022-05-06 00:00:00,ENQ/USDT,0.02495,0.02499,0.02369,0.02392,7084070.64896183,171159.0415711866591
1651708800,2022-05-05 00:00:00,ENQ/USDT,0.02634,0.02641,0.02466,0.02496,9440356.31502342,243450.8825068109638
1651622400,2022-05-04 00:00:00,ENQ/USDT,0.02552,0.0264,0.02516,0.02639,5313396.24653812,136469.936728567595
1651536000,2022-05-03 00:00:00,ENQ/USDT,0.02765,0.02769,0.0248,0.02552,9262971.23328273,242496.5699917226318
1651449600,2022-05-02 00:00:00,ENQ/USDT,0.02804,0.02859,0.0276,0.02769,9553604.55550944,268374.6019133472923
1651363200,2022-05-01 00:00:00,ENQ/USDT,0.02773,0.02854,0.02753,0.02805,8065963.31154175,225014.9179877973444
1651276800,2022-04-30 00:00:00,ENQ/USDT,0.02875,0.02875,0.0276,0.02772,6911204.31572785,192937.2499358058782
1651190400,2022-04-29 00:00:00,ENQ/USDT,0.02896,0.0291,0.02842,0.02862,9383999.6009868,268918.2744797110443
1651104000,2022-04-28 00:00:00,ENQ/USDT,0.03017,0.0303,0.02896,0.02896,9847362.08032809,294904.3597843623547
1651017600,2022-04-27 00:00:00,ENQ/USDT,0.03107,0.03132,0.0299,0.03019,10334585.87138751,317589.064910535123
1650931200,2022-04-26 00:00:00,ENQ/USDT,0.03235,0.033,0.03097,0.03098,11779691.40868325,377028.8966614974044
1650844800,2022-04-25 00:00:00,ENQ/USDT,0.0321,0.0326,0.031,0.03239,5656960.68262781,180878.9295306450523
1650758400,2022-04-24 00:00:00,ENQ/USDT,0.03227,0.0338,0.03201,0.03212,5748847.51827693,187903.1230904722479
1650672000,2022-04-23 00:00:00,ENQ/USDT,0.03206,0.03288,0.03201,0.03226,5941307.52719034,191606.203392323133
1650585600,2022-04-22 00:00:00,ENQ/USDT,0.0328,0.03378,0.0319,0.03206,6640094.00512812,218497.7053534513866
1650499200,2022-04-21 00:00:00,ENQ/USDT,0.0341,0.03549,0.03214,0.03282,6348184.83399509,217223.9389384591028
1650412800,2022-04-20 00:00:00,ENQ/USDT,0.03404,0.0349,0.0334,0.03407,7504878.90725497,255027.51497287756
1650326400,2022-04-19 00:00:00,ENQ/USDT,0.03468,0.0359,0.0338,0.03406,6878665.83916671,236774.8803241089414
1650240000,2022-04-18 00:00:00,ENQ/USDT,0.03204,0.03474,0.03,0.03466,4051068.98208801,128755.0956793849947
1650153600,2022-04-17 00:00:00,ENQ/USDT,0.03295,0.0332,0.03204,0.03204,6227061.36888226,204132.763452802613
1650067200,2022-04-16 00:00:00,ENQ/USDT,0.03278,0.0338,0.03273,0.03295,6391903.66044899,210777.7415167493386
1649980800,2022-04-15 00:00:00,ENQ/USDT,0.03168,0.03338,0.03155,0.03277,6201634.34942728,198863.3066542129996
1649894400,2022-04-14 00:00:00,ENQ/USDT,0.03213,0.0326,0.0314,0.03171,4687015.72950333,149911.5474466890368
1649808000,2022-04-13 00:00:00,ENQ/USDT,0.03195,0.03294,0.0309,0.03213,3004404.50504728,95205.7386218358392
1649721600,2022-04-12 00:00:00,ENQ/USDT,0.03233,0.033,0.031,0.03196,2420457.60470274,77935.3159244953681
1649635200,2022-04-11 00:00:00,ENQ/USDT,0.03779,0.03779,0.03219,0.03233,3864410.2787586,139213.8807016677047
1649548800,2022-04-10 00:00:00,ENQ/USDT,0.03614,0.04,0.03559,0.03779,2771632.77673867,102891.3245192269896
1649462400,2022-04-09 00:00:00,ENQ/USDT,0.03621,0.03678,0.036,0.03614,1301512.15416237,47224.4550100437838
1649376000,2022-04-08 00:00:00,ENQ/USDT,0.0364,0.03893,0.03603,0.0363,1639696.74292549,60898.8469529195588
1649289600,2022-04-07 00:00:00,ENQ/USDT,0.03789,0.03797,0.03603,0.0364,2767244.79761196,103063.6160296304931
1649203200,2022-04-06 00:00:00,ENQ/USDT,0.04336,0.04336,0.036,0.03775,4093838.10108183,164837.4007884949705
1649116800,2022-04-05 00:00:00,ENQ/USDT,0.0425,0.0435,0.0419,0.0433,1934574.11758939,82676.7225419354245
1649030400,2022-04-04 00:00:00,ENQ/USDT,0.04381,0.0456,0.0414,0.04269,1528292.00855429,65344.0072257480065
1648944000,2022-04-03 00:00:00,ENQ/USDT,0.04639,0.0543,0.04263,0.0438,5390389.00082453,257229.2117115313183
1648857600,2022-04-02 00:00:00,ENQ/USDT,0.0378,0.055,0.0374,0.04638,8322837.18827772,393029.7975182183627
1648771200,2022-04-01 00:00:00,ENQ/USDT,0.03639,0.03827,0.0356,0.03783,1480930.13573329,54516.8473783886383
1648684800,2022-03-31 00:00:00,ENQ/USDT,0.03858,0.03919,0.0362,0.03639,1754840.52513642,66425.5747205954785
1648598400,2022-03-30 00:00:00,ENQ/USDT,0.03618,0.0412,0.03588,0.03859,1982594.89103914,76116.5939717973657
1648512000,2022-03-29 00:00:00,ENQ/USDT,0.03649,0.03796,0.03541,0.03618,2068251.52250574,75509.1842438188188
1648425600,2022-03-28 00:00:00,ENQ/USDT,0.0398,0.04,0.03625,0.0365,1349242.52360406,51570.166941920287
1648339200,2022-03-27 00:00:00,ENQ/USDT,0.03589,0.0413,0.0358,0.03979,3277012.16686819,125251.7904359737688
1648252800,2022-03-26 00:00:00,ENQ/USDT,0.03645,0.03722,0.0355,0.03589,1420309.98476514,51624.8563384862678
1648166400,2022-03-25 00:00:00,ENQ/USDT,0.03347,0.0418,0.03331,0.03645,3517432.36280597,129831.3085957212617
1648080000,2022-03-24 00:00:00,ENQ/USDT,0.03197,0.034,0.0317,0.03346,1451864.87641942,47300.3362728020517
1647993600,2022-03-23 00:00:00,ENQ/USDT,0.03359,0.03378,0.0315,0.03197,1575294.14837785,52616.4439496226167
1647907200,2022-03-22 00:00:00,ENQ/USDT,0.03505,0.0359,0.0334,0.03376,2224062.77524344,75887.1439995346009
1647820800,2022-03-21 00:00:00,ENQ/USDT,0.03121,0.0391,0.03121,0.03505,4247684.11187122,146528.8913541237358
1647734400,2022-03-20 00:00:00,ENQ/USDT,0.03259,0.03269,0.0309,0.03128,3251333.792097,102405.837694451382
1647648000,2022-03-19 00:00:00,ENQ/USDT,0.03086,0.0337,0.03084,0.03259,2725163.46757531,87135.8650196403891
1647561600,2022-03-18 00:00:00,ENQ/USDT,0.0308,0.0321,0.03002,0.03085,2225601.42239493,68447.2715652405079
1647475200,2022-03-17 00:00:00,ENQ/USDT,0.02997,0.031,0.0295,0.0307,1422038.9637155,42730.3887427055685
1647388800,2022-03-16 00:00:00,ENQ/USDT,0.03009,0.03059,0.02828,0.02997,2524997.98185546,74561.9938813940351
1647302400,2022-03-15 00:00:00,ENQ/USDT,0.0302,0.0305,0.02903,0.03009,1771499.79651252,52744.7864264450865
1647216000,2022-03-14 00:00:00,ENQ/USDT,0.03129,0.03169,0.0299,0.03001,1028369.8272054,31606.4614223443081
1647129600,2022-03-13 00:00:00,ENQ/USDT,0.03249,0.03255,0.03101,0.03129,2964776.1283897,95412.9350317688053
1647043200,2022-03-12 00:00:00,ENQ/USDT,0.0329,0.0347,0.03169,0.03249,2499607.79523548,83127.024125136564
1646956800,2022-03-11 00:00:00,ENQ/USDT,0.03298,0.0332,0.0319,0.0329,888103.27178325,29072.8625708688115
1646870400,2022-03-10 00:00:00,ENQ/USDT,0.03209,0.033,0.03071,0.03298,1774858.49497544,56259.800259023986
1646784000,2022-03-09 00:00:00,ENQ/USDT,0.0307,0.03426,0.0306,0.03209,2255155.16112562,75178.0929394491562
1646697600,2022-03-08 00:00:00,ENQ/USDT,0.03169,0.03169,0.0306,0.0308,2894835.19553536,90444.7469410850795
1646611200,2022-03-07 00:00:00,ENQ/USDT,0.03369,0.035,0.0313,0.03169,2002083.45685539,65979.8157613446899
1646524800,2022-03-06 00:00:00,ENQ/USDT,0.0308,0.038,0.03061,0.03369,2316530.45324731,77653.7294440851289
1646438400,2022-03-05 00:00:00,ENQ/USDT,0.0327,0.0327,0.03,0.0307,643495.30423702,19892.44571858261
1646352000,2022-03-04 00:00:00,ENQ/USDT,0.03607,0.03616,0.0325,0.0327,1547511.0068395,53395.3116196867337
1646265600,2022-03-03 00:00:00,ENQ/USDT,0.03769,0.0386,0.03607,0.03615,1589972.25858245,58976.9023600847553
1646179200,2022-03-02 00:00:00,ENQ/USDT,0.03489,0.04055,0.0335,0.03769,2074982.51141074,75808.5835433610752
1646092800,2022-03-01 00:00:00,ENQ/USDT,0.03534,0.03701,0.03341,0.03489,2607988.83617068,92089.7616227749936
1646006400,2022-02-28 00:00:00,ENQ/USDT,0.0329,0.03534,0.03275,0.03533,2366921.29040486,80136.2831770032233
1645920000,2022-02-27 00:00:00,ENQ/USDT,0.0349,0.036,0.0323,0.0328,1477564.2758426,50767.6945739286277
1645833600,2022-02-26 00:00:00,ENQ/USDT,0.03319,0.0369,0.03281,0.03517,2034716.90815381,69748.2831383568109
1645747200,2022-02-25 00:00:00,ENQ/USDT,0.0334,0.0361,0.0327,0.03319,2182931.34176889,72998.7487651978388
1645660800,2022-02-24 00:00:00,ENQ/USDT,0.03629,0.0363,0.03,0.0334,1368891.43615129,45705.4325224890428
1645574400,2022-02-23 00:00:00,ENQ/USDT,0.03739,0.0381,0.0362,0.03627,1533588.83166593,56827.4196715025642
1645488000,2022-02-22 00:00:00,ENQ/USDT,0.0387,0.03885,0.037,0.03739,1778507.76240609,66838.3236581768919
1645401600,2022-02-21 00:00:00,ENQ/USDT,0.04065,0.048,0.03704,0.03885,5998860.68974026,252150.3366609441789
1645315200,2022-02-20 00:00:00,ENQ/USDT,0.0418,0.04208,0.0395,0.04071,1750016.12575962,71189.4630695767842
1645228800,2022-02-19 00:00:00,ENQ/USDT,0.03829,0.04823,0.0376,0.04208,3227004.19328145,134126.3828878019861
1645142400,2022-02-18 00:00:00,ENQ/USDT,0.03928,0.04012,0.03786,0.03829,2500988.2399959,98573.5638228405518
1645056000,2022-02-17 00:00:00,ENQ/USDT,0.04197,0.054,0.03894,0.03928,4531784.52972006,209463.415399215494
1644969600,2022-02-16 00:00:00,ENQ/USDT,0.04136,0.04234,0.04047,0.04197,2538812.60082359,104818.2519604849926
1644883200,2022-02-15 00:00:00,ENQ/USDT,0.04025,0.0443,0.0401,0.04149,2925061.95465976,123023.208226422635
1644796800,2022-02-14 00:00:00,ENQ/USDT,0.0407,0.04198,0.03817,0.04001,720855.07100113,29071.30180884462
1644710400,2022-02-13 00:00:00,ENQ/USDT,0.0426,0.04287,0.0402,0.0407,800954.94189482,33328.3220213514943
1644624000,2022-02-12 00:00:00,ENQ/USDT,0.0444,0.04553,0.042,0.0426,195307.80124024,8454.1719317083156
