https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WAVES,Volume BTC
1663394400,2022-09-17 06:00:00,WAVES/BTC,0.00021647,0.00021899,0.00021645,0.00021725,2670.6652,0.580327573601
1663390800,2022-09-17 05:00:00,WAVES/BTC,0.00021671,0.00021687,0.00021623,0.00021623,1124.9978,0.243395585087
1663387200,2022-09-17 04:00:00,WAVES/BTC,0.00021718,0.00021756,0.00021685,0.00021685,0.4404,0.00009567731
1663383600,2022-09-17 03:00:00,WAVES/BTC,0.00021711,0.00021753,0.00021679,0.00021707,1.8709,0.000406502913
1663380000,2022-09-17 02:00:00,WAVES/BTC,0.00021718,0.00021753,0.00021682,0.00021749,21.4097,0.004654221672
1663376400,2022-09-17 01:00:00,WAVES/BTC,0.00021641,0.00021669,0.00021581,0.00021669,75.5357,0.016324157805
1663372800,2022-09-17 00:00:00,WAVES/BTC,0.00021784,0.00021864,0.00021655,0.00021655,25.3921,0.005509015342
1663369200,2022-09-16 23:00:00,WAVES/BTC,0.00021767,0.00021784,0.00021741,0.00021781,3.487,0.000758565649
1663365600,2022-09-16 22:00:00,WAVES/BTC,0.00021823,0.0002189,0.0002176,0.0002176,96.5081,0.021095918717
1663362000,2022-09-16 21:00:00,WAVES/BTC,0.00021948,0.00021948,0.0002182,0.0002182,14.1357,0.003088467496
1663358400,2022-09-16 20:00:00,WAVES/BTC,0.00021956,0.00021972,0.00021856,0.00021914,60.6456,0.013274084767
1663354800,2022-09-16 19:00:00,WAVES/BTC,0.00021941,0.00022034,0.00021941,0.00022013,29.5773,0.006503490009
1663351200,2022-09-16 18:00:00,WAVES/BTC,0.0002183,0.00021964,0.0002183,0.00021941,3.1638,0.000694059272
1663347600,2022-09-16 17:00:00,WAVES/BTC,0.00021749,0.00021913,0.000217,0.00021834,83.3026,0.018192628081
1663344000,2022-09-16 16:00:00,WAVES/BTC,0.00021733,0.00021733,0.00021608,0.00021713,9.9057,0.002143045936
1663340400,2022-09-16 15:00:00,WAVES/BTC,0.00021694,0.0002178,0.00021694,0.00021712,23.0201,0.005004451139
1663336800,2022-09-16 14:00:00,WAVES/BTC,0.00021646,0.0002178,0.000216,0.00021662,174.5284,0.037785805505
1663333200,2022-09-16 13:00:00,WAVES/BTC,0.00021949,0.00021949,0.00021606,0.00021648,125.3666,0.027289951721
1663329600,2022-09-16 12:00:00,WAVES/BTC,0.00021564,0.00022098,0.00021543,0.00022098,1635.7555,0.355821592958
1663326000,2022-09-16 11:00:00,WAVES/BTC,0.00021488,0.0002156,0.00021482,0.0002156,26.6027,0.005720755228
1663322400,2022-09-16 10:00:00,WAVES/BTC,0.00021407,0.00021484,0.00021368,0.00021482,2.0722,0.000444704299
1663318800,2022-09-16 09:00:00,WAVES/BTC,0.00021317,0.00021459,0.00021317,0.00021412,2.8876,0.000618925817
1663315200,2022-09-16 08:00:00,WAVES/BTC,0.0002141,0.0002141,0.00021324,0.0002134,35.7573,0.007645619102
1663311600,2022-09-16 07:00:00,WAVES/BTC,0.00021448,0.00021466,0.0002142,0.0002142,0.1492,0.000032004375
1663308000,2022-09-16 06:00:00,WAVES/BTC,0.00021489,0.00021489,0.00021438,0.00021446,0.6865,0.000147275818
1663304400,2022-09-16 05:00:00,WAVES/BTC,0.00021434,0.00021566,0.00021434,0.00021551,4.0719,0.000875323923
1663300800,2022-09-16 04:00:00,WAVES/BTC,0.000215,0.00021528,0.00021449,0.00021449,31.8256,0.006839321395
1663297200,2022-09-16 03:00:00,WAVES/BTC,0.00021357,0.00021504,0.00021357,0.00021499,34.8613,0.007476164423
1663293600,2022-09-16 02:00:00,WAVES/BTC,0.00021381,0.00021407,0.00021269,0.0002135,32.4086,0.006909179038
1663290000,2022-09-16 01:00:00,WAVES/BTC,0.00021394,0.00021472,0.00021379,0.00021396,25.7545,0.005516954108
1663286400,2022-09-16 00:00:00,WAVES/BTC,0.0002141,0.0002141,0.00021247,0.00021375,43.8862,0.009367380929
1663282800,2022-09-15 23:00:00,WAVES/BTC,0.00021425,0.00021497,0.00021414,0.00021422,729.0022,0.156419260459
1663279200,2022-09-15 22:00:00,WAVES/BTC,0.00021533,0.00021533,0.00021437,0.00021437,22.6695,0.004864583908
1663275600,2022-09-15 21:00:00,WAVES/BTC,0.0002159,0.00021601,0.00021499,0.0002155,45.2401,0.009745664935
1663272000,2022-09-15 20:00:00,WAVES/BTC,0.00021602,0.00021607,0.00021554,0.00021568,12.2609,0.002648425826
1663268400,2022-09-15 19:00:00,WAVES/BTC,0.00021628,0.00021646,0.00021551,0.00021598,0.5608,0.000121177559
1663264800,2022-09-15 18:00:00,WAVES/BTC,0.00021612,0.00021636,0.00021565,0.00021634,0.7568,0.000163385419
1663261200,2022-09-15 17:00:00,WAVES/BTC,0.00021556,0.00021663,0.00021556,0.0002166,0.5028,0.000108631911
1663257600,2022-09-15 16:00:00,WAVES/BTC,0.0002157,0.00021645,0.0002155,0.00021581,3.179,0.000685694018
1663254000,2022-09-15 15:00:00,WAVES/BTC,0.00021464,0.00021693,0.00021464,0.00021573,179.7741,0.038777549607
1663250400,2022-09-15 14:00:00,WAVES/BTC,0.00021497,0.0002159,0.00021317,0.00021477,146.8955,0.031463822768
1663246800,2022-09-15 13:00:00,WAVES/BTC,0.00021553,0.000216,0.00021501,0.00021507,39.8252,0.008580310306
1663243200,2022-09-15 12:00:00,WAVES/BTC,0.0002147,0.00021551,0.00021453,0.00021515,78.2995,0.016841389263
1663239600,2022-09-15 11:00:00,WAVES/BTC,0.00021369,0.00021515,0.00021369,0.00021483,0.6064,0.000129734145
1663236000,2022-09-15 10:00:00,WAVES/BTC,0.00021521,0.00021521,0.00021373,0.00021373,169.3948,0.036276335937
1663232400,2022-09-15 09:00:00,WAVES/BTC,0.00021683,0.00021913,0.00021395,0.00021474,1685.3624,0.36498321805
1663228800,2022-09-15 08:00:00,WAVES/BTC,0.00021754,0.00021754,0.00021592,0.00021609,160.5756,0.034690546919
1663225200,2022-09-15 07:00:00,WAVES/BTC,0.00021708,0.0002176,0.00021683,0.00021757,22.4644,0.004883313454
1663221600,2022-09-15 06:00:00,WAVES/BTC,0.00021512,0.000217,0.00021406,0.00021664,73.8753,0.015949124611
1663218000,2022-09-15 05:00:00,WAVES/BTC,0.00021529,0.00021568,0.00021526,0.00021539,159.9552,0.034485235803
1663214400,2022-09-15 04:00:00,WAVES/BTC,0.00021507,0.00021564,0.00021434,0.0002151,2.9013,0.000623360355
1663210800,2022-09-15 03:00:00,WAVES/BTC,0.00021533,0.00021561,0.00021428,0.00021486,23.0348,0.004943171324
1663207200,2022-09-15 02:00:00,WAVES/BTC,0.00021693,0.00021701,0.0002149,0.00021584,108.1939,0.023359738672
1663203600,2022-09-15 01:00:00,WAVES/BTC,0.00021744,0.00021873,0.0002171,0.0002171,146.7298,0.031975019076
1663200000,2022-09-15 00:00:00,WAVES/BTC,0.00021924,0.00021924,0.000216,0.00021753,197.9119,0.042999473932
1663196400,2022-09-14 23:00:00,WAVES/BTC,0.00021913,0.00021972,0.00021855,0.0002197,13.7429,0.003019267418
1663192800,2022-09-14 22:00:00,WAVES/BTC,0.00021966,0.00021978,0.00021843,0.00021848,63.5695,0.01391299547
1663189200,2022-09-14 21:00:00,WAVES/BTC,0.00022064,0.00022078,0.00021929,0.00021929,120.9424,0.026585499979
1663185600,2022-09-14 20:00:00,WAVES/BTC,0.00022045,0.00022064,0.00022025,0.00022056,2.0653,0.000455094449
1663182000,2022-09-14 19:00:00,WAVES/BTC,0.00022135,0.00022135,0.0002198,0.0002198,91.2085,0.020133891837
1663178400,2022-09-14 18:00:00,WAVES/BTC,0.00021843,0.00022125,0.00021823,0.00022117,350.5271,0.076919548236
1663174800,2022-09-14 17:00:00,WAVES/BTC,0.00021785,0.00021852,0.00021755,0.0002179,9.3616,0.002043844642
1663171200,2022-09-14 16:00:00,WAVES/BTC,0.00021808,0.00021833,0.00021686,0.00021778,56.0228,0.012188944981
1663167600,2022-09-14 15:00:00,WAVES/BTC,0.00021712,0.0002178,0.00021712,0.0002178,2.9095,0.00063250544
1663164000,2022-09-14 14:00:00,WAVES/BTC,0.00021745,0.00021779,0.00021716,0.00021716,13.1452,0.002859713003
1663160400,2022-09-14 13:00:00,WAVES/BTC,0.00021779,0.0002178,0.00021614,0.000217,105.8368,0.022965171991
1663156800,2022-09-14 12:00:00,WAVES/BTC,0.00021683,0.00021897,0.0002162,0.00021819,80.931,0.017630939783
1663153200,2022-09-14 11:00:00,WAVES/BTC,0.00021771,0.0002178,0.00021681,0.00021697,4.8268,0.001048204838
1663149600,2022-09-14 10:00:00,WAVES/BTC,0.00021722,0.00021771,0.0002169,0.00021725,17.1982,0.00373888134
1663146000,2022-09-14 09:00:00,WAVES/BTC,0.00021692,0.00021753,0.00021659,0.00021753,32.8187,0.007120909142
1663142400,2022-09-14 08:00:00,WAVES/BTC,0.00021503,0.00021677,0.00021503,0.00021658,36.9351,0.007991048022
1663138800,2022-09-14 07:00:00,WAVES/BTC,0.00021713,0.00021727,0.00021446,0.00021568,76.8523,0.016546378224
1663135200,2022-09-14 06:00:00,WAVES/BTC,0.00021779,0.00021799,0.0002163,0.0002163,22.8713,0.004955105671
1663131600,2022-09-14 05:00:00,WAVES/BTC,0.00021811,0.00021832,0.00021773,0.00021773,129.1885,0.028161451637
1663128000,2022-09-14 04:00:00,WAVES/BTC,0.00021783,0.00021797,0.00021711,0.00021794,39.8135,0.008653055916
1663124400,2022-09-14 03:00:00,WAVES/BTC,0.00021686,0.0002182,0.00021686,0.00021757,35.5282,0.007733231906
1663120800,2022-09-14 02:00:00,WAVES/BTC,0.00021731,0.00021731,0.000216,0.00021685,24.3726,0.00526996759
1663117200,2022-09-14 01:00:00,WAVES/BTC,0.00021763,0.0002182,0.00021677,0.00021749,532.0751,0.115716063734
1663113600,2022-09-14 00:00:00,WAVES/BTC,0.00021613,0.00021863,0.0002161,0.00021747,141.6125,0.030771190146
1663110000,2022-09-13 23:00:00,WAVES/BTC,0.00021693,0.00021734,0.0002162,0.00021682,21.9768,0.004763107452
1663106400,2022-09-13 22:00:00,WAVES/BTC,0.00021832,0.00021836,0.00021659,0.00021836,322.4582,0.07017529028
1663102800,2022-09-13 21:00:00,WAVES/BTC,0.00021848,0.0002195,0.00021812,0.00021901,63.0989,0.013815876527
1663099200,2022-09-13 20:00:00,WAVES/BTC,0.00021796,0.00021891,0.00021796,0.0002182,0.4687,0.000102506284
1663095600,2022-09-13 19:00:00,WAVES/BTC,0.00021708,0.00021863,0.00021669,0.0002181,81.1577,0.017676085316
1663092000,2022-09-13 18:00:00,WAVES/BTC,0.00021551,0.00021729,0.0002146,0.00021729,77.3153,0.016696820612
1663088400,2022-09-13 17:00:00,WAVES/BTC,0.00021656,0.00021656,0.00021562,0.00021592,48.5571,0.010492201822
1663084800,2022-09-13 16:00:00,WAVES/BTC,0.00021546,0.00021703,0.00021541,0.000217,88.5548,0.019134235403
1663081200,2022-09-13 15:00:00,WAVES/BTC,0.00021364,0.0002154,0.00021364,0.00021533,381.7812,0.082099158288
1663077600,2022-09-13 14:00:00,WAVES/BTC,0.00021263,0.0002141,0.00021233,0.0002139,4804.4694,1.02571138398
1663074000,2022-09-13 13:00:00,WAVES/BTC,0.0002097,0.00021395,0.00020955,0.0002132,230.2193,0.048859653741
1663070400,2022-09-13 12:00:00,WAVES/BTC,0.00021296,0.00021655,0.00020636,0.00021014,9061.434,1.89366138329
1663066800,2022-09-13 11:00:00,WAVES/BTC,0.00021338,0.00021344,0.00021248,0.00021278,2.6938,0.000573593821
1663063200,2022-09-13 10:00:00,WAVES/BTC,0.00021314,0.00021326,0.00021255,0.00021295,12.6512,0.002695439046
1663059600,2022-09-13 09:00:00,WAVES/BTC,0.00021542,0.00021542,0.00021211,0.00021305,45.4269,0.00970463549
1663056000,2022-09-13 08:00:00,WAVES/BTC,0.00021596,0.00021629,0.0002146,0.00021503,18.827,0.004043150943
1663052400,2022-09-13 07:00:00,WAVES/BTC,0.00021398,0.00021623,0.00021342,0.00021623,2019.6855,0.434879579314
1663048800,2022-09-13 06:00:00,WAVES/BTC,0.00021351,0.00021479,0.00021351,0.00021383,2215.9255,0.474403995376
1663045200,2022-09-13 05:00:00,WAVES/BTC,0.00021431,0.00021535,0.00021302,0.00021342,663.6804,0.142419377686
1663041600,2022-09-13 04:00:00,WAVES/BTC,0.00021546,0.00021553,0.00021394,0.0002141,441.6275,0.094556774454
1663038000,2022-09-13 03:00:00,WAVES/BTC,0.00021436,0.0002157,0.00021383,0.00021554,159.4984,0.034243163044
1663034400,2022-09-13 02:00:00,WAVES/BTC,0.00021307,0.0002146,0.00021307,0.00021431,31.5974,0.006752996349
1663030800,2022-09-13 01:00:00,WAVES/BTC,0.00021377,0.00021391,0.00021209,0.00021282,151.8669,0.032226397304
1663027200,2022-09-13 00:00:00,WAVES/BTC,0.00021634,0.00021634,0.00021359,0.00021359,90.9916,0.019556060886
1663023600,2022-09-12 23:00:00,WAVES/BTC,0.00021655,0.00021768,0.00021635,0.00021726,81.4082,0.017637670219
1663020000,2022-09-12 22:00:00,WAVES/BTC,0.00021741,0.00021774,0.00021659,0.00021659,42.0447,0.009132861713
1663016400,2022-09-12 21:00:00,WAVES/BTC,0.00021833,0.00021891,0.00021693,0.00021693,253.1911,0.055186857135
1663012800,2022-09-12 20:00:00,WAVES/BTC,0.00021745,0.00021899,0.00021703,0.00021886,37.1884,0.00812056622
1663009200,2022-09-12 19:00:00,WAVES/BTC,0.0002156,0.0002178,0.00021555,0.00021764,30.3787,0.006590508344
1663005600,2022-09-12 18:00:00,WAVES/BTC,0.00021645,0.00021645,0.00021526,0.00021526,13.4349,0.002893076083
1663002000,2022-09-12 17:00:00,WAVES/BTC,0.0002162,0.00021648,0.00021538,0.00021648,24.3308,0.005260185391
1662998400,2022-09-12 16:00:00,WAVES/BTC,0.000217,0.0002171,0.00021246,0.00021607,4211.0437,0.90822513528
1662994800,2022-09-12 15:00:00,WAVES/BTC,0.00022024,0.00022024,0.00021719,0.00021719,313.812,0.068721093929
1662991200,2022-09-12 14:00:00,WAVES/BTC,0.00021973,0.00022309,0.00021973,0.00022017,21.8303,0.00481662142
1662987600,2022-09-12 13:00:00,WAVES/BTC,0.0002205,0.0002207,0.0002194,0.00021964,424.0672,0.093142497734
1662984000,2022-09-12 12:00:00,WAVES/BTC,0.00022103,0.00022174,0.00022043,0.00022081,33.335,0.007351453714
1662980400,2022-09-12 11:00:00,WAVES/BTC,0.00022255,0.00022389,0.00021964,0.000221,57.1021,0.012611880933
1662976800,2022-09-12 10:00:00,WAVES/BTC,0.00022176,0.00022236,0.00022111,0.00022236,4.5601,0.001011456721
1662973200,2022-09-12 09:00:00,WAVES/BTC,0.0002209,0.00022169,0.00022069,0.00022146,20.0774,0.00443588637
1662969600,2022-09-12 08:00:00,WAVES/BTC,0.00021972,0.00022109,0.00021885,0.00022064,131.4587,0.028801393643
1662966000,2022-09-12 07:00:00,WAVES/BTC,0.0002219,0.00022248,0.00021967,0.0002203,1942.0566,0.429747894062
1662962400,2022-09-12 06:00:00,WAVES/BTC,0.00022148,0.00022223,0.00022125,0.00022188,1.2307,0.000272687695
1662958800,2022-09-12 05:00:00,WAVES/BTC,0.00022169,0.00022184,0.00022131,0.00022184,5.8902,0.001305581084
1662955200,2022-09-12 04:00:00,WAVES/BTC,0.00022114,0.00022222,0.00022114,0.00022178,18.5726,0.004108709018
1662951600,2022-09-12 03:00:00,WAVES/BTC,0.00022182,0.00022189,0.0002206,0.00022188,2.2415,0.000495900671
1662948000,2022-09-12 02:00:00,WAVES/BTC,0.0002228,0.0002228,0.00022085,0.00022223,91.4554,0.020282284862
1662944400,2022-09-12 01:00:00,WAVES/BTC,0.00022009,0.00022329,0.00022004,0.00022224,129.4535,0.028632379996
1662940800,2022-09-12 00:00:00,WAVES/BTC,0.00022504,0.00022504,0.00021897,0.00021897,515.8813,0.114921480858
1662937200,2022-09-11 23:00:00,WAVES/BTC,0.00022512,0.00022568,0.00022449,0.0002252,6.9,0.001552187354
1662933600,2022-09-11 22:00:00,WAVES/BTC,0.00022458,0.0002258,0.00022417,0.00022536,328.5963,0.07394728609
1662930000,2022-09-11 21:00:00,WAVES/BTC,0.00022543,0.00022574,0.00022389,0.00022433,127.6101,0.028631965851
1662926400,2022-09-11 20:00:00,WAVES/BTC,0.0002266,0.00022702,0.00022527,0.00022613,671.8946,0.15171845911
1662922800,2022-09-11 19:00:00,WAVES/BTC,0.00022752,0.00022752,0.00022666,0.00022671,16.9742,0.003857096262
1662919200,2022-09-11 18:00:00,WAVES/BTC,0.00022784,0.00022866,0.00022782,0.00022809,944.491,0.215215060812
1662915600,2022-09-11 17:00:00,WAVES/BTC,0.00022812,0.00022883,0.0002274,0.00022789,21.2574,0.004859132977
1662912000,2022-09-11 16:00:00,WAVES/BTC,0.00022735,0.0002284,0.00022735,0.0002284,15.7929,0.003597496154
1662908400,2022-09-11 15:00:00,WAVES/BTC,0.00022802,0.00022802,0.00022604,0.00022604,62.4235,0.014154047553
1662904800,2022-09-11 14:00:00,WAVES/BTC,0.00022676,0.00022824,0.00022676,0.00022776,170.6894,0.038882187325
1662901200,2022-09-11 13:00:00,WAVES/BTC,0.00022628,0.00022662,0.00022489,0.00022662,271.8674,0.06121237647
1662897600,2022-09-11 12:00:00,WAVES/BTC,0.00022772,0.00022772,0.00022566,0.00022605,42.7664,0.00967080019
1662894000,2022-09-11 11:00:00,WAVES/BTC,0.00022875,0.00022878,0.00022637,0.00022717,32.1056,0.007287562795
1662890400,2022-09-11 10:00:00,WAVES/BTC,0.00022881,0.00022881,0.00022815,0.00022866,40.2998,0.009211445282
1662886800,2022-09-11 09:00:00,WAVES/BTC,0.00022966,0.00023037,0.00022907,0.00022909,24.9139,0.005723164322
1662883200,2022-09-11 08:00:00,WAVES/BTC,0.00022966,0.00022983,0.00022865,0.00022934,62.6406,0.014334535728
1662879600,2022-09-11 07:00:00,WAVES/BTC,0.00023023,0.00023071,0.000229,0.0002297,15.8344,0.003630725541
1662876000,2022-09-11 06:00:00,WAVES/BTC,0.00023307,0.00023314,0.0002285,0.00022942,162.7578,0.037455370532
1662872400,2022-09-11 05:00:00,WAVES/BTC,0.00023397,0.00023603,0.00023307,0.00023307,97.9022,0.02294722114
1662868800,2022-09-11 04:00:00,WAVES/BTC,0.00023223,0.0002347,0.00023223,0.00023322,75.0903,0.017518296705
1662865200,2022-09-11 03:00:00,WAVES/BTC,0.00023209,0.00023417,0.00023209,0.00023221,62.99,0.014673724437
1662861600,2022-09-11 02:00:00,WAVES/BTC,0.00023307,0.00023434,0.0002306,0.0002306,96.9441,0.022475374873
1662858000,2022-09-11 01:00:00,WAVES/BTC,0.00023484,0.00023557,0.00023309,0.00023309,92.3538,0.021633591436
1662854400,2022-09-11 00:00:00,WAVES/BTC,0.00022976,0.00023911,0.00022976,0.00023574,3462.9593,0.80301465967
1662850800,2022-09-10 23:00:00,WAVES/BTC,0.00022776,0.00023016,0.00022775,0.00022876,25.2569,0.005792426379
1662847200,2022-09-10 22:00:00,WAVES/BTC,0.0002285,0.00022875,0.00022776,0.00022824,17.5512,0.004014558938
1662843600,2022-09-10 21:00:00,WAVES/BTC,0.00022977,0.00023018,0.000228,0.00022802,82.9311,0.018947137369
1662840000,2022-09-10 20:00:00,WAVES/BTC,0.00022745,0.0002312,0.00022737,0.00023108,57.3152,0.013137410992
1662836400,2022-09-10 19:00:00,WAVES/BTC,0.00022943,0.00022943,0.00022745,0.00022768,14.6705,0.003349440885
1662832800,2022-09-10 18:00:00,WAVES/BTC,0.00022941,0.00022974,0.00022822,0.00022934,1737.9641,0.398028820319
1662829200,2022-09-10 17:00:00,WAVES/BTC,0.00022951,0.00022951,0.00022838,0.00022931,15.8573,0.003629898713
1662825600,2022-09-10 16:00:00,WAVES/BTC,0.00022976,0.0002304,0.00022826,0.00022931,29.717,0.006829686575
1662822000,2022-09-10 15:00:00,WAVES/BTC,0.00022903,0.0002297,0.000228,0.00022928,54.4118,0.012470059163
1662818400,2022-09-10 14:00:00,WAVES/BTC,0.00022822,0.00023152,0.00022822,0.00022891,1455.9851,0.333042296766
1662814800,2022-09-10 13:00:00,WAVES/BTC,0.00023029,0.00023035,0.00022683,0.00022812,407.7671,0.09289816783
1662811200,2022-09-10 12:00:00,WAVES/BTC,0.00023098,0.00023157,0.00022945,0.00022956,111.3106,0.025656518872
1662807600,2022-09-10 11:00:00,WAVES/BTC,0.0002315,0.00023216,0.00023003,0.00023144,95.4995,0.022051460712
1662804000,2022-09-10 10:00:00,WAVES/BTC,0.00023321,0.00023381,0.0002284,0.00023164,1607.4924,0.370687536061
1662800400,2022-09-10 09:00:00,WAVES/BTC,0.0002319,0.0002349,0.0002315,0.00023412,1329.6104,0.309776040301
1662796800,2022-09-10 08:00:00,WAVES/BTC,0.00023975,0.00024,0.0002304,0.00023156,1557.2882,0.363662679065
1662793200,2022-09-10 07:00:00,WAVES/BTC,0.00023697,0.00024472,0.0002363,0.00023789,981.6842,0.236875870498
1662789600,2022-09-10 06:00:00,WAVES/BTC,0.00022772,0.00024206,0.00022715,0.00023589,4714.7376,1.120055821998
1662786000,2022-09-10 05:00:00,WAVES/BTC,0.00021843,0.00022972,0.00021764,0.0002264,237.8355,0.053477210718
1662782400,2022-09-10 04:00:00,WAVES/BTC,0.00021909,0.00022086,0.00021855,0.00021855,112.1243,0.024644630013
1662778800,2022-09-10 03:00:00,WAVES/BTC,0.00022084,0.00022118,0.0002189,0.0002189,6.9079,0.001518843937
1662775200,2022-09-10 02:00:00,WAVES/BTC,0.00022064,0.00022139,0.00022047,0.00022047,349.6937,0.077396618582
1662771600,2022-09-10 01:00:00,WAVES/BTC,0.00022176,0.00022255,0.0002206,0.0002206,9.9193,0.002195790257
1662768000,2022-09-10 00:00:00,WAVES/BTC,0.00022061,0.00022157,0.0002198,0.00022104,1.7746,0.000392283707
1662764400,2022-09-09 23:00:00,WAVES/BTC,0.00022039,0.0002219,0.00021937,0.0002205,10.9313,0.002413246027
1662760800,2022-09-09 22:00:00,WAVES/BTC,0.00022041,0.00022082,0.0002198,0.0002198,0.7519,0.000165696696
1662757200,2022-09-09 21:00:00,WAVES/BTC,0.0002198,0.00022125,0.00021967,0.00022088,12.8117,0.002830662922
1662753600,2022-09-09 20:00:00,WAVES/BTC,0.0002194,0.00022026,0.00021913,0.00022026,17.8452,0.003920138505
1662750000,2022-09-09 19:00:00,WAVES/BTC,0.00021905,0.00021905,0.00021811,0.00021871,235.0236,0.051301126687
1662746400,2022-09-09 18:00:00,WAVES/BTC,0.00021876,0.00021914,0.00021841,0.00021891,2.3262,0.000509155546
1662742800,2022-09-09 17:00:00,WAVES/BTC,0.0002186,0.00021878,0.0002174,0.00021866,659.1911,0.144097761754
1662739200,2022-09-09 16:00:00,WAVES/BTC,0.00021895,0.0002198,0.00021793,0.0002198,578.5408,0.126260777383
1662735600,2022-09-09 15:00:00,WAVES/BTC,0.00022181,0.00022181,0.00021897,0.00021897,135.2726,0.029769949859
1662732000,2022-09-09 14:00:00,WAVES/BTC,0.00022252,0.00022349,0.00022181,0.00022228,23.077,0.005140232884
1662728400,2022-09-09 13:00:00,WAVES/BTC,0.00022282,0.00022282,0.00022073,0.00022271,66.681,0.014811053379
1662724800,2022-09-09 12:00:00,WAVES/BTC,0.00022213,0.00022684,0.00022213,0.00022282,1027.4198,0.230878615092
1662721200,2022-09-09 11:00:00,WAVES/BTC,0.00022119,0.00022183,0.00022091,0.00022124,36.5433,0.008099280038
1662717600,2022-09-09 10:00:00,WAVES/BTC,0.00022294,0.00022355,0.00022002,0.00022091,46.4516,0.010272267428
1662714000,2022-09-09 09:00:00,WAVES/BTC,0.00022394,0.00022418,0.00022308,0.00022344,99.8961,0.022290804626
1662710400,2022-09-09 08:00:00,WAVES/BTC,0.00022308,0.0002242,0.00022255,0.00022316,364.5578,0.081212332638
1662706800,2022-09-09 07:00:00,WAVES/BTC,0.00022248,0.00022288,0.00022219,0.00022288,0.6317,0.000140586015
1662703200,2022-09-09 06:00:00,WAVES/BTC,0.00022394,0.00022445,0.00022231,0.00022261,7.3341,0.001637508718
1662699600,2022-09-09 05:00:00,WAVES/BTC,0.00022452,0.00022492,0.00022268,0.00022343,324.9925,0.072453511449
1662696000,2022-09-09 04:00:00,WAVES/BTC,0.00022745,0.00022745,0.00022439,0.00022447,353.7978,0.07990828788
1662692400,2022-09-09 03:00:00,WAVES/BTC,0.00023083,0.00023149,0.00022771,0.00022771,2241.7703,0.51587571836
1662688800,2022-09-09 02:00:00,WAVES/BTC,0.00023165,0.0002317,0.0002306,0.0002306,12.7548,0.00294418731
1662685200,2022-09-09 01:00:00,WAVES/BTC,0.00023172,0.00023213,0.00023097,0.00023097,0.5913,0.000136898489
1662681600,2022-09-09 00:00:00,WAVES/BTC,0.0002312,0.0002322,0.00023061,0.00023159,35.1651,0.008144483488
1662678000,2022-09-08 23:00:00,WAVES/BTC,0.00023041,0.000231,0.0002302,0.0002305,0.9614,0.000221896293
1662674400,2022-09-08 22:00:00,WAVES/BTC,0.00023056,0.00023056,0.00023009,0.0002305,0.5611,0.000129202872
