https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRB,Volume USDT
1659240000,2022-07-31 04:00:00,TRB/USDT,31.156,31.59,30.555,30.987,170.6074,5301.9208581
1659236400,2022-07-31 03:00:00,TRB/USDT,30.77,32.279,30.6,31.271,270.0948,8523.3721419
1659232800,2022-07-31 02:00:00,TRB/USDT,30.6,31.207,29.56,30.798,302.3375,9145.8610143
1659229200,2022-07-31 01:00:00,TRB/USDT,30.56,31.051,29.83,30.427,266.5401,8132.1152844
1659225600,2022-07-31 00:00:00,TRB/USDT,32.021,32.021,28.5,30.618,1106.3482,33595.7022829
1659222000,2022-07-30 23:00:00,TRB/USDT,27.271,32.612,27.009,32.044,1399.5328,40568.1745783
1659218400,2022-07-30 22:00:00,TRB/USDT,30.737,30.74,26.711,27.234,1766.8864,50459.8775826
1659214800,2022-07-30 21:00:00,TRB/USDT,29.02,38.23,28.608,30.658,4351.1061186,145812.88451138385
1659211200,2022-07-30 20:00:00,TRB/USDT,28.402,29.233,28.402,29,186.7047,5375.3909946
1659207600,2022-07-30 19:00:00,TRB/USDT,28.79,29.123,28.146,28.405,447.9131,12800.1326963
1659204000,2022-07-30 18:00:00,TRB/USDT,28.684,29.9,28.41,28.598,1079.76578351,31564.67540723593
1659200400,2022-07-30 17:00:00,TRB/USDT,29.228,29.228,28.32,28.714,415.34,11934.5071864
1659196800,2022-07-30 16:00:00,TRB/USDT,29.26,29.318,28.139,29.218,918.7268,26427.0481661
1659193200,2022-07-30 15:00:00,TRB/USDT,27.1,29.595,27.05,29.231,1810.2759,51747.3403426
1659189600,2022-07-30 14:00:00,TRB/USDT,26.527,27.475,26.522,27.111,534.1908,14427.0420823
1659186000,2022-07-30 13:00:00,TRB/USDT,25.922,27.134,25.922,26.552,702.3605,18724.8097769
1659182400,2022-07-30 12:00:00,TRB/USDT,25.652,26.203,24.961,26.001,659.3823,16913.5258171
1659178800,2022-07-30 11:00:00,TRB/USDT,25.5,26.316,25.481,25.661,574.5238,14862.1177204
1659175200,2022-07-30 10:00:00,TRB/USDT,26.137,26.493,25.411,25.48,508.9331,13240.0725307
1659171600,2022-07-30 09:00:00,TRB/USDT,25.88,26.794,25.413,26.232,1414.3702,36885.3739062
1659168000,2022-07-30 08:00:00,TRB/USDT,25.536,26.5,25.536,25.793,1472.2623,38228.282015
1659164400,2022-07-30 07:00:00,TRB/USDT,24.419,25.6,24.283,25.458,852.3708,21287.7360979
1659160800,2022-07-30 06:00:00,TRB/USDT,23.578,24.772,23.276,24.411,273.2989,6605.6263062
1659157200,2022-07-30 05:00:00,TRB/USDT,23.467,23.769,23.256,23.462,254.6302,5968.1333109
1659153600,2022-07-30 04:00:00,TRB/USDT,23.477,23.719,23.227,23.462,125.8335,2951.0297371
1659150000,2022-07-30 03:00:00,TRB/USDT,23.137,23.945,23.137,23.477,171.1057,4036.7526908
1659146400,2022-07-30 02:00:00,TRB/USDT,23.188,23.286,22.911,23.198,129.7084,2996.4931285
1659142800,2022-07-30 01:00:00,TRB/USDT,23.307,23.51,22.867,23.241,114.9941,2667.5650185
1659139200,2022-07-30 00:00:00,TRB/USDT,23.45,23.466,22.647,23.286,385.261,8894.2797908
1659135600,2022-07-29 23:00:00,TRB/USDT,23.741,24.15,23.216,23.337,990.4227,23357.9751668
1659132000,2022-07-29 22:00:00,TRB/USDT,21.438,23.889,20.501,23.705,3057.5326,69757.3069203
1659128400,2022-07-29 21:00:00,TRB/USDT,21,21.878,21,21.438,738.6076,15914.2788978
1659124800,2022-07-29 20:00:00,TRB/USDT,19.747,21.594,19.747,20.96,1166.8321,24168.4035272
1659121200,2022-07-29 19:00:00,TRB/USDT,19.612,19.747,19.428,19.747,65.6849,1287.2014458
1659117600,2022-07-29 18:00:00,TRB/USDT,19.72,19.802,19.576,19.652,281.394,5538.9253687
1659114000,2022-07-29 17:00:00,TRB/USDT,19.606,19.716,19.232,19.716,299.8992,5822.3437839
1659110400,2022-07-29 16:00:00,TRB/USDT,19.322,19.941,18.919,19.622,615.3845,11979.38071
1659106800,2022-07-29 15:00:00,TRB/USDT,18.958,19.405,18.85,19.302,353.9657,6749.2114746
1659103200,2022-07-29 14:00:00,TRB/USDT,18.656,19.052,18.633,18.962,201.4581,3796.9183218
1659099600,2022-07-29 13:00:00,TRB/USDT,18.253,18.601,18.253,18.601,480.5937,8890.1079283
1659096000,2022-07-29 12:00:00,TRB/USDT,18.33,18.458,18.1,18.15,608.0975,11021.3158446
1659092400,2022-07-29 11:00:00,TRB/USDT,19.037,19.037,18.1,18.323,384.4653,7049.8984517
1659088800,2022-07-29 10:00:00,TRB/USDT,18.953,19.257,18.901,19.131,682.5411,12950.0493638
1659085200,2022-07-29 09:00:00,TRB/USDT,18.723,18.953,18.703,18.953,48.0237,902.3856259
1659081600,2022-07-29 08:00:00,TRB/USDT,18.656,18.746,18.563,18.746,86.4849,1611.3248699
1659078000,2022-07-29 07:00:00,TRB/USDT,18.703,18.808,18.63,18.713,66.0453,1235.407035
1659074400,2022-07-29 06:00:00,TRB/USDT,18.953,19.067,18.703,18.761,601.7432,11337.4146916
1659070800,2022-07-29 05:00:00,TRB/USDT,19.017,19.037,18.823,18.934,522.4327,9880.7753718
1659067200,2022-07-29 04:00:00,TRB/USDT,18.911,19.017,18.803,19.017,128.6567,2430.9649509
1659063600,2022-07-29 03:00:00,TRB/USDT,18.751,18.976,18.701,18.901,211.1894,3994.9578712
1659060000,2022-07-29 02:00:00,TRB/USDT,18.697,18.791,18.598,18.721,47.6381,892.0202402
1659056400,2022-07-29 01:00:00,TRB/USDT,18.844,18.854,18.697,18.744,305.5631,5748.7995916
1659052800,2022-07-29 00:00:00,TRB/USDT,18.539,18.84,18.481,18.84,169.8899,3169.1253098
1659049200,2022-07-28 23:00:00,TRB/USDT,18.543,18.557,18.18,18.557,458.4488,8390.1080997
1659045600,2022-07-28 22:00:00,TRB/USDT,18.444,18.601,18.378,18.601,359.7302,6671.6823471
1659042000,2022-07-28 21:00:00,TRB/USDT,18.81,18.81,18.4,18.443,531.8451,9890.2699849
1659038400,2022-07-28 20:00:00,TRB/USDT,18.396,18.9,18.396,18.8,682.2168,12806.2493046
1659034800,2022-07-28 19:00:00,TRB/USDT,18.953,19.037,18.3,18.432,1827.2663,33680.5477153
1659031200,2022-07-28 18:00:00,TRB/USDT,19.562,19.602,18.963,18.963,238.2248,4568.0114075
1659027600,2022-07-28 17:00:00,TRB/USDT,20.021,20.08,19.576,19.612,182.5654,3642.3190716
1659024000,2022-07-28 16:00:00,TRB/USDT,21.146,21.146,19.933,19.933,115.1083,2346.8817867
1659020400,2022-07-28 15:00:00,TRB/USDT,20.92,21.233,20.745,21.135,37.4031,785.0665872
1659016800,2022-07-28 14:00:00,TRB/USDT,20.745,20.911,20.59,20.911,2.6204,54.2640819
1659013200,2022-07-28 13:00:00,TRB/USDT,20.91,21.171,20.619,20.745,81.6198,1710.4086224
1659009600,2022-07-28 12:00:00,TRB/USDT,21.364,21.364,20.327,20.867,186.8272,3900.0468914
1659006000,2022-07-28 11:00:00,TRB/USDT,21.573,21.573,21.269,21.4,631.931,13574.3933642
1659002400,2022-07-28 10:00:00,TRB/USDT,21.002,21.574,21.002,21.574,21.4945,459.0392635
1658998800,2022-07-28 09:00:00,TRB/USDT,20.92,21,20.8,21,16.2557,339.8715673
1658995200,2022-07-28 08:00:00,TRB/USDT,20.862,21.04,20.745,21.04,16.1679,338.1349065
1658991600,2022-07-28 07:00:00,TRB/USDT,21.01,21.01,20.729,20.74,83.5127,1743.2982388
1658988000,2022-07-28 06:00:00,TRB/USDT,21.033,21.153,20.922,21.125,22.0731,465.9168296
1658984400,2022-07-28 05:00:00,TRB/USDT,20.745,21.002,20.684,21.002,34.138,707.3032231
1658980800,2022-07-28 04:00:00,TRB/USDT,20.884,20.884,20.75,20.842,14.7953,307.6201469
1658977200,2022-07-28 03:00:00,TRB/USDT,21.221,21.23,20.823,20.823,22.5609,473.5025758
1658973600,2022-07-28 02:00:00,TRB/USDT,20.782,21.4,20.782,21.233,14.092,295.9341419
1658970000,2022-07-28 01:00:00,TRB/USDT,20.701,20.963,20.486,20.804,39.5678,822.403008
1658966400,2022-07-28 00:00:00,TRB/USDT,21.214,21.294,20.563,20.838,297.2112,6170.1853946
1658962800,2022-07-27 23:00:00,TRB/USDT,20.78,21.214,20.729,21.214,132.9394,2769.1041181
1658959200,2022-07-27 22:00:00,TRB/USDT,20.254,20.989,20.254,20.802,143.5367,2962.1610046
1658955600,2022-07-27 21:00:00,TRB/USDT,20.261,20.261,20.08,20.256,106.302,2144.7142083
1658952000,2022-07-27 20:00:00,TRB/USDT,20.1,20.286,19.954,20.286,130.792,2624.6160844
1658948400,2022-07-27 19:00:00,TRB/USDT,20.08,20.261,20,20.082,182.1665,3659.0464864
1658944800,2022-07-27 18:00:00,TRB/USDT,19.6,20.81,19.6,20.089,1211.4349,24597.6769367
1658941200,2022-07-27 17:00:00,TRB/USDT,19.483,19.621,19.364,19.55,194.5148,3793.0195236
1658937600,2022-07-27 16:00:00,TRB/USDT,19.603,19.963,19.305,19.472,333.6639,6539.2708895
1658934000,2022-07-27 15:00:00,TRB/USDT,20.08,20.08,19.367,19.647,1118.4599,21923.7221776
1658930400,2022-07-27 14:00:00,TRB/USDT,20.303,20.333,20.089,20.133,223.0846,4505.2321229
1658926800,2022-07-27 13:00:00,TRB/USDT,20.361,20.383,20.183,20.343,157.1976,3192.7871585
1658923200,2022-07-27 12:00:00,TRB/USDT,20.135,20.456,20.019,20.446,152.7238,3095.6462024
1658919600,2022-07-27 11:00:00,TRB/USDT,20.255,20.288,20.12,20.161,202.3701,4080.3987373
1658916000,2022-07-27 10:00:00,TRB/USDT,20.31,20.372,20.058,20.21,257.9522,5198.6107899
1658912400,2022-07-27 09:00:00,TRB/USDT,20.411,22.458,20.055,20.351,1115.1712,22862.1768557
1658908800,2022-07-27 08:00:00,TRB/USDT,20.699,20.699,20.182,20.411,106.4034,2165.2644521
1658905200,2022-07-27 07:00:00,TRB/USDT,20.895,21.055,20.664,20.673,128.8729,2697.7363133
1658901600,2022-07-27 06:00:00,TRB/USDT,21.12,21.195,20.942,21.003,140.0478,2947.6987427
1658898000,2022-07-27 05:00:00,TRB/USDT,20.895,21.245,20.73,21.112,290.895,6076.3118254
1658894400,2022-07-27 04:00:00,TRB/USDT,21.033,21.128,20.944,20.961,12.5996,264.8692408
1658890800,2022-07-27 03:00:00,TRB/USDT,21.5,21.505,20.821,21.077,269.9002,5673.8879785
1658887200,2022-07-27 02:00:00,TRB/USDT,21.487,21.608,21.085,21.5,226.8629,4845.3414862
1658883600,2022-07-27 01:00:00,TRB/USDT,21.945,21.986,21.489,21.489,227.6728,4957.6978555
1658880000,2022-07-27 00:00:00,TRB/USDT,21.797,22.035,21.402,22.016,485.5469,10504.6442025
1658876400,2022-07-26 23:00:00,TRB/USDT,21.975,22.087,21.797,21.799,134.7153,2948.5699784
1658872800,2022-07-26 22:00:00,TRB/USDT,21.864,22.392,21.845,21.858,559.0002,12303.0100054
1658869200,2022-07-26 21:00:00,TRB/USDT,21.869,22.021,21.604,21.864,137.41,2980.8207235
1658865600,2022-07-26 20:00:00,TRB/USDT,21.074,22.192,21.074,21.932,2512.2316,54141.1828259
1658862000,2022-07-26 19:00:00,TRB/USDT,20.51,21.897,20.205,21.033,806.0034,16796.7141276
1658858400,2022-07-26 18:00:00,TRB/USDT,21.595,24.061,19.993,20.516,3251.6824,71175.0620428
1658854800,2022-07-26 17:00:00,TRB/USDT,21.166,21.926,21.166,21.484,101.4499,2186.496841
1658851200,2022-07-26 16:00:00,TRB/USDT,21.025,21.159,20.895,21.035,84.9949,1794.2328717
1658847600,2022-07-26 15:00:00,TRB/USDT,21.148,21.284,21.002,21.025,298.6813,6346.5751133
1658844000,2022-07-26 14:00:00,TRB/USDT,20.884,21.286,20.884,21.285,64.7828,1374.6911663
1658840400,2022-07-26 13:00:00,TRB/USDT,20.944,21.137,20.743,20.994,75.4944,1578.074522
1658836800,2022-07-26 12:00:00,TRB/USDT,21.111,21.171,20.944,20.944,14.1478,297.0389362
1658833200,2022-07-26 11:00:00,TRB/USDT,21.164,21.164,20.944,21,17.4047,364.9217556
1658829600,2022-07-26 10:00:00,TRB/USDT,21.248,21.263,20.784,21.111,249.4241,5242.663669
1658826000,2022-07-26 09:00:00,TRB/USDT,20.874,21.36,20.717,21.318,188.0687,3945.7688971
1658822400,2022-07-26 08:00:00,TRB/USDT,20.538,21.219,20.538,20.874,130.3644,2731.0807931
1658818800,2022-07-26 07:00:00,TRB/USDT,20.33,20.715,20.26,20.715,515.5714,10516.358176
1658815200,2022-07-26 06:00:00,TRB/USDT,20.25,20.524,20.25,20.343,70.2753,1436.9526144
1658811600,2022-07-26 05:00:00,TRB/USDT,20.132,20.3,20.131,20.232,37.059,747.3925167
1658808000,2022-07-26 04:00:00,TRB/USDT,19.983,20.093,19.932,20.093,3.8154,76.1692822
1658804400,2022-07-26 03:00:00,TRB/USDT,19.893,20.273,19.893,20,58.4648,1176.0956409
1658800800,2022-07-26 02:00:00,TRB/USDT,19.942,20.064,19.532,19.973,277.3355,5484.5827138
1658797200,2022-07-26 01:00:00,TRB/USDT,20.064,20.25,19.997,19.997,115.1957,2319.6312419
1658793600,2022-07-26 00:00:00,TRB/USDT,20.594,20.813,19.88,20.013,142.238,2905.828798
1658790000,2022-07-25 23:00:00,TRB/USDT,20.944,20.944,20.122,20.503,689.337,14085.0915039
1658786400,2022-07-25 22:00:00,TRB/USDT,21.46,21.46,20.96,20.96,90.3713,1910.5784282
1658782800,2022-07-25 21:00:00,TRB/USDT,21.5,21.8,21.355,21.355,213.5276,4619.475502
1658779200,2022-07-25 20:00:00,TRB/USDT,21.286,21.9,21.233,21.565,771.7936,16578.911531
1658775600,2022-07-25 19:00:00,TRB/USDT,21.159,21.233,20.9,21.189,353.6429,7449.6699202
1658772000,2022-07-25 18:00:00,TRB/USDT,21.1,21.289,20.9,21.289,187.5127,3958.6526485
1658768400,2022-07-25 17:00:00,TRB/USDT,20.96,21.053,20.9,20.981,249.3976,5227.2727431
1658764800,2022-07-25 16:00:00,TRB/USDT,20.989,21.225,20.92,21.083,133.2259,2797.6058748
1658761200,2022-07-25 15:00:00,TRB/USDT,20.911,21.094,20.838,20.932,127.3748,2660.7235983
1658757600,2022-07-25 14:00:00,TRB/USDT,21.165,21.233,20.83,21.01,703.315,14830.1634564
1658754000,2022-07-25 13:00:00,TRB/USDT,20.9,21.3,20.745,21.082,738.491,15550.0251461
1658750400,2022-07-25 12:00:00,TRB/USDT,20.934,21.1,20.7,20.9,254.2213,5325.2690764
1658746800,2022-07-25 11:00:00,TRB/USDT,20.8,21.307,20.7,20.93,455.706,9650.1655803
1658743200,2022-07-25 10:00:00,TRB/USDT,20.623,20.944,20.516,20.944,1360.025,28309.3793977
1658739600,2022-07-25 09:00:00,TRB/USDT,20.641,20.821,20.609,20.672,156.4072,3250.4528944
1658736000,2022-07-25 08:00:00,TRB/USDT,20.319,20.8,20.319,20.562,120.9179,2505.3596635
1658732400,2022-07-25 07:00:00,TRB/USDT,20.602,21.628,20.064,20.3,176.4299,3676.7123509
1658728800,2022-07-25 06:00:00,TRB/USDT,20.5,20.836,20.5,20.612,201.3456,4173.1374879
1658725200,2022-07-25 05:00:00,TRB/USDT,20.211,20.66,20.211,20.346,630.8442,12869.2477766
1658721600,2022-07-25 04:00:00,TRB/USDT,19.929,20.274,19.919,20.212,284.2005,5748.4046942
1658718000,2022-07-25 03:00:00,TRB/USDT,20.031,20.089,19.791,19.9,6.9601,138.9141431
1658714400,2022-07-25 02:00:00,TRB/USDT,20.1,20.26,19.7,20.044,39.9707,798.0512458
1658710800,2022-07-25 01:00:00,TRB/USDT,20.143,20.143,20,20.073,35.2807,708.3788246
1658707200,2022-07-25 00:00:00,TRB/USDT,20.501,21.002,19.942,20.219,118.0413,2381.212581
1658703600,2022-07-24 23:00:00,TRB/USDT,20.3,20.623,20.3,20.572,91.8714,1877.9229169
1658700000,2022-07-24 22:00:00,TRB/USDT,20.515,20.736,20.072,20.26,79.635,1612.3703035
1658696400,2022-07-24 21:00:00,TRB/USDT,20.135,20.66,20.135,20.66,193.3143,3932.642273
1658692800,2022-07-24 20:00:00,TRB/USDT,20.052,20.1,19.942,20.1,1.8035,36.1534336
1658689200,2022-07-24 19:00:00,TRB/USDT,19.891,21.115,19.74,19.992,288.7896,5842.6268668
1658685600,2022-07-24 18:00:00,TRB/USDT,19.943,20.062,19.681,19.793,101.5795,2028.9438324
1658682000,2022-07-24 17:00:00,TRB/USDT,20,20.113,19.99,20.033,24.7723,495.991385
1658678400,2022-07-24 16:00:00,TRB/USDT,20,20.129,19.803,19.923,121.506,2419.480435
1658674800,2022-07-24 15:00:00,TRB/USDT,19.811,19.972,19.717,19.972,118.1907,2351.7369616
1658671200,2022-07-24 14:00:00,TRB/USDT,19.891,20.067,19.763,19.769,94.6465,1882.1865932
1658667600,2022-07-24 13:00:00,TRB/USDT,19.854,19.911,19.5,19.821,168.1428,3307.2075825
1658664000,2022-07-24 12:00:00,TRB/USDT,19.984,20.366,19.485,19.854,718.3238,14244.1315306
1658660400,2022-07-24 11:00:00,TRB/USDT,19.9,20.193,19.71,19.932,341.4272,6805.298228
1658656800,2022-07-24 10:00:00,TRB/USDT,19.891,20.1,19.76,19.85,112.4248,2246.0218257
1658653200,2022-07-24 09:00:00,TRB/USDT,20.072,20.164,19.721,19.801,344.2088,6838.2752538
1658649600,2022-07-24 08:00:00,TRB/USDT,20.271,20.48,20.072,20.072,264.2529,5363.8368976
1658646000,2022-07-24 07:00:00,TRB/USDT,20.26,20.433,20.072,20.281,509.5657,10292.1931764
1658642400,2022-07-24 06:00:00,TRB/USDT,20,20.931,20,20.262,333.7235,6827.6389873
1658638800,2022-07-24 05:00:00,TRB/USDT,19.832,20.067,19.772,19.983,131.6538,2625.0100375
1658635200,2022-07-24 04:00:00,TRB/USDT,19.653,20.121,19.616,19.771,433.0612,8593.4362866
1658631600,2022-07-24 03:00:00,TRB/USDT,19.902,19.902,19.611,19.752,294.1294,5800.589082
1658628000,2022-07-24 02:00:00,TRB/USDT,20.624,20.901,19.656,19.963,1017.8768,20288.6718566
1658624400,2022-07-24 01:00:00,TRB/USDT,20.266,21.111,20.266,20.774,1004.8001,20868.8995964
1658620800,2022-07-24 00:00:00,TRB/USDT,20.458,20.804,20.118,20.431,428.2977,8787.0155104
1658617200,2022-07-23 23:00:00,TRB/USDT,20.5,20.634,20.09,20.319,334.0418,6797.743059
1658613600,2022-07-23 22:00:00,TRB/USDT,20.3,21.2,20.085,20.401,748.7054,15403.3900585
1658610000,2022-07-23 21:00:00,TRB/USDT,20.281,20.813,19.929,20.33,2139.7881,43524.467538
1658606400,2022-07-23 20:00:00,TRB/USDT,19.362,21.275,19.039,20.3,5506.10604405,110391.4251565641
1658602800,2022-07-23 19:00:00,TRB/USDT,18.273,19.481,18.135,19.351,1830.6735,34800.4916183
1658599200,2022-07-23 18:00:00,TRB/USDT,17.566,18.273,17.353,18.273,483.0825,8625.3647342
1658595600,2022-07-23 17:00:00,TRB/USDT,17.646,18.009,17.536,17.594,771.8347,13715.0666089
1658592000,2022-07-23 16:00:00,TRB/USDT,17.329,17.675,17.039,17.6,409.6102,7078.408918
1658588400,2022-07-23 15:00:00,TRB/USDT,17.468,17.6,17.345,17.345,110.3242,1921.2579053
1658584800,2022-07-23 14:00:00,TRB/USDT,17.604,17.9,17.3,17.459,1073.3768,18856.4462338
1658581200,2022-07-23 13:00:00,TRB/USDT,17.4,17.726,17.275,17.594,1875.9807,32725.5330708
1658577600,2022-07-23 12:00:00,TRB/USDT,17.394,18.8,16.903,17.394,1141.6615,19641.2226572
1658574000,2022-07-23 11:00:00,TRB/USDT,17.666,17.666,16.625,17.33,688.3132,11902.1680556
1658570400,2022-07-23 10:00:00,TRB/USDT,17.091,18.292,17.091,17.784,1044.3897,18682.5706235
1658566800,2022-07-23 09:00:00,TRB/USDT,16.864,17.15,16.811,17.15,495.9335,8428.0919723
1658563200,2022-07-23 08:00:00,TRB/USDT,16.957,17.171,16.814,16.9,317.2599,5419.4193006
1658559600,2022-07-23 07:00:00,TRB/USDT,16.965,17.011,16.496,16.91,543.8062,9116.2366169
1658556000,2022-07-23 06:00:00,TRB/USDT,16.944,16.973,16.782,16.973,2260.8003,37969.6707611
1658552400,2022-07-23 05:00:00,TRB/USDT,16.925,17.19,16.91,16.944,396.3971,6771.0030171
1658548800,2022-07-23 04:00:00,TRB/USDT,16.826,16.983,16.76,16.946,16.7631,283.4071861
1658545200,2022-07-23 03:00:00,TRB/USDT,16.782,16.858,16.76,16.82,47.7051,801.7036721
1658541600,2022-07-23 02:00:00,TRB/USDT,16.938,16.958,16.789,16.848,45.3833,764.6864177
1658538000,2022-07-23 01:00:00,TRB/USDT,16.83,17.066,16.83,16.97,31.3427,531.635657
1658534400,2022-07-23 00:00:00,TRB/USDT,16.76,16.83,16.55,16.83,21.8911,364.9365225
1658530800,2022-07-22 23:00:00,TRB/USDT,16.66,16.863,16.66,16.807,45.6339,764.8387137
1658527200,2022-07-22 22:00:00,TRB/USDT,16.446,16.631,16.41,16.587,9.321,154.2164715
1658523600,2022-07-22 21:00:00,TRB/USDT,16.136,16.48,16.136,16.341,271.0459,4437.8918763
1658520000,2022-07-22 20:00:00,TRB/USDT,16.646,16.646,15.899,16.181,454.866,7296.0280592
1658516400,2022-07-22 19:00:00,TRB/USDT,16.722,17.308,16.514,16.726,3644.8529,61850.1985488
1658512800,2022-07-22 18:00:00,TRB/USDT,16.527,17.028,16.314,16.737,256.3346,4284.9522987
1658509200,2022-07-22 17:00:00,TRB/USDT,16.078,16.51,16.037,16.51,1890.8885,30506.5086036
1658505600,2022-07-22 16:00:00,TRB/USDT,15.778,16.127,15.757,16.127,1046.6112,16682.4759883
1658502000,2022-07-22 15:00:00,TRB/USDT,16.047,16.1,15.754,15.873,1190.825,18886.7319544
1658498400,2022-07-22 14:00:00,TRB/USDT,16.028,16.147,15.886,16.047,28.8835,463.4144324
1658494800,2022-07-22 13:00:00,TRB/USDT,16.567,16.567,15.958,16.066,178.4073,2876.3173349
1658491200,2022-07-22 12:00:00,TRB/USDT,16.527,16.717,16.527,16.527,4.6796,78.0656978
1658487600,2022-07-22 11:00:00,TRB/USDT,16.547,16.701,16.478,16.577,7.0977,117.1318204
1658484000,2022-07-22 10:00:00,TRB/USDT,16.676,16.676,16.498,16.498,26.0528,432.4603575
1658480400,2022-07-22 09:00:00,TRB/USDT,16.536,16.82,16.536,16.676,103.1045,1720.7562599
1658476800,2022-07-22 08:00:00,TRB/USDT,16.397,16.598,16.397,16.598,145.1415,2400.4533775
1658473200,2022-07-22 07:00:00,TRB/USDT,16.476,16.586,16.367,16.376,247.8382,4097.6312886
1658469600,2022-07-22 06:00:00,TRB/USDT,16.498,16.551,16.456,16.456,38.0941,627.3435834
1658466000,2022-07-22 05:00:00,TRB/USDT,16.434,16.479,16.434,16.479,0.2331,3.8398556
1658462400,2022-07-22 04:00:00,TRB/USDT,16.299,16.458,16.288,16.377,34.9326,569.072467
1658458800,2022-07-22 03:00:00,TRB/USDT,16.466,16.527,16.279,16.279,59.9386,987.5669314
1658455200,2022-07-22 02:00:00,TRB/USDT,16.527,16.631,16.436,16.547,34.2842,566.3330548
1658451600,2022-07-22 01:00:00,TRB/USDT,16.586,16.808,16.446,16.456,828.2049,13677.7036381
1658448000,2022-07-22 00:00:00,TRB/USDT,16.602,16.657,16.246,16.566,107.2524,1762.8945772
1658444400,2022-07-21 23:00:00,TRB/USDT,16.346,16.8,16.346,16.617,98.157,1629.5802892
1658440800,2022-07-21 22:00:00,TRB/USDT,16.134,16.397,15.967,16.366,86.9956,1404.7351724
1658437200,2022-07-21 21:00:00,TRB/USDT,15.908,16.273,15.908,16.206,225.6632,3645.4804882
1658433600,2022-07-21 20:00:00,TRB/USDT,15.918,16.021,15.857,15.968,5.1453,82.3853987
1658430000,2022-07-21 19:00:00,TRB/USDT,15.797,15.912,15.797,15.872,110.7474,1757.9121411
1658426400,2022-07-21 18:00:00,TRB/USDT,15.727,15.895,15.727,15.748,41.8818,664.4811428
1658422800,2022-07-21 17:00:00,TRB/USDT,15.907,15.995,15.669,15.744,68.339,1077.5161104
1658419200,2022-07-21 16:00:00,TRB/USDT,15.487,15.944,15.487,15.897,356.967,5648.6882697
1658415600,2022-07-21 15:00:00,TRB/USDT,15.405,15.487,15.398,15.487,4.8568,75.1810141
1658412000,2022-07-21 14:00:00,TRB/USDT,15.548,15.548,15.278,15.398,89.6852,1382.4854544
1658408400,2022-07-21 13:00:00,TRB/USDT,15.487,15.639,15.396,15.557,397.4308,6187.4682641
1658404800,2022-07-21 12:00:00,TRB/USDT,15.338,15.585,15.298,15.477,286.2992,4414.0391348
1658401200,2022-07-21 11:00:00,TRB/USDT,15.243,15.396,15.243,15.298,42.6331,655.8847679
1658397600,2022-07-21 10:00:00,TRB/USDT,15.397,15.47,15.153,15.167,154.9362,2387.9771016
1658394000,2022-07-21 09:00:00,TRB/USDT,15.264,15.397,15.198,15.397,68.5211,1047.2407714
1658390400,2022-07-21 08:00:00,TRB/USDT,15.264,15.264,15.134,15.243,157.7733,2391.5184166
1658386800,2022-07-21 07:00:00,TRB/USDT,15.143,15.389,15.143,15.368,36.7481,557.8847229
1658383200,2022-07-21 06:00:00,TRB/USDT,15.17,15.239,15.132,15.132,2.6406,40.0709102
1658379600,2022-07-21 05:00:00,TRB/USDT,15.08,15.248,15.08,15.168,44.5835,677.3338015
1658376000,2022-07-21 04:00:00,TRB/USDT,14.993,15.099,14.846,15.099,5.8048,86.7886224
1658372400,2022-07-21 03:00:00,TRB/USDT,14.855,14.962,14.8,14.943,62.8663,937.3292849
1658368800,2022-07-21 02:00:00,TRB/USDT,15.33,15.466,14.857,14.857,96.7356,1460.8794512
1658365200,2022-07-21 01:00:00,TRB/USDT,15.389,15.638,15.002,15.368,429.292,6597.9678363
1658361600,2022-07-21 00:00:00,TRB/USDT,15.33,15.472,13.786,15.387,2691.004,39450.9051876
1658358000,2022-07-20 23:00:00,TRB/USDT,15.449,15.449,15.278,15.33,133.6962,2058.8799425
1658354400,2022-07-20 22:00:00,TRB/USDT,15.687,15.752,15.457,15.494,116.5244,1812.7227474
1658350800,2022-07-20 21:00:00,TRB/USDT,15.33,15.739,15.33,15.739,230.4843,3594.9322289
1658347200,2022-07-20 20:00:00,TRB/USDT,16.005,16.006,15.05,15.33,604.0655,9329.9103802
1658343600,2022-07-20 19:00:00,TRB/USDT,16.057,16.181,16.005,16.074,11.8066,189.5234429
1658340000,2022-07-20 18:00:00,TRB/USDT,16.004,16.216,15.927,16.056,15.705,253.0675042
1658336400,2022-07-20 17:00:00,TRB/USDT,16.134,16.135,15.05,15.972,643.43884102,10088.16399563304
1658332800,2022-07-20 16:00:00,TRB/USDT,16.611,16.625,15.877,16.134,399.3383,6480.2209892
1658329200,2022-07-20 15:00:00,TRB/USDT,16.826,16.826,16.5,16.7,515.5605,8577.6287701
1658325600,2022-07-20 14:00:00,TRB/USDT,16.692,16.837,16.563,16.837,210.7159,3511.7874798
1658322000,2022-07-20 13:00:00,TRB/USDT,16.726,16.908,16.692,16.692,419.4305,7038.9715525
1658318400,2022-07-20 12:00:00,TRB/USDT,16.719,16.782,16.66,16.735,25.2772,422.1927228
1658314800,2022-07-20 11:00:00,TRB/USDT,16.857,16.928,16.701,16.77,128.478,2160.6709668
1658311200,2022-07-20 10:00:00,TRB/USDT,16.782,17.026,16.722,16.827,228.8054,3832.627916
1658307600,2022-07-20 09:00:00,TRB/USDT,16.631,16.916,16.6,16.864,114.914,1919.4858139
