https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUSDTBEAR,Volume USDT
1652313600000.0,2022-05-12 00:00:00,CUSDTBEAR/USDT,12635.0,12770.0,12460.0,12540.0,0.006393026315789473,80.16855
1652227200000.0,2022-05-11 00:00:00,CUSDTBEAR/USDT,12025.0,12755.0,11850.0,12635.0,0.006342413929560743,80.1364
1652140800000.0,2022-05-10 00:00:00,CUSDTBEAR/USDT,12500.0,12500.0,11850.0,12025.0,9.854469854469855e-06,0.1185
1652054400000.0,2022-05-09 00:00:00,CUSDTBEAR/USDT,12500.0,12500.0,12480.0,12500.0,0.0,0.0
1651968000000.0,2022-05-08 00:00:00,CUSDTBEAR/USDT,12500.0,12500.0,12460.0,12500.0,0.0,0.0
1651881600000.0,2022-05-07 00:00:00,CUSDTBEAR/USDT,12500.0,12500.0,12470.0,12500.0,0.0,0.0
1651795200000.0,2022-05-06 00:00:00,CUSDTBEAR/USDT,12500.0,12500.0,12455.0,12500.0,0.0,0.0
1651708800000.0,2022-05-05 00:00:00,CUSDTBEAR/USDT,12500.0,12500.0,12500.0,12500.0,0.0,0.0
1651622400000.0,2022-05-04 00:00:00,CUSDTBEAR/USDT,12500.0,12500.0,12500.0,12500.0,0.0,0.0
1651536000000.0,2022-05-03 00:00:00,CUSDTBEAR/USDT,12500.0,12500.0,12500.0,12500.0,0.0,0.0
1651449600000.0,2022-05-02 00:00:00,CUSDTBEAR/USDT,12500.0,12500.0,12500.0,12500.0,0.0,0.0
1651363200000.0,2022-05-01 00:00:00,CUSDTBEAR/USDT,12500.0,12500.0,12500.0,12500.0,0.0,0.0
1651276800000.0,2022-04-30 00:00:00,CUSDTBEAR/USDT,13000.0,13000.0,12500.0,12500.0,0.00093028,11.6285
1651190400000.0,2022-04-29 00:00:00,CUSDTBEAR/USDT,13000.0,13000.0,13000.0,13000.0,0.0,0.0
1651104000000.0,2022-04-28 00:00:00,CUSDTBEAR/USDT,13000.0,13000.0,13000.0,13000.0,0.0,0.0
1651017600000.0,2022-04-27 00:00:00,CUSDTBEAR/USDT,13000.0,13000.0,13000.0,13000.0,0.0,0.0
1650931200000.0,2022-04-26 00:00:00,CUSDTBEAR/USDT,13000.0,13000.0,13000.0,13000.0,0.0,0.0
1650844800000.0,2022-04-25 00:00:00,CUSDTBEAR/USDT,13075.0,13120.0,13000.0,13000.0,0.0,0.0
1650758400000.0,2022-04-24 00:00:00,CUSDTBEAR/USDT,13010.0,13080.0,13000.0,13075.0,0.0,0.0
1650672000000.0,2022-04-23 00:00:00,CUSDTBEAR/USDT,13000.0,13010.0,13000.0,13010.0,0.0,0.0
1650585600000.0,2022-04-22 00:00:00,CUSDTBEAR/USDT,13000.0,13000.0,13000.0,13000.0,0.0,0.0
1650499200000.0,2022-04-21 00:00:00,CUSDTBEAR/USDT,13000.0,13000.0,13000.0,13000.0,0.0,0.0
1650412800000.0,2022-04-20 00:00:00,CUSDTBEAR/USDT,13000.0,13000.0,13000.0,13000.0,0.0,0.0
1650326400000.0,2022-04-19 00:00:00,CUSDTBEAR/USDT,13000.0,13000.0,13000.0,13000.0,0.0,0.0
1650240000000.0,2022-04-18 00:00:00,CUSDTBEAR/USDT,13000.0,13000.0,13000.0,13000.0,0.0,0.0
1650153600000.0,2022-04-17 00:00:00,CUSDTBEAR/USDT,13000.0,13000.0,13000.0,13000.0,0.0,0.0
1650067200000.0,2022-04-16 00:00:00,CUSDTBEAR/USDT,13000.0,13000.0,13000.0,13000.0,0.0,0.0
1649980800000.0,2022-04-15 00:00:00,CUSDTBEAR/USDT,13010.0,13015.0,13000.0,13000.0,0.0,0.0
1649894400000.0,2022-04-14 00:00:00,CUSDTBEAR/USDT,13000.0,13020.0,13000.0,13010.0,0.0,0.0
1649808000000.0,2022-04-13 00:00:00,CUSDTBEAR/USDT,13000.0,13025.0,13000.0,13000.0,0.0,0.0
1649721600000.0,2022-04-12 00:00:00,CUSDTBEAR/USDT,13005.0,13015.0,13000.0,13000.0,0.0,0.0
1649635200000.0,2022-04-11 00:00:00,CUSDTBEAR/USDT,13000.0,13060.0,13000.0,13005.0,0.0,0.0
1649548800000.0,2022-04-10 00:00:00,CUSDTBEAR/USDT,13475.0,13550.0,13000.0,13000.0,0.00143,18.59
1649462400000.0,2022-04-09 00:00:00,CUSDTBEAR/USDT,13570.0,13580.0,13475.0,13475.0,0.0,0.0
1649376000000.0,2022-04-08 00:00:00,CUSDTBEAR/USDT,13580.0,13580.0,13560.0,13570.0,0.0,0.0
1649289600000.0,2022-04-07 00:00:00,CUSDTBEAR/USDT,13580.0,13580.0,13580.0,13580.0,0.0,0.0
1649203200000.0,2022-04-06 00:00:00,CUSDTBEAR/USDT,13580.0,13580.0,13580.0,13580.0,0.0,0.0
1649116800000.0,2022-04-05 00:00:00,CUSDTBEAR/USDT,13580.0,13580.0,13580.0,13580.0,0.0,0.0
1649030400000.0,2022-04-04 00:00:00,CUSDTBEAR/USDT,13580.0,13590.0,13580.0,13580.0,0.0,0.0
1648944000000.0,2022-04-03 00:00:00,CUSDTBEAR/USDT,13725.0,13745.0,13580.0,13580.0,0.0,0.0
1648857600000.0,2022-04-02 00:00:00,CUSDTBEAR/USDT,13665.0,13730.0,13580.0,13725.0,0.0,0.0
1648771200000.0,2022-04-01 00:00:00,CUSDTBEAR/USDT,13660.0,13715.0,13580.0,13665.0,0.0,0.0
1648684800000.0,2022-03-31 00:00:00,CUSDTBEAR/USDT,13745.0,13760.0,13580.0,13660.0,0.0,0.0
1648598400000.0,2022-03-30 00:00:00,CUSDTBEAR/USDT,13670.0,13745.0,13580.0,13745.0,0.0,0.0
1648512000000.0,2022-03-29 00:00:00,CUSDTBEAR/USDT,13580.0,13670.0,13580.0,13670.0,0.0,0.0
1648425600000.0,2022-03-28 00:00:00,CUSDTBEAR/USDT,13540.0,13590.0,13540.0,13580.0,4e-05,0.5432
1648339200000.0,2022-03-27 00:00:00,CUSDTBEAR/USDT,13545.0,13575.0,13430.0,13540.0,0.00292,39.5368
1648252800000.0,2022-03-26 00:00:00,CUSDTBEAR/USDT,13740.0,13745.0,13405.0,13545.0,0.0021486600221483944,29.1036
1648166400000.0,2022-03-25 00:00:00,CUSDTBEAR/USDT,13740.0,13870.0,13740.0,13740.0,0.0,0.0
1648080000000.0,2022-03-24 00:00:00,CUSDTBEAR/USDT,13665.0,14000.0,13570.0,13740.0,0.003803842794759825,52.2648
1647993600000.0,2022-03-23 00:00:00,CUSDTBEAR/USDT,13555.0,13665.0,13555.0,13665.0,0.0,0.0
1647907200000.0,2022-03-22 00:00:00,CUSDTBEAR/USDT,13510.0,13565.0,13495.0,13555.0,0.0,0.0
1647820800000.0,2022-03-21 00:00:00,CUSDTBEAR/USDT,13520.0,13520.0,13495.0,13510.0,0.0,0.0
1647734400000.0,2022-03-20 00:00:00,CUSDTBEAR/USDT,13495.0,13520.0,13495.0,13520.0,0.0,0.0
1647648000000.0,2022-03-19 00:00:00,CUSDTBEAR/USDT,13495.0,13650.0,13495.0,13495.0,0.0,0.0
1647561600000.0,2022-03-18 00:00:00,CUSDTBEAR/USDT,13550.0,13645.0,13495.0,13495.0,0.0,0.0
1647475200000.0,2022-03-17 00:00:00,CUSDTBEAR/USDT,13545.0,13600.0,13495.0,13550.0,0.0,0.0
1647388800000.0,2022-03-16 00:00:00,CUSDTBEAR/USDT,13500.0,13545.0,13495.0,13545.0,0.0,0.0
1647302400000.0,2022-03-15 00:00:00,CUSDTBEAR/USDT,14105.0,14105.0,13495.0,13500.0,4.9981481481481476e-05,0.67475
1647216000000.0,2022-03-14 00:00:00,CUSDTBEAR/USDT,14105.0,14105.0,14105.0,14105.0,0.0,0.0
1647129600000.0,2022-03-13 00:00:00,CUSDTBEAR/USDT,14105.0,14105.0,14105.0,14105.0,0.0,0.0
1647043200000.0,2022-03-12 00:00:00,CUSDTBEAR/USDT,14060.0,14105.0,14000.0,14105.0,0.0,0.0
1646956800000.0,2022-03-11 00:00:00,CUSDTBEAR/USDT,14105.0,14105.0,14000.0,14060.0,0.0,0.0
1646870400000.0,2022-03-10 00:00:00,CUSDTBEAR/USDT,14005.0,14105.0,13930.0,14105.0,0.0,0.0
1646784000000.0,2022-03-09 00:00:00,CUSDTBEAR/USDT,13520.0,14105.0,13475.0,14005.0,0.018828921813637985,263.69905
1646697600000.0,2022-03-08 00:00:00,CUSDTBEAR/USDT,13495.0,13530.0,13370.0,13520.0,9.992603550295859e-06,0.1351
1646611200000.0,2022-03-07 00:00:00,CUSDTBEAR/USDT,13485.0,13505.0,13370.0,13495.0,0.0,0.0
1646524800000.0,2022-03-06 00:00:00,CUSDTBEAR/USDT,13470.0,13485.0,13370.0,13485.0,0.0,0.0
1646438400000.0,2022-03-05 00:00:00,CUSDTBEAR/USDT,13435.0,13475.0,13370.0,13470.0,0.0,0.0
1646352000000.0,2022-03-04 00:00:00,CUSDTBEAR/USDT,13400.0,13435.0,13370.0,13435.0,0.0,0.0
1646265600000.0,2022-03-03 00:00:00,CUSDTBEAR/USDT,13375.0,13420.0,13370.0,13400.0,0.0,0.0
1646179200000.0,2022-03-02 00:00:00,CUSDTBEAR/USDT,13325.0,13420.0,12760.0,13375.0,0.010008609345794393,133.86515
1646092800000.0,2022-03-01 00:00:00,CUSDTBEAR/USDT,13725.0,14375.0,12760.0,13325.0,19.127285673545966,254871.0816
1646006400000.0,2022-02-28 00:00:00,CUSDTBEAR/USDT,13725.0,13725.0,13725.0,13725.0,0.0,0.0
1645920000000.0,2022-02-27 00:00:00,CUSDTBEAR/USDT,13725.0,13725.0,13725.0,13725.0,0.0,0.0
1645833600000.0,2022-02-26 00:00:00,CUSDTBEAR/USDT,13725.0,13725.0,13725.0,13725.0,0.0,0.0
1645747200000.0,2022-02-25 00:00:00,CUSDTBEAR/USDT,13725.0,13725.0,13725.0,13725.0,0.0,0.0
1645660800000.0,2022-02-24 00:00:00,CUSDTBEAR/USDT,13725.0,13725.0,13725.0,13725.0,0.0,0.0
1645574400000.0,2022-02-23 00:00:00,CUSDTBEAR/USDT,13530.0,13725.0,13530.0,13725.0,0.00042957377049180327,5.8959
1645488000000.0,2022-02-22 00:00:00,CUSDTBEAR/USDT,13530.0,14160.0,13170.0,13530.0,1.731685532150776,23429.70525
1645401600000.0,2022-02-21 00:00:00,CUSDTBEAR/USDT,13965.0,14135.0,13510.0,13530.0,2.9955654101995567e-05,0.4053
1645315200000.0,2022-02-20 00:00:00,CUSDTBEAR/USDT,14135.0,14135.0,13930.0,13965.0,0.0,0.0
1645228800000.0,2022-02-19 00:00:00,CUSDTBEAR/USDT,14135.0,14135.0,14110.0,14135.0,0.0,0.0
1645142400000.0,2022-02-18 00:00:00,CUSDTBEAR/USDT,14135.0,14135.0,14115.0,14135.0,0.0,0.0
1645056000000.0,2022-02-17 00:00:00,CUSDTBEAR/USDT,13535.0,14135.0,13525.0,14135.0,7.870180403254332e-05,1.11245
1644969600000.0,2022-02-16 00:00:00,CUSDTBEAR/USDT,14155.0,14230.0,13535.0,13535.0,0.09376199113409678,1269.06855
1644883200000.0,2022-02-15 00:00:00,CUSDTBEAR/USDT,14210.0,14230.0,13925.0,14155.0,0.0,0.0
1644796800000.0,2022-02-14 00:00:00,CUSDTBEAR/USDT,14225.0,14230.0,14160.0,14210.0,0.0,0.0
1644710400000.0,2022-02-13 00:00:00,CUSDTBEAR/USDT,14215.0,14230.0,14195.0,14225.0,0.0,0.0
1644624000000.0,2022-02-12 00:00:00,CUSDTBEAR/USDT,14180.0,14230.0,14180.0,14215.0,0.0,0.0
1644537600000.0,2022-02-11 00:00:00,CUSDTBEAR/USDT,14185.0,14230.0,14120.0,14180.0,0.00036126939351198873,5.1228
1644451200000.0,2022-02-10 00:00:00,CUSDTBEAR/USDT,14185.0,14185.0,14175.0,14185.0,0.0,0.0
1644364800000.0,2022-02-09 00:00:00,CUSDTBEAR/USDT,14145.0,14185.0,14110.0,14185.0,0.0,0.0
1644278400000.0,2022-02-08 00:00:00,CUSDTBEAR/USDT,14125.0,14185.0,13760.0,14145.0,0.003061555319901025,43.3057
1644192000000.0,2022-02-07 00:00:00,CUSDTBEAR/USDT,14125.0,14125.0,14095.0,14125.0,0.0,0.0
1644105600000.0,2022-02-06 00:00:00,CUSDTBEAR/USDT,14060.0,14130.0,14020.0,14125.0,0.00016002831858407082,2.2604
1644019200000.0,2022-02-05 00:00:00,CUSDTBEAR/USDT,13515.0,14060.0,13355.0,14060.0,8e-05,1.1248
1643932800000.0,2022-02-04 00:00:00,CUSDTBEAR/USDT,13525.0,13705.0,13285.0,13515.0,0.0,0.0
1643846400000.0,2022-02-03 00:00:00,CUSDTBEAR/USDT,13520.0,13575.0,13375.0,13525.0,0.0,0.0
1643760000000.0,2022-02-02 00:00:00,CUSDTBEAR/USDT,13570.0,13740.0,13210.0,13520.0,0.0,0.0
1643673600000.0,2022-02-01 00:00:00,CUSDTBEAR/USDT,13550.0,13640.0,13395.0,13570.0,0.0,0.0
1643587200000.0,2022-01-31 00:00:00,CUSDTBEAR/USDT,13475.0,13570.0,13135.0,13550.0,0.0,0.0
1643500800000.0,2022-01-30 00:00:00,CUSDTBEAR/USDT,13380.0,13715.0,13375.0,13475.0,0.0,0.0
1643414400000.0,2022-01-29 00:00:00,CUSDTBEAR/USDT,13250.0,13380.0,13245.0,13380.0,0.0,0.0
1643328000000.0,2022-01-28 00:00:00,CUSDTBEAR/USDT,13185.0,13255.0,13135.0,13250.0,0.0,0.0
1643241600000.0,2022-01-27 00:00:00,CUSDTBEAR/USDT,13670.0,13670.0,13135.0,13185.0,0.003058357982555935,40.32445
1643155200000.0,2022-01-26 00:00:00,CUSDTBEAR/USDT,13620.0,13670.0,13470.0,13670.0,0.0,0.0
1643068800000.0,2022-01-25 00:00:00,CUSDTBEAR/USDT,13165.0,13670.0,13155.0,13620.0,0.004285675477239354,58.3709
1642982400000.0,2022-01-24 00:00:00,CUSDTBEAR/USDT,13155.0,13240.0,13155.0,13165.0,0.0,0.0
1642896000000.0,2022-01-23 00:00:00,CUSDTBEAR/USDT,13140.0,13730.0,13140.0,13155.0,0.003729988597491448,49.068
1642809600000.0,2022-01-22 00:00:00,CUSDTBEAR/USDT,13170.0,13845.0,13050.0,13140.0,0.04917156392694064,646.11435
1642723200000.0,2022-01-21 00:00:00,CUSDTBEAR/USDT,13170.0,13210.0,13105.0,13170.0,0.0,0.0
1642636800000.0,2022-01-20 00:00:00,CUSDTBEAR/USDT,13050.0,13170.0,13050.0,13170.0,0.0,0.0
1642550400000.0,2022-01-19 00:00:00,CUSDTBEAR/USDT,13050.0,13100.0,13050.0,13050.0,0.0,0.0
1642464000000.0,2022-01-18 00:00:00,CUSDTBEAR/USDT,13050.0,13140.0,13050.0,13050.0,0.0,0.0
1642377600000.0,2022-01-17 00:00:00,CUSDTBEAR/USDT,13075.0,13155.0,13050.0,13050.0,0.0,0.0
1642291200000.0,2022-01-16 00:00:00,CUSDTBEAR/USDT,13280.0,13280.0,13050.0,13075.0,0.005778929254302103,75.5595
1642204800000.0,2022-01-15 00:00:00,CUSDTBEAR/USDT,13280.0,13280.0,13280.0,13280.0,0.0,0.0
1642118400000.0,2022-01-14 00:00:00,CUSDTBEAR/USDT,13280.0,13280.0,13280.0,13280.0,0.0,0.0
1642032000000.0,2022-01-13 00:00:00,CUSDTBEAR/USDT,13280.0,13280.0,13280.0,13280.0,0.0,0.0
1641945600000.0,2022-01-12 00:00:00,CUSDTBEAR/USDT,13280.0,13280.0,13280.0,13280.0,0.0,0.0
1641859200000.0,2022-01-11 00:00:00,CUSDTBEAR/USDT,13280.0,13280.0,13280.0,13280.0,0.0,0.0
1641772800000.0,2022-01-10 00:00:00,CUSDTBEAR/USDT,12685.0,13280.0,12135.0,13280.0,0.005754796686746988,76.4237
1641686400000.0,2022-01-09 00:00:00,CUSDTBEAR/USDT,12835.0,12945.0,12500.0,12685.0,0.04220165549862041,535.328
1641600000000.0,2022-01-08 00:00:00,CUSDTBEAR/USDT,12835.0,12890.0,12825.0,12835.0,0.0,0.0
1641513600000.0,2022-01-07 00:00:00,CUSDTBEAR/USDT,12890.0,12995.0,12825.0,12835.0,0.0,0.0
1641427200000.0,2022-01-06 00:00:00,CUSDTBEAR/USDT,12895.0,13040.0,12825.0,12890.0,0.0,0.0
1641340800000.0,2022-01-05 00:00:00,CUSDTBEAR/USDT,12880.0,13360.0,12805.0,12895.0,0.009906161302830554,127.73995
1641254400000.0,2022-01-04 00:00:00,CUSDTBEAR/USDT,12870.0,12950.0,12800.0,12880.0,0.0,0.0
1641168000000.0,2022-01-03 00:00:00,CUSDTBEAR/USDT,12895.0,13000.0,12800.0,12870.0,0.0,0.0
1641081600000.0,2022-01-02 00:00:00,CUSDTBEAR/USDT,12875.0,12970.0,12800.0,12890.0,0.0,0.0
1640995200000.0,2022-01-01 00:00:00,CUSDTBEAR/USDT,12970.0,12970.0,12825.0,12875.0,0.0,0.0
1640908800000.0,2021-12-31 00:00:00,CUSDTBEAR/USDT,12930.0,13030.0,12890.0,12970.0,0.0,0.0
1640822400000.0,2021-12-30 00:00:00,CUSDTBEAR/USDT,12870.0,12940.0,12860.0,12930.0,0.0,0.0
1640736000000.0,2021-12-29 00:00:00,CUSDTBEAR/USDT,13030.0,13110.0,12850.0,12870.0,0.0,0.0
1640649600000.0,2021-12-28 00:00:00,CUSDTBEAR/USDT,12890.0,13030.0,12800.0,13030.0,0.0,0.0
1640563200000.0,2021-12-27 00:00:00,CUSDTBEAR/USDT,12810.0,12905.0,12805.0,12890.0,0.0,0.0
1640476800000.0,2021-12-26 00:00:00,CUSDTBEAR/USDT,12800.0,12810.0,12800.0,12810.0,0.0,0.0
1640390400000.0,2021-12-25 00:00:00,CUSDTBEAR/USDT,12805.0,12810.0,12800.0,12800.0,0.0,0.0
1640304000000.0,2021-12-24 00:00:00,CUSDTBEAR/USDT,12800.0,12810.0,12800.0,12805.0,0.0,0.0
1640217600000.0,2021-12-23 00:00:00,CUSDTBEAR/USDT,12800.0,12805.0,12800.0,12800.0,0.0,0.0
1640131200000.0,2021-12-22 00:00:00,CUSDTBEAR/USDT,13135.0,13165.0,12800.0,12800.0,0.0007599999999999999,9.728
1640044800000.0,2021-12-21 00:00:00,CUSDTBEAR/USDT,13155.0,13190.0,13125.0,13135.0,0.0007617358203273697,10.0054
1639958400000.0,2021-12-20 00:00:00,CUSDTBEAR/USDT,13180.0,13190.0,13085.0,13155.0,0.0,0.0
1639872000000.0,2021-12-19 00:00:00,CUSDTBEAR/USDT,13170.0,13190.0,13020.0,13180.0,0.0,0.0
1639785600000.0,2021-12-18 00:00:00,CUSDTBEAR/USDT,13170.0,13190.0,13115.0,13170.0,0.0,0.0
1639699200000.0,2021-12-17 00:00:00,CUSDTBEAR/USDT,13170.0,13190.0,13100.0,13170.0,0.0,0.0
1639612800000.0,2021-12-16 00:00:00,CUSDTBEAR/USDT,12690.0,13190.0,12690.0,13170.0,0.0022830523917995445,30.0678
1639526400000.0,2021-12-15 00:00:00,CUSDTBEAR/USDT,12690.0,12725.0,12690.0,12690.0,0.0,0.0
1639440000000.0,2021-12-14 00:00:00,CUSDTBEAR/USDT,12690.0,12810.0,12690.0,12690.0,0.0,0.0
1639353600000.0,2021-12-13 00:00:00,CUSDTBEAR/USDT,12690.0,12750.0,12690.0,12690.0,0.0,0.0
1639267200000.0,2021-12-12 00:00:00,CUSDTBEAR/USDT,12690.0,12690.0,12690.0,12690.0,0.0,0.0
1639180800000.0,2021-12-11 00:00:00,CUSDTBEAR/USDT,12690.0,12690.0,12690.0,12690.0,0.0,0.0
1639094400000.0,2021-12-10 00:00:00,CUSDTBEAR/USDT,12690.0,12730.0,12690.0,12690.0,0.0,0.0
1639008000000.0,2021-12-09 00:00:00,CUSDTBEAR/USDT,13125.0,13190.0,12690.0,12690.0,0.00243,30.8367
1638921600000.0,2021-12-08 00:00:00,CUSDTBEAR/USDT,13120.0,13190.0,12975.0,13125.0,0.0,0.0
1638835200000.0,2021-12-07 00:00:00,CUSDTBEAR/USDT,13085.0,13190.0,12930.0,13120.0,0.0,0.0
1638748800000.0,2021-12-06 00:00:00,CUSDTBEAR/USDT,13070.0,13190.0,12930.0,13085.0,0.0,0.0
1638662400000.0,2021-12-05 00:00:00,CUSDTBEAR/USDT,12755.0,13190.0,12755.0,13070.0,0.019470512624330527,254.4796
1638576000000.0,2021-12-04 00:00:00,CUSDTBEAR/USDT,12495.0,12885.0,12495.0,12755.0,0.002522740101920815,32.17755
1638489600000.0,2021-12-03 00:00:00,CUSDTBEAR/USDT,12495.0,12500.0,12495.0,12495.0,0.0,0.0
1638403200000.0,2021-12-02 00:00:00,CUSDTBEAR/USDT,12495.0,12520.0,12495.0,12495.0,0.0,0.0
1638316800000.0,2021-12-01 00:00:00,CUSDTBEAR/USDT,12495.0,12595.0,12495.0,12495.0,0.0,0.0
1638230400000.0,2021-11-30 00:00:00,CUSDTBEAR/USDT,12495.0,12620.0,12495.0,12495.0,0.0,0.0
1638144000000.0,2021-11-29 00:00:00,CUSDTBEAR/USDT,12495.0,12495.0,12495.0,12495.0,0.0,0.0
1638057600000.0,2021-11-28 00:00:00,CUSDTBEAR/USDT,12495.0,12510.0,12495.0,12495.0,0.0,0.0
1637971200000.0,2021-11-27 00:00:00,CUSDTBEAR/USDT,13015.0,13110.0,12210.0,12495.0,0.018855546218487396,235.60005
1637884800000.0,2021-11-26 00:00:00,CUSDTBEAR/USDT,12475.0,13115.0,12475.0,13015.0,0.006461575105647329,84.0974
1637798400000.0,2021-11-25 00:00:00,CUSDTBEAR/USDT,13015.0,13015.0,12475.0,12475.0,0.0006128657314629259,7.6455
1637712000000.0,2021-11-24 00:00:00,CUSDTBEAR/USDT,13015.0,13015.0,13015.0,13015.0,0.0,0.0
1637625600000.0,2021-11-23 00:00:00,CUSDTBEAR/USDT,13015.0,13015.0,13015.0,13015.0,0.0,0.0
1637539200000.0,2021-11-22 00:00:00,CUSDTBEAR/USDT,13015.0,13015.0,13015.0,13015.0,0.0,0.0
1637452800000.0,2021-11-21 00:00:00,CUSDTBEAR/USDT,13015.0,13015.0,13015.0,13015.0,0.0,0.0
1637366400000.0,2021-11-20 00:00:00,CUSDTBEAR/USDT,13015.0,13015.0,12955.0,13015.0,0.0,0.0
1637280000000.0,2021-11-19 00:00:00,CUSDTBEAR/USDT,13015.0,13015.0,12925.0,13015.0,0.0,0.0
1637193600000.0,2021-11-18 00:00:00,CUSDTBEAR/USDT,12965.0,13015.0,12885.0,13015.0,0.0,0.0
