https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LSS,Volume USDT
1661137200,2022-08-22 03:00:00,LSS/USDT,0.19801,0.1985,0.19745,0.19849,2603.01288981,516.0908834796197
1661133600,2022-08-22 02:00:00,LSS/USDT,0.2,0.20191,0.19801,0.19801,18976.28009634,3794.1831646079344
1661130000,2022-08-22 01:00:00,LSS/USDT,0.19667,0.20045,0.19655,0.2,37131.15994462,7417.5753958113542
1661126400,2022-08-22 00:00:00,LSS/USDT,0.19362,0.19861,0.19362,0.19668,22601.85147053,4457.8519752820625
1661122800,2022-08-21 23:00:00,LSS/USDT,0.19463,0.19675,0.19362,0.19362,2967.68224111,577.8572728497809
1661119200,2022-08-21 22:00:00,LSS/USDT,0.1997,0.1997,0.19351,0.19463,17445.82918998,3421.9789121676085
1661115600,2022-08-21 21:00:00,LSS/USDT,0.20092,0.20394,0.19696,0.19979,58468.74086576,11645.3425130886798
1661112000,2022-08-21 20:00:00,LSS/USDT,0.20163,0.20385,0.19875,0.20092,24919.66460333,4991.4848107957252
1661108400,2022-08-21 19:00:00,LSS/USDT,0.19781,0.20163,0.19761,0.20001,22088.13832612,4416.7178616919316
1661104800,2022-08-21 18:00:00,LSS/USDT,0.19801,0.20042,0.19695,0.19781,24929.23349935,4954.3991789633311
1661101200,2022-08-21 17:00:00,LSS/USDT,0.1971,0.2,0.1969,0.19801,15044.33000329,2984.8206198925908
1661097600,2022-08-21 16:00:00,LSS/USDT,0.19794,0.19943,0.19691,0.19711,8650.76016575,1710.2281756884004
1661094000,2022-08-21 15:00:00,LSS/USDT,0.19821,0.20033,0.19621,0.19794,13458.62630766,2667.7629364519586
1661090400,2022-08-21 14:00:00,LSS/USDT,0.19751,0.19821,0.19751,0.19821,1880.03482204,371.7497537465484
1661086800,2022-08-21 13:00:00,LSS/USDT,0.1978,0.19822,0.196,0.19751,2144.39596916,423.388605509848
1661083200,2022-08-21 12:00:00,LSS/USDT,0.19793,0.19963,0.196,0.1978,12687.31332439,2512.3236065449108
1661079600,2022-08-21 11:00:00,LSS/USDT,0.2009,0.20117,0.195,0.19789,15476.1009253,3060.143873963674
1661076000,2022-08-21 10:00:00,LSS/USDT,0.20071,0.20494,0.19901,0.2009,40254.07428505,8091.560575929847
1661072400,2022-08-21 09:00:00,LSS/USDT,0.19854,0.20269,0.19706,0.20205,20107.3361973,4038.9423788908298
1661068800,2022-08-21 08:00:00,LSS/USDT,0.19633,0.2028,0.19633,0.19755,45575.48825872,9058.4095695608294
1661065200,2022-08-21 07:00:00,LSS/USDT,0.19481,0.19793,0.1939,0.19632,12384.03880925,2429.7968105923448
1661061600,2022-08-21 06:00:00,LSS/USDT,0.1947,0.19564,0.19461,0.19461,3256.332,634.694283472
1661058000,2022-08-21 05:00:00,LSS/USDT,0.19251,0.19577,0.19165,0.1947,13073.81315698,2524.4311885459746
1661054400,2022-08-21 04:00:00,LSS/USDT,0.19509,0.19781,0.19234,0.19425,29718.75215465,5769.6729483807983
1661050800,2022-08-21 03:00:00,LSS/USDT,0.19319,0.19526,0.19319,0.19509,5078.8205331,986.780043911106
1661047200,2022-08-21 02:00:00,LSS/USDT,0.19356,0.19363,0.19319,0.19319,3193.0816,617.36402741
1661043600,2022-08-21 01:00:00,LSS/USDT,0.19482,0.19501,0.19356,0.19501,3906.49303641,760.8906941760766
1661040000,2022-08-21 00:00:00,LSS/USDT,0.19318,0.19482,0.19318,0.19336,200.76856667,38.8201230256494
1661036400,2022-08-20 23:00:00,LSS/USDT,0.19145,0.19516,0.19145,0.19318,26456.16507203,5132.2361600842007
1661032800,2022-08-20 22:00:00,LSS/USDT,0.18959,0.19318,0.18959,0.19144,19419.54175617,3716.8592084569206
1661029200,2022-08-20 21:00:00,LSS/USDT,0.18743,0.19,0.18679,0.18959,11473.91745727,2154.2765340795732
1661025600,2022-08-20 20:00:00,LSS/USDT,0.18901,0.18937,0.18717,0.18813,9934.78605069,1872.6636051028028
1661022000,2022-08-20 19:00:00,LSS/USDT,0.19125,0.19223,0.18715,0.189,25195.44795343,4772.489389801696
1661018400,2022-08-20 18:00:00,LSS/USDT,0.19172,0.19251,0.19092,0.19092,15209.3563717,2916.4929273034814
1661014800,2022-08-20 17:00:00,LSS/USDT,0.19523,0.19523,0.19093,0.19172,37632.65545576,7271.2722367577576
1661011200,2022-08-20 16:00:00,LSS/USDT,0.19553,0.19702,0.19522,0.19522,1380.48964256,270.8760395266522
1661007600,2022-08-20 15:00:00,LSS/USDT,0.20062,0.20062,0.19439,0.19553,86173.12927914,16853.9486377304631
1661004000,2022-08-20 14:00:00,LSS/USDT,0.19367,0.20193,0.19367,0.2012,67968.20432773,13511.6044528873125
1661000400,2022-08-20 13:00:00,LSS/USDT,0.18953,0.19773,0.18953,0.19339,48130.00085551,9335.7925974135437
1660996800,2022-08-20 12:00:00,LSS/USDT,0.18953,0.19101,0.18951,0.18953,4032.20585146,764.2080731643746
1660993200,2022-08-20 11:00:00,LSS/USDT,0.18716,0.19117,0.18703,0.18955,19362.75164397,3655.6092881891284
1660989600,2022-08-20 10:00:00,LSS/USDT,0.18919,0.19064,0.18715,0.18813,13459.19307263,2535.008357009886
1660986000,2022-08-20 09:00:00,LSS/USDT,0.18665,0.20476,0.18279,0.19061,187842.0625863,36240.418199928218
1660982400,2022-08-20 08:00:00,LSS/USDT,0.18536,0.1884,0.18393,0.18665,41162.1847011,7648.3165963693381
1660978800,2022-08-20 07:00:00,LSS/USDT,0.18353,0.18536,0.18353,0.18536,8749.46150406,1612.6752289365572
1660975200,2022-08-20 06:00:00,LSS/USDT,0.18172,0.18463,0.18015,0.18353,17221.30441517,3153.1886574075555
1660971600,2022-08-20 05:00:00,LSS/USDT,0.18082,0.184,0.18046,0.18172,7312.3942654,1332.0878054587707
1660968000,2022-08-20 04:00:00,LSS/USDT,0.18212,0.18237,0.18078,0.18078,1641.35998463,297.7885287639731
1660964400,2022-08-20 03:00:00,LSS/USDT,0.18192,0.18399,0.18092,0.18237,6591.37500951,1206.6898669493168
1660960800,2022-08-20 02:00:00,LSS/USDT,0.1815,0.18336,0.18125,0.18192,3109.1963,566.314226791
1660957200,2022-08-20 01:00:00,LSS/USDT,0.1814,0.18348,0.18119,0.18151,5376.41523663,980.2678830138724
1660953600,2022-08-20 00:00:00,LSS/USDT,0.17794,0.18275,0.1779,0.18275,18502.70013689,3333.3246840346218
1660950000,2022-08-19 23:00:00,LSS/USDT,0.17826,0.18171,0.17698,0.17796,28292.57704539,5064.1487323182354
1660946400,2022-08-19 22:00:00,LSS/USDT,0.18084,0.1824,0.1758,0.17949,46102.9175846,8240.1411399660069
1660942800,2022-08-19 21:00:00,LSS/USDT,0.18476,0.18476,0.17991,0.17991,8287.99636059,1502.278927580681
1660939200,2022-08-19 20:00:00,LSS/USDT,0.18191,0.18476,0.18094,0.18476,8376.36162607,1532.6377648172452
1660935600,2022-08-19 19:00:00,LSS/USDT,0.18367,0.18666,0.18085,0.18085,20329.30070355,3728.6858157785232
1660932000,2022-08-19 18:00:00,LSS/USDT,0.18542,0.1855,0.18276,0.18367,6325.34420181,1168.4375642840452
1660928400,2022-08-19 17:00:00,LSS/USDT,0.18325,0.1855,0.18264,0.18542,7967.88700333,1471.451220861083
1660924800,2022-08-19 16:00:00,LSS/USDT,0.18295,0.18588,0.18215,0.18329,9880.37285144,1818.5775152291878
1660921200,2022-08-19 15:00:00,LSS/USDT,0.18187,0.18293,0.18185,0.18198,3109.30177876,567.1667204225668
1660917600,2022-08-19 14:00:00,LSS/USDT,0.18096,0.18352,0.18038,0.18185,3162.8726,575.7998077024528
1660914000,2022-08-19 13:00:00,LSS/USDT,0.17705,0.18348,0.17705,0.18212,22308.98952915,4055.7658502538668
1660910400,2022-08-19 12:00:00,LSS/USDT,0.17858,0.18242,0.17631,0.17832,33884.74791292,6050.3873590468064
1660906800,2022-08-19 11:00:00,LSS/USDT,0.18465,0.18465,0.1763,0.1788,70327.12206909,12586.4590676210739
1660903200,2022-08-19 10:00:00,LSS/USDT,0.185,0.18646,0.18305,0.18305,27364.89968981,5051.8780986291209
1660899600,2022-08-19 09:00:00,LSS/USDT,0.18269,0.185,0.18224,0.18461,4824.49551004,888.7368100786238
1660896000,2022-08-19 08:00:00,LSS/USDT,0.18323,0.18499,0.17671,0.18274,136998.38492172,24860.957689559003
1660892400,2022-08-19 07:00:00,LSS/USDT,0.18623,0.18655,0.18185,0.18276,51358.35572278,9451.7712000582026
1660888800,2022-08-19 06:00:00,LSS/USDT,0.18695,0.19121,0.18353,0.18648,72954.42876167,13708.1278245456576
1660885200,2022-08-19 05:00:00,LSS/USDT,0.18687,0.19139,0.185,0.18693,58724.73680215,10948.6587931863561
1660881600,2022-08-19 04:00:00,LSS/USDT,0.18987,0.19123,0.18686,0.18686,19201.49440469,3630.9702877648687
1660878000,2022-08-19 03:00:00,LSS/USDT,0.18982,0.191,0.18982,0.18987,312.75433498,59.6077736540679
1660874400,2022-08-19 02:00:00,LSS/USDT,0.19127,0.19211,0.18983,0.18983,13489.1077342,2579.484568631162
1660870800,2022-08-19 01:00:00,LSS/USDT,0.19496,0.19596,0.18981,0.19127,26407.74081733,5037.0172735999868
1660867200,2022-08-19 00:00:00,LSS/USDT,0.19752,0.19872,0.19158,0.195,28839.72454558,5630.4658734326731
1660863600,2022-08-18 23:00:00,LSS/USDT,0.20294,0.20294,0.19456,0.19728,29400.87372234,5823.3250515580016
1660860000,2022-08-18 22:00:00,LSS/USDT,0.1996,0.21541,0.19856,0.203,53023.74077131,10971.5411134516471
1660856400,2022-08-18 21:00:00,LSS/USDT,0.198,0.1999,0.198,0.19855,5813.35416219,1156.9611065144559
1660852800,2022-08-18 20:00:00,LSS/USDT,0.2075,0.2083,0.19743,0.19743,67710.40755327,13735.4263055934446
1660849200,2022-08-18 19:00:00,LSS/USDT,0.20694,0.20825,0.20657,0.2075,2534.30716739,525.7717905729675
1660845600,2022-08-18 18:00:00,LSS/USDT,0.209,0.21082,0.2069,0.2069,2904.62338073,604.4032963107466
1660842000,2022-08-18 17:00:00,LSS/USDT,0.209,0.21113,0.209,0.209,5267.96390188,1104.9746930583416
1660838400,2022-08-18 16:00:00,LSS/USDT,0.20481,0.21649,0.20253,0.21081,95081.77415288,19902.293900253475
1660834800,2022-08-18 15:00:00,LSS/USDT,0.19879,0.2048,0.1986,0.2048,64356.0373467,12983.6777347430469
1660831200,2022-08-18 14:00:00,LSS/USDT,0.201,0.20243,0.19879,0.1988,11542.84955924,2311.6900837187525
1660827600,2022-08-18 13:00:00,LSS/USDT,0.2011,0.20344,0.201,0.201,5439.94516886,1097.0413901454884
1660824000,2022-08-18 12:00:00,LSS/USDT,0.20224,0.203,0.2,0.20244,32517.96888819,6556.8909599568884
1660820400,2022-08-18 11:00:00,LSS/USDT,0.20375,0.20498,0.2,0.20224,47074.00927524,9519.9134998943779
1660816800,2022-08-18 10:00:00,LSS/USDT,0.20273,0.20631,0.20272,0.20494,12553.28053652,2562.1028154364537
1660813200,2022-08-18 09:00:00,LSS/USDT,0.2055,0.20611,0.20272,0.20272,23988.55256036,4898.5578534475712
1660809600,2022-08-18 08:00:00,LSS/USDT,0.20479,0.20611,0.20351,0.20611,6977.91447337,1431.0033622190764
1660806000,2022-08-18 07:00:00,LSS/USDT,0.2061,0.20612,0.20435,0.2061,6255.75708717,1282.7795174978455
1660802400,2022-08-18 06:00:00,LSS/USDT,0.20439,0.20628,0.20352,0.20608,6884.89897579,1409.8505400114134
1660798800,2022-08-18 05:00:00,LSS/USDT,0.20424,0.2063,0.20424,0.20436,4511.3749364,929.6184733174885
1660795200,2022-08-18 04:00:00,LSS/USDT,0.20423,0.20569,0.20399,0.20424,496.49144246,101.6683276075974
1660791600,2022-08-18 03:00:00,LSS/USDT,0.20361,0.20576,0.20344,0.20576,4664.28860399,952.3486723359824
1660788000,2022-08-18 02:00:00,LSS/USDT,0.20271,0.20368,0.20257,0.20361,8403.14206361,1703.9641181843831
1660784400,2022-08-18 01:00:00,LSS/USDT,0.2012,0.20271,0.2012,0.20271,868.1411,175.685791944
1660780800,2022-08-18 00:00:00,LSS/USDT,0.20271,0.20271,0.20117,0.20271,13499.76923639,2735.1641438196169
1660777200,2022-08-17 23:00:00,LSS/USDT,0.20294,0.203,0.20092,0.20158,25483.37923341,5163.9526820468959
1660773600,2022-08-17 22:00:00,LSS/USDT,0.20471,0.20471,0.20294,0.20467,2027.3911574,412.9527434317888
1660770000,2022-08-17 21:00:00,LSS/USDT,0.20479,0.20479,0.203,0.203,3112.1271,633.281114239
1660766400,2022-08-17 20:00:00,LSS/USDT,0.20624,0.20625,0.2045,0.20622,3115.08416515,640.9271059150587
1660762800,2022-08-17 19:00:00,LSS/USDT,0.20631,0.20631,0.20497,0.20625,7043.59546779,1448.6937740013317
1660759200,2022-08-17 18:00:00,LSS/USDT,0.20789,0.21068,0.2063,0.20631,29247.06825553,6082.5354469240824
1660755600,2022-08-17 17:00:00,LSS/USDT,0.20584,0.2081,0.20541,0.20626,13813.50109752,2856.5249327874177
1660752000,2022-08-17 16:00:00,LSS/USDT,0.20583,0.20747,0.20532,0.20584,3469.48080027,715.1221872820169
1660748400,2022-08-17 15:00:00,LSS/USDT,0.20424,0.20803,0.20321,0.20721,17389.7710676,3579.2064711644506
1660744800,2022-08-17 14:00:00,LSS/USDT,0.2083,0.21,0.20395,0.20424,11504.26480426,2383.6586349256472
1660741200,2022-08-17 13:00:00,LSS/USDT,0.21033,0.21203,0.208,0.20993,14577.73631624,3065.5447674752288
1660737600,2022-08-17 12:00:00,LSS/USDT,0.21433,0.21455,0.21,0.21033,37233.84241039,7907.5928298317033
1660734000,2022-08-17 11:00:00,LSS/USDT,0.219,0.219,0.21433,0.21433,18495.55203141,3994.6475884674879
1660730400,2022-08-17 10:00:00,LSS/USDT,0.21831,0.21969,0.2167,0.21969,17337.7078315,3789.9909514287528
1660726800,2022-08-17 09:00:00,LSS/USDT,0.21943,0.21968,0.21611,0.21968,31300.89624923,6859.7581036789794
1660723200,2022-08-17 08:00:00,LSS/USDT,0.21996,0.21996,0.21514,0.21944,17280.22689985,3766.2397987886139
1660719600,2022-08-17 07:00:00,LSS/USDT,0.22581,0.2287,0.21973,0.21996,15199.85208249,3390.2028775076628
1660716000,2022-08-17 06:00:00,LSS/USDT,0.22306,0.22852,0.22152,0.22575,21025.7609377,4740.3197704876496
1660712400,2022-08-17 05:00:00,LSS/USDT,0.22306,0.2253,0.22037,0.22306,24115.3675727,5385.250413849462
1660708800,2022-08-17 04:00:00,LSS/USDT,0.21937,0.22306,0.21512,0.22306,24983.37199124,5482.191369389665
1660705200,2022-08-17 03:00:00,LSS/USDT,0.21831,0.22083,0.21776,0.22083,7550.89716545,1657.8643885536125
1660701600,2022-08-17 02:00:00,LSS/USDT,0.21998,0.21999,0.21433,0.21653,16363.50868869,3547.6216489074621
1660698000,2022-08-17 01:00:00,LSS/USDT,0.21895,0.22115,0.21887,0.21887,1490.1911,327.692181926962
1660694400,2022-08-17 00:00:00,LSS/USDT,0.20193,0.23,0.20193,0.21895,203871.47818333,43708.5468276246023
1660690800,2022-08-16 23:00:00,LSS/USDT,0.20626,0.20627,0.2,0.20193,67561.97768539,13640.2241427220344
1660687200,2022-08-16 22:00:00,LSS/USDT,0.20788,0.20788,0.20542,0.20627,3885.25971819,801.1806960970715
1660683600,2022-08-16 21:00:00,LSS/USDT,0.20722,0.20817,0.20619,0.20788,6581.86045507,1363.5956418535142
1660680000,2022-08-16 20:00:00,LSS/USDT,0.21218,0.21218,0.20617,0.20878,18802.41912514,3929.8154689755831
1660676400,2022-08-16 19:00:00,LSS/USDT,0.21006,0.21214,0.20724,0.21207,11484.5657828,2410.6338430008365
1660672800,2022-08-16 18:00:00,LSS/USDT,0.20895,0.2131,0.20752,0.21168,19456.44334909,4087.7816736232246
1660669200,2022-08-16 17:00:00,LSS/USDT,0.21151,0.21611,0.20759,0.20759,55153.13316903,11609.551008176295
1660665600,2022-08-16 16:00:00,LSS/USDT,0.21068,0.21332,0.21067,0.21151,7787.41954956,1650.2175712794954
1660662000,2022-08-16 15:00:00,LSS/USDT,0.20947,0.21067,0.208,0.21067,12062.5785,2523.020169238
1660658400,2022-08-16 14:00:00,LSS/USDT,0.21505,0.21556,0.20947,0.20947,65780.99992369,13963.7920659936164
1660654800,2022-08-16 13:00:00,LSS/USDT,0.21556,0.21556,0.21505,0.21556,10303.85495927,2216.9035111562412
1660651200,2022-08-16 12:00:00,LSS/USDT,0.2156,0.22154,0.21516,0.21556,36210.8770015,7827.0652333889448
1660647600,2022-08-16 11:00:00,LSS/USDT,0.216,0.2172,0.21514,0.21556,12143.26761438,2630.3303470391621
1660644000,2022-08-16 10:00:00,LSS/USDT,0.2161,0.2172,0.215,0.216,9570.7580492,2068.484462969646
1660640400,2022-08-16 09:00:00,LSS/USDT,0.21445,0.2172,0.21276,0.2161,5637.19178575,1217.112348147895
1660636800,2022-08-16 08:00:00,LSS/USDT,0.21415,0.21415,0.21415,0.21415,0,0
1660633200,2022-08-16 07:00:00,LSS/USDT,0.21415,0.21415,0.21415,0.21415,0,0
1660629600,2022-08-16 06:00:00,LSS/USDT,0.21311,0.2147,0.21277,0.21415,1255.8357,267.308371923
1660626000,2022-08-16 05:00:00,LSS/USDT,0.2159,0.21791,0.21274,0.21415,20194.00975771,4356.0773413461886
1660622400,2022-08-16 04:00:00,LSS/USDT,0.2175,0.21792,0.2159,0.2159,1911.78814967,414.1768072611374
1660618800,2022-08-16 03:00:00,LSS/USDT,0.21594,0.2175,0.21437,0.2175,6266.64107155,1352.759787859125
1660615200,2022-08-16 02:00:00,LSS/USDT,0.21416,0.2161,0.21283,0.21437,3187.7104,683.229654074
1660611600,2022-08-16 01:00:00,LSS/USDT,0.215,0.21579,0.2139,0.21575,305.91168695,65.8707995834205
1660608000,2022-08-16 00:00:00,LSS/USDT,0.21717,0.21717,0.21408,0.215,8241.2879208,1770.046773527952
1660604400,2022-08-15 23:00:00,LSS/USDT,0.2168,0.2168,0.21611,0.21611,4774.8714,1035.027711493
1660600800,2022-08-15 22:00:00,LSS/USDT,0.21831,0.21932,0.2168,0.21681,3969.64079108,861.904520917364
1660597200,2022-08-15 21:00:00,LSS/USDT,0.21772,0.22304,0.21604,0.2168,16589.41575859,3642.1644968782805
1660593600,2022-08-15 20:00:00,LSS/USDT,0.21623,0.22979,0.21598,0.21772,50755.22502651,11267.4773611810865
1660590000,2022-08-15 19:00:00,LSS/USDT,0.22136,0.22136,0.21635,0.21635,14632.96721129,3203.5853522181578
1660586400,2022-08-15 18:00:00,LSS/USDT,0.22103,0.22223,0.22,0.22137,24510.16886552,5397.4834519882835
1660582800,2022-08-15 17:00:00,LSS/USDT,0.22016,0.22226,0.22013,0.22192,12702.65471548,2806.5265128092116
1660579200,2022-08-15 16:00:00,LSS/USDT,0.22023,0.22076,0.21643,0.22021,33767.9542178,7403.1804676227112
1660575600,2022-08-15 15:00:00,LSS/USDT,0.21468,0.22051,0.21456,0.22051,36776.55473702,7997.6054995806978
1660572000,2022-08-15 14:00:00,LSS/USDT,0.21577,0.21693,0.2147,0.21511,13249.34307154,2852.164056964182
1660568400,2022-08-15 13:00:00,LSS/USDT,0.21641,0.21778,0.215,0.2159,18183.11792724,3933.5850714849106
1660564800,2022-08-15 12:00:00,LSS/USDT,0.21581,0.21778,0.21545,0.21642,22416.38523043,4878.1099894281285
1660561200,2022-08-15 11:00:00,LSS/USDT,0.21727,0.21767,0.21581,0.21581,12587.06774018,2722.9965690484789
1660557600,2022-08-15 10:00:00,LSS/USDT,0.21777,0.21778,0.21601,0.21602,19536.40912494,4244.7756511851838
1660554000,2022-08-15 09:00:00,LSS/USDT,0.21876,0.22021,0.21777,0.21777,5500.29634889,1202.0104007562034
1660550400,2022-08-15 08:00:00,LSS/USDT,0.21767,0.22257,0.2161,0.22021,34771.61673458,7600.205203032199
1660546800,2022-08-15 07:00:00,LSS/USDT,0.2194,0.22154,0.21629,0.21766,15612.96266493,3403.4266086174537
1660543200,2022-08-15 06:00:00,LSS/USDT,0.22558,0.22558,0.21701,0.21872,33507.13520834,7363.508903168941
1660539600,2022-08-15 05:00:00,LSS/USDT,0.22343,0.22697,0.22327,0.22558,5632.11872377,1270.5324527174781
1660536000,2022-08-15 04:00:00,LSS/USDT,0.22558,0.2268,0.22056,0.22409,27961.92000166,6249.0168170107934
1660532400,2022-08-15 03:00:00,LSS/USDT,0.22411,0.22865,0.22339,0.22567,43211.75772686,9796.6571906313658
1660528800,2022-08-15 02:00:00,LSS/USDT,0.22302,0.22493,0.22157,0.2249,28793.19805495,6390.8500284466275
1660525200,2022-08-15 01:00:00,LSS/USDT,0.222,0.22402,0.22158,0.22302,8147.4952,1814.580082851
1660521600,2022-08-15 00:00:00,LSS/USDT,0.22141,0.222,0.22001,0.222,2531.91622806,561.8075226567646
1660518000,2022-08-14 23:00:00,LSS/USDT,0.22,0.22141,0.22,0.22001,1262.8714,278.384394167
1660514400,2022-08-14 22:00:00,LSS/USDT,0.22198,0.22198,0.22001,0.22001,1698.30940249,373.9694825747302
1660510800,2022-08-14 21:00:00,LSS/USDT,0.222,0.222,0.2204,0.22044,10285.698,2279.422111531
1660507200,2022-08-14 20:00:00,LSS/USDT,0.22335,0.22835,0.22199,0.222,17218.91940198,3877.6470920963699
1660503600,2022-08-14 19:00:00,LSS/USDT,0.22056,0.23102,0.22052,0.22335,36186.16416867,8164.7821197677852
1660500000,2022-08-14 18:00:00,LSS/USDT,0.21933,0.22302,0.21792,0.22221,14653.54952622,3241.7716752435844
1660496400,2022-08-14 17:00:00,LSS/USDT,0.22,0.22105,0.21792,0.21932,17046.53738849,3745.3876285542148
1660492800,2022-08-14 16:00:00,LSS/USDT,0.22161,0.22247,0.22,0.22127,16421.6723371,3621.1195325687708
1660489200,2022-08-14 15:00:00,LSS/USDT,0.225,0.225,0.22,0.22216,55592.05327887,12368.5931960866898
1660485600,2022-08-14 14:00:00,LSS/USDT,0.22597,0.226,0.225,0.22501,25571.07414676,5770.7726932239015
1660482000,2022-08-14 13:00:00,LSS/USDT,0.23065,0.23065,0.225,0.22597,87247.39854515,19811.0362842995455
1660478400,2022-08-14 12:00:00,LSS/USDT,0.23118,0.23266,0.23039,0.23062,18564.44148912,4291.2757150388502
1660474800,2022-08-14 11:00:00,LSS/USDT,0.236,0.23696,0.22851,0.23118,47521.91677274,11108.3362507521372
1660471200,2022-08-14 10:00:00,LSS/USDT,0.23356,0.23709,0.23059,0.236,23894.18743942,5600.26104981668
1660467600,2022-08-14 09:00:00,LSS/USDT,0.23278,0.2336,0.23135,0.23355,3232.3742758,752.8151997259988
1660464000,2022-08-14 08:00:00,LSS/USDT,0.23361,0.23487,0.23118,0.23201,7356.20821084,1716.5490460373059
1660460400,2022-08-14 07:00:00,LSS/USDT,0.23038,0.23461,0.22926,0.23361,25702.02974476,5987.9045434494419
1660456800,2022-08-14 06:00:00,LSS/USDT,0.23208,0.23241,0.22895,0.22895,5397.04654045,1243.8556139629845
1660453200,2022-08-14 05:00:00,LSS/USDT,0.23121,0.23208,0.23038,0.23208,1908.4512,441.713054194
1660449600,2022-08-14 04:00:00,LSS/USDT,0.2293,0.23121,0.2293,0.23121,2058.2804,475.071644347
1660446000,2022-08-14 03:00:00,LSS/USDT,0.23031,0.231,0.2282,0.231,7517.21100822,1727.14651325782
1660442400,2022-08-14 02:00:00,LSS/USDT,0.22857,0.23225,0.22856,0.22995,8516.50239867,1966.704843012452
1660438800,2022-08-14 01:00:00,LSS/USDT,0.22921,0.23218,0.22856,0.22856,8459.92150483,1945.5104756151765
1660435200,2022-08-14 00:00:00,LSS/USDT,0.22912,0.23095,0.22833,0.23095,3187.02906077,732.0258626508315
1660431600,2022-08-13 23:00:00,LSS/USDT,0.23164,0.23209,0.22831,0.22912,5094.79777134,1171.9359042867031
1660428000,2022-08-13 22:00:00,LSS/USDT,0.23219,0.23219,0.23014,0.23014,680.23103825,157.2224816972675
1660424400,2022-08-13 21:00:00,LSS/USDT,0.22932,0.23232,0.22897,0.23232,4955.45352348,1142.8472215432731
1660420800,2022-08-13 20:00:00,LSS/USDT,0.23148,0.2324,0.22877,0.22912,15907.72214835,3662.8307327500601
1660417200,2022-08-13 19:00:00,LSS/USDT,0.23241,0.23241,0.22891,0.23148,10053.23715459,2325.9534648960531
1660413600,2022-08-13 18:00:00,LSS/USDT,0.2315,0.23241,0.2315,0.23174,14040.08557323,3258.7842610636951
1660410000,2022-08-13 17:00:00,LSS/USDT,0.23164,0.23164,0.22891,0.23141,15920.6740197,3658.740853481391
1660406400,2022-08-13 16:00:00,LSS/USDT,0.23241,0.23241,0.23027,0.23027,8223.70197671,1899.95479952817
1660402800,2022-08-13 15:00:00,LSS/USDT,0.2324,0.23241,0.23066,0.23241,4500.11543308,1044.7646857081228
1660399200,2022-08-13 14:00:00,LSS/USDT,0.2297,0.2324,0.22889,0.2306,8565.10229738,1983.250955700872
1660395600,2022-08-13 13:00:00,LSS/USDT,0.231,0.23462,0.22976,0.22976,11459.59966554,2656.7349978448848
1660392000,2022-08-13 12:00:00,LSS/USDT,0.234,0.23538,0.23003,0.23003,30041.2348458,6983.4787959659714
1660388400,2022-08-13 11:00:00,LSS/USDT,0.23451,0.23599,0.234,0.234,22214.16125719,5208.8182401947755
1660384800,2022-08-13 10:00:00,LSS/USDT,0.23602,0.23775,0.234,0.23545,8493.72596936,1994.1348569896536
1660381200,2022-08-13 09:00:00,LSS/USDT,0.23401,0.2379,0.23401,0.23603,37032.82317217,8783.4415108097518
1660377600,2022-08-13 08:00:00,LSS/USDT,0.23782,0.23782,0.234,0.234,19370.77145305,4549.8143082786979
1660374000,2022-08-13 07:00:00,LSS/USDT,0.23549,0.23999,0.234,0.23626,24766.60012186,5855.6470451779848
1660370400,2022-08-13 06:00:00,LSS/USDT,0.23463,0.23886,0.23343,0.23709,20816.79546944,4921.4113865262217
1660366800,2022-08-13 05:00:00,LSS/USDT,0.23418,0.23566,0.23293,0.23294,7066.86025055,1654.7100858676511
1660363200,2022-08-13 04:00:00,LSS/USDT,0.23426,0.23511,0.2324,0.23243,6593.95903885,1544.0741063851737
1660359600,2022-08-13 03:00:00,LSS/USDT,0.23302,0.23511,0.23171,0.2351,8225.26588484,1929.0354793301302
1660356000,2022-08-13 02:00:00,LSS/USDT,0.2332,0.23422,0.22957,0.23298,18352.90822293,4260.1642000634353
1660352400,2022-08-13 01:00:00,LSS/USDT,0.23271,0.23421,0.23191,0.23191,3010.76061735,701.5945626928327
1660348800,2022-08-13 00:00:00,LSS/USDT,0.23311,0.2351,0.22963,0.23272,16274.48071982,3780.2309084687796
1660345200,2022-08-12 23:00:00,LSS/USDT,0.23054,0.23421,0.22936,0.23311,30572.52733621,7084.0910937605766
1660341600,2022-08-12 22:00:00,LSS/USDT,0.23097,0.2327,0.22813,0.23054,12522.83071558,2881.0948984741705
1660338000,2022-08-12 21:00:00,LSS/USDT,0.2289,0.23097,0.228,0.23097,9808.62083759,2245.2281997750571
1660334400,2022-08-12 20:00:00,LSS/USDT,0.2284,0.2324,0.22835,0.23038,6790.5604472,1566.0421378127315
1660330800,2022-08-12 19:00:00,LSS/USDT,0.22718,0.2331,0.22718,0.22843,19041.02426652,4377.367099632045
1660327200,2022-08-12 18:00:00,LSS/USDT,0.22689,0.23043,0.22516,0.22909,35005.66882253,7951.5659344876761
1660323600,2022-08-12 17:00:00,LSS/USDT,0.229,0.229,0.2254,0.22688,32746.55992115,7431.1307762617252
1660320000,2022-08-12 16:00:00,LSS/USDT,0.23038,0.23188,0.22571,0.229,34472.90841591,7881.9825758914839
