https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TOMO,Volume USDT
1661990400000.0,2022-09-01 00:00:00,TOMO/USDT,0.5074,0.51195,0.4808,0.4992,13250.300340544873,6614.54993
1661904000000.0,2022-08-31 00:00:00,TOMO/USDT,0.49295,0.5275,0.4929,0.5074,6598.947014189988,3348.305715
1661817600000.0,2022-08-30 00:00:00,TOMO/USDT,0.50085,0.5095,0.4829,0.49295,264.20654224566385,130.240615
1661731200000.0,2022-08-29 00:00:00,TOMO/USDT,0.46755,0.5036,0.46535,0.50085,268.6536887291604,134.5552
1661644800000.0,2022-08-28 00:00:00,TOMO/USDT,0.49295,0.5093,0.4645,0.46755,17958.316169393645,8396.410725
1661558400000.0,2022-08-27 00:00:00,TOMO/USDT,0.4931,0.4986,0.4844,0.49295,1422.1818440004056,701.06454
1661472000000.0,2022-08-26 00:00:00,TOMO/USDT,0.54475,0.55435,0.48845,0.4931,30144.36965118637,14864.188675
1661385600000.0,2022-08-25 00:00:00,TOMO/USDT,0.534,0.55445,0.53025,0.54475,17595.72987608995,9585.27385
1661299200000.0,2022-08-24 00:00:00,TOMO/USDT,0.525,0.54305,0.51425,0.534,4666.488099250936,2491.904645
1661212800000.0,2022-08-23 00:00:00,TOMO/USDT,0.51715,0.5347,0.50655,0.525,9768.348209523809,5128.38281
1661126400000.0,2022-08-22 00:00:00,TOMO/USDT,0.51755,0.5178,0.49095,0.51715,9307.73846079474,4813.496945
1661040000000.0,2022-08-21 00:00:00,TOMO/USDT,0.492,0.52,0.49025,0.51755,18121.017070814418,9378.532385
1660953600000.0,2022-08-20 00:00:00,TOMO/USDT,0.4991,0.5669,0.47835,0.492,110126.90314024391,54182.436345
1660867200000.0,2022-08-19 00:00:00,TOMO/USDT,0.5482,0.5529,0.4885,0.4991,25256.911921458624,12605.72474
1660780800000.0,2022-08-18 00:00:00,TOMO/USDT,0.58375,0.6061,0.53485,0.5482,63532.59922473549,34828.570895
1660694400000.0,2022-08-17 00:00:00,TOMO/USDT,0.62535,0.64395,0.57685,0.58375,4401.940608137045,2569.63283
1660608000000.0,2022-08-16 00:00:00,TOMO/USDT,0.61545,0.63255,0.60935,0.62535,5148.473294954826,3219.597775
1660521600000.0,2022-08-15 00:00:00,TOMO/USDT,0.62085,0.6434,0.60485,0.61545,29018.48540905029,17859.426845
1660435200000.0,2022-08-14 00:00:00,TOMO/USDT,0.6622,0.68595,0.61885,0.62085,18727.684126600627,11627.08269
1660348800000.0,2022-08-13 00:00:00,TOMO/USDT,0.66435,0.6776,0.6551,0.6622,10954.570960434914,7254.11689
1660262400000.0,2022-08-12 00:00:00,TOMO/USDT,0.6561,0.6708,0.64115,0.66435,59294.07692481372,39392.020005
1660176000000.0,2022-08-11 00:00:00,TOMO/USDT,0.64345,0.86835,0.6425,0.6561,384220.9205075446,252087.345945
1660089600000.0,2022-08-10 00:00:00,TOMO/USDT,0.61655,0.6453,0.5982,0.64345,15437.587357215014,9933.315585
1660003200000.0,2022-08-09 00:00:00,TOMO/USDT,0.6476,0.6521,0.61405,0.61655,12368.200802854593,7625.614205
1659916800000.0,2022-08-08 00:00:00,TOMO/USDT,0.65805,0.684,0.64205,0.6476,16524.496950277953,10701.264225
1659830400000.0,2022-08-07 00:00:00,TOMO/USDT,0.6587,0.6707,0.6488,0.65805,3367.2418205303543,2215.81348
1659744000000.0,2022-08-06 00:00:00,TOMO/USDT,0.67235,0.687,0.6562,0.6587,31698.210589039016,20879.611315
1659657600000.0,2022-08-05 00:00:00,TOMO/USDT,0.6164,0.68485,0.61495,0.67235,39818.41032200491,26771.90818
1659571200000.0,2022-08-04 00:00:00,TOMO/USDT,0.64035,0.6539,0.6082,0.6164,51070.41000973394,31479.80073
1659484800000.0,2022-08-03 00:00:00,TOMO/USDT,0.57305,0.71365,0.55555,0.64035,172453.95115952214,110430.887625
1659398400000.0,2022-08-02 00:00:00,TOMO/USDT,0.5977,0.60275,0.56,0.57305,11987.618035075473,6869.504515
1659312000000.0,2022-08-01 00:00:00,TOMO/USDT,0.58575,0.61315,0.5807,0.5977,24655.098159611844,14736.35217
1659225600000.0,2022-07-31 00:00:00,TOMO/USDT,0.58485,0.62025,0.57925,0.58575,46102.469696969696,27004.521625
1659139200000.0,2022-07-30 00:00:00,TOMO/USDT,0.5798,0.6331,0.5733,0.58485,17371.759442592116,10159.87351
1659052800000.0,2022-07-29 00:00:00,TOMO/USDT,0.55835,0.61,0.5574,0.5798,37133.84066057261,21530.200815
1658966400000.0,2022-07-28 00:00:00,TOMO/USDT,0.5324,0.5753,0.52405,0.55835,40318.18799140324,22511.660265
1658880000000.0,2022-07-27 00:00:00,TOMO/USDT,0.50765,0.53305,0.4986,0.5324,7500.9795172802405,3993.521495
1658793600000.0,2022-07-26 00:00:00,TOMO/USDT,0.52405,0.52405,0.4906,0.50765,9847.840825371812,4999.256395
1658707200000.0,2022-07-25 00:00:00,TOMO/USDT,0.56885,0.5731,0.524,0.52405,13608.217221639155,7131.386235
1658620800000.0,2022-07-24 00:00:00,TOMO/USDT,0.5788,0.59015,0.56675,0.56885,2914.452658873165,1657.886395
1658534400000.0,2022-07-23 00:00:00,TOMO/USDT,0.5785,0.61385,0.56725,0.5788,10134.370084657912,5865.773405
1658448000000.0,2022-07-22 00:00:00,TOMO/USDT,0.5911,0.609,0.5703,0.5785,22918.718107173725,13258.478425
1658361600000.0,2022-07-21 00:00:00,TOMO/USDT,0.58455,0.5946,0.56065,0.5911,8689.314117746575,5136.253575
1658275200000.0,2022-07-20 00:00:00,TOMO/USDT,0.62045,0.647,0.5807,0.5845,17199.83467065868,10053.303365
1658188800000.0,2022-07-19 00:00:00,TOMO/USDT,0.5998,0.62835,0.58595,0.62045,40100.206205173665,24880.17294
1658102400000.0,2022-07-18 00:00:00,TOMO/USDT,0.59195,0.6031,0.55325,0.5998,16412.16768922974,9844.01818
1658016000000.0,2022-07-17 00:00:00,TOMO/USDT,0.5,0.61555,0.4992,0.59195,158708.53387955064,93947.51663
1657929600000.0,2022-07-16 00:00:00,TOMO/USDT,0.48115,0.50045,0.47115,0.5,14348.34956,7174.17478
1657843200000.0,2022-07-15 00:00:00,TOMO/USDT,0.4772,0.49455,0.47215,0.48115,1004.250992414008,483.195365
1657756800000.0,2022-07-14 00:00:00,TOMO/USDT,0.4693,0.4849,0.45525,0.4772,6325.631485750209,3018.591345
1657670400000.0,2022-07-13 00:00:00,TOMO/USDT,0.47675,0.48045,0.4398,0.4693,18308.6116130407,8592.23143
1657584000000.0,2022-07-12 00:00:00,TOMO/USDT,0.50955,0.5271,0.47675,0.47675,403312.73447299417,192279.34616
1657497600000.0,2022-07-11 00:00:00,TOMO/USDT,0.52265,0.5308,0.5085,0.50955,5021.794760082426,2558.85552
1657411200000.0,2022-07-10 00:00:00,TOMO/USDT,0.53705,0.55635,0.5209,0.52265,5214.209136133168,2725.206405
1657324800000.0,2022-07-09 00:00:00,TOMO/USDT,0.51845,0.5431,0.51845,0.53705,5197.388399590354,2791.25744
1657238400000.0,2022-07-08 00:00:00,TOMO/USDT,0.51565,0.5332,0.5047,0.51845,4478.42738933359,2321.84068
1657152000000.0,2022-07-07 00:00:00,TOMO/USDT,0.50015,0.5198,0.49775,0.51565,255.72685930379131,131.865555
1657065600000.0,2022-07-06 00:00:00,TOMO/USDT,0.4823,0.5336,0.4801,0.50015,12960.401949415174,6482.145035
1656979200000.0,2022-07-05 00:00:00,TOMO/USDT,0.4738,0.502,0.4655,0.4823,47336.54078374455,22830.41362
1656892800000.0,2022-07-04 00:00:00,TOMO/USDT,0.4552,0.47445,0.443,0.4738,2446.04443858168,1158.935855
1656806400000.0,2022-07-03 00:00:00,TOMO/USDT,0.45085,0.45755,0.4383,0.4552,4583.441454305799,2086.38255
1656720000000.0,2022-07-02 00:00:00,TOMO/USDT,0.43695,0.45325,0.4345,0.45085,2407.669335699235,1085.49772
1656633600000.0,2022-07-01 00:00:00,TOMO/USDT,0.4466,0.46265,0.42925,0.43695,7303.930266620895,3191.45233
1656547200000.0,2022-06-30 00:00:00,TOMO/USDT,0.47315,0.47515,0.42495,0.4466,8821.546025526199,3939.702455
1656460800000.0,2022-06-29 00:00:00,TOMO/USDT,0.4798,0.4861,0.4637,0.47315,3619.3141287118247,1712.47848
1656374400000.0,2022-06-28 00:00:00,TOMO/USDT,0.5132,0.5177,0.4763,0.4798,30480.337807419757,14624.46608
1656288000000.0,2022-06-27 00:00:00,TOMO/USDT,0.4964,0.5235,0.4956,0.51325,12999.069488553338,6671.772415
1656201600000.0,2022-06-26 00:00:00,TOMO/USDT,0.5323,0.54615,0.495,0.4964,29718.854039081387,14752.439145
1656115200000.0,2022-06-25 00:00:00,TOMO/USDT,0.50885,0.53365,0.50055,0.5323,15276.34529400714,8131.5986
1656028800000.0,2022-06-24 00:00:00,TOMO/USDT,0.4916,0.5166,0.48865,0.50885,5010.231492581311,2549.456295
1655942400000.0,2022-06-23 00:00:00,TOMO/USDT,0.45545,0.4981,0.4545,0.4916,24423.888262815297,12006.78347
1655856000000.0,2022-06-22 00:00:00,TOMO/USDT,0.47345,0.47825,0.4477,0.45545,9711.43450433637,4423.072845
1655769600000.0,2022-06-21 00:00:00,TOMO/USDT,0.4669,0.5004,0.45875,0.47345,39442.766543457605,18674.17782
1655683200000.0,2022-06-20 00:00:00,TOMO/USDT,0.44635,0.4676,0.42305,0.4669,22321.109188263013,10421.72588
1655596800000.0,2022-06-19 00:00:00,TOMO/USDT,0.43865,0.4487,0.40675,0.44635,32920.92023076061,14694.252745
1655510400000.0,2022-06-18 00:00:00,TOMO/USDT,0.4161,0.4595,0.39865,0.43865,144498.7588624188,63384.380575
1655424000000.0,2022-06-17 00:00:00,TOMO/USDT,0.40405,0.42845,0.3997,0.4161,1216.193078586878,506.05794
1655337600000.0,2022-06-16 00:00:00,TOMO/USDT,0.45755,0.4727,0.3951,0.40405,7653.359943076351,3092.340085
1655251200000.0,2022-06-15 00:00:00,TOMO/USDT,0.43315,0.4604,0.39125,0.45755,12490.900786799257,5715.211655
1655164800000.0,2022-06-14 00:00:00,TOMO/USDT,0.4354,0.4656,0.41025,0.43315,10000.235241833083,4331.601895
1655078400000.0,2022-06-13 00:00:00,TOMO/USDT,0.4822,0.4877,0.3979,0.4354,38459.514538355535,16745.27263
1654992000000.0,2022-06-12 00:00:00,TOMO/USDT,0.51455,0.52845,0.4743,0.4822,84873.50764205723,40926.005385
1654905600000.0,2022-06-11 00:00:00,TOMO/USDT,0.5924,0.62205,0.51075,0.51455,14955.717044019048,7695.464205
1654819200000.0,2022-06-10 00:00:00,TOMO/USDT,0.64245,0.65045,0.57535,0.5924,20364.89101114112,12064.161435
1654732800000.0,2022-06-09 00:00:00,TOMO/USDT,0.60755,0.69065,0.60165,0.64245,15965.818040314422,10257.2398
1654646400000.0,2022-06-08 00:00:00,TOMO/USDT,0.61955,0.6775,0.59975,0.60755,172980.50297094887,105094.30458
1654560000000.0,2022-06-07 00:00:00,TOMO/USDT,0.59165,0.63135,0.5438,0.61955,76866.76393350011,47622.803595
1654473600000.0,2022-06-06 00:00:00,TOMO/USDT,0.56765,0.6196,0.56625,0.59165,3127.4719682244568,1850.36879
1654387200000.0,2022-06-05 00:00:00,TOMO/USDT,0.5676,0.5755,0.5567,0.56765,6088.561014709769,3456.17166
1654300800000.0,2022-06-04 00:00:00,TOMO/USDT,0.56,0.5755,0.5425,0.5676,22268.826902748413,12639.78615
1654214400000.0,2022-06-03 00:00:00,TOMO/USDT,0.61455,0.6319,0.5561,0.56,37420.59001785714,20955.53041
1654128000000.0,2022-06-02 00:00:00,TOMO/USDT,0.6045,0.61745,0.592,0.61455,1688.2364657066146,1037.50572
1654041600000.0,2022-06-01 00:00:00,TOMO/USDT,0.64335,0.7246,0.5944,0.6045,28404.45005789909,17170.49006
1653955200000.0,2022-05-31 00:00:00,TOMO/USDT,0.6632,0.69725,0.6206,0.64335,9326.327380119686,6000.09272
1653868800000.0,2022-05-30 00:00:00,TOMO/USDT,0.5385,0.68075,0.534,0.6632,27448.215674004823,18203.656635
1653782400000.0,2022-05-29 00:00:00,TOMO/USDT,0.5263,0.543,0.50385,0.5385,37797.073045496756,20353.723835
1653696000000.0,2022-05-28 00:00:00,TOMO/USDT,0.5056,0.53265,0.4929,0.5263,26083.362245867374,13727.67355
1653609600000.0,2022-05-27 00:00:00,TOMO/USDT,0.6382,0.64905,0.49925,0.5056,210096.56177808542,106224.821635
1653523200000.0,2022-05-26 00:00:00,TOMO/USDT,0.5739,0.6962,0.56195,0.6382,689283.2499529928,439900.57012
1653436800000.0,2022-05-25 00:00:00,TOMO/USDT,0.5881,0.5881,0.55715,0.5739,16004.525309287332,9184.997075
1653350400000.0,2022-05-24 00:00:00,TOMO/USDT,0.55005,0.5948,0.52685,0.5881,21861.481703791873,12856.73739
1653264000000.0,2022-05-23 00:00:00,TOMO/USDT,0.58535,0.6136,0.54055,0.55005,14450.438578311061,7948.46374
1653177600000.0,2022-05-22 00:00:00,TOMO/USDT,0.56795,0.5924,0.5556,0.58535,15517.570052105575,9083.20963
1653091200000.0,2022-05-21 00:00:00,TOMO/USDT,0.5471,0.57305,0.54055,0.56795,10669.522325908973,6059.755205
1653004800000.0,2022-05-20 00:00:00,TOMO/USDT,0.55625,0.57265,0.52915,0.5471,12028.763745201974,6580.936645
1652918400000.0,2022-05-19 00:00:00,TOMO/USDT,0.53455,0.57995,0.5103,0.55625,136629.7570157303,76000.30234
1652832000000.0,2022-05-18 00:00:00,TOMO/USDT,0.5957,0.61335,0.53235,0.53455,14196.86786081751,7588.935715
1652745600000.0,2022-05-17 00:00:00,TOMO/USDT,0.5695,0.6195,0.56745,0.5957,21791.455825079738,12981.170235
1652659200000.0,2022-05-16 00:00:00,TOMO/USDT,0.6435,0.64385,0.5635,0.5695,8478.543959613697,4828.530785
1652572800000.0,2022-05-15 00:00:00,TOMO/USDT,0.6592,0.6891,0.5858,0.6435,82069.3373892774,52811.61861
1652486400000.0,2022-05-14 00:00:00,TOMO/USDT,0.6084,0.66925,0.5699,0.6592,19416.735535497573,12799.512065
1652400000000.0,2022-05-13 00:00:00,TOMO/USDT,0.5503,0.70885,0.5456,0.6084,33302.542365220244,20261.266775
1652313600000.0,2022-05-12 00:00:00,TOMO/USDT,0.62005,0.6477,0.48,0.5503,104278.22933854262,57384.309605
1652227200000.0,2022-05-11 00:00:00,TOMO/USDT,0.7444,0.7674,0.5507,0.62005,99014.66416418031,61394.042515
1652140800000.0,2022-05-10 00:00:00,TOMO/USDT,0.7013,0.8378,0.6883,0.7444,34816.12780763031,25917.12554
1652054400000.0,2022-05-09 00:00:00,TOMO/USDT,0.9172,0.93325,0.69765,0.7013,46965.237622985886,32936.721145
1651968000000.0,2022-05-08 00:00:00,TOMO/USDT,0.9634,0.97265,0.8918,0.9172,40091.57153837767,36771.989415
1651881600000.0,2022-05-07 00:00:00,TOMO/USDT,1.02125,1.0282,0.9383,0.9634,7842.5773250986085,7555.538995
1651795200000.0,2022-05-06 00:00:00,TOMO/USDT,1.0577,1.07445,0.9949,1.02125,14936.68664871481,15254.09124
1651708800000.0,2022-05-05 00:00:00,TOMO/USDT,1.1999,1.21365,1.0253,1.0577,23621.217746052753,24984.16201
1651622400000.0,2022-05-04 00:00:00,TOMO/USDT,1.1511,1.2025,1.12425,1.1999,10664.064451204267,12795.810935
1651536000000.0,2022-05-03 00:00:00,TOMO/USDT,1.18685,1.2306,1.1291,1.1511,21904.93919728955,25214.77551
1651449600000.0,2022-05-02 00:00:00,TOMO/USDT,1.2387,1.2813,1.1494,1.18685,21328.180439819695,25313.350955
1651363200000.0,2022-05-01 00:00:00,TOMO/USDT,1.2648,1.42015,1.21145,1.2387,97195.66760716881,120396.273465
1651276800000.0,2022-04-30 00:00:00,TOMO/USDT,1.20395,1.3324,1.1582,1.2648,75435.14378557875,95410.36986
1651190400000.0,2022-04-29 00:00:00,TOMO/USDT,1.31885,1.36815,1.185,1.20395,44853.919141160346,54001.87595
1651104000000.0,2022-04-28 00:00:00,TOMO/USDT,1.26005,1.3346,1.25805,1.31885,17511.402744815558,23094.91351
1651017600000.0,2022-04-27 00:00:00,TOMO/USDT,1.1218,1.28155,1.1114,1.26005,33000.242613388364,41581.955705
1650931200000.0,2022-04-26 00:00:00,TOMO/USDT,1.1977,1.29135,1.11945,1.1218,47107.54023890177,52845.23864
1650844800000.0,2022-04-25 00:00:00,TOMO/USDT,1.16885,1.20875,1.06375,1.19765,10758.543635452761,12884.969785
1650758400000.0,2022-04-24 00:00:00,TOMO/USDT,1.15695,1.19775,1.1376,1.16885,6283.6304915087485,7344.6215
1650672000000.0,2022-04-23 00:00:00,TOMO/USDT,1.15195,1.1807,1.13425,1.15695,11139.093487186137,12887.37421
1650585600000.0,2022-04-22 00:00:00,TOMO/USDT,1.11715,1.16845,1.11505,1.15195,3641.2744780589433,4194.566135
1650499200000.0,2022-04-21 00:00:00,TOMO/USDT,1.17415,1.2312,1.09895,1.11715,17785.35168061585,19868.90563
1650412800000.0,2022-04-20 00:00:00,TOMO/USDT,1.15035,1.19245,1.13075,1.17415,6608.7347272495,7759.64588
1650326400000.0,2022-04-19 00:00:00,TOMO/USDT,1.10895,1.15205,1.101,1.15035,23867.432755248403,27455.90127
1650240000000.0,2022-04-18 00:00:00,TOMO/USDT,1.0408,1.1171,0.99855,1.10895,34619.62905000225,38391.437635
1650153600000.0,2022-04-17 00:00:00,TOMO/USDT,1.0925,1.10375,1.04045,1.0408,2203.3773731744814,2293.27517
1650067200000.0,2022-04-16 00:00:00,TOMO/USDT,1.0933,1.1387,1.07605,1.0925,23379.53490160183,25542.14188
1649980800000.0,2022-04-15 00:00:00,TOMO/USDT,1.07405,1.11615,1.0682,1.0933,10664.631404920881,11659.641515
1649894400000.0,2022-04-14 00:00:00,TOMO/USDT,1.10025,1.1351,1.04845,1.07405,20289.00233694893,21791.40296
1649808000000.0,2022-04-13 00:00:00,TOMO/USDT,1.08405,1.1017,1.03875,1.10025,28753.76182231311,31636.326445
1649721600000.0,2022-04-12 00:00:00,TOMO/USDT,1.02215,1.09145,1.015,1.08405,85769.97224759006,92978.938415
1649635200000.0,2022-04-11 00:00:00,TOMO/USDT,1.1255,1.1281,0.99695,1.02215,55062.37537054249,56282.006985
1649548800000.0,2022-04-10 00:00:00,TOMO/USDT,1.2123,1.214,1.1255,1.1255,9653.810777432253,10865.36403
1649462400000.0,2022-04-09 00:00:00,TOMO/USDT,1.19975,1.24235,1.18275,1.2123,16798.557073331685,20364.89074
1649376000000.0,2022-04-08 00:00:00,TOMO/USDT,1.3414,1.35815,1.18745,1.19975,25953.61495311523,31137.84954
1649289600000.0,2022-04-07 00:00:00,TOMO/USDT,1.27905,1.36105,1.25285,1.3414,10268.019017444461,13773.52071
1649203200000.0,2022-04-06 00:00:00,TOMO/USDT,1.5338,1.54025,1.2693,1.27905,30071.750205230444,38463.2721
1649116800000.0,2022-04-05 00:00:00,TOMO/USDT,1.57775,1.6295,1.526,1.5338,7990.373842743512,12255.6354
1649030400000.0,2022-04-04 00:00:00,TOMO/USDT,1.751,1.751,1.5222,1.57775,20481.119584851847,32314.086425
1648944000000.0,2022-04-03 00:00:00,TOMO/USDT,1.6502,1.76675,1.6109,1.751,8362.015968018277,14641.88996
1648857600000.0,2022-04-02 00:00:00,TOMO/USDT,1.70455,1.7493,1.62615,1.6502,10447.156484062538,17239.89763
1648771200000.0,2022-04-01 00:00:00,TOMO/USDT,1.5461,1.77795,1.4589,1.70455,26701.545968144084,45514.12018
1648684800000.0,2022-03-31 00:00:00,TOMO/USDT,1.5333,1.6896,1.51885,1.5461,53305.76251859518,82416.03943
1648598400000.0,2022-03-30 00:00:00,TOMO/USDT,1.45075,1.5718,1.37725,1.5333,14981.378751711993,22970.94804
1648512000000.0,2022-03-29 00:00:00,TOMO/USDT,1.33325,1.4915,1.33255,1.45075,15195.134313286231,22044.341105
1648425600000.0,2022-03-28 00:00:00,TOMO/USDT,1.40515,1.45275,1.3162,1.33325,29165.317476092256,38884.659525
1648339200000.0,2022-03-27 00:00:00,TOMO/USDT,1.29305,1.4316,1.2874,1.40515,30460.64836494325,42801.78005
1648252800000.0,2022-03-26 00:00:00,TOMO/USDT,1.25295,1.30605,1.2368,1.29305,13925.269838753336,18006.070165
1648166400000.0,2022-03-25 00:00:00,TOMO/USDT,1.2954,1.33425,1.2421,1.25295,3833.1553294225628,4802.75197
1648080000000.0,2022-03-24 00:00:00,TOMO/USDT,1.3339,1.3356,1.2663,1.2954,11726.560170603674,15190.586045
1647993600000.0,2022-03-23 00:00:00,TOMO/USDT,1.239,1.3737,1.2332,1.3339,34350.39800209911,45819.995895
1647907200000.0,2022-03-22 00:00:00,TOMO/USDT,1.20935,1.28705,1.20535,1.239,4880.700556900726,6047.18799
1647820800000.0,2022-03-21 00:00:00,TOMO/USDT,1.1628,1.24685,1.1284,1.20935,5729.147434572292,6928.54445
1647734400000.0,2022-03-20 00:00:00,TOMO/USDT,1.21265,1.2165,1.15335,1.1628,7845.246400928793,9122.452515
1647648000000.0,2022-03-19 00:00:00,TOMO/USDT,1.20805,1.27565,1.20635,1.21265,6781.553799529955,8223.651215
1647561600000.0,2022-03-18 00:00:00,TOMO/USDT,1.17295,1.2092,1.1244,1.20805,11565.651280990025,13971.88503
1647475200000.0,2022-03-17 00:00:00,TOMO/USDT,1.18835,1.21,1.16945,1.17295,786.8625090583572,922.95038
1647388800000.0,2022-03-16 00:00:00,TOMO/USDT,1.11875,1.19575,1.09285,1.18835,32677.83296166954,38832.7028
1647302400000.0,2022-03-15 00:00:00,TOMO/USDT,1.1025,1.1314,1.07585,1.11875,5164.947410055866,5778.284915
1647216000000.0,2022-03-14 00:00:00,TOMO/USDT,1.0731,1.11565,1.0591,1.1025,3297.6080770975054,3635.612905
1647129600000.0,2022-03-13 00:00:00,TOMO/USDT,1.10955,1.1414,1.06835,1.0731,23546.123236417854,25267.344845
1647043200000.0,2022-03-12 00:00:00,TOMO/USDT,1.12495,1.16075,1.10955,1.10955,3056.5899598936503,3391.43939
1646956800000.0,2022-03-11 00:00:00,TOMO/USDT,1.14195,1.18535,1.1046,1.12495,6062.633548157696,6820.15961
1646870400000.0,2022-03-10 00:00:00,TOMO/USDT,1.22465,1.23605,1.0992,1.14195,4605.505941591138,5259.25751
1646784000000.0,2022-03-09 00:00:00,TOMO/USDT,1.1301,1.23865,1.1301,1.22465,3591.194749520271,4397.95665
1646697600000.0,2022-03-08 00:00:00,TOMO/USDT,1.1164,1.1804,1.1037,1.1301,5003.551986549863,5654.5141
1646611200000.0,2022-03-07 00:00:00,TOMO/USDT,1.1431,1.1919,1.0769,1.1164,5691.486344500178,6353.975355
1646524800000.0,2022-03-06 00:00:00,TOMO/USDT,1.22525,1.2437,1.14305,1.1431,9703.882774910333,11092.5084
1646438400000.0,2022-03-05 00:00:00,TOMO/USDT,1.3669,1.3669,1.21545,1.22525,5580.396074270558,6837.38029
1646352000000.0,2022-03-04 00:00:00,TOMO/USDT,1.4837,1.5281,1.3543,1.3669,58166.09676640574,79507.23767
1646265600000.0,2022-03-03 00:00:00,TOMO/USDT,1.4561,1.5135,1.39805,1.4837,40111.66348655389,59513.675115
1646179200000.0,2022-03-02 00:00:00,TOMO/USDT,1.3817,1.52625,1.34205,1.4561,70483.08910789093,102630.42605
1646092800000.0,2022-03-01 00:00:00,TOMO/USDT,1.2593,1.3875,1.2593,1.3811,95132.19360654551,131387.07259
1646006400000.0,2022-02-28 00:00:00,TOMO/USDT,1.07285,1.2608,1.05845,1.2593,242209.79656158184,305014.79681
1645920000000.0,2022-02-27 00:00:00,TOMO/USDT,1.14415,1.16865,1.04305,1.07285,24697.251684764877,26496.44647
1645833600000.0,2022-02-26 00:00:00,TOMO/USDT,1.0978,1.17465,1.0978,1.14415,43382.59120307652,49636.191725
1645747200000.0,2022-02-25 00:00:00,TOMO/USDT,0.98835,1.1049,0.9874,1.0978,59583.62934505374,65410.908295
1645660800000.0,2022-02-24 00:00:00,TOMO/USDT,0.9731,1.0014,0.85235,0.98835,50861.37934942075,50268.84428
1645574400000.0,2022-02-23 00:00:00,TOMO/USDT,1.00485,1.03025,0.97075,0.9731,59384.35925906895,57786.919995
1645488000000.0,2022-02-22 00:00:00,TOMO/USDT,0.91725,1.0315,0.90645,1.00485,67837.15821266857,68166.16843
1645401600000.0,2022-02-21 00:00:00,TOMO/USDT,0.984,1.0291,0.9165,0.91725,33093.6734805124,30355.172
1645315200000.0,2022-02-20 00:00:00,TOMO/USDT,1.04195,1.04465,0.9604,0.984,54632.877809959355,53758.751765
1645228800000.0,2022-02-19 00:00:00,TOMO/USDT,1.0747,1.09375,1.02535,1.04195,74143.86779116081,77254.203045
1645142400000.0,2022-02-18 00:00:00,TOMO/USDT,1.1039,1.15015,1.05715,1.0747,73944.38936912626,79468.035255
1645056000000.0,2022-02-17 00:00:00,TOMO/USDT,1.23145,1.248,1.0928,1.1039,98612.87093939667,108858.74823
1644969600000.0,2022-02-16 00:00:00,TOMO/USDT,1.26985,1.2824,1.2016,1.23145,151652.58847699867,186752.58008
1644883200000.0,2022-02-15 00:00:00,TOMO/USDT,1.12165,1.2703,1.12035,1.2693,102182.36111636335,129700.070965
1644796800000.0,2022-02-14 00:00:00,TOMO/USDT,1.1407,1.1543,1.08435,1.12165,55992.38294922658,62803.856335
