https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SRK,Volume USDT
1656547200,2022-06-30 00:00:00,SRK/USDT,0.0003392,0.0003752,0.0003284,0.0003752,389269150.26151426,131116.507897662409898
1656460800,2022-06-29 00:00:00,SRK/USDT,0.0003427,0.00036,0.00033,0.0003392,196837296.39697709,66740.725446267363838
1656374400,2022-06-28 00:00:00,SRK/USDT,0.0003406,0.0003777,0.000333,0.000338,66846435.72154675,23802.704194163146218
1656288000,2022-06-27 00:00:00,SRK/USDT,0.0003235,0.000389,0.0003109,0.0003451,98445269.09543859,34239.283282630326402
1656201600,2022-06-26 00:00:00,SRK/USDT,0.0003375,0.0003496,0.00032,0.0003235,19611025.27688283,6538.434793363132877
1656115200,2022-06-25 00:00:00,SRK/USDT,0.0003296,0.0003392,0.0003219,0.0003331,16524406.96497387,5461.588169909494043
1656028800,2022-06-24 00:00:00,SRK/USDT,0.0003235,0.00035,0.000318,0.0003285,47823602.30627178,15883.673397657374661
1655942400,2022-06-23 00:00:00,SRK/USDT,0.0003075,0.0003299,0.0003,0.00032,30592430.19295564,9498.418780507458276
1655856000,2022-06-22 00:00:00,SRK/USDT,0.0003283,0.0003316,0.0003015,0.0003077,32054381.0917487,10168.319943061062005
1655769600,2022-06-21 00:00:00,SRK/USDT,0.0003139,0.0004,0.0003047,0.0003307,225044720.39751403,77374.485171192291657
1655683200,2022-06-20 00:00:00,SRK/USDT,0.0003067,0.000329,0.00029,0.0003147,35562560.28849244,10922.097962236920945
1655596800,2022-06-19 00:00:00,SRK/USDT,0.0002966,0.00032,0.0002888,0.0003117,43795268.60055919,13465.595909606700565
1655510400,2022-06-18 00:00:00,SRK/USDT,0.000315,0.000327,0.0002823,0.0002966,88783611.5936527,26274.641572477195885
1655424000,2022-06-17 00:00:00,SRK/USDT,0.0003217,0.0003357,0.0003134,0.0003194,40570216.35029704,13298.433484789159536
1655337600,2022-06-16 00:00:00,SRK/USDT,0.0003491,0.0003699,0.0003205,0.0003206,44199552.58227372,15283.592928449593908
1655251200,2022-06-15 00:00:00,SRK/USDT,0.00033,0.00036,0.00032,0.0003418,74696829.74072279,25066.643312718416008
1655164800,2022-06-14 00:00:00,SRK/USDT,0.00032,0.00035,0.00032,0.00033,37126411.54876515,12321.7247195494671
1655078400,2022-06-13 00:00:00,SRK/USDT,0.00037,0.00038,0.0003,0.00032,124609677.69936344,42176.1717760482059
1654992000,2022-06-12 00:00:00,SRK/USDT,0.00042,0.00042,0.00037,0.00037,98730619.86842994,38548.2918950722834
1654905600,2022-06-11 00:00:00,SRK/USDT,0.0004,0.00044,0.00039,0.00042,123802309.90748012,50844.8550485645221
1654819200,2022-06-10 00:00:00,SRK/USDT,0.00042,0.00043,0.0004,0.00041,49266450.85685779,20322.1261497429694
1654732800,2022-06-09 00:00:00,SRK/USDT,0.00044,0.00045,0.00041,0.00042,60455370.78017078,25852.9092149955771
1654646400,2022-06-08 00:00:00,SRK/USDT,0.00044,0.00049,0.0004,0.00044,175423905.58583538,78122.718359728023
1654560000,2022-06-07 00:00:00,SRK/USDT,0.00044,0.00048,0.00039,0.00044,214020010.3782845,94600.4024828933786
1654473600,2022-06-06 00:00:00,SRK/USDT,0.00041,0.00048,0.0004,0.00043,89927255.13490531,39688.6821509104212
1654387200,2022-06-05 00:00:00,SRK/USDT,0.0004,0.00042,0.00038,0.0004,49157718.80899276,19660.1852890579836
1654300800,2022-06-04 00:00:00,SRK/USDT,0.00042,0.00043,0.00039,0.0004,32298540.38374373,13068.0343908049831
1654214400,2022-06-03 00:00:00,SRK/USDT,0.00038,0.00043,0.00037,0.00042,69429356.61416966,27519.4124461329537
1654128000,2022-06-02 00:00:00,SRK/USDT,0.00037,0.00039,0.00037,0.00038,22258174.45161298,8476.2820414914591
1654041600,2022-06-01 00:00:00,SRK/USDT,0.00044,0.00045,0.00037,0.00038,109058143.10010189,43505.5922336013251
1653955200,2022-05-31 00:00:00,SRK/USDT,0.00049,0.00049,0.00041,0.00045,166714163.15253959,73726.1969528320411
1653868800,2022-05-30 00:00:00,SRK/USDT,0.00042,0.00049,0.00042,0.00048,84886650.80800387,38876.6536202571397
1653782400,2022-05-29 00:00:00,SRK/USDT,0.0004,0.00051,0.00036,0.00042,431493511.46369747,184962.8447633970764
1653696000,2022-05-28 00:00:00,SRK/USDT,0.00037,0.00043,0.00033,0.0004,228089599.58814435,87267.6078509748508
1653609600,2022-05-27 00:00:00,SRK/USDT,0.00042,0.00042,0.00034,0.00037,167688334.66808243,63499.5841015885685
1653523200,2022-05-26 00:00:00,SRK/USDT,0.00046,0.00048,0.0004,0.00042,86843115.1609229,38095.8774516201496
1653436800,2022-05-25 00:00:00,SRK/USDT,0.00051,0.00064,0.00043,0.00046,311960524.96185427,160157.9243572221194
1653350400,2022-05-24 00:00:00,SRK/USDT,0.00044,0.00056,0.00044,0.0005,100600394.35104961,50534.792120387059
1653264000,2022-05-23 00:00:00,SRK/USDT,0.00051,0.00057,0.00044,0.00044,190495387.42470982,95610.1393033297753
1653177600,2022-05-22 00:00:00,SRK/USDT,0.00051,0.00055,0.00047,0.0005,104477450.93481899,53313.7825443219652
1653091200,2022-05-21 00:00:00,SRK/USDT,0.00055,0.00055,0.0005,0.00051,24548383.6167444,12789.2454303498846
1653004800,2022-05-20 00:00:00,SRK/USDT,0.00053,0.00057,0.00043,0.00055,159906993.51513426,80212.7890867074933
1652918400,2022-05-19 00:00:00,SRK/USDT,0.00053,0.00055,0.00049,0.00053,66430012.55462261,34382.2900647688796
1652832000,2022-05-18 00:00:00,SRK/USDT,0.00046,0.00078,0.00046,0.00053,449187297.80348982,248315.981521883493
1652745600,2022-05-17 00:00:00,SRK/USDT,0.00043,0.00047,0.00042,0.00046,84023998.17607906,37918.7933147288961
1652659200,2022-05-16 00:00:00,SRK/USDT,0.00048,0.0005,0.00042,0.00044,72958435.28682459,32943.4890030314283
1652572800,2022-05-15 00:00:00,SRK/USDT,0.00045,0.00049,0.00044,0.00048,67577184.43022521,31247.798205426906
1652486400,2022-05-14 00:00:00,SRK/USDT,0.00045,0.00047,0.0004,0.00045,123671500.65222696,53943.4282444957539
1652400000,2022-05-13 00:00:00,SRK/USDT,0.00034,0.00048,0.00032,0.00045,273449883.16604934,114686.7351802376873
1652313600,2022-05-12 00:00:00,SRK/USDT,0.00039,0.00041,0.00029,0.00033,264635583.56446558,90908.6974986794798
1652227200,2022-05-11 00:00:00,SRK/USDT,0.00058,0.0006,0.00037,0.00039,252275523.18121173,119381.6803743836699
1652140800,2022-05-10 00:00:00,SRK/USDT,0.00059,0.00063,0.00056,0.00058,103849954.4629669,62288.2827559618712
1652054400,2022-05-09 00:00:00,SRK/USDT,0.00074,0.00075,0.00057,0.00059,149314296.14746251,97690.5990665877845
1651968000,2022-05-08 00:00:00,SRK/USDT,0.00082,0.00083,0.00074,0.00074,59246412.99499234,46572.7032435069145
1651881600,2022-05-07 00:00:00,SRK/USDT,0.00084,0.00086,0.00082,0.00082,10770861.27722247,9117.1374899859126
1651795200,2022-05-06 00:00:00,SRK/USDT,0.00084,0.00088,0.00082,0.00086,37579715.20667994,32095.3646490083315
1651708800,2022-05-05 00:00:00,SRK/USDT,0.0009,0.00094,0.00082,0.00084,42799133.99463958,37418.3528215410178
1651622400,2022-05-04 00:00:00,SRK/USDT,0.00088,0.00093,0.00085,0.00091,72865810.55303122,64588.2435328319011
1651536000,2022-05-03 00:00:00,SRK/USDT,0.00096,0.00097,0.00085,0.00087,50370544.83265629,45049.5343805049292
1651449600,2022-05-02 00:00:00,SRK/USDT,0.00094,0.001,0.00092,0.00096,46527063.95479769,44488.2388910125636
1651363200,2022-05-01 00:00:00,SRK/USDT,0.00093,0.00097,0.00087,0.00093,42257594.30124813,38516.2284240271326
1651276800,2022-04-30 00:00:00,SRK/USDT,0.00103,0.00106,0.00093,0.00094,35669644.13331178,35433.6124198055996
1651190400,2022-04-29 00:00:00,SRK/USDT,0.00112,0.00115,0.00101,0.00104,35526727.32539432,38041.1713412008943
1651104000,2022-04-28 00:00:00,SRK/USDT,0.00104,0.00118,0.00104,0.00111,73795066.89613063,81146.3979745803885
1651017600,2022-04-27 00:00:00,SRK/USDT,0.00105,0.00108,0.00102,0.00106,37561478.1333112,39380.3621265398563
1650931200,2022-04-26 00:00:00,SRK/USDT,0.00116,0.00116,0.00102,0.00104,50608528.88278734,54161.9282810382701
1650844800,2022-04-25 00:00:00,SRK/USDT,0.00112,0.0012,0.00107,0.00116,50141470.78721377,56654.4089737757357
1650758400,2022-04-24 00:00:00,SRK/USDT,0.0012,0.00124,0.0011,0.00112,97670155.63734669,114995.6714601101555
1650672000,2022-04-23 00:00:00,SRK/USDT,0.00109,0.00148,0.00105,0.00121,274861826.04178365,343166.9612166454986
1650585600,2022-04-22 00:00:00,SRK/USDT,0.0011,0.00113,0.00105,0.00109,30713210.68086079,33441.6998506825349
1650499200,2022-04-21 00:00:00,SRK/USDT,0.00115,0.00117,0.00107,0.0011,38604924.16985311,43494.0300434505623
1650412800,2022-04-20 00:00:00,SRK/USDT,0.00121,0.00127,0.00113,0.00115,71733326.46785727,85212.121441578356
1650326400,2022-04-19 00:00:00,SRK/USDT,0.00113,0.00127,0.00113,0.00121,101477247.27607121,122447.6560772176133
1650240000,2022-04-18 00:00:00,SRK/USDT,0.00117,0.00119,0.00107,0.00114,66105813.04103712,74313.7573917378302
1650153600,2022-04-17 00:00:00,SRK/USDT,0.00119,0.00121,0.00112,0.00117,44063114.33929579,51719.1002050262728
1650067200,2022-04-16 00:00:00,SRK/USDT,0.00115,0.0012,0.00113,0.00119,24452781.81935026,28367.9027715060243
1649980800,2022-04-15 00:00:00,SRK/USDT,0.0012,0.00124,0.00115,0.00115,52657085.00568738,62011.2085233239362
1649894400,2022-04-14 00:00:00,SRK/USDT,0.0013,0.00134,0.00117,0.0012,101537008.05579305,123338.5807584258471
1649808000,2022-04-13 00:00:00,SRK/USDT,0.00115,0.00144,0.00112,0.00131,218980083.57875562,285693.476718263741
1649721600,2022-04-12 00:00:00,SRK/USDT,0.00112,0.00122,0.00111,0.00114,37911886.9711151,44211.1887841909126
1649635200,2022-04-11 00:00:00,SRK/USDT,0.00123,0.00124,0.00111,0.00111,44443534.99112505,52243.2247547544347
1649548800,2022-04-10 00:00:00,SRK/USDT,0.00125,0.0013,0.00123,0.00124,31557312.2415929,39489.4607058389304
1649462400,2022-04-09 00:00:00,SRK/USDT,0.00123,0.0013,0.00119,0.00125,54408752.32043905,67938.1412514887715
1649376000,2022-04-08 00:00:00,SRK/USDT,0.00122,0.00132,0.00122,0.00123,62600699.91983146,79998.0770493126956
1649289600,2022-04-07 00:00:00,SRK/USDT,0.00121,0.00124,0.0012,0.00122,31405899.71622053,38178.3950954692758
1649203200,2022-04-06 00:00:00,SRK/USDT,0.00135,0.00138,0.00121,0.00122,74133861.99255049,96220.9706118978397
1649116800,2022-04-05 00:00:00,SRK/USDT,0.00138,0.00141,0.00133,0.00136,40164080.36012009,54819.9385061613522
1649030400,2022-04-04 00:00:00,SRK/USDT,0.00142,0.00142,0.00132,0.00139,83230826.28915639,113093.5261393424053
1648944000,2022-04-03 00:00:00,SRK/USDT,0.00137,0.00146,0.00132,0.00142,71029334.11530324,97404.1635930733175
1648857600,2022-04-02 00:00:00,SRK/USDT,0.0014,0.00143,0.00136,0.00137,59047573.68251261,82096.7619531989649
1648771200,2022-04-01 00:00:00,SRK/USDT,0.00142,0.00144,0.00135,0.00141,82418484.93133095,114755.8654403356572
1648684800,2022-03-31 00:00:00,SRK/USDT,0.00143,0.00154,0.00139,0.00142,115772592.40491495,169694.1998475190237
1648598400,2022-03-30 00:00:00,SRK/USDT,0.00145,0.00149,0.00136,0.00143,109989675.71618196,157317.5309602016921
1648512000,2022-03-29 00:00:00,SRK/USDT,0.0015,0.00158,0.00144,0.00145,62832512.49105431,95511.4522753964741
1648425600,2022-03-28 00:00:00,SRK/USDT,0.00146,0.00159,0.00141,0.0015,114414957.01393685,172155.6190895095263
1648339200,2022-03-27 00:00:00,SRK/USDT,0.00136,0.00155,0.00135,0.00147,164252483.67098094,239891.2970191399679
1648252800,2022-03-26 00:00:00,SRK/USDT,0.00142,0.00146,0.00135,0.00137,45787401.56048926,63872.0403748091668
1648166400,2022-03-25 00:00:00,SRK/USDT,0.00142,0.00147,0.00135,0.00142,80953224.45064387,114207.7821155599285
1648080000,2022-03-24 00:00:00,SRK/USDT,0.00134,0.00145,0.00133,0.00142,95117346.92108888,132008.1702737711452
1647993600,2022-03-23 00:00:00,SRK/USDT,0.0014,0.00141,0.00133,0.00134,58505836.19200889,79148.9208970412406
1647907200,2022-03-22 00:00:00,SRK/USDT,0.00145,0.00145,0.00132,0.00139,133931664.95817705,185065.8347941968194
1647820800,2022-03-21 00:00:00,SRK/USDT,0.00147,0.00154,0.00134,0.00145,196939793.64201951,277796.1958402655568
1647734400,2022-03-20 00:00:00,SRK/USDT,0.00125,0.00179,0.00124,0.00147,1020164577.87106125,1596543.2546133878031
1647648000,2022-03-19 00:00:00,SRK/USDT,0.00117,0.0013,0.00114,0.00125,111543234.47630665,136797.0003562352982
1647561600,2022-03-18 00:00:00,SRK/USDT,0.00115,0.00118,0.0011,0.00116,52044394.93209406,58828.4187562591656
1647475200,2022-03-17 00:00:00,SRK/USDT,0.00117,0.00121,0.00111,0.00115,83794599.57769878,97327.7303684703332
1647388800,2022-03-16 00:00:00,SRK/USDT,0.00113,0.0012,0.00111,0.00117,75026807.44212976,85930.7169496477093
1647302400,2022-03-15 00:00:00,SRK/USDT,0.00115,0.00117,0.0011,0.00114,36529025.02901085,41689.6679673428896
1647216000,2022-03-14 00:00:00,SRK/USDT,0.00113,0.00118,0.00111,0.00116,56522189.71676407,64805.8626607543438
1647129600,2022-03-13 00:00:00,SRK/USDT,0.00135,0.0014,0.00113,0.00114,170887478.22527779,216052.4843966704398
1647043200,2022-03-12 00:00:00,SRK/USDT,0.00109,0.0016,0.00106,0.00135,429742428.80361511,576951.499264432884
1646956800,2022-03-11 00:00:00,SRK/USDT,0.0011,0.00112,0.00106,0.00109,28478114.35009336,31161.892824629743
1646870400,2022-03-10 00:00:00,SRK/USDT,0.00115,0.00116,0.00108,0.00109,21607243.59765672,24083.5187071573806
1646784000,2022-03-09 00:00:00,SRK/USDT,0.00113,0.0012,0.00112,0.00115,43083672.14095026,49974.292724231666
1646697600,2022-03-08 00:00:00,SRK/USDT,0.00114,0.00114,0.00109,0.00113,38945152.57671977,43505.8854849729379
1646611200,2022-03-07 00:00:00,SRK/USDT,0.00118,0.00118,0.00107,0.00114,43097978.12001719,48717.5425772819481
1646524800,2022-03-06 00:00:00,SRK/USDT,0.00125,0.00131,0.00117,0.00119,50061844.37405094,61568.0657407838794
1646438400,2022-03-05 00:00:00,SRK/USDT,0.00123,0.00128,0.0012,0.00125,45159785.13161811,56178.242176869618
1646352000,2022-03-04 00:00:00,SRK/USDT,0.00129,0.00135,0.00122,0.00123,55804594.74555195,71463.6548561683991
1646265600,2022-03-03 00:00:00,SRK/USDT,0.00131,0.00133,0.00123,0.00128,56007004.87823618,71925.0442322602156
1646179200,2022-03-02 00:00:00,SRK/USDT,0.00125,0.00134,0.00125,0.00132,48986845.64867174,63525.6087764110711
1646092800,2022-03-01 00:00:00,SRK/USDT,0.00127,0.00133,0.00122,0.00125,85909648.84655671,109600.574308252538
1646006400,2022-02-28 00:00:00,SRK/USDT,0.00116,0.00134,0.00113,0.00127,114763252.05418131,141999.2175281785322
1645920000,2022-02-27 00:00:00,SRK/USDT,0.00125,0.00131,0.00101,0.00116,197555194.6965782,229754.2687563544117
1645833600,2022-02-26 00:00:00,SRK/USDT,0.00126,0.00131,0.00125,0.00125,35784972.19005888,45785.1784009210229
1645747200,2022-02-25 00:00:00,SRK/USDT,0.0012,0.0013,0.00119,0.00126,59831342.7312106,74630.696377165141
1645660800,2022-02-24 00:00:00,SRK/USDT,0.00134,0.00135,0.00105,0.0012,231059076.53538821,277847.3714362388863
1645574400,2022-02-23 00:00:00,SRK/USDT,0.0013,0.00162,0.00127,0.00134,207844537.35746368,304313.8115914809015
1645488000,2022-02-22 00:00:00,SRK/USDT,0.00123,0.00133,0.0012,0.0013,59952583.28888442,75504.7004230091604
1645401600,2022-02-21 00:00:00,SRK/USDT,0.00141,0.00146,0.00122,0.00124,127848738.03689218,174557.2468099817547
1645315200,2022-02-20 00:00:00,SRK/USDT,0.00151,0.00152,0.00134,0.00141,100642815.5042989,141467.9444288653067
1645228800,2022-02-19 00:00:00,SRK/USDT,0.00153,0.00163,0.00148,0.00152,76180882.41806114,118825.5147280222851
1645142400,2022-02-18 00:00:00,SRK/USDT,0.00151,0.00166,0.00149,0.00153,73463351.63823329,114663.1684795765343
1645056000,2022-02-17 00:00:00,SRK/USDT,0.00171,0.00171,0.00148,0.00151,112391432.84474238,178076.9449121222703
1644969600,2022-02-16 00:00:00,SRK/USDT,0.0018,0.00181,0.00169,0.0017,95999732.92626958,167045.2580126977399
1644883200,2022-02-15 00:00:00,SRK/USDT,0.00151,0.00189,0.00147,0.00181,373800250.29567519,650433.8864424260726
1644796800,2022-02-14 00:00:00,SRK/USDT,0.00146,0.00172,0.00135,0.00151,226616259.2689783,343986.1258839900731
1644710400,2022-02-13 00:00:00,SRK/USDT,0.00158,0.0017,0.00144,0.00147,174013216.98318192,266177.6023933999661
