https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT
1663462800,2022-09-18 01:00:00,ETH/USDT,1451.8,1453.99,1451.11,1453.06,104.06535996,151130.7880483046
1663459200,2022-09-18 00:00:00,ETH/USDT,1468.59,1469.71,1448.69,1451.64,3649.25554842,5304318.270642922
1663455600,2022-09-17 23:00:00,ETH/USDT,1465.3,1473.3,1461.97,1468.59,1788.97822255,2626823.1558232919
1663452000,2022-09-17 22:00:00,ETH/USDT,1452.84,1467.09,1450.56,1465.31,2131.05167578,3111814.2145585246
1663448400,2022-09-17 21:00:00,ETH/USDT,1462.2,1463,1446.53,1452.48,2113.18702823,3074131.6794845012
1663444800,2022-09-17 20:00:00,ETH/USDT,1464.75,1466.09,1461,1462.21,1580.88988925,2314045.2304548024
1663441200,2022-09-17 19:00:00,ETH/USDT,1467.59,1468.73,1458.05,1464.55,2197.54189686,3214874.3938541798
1663437600,2022-09-17 18:00:00,ETH/USDT,1470.39,1476.12,1465.08,1467.59,3352.32037112,4929240.764250122
1663434000,2022-09-17 17:00:00,ETH/USDT,1466.69,1475.5,1462.81,1470.52,3168.77326136,4651238.7296756648
1663430400,2022-09-17 16:00:00,ETH/USDT,1444.07,1470.22,1442.17,1466.53,5890.52000618,8605965.8132039629
1663426800,2022-09-17 15:00:00,ETH/USDT,1445.06,1450.49,1436.51,1444.07,2704.34914434,3902682.7440315858
1663423200,2022-09-17 14:00:00,ETH/USDT,1422.77,1445.06,1422.16,1445.06,3537.88494317,5074349.3897652279
1663419600,2022-09-17 13:00:00,ETH/USDT,1425.05,1427.6,1419.67,1422.77,2047.2311414,2916978.0814456241
1663416000,2022-09-17 12:00:00,ETH/USDT,1419.54,1428.02,1409.54,1425.04,3231.72676911,4586710.7662380051
1663412400,2022-09-17 11:00:00,ETH/USDT,1426.68,1427.65,1419.04,1419.54,4324.66427494,6154434.1624921627
1663408800,2022-09-17 10:00:00,ETH/USDT,1431.85,1433.21,1416.41,1426.69,3031.94609139,4320268.2046996631
1663405200,2022-09-17 09:00:00,ETH/USDT,1434.03,1435.16,1430.06,1431.84,1316.76859265,1886012.9658512244
1663401600,2022-09-17 08:00:00,ETH/USDT,1432.37,1435,1430.34,1434.03,1187.42655286,1701551.4748238246
1663398000,2022-09-17 07:00:00,ETH/USDT,1431.38,1433.2,1426.27,1432.36,1637.04235936,2340916.4964223586
1663394400,2022-09-17 06:00:00,ETH/USDT,1432.2,1433.56,1425,1431.37,1988.47580421,2842532.2628488277
1663390800,2022-09-17 05:00:00,ETH/USDT,1440.69,1440.84,1427.8,1431.96,2606.62734096,3736138.8114354626
1663387200,2022-09-17 04:00:00,ETH/USDT,1440.45,1447.64,1439.07,1440.69,1882.43725092,2716231.929292376
1663383600,2022-09-17 03:00:00,ETH/USDT,1439.7,1442.34,1436.61,1440.45,1318.41128412,1899161.4554586991
1663380000,2022-09-17 02:00:00,ETH/USDT,1445.57,1446.16,1436.7,1439.71,1560.30292043,2248516.2430633208
1663376400,2022-09-17 01:00:00,ETH/USDT,1442.68,1448.29,1438.15,1445.58,2168.56165142,3129614.2616493344
1663372800,2022-09-17 00:00:00,ETH/USDT,1433.9,1456.58,1430.77,1443.04,3951.76269452,5711513.9217215255
1663369200,2022-09-16 23:00:00,ETH/USDT,1432.3,1434.4,1423.33,1434.13,2053.29245109,2935588.9901689615
1663365600,2022-09-16 22:00:00,ETH/USDT,1439.71,1442,1431.02,1432.3,1832.16997031,2634071.4910303244
1663362000,2022-09-16 21:00:00,ETH/USDT,1437.98,1447.94,1434.1,1439.85,4483.24905957,6458014.6517022892
1663358400,2022-09-16 20:00:00,ETH/USDT,1427.47,1437.9,1427,1437.9,4426.14786882,6337759.9475777015
1663354800,2022-09-16 19:00:00,ETH/USDT,1428.1,1438.63,1426.81,1427.5,3567.98611771,5111935.1421909921
1663351200,2022-09-16 18:00:00,ETH/USDT,1421.31,1433.98,1410.26,1428.33,4542.67155798,6470262.3205708349
1663347600,2022-09-16 17:00:00,ETH/USDT,1427.8,1432.3,1404.97,1421.31,9385.8790622,13316212.7336470602
1663344000,2022-09-16 16:00:00,ETH/USDT,1452.35,1452.35,1412.76,1427.87,10577.18882646,15099995.1994194987
1663340400,2022-09-16 15:00:00,ETH/USDT,1447.2,1456.5,1439.42,1452.36,5266.56968511,7624213.4122044564
1663336800,2022-09-16 14:00:00,ETH/USDT,1430.68,1458.8,1424.71,1447.21,9179.77035016,13288290.747454053
1663333200,2022-09-16 13:00:00,ETH/USDT,1455.22,1464,1423.02,1430.48,12668.15898746,18342739.9191180573
1663329600,2022-09-16 12:00:00,ETH/USDT,1478.57,1478.97,1452.2,1455.26,4726.43904716,6920845.5457252669
1663326000,2022-09-16 11:00:00,ETH/USDT,1469.86,1482.29,1465.51,1478.43,4732.73128664,6966218.3024739764
1663322400,2022-09-16 10:00:00,ETH/USDT,1462.74,1474.57,1458.54,1469.87,2615.5913102,3838443.6348048721
1663318800,2022-09-16 09:00:00,ETH/USDT,1451.49,1465.92,1450.13,1462.74,2997.45885737,4378847.1267740035
1663315200,2022-09-16 08:00:00,ETH/USDT,1471.46,1471.89,1441.56,1451.27,5954.28018422,8678794.0240090936
1663311600,2022-09-16 07:00:00,ETH/USDT,1472.46,1477.5,1469.51,1471.46,2450.7477545,3609801.1414029723
1663308000,2022-09-16 06:00:00,ETH/USDT,1472.03,1476.79,1467.2,1472.21,1611.67542799,2371870.3247978078
1663304400,2022-09-16 05:00:00,ETH/USDT,1469.87,1478.67,1469.32,1472.03,1825.4328472,2690180.7087605064
1663300800,2022-09-16 04:00:00,ETH/USDT,1473.32,1480.1,1469.21,1469.87,3311.33665169,4885751.5066612473
1663297200,2022-09-16 03:00:00,ETH/USDT,1466.62,1473.89,1460.03,1473.32,2420.69861169,3554786.7455858449
1663293600,2022-09-16 02:00:00,ETH/USDT,1471.41,1474.2,1453.91,1466.63,3410.5202353,4996624.6018469766
1663290000,2022-09-16 01:00:00,ETH/USDT,1482.86,1483.2,1465.82,1471.4,3923.14453383,5788439.4269022494
1663286400,2022-09-16 00:00:00,ETH/USDT,1473.13,1483.1,1445.38,1482.86,7423.10253001,10874829.9190644118
1663282800,2022-09-15 23:00:00,ETH/USDT,1475.03,1479.55,1462.35,1472.73,4284.89124551,6305379.7815483903
1663279200,2022-09-15 22:00:00,ETH/USDT,1490.41,1490.6,1458.8,1475.02,6795.3977459,10024585.3278125306
1663275600,2022-09-15 21:00:00,ETH/USDT,1504.3,1504.65,1482.35,1490.42,2499.89603406,3730254.7623992569
1663272000,2022-09-15 20:00:00,ETH/USDT,1497.47,1509.53,1493.69,1504.43,1787.54469002,2684200.6669331039
1663268400,2022-09-15 19:00:00,ETH/USDT,1498.71,1506.76,1490.34,1497.47,3947.9360297,5910749.5428126649
1663264800,2022-09-15 18:00:00,ETH/USDT,1508.07,1513.42,1490.67,1498.67,5158.27998532,7741533.1898553087
1663261200,2022-09-15 17:00:00,ETH/USDT,1509.84,1518.79,1504.75,1508.08,3768.54012379,5700430.1477639959
1663257600,2022-09-15 16:00:00,ETH/USDT,1492.92,1510.12,1482.9,1509.68,5930.25832104,8873249.0670129179
1663254000,2022-09-15 15:00:00,ETH/USDT,1490.97,1501.35,1457.68,1492.92,13463.38425715,19992300.9989545009
1663250400,2022-09-15 14:00:00,ETH/USDT,1586.81,1591.4,1482.42,1491.39,13923.80701764,21246689.7149014252
1663246800,2022-09-15 13:00:00,ETH/USDT,1588.66,1592.03,1569.99,1586.79,2879.49351434,4556293.8981257778
1663243200,2022-09-15 12:00:00,ETH/USDT,1591.52,1600.09,1582.5,1588.45,2517.13254642,4002407.9643776718
1663239600,2022-09-15 11:00:00,ETH/USDT,1584.12,1594.68,1574.3,1591.5,2227.89739881,3530641.3786220252
1663236000,2022-09-15 10:00:00,ETH/USDT,1589.13,1595.09,1576.73,1584.12,3829.35525437,6072734.9198627138
1663232400,2022-09-15 09:00:00,ETH/USDT,1608.29,1609.57,1583,1589.12,3315.32335442,5290351.4914869679
1663228800,2022-09-15 08:00:00,ETH/USDT,1639.19,1639.19,1598.56,1608.28,5074.68959036,8210349.2038150444
1663225200,2022-09-15 07:00:00,ETH/USDT,1602.03,1654.67,1597.56,1639.38,7054.77089782,11507048.413429685
1663221600,2022-09-15 06:00:00,ETH/USDT,1619.77,1640,1570.7,1602.32,16818.39878157,26856237.0009103887
1663218000,2022-09-15 05:00:00,ETH/USDT,1601.22,1620.8,1595.83,1619.62,3361.23267547,5410613.4118070922
1663214400,2022-09-15 04:00:00,ETH/USDT,1604.13,1609.47,1591,1601.22,4976.01499501,7966710.6154168934
1663210800,2022-09-15 03:00:00,ETH/USDT,1617.26,1618.31,1583.51,1604.13,8177.94982386,13064574.5548145857
1663207200,2022-09-15 02:00:00,ETH/USDT,1629.03,1629.03,1602.01,1617.25,3695.77514373,5971811.4992178248
1663203600,2022-09-15 01:00:00,ETH/USDT,1628.51,1630.55,1598.2,1629.02,4298.45940018,6938199.6203392468
1663200000,2022-09-15 00:00:00,ETH/USDT,1637.75,1654.35,1626.09,1628.4,5182.41897666,8501614.9172827252
1663196400,2022-09-14 23:00:00,ETH/USDT,1638.93,1646.59,1627,1638.1,3150.58648435,5147944.8258438622
1663192800,2022-09-14 22:00:00,ETH/USDT,1621.27,1646.87,1615.81,1639.27,3837.69729735,6260103.7856814299
1663189200,2022-09-14 21:00:00,ETH/USDT,1602.46,1623.16,1594.45,1621.26,2833.28439235,4557676.9334794625
1663185600,2022-09-14 20:00:00,ETH/USDT,1599.58,1604.68,1592.31,1602.46,3228.39409337,5163421.757915506
1663182000,2022-09-14 19:00:00,ETH/USDT,1578.85,1600.63,1574.06,1599.58,3460.02142476,5492402.1331984193
1663178400,2022-09-14 18:00:00,ETH/USDT,1589.06,1594.07,1559,1578.85,6871.65332812,10848766.1698791724
1663174800,2022-09-14 17:00:00,ETH/USDT,1585.85,1603.26,1583.76,1589.06,2794.23688157,4453538.1763452229
1663171200,2022-09-14 16:00:00,ETH/USDT,1595.48,1600.59,1581.42,1585.87,3122.54818117,4965471.4227363474
