https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WOO,Volume USDT
1659484800,2022-08-03 00:00:00,WOO/USDT,0.20161,0.21606,0.196,0.20441,5681584.62564897,1173660.1400304680806
1659398400,2022-08-02 00:00:00,WOO/USDT,0.21298,0.2171,0.19632,0.20161,4246660.62394622,870991.0423060072107
1659312000,2022-08-01 00:00:00,WOO/USDT,0.217,0.22816,0.20754,0.2128,4164292.32992433,898869.0553618890205
1659225600,2022-07-31 00:00:00,WOO/USDT,0.22344,0.23626,0.21638,0.21663,6422590.51864393,1457077.9406729579128
1659139200,2022-07-30 00:00:00,WOO/USDT,0.1934,0.25214,0.19115,0.22342,11566806.09050345,2658584.3002699090194
1659052800,2022-07-29 00:00:00,WOO/USDT,0.20044,0.20941,0.18949,0.1928,3857294.38745913,766610.8894625007634
1658966400,2022-07-28 00:00:00,WOO/USDT,0.18815,0.20522,0.18267,0.20033,5117268.56265283,985052.6473345756558
1658880000,2022-07-27 00:00:00,WOO/USDT,0.17386,0.18871,0.17037,0.18789,3144075.21423629,560090.3879089598415
1658793600,2022-07-26 00:00:00,WOO/USDT,0.17014,0.17441,0.1622,0.17399,3479990.78240679,585715.9027511898247
1658707200,2022-07-25 00:00:00,WOO/USDT,0.1871,0.18924,0.17017,0.17068,3837712.13937469,690455.7480111473167
1658620800,2022-07-24 00:00:00,WOO/USDT,0.17923,0.19563,0.17915,0.18718,3186256.10099505,600697.4997218522108
1658534400,2022-07-23 00:00:00,WOO/USDT,0.18383,0.19164,0.1725,0.17937,3833463.66709015,697099.6979604583198
1658448000,2022-07-22 00:00:00,WOO/USDT,0.19324,0.20322,0.18135,0.18341,4914047.41455251,953882.5674761719374
1658361600,2022-07-21 00:00:00,WOO/USDT,0.18918,0.19526,0.18241,0.19304,3293926.09940701,623715.7043101768634
1658275200,2022-07-20 00:00:00,WOO/USDT,0.20854,0.21788,0.18677,0.18914,5763158.99259374,1173256.3232105329075
1658188800,2022-07-19 00:00:00,WOO/USDT,0.19488,0.21907,0.18947,0.20883,7041216.333939,1432867.3423078548175
1658102400,2022-07-18 00:00:00,WOO/USDT,0.17868,0.20079,0.17868,0.19486,7695861.66140075,1485741.5019538739921
1658016000,2022-07-17 00:00:00,WOO/USDT,0.18584,0.19182,0.17618,0.17854,5048346.76724547,928618.1033126900988
1657929600,2022-07-16 00:00:00,WOO/USDT,0.17881,0.191,0.17091,0.18578,4818995.73448664,880126.097776558764
1657843200,2022-07-15 00:00:00,WOO/USDT,0.17294,0.1849,0.16946,0.1785,4803616.41788202,852280.9028837976448
1657756800,2022-07-14 00:00:00,WOO/USDT,0.16684,0.176,0.159,0.17195,4140116.47535048,700683.8909720976354
1657670400,2022-07-13 00:00:00,WOO/USDT,0.15568,0.16765,0.14954,0.16679,4690537.52715022,743188.3377116492384
1657584000,2022-07-12 00:00:00,WOO/USDT,0.16026,0.16685,0.15424,0.15506,3975539.55794496,636053.3648988895167
1657497600,2022-07-11 00:00:00,WOO/USDT,0.17845,0.17845,0.156,0.16036,4627720.14301529,780598.1940605966467
1657411200,2022-07-10 00:00:00,WOO/USDT,0.19071,0.1978,0.17344,0.17852,3590791.45461977,658368.6048534534939
1657324800,2022-07-09 00:00:00,WOO/USDT,0.1813,0.19669,0.17627,0.1904,4009382.43969236,742876.0282155041425
1657238400,2022-07-08 00:00:00,WOO/USDT,0.19023,0.1972,0.17973,0.18087,4142337.43310024,773583.7535030218903
1657152000,2022-07-07 00:00:00,WOO/USDT,0.18761,0.19564,0.1808,0.18999,4693800.28976996,881616.1008715045895
1657065600,2022-07-06 00:00:00,WOO/USDT,0.18224,0.19069,0.17683,0.18752,5224181.70272183,958718.4028512354834
1656979200,2022-07-05 00:00:00,WOO/USDT,0.17932,0.18777,0.16252,0.18179,7276332.61748359,1275262.0914150389054
1656892800,2022-07-04 00:00:00,WOO/USDT,0.15986,0.18096,0.154,0.17946,6555211.90415311,1088100.7284036304356
1656806400,2022-07-03 00:00:00,WOO/USDT,0.15552,0.16134,0.149,0.15965,4156687.6457657,644167.9243370786308
1656720000,2022-07-02 00:00:00,WOO/USDT,0.15269,0.15986,0.14696,0.15589,5040365.81130835,769738.6499722081213
1656633600,2022-07-01 00:00:00,WOO/USDT,0.16615,0.17466,0.15034,0.1529,13223815.51257188,2151600.8529991449116
1656547200,2022-06-30 00:00:00,WOO/USDT,0.17302,0.1761,0.15391,0.16619,16547741.77866539,2673366.6556457528697
1656460800,2022-06-29 00:00:00,WOO/USDT,0.1854,0.19104,0.169,0.17302,9981779.59543398,1785825.4921791656867
1656374400,2022-06-28 00:00:00,WOO/USDT,0.1904,0.19966,0.18154,0.18527,8583207.48014391,1641634.7386994200426
1656288000,2022-06-27 00:00:00,WOO/USDT,0.19731,0.20837,0.18856,0.19073,7333047.2461678,1452192.0275618437123
1656201600,2022-06-26 00:00:00,WOO/USDT,0.21437,0.23098,0.19523,0.19759,12065309.45129379,2600629.8077813902432
1656115200,2022-06-25 00:00:00,WOO/USDT,0.22306,0.22565,0.20433,0.21373,8142686.64642445,1752128.0267571396133
1656028800,2022-06-24 00:00:00,WOO/USDT,0.21616,0.245,0.21024,0.22302,13159750.69410816,2957323.5874924238632
1655942400,2022-06-23 00:00:00,WOO/USDT,0.18389,0.2199,0.18191,0.21674,16620463.75379076,3345280.8722073385793
1655856000,2022-06-22 00:00:00,WOO/USDT,0.17659,0.1999,0.167,0.18406,13299160.39191026,2397895.1881858496284
1655769600,2022-06-21 00:00:00,WOO/USDT,0.16131,0.20051,0.15895,0.1765,14681367.46313171,2689690.5604939237681
1655683200,2022-06-20 00:00:00,WOO/USDT,0.17539,0.17693,0.15814,0.16198,10298111.29543702,1714042.7780006471101
1655596800,2022-06-19 00:00:00,WOO/USDT,0.14681,0.1782,0.14258,0.17558,13257826.35121949,2102934.6658505396484
1655510400,2022-06-18 00:00:00,WOO/USDT,0.1384,0.14817,0.12134,0.14693,9574598.77001505,1263318.2832249603384
1655424000,2022-06-17 00:00:00,WOO/USDT,0.13544,0.14713,0.13286,0.13827,6909009.18399092,962627.8406761001478
1655337600,2022-06-16 00:00:00,WOO/USDT,0.15593,0.1625,0.1301,0.136,12412018.58225801,1789289.4147023384988
1655251200,2022-06-15 00:00:00,WOO/USDT,0.13368,0.15647,0.11979,0.15607,12262330.65117379,1716388.1008881427908
1655164800,2022-06-14 00:00:00,WOO/USDT,0.13046,0.1389,0.11768,0.13375,8267396.97151899,1060616.2251713388472
1655078400,2022-06-13 00:00:00,WOO/USDT,0.11874,0.13956,0.10107,0.13082,13190402.57387045,1543109.0256859540454
1654992000,2022-06-12 00:00:00,WOO/USDT,0.1302,0.13188,0.11747,0.11909,4465928.2540335,552826.226972141958
1654905600,2022-06-11 00:00:00,WOO/USDT,0.14947,0.15252,0.12687,0.13017,3988012.92054884,546809.3065262861877
1654819200,2022-06-10 00:00:00,WOO/USDT,0.1608,0.1615,0.14779,0.14969,4788371.26033555,742083.2599731348097
1654732800,2022-06-09 00:00:00,WOO/USDT,0.17021,0.17832,0.15834,0.16123,8222244.26703674,1382077.4349147940898
1654646400,2022-06-08 00:00:00,WOO/USDT,0.16972,0.18564,0.1654,0.17055,11887903.05949968,2084834.5109712167916
1654560000,2022-06-07 00:00:00,WOO/USDT,0.17143,0.17974,0.15334,0.16973,9235403.27331661,1555375.6673937115363
1654473600,2022-06-06 00:00:00,WOO/USDT,0.16057,0.17249,0.15983,0.17161,3531495.12383059,594563.6199066527331
1654387200,2022-06-05 00:00:00,WOO/USDT,0.16085,0.16783,0.15462,0.16095,2457842.3671421,393871.1222758297635
1654300800,2022-06-04 00:00:00,WOO/USDT,0.15288,0.16249,0.14846,0.16078,2689074.94324017,415654.9719788775041
1654214400,2022-06-03 00:00:00,WOO/USDT,0.16376,0.16439,0.15,0.15314,4233355.37457743,657600.4857120283297
1654128000,2022-06-02 00:00:00,WOO/USDT,0.1589,0.168,0.15516,0.16381,4364992.14959124,706131.6213459641483
1654041600,2022-06-01 00:00:00,WOO/USDT,0.17586,0.17989,0.15359,0.15891,6151063.33280993,1029301.1061948580528
1653955200,2022-05-31 00:00:00,WOO/USDT,0.17871,0.18626,0.16774,0.17573,5597923.23804341,987286.5281240974475
1653868800,2022-05-30 00:00:00,WOO/USDT,0.15716,0.17999,0.15,0.17883,10303703.32008778,1714187.0441363656088
1653782400,2022-05-29 00:00:00,WOO/USDT,0.16171,0.16244,0.151,0.15704,2946080.92609874,456323.0337749083026
1653696000,2022-05-28 00:00:00,WOO/USDT,0.15858,0.16512,0.15705,0.16197,4006651.68527063,646768.6785936980688
1653609600,2022-05-27 00:00:00,WOO/USDT,0.16676,0.1721,0.156,0.15846,9091213.13593793,1481314.9747296404952
1653523200,2022-05-26 00:00:00,WOO/USDT,0.18527,0.18941,0.16056,0.1666,5320832.71030208,916484.0716355131633
1653436800,2022-05-25 00:00:00,WOO/USDT,0.19974,0.202,0.18293,0.18519,4267610.34425983,807583.8128849116711
1653350400,2022-05-24 00:00:00,WOO/USDT,0.19818,0.20952,0.18796,0.19968,6032003.72480821,1201021.18160449723
1653264000,2022-05-23 00:00:00,WOO/USDT,0.20806,0.23132,0.194,0.19816,7791800.20131413,1687238.8022230790896
1653177600,2022-05-22 00:00:00,WOO/USDT,0.19833,0.21001,0.19321,0.208,3596798.467929,728369.1283602451635
1653091200,2022-05-21 00:00:00,WOO/USDT,0.1917,0.20538,0.18489,0.19839,5213137.88098846,1014032.4130437180824
1653004800,2022-05-20 00:00:00,WOO/USDT,0.19877,0.2052,0.18167,0.19182,7256285.36189781,1411641.8581834029153
1652918400,2022-05-19 00:00:00,WOO/USDT,0.17532,0.20667,0.17122,0.19856,7822059.37168711,1469599.6226595071466
1652832000,2022-05-18 00:00:00,WOO/USDT,0.21007,0.215,0.17352,0.17475,5668677.09927963,1070022.3673588321178
1652745600,2022-05-17 00:00:00,WOO/USDT,0.19336,0.21355,0.19059,0.21013,3735652.88598423,753051.2905637677558
1652659200,2022-05-16 00:00:00,WOO/USDT,0.21356,0.21369,0.18597,0.19366,3429591.70584253,674698.2179770377425
1652572800,2022-05-15 00:00:00,WOO/USDT,0.204,0.21605,0.1892,0.21346,4004618.87324918,810606.7341034072386
1652486400,2022-05-14 00:00:00,WOO/USDT,0.18731,0.20672,0.17592,0.20456,3861229.66342692,732622.285603218222
1652400000,2022-05-13 00:00:00,WOO/USDT,0.1781,0.22246,0.17713,0.18758,10356393.07492768,2135489.2222237353558
1652313600,2022-05-12 00:00:00,WOO/USDT,0.19085,0.20378,0.14522,0.17808,14529894.3271964,2490966.9526725724992
1652227200,2022-05-11 00:00:00,WOO/USDT,0.25203,0.26127,0.162,0.19063,17471586.56908272,3653217.181724730817
1652140800,2022-05-10 00:00:00,WOO/USDT,0.24987,0.29498,0.236,0.25186,9465725.05911028,2498665.1617223711924
1652054400,2022-05-09 00:00:00,WOO/USDT,0.30689,0.31685,0.2464,0.24955,9078821.0607948,2481066.9238549756855
1651968000,2022-05-08 00:00:00,WOO/USDT,0.31334,0.32462,0.30044,0.30689,3661473.75039375,1138468.5363037584655
1651881600,2022-05-07 00:00:00,WOO/USDT,0.32573,0.33091,0.30182,0.31308,2352774.99291942,749778.4428149335049
1651795200,2022-05-06 00:00:00,WOO/USDT,0.33156,0.339,0.31219,0.32581,3780175.25919052,1235511.0719944867954
1651708800,2022-05-05 00:00:00,WOO/USDT,0.38644,0.39101,0.32168,0.33259,5313312.63475027,1878038.2627876389322
1651622400,2022-05-04 00:00:00,WOO/USDT,0.33595,0.39181,0.3315,0.38693,5974729.63566014,2154121.1799769836564
1651536000,2022-05-03 00:00:00,WOO/USDT,0.33433,0.35169,0.32753,0.3362,3553550.40114553,1206520.3441693437718
1651449600,2022-05-02 00:00:00,WOO/USDT,0.3609,0.37159,0.3159,0.33358,6352778.8554889,2180458.8840536493433
1651363200,2022-05-01 00:00:00,WOO/USDT,0.34726,0.36991,0.33907,0.36182,3516353.90597601,1248747.7279272418413
1651276800,2022-04-30 00:00:00,WOO/USDT,0.3868,0.3922,0.331,0.34766,3782540.29244018,1384150.9999655272002
1651190400,2022-04-29 00:00:00,WOO/USDT,0.41796,0.42,0.37754,0.38596,3997170.98529242,1577609.4087537458109
1651104000,2022-04-28 00:00:00,WOO/USDT,0.41771,0.42939,0.40743,0.41793,3893696.1421225,1618894.3056856899735
1651017600,2022-04-27 00:00:00,WOO/USDT,0.40714,0.43062,0.40331,0.41771,2799681.30017995,1177954.9381031164064
1650931200,2022-04-26 00:00:00,WOO/USDT,0.44719,0.4586,0.40072,0.40777,3078002.7083197,1322138.9657551506981
1650844800,2022-04-25 00:00:00,WOO/USDT,0.43523,0.45175,0.40043,0.4471,4884115.10792465,2073563.6081881812111
1650758400,2022-04-24 00:00:00,WOO/USDT,0.443,0.45084,0.4302,0.4355,2771718.19418851,1223583.2616791894332
1650672000,2022-04-23 00:00:00,WOO/USDT,0.45166,0.46554,0.4413,0.44267,3420229.94443091,1550223.3626711092858
1650585600,2022-04-22 00:00:00,WOO/USDT,0.44675,0.46076,0.43886,0.45262,4678879.43632402,2109936.2925326443338
1650499200,2022-04-21 00:00:00,WOO/USDT,0.4729,0.48666,0.43636,0.4468,4510460.52502921,2123150.2428197215087
1650412800,2022-04-20 00:00:00,WOO/USDT,0.50057,0.50611,0.46833,0.4729,4552620.53418183,2217522.405177393029
1650326400,2022-04-19 00:00:00,WOO/USDT,0.49314,0.5309,0.48677,0.50204,6029377.96087014,3017958.9839876769249
1650240000,2022-04-18 00:00:00,WOO/USDT,0.45801,0.49546,0.43708,0.4933,5775202.68650141,2708728.1516545005466
1650153600,2022-04-17 00:00:00,WOO/USDT,0.47299,0.4979,0.45391,0.4575,3470710.22491929,1651400.7015325386249
1650067200,2022-04-16 00:00:00,WOO/USDT,0.47395,0.4804,0.46033,0.47299,1436409.9791715,677481.4393727463822
1649980800,2022-04-15 00:00:00,WOO/USDT,0.4772,0.49012,0.46363,0.4739,3329301.07361459,1591549.7727167062616
1649894400,2022-04-14 00:00:00,WOO/USDT,0.47855,0.524,0.46447,0.4768,7707699.83719549,3814042.9628972353103
1649808000,2022-04-13 00:00:00,WOO/USDT,0.46468,0.48388,0.45742,0.47875,5414790.50212638,2556614.5951364246246
1649721600,2022-04-12 00:00:00,WOO/USDT,0.45719,0.50569,0.45054,0.46394,8850020.7087695,4239836.8015739377584
1649635200,2022-04-11 00:00:00,WOO/USDT,0.50329,0.50512,0.44635,0.45712,5818577.58913065,2718912.0488500006118
1649548800,2022-04-10 00:00:00,WOO/USDT,0.52667,0.53328,0.49885,0.50287,4114621.58620904,2116526.2770365303823
1649462400,2022-04-09 00:00:00,WOO/USDT,0.51428,0.53654,0.5026,0.52611,4872980.51269682,2530807.2607719189113
1649376000,2022-04-08 00:00:00,WOO/USDT,0.53656,0.6375,0.49774,0.51457,13208807.4424816,7722867.1944469763367
1649289600,2022-04-07 00:00:00,WOO/USDT,0.50293,0.55469,0.48774,0.53625,4960246.08801114,2622336.3441336217242
1649203200,2022-04-06 00:00:00,WOO/USDT,0.54525,0.54746,0.49324,0.50211,5072015.57645163,2634866.545774028035
1649116800,2022-04-05 00:00:00,WOO/USDT,0.60064,0.60345,0.54412,0.5455,3140453.38911879,1814357.5628068093098
1649030400,2022-04-04 00:00:00,WOO/USDT,0.59468,0.60237,0.55167,0.60186,5251482.8511092,3028165.5390661087089
1648944000,2022-04-03 00:00:00,WOO/USDT,0.58965,0.62439,0.58001,0.59477,4151510.82644244,2505626.6922549981567
1648857600,2022-04-02 00:00:00,WOO/USDT,0.60815,0.6479,0.58575,0.58956,4445806.60911568,2755713.4055436531007
1648771200,2022-04-01 00:00:00,WOO/USDT,0.6305,0.64062,0.57,0.60782,5544311.28404956,3339046.7740641472356
1648684800,2022-03-31 00:00:00,WOO/USDT,0.6497,0.6891,0.616,0.6291,5436640.48150574,3569706.6299861880059
1648598400,2022-03-30 00:00:00,WOO/USDT,0.61848,0.676,0.61041,0.64838,5127755.18603775,3312678.0738956934305
1648512000,2022-03-29 00:00:00,WOO/USDT,0.615,0.64842,0.60544,0.61848,3167789.96356428,1980994.248078642501
1648425600,2022-03-28 00:00:00,WOO/USDT,0.61764,0.66,0.60918,0.61501,4286460.82958179,2720926.7904005577105
1648339200,2022-03-27 00:00:00,WOO/USDT,0.57764,0.61997,0.5763,0.61875,2084083.55368472,1234586.882263974662
1648252800,2022-03-26 00:00:00,WOO/USDT,0.57551,0.58789,0.56508,0.57891,1326703.62004462,764890.0609157276554
1648166400,2022-03-25 00:00:00,WOO/USDT,0.60675,0.63544,0.56953,0.57552,4064379.87784747,2452329.4364912334598
1648080000,2022-03-24 00:00:00,WOO/USDT,0.57213,0.63599,0.56922,0.60548,4774089.53223205,2898852.5634149560467
1647993600,2022-03-23 00:00:00,WOO/USDT,0.5614,0.588,0.555,0.57371,2413312.65773425,1375943.764656426726
1647907200,2022-03-22 00:00:00,WOO/USDT,0.56248,0.59773,0.55021,0.56037,2621471.15660844,1507093.0816421690898
1647820800,2022-03-21 00:00:00,WOO/USDT,0.59522,0.609,0.55242,0.56289,3744521.00416819,2153083.8337648676574
1647734400,2022-03-20 00:00:00,WOO/USDT,0.59579,0.61614,0.5564,0.59431,4438913.4191878,2601458.5174928211768
1647648000,2022-03-19 00:00:00,WOO/USDT,0.59817,0.63663,0.5735,0.59562,7111983.95665824,4284427.9690889314588
1647561600,2022-03-18 00:00:00,WOO/USDT,0.5152,0.63,0.491,0.59999,9641934.51987941,5340018.0853676393464
1647475200,2022-03-17 00:00:00,WOO/USDT,0.49562,0.53625,0.4924,0.51502,6184969.11663478,3177078.9515132854901
1647388800,2022-03-16 00:00:00,WOO/USDT,0.4547,0.52229,0.44734,0.49495,8290031.10055681,4008314.2830807909207
1647302400,2022-03-15 00:00:00,WOO/USDT,0.45366,0.46004,0.42226,0.45572,2861131.48453723,1263702.9300310569911
1647216000,2022-03-14 00:00:00,WOO/USDT,0.44225,0.46341,0.43528,0.45362,2481852.62575313,1116354.8227332445765
1647129600,2022-03-13 00:00:00,WOO/USDT,0.47229,0.48777,0.44022,0.44233,2254839.69965021,1056352.8276246181901
1647043200,2022-03-12 00:00:00,WOO/USDT,0.47548,0.49972,0.46153,0.47192,3011037.73431048,1436340.5238686001552
1646956800,2022-03-11 00:00:00,WOO/USDT,0.4844,0.50246,0.46339,0.47564,4585837.082117,2204403.3561131576588
1646870400,2022-03-10 00:00:00,WOO/USDT,0.50337,0.51787,0.46809,0.48458,6511777.05161623,3174142.9003008269211
1646784000,2022-03-09 00:00:00,WOO/USDT,0.43875,0.54133,0.43643,0.50348,8920963.06664813,4424747.7678969938116
1646697600,2022-03-08 00:00:00,WOO/USDT,0.43137,0.44932,0.42274,0.4392,3458143.44273666,1510030.5791670173327
1646611200,2022-03-07 00:00:00,WOO/USDT,0.45019,0.47067,0.41767,0.43162,4481987.40465503,1990308.1259197549006
1646524800,2022-03-06 00:00:00,WOO/USDT,0.48184,0.50719,0.44906,0.45043,5871754.27671112,2811670.0927146989738
1646438400,2022-03-05 00:00:00,WOO/USDT,0.45769,0.49075,0.44465,0.4814,4294709.57649364,2010840.5317607632039
1646352000,2022-03-04 00:00:00,WOO/USDT,0.49256,0.50921,0.45,0.45807,6020581.9522983,2913285.0144222733619
1646265600,2022-03-03 00:00:00,WOO/USDT,0.50725,0.51577,0.46946,0.49261,4559980.56114738,2248073.5171742648554
1646179200,2022-03-02 00:00:00,WOO/USDT,0.52331,0.54592,0.50597,0.50754,5567430.80983649,2913900.9039073856588
1646092800,2022-03-01 00:00:00,WOO/USDT,0.50849,0.54,0.49327,0.52267,7494967.18665548,3872800.6538489324855
1646006400,2022-02-28 00:00:00,WOO/USDT,0.4346,0.54263,0.42559,0.50807,7805448.15064421,3749373.7653982285749
1645920000,2022-02-27 00:00:00,WOO/USDT,0.46268,0.50247,0.42364,0.43459,8880247.11836699,4071120.5586478985482
1645833600,2022-02-26 00:00:00,WOO/USDT,0.43478,0.48512,0.42626,0.46344,8441201.31615539,3827603.984435306481
1645747200,2022-02-25 00:00:00,WOO/USDT,0.3865,0.45177,0.38,0.43469,9046891.32120162,3729430.9625024500462
1645660800,2022-02-24 00:00:00,WOO/USDT,0.39854,0.40811,0.33624,0.38679,13641567.16204353,4975960.2586713809241
1645574400,2022-02-23 00:00:00,WOO/USDT,0.42016,0.4666,0.39501,0.39895,13075280.15625494,5555994.5190326780901
1645488000,2022-02-22 00:00:00,WOO/USDT,0.39551,0.43022,0.37112,0.41992,8745015.37232633,3496486.4161216832687
1645401600,2022-02-21 00:00:00,WOO/USDT,0.42505,0.47575,0.394,0.39564,13548428.64830759,5930027.0524072682325
1645315200,2022-02-20 00:00:00,WOO/USDT,0.47906,0.4825,0.41514,0.42496,14112436.14068605,6218602.4168260252694
1645228800,2022-02-19 00:00:00,WOO/USDT,0.50831,0.52351,0.47171,0.47971,8816640.10960215,4354865.8893059807332
1645142400,2022-02-18 00:00:00,WOO/USDT,0.52471,0.54654,0.49419,0.50873,9437926.2272842,4890101.3387442650325
1645056000,2022-02-17 00:00:00,WOO/USDT,0.59201,0.60908,0.51888,0.52606,8462341.41134593,4701314.1935659795029
1644969600,2022-02-16 00:00:00,WOO/USDT,0.60009,0.60791,0.56648,0.5914,5023639.56124262,2945476.4437798239547
1644883200,2022-02-15 00:00:00,WOO/USDT,0.56727,0.61616,0.56152,0.59982,6098107.4724107,3615281.5638674065789
1644796800,2022-02-14 00:00:00,WOO/USDT,0.53235,0.58472,0.52507,0.56567,6161179.62057014,3396216.3279226245088
1644710400,2022-02-13 00:00:00,WOO/USDT,0.5703,0.58344,0.53053,0.53311,4958753.77088173,2770392.1731582904615
1644624000,2022-02-12 00:00:00,WOO/USDT,0.57906,0.60659,0.5557,0.56944,5872645.67630071,3408797.7607932954575
