https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume LTC
1654992000000,2022-06-12 00:00:00,LTC/EUR,49.646642,50.007097,45.303129,45.6852,133511.94320935415,2922.4331558
1654905600000,2022-06-11 00:00:00,LTC/EUR,53.899873,54.88246,49.309634,49.624924,168261.03348954488,3390.65574165
1654819200000,2022-06-10 00:00:00,LTC/EUR,56.701225,56.75814,53.146633,53.868102,169287.46966136686,3142.62918826
1654732800000,2022-06-09 00:00:00,LTC/EUR,57.420563,58.147067,55.888576,56.699953,169591.55743408782,2991.03523832
1654646400000,2022-06-08 00:00:00,LTC/EUR,59.695116,60.136473,57.248471,57.37128,174661.78598781014,3044.41152416
1654560000000,2022-06-07 00:00:00,LTC/EUR,60.268886,61.082003,56.49,59.72292,198411.23951330056,3322.19589252
1654473600000,2022-06-06 00:00:00,LTC/EUR,58.935243,61.812312,58.768046,60.339003,178802.51791641916,2963.29917676
1654387200000,2022-06-05 00:00:00,LTC/EUR,59.500069,59.569349,57.684253,58.90795,178211.0444536958,3025.24607381
1654300800000,2022-06-04 00:00:00,LTC/EUR,58.464966,59.927289,57.402879,59.496132,166429.4777842599,2797.31592945
1654214400000,2022-06-03 00:00:00,LTC/EUR,59.9816,60.265895,57.387036,58.474165,168654.68819090654,2884.25988111
1654128000000,2022-06-02 00:00:00,LTC/EUR,58.858537,60.214377,58.363151,59.960754,164703.68701445352,2746.85817017
1654041600000,2022-06-01 00:00:00,LTC/EUR,63.568846,65.819228,58.061105,58.85902,176444.0935031905,2997.74093254
1653955200000,2022-05-31 00:00:00,LTC/EUR,64.215752,64.787056,62.5334,63.589958,209025.0632242094,3287.07660452
1653868800000,2022-05-30 00:00:00,LTC/EUR,59.281334,64.556728,59.033892,64.233624,197456.73669328648,3074.04011166
1653782400000,2022-05-29 00:00:00,LTC/EUR,58.778862,59.928517,57.754937,59.323752,170514.92556727177,2874.31121294
1653696000000,2022-05-28 00:00:00,LTC/EUR,57.324899,59.61969,57.221351,58.776665,168305.59308057302,2863.4763997
1653609600000,2022-05-27 00:00:00,LTC/EUR,59.198412,59.7999,56.884072,57.240311,190613.09625575526,3330.04997572
1653523200000,2022-05-26 00:00:00,LTC/EUR,63.782515,64.226932,56.839837,59.138761,174479.2924209676,2950.33729944
1653436800000,2022-05-25 00:00:00,LTC/EUR,65.501748,66.757184,63.782456,63.830737,173879.20777402722,2724.06705525
1653350400000,2022-05-24 00:00:00,LTC/EUR,64.617943,65.760242,62.683289,65.465975,170855.08110074955,2609.83023778
1653264000000,2022-05-23 00:00:00,LTC/EUR,67.803533,69.251322,64.089419,64.588975,184044.2113736473,2849.46790646
1653177600000,2022-05-22 00:00:00,LTC/EUR,66.088279,68.543061,65.757088,67.870835,171874.50789479626,2532.3765045
1653091200000,2022-05-21 00:00:00,LTC/EUR,64.921764,66.75935,64.396407,66.029149,175648.72060156547,2660.1693837
1653004800000,2022-05-20 00:00:00,LTC/EUR,68.105626,69.132195,63.42444,64.93434,196869.87070269388,3031.82985617
1652918400000,2022-05-19 00:00:00,LTC/EUR,62.976736,68.417744,61.812688,68.195016,210252.0067648097,3083.09930985
1652832000000,2022-05-18 00:00:00,LTC/EUR,69.230353,70.248033,62.953597,62.972076,191966.97252261368,3048.44598934
1652745600000,2022-05-17 00:00:00,LTC/EUR,64.343729,69.887647,64.260201,69.234133,187422.0088182452,2707.07526327
1652659200000,2022-05-16 00:00:00,LTC/EUR,68.720868,68.761903,62.543732,64.248764,196190.5720351532,3053.60850265
1652572800000,2022-05-15 00:00:00,LTC/EUR,66.212878,68.882807,63.543723,68.836056,202832.89873365907,2946.60836951
1652486400000,2022-05-14 00:00:00,LTC/EUR,65.12201,67.362793,61.747601,66.244156,177492.63307262835,2679.37043492
1652400000000,2022-05-13 00:00:00,LTC/EUR,61.975132,70.405364,60.950253,65.100534,202228.27108867854,3106.39957406
1652313600000,2022-05-12 00:00:00,LTC/EUR,63.240213,66.028747,49.942524,61.979817,250572.91432819687,4042.81468479
1652227200000,2022-05-11 00:00:00,LTC/EUR,76.137317,78.282107,61.112273,63.017327,316834.13775077363,5027.73051213
1652140800000,2022-05-10 00:00:00,LTC/EUR,72.482484,80.462856,69.821091,76.252575,277147.50053725904,3634.59857634
1652054400000,2022-05-09 00:00:00,LTC/EUR,89.267969,90.065193,71.839749,72.299999,235486.735037455,3257.07798471
1651968000000,2022-05-08 00:00:00,LTC/EUR,89.595558,90.715014,87.129768,89.268655,250156.4872001445,2802.28807301
1651881600000,2022-05-07 00:00:00,LTC/EUR,91.727378,92.198066,88.296816,89.58225,254258.06641075228,2838.26390173
1651795200000,2022-05-06 00:00:00,LTC/EUR,92.041298,93.430749,88.349061,91.775935,278766.8006036939,3037.47164879
1651708800000,2022-05-05 00:00:00,LTC/EUR,100.19439,100.529166,90.618697,92.029768,251162.05724540513,2729.13930681
1651622400000,2022-05-04 00:00:00,LTC/EUR,94.516248,100.64534,94.277464,100.225436,307557.2910524997,3068.65505731
1651536000000,2022-05-03 00:00:00,LTC/EUR,95.806433,96.46347,92.785498,94.519632,241712.33562726638,2557.27123046
1651449600000,2022-05-02 00:00:00,LTC/EUR,94.261685,96.84193,93.527565,95.83127,261042.73806667444,2723.98287184
1651363200000,2022-05-01 00:00:00,LTC/EUR,90.969688,94.775635,90.005084,94.262864,255163.44247866442,2706.93496517
1651276800000,2022-04-30 00:00:00,LTC/EUR,95.288872,96.339924,89.643346,90.987411,267425.3607834332,2939.1468319
1651190400000,2022-04-29 00:00:00,LTC/EUR,98.407281,99.091963,93.488504,95.193761,268277.36660800467,2818.22425955
1651104000000,2022-04-28 00:00:00,LTC/EUR,95.205607,99.31594,94.792903,98.442603,310619.7958588336,3155.33911531
1651017600000,2022-04-27 00:00:00,LTC/EUR,92.650734,96.482966,92.080224,95.255655,260472.05179450318,2734.45237235
1650931200000,2022-04-26 00:00:00,LTC/EUR,97.707972,98.2087,91.157817,92.64635,254666.71276971218,2748.80459694
1650844800000,2022-04-25 00:00:00,LTC/EUR,96.880642,97.83363,92.200813,97.80457,265433.8708196584,2713.92094275
1650758400000,2022-04-24 00:00:00,LTC/EUR,97.678411,98.057053,97.62913,97.723669,12216.980445403,125.01557269
1650672000000,2022-04-23 00:00:00,LTC/EUR,97.699731,99.251757,97.145988,97.541344,256473.4119730226,2629.3815674
1650585600000,2022-04-22 00:00:00,LTC/EUR,98.728266,100.410034,97.355544,97.653525,262039.29329976378,2683.35723979
1650499200000,2022-04-21 00:00:00,LTC/EUR,103.091713,103.557956,103.036001,103.499485,13329.280151247513,128.78595629
1650412800000,2022-04-20 00:00:00,LTC/EUR,105.481428,105.51228,102.108317,103.180514,341110.9885443824,3305.96326109
1650326400000,2022-04-19 00:00:00,LTC/EUR,103.262384,105.859439,102.476506,105.485592,286034.2823247399,2711.59574404
1650240000000,2022-04-18 00:00:00,LTC/EUR,100.63044,103.402013,97.881566,103.284673,281215.8193182214,2722.72556179
1650153600000,2022-04-17 00:00:00,LTC/EUR,106.032766,106.540643,100.557917,100.683165,264816.0994907645,2630.19244072
1650067200000,2022-04-16 00:00:00,LTC/EUR,102.866328,106.167102,102.242152,105.947028,275295.46458652307,2598.4255508
1649980800000,2022-04-15 00:00:00,LTC/EUR,99.385939,104.402487,99.245072,102.825643,278420.9553452041,2707.69962844
1649894400000,2022-04-14 00:00:00,LTC/EUR,101.427948,102.92956,98.181165,99.397208,266556.1776358318,2681.72701225
1649808000000,2022-04-13 00:00:00,LTC/EUR,96.944817,101.804411,96.331167,101.469603,263748.9674384667,2599.29042433
1649721600000,2022-04-12 00:00:00,LTC/EUR,94.23783,97.176688,93.756768,96.905099,257326.57870141414,2655.4493144
1649635200000,2022-04-11 00:00:00,LTC/EUR,101.383866,101.531179,93.976248,94.113335,258806.48181435638,2749.94485972
1649548800000,2022-04-10 00:00:00,LTC/EUR,103.818036,103.818036,103.55082,103.646531,11291.509870384087,108.94247749
1649462400000,2022-04-09 00:00:00,LTC/EUR,101.870435,103.894895,101.470431,103.82431,279004.42272510106,2687.27451909
1649376000000,2022-04-08 00:00:00,LTC/EUR,105.179607,106.250274,101.506709,101.899911,279004.61297197867,2738.02607121
1649289600000,2022-04-07 00:00:00,LTC/EUR,102.736748,105.417593,101.654401,105.21195,276935.37330184446,2632.16652958
1649203200000,2022-04-06 00:00:00,LTC/EUR,112.860265,112.860265,102.612339,102.860032,281351.7071961231,2735.28698879
1649116800000,2022-04-05 00:00:00,LTC/EUR,113.790875,115.995488,112.777183,112.800147,278138.6919069518,2465.76533191
