https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume JASMY,Volume USDT
1655596800,2022-06-19 00:00:00,JASMY/USDT,0.0091,0.00998,0.00868,0.00991,259061540.63608214,2415042.4192670619422
1655510400,2022-06-18 00:00:00,JASMY/USDT,0.00914,0.00955,0.00808,0.0091,315631176.58595159,2757349.8708464253774
1655424000,2022-06-17 00:00:00,JASMY/USDT,0.00889,0.00941,0.00874,0.00914,138702757.10257205,1265520.4416121045758
1655337600,2022-06-16 00:00:00,JASMY/USDT,0.00986,0.01007,0.00865,0.00889,268701449.43808311,2506447.7922428563562
1655251200,2022-06-15 00:00:00,JASMY/USDT,0.00933,0.00988,0.0084,0.00986,434576847.53109653,3962899.4714629756582
1655164800,2022-06-14 00:00:00,JASMY/USDT,0.00974,0.01015,0.00891,0.00934,526224623.72607693,4937824.8766136057383
1655078400,2022-06-13 00:00:00,JASMY/USDT,0.00944,0.01032,0.00823,0.00972,688988463.83418338,6219567.7137175981983
1654992000,2022-06-12 00:00:00,JASMY/USDT,0.0103,0.01066,0.00932,0.00948,576818202.85826901,5722173.5552278321065
1654905600,2022-06-11 00:00:00,JASMY/USDT,0.01086,0.01115,0.00978,0.0103,362505235.74159067,3792791.2316857988491
1654819200,2022-06-10 00:00:00,JASMY/USDT,0.01167,0.01183,0.01073,0.01086,272707270.19875116,3060669.8063177601226
1654732800,2022-06-09 00:00:00,JASMY/USDT,0.01186,0.01262,0.0116,0.01167,243528132.85383922,2933899.6349333686943
1654646400,2022-06-08 00:00:00,JASMY/USDT,0.01223,0.01257,0.01173,0.01184,171576124.89324938,2070286.0764181462491
1654560000,2022-06-07 00:00:00,JASMY/USDT,0.01214,0.01267,0.01107,0.01223,373946046.31794612,4478803.4881797529109
1654473600,2022-06-06 00:00:00,JASMY/USDT,0.01213,0.01266,0.01191,0.01214,275023767.14363717,3382688.9553960519661
1654387200,2022-06-05 00:00:00,JASMY/USDT,0.01218,0.0126,0.01171,0.01212,191072996.65649036,2293199.2543209352271
1654300800,2022-06-04 00:00:00,JASMY/USDT,0.01206,0.01263,0.01166,0.01218,340736925.06089408,4136825.2416784959207
1654214400,2022-06-03 00:00:00,JASMY/USDT,0.01194,0.01271,0.01139,0.01208,385459840.43228378,4597190.1267326448441
1654128000,2022-06-02 00:00:00,JASMY/USDT,0.01168,0.01224,0.01135,0.01196,246802369.64157702,2891277.3168929616308
1654041600,2022-06-01 00:00:00,JASMY/USDT,0.01352,0.01368,0.01126,0.01169,708967258.71831394,8925940.8854310545991
1653955200,2022-05-31 00:00:00,JASMY/USDT,0.01315,0.01431,0.01265,0.01353,1067398040.23924711,14390401.3592637067608
1653868800,2022-05-30 00:00:00,JASMY/USDT,0.01239,0.01343,0.01204,0.01315,746056597.2661481,9589837.9673175381316
1653782400,2022-05-29 00:00:00,JASMY/USDT,0.01173,0.01254,0.01143,0.01241,387885949.61233903,4599144.2968267916634
1653696000,2022-05-28 00:00:00,JASMY/USDT,0.01195,0.01232,0.01151,0.01173,565278342.23472237,6702354.6196738327056
1653609600,2022-05-27 00:00:00,JASMY/USDT,0.01118,0.01213,0.01072,0.01193,820271219.24761321,9386679.6095064020155
1653523200,2022-05-26 00:00:00,JASMY/USDT,0.01239,0.01303,0.01087,0.01117,766095115.70779465,8978623.0742157499245
1653436800,2022-05-25 00:00:00,JASMY/USDT,0.01251,0.01352,0.01228,0.0124,451345951.54640077,5758722.8918050401853
1653350400,2022-05-24 00:00:00,JASMY/USDT,0.01242,0.01304,0.01174,0.01251,604015595.66747811,7506554.2879108012866
1653264000,2022-05-23 00:00:00,JASMY/USDT,0.01275,0.01421,0.01223,0.01241,1022239095.55386642,13757037.3841343101756
1653177600,2022-05-22 00:00:00,JASMY/USDT,0.01308,0.01328,0.01204,0.01273,853132957.82576309,10799389.3277341592757
1653091200,2022-05-21 00:00:00,JASMY/USDT,0.01124,0.01378,0.01124,0.01309,816475223.62909121,10393127.3745315407715
1653004800,2022-05-20 00:00:00,JASMY/USDT,0.01255,0.01323,0.01084,0.01126,672776009.20056166,7938460.8439034141346
1652918400,2022-05-19 00:00:00,JASMY/USDT,0.01165,0.01319,0.01118,0.01252,717909838.52182193,8648392.679301047183
1652832000,2022-05-18 00:00:00,JASMY/USDT,0.01469,0.01523,0.0115,0.01166,1251302398.34484895,16476992.4232519513432
1652745600,2022-05-17 00:00:00,JASMY/USDT,0.01489,0.01549,0.0134,0.01469,1166515742.64548813,16756937.8824581080509
1652659200,2022-05-16 00:00:00,JASMY/USDT,0.01102,0.01599,0.01036,0.0149,1909192776.0072585,24439825.0825331145784
1652572800,2022-05-15 00:00:00,JASMY/USDT,0.01012,0.01139,0.00943,0.011,1191984392.23294354,12238575.6994612480182
1652486400,2022-05-14 00:00:00,JASMY/USDT,0.0099,0.0106,0.00879,0.01014,1212999222.68278061,11642714.9101965739564
1652400000,2022-05-13 00:00:00,JASMY/USDT,0.00891,0.0118,0.00874,0.00991,1309718812.42660837,13614905.5795015122682
1652313600,2022-05-12 00:00:00,JASMY/USDT,0.00936,0.01071,0.00826,0.0089,1424263388.94230262,13191357.0747846247665
1652227200,2022-05-11 00:00:00,JASMY/USDT,0.01471,0.01526,0.00853,0.00939,2269956428.08749215,26426288.3795894845791
1652140800,2022-05-10 00:00:00,JASMY/USDT,0.01453,0.01716,0.01418,0.01471,1799038744.45542574,28198294.0277526919219
1652054400,2022-05-09 00:00:00,JASMY/USDT,0.01558,0.01591,0.01265,0.01452,1442426836.15112076,21136529.958100812172
1651968000,2022-05-08 00:00:00,JASMY/USDT,0.01629,0.01644,0.01522,0.01555,830390472.67387544,13173439.861938142337
1651881600,2022-05-07 00:00:00,JASMY/USDT,0.01721,0.01729,0.01572,0.01629,496433549.8466437,8304921.2217176792305
1651795200,2022-05-06 00:00:00,JASMY/USDT,0.01723,0.01741,0.01623,0.01722,874800383.64554091,14800050.1290258916227
1651708800,2022-05-05 00:00:00,JASMY/USDT,0.02058,0.0217,0.01567,0.01723,1638945948.15891478,31040974.2919220115848
1651622400,2022-05-04 00:00:00,JASMY/USDT,0.01779,0.02058,0.01779,0.02057,938856490.95146872,17908180.3407755630283
1651536000,2022-05-03 00:00:00,JASMY/USDT,0.01806,0.01857,0.01757,0.0178,398892859.91204394,7200108.4647478514747
1651449600,2022-05-02 00:00:00,JASMY/USDT,0.01887,0.01933,0.01727,0.01806,696139740.20815311,12751615.8804691326986
1651363200,2022-05-01 00:00:00,JASMY/USDT,0.01815,0.01959,0.01786,0.01887,1399949661.94969429,26170836.339031654946
1651276800,2022-04-30 00:00:00,JASMY/USDT,0.01826,0.01987,0.01727,0.01815,1008939530.29591741,18570139.663202902585
1651190400,2022-04-29 00:00:00,JASMY/USDT,0.02004,0.02025,0.01765,0.01827,1120265690.14867475,21017287.8289759388727
1651104000,2022-04-28 00:00:00,JASMY/USDT,0.02096,0.02151,0.01936,0.02004,1558022162.88638811,31970260.8704943478564
1651017600,2022-04-27 00:00:00,JASMY/USDT,0.02072,0.02149,0.02019,0.02095,1703580815.71281466,35336241.3851895100149
1650931200,2022-04-26 00:00:00,JASMY/USDT,0.02295,0.02439,0.02011,0.02072,2420866781.90662265,53440714.5121231561272
1650844800,2022-04-25 00:00:00,JASMY/USDT,0.02488,0.02498,0.02116,0.02295,5046036284.6914152,113465338.1548656576104
1650758400,2022-04-24 00:00:00,JASMY/USDT,0.02392,0.0265,0.02385,0.02489,3468210770.69369422,86911764.9536846107674
1650672000,2022-04-23 00:00:00,JASMY/USDT,0.02361,0.02529,0.02259,0.02393,3140213898.31213729,73777636.9651662318763
1650585600,2022-04-22 00:00:00,JASMY/USDT,0.02304,0.02506,0.0222,0.02362,3800968152.52878844,89802715.5518890790187
1650499200,2022-04-21 00:00:00,JASMY/USDT,0.02408,0.02845,0.02228,0.02304,6364922555.19759261,162534968.0505284186123
1650412800,2022-04-20 00:00:00,JASMY/USDT,0.0227,0.02684,0.02172,0.02408,5094833434.96968305,122564121.3478325439165
1650326400,2022-04-19 00:00:00,JASMY/USDT,0.01823,0.02385,0.01792,0.0227,2777261638.03991828,57371945.1219805220821
1650240000,2022-04-18 00:00:00,JASMY/USDT,0.01798,0.0186,0.01712,0.01823,1342117064.38985997,23786407.3005644979754
1650153600,2022-04-17 00:00:00,JASMY/USDT,0.01882,0.02049,0.01775,0.01799,1165050315.51064827,22486635.3183918364207
1650067200,2022-04-16 00:00:00,JASMY/USDT,0.01803,0.0204,0.01724,0.01882,1203131488.68399892,22686857.9570967152298
1649980800,2022-04-15 00:00:00,JASMY/USDT,0.01876,0.01886,0.01705,0.01802,726427300.8513059,12997963.4103736650021
1649894400,2022-04-14 00:00:00,JASMY/USDT,0.02018,0.0206,0.018,0.01876,1183009238.43665781,22701486.436053957364
1649808000,2022-04-13 00:00:00,JASMY/USDT,0.0205,0.02081,0.0188,0.02016,1077473044.24618917,21478479.4650665167414
1649721600,2022-04-12 00:00:00,JASMY/USDT,0.02167,0.02265,0.01945,0.0205,1387119102.70434575,29362182.9937501272899
1649635200,2022-04-11 00:00:00,JASMY/USDT,0.0251,0.02528,0.02109,0.02166,1527726235.86603375,34689114.7504612164377
1649548800,2022-04-10 00:00:00,JASMY/USDT,0.02711,0.02734,0.02491,0.0251,1016496160.81477312,26739112.8238296967506
1649462400,2022-04-09 00:00:00,JASMY/USDT,0.02629,0.02747,0.02521,0.02707,793858776.3916048,20787017.1701260207539
1649376000,2022-04-08 00:00:00,JASMY/USDT,0.03012,0.03029,0.02584,0.0263,1503337390.81774905,41841659.4965094691107
1649289600,2022-04-07 00:00:00,JASMY/USDT,0.03167,0.0328,0.0286,0.03014,841165344.96648831,25663298.0832837460235
1649203200,2022-04-06 00:00:00,JASMY/USDT,0.02894,0.0347,0.02846,0.03168,1531839256.17358935,48110681.6489002244105
1649116800,2022-04-05 00:00:00,JASMY/USDT,0.03011,0.03169,0.02872,0.02894,729703603.40675391,22127926.1164277002985
1649030400,2022-04-04 00:00:00,JASMY/USDT,0.02998,0.0313,0.02859,0.03012,1105805352.13146215,33157999.6722836184878
1648944000,2022-04-03 00:00:00,JASMY/USDT,0.031,0.03137,0.02832,0.02998,680544546.30926817,20359506.0435872604727
1648857600,2022-04-02 00:00:00,JASMY/USDT,0.03268,0.03384,0.03074,0.03099,659749473.15782684,21350536.6314742388924
1648771200,2022-04-01 00:00:00,JASMY/USDT,0.03532,0.03535,0.03058,0.03269,1086023672.05765214,35516223.7660528279452
1648684800,2022-03-31 00:00:00,JASMY/USDT,0.0379,0.0384,0.03317,0.03532,947407213.36007112,33753448.9654426311028
1648598400,2022-03-30 00:00:00,JASMY/USDT,0.03448,0.04063,0.0332,0.0379,1223190080.99757947,45620554.1351325009654
1648512000,2022-03-29 00:00:00,JASMY/USDT,0.03415,0.03648,0.03307,0.03448,744359905.40982444,25900517.5336858617874
1648425600,2022-03-28 00:00:00,JASMY/USDT,0.03667,0.03767,0.03409,0.03418,1002265624.58120759,36325503.654312136381
1648339200,2022-03-27 00:00:00,JASMY/USDT,0.03657,0.03698,0.03279,0.03668,856710800.40418319,30088941.6015825660493
1648252800,2022-03-26 00:00:00,JASMY/USDT,0.03914,0.04081,0.03511,0.03654,819971071.36027127,30975185.3414302159974
1648166400,2022-03-25 00:00:00,JASMY/USDT,0.0403,0.04395,0.03781,0.03914,1179514174.98313499,46875233.0895585620885
1648080000,2022-03-24 00:00:00,JASMY/USDT,0.04432,0.046,0.03871,0.04025,1247527766.04334161,52087227.0161119984527
1647993600,2022-03-23 00:00:00,JASMY/USDT,0.03999,0.0471,0.03847,0.04433,1419824846.67004619,61456845.6851516016543
1647907200,2022-03-22 00:00:00,JASMY/USDT,0.03578,0.0439,0.03533,0.03993,1416973181.97042203,56962237.3949826148507
1647820800,2022-03-21 00:00:00,JASMY/USDT,0.03255,0.04024,0.03119,0.0358,1404786845.03331956,49676322.6771254109941
1647734400,2022-03-20 00:00:00,JASMY/USDT,0.036,0.04149,0.03045,0.03248,1381725449.74051726,48211014.5010227237476
1647648000,2022-03-19 00:00:00,JASMY/USDT,0.04364,0.04945,0.03344,0.03601,2625661184.11962709,107482951.6675405673589
1647561600,2022-03-18 00:00:00,JASMY/USDT,0.0239,0.045,0.02386,0.04356,2106943549.13108586,67458215.7056784083743
1647475200,2022-03-17 00:00:00,JASMY/USDT,0.02107,0.02483,0.0202,0.02388,1390106593.29305119,31779288.749501346707
1647388800,2022-03-16 00:00:00,JASMY/USDT,0.01765,0.023,0.01601,0.02101,1686474868.70909939,32777723.1844614534549
1647302400,2022-03-15 00:00:00,JASMY/USDT,0.01959,0.02289,0.01646,0.01766,2321463418.23003721,43148010.9985982544171
1647216000,2022-03-14 00:00:00,JASMY/USDT,0.01274,0.01971,0.01224,0.01964,1517974050.07004791,23578924.5946724844235
1647129600,2022-03-13 00:00:00,JASMY/USDT,0.01354,0.0139,0.01239,0.01274,309817462.41843658,4090125.0566274318739
1647043200,2022-03-12 00:00:00,JASMY/USDT,0.01427,0.01445,0.01324,0.01354,374170625.25080589,5158208.5007657895752
1646956800,2022-03-11 00:00:00,JASMY/USDT,0.0169,0.01773,0.0138,0.01428,1268862277.42082515,19481669.5063958716868
1646870400,2022-03-10 00:00:00,JASMY/USDT,0.01372,0.01744,0.01279,0.01687,1704838779.16186692,25893831.7535907556694
1646784000,2022-03-09 00:00:00,JASMY/USDT,0.01099,0.01428,0.01084,0.01372,1121213641.24196305,14073123.6553587019262
1646697600,2022-03-08 00:00:00,JASMY/USDT,0.01154,0.0117,0.01068,0.01097,547577697.12977651,6191553.3273007923344
1646611200,2022-03-07 00:00:00,JASMY/USDT,0.01191,0.01232,0.01117,0.01155,518270999.01203254,6188918.4506819618406
1646524800,2022-03-06 00:00:00,JASMY/USDT,0.01393,0.01425,0.0119,0.01191,585054027.79524488,7475573.0959307375111
1646438400,2022-03-05 00:00:00,JASMY/USDT,0.01436,0.01449,0.01316,0.01396,412905809.71546951,5722787.9422588638947
1646352000,2022-03-04 00:00:00,JASMY/USDT,0.01522,0.0155,0.014,0.01437,494573014.4635962,7351348.0346683465886
1646265600,2022-03-03 00:00:00,JASMY/USDT,0.01634,0.01711,0.015,0.01524,620649154.86537256,9897465.3018279571256
1646179200,2022-03-02 00:00:00,JASMY/USDT,0.01659,0.0175,0.01589,0.01634,659064578.00985896,10822320.6636747904776
1646092800,2022-03-01 00:00:00,JASMY/USDT,0.01799,0.01855,0.0161,0.01659,566672844.44295626,9839143.817854088149
1646006400,2022-02-28 00:00:00,JASMY/USDT,0.01603,0.01826,0.01588,0.01797,590388189.89539486,10077101.8839110436721
1645920000,2022-02-27 00:00:00,JASMY/USDT,0.0177,0.0178,0.01578,0.01603,487315928.57775129,8152523.4217014288529
1645833600,2022-02-26 00:00:00,JASMY/USDT,0.01813,0.02039,0.01756,0.01769,563052611.08811704,10354392.6926125617813
1645747200,2022-02-25 00:00:00,JASMY/USDT,0.01689,0.0215,0.01629,0.01812,1591180104.93119602,29521251.1820327524604
1645660800,2022-02-24 00:00:00,JASMY/USDT,0.01798,0.01833,0.01471,0.0169,1249947976.93772954,19829449.3868952302515
1645574400,2022-02-23 00:00:00,JASMY/USDT,0.01982,0.0212,0.01794,0.01797,481565921.17827852,9484904.0526101096926
1645488000,2022-02-22 00:00:00,JASMY/USDT,0.01926,0.02007,0.01844,0.01979,241577778.30306509,4648788.2382926614136
1645401600,2022-02-21 00:00:00,JASMY/USDT,0.0212,0.02382,0.01907,0.01926,482921223.61611555,10327852.132743017473
1645315200,2022-02-20 00:00:00,JASMY/USDT,0.02517,0.02597,0.02015,0.02111,432654822.13698663,9519191.5490840423626
1645228800,2022-02-19 00:00:00,JASMY/USDT,0.0255,0.02612,0.02294,0.02516,363818164.76065804,8891776.7179253697475
1645142400,2022-02-18 00:00:00,JASMY/USDT,0.02747,0.02818,0.02513,0.02551,285763864.51946261,7661614.818012207158
