https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XYO,Volume BTC
1661040000,2022-08-21 00:00:00,XYO/BTC,0.0000003426,0.0000004683,0.0000003419,0.0000004395,9678061.5253,4.12820222304938
1660953600,2022-08-20 00:00:00,XYO/BTC,0.0000003533,0.0000003599,0.0000003373,0.0000003449,304779.7864,0.1061813319469
1660867200,2022-08-19 00:00:00,XYO/BTC,0.0000003377,0.000000355,0.0000003359,0.0000003532,1009034.9207,0.34605626489681
1660780800,2022-08-18 00:00:00,XYO/BTC,0.0000003516,0.0000003565,0.0000003376,0.0000003376,226374.3541,0.07867982995118
1660694400,2022-08-17 00:00:00,XYO/BTC,0.0000003533,0.0000003599,0.0000003501,0.0000003529,71582.8396,0.02527085604928
1660608000,2022-08-16 00:00:00,XYO/BTC,0.0000003526,0.0000003598,0.0000003503,0.0000003566,157589.4115,0.05587032267293
1660521600,2022-08-15 00:00:00,XYO/BTC,0.0000003564,0.0000003633,0.0000003515,0.0000003526,83649.4254,0.02977510955945
1660435200,2022-08-14 00:00:00,XYO/BTC,0.0000003632,0.0000003666,0.0000003549,0.0000003552,140236.1231,0.05057149438081
1660348800,2022-08-13 00:00:00,XYO/BTC,0.0000003684,0.0000003766,0.0000003553,0.0000003632,598122.85,0.21871067926559
1660262400,2022-08-12 00:00:00,XYO/BTC,0.0000003645,0.0000003767,0.0000003632,0.0000003701,285782.4336,0.10633590093941
1660176000,2022-08-11 00:00:00,XYO/BTC,0.0000003731,0.000000381,0.000000357,0.000000364,1089083.2499,0.39910679924465
1660089600,2022-08-10 00:00:00,XYO/BTC,0.0000003784,0.0000003832,0.0000003677,0.0000003751,521475.0335,0.19609526394477
1660003200,2022-08-09 00:00:00,XYO/BTC,0.0000003814,0.0000003855,0.0000003712,0.0000003779,449929.7133,0.1700093081177
1659916800,2022-08-08 00:00:00,XYO/BTC,0.0000003905,0.000000392,0.0000003752,0.0000003831,420447.3963,0.16040939125993
1659830400,2022-08-07 00:00:00,XYO/BTC,0.0000003837,0.0000003949,0.0000003781,0.000000391,440129.0884,0.16958492381261
1659744000,2022-08-06 00:00:00,XYO/BTC,0.0000003858,0.0000003894,0.0000003807,0.0000003848,239301.9452,0.09191268412972
1659657600,2022-08-05 00:00:00,XYO/BTC,0.000000396,0.0000004013,0.0000003821,0.0000003887,840643.4538,0.32830212964424
1659571200,2022-08-04 00:00:00,XYO/BTC,0.0000003803,0.0000003971,0.0000003745,0.0000003971,948914.2118,0.36376819296292
1659484800,2022-08-03 00:00:00,XYO/BTC,0.0000004024,0.0000004067,0.0000003801,0.0000003843,758442.2601,0.29353046702972
1659398400,2022-08-02 00:00:00,XYO/BTC,0.0000004032,0.0000004046,0.0000003823,0.0000004013,654387.1235,0.25922261068368
1659312000,2022-08-01 00:00:00,XYO/BTC,0.0000004152,0.0000004254,0.0000003932,0.0000004021,1200889.5213,0.49317113115709
1659225600,2022-07-31 00:00:00,XYO/BTC,0.0000004343,0.0000004466,0.0000004146,0.0000004146,2361592.6262,1.00577757568945
1659139200,2022-07-30 00:00:00,XYO/BTC,0.0000004795,0.0000004822,0.0000004253,0.0000004333,3062103.4534,1.36250764520523
1659052800,2022-07-29 00:00:00,XYO/BTC,0.0000004837,0.0000005736,0.0000004703,0.00000048,10110745.9292,5.27923598099715
1658966400,2022-07-28 00:00:00,XYO/BTC,0.0000004832,0.0000006849,0.0000004334,0.0000004847,33711918.7723,19.07722513564478
1658880000,2022-07-27 00:00:00,XYO/BTC,0.0000002962,0.0000005634,0.0000002927,0.0000004838,54815033.6571,26.084497325474133907
1658793600,2022-07-26 00:00:00,XYO/BTC,0.0000003054,0.000000311,0.0000002944,0.0000002966,731308.975,0.22194134821357
1658707200,2022-07-25 00:00:00,XYO/BTC,0.0000003017,0.0000003063,0.0000002986,0.0000003054,728206.7266,0.22125985488048
1658620800,2022-07-24 00:00:00,XYO/BTC,0.0000003017,0.0000003041,0.0000002938,0.0000002998,840024.4017,0.24952861000423
1658534400,2022-07-23 00:00:00,XYO/BTC,0.0000002897,0.0000003051,0.0000002885,0.0000003019,807090.1316,0.24072535019256
1658448000,2022-07-22 00:00:00,XYO/BTC,0.0000002937,0.0000002942,0.0000002823,0.0000002918,967790.3981,0.28011699666403
1658361600,2022-07-21 00:00:00,XYO/BTC,0.0000002959,0.0000003023,0.0000002897,0.0000002914,1193368.5502,0.35238491602432
1658275200,2022-07-20 00:00:00,XYO/BTC,0.0000003029,0.0000003088,0.0000002721,0.0000002939,3064726.8236,0.91278955670381
1658188800,2022-07-19 00:00:00,XYO/BTC,0.0000003106,0.0000003273,0.0000002973,0.0000003034,1249706.4055,0.38692734498595
1658102400,2022-07-18 00:00:00,XYO/BTC,0.0000003092,0.0000003188,0.0000003061,0.0000003061,861134.2448,0.26816539587834
1658016000,2022-07-17 00:00:00,XYO/BTC,0.0000003156,0.0000003197,0.0000003001,0.0000003114,2630303.6646,0.80392115886834
1657929600,2022-07-16 00:00:00,XYO/BTC,0.000000308,0.0000003188,0.0000003027,0.0000003151,420794.1991,0.13069112479016
1657843200,2022-07-15 00:00:00,XYO/BTC,0.0000003124,0.0000003197,0.0000003054,0.0000003085,1520821.7538,0.47328462872379
1657756800,2022-07-14 00:00:00,XYO/BTC,0.0000003116,0.0000003178,0.0000003073,0.0000003108,356354.684,0.11061117278516
1657670400,2022-07-13 00:00:00,XYO/BTC,0.0000003207,0.0000003232,0.0000003107,0.0000003118,764076.0489,0.24107929046828
1657584000,2022-07-12 00:00:00,XYO/BTC,0.0000003284,0.0000003284,0.0000003158,0.0000003206,692688.5232,0.22258348297625
1657497600,2022-07-11 00:00:00,XYO/BTC,0.0000003285,0.0000003334,0.0000003228,0.0000003267,2455046.2183,0.79984389553714
1657411200,2022-07-10 00:00:00,XYO/BTC,0.0000003299,0.00000034,0.0000003283,0.0000003286,4362215.1403,1.46291204641572
1657324800,2022-07-09 00:00:00,XYO/BTC,0.0000003185,0.0000003322,0.0000003164,0.0000003301,593971.2424,0.19258168402417
1657238400,2022-07-08 00:00:00,XYO/BTC,0.000000318,0.0000003237,0.000000312,0.0000003196,551946.0024,0.17589288913099
1657152000,2022-07-07 00:00:00,XYO/BTC,0.0000003247,0.0000003383,0.000000314,0.0000003174,436989.0476271,0.143656210587777625
1657065600,2022-07-06 00:00:00,XYO/BTC,0.0000003255,0.0000003339,0.0000003246,0.0000003249,562248.72781633,0.185532616922744917
1656979200,2022-07-05 00:00:00,XYO/BTC,0.0000003371,0.0000003467,0.0000003251,0.0000003278,545602.47987068,0.183160397596935614
1656892800,2022-07-04 00:00:00,XYO/BTC,0.0000003485,0.0000003647,0.0000003357,0.0000003383,1926537.21921393,0.6610049049954459
1656806400,2022-07-03 00:00:00,XYO/BTC,0.0000003277,0.0000003512,0.0000003268,0.0000003512,1058876.20805607,0.361584850002868306
1656720000,2022-07-02 00:00:00,XYO/BTC,0.000000341,0.0000003439,0.0000003283,0.0000003283,881667.1135,0.29807333371884
1656633600,2022-07-01 00:00:00,XYO/BTC,0.0000003331,0.00000035,0.0000003267,0.0000003421,1246010.85710131,0.423710778539425862
1656547200,2022-06-30 00:00:00,XYO/BTC,0.00000033,0.0000003447,0.0000003276,0.0000003324,1389492.93855729,0.469704201713312206
1656460800,2022-06-29 00:00:00,XYO/BTC,0.0000003321,0.0000003378,0.0000003228,0.0000003302,717098.047996,0.2376894543201688
1656374400,2022-06-28 00:00:00,XYO/BTC,0.0000003403,0.0000003455,0.0000003287,0.0000003295,1968134.4277,0.65517777962721
1656288000,2022-06-27 00:00:00,XYO/BTC,0.0000003316,0.0000003579,0.0000003313,0.0000003415,1950538.02705979,0.672586940979237093
1656201600,2022-06-26 00:00:00,XYO/BTC,0.0000003245,0.0000003446,0.0000003205,0.0000003321,2279689.64135309,0.751142205532519245
1656115200,2022-06-25 00:00:00,XYO/BTC,0.0000003324,0.0000003361,0.0000003192,0.000000322,1292603.20014893,0.42302176219239797
1656028800,2022-06-24 00:00:00,XYO/BTC,0.0000003235,0.0000003386,0.0000003161,0.0000003322,1674976.16549242,0.546660036141158398
1655942400,2022-06-23 00:00:00,XYO/BTC,0.0000003212,0.0000003278,0.0000003045,0.0000003228,1371042.07351473,0.433602147393439263
1655856000,2022-06-22 00:00:00,XYO/BTC,0.0000003149,0.0000003322,0.0000003093,0.0000003208,1712137.52348681,0.553670231442375056
1655769600,2022-06-21 00:00:00,XYO/BTC,0.0000003141,0.0000003229,0.0000003072,0.0000003135,1287397.01054223,0.405602879388434747
1655683200,2022-06-20 00:00:00,XYO/BTC,0.0000003262,0.0000003273,0.0000003098,0.000000313,1203300.2408605,0.385328459937839859
1655596800,2022-06-19 00:00:00,XYO/BTC,0.0000003281,0.0000003355,0.0000002976,0.0000003244,5939097.28002651,1.86951775793317772
1655510400,2022-06-18 00:00:00,XYO/BTC,0.0000003276,0.0000003386,0.0000003101,0.0000003275,2580936.76352127,0.845171589473016078
1655424000,2022-06-17 00:00:00,XYO/BTC,0.0000003156,0.0000003322,0.0000003145,0.0000003278,639286.4934,0.20738091460179
1655337600,2022-06-16 00:00:00,XYO/BTC,0.000000308,0.0000003254,0.000000298,0.000000315,2032122.07369544,0.632411874858942954
1655251200,2022-06-15 00:00:00,XYO/BTC,0.0000002978,0.0000003103,0.0000002843,0.0000003099,3301873.47650448,0.987438257421155244
1655164800,2022-06-14 00:00:00,XYO/BTC,0.0000002817,0.000000306,0.0000002808,0.0000002979,2597017.96529347,0.76778107876068977
1655078400,2022-06-13 00:00:00,XYO/BTC,0.0000002598,0.0000002915,0.0000002568,0.0000002825,3640239.63746738,0.99333091471937662
1654992000,2022-06-12 00:00:00,XYO/BTC,0.0000002727,0.000000284,0.000000257,0.000000257,1789079.21807412,0.483259809983705457
1654905600,2022-06-11 00:00:00,XYO/BTC,0.0000002772,0.000000286,0.0000002677,0.0000002738,1281346.30188865,0.353440649787315731
1654819200,2022-06-10 00:00:00,XYO/BTC,0.0000002884,0.0000002919,0.0000002747,0.0000002778,2441124.8689,0.68183214973861
1654732800,2022-06-09 00:00:00,XYO/BTC,0.0000002902,0.0000002964,0.0000002853,0.0000002886,512610.2469,0.14900295121327
1654646400,2022-06-08 00:00:00,XYO/BTC,0.0000002891,0.0000003018,0.0000002871,0.0000002891,819029.65238201,0.240722362076668136
1654560000,2022-06-07 00:00:00,XYO/BTC,0.0000002979,0.0000003079,0.0000002861,0.0000002922,1019846.1714,0.3034721625207
1654473600,2022-06-06 00:00:00,XYO/BTC,0.0000003006,0.0000003032,0.0000002878,0.0000002951,871625.36462707,0.256621706100008739
1654387200,2022-06-05 00:00:00,XYO/BTC,0.0000003067,0.0000003099,0.0000002984,0.0000002988,321907.49663974,0.09739824889175514
1654300800,2022-06-04 00:00:00,XYO/BTC,0.0000003086,0.0000003118,0.0000003022,0.0000003077,481441.6398,0.14728212295397
1654214400,2022-06-03 00:00:00,XYO/BTC,0.0000003092,0.0000003116,0.0000002978,0.0000003093,443600.7935,0.13510580839051
1654128000,2022-06-02 00:00:00,XYO/BTC,0.0000003089,0.0000003127,0.0000002976,0.0000003105,2127958.97573459,0.645301302990886184
1654041600,2022-06-01 00:00:00,XYO/BTC,0.0000003111,0.0000003115,0.000000296,0.0000003095,1151006.6641,0.35091803712049
1653955200,2022-05-31 00:00:00,XYO/BTC,0.0000003109,0.0000003196,0.0000003002,0.000000311,1347423.9430886,0.420484276969049071
1653868800,2022-05-30 00:00:00,XYO/BTC,0.0000003202,0.0000003224,0.0000003029,0.0000003124,1746665.61991711,0.547129786051299384
1653782400,2022-05-29 00:00:00,XYO/BTC,0.0000003186,0.0000003236,0.0000003112,0.0000003156,438358.31285482,0.138729220244864466
1653696000,2022-05-28 00:00:00,XYO/BTC,0.0000003127,0.0000003244,0.0000003083,0.0000003145,1109485.180082,0.352307355507838
1653609600,2022-05-27 00:00:00,XYO/BTC,0.0000003145,0.0000003254,0.0000003072,0.0000003125,2233516.02386944,0.703083471656448016
1653523200,2022-05-26 00:00:00,XYO/BTC,0.0000003332,0.0000003439,0.0000003093,0.0000003147,2316157.90840511,0.757726066174147365
1653436800,2022-05-25 00:00:00,XYO/BTC,0.0000003261,0.0000003447,0.0000003208,0.0000003346,1302156.1476,0.43446135435268
1653350400,2022-05-24 00:00:00,XYO/BTC,0.0000003399,0.0000003447,0.0000003254,0.0000003256,1603324.3037,0.53929100690448
1653264000,2022-05-23 00:00:00,XYO/BTC,0.0000003121,0.0000003577,0.0000003093,0.0000003387,4006575.24997323,1.351683363257713497
1653177600,2022-05-22 00:00:00,XYO/BTC,0.0000003247,0.0000003281,0.0000003081,0.0000003115,2442178.364,0.77026474708592
1653091200,2022-05-21 00:00:00,XYO/BTC,0.0000003182,0.0000003381,0.0000003026,0.0000003255,3835970.1733,1.21445659343059
1653004800,2022-05-20 00:00:00,XYO/BTC,0.0000003048,0.0000003226,0.0000003016,0.000000318,3915594.65466726,1.220075190926129106
1652918400,2022-05-19 00:00:00,XYO/BTC,0.0000003159,0.0000003287,0.0000002794,0.0000003076,7252179.6511,2.20862536805382
1652832000,2022-05-18 00:00:00,XYO/BTC,0.0000003454,0.0000003541,0.0000003083,0.0000003163,2719807.91275972,0.906574728135229856
1652745600,2022-05-17 00:00:00,XYO/BTC,0.0000003283,0.00000038,0.0000003273,0.0000003433,3754188.31333154,1.31552760623863624
1652659200,2022-05-16 00:00:00,XYO/BTC,0.0000003262,0.0000003372,0.0000003132,0.0000003283,3748793.37288138,1.229570958396758026
1652572800,2022-05-15 00:00:00,XYO/BTC,0.0000003227,0.0000003381,0.0000003093,0.0000003256,4624203.0276251,1.49670764280842981
1652486400,2022-05-14 00:00:00,XYO/BTC,0.0000003255,0.0000003451,0.000000299,0.0000003185,5327256.42731846,1.702947647859303456
1652400000,2022-05-13 00:00:00,XYO/BTC,0.000000271,0.0000003787,0.0000002704,0.0000003267,10247045.84866597,3.347327588880484912
1652313600,2022-05-12 00:00:00,XYO/BTC,0.0000003214,0.0000003234,0.0000002279,0.0000002707,6354714.54293546,1.72754722726198984
1652227200,2022-05-11 00:00:00,XYO/BTC,0.0000003716,0.0000004358,0.000000261,0.0000003219,11540081.50268342,4.099215382756904307
1652140800,2022-05-10 00:00:00,XYO/BTC,0.0000003505,0.0000003762,0.0000003397,0.0000003683,5115981.84798483,1.834018600068887682
1652054400,2022-05-09 00:00:00,XYO/BTC,0.0000003838,0.0000003884,0.0000003431,0.0000003519,3282606.9794,1.19056978652537
1651968000,2022-05-08 00:00:00,XYO/BTC,0.000000393,0.0000003987,0.0000003831,0.0000003846,1023116.7823541,0.40025097928781999
1651881600,2022-05-07 00:00:00,XYO/BTC,0.0000003927,0.0000003954,0.0000003812,0.0000003935,734569.32927235,0.284630697983166372
1651795200,2022-05-06 00:00:00,XYO/BTC,0.000000387,0.0000003991,0.0000003832,0.0000003933,796660.26497769,0.31198979491390986
1651708800,2022-05-05 00:00:00,XYO/BTC,0.0000003812,0.0000003907,0.0000003774,0.0000003867,1968822.56959138,0.758193612470252482
1651622400,2022-05-04 00:00:00,XYO/BTC,0.0000003793,0.0000003852,0.000000364,0.0000003829,2086357.30985481,0.782758705398982999
1651536000,2022-05-03 00:00:00,XYO/BTC,0.0000003841,0.0000003896,0.0000003727,0.0000003785,646521.92505122,0.248011261626946456
1651449600,2022-05-02 00:00:00,XYO/BTC,0.0000003896,0.0000003945,0.0000003753,0.0000003838,924535.24552668,0.355509860051769132
1651363200,2022-05-01 00:00:00,XYO/BTC,0.0000003816,0.0000003896,0.0000003668,0.0000003884,3253805.2666,1.23071693066312
1651276800,2022-04-30 00:00:00,XYO/BTC,0.0000004052,0.0000004076,0.0000003756,0.0000003805,1003336.87136753,0.391273401635529189
1651190400,2022-04-29 00:00:00,XYO/BTC,0.0000004053,0.0000004165,0.0000003986,0.0000004028,919381.48627684,0.37431061905015704
1651104000,2022-04-28 00:00:00,XYO/BTC,0.0000004113,0.0000004187,0.0000003984,0.0000004046,1183353.7693,0.48413496092613
1651017600,2022-04-27 00:00:00,XYO/BTC,0.000000415,0.000000428,0.0000004076,0.0000004115,2415904.73498487,1.005101473704115982
1650931200,2022-04-26 00:00:00,XYO/BTC,0.0000004166,0.0000004309,0.0000004127,0.0000004179,1951514.08755219,0.822084003810837246
1650844800,2022-04-25 00:00:00,XYO/BTC,0.0000004413,0.0000004484,0.0000004157,0.0000004166,3597598.74925272,1.543144030906023868
1650758400,2022-04-24 00:00:00,XYO/BTC,0.0000004407,0.0000004508,0.0000004388,0.0000004447,1327470.52309413,0.590161948094669611
1650672000,2022-04-23 00:00:00,XYO/BTC,0.0000004369,0.0000004523,0.0000004364,0.0000004395,1439610.12861423,0.64028424571845812
1650585600,2022-04-22 00:00:00,XYO/BTC,0.0000004494,0.0000004494,0.0000004346,0.0000004398,806890.1488311,0.35512693216806955
1650499200,2022-04-21 00:00:00,XYO/BTC,0.0000004327,0.0000004797,0.0000004221,0.0000004479,9168858.72651141,4.078979459773834129
1650412800,2022-04-20 00:00:00,XYO/BTC,0.0000004329,0.000000442,0.0000004225,0.0000004331,1953763.05226264,0.844464697602678266
1650326400,2022-04-19 00:00:00,XYO/BTC,0.0000004235,0.0000004388,0.0000004201,0.0000004338,1627694.70557541,0.701226187861495908
1650240000,2022-04-18 00:00:00,XYO/BTC,0.0000004397,0.0000004476,0.000000421,0.0000004254,1241169.77590817,0.543483717926945663
1650153600,2022-04-17 00:00:00,XYO/BTC,0.0000004401,0.0000004433,0.0000004355,0.0000004381,269584.18469849,0.118782877218586959
1650067200,2022-04-16 00:00:00,XYO/BTC,0.0000004467,0.0000004517,0.0000004375,0.0000004417,423591.58996964,0.188225713910926384
1649980800,2022-04-15 00:00:00,XYO/BTC,0.0000004436,0.0000004513,0.0000004379,0.0000004456,1661499.11865378,0.73526734642964765
1649894400,2022-04-14 00:00:00,XYO/BTC,0.0000004478,0.000000454,0.0000004401,0.000000444,1712853.25911047,0.762976814564151965
1649808000,2022-04-13 00:00:00,XYO/BTC,0.0000004407,0.0000004699,0.0000004342,0.0000004465,6637679.87228542,3.033602787656912868
1649721600,2022-04-12 00:00:00,XYO/BTC,0.000000436,0.0000004447,0.0000004229,0.0000004381,2842589.47594972,1.235700997896356576
1649635200,2022-04-11 00:00:00,XYO/BTC,0.0000004432,0.0000004501,0.000000432,0.0000004376,2506338.1293,1.102236047503
1649548800,2022-04-10 00:00:00,XYO/BTC,0.0000004447,0.0000004578,0.0000004414,0.0000004417,1838000.0784,0.82739989782254
1649462400,2022-04-09 00:00:00,XYO/BTC,0.0000004513,0.0000004532,0.0000004373,0.0000004469,600805.04137896,0.267396275554687224
1649376000,2022-04-08 00:00:00,XYO/BTC,0.0000004525,0.000000459,0.0000004467,0.0000004477,858434.72232819,0.386764377958446528
1649289600,2022-04-07 00:00:00,XYO/BTC,0.0000004583,0.0000004617,0.000000444,0.0000004528,741247.3924242,0.335331283476431579
1649203200,2022-04-06 00:00:00,XYO/BTC,0.0000004629,0.0000004688,0.0000004523,0.0000004593,1650178.66561464,0.758149657653411728
1649116800,2022-04-05 00:00:00,XYO/BTC,0.0000004688,0.0000004774,0.0000004585,0.0000004592,2169501.13898004,1.01604630688708874
1649030400,2022-04-04 00:00:00,XYO/BTC,0.0000004874,0.0000005161,0.0000004607,0.0000004681,3585918.72880775,1.73790850579625544
1648944000,2022-04-03 00:00:00,XYO/BTC,0.000000487,0.0000005038,0.0000004706,0.0000004872,4275984.28833878,2.074604762816673467
1648857600,2022-04-02 00:00:00,XYO/BTC,0.0000004637,0.0000005312,0.0000004557,0.0000004864,13297870.59975679,6.68177901086331418
1648771200,2022-04-01 00:00:00,XYO/BTC,0.0000004582,0.0000004755,0.0000004417,0.0000004637,3642007.37581915,1.670769550968189908
1648684800,2022-03-31 00:00:00,XYO/BTC,0.0000004322,0.000000458,0.0000004305,0.000000458,4702929.39488269,2.073494626298526652
1648598400,2022-03-30 00:00:00,XYO/BTC,0.0000004308,0.0000004387,0.0000004197,0.0000004348,3222401.1567,1.38439523057431
1648512000,2022-03-29 00:00:00,XYO/BTC,0.0000004314,0.0000004398,0.0000004184,0.0000004281,2405403.25994495,1.03417116036050729
1648425600,2022-03-28 00:00:00,XYO/BTC,0.0000004422,0.0000004571,0.0000004275,0.0000004301,1977858.21179141,0.877711788903089654
1648339200,2022-03-27 00:00:00,XYO/BTC,0.0000004632,0.0000004649,0.0000004413,0.0000004423,706785.69214146,0.319630350115854038
1648252800,2022-03-26 00:00:00,XYO/BTC,0.0000004589,0.0000004736,0.000000449,0.0000004623,2349563.42741547,1.093536742142396652
1648166400,2022-03-25 00:00:00,XYO/BTC,0.0000004833,0.0000004906,0.0000004528,0.0000004593,2475395.01025634,1.166006745255597394
1648080000,2022-03-24 00:00:00,XYO/BTC,0.0000004477,0.0000005165,0.0000004413,0.0000004828,10618075.80671535,5.09059043603931186
1647993600,2022-03-23 00:00:00,XYO/BTC,0.0000004482,0.0000004588,0.0000004375,0.0000004479,3666547.84695917,1.653442202592329753
1647907200,2022-03-22 00:00:00,XYO/BTC,0.000000461,0.0000004654,0.0000004401,0.0000004488,2206574.85077553,0.996239850830290372
1647820800,2022-03-21 00:00:00,XYO/BTC,0.0000004508,0.0000004637,0.0000004415,0.0000004607,3549112.49878874,1.59561355934318347
1647734400,2022-03-20 00:00:00,XYO/BTC,0.0000004858,0.0000004936,0.0000004422,0.0000004499,6465534.57795873,2.966040336175725763
1647648000,2022-03-19 00:00:00,XYO/BTC,0.0000004016,0.0000005728,0.0000004016,0.0000004887,25511585.70409656,12.906337997302253311
1647561600,2022-03-18 00:00:00,XYO/BTC,0.0000004109,0.0000004133,0.0000003915,0.0000004022,1060355.73108738,0.42546424851121617
1647475200,2022-03-17 00:00:00,XYO/BTC,0.0000004129,0.0000004258,0.0000003958,0.0000004118,1735191.3082,0.71214302282832
1647388800,2022-03-16 00:00:00,XYO/BTC,0.0000004116,0.0000004285,0.0000003944,0.0000004114,2058973.09839817,0.842966486411826524
1647302400,2022-03-15 00:00:00,XYO/BTC,0.000000407,0.0000004322,0.0000004046,0.0000004115,794939.9829,0.33012399973555
1647216000,2022-03-14 00:00:00,XYO/BTC,0.0000004229,0.0000004287,0.0000004001,0.0000004072,1304571.0985,0.53596621280318
1647129600,2022-03-13 00:00:00,XYO/BTC,0.0000004329,0.0000004354,0.0000004129,0.0000004239,959065.4835,0.40784325779453
1647043200,2022-03-12 00:00:00,XYO/BTC,0.0000004422,0.000000446,0.0000004291,0.0000004309,945303.37625773,0.41130681292151709
1646956800,2022-03-11 00:00:00,XYO/BTC,0.0000004349,0.0000004529,0.0000004307,0.0000004416,1384626.74965515,0.614018357243433435
1646870400,2022-03-10 00:00:00,XYO/BTC,0.0000004137,0.0000004457,0.0000004115,0.0000004323,1627825.24880022,0.68638346221144647
1646784000,2022-03-09 00:00:00,XYO/BTC,0.0000004404,0.0000004461,0.0000004118,0.0000004137,1522439.50276104,0.651325817240767992
1646697600,2022-03-08 00:00:00,XYO/BTC,0.0000004444,0.0000004536,0.0000004361,0.0000004361,1101710.3959,0.489106378261
1646611200,2022-03-07 00:00:00,XYO/BTC,0.0000004467,0.0000004572,0.000000435,0.0000004483,1362993.00476476,0.606687319515331743
1646524800,2022-03-06 00:00:00,XYO/BTC,0.0000004749,0.0000004775,0.0000004427,0.0000004427,1230041.38682884,0.564763834269958133
1646438400,2022-03-05 00:00:00,XYO/BTC,0.0000004484,0.0000004792,0.0000004421,0.0000004725,1624092.97244,0.756863027164553128
1646352000,2022-03-04 00:00:00,XYO/BTC,0.0000004443,0.0000004561,0.0000004349,0.0000004484,1827239.171,0.81420474786494
1646265600,2022-03-03 00:00:00,XYO/BTC,0.0000004319,0.0000004555,0.0000004301,0.000000442,1062221.26861223,0.467534580627515654
