https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TKY,Volume BTC
1651104000,2022-04-28 00:00:00,TKY/BTC,0.000000005,0.000000005,0.0000000049,0.0000000049,5666565.8435,0.02782015556096
1651017600,2022-04-27 00:00:00,TKY/BTC,0.0000000055,0.0000000058,0.000000005,0.0000000051,142450700.15227168,0.742915185538279904
1650931200,2022-04-26 00:00:00,TKY/BTC,0.0000000057,0.0000000062,0.0000000053,0.0000000055,110352638.3745,0.6335903092681
1650844800,2022-04-25 00:00:00,TKY/BTC,0.000000006,0.000000008,0.0000000055,0.0000000057,451239152.03902686,2.924559901501199992
1650758400,2022-04-24 00:00:00,TKY/BTC,0.0000000048,0.000000007,0.0000000045,0.0000000061,504781124.36505699,2.788414716820489668
1650672000,2022-04-23 00:00:00,TKY/BTC,0.000000008,0.000000008,0.0000000044,0.0000000049,594445158.98645121,3.179021850528959836
1650585600,2022-04-22 00:00:00,TKY/BTC,0.0000000063,0.0000000221,0.0000000055,0.0000000079,958350265.34089319,11.13616918269750557
1650499200,2022-04-21 00:00:00,TKY/BTC,0.0000000036,0.000000008,0.0000000036,0.0000000063,183967873.18731321,1.036050930032649215
1650412800,2022-04-20 00:00:00,TKY/BTC,0.0000000036,0.0000000037,0.0000000035,0.0000000036,11794976.8388,0.04239510346663
1650326400,2022-04-19 00:00:00,TKY/BTC,0.0000000036,0.0000000037,0.0000000035,0.0000000037,1524515.15036216,0.005495855388519992
1650240000,2022-04-18 00:00:00,TKY/BTC,0.0000000036,0.0000000037,0.0000000035,0.0000000035,3450354.12442222,0.012308890426679992
1650153600,2022-04-17 00:00:00,TKY/BTC,0.0000000038,0.000000004,0.0000000035,0.0000000036,30116066.91523019,0.110949768980589722
1650067200,2022-04-16 00:00:00,TKY/BTC,0.0000000038,0.000000004,0.0000000037,0.0000000039,5574814.8113,0.02144306043814
1649980800,2022-04-15 00:00:00,TKY/BTC,0.000000004,0.0000000041,0.0000000038,0.0000000039,7394315.53972926,0.029501904910919966
1649894400,2022-04-14 00:00:00,TKY/BTC,0.0000000041,0.0000000041,0.0000000039,0.000000004,25453227.7129,0.10290773268187
1649808000,2022-04-13 00:00:00,TKY/BTC,0.0000000039,0.0000000044,0.0000000039,0.0000000041,145443100.93236743,0.606900350413359949
1649721600,2022-04-12 00:00:00,TKY/BTC,0.0000000042,0.0000000042,0.0000000039,0.000000004,54039610.46491463,0.218737115257389983
1649635200,2022-04-11 00:00:00,TKY/BTC,0.0000000045,0.0000000045,0.000000004,0.0000000042,86595090.393,0.37398806651433
1649548800,2022-04-10 00:00:00,TKY/BTC,0.0000000045,0.0000000046,0.0000000043,0.0000000044,53064793.31836955,0.23462954682702993
1649462400,2022-04-09 00:00:00,TKY/BTC,0.0000000043,0.0000000046,0.0000000042,0.0000000045,28220774.8982,0.12381914912702
1649376000,2022-04-08 00:00:00,TKY/BTC,0.0000000045,0.0000000045,0.0000000042,0.0000000044,11634606.8923711,0.05098386243803995
1649289600,2022-04-07 00:00:00,TKY/BTC,0.0000000043,0.0000000046,0.0000000041,0.0000000044,73052110.30195218,0.312187060677749928
1649203200,2022-04-06 00:00:00,TKY/BTC,0.0000000047,0.0000000048,0.0000000043,0.0000000044,62628441.56963403,0.291818003667089941
1649116800,2022-04-05 00:00:00,TKY/BTC,0.0000000051,0.0000000052,0.0000000046,0.0000000047,38015111.32056862,0.190193561701239962
1649030400,2022-04-04 00:00:00,TKY/BTC,0.000000005,0.0000000055,0.0000000049,0.0000000052,126875818.53245306,0.666548996806489986
1648944000,2022-04-03 00:00:00,TKY/BTC,0.0000000047,0.0000000049,0.0000000045,0.0000000049,40137550.00509795,0.188058562276269955
1648857600,2022-04-02 00:00:00,TKY/BTC,0.0000000048,0.0000000049,0.0000000046,0.0000000047,30664746.4942,0.14430805148623
1648771200,2022-04-01 00:00:00,TKY/BTC,0.0000000045,0.0000000048,0.0000000045,0.0000000048,107295888.46716666,0.505849493836549968
1648684800,2022-03-31 00:00:00,TKY/BTC,0.0000000047,0.0000000048,0.0000000045,0.0000000046,77225139.96846956,0.354617815923679976
1648598400,2022-03-30 00:00:00,TKY/BTC,0.0000000048,0.0000000049,0.0000000046,0.0000000047,53545631.7795,0.25352955794792
1648512000,2022-03-29 00:00:00,TKY/BTC,0.0000000052,0.0000000052,0.0000000048,0.0000000048,54326773.95550408,0.272032887749729992
1648425600,2022-03-28 00:00:00,TKY/BTC,0.0000000051,0.0000000053,0.0000000051,0.0000000052,30675358.5124,0.1588413224047
1648339200,2022-03-27 00:00:00,TKY/BTC,0.0000000053,0.0000000054,0.0000000051,0.0000000051,15086142.8589,0.07774425159581
1648252800,2022-03-26 00:00:00,TKY/BTC,0.0000000052,0.0000000054,0.0000000051,0.0000000053,25077255.99610754,0.131851876934599962
1648166400,2022-03-25 00:00:00,TKY/BTC,0.0000000054,0.0000000056,0.0000000051,0.0000000052,86148292.76164642,0.466656604347359952
1648080000,2022-03-24 00:00:00,TKY/BTC,0.0000000057,0.000000006,0.0000000049,0.0000000054,204708660.22301353,1.129984441002429931
1647993600,2022-03-23 00:00:00,TKY/BTC,0.0000000075,0.0000000075,0.0000000052,0.0000000057,394136543.27168408,2.422686867138059856
1647907200,2022-03-22 00:00:00,TKY/BTC,0.0000000075,0.0000000077,0.0000000073,0.0000000077,5054534.2962,0.03738138890571
1647820800,2022-03-21 00:00:00,TKY/BTC,0.0000000073,0.0000000076,0.0000000072,0.0000000075,12481489.58694246,0.093301947712289958
1647734400,2022-03-20 00:00:00,TKY/BTC,0.0000000072,0.0000000074,0.0000000071,0.0000000073,6448867.00430273,0.046937353311149929
1647648000,2022-03-19 00:00:00,TKY/BTC,0.0000000073,0.0000000074,0.0000000072,0.0000000072,2113384.4865,0.01533411420858
1647561600,2022-03-18 00:00:00,TKY/BTC,0.0000000075,0.0000000076,0.0000000072,0.0000000072,2272430.46146666,0.01685841479952995
1647475200,2022-03-17 00:00:00,TKY/BTC,0.0000000079,0.0000000081,0.0000000072,0.0000000075,24745720.26158589,0.189092988583109942
1647388800,2022-03-16 00:00:00,TKY/BTC,0.0000000077,0.0000000085,0.0000000072,0.0000000079,65643336.474,0.51832664017358
1647302400,2022-03-15 00:00:00,TKY/BTC,0.0000000078,0.0000000081,0.0000000077,0.0000000077,11381386.4277367,0.08893616804218993
1647216000,2022-03-14 00:00:00,TKY/BTC,0.0000000078,0.0000000095,0.0000000075,0.0000000079,42624209.81526694,0.347113495351529972
1647129600,2022-03-13 00:00:00,TKY/BTC,0.0000000076,0.0000000078,0.0000000074,0.0000000078,16870506.4484,0.12806298434833
1647043200,2022-03-12 00:00:00,TKY/BTC,0.0000000078,0.0000000079,0.0000000075,0.0000000076,3029934.4323,0.02291751309436
1646956800,2022-03-11 00:00:00,TKY/BTC,0.0000000077,0.0000000086,0.0000000077,0.0000000079,28451422.085025,0.23157191078998
1646870400,2022-03-10 00:00:00,TKY/BTC,0.0000000074,0.000000008,0.0000000074,0.0000000078,5207401.09539341,0.040120320924745044
1646784000,2022-03-09 00:00:00,TKY/BTC,0.0000000075,0.0000000076,0.0000000073,0.0000000074,15109939.61729638,0.111242038049739878
1646697600,2022-03-08 00:00:00,TKY/BTC,0.0000000075,0.0000000079,0.0000000074,0.0000000075,5744794.71792976,0.043348670175149976
1646611200,2022-03-07 00:00:00,TKY/BTC,0.0000000075,0.0000000077,0.0000000074,0.0000000076,23950300.3664,0.17989865501984
1646524800,2022-03-06 00:00:00,TKY/BTC,0.0000000078,0.0000000078,0.0000000074,0.0000000074,8107956.10314545,0.060383975344669965
1646438400,2022-03-05 00:00:00,TKY/BTC,0.0000000076,0.0000000079,0.0000000076,0.0000000078,2550288.47857435,0.01982657564869993
1646352000,2022-03-04 00:00:00,TKY/BTC,0.000000008,0.0000000084,0.0000000074,0.0000000075,19964220.5962,0.1581073972238
1646265600,2022-03-03 00:00:00,TKY/BTC,0.0000000082,0.0000000083,0.000000008,0.0000000081,4825260.8834,0.03937012444196
1646179200,2022-03-02 00:00:00,TKY/BTC,0.0000000082,0.0000000085,0.000000008,0.0000000082,11410211.57490844,0.093783422347289934
1646092800,2022-03-01 00:00:00,TKY/BTC,0.0000000077,0.0000000085,0.0000000074,0.0000000082,22276743.60457687,0.176176559520479989
1646006400,2022-02-28 00:00:00,TKY/BTC,0.0000000084,0.0000000085,0.0000000075,0.0000000077,14858973.78604911,0.116772028955769869
1645920000,2022-02-27 00:00:00,TKY/BTC,0.0000000085,0.0000000089,0.0000000082,0.0000000085,8454839.4522,0.07082285327308
1645833600,2022-02-26 00:00:00,TKY/BTC,0.0000000082,0.000000009,0.000000008,0.0000000085,28815007.7542,0.24823817273392
1645747200,2022-02-25 00:00:00,TKY/BTC,0.0000000075,0.0000000086,0.0000000074,0.0000000083,11636745.4313,0.09170844556365
1645660800,2022-02-24 00:00:00,TKY/BTC,0.0000000085,0.0000000085,0.0000000072,0.0000000076,68111319.87215844,0.504229766005599921
1645574400,2022-02-23 00:00:00,TKY/BTC,0.0000000075,0.0000000095,0.0000000074,0.0000000086,11564906.87142227,0.099742447308429913
1645488000,2022-02-22 00:00:00,TKY/BTC,0.0000000078,0.000000008,0.0000000072,0.0000000075,5241847.2639,0.03906947854818
1645401600,2022-02-21 00:00:00,TKY/BTC,0.0000000078,0.0000000083,0.0000000078,0.0000000079,5359427.21483797,0.042849000022689963
1645315200,2022-02-20 00:00:00,TKY/BTC,0.0000000084,0.0000000086,0.0000000078,0.0000000079,10816869.5017,0.08590862249434
1645228800,2022-02-19 00:00:00,TKY/BTC,0.0000000088,0.0000000089,0.0000000082,0.0000000084,26991091.8437,0.23106953868494
1645142400,2022-02-18 00:00:00,TKY/BTC,0.0000000082,0.0000000092,0.000000008,0.000000009,6917292.8284,0.05948565575849
1645056000,2022-02-17 00:00:00,TKY/BTC,0.0000000081,0.0000000082,0.000000008,0.0000000081,2506441.2874,0.02030345541342
1644969600,2022-02-16 00:00:00,TKY/BTC,0.000000008,0.0000000082,0.0000000075,0.0000000082,14968716.60055853,0.119736107952469946
1644883200,2022-02-15 00:00:00,TKY/BTC,0.0000000081,0.0000000082,0.0000000076,0.000000008,11523946.25082307,0.093049338461819946
1644796800,2022-02-14 00:00:00,TKY/BTC,0.0000000084,0.0000000085,0.0000000079,0.0000000081,8062203.3433,0.06609689018303
1644710400,2022-02-13 00:00:00,TKY/BTC,0.0000000085,0.0000000088,0.0000000082,0.0000000083,19132313.15272067,0.160794983815489829
1644624000,2022-02-12 00:00:00,TKY/BTC,0.0000000087,0.0000000088,0.0000000083,0.0000000083,25462354.97856091,0.215277615192059917
1644537600,2022-02-11 00:00:00,TKY/BTC,0.0000000089,0.0000000095,0.0000000087,0.0000000088,17284877.393,0.1573844146058
1644451200,2022-02-10 00:00:00,TKY/BTC,0.0000000087,0.000000009,0.0000000085,0.0000000089,15794824.7015,0.13863487725365
1644364800,2022-02-09 00:00:00,TKY/BTC,0.0000000086,0.0000000095,0.0000000083,0.0000000087,35089593.2002,0.3101023253918
1644278400,2022-02-08 00:00:00,TKY/BTC,0.0000000095,0.0000000096,0.0000000084,0.0000000086,14648113.09018888,0.13025117063257992
1644192000,2022-02-07 00:00:00,TKY/BTC,0.0000000094,0.0000000098,0.0000000091,0.0000000095,32176759.7835,0.30386988976288
1644105600,2022-02-06 00:00:00,TKY/BTC,0.0000000088,0.0000000106,0.0000000088,0.0000000093,34034087.15608651,0.331058810378509798
1644019200,2022-02-05 00:00:00,TKY/BTC,0.0000000085,0.0000000094,0.0000000083,0.0000000088,4467889.80690246,0.039132506821810074
1643932800,2022-02-04 00:00:00,TKY/BTC,0.0000000088,0.0000000091,0.0000000084,0.0000000084,13366907.33461538,0.116659272548399958
1643846400,2022-02-03 00:00:00,TKY/BTC,0.0000000089,0.0000000093,0.0000000084,0.0000000086,16966843.59016451,0.146692044918379943
1643760000,2022-02-02 00:00:00,TKY/BTC,0.0000000091,0.0000000092,0.0000000085,0.0000000089,10262816.45126363,0.091123202773379944
1643673600,2022-02-01 00:00:00,TKY/BTC,0.000000009,0.0000000093,0.0000000087,0.0000000091,8526797.6266,0.0775252254914
1643587200,2022-01-31 00:00:00,TKY/BTC,0.0000000091,0.0000000093,0.0000000087,0.000000009,4457443.0850967,0.03997319680533997
1643500800,2022-01-30 00:00:00,TKY/BTC,0.0000000092,0.0000000096,0.000000009,0.000000009,6427534.24957158,0.059905786384950029
1643414400,2022-01-29 00:00:00,TKY/BTC,0.000000009,0.0000000093,0.0000000088,0.0000000091,10362938.5808215,0.09351373635180995
1643328000,2022-01-28 00:00:00,TKY/BTC,0.000000009,0.0000000095,0.0000000089,0.0000000089,15971341.87481981,0.148817058687479898
1643241600,2022-01-27 00:00:00,TKY/BTC,0.0000000097,0.0000000099,0.0000000089,0.0000000092,17492232.8951,0.16177007020258
1643155200,2022-01-26 00:00:00,TKY/BTC,0.0000000093,0.0000000103,0.0000000092,0.0000000096,16836376.22752912,0.165208311986389936
1643068800,2022-01-25 00:00:00,TKY/BTC,0.0000000094,0.0000000098,0.0000000089,0.0000000094,11765240.04209569,0.108511903657909917
1642982400,2022-01-24 00:00:00,TKY/BTC,0.0000000096,0.0000000102,0.0000000089,0.0000000094,16783017.26957352,0.157814577609689904
1642896000,2022-01-23 00:00:00,TKY/BTC,0.0000000095,0.0000000102,0.0000000094,0.0000000095,7296928.30242176,0.071003815570659952
1642809600,2022-01-22 00:00:00,TKY/BTC,0.0000000104,0.0000000107,0.0000000093,0.0000000096,27600232.47723232,0.277724126443069812
1642723200,2022-01-21 00:00:00,TKY/BTC,0.000000011,0.000000011,0.0000000102,0.0000000105,37624083.72309811,0.397454984635549777
1642636800,2022-01-20 00:00:00,TKY/BTC,0.0000000113,0.0000000115,0.0000000107,0.000000011,14863282.40177391,0.166848244862079965
1642550400,2022-01-19 00:00:00,TKY/BTC,0.0000000112,0.0000000117,0.000000011,0.0000000114,10339694.186647,0.1158671485107199
1642464000,2022-01-18 00:00:00,TKY/BTC,0.0000000118,0.0000000118,0.0000000109,0.000000011,29089760.04562035,0.326494715467519955
1642377600,2022-01-17 00:00:00,TKY/BTC,0.0000000124,0.0000000124,0.0000000117,0.0000000117,15159487.0627575,0.1808107458276
1642291200,2022-01-16 00:00:00,TKY/BTC,0.0000000133,0.0000000133,0.0000000122,0.0000000123,29755586.9998,0.37157371945488
1642204800,2022-01-15 00:00:00,TKY/BTC,0.0000000119,0.0000000146,0.0000000119,0.0000000133,49066879.55405426,0.649770169749374525
1642118400,2022-01-14 00:00:00,TKY/BTC,0.0000000112,0.0000000126,0.0000000111,0.000000012,50840516.24446629,0.585315868883249701
1642032000,2022-01-13 00:00:00,TKY/BTC,0.0000000112,0.0000000119,0.000000011,0.0000000113,47363941.47523685,0.53620280156647009
1641945600,2022-01-12 00:00:00,TKY/BTC,0.0000000114,0.0000000118,0.0000000107,0.0000000113,58415392.48166315,0.65613739213271991
1641859200,2022-01-11 00:00:00,TKY/BTC,0.0000000114,0.0000000119,0.0000000113,0.0000000114,10287172.8637826,0.1182779795118499
1641772800,2022-01-10 00:00:00,TKY/BTC,0.000000012,0.0000000121,0.0000000111,0.0000000113,32053666.9923417,0.367592456762779892
1641686400,2022-01-09 00:00:00,TKY/BTC,0.0000000116,0.0000000123,0.0000000115,0.0000000122,10330469.6006,0.12153201979369
1641600000,2022-01-08 00:00:00,TKY/BTC,0.0000000126,0.0000000128,0.0000000112,0.0000000116,48915135.5741,0.56937849524117
1641513600,2022-01-07 00:00:00,TKY/BTC,0.0000000128,0.0000000132,0.0000000121,0.0000000126,21833828.9717,0.27752301024458
1641427200,2022-01-06 00:00:00,TKY/BTC,0.0000000131,0.0000000133,0.0000000125,0.0000000128,17080708.24367181,0.222096853575179862
1641340800,2022-01-05 00:00:00,TKY/BTC,0.000000014,0.0000000143,0.0000000123,0.0000000131,53173553.53887123,0.697517501078539693
1641254400,2022-01-04 00:00:00,TKY/BTC,0.0000000123,0.0000000144,0.0000000117,0.000000014,86541634.35989827,1.119252923762519594
1641168000,2022-01-03 00:00:00,TKY/BTC,0.0000000125,0.0000000126,0.000000012,0.0000000125,15812236.7681,0.19371128378436
1641081600,2022-01-02 00:00:00,TKY/BTC,0.0000000129,0.0000000129,0.000000012,0.0000000126,37223258.98244193,0.462543413245729932
1640995200,2022-01-01 00:00:00,TKY/BTC,0.0000000148,0.0000000149,0.0000000127,0.0000000129,47647128.25769989,0.628780940570349746
1640908800,2021-12-31 00:00:00,TKY/BTC,0.0000000118,0.0000000196,0.0000000114,0.0000000149,151374891.05034535,2.261638477124815632
1640822400,2021-12-30 00:00:00,TKY/BTC,0.0000000111,0.0000000118,0.0000000107,0.0000000118,10746794.37193478,0.12049840576726997
1640736000,2021-12-29 00:00:00,TKY/BTC,0.0000000118,0.0000000122,0.0000000111,0.0000000113,6431036.20398152,0.075037750947959929
1640649600,2021-12-28 00:00:00,TKY/BTC,0.0000000117,0.0000000123,0.0000000115,0.0000000117,15396607.44350573,0.183169817420069967
