https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KMA,Volume USDT
1656201600,2022-06-26 00:00:00,KMA/USDT,0.002534,0.002569,0.00238,0.002531,9737836.61724667,24051.20565415015111
1656115200,2022-06-25 00:00:00,KMA/USDT,0.002532,0.00257,0.00245,0.002532,5271255.8439209,13251.50926850309142
1656028800,2022-06-24 00:00:00,KMA/USDT,0.002523,0.002599,0.002418,0.002532,9015789.96978771,22836.64176756077672
1655942400,2022-06-23 00:00:00,KMA/USDT,0.002532,0.002596,0.002279,0.002523,15550530.95259207,38517.20966192469625
1655856000,2022-06-22 00:00:00,KMA/USDT,0.002539,0.002566,0.00241,0.002532,16660407.40944329,41434.99865589618885
1655769600,2022-06-21 00:00:00,KMA/USDT,0.002447,0.002747,0.002433,0.002538,16026114.15504417,40829.58295247596953
1655683200,2022-06-20 00:00:00,KMA/USDT,0.002494,0.002798,0.002426,0.002465,22738750.88039265,57945.01317126627662
1655596800,2022-06-19 00:00:00,KMA/USDT,0.002466,0.002599,0.0023,0.002493,25126062.1761042,60953.79255656408924
1655510400,2022-06-18 00:00:00,KMA/USDT,0.002547,0.00295,0.0022,0.002465,68266647.63225613,170259.23995610887692
1655424000,2022-06-17 00:00:00,KMA/USDT,0.00253,0.0027,0.002366,0.002558,33333670.78777531,85067.98096636876364
1655337600,2022-06-16 00:00:00,KMA/USDT,0.002712,0.003,0.002429,0.00253,73029264.42512588,198366.57737822376989
1655251200,2022-06-15 00:00:00,KMA/USDT,0.002474,0.0033,0.002255,0.002735,42445855.00055204,115649.94648715345161
1655164800,2022-06-14 00:00:00,KMA/USDT,0.002724,0.0033,0.00245,0.002475,47790483.47255091,135432.37254327272284
1655078400,2022-06-13 00:00:00,KMA/USDT,0.002642,0.002893,0.002095,0.002724,64963273.48560568,157873.30610592568425
1654992000,2022-06-12 00:00:00,KMA/USDT,0.002255,0.00467,0.002255,0.002643,399025784.4531501,1241005.69194954598425
1654905600,2022-06-11 00:00:00,KMA/USDT,0.002175,0.002255,0.00207,0.002255,28601008.06474636,61840.18779009718149
1654819200,2022-06-10 00:00:00,KMA/USDT,0.002251,0.002311,0.002019,0.00218,31240308.09790326,67783.0995067239759
1654732800,2022-06-09 00:00:00,KMA/USDT,0.002171,0.002297,0.002162,0.002251,37158153.10572278,80921.91411683645692
1654646400,2022-06-08 00:00:00,KMA/USDT,0.002159,0.00223,0.002082,0.00217,42601157.12659125,92352.90186175717959
1654560000,2022-06-07 00:00:00,KMA/USDT,0.002174,0.00234,0.00205,0.002158,56724643.74337894,124331.77921404287534
1654473600,2022-06-06 00:00:00,KMA/USDT,0.002159,0.002288,0.002102,0.002163,40651682.25332636,88268.84208497506467
1654387200,2022-06-05 00:00:00,KMA/USDT,0.002155,0.002403,0.002093,0.002159,42843244.752205,93966.69526308363978
1654300800,2022-06-04 00:00:00,KMA/USDT,0.002136,0.00228,0.002092,0.002157,31099413.00190283,66835.35805823966941
1654214400,2022-06-03 00:00:00,KMA/USDT,0.002057,0.002476,0.001925,0.002136,55046057.6274465,120140.96138124649817
1654128000,2022-06-02 00:00:00,KMA/USDT,0.001985,0.0022,0.001939,0.002046,30113393.40812179,61105.15893086367544
1654041600,2022-06-01 00:00:00,KMA/USDT,0.002094,0.002149,0.001913,0.001985,13852915.85545248,28463.81514255628154
1653955200,2022-05-31 00:00:00,KMA/USDT,0.002063,0.002399,0.00199,0.002094,19939648.54578967,42788.85566493394385
1653868800,2022-05-30 00:00:00,KMA/USDT,0.00203,0.002245,0.001914,0.002063,33291433.59959438,67837.0150464792625
1653782400,2022-05-29 00:00:00,KMA/USDT,0.002343,0.002483,0.001975,0.00203,10102026.75068471,21232.74406743722419
1653696000,2022-05-28 00:00:00,KMA/USDT,0.002147,0.002431,0.001952,0.002343,10651823.96846103,22207.64902691522228
1653609600,2022-05-27 00:00:00,KMA/USDT,0.002198,0.002277,0.002051,0.002147,7329541.00939739,15855.49445548050259
1653523200,2022-05-26 00:00:00,KMA/USDT,0.002275,0.00287,0.001901,0.002198,41889708.36659701,98556.86417472687964
1653436800,2022-05-25 00:00:00,KMA/USDT,0.002185,0.00255,0.002041,0.002263,9435712.356482,21519.87982440280687
1653350400,2022-05-24 00:00:00,KMA/USDT,0.002394,0.002497,0.001951,0.002211,13339425.39924053,29109.28928514127305
1653264000,2022-05-23 00:00:00,KMA/USDT,0.002211,0.002561,0.002178,0.002394,28966666.44120243,68425.73773297024594
1653177600,2022-05-22 00:00:00,KMA/USDT,0.002262,0.002744,0.002075,0.002212,27309359.83809258,64642.63809418602355
1653091200,2022-05-21 00:00:00,KMA/USDT,0.00199,0.0025,0.001955,0.002262,15286763.95592483,33718.45985962344232
1653004800,2022-05-20 00:00:00,KMA/USDT,0.002406,0.0025,0.001905,0.00199,18455816.55490227,41749.28075062370858
1652918400,2022-05-19 00:00:00,KMA/USDT,0.001977,0.002494,0.001977,0.002419,11396034.97501896,25796.86048554459124
1652832000,2022-05-18 00:00:00,KMA/USDT,0.0022,0.002211,0.00195,0.001977,4848022.60353327,10010.23906662432471
1652745600,2022-05-17 00:00:00,KMA/USDT,0.002237,0.002322,0.002025,0.002198,10702997.42981094,23472.72207006549362
1652659200,2022-05-16 00:00:00,KMA/USDT,0.002077,0.002286,0.001881,0.002259,17584795.61762705,36989.87767326655015
1652572800,2022-05-15 00:00:00,KMA/USDT,0.002043,0.002716,0.002021,0.002104,15338502.96488254,34551.49868080857587
1652486400,2022-05-14 00:00:00,KMA/USDT,0.001962,0.002118,0.001806,0.002043,18121064.9525561,35156.23895357937995
1652400000,2022-05-13 00:00:00,KMA/USDT,0.00199,0.002506,0.001908,0.001957,10820372.52535505,24762.36621281696783
1652313600,2022-05-12 00:00:00,KMA/USDT,0.002184,0.002461,0.001803,0.00199,36801706.48699291,71892.60625804194038
1652227200,2022-05-11 00:00:00,KMA/USDT,0.003936,0.004025,0.002075,0.00215,89803120.96978517,260186.03691375345368
1652140800,2022-05-10 00:00:00,KMA/USDT,0.003851,0.00462,0.003616,0.003914,23202100.04164513,94044.73537122951162
1652054400,2022-05-09 00:00:00,KMA/USDT,0.00387,0.004398,0.003628,0.003892,32645409.51136126,128751.94718805946757
1651968000,2022-05-08 00:00:00,KMA/USDT,0.004004,0.004368,0.003661,0.00386,10860272.86302249,42492.32113094140607
1651881600,2022-05-07 00:00:00,KMA/USDT,0.004254,0.004352,0.0039,0.004003,11299943.16117584,46386.83346953012619
1651795200,2022-05-06 00:00:00,KMA/USDT,0.004765,0.004765,0.004,0.004254,17015915.88841595,73397.13387463432979
1651708800,2022-05-05 00:00:00,KMA/USDT,0.00517,0.005398,0.004646,0.004741,6780365.18258901,34213.19566329852073
1651622400,2022-05-04 00:00:00,KMA/USDT,0.00488,0.005392,0.00475,0.00517,6568888.95597634,33128.0701896020113
1651536000,2022-05-03 00:00:00,KMA/USDT,0.005127,0.0055,0.004762,0.004884,10216183.01520928,51524.28510396515859
1651449600,2022-05-02 00:00:00,KMA/USDT,0.005,0.005469,0.004795,0.005138,5167761.61458401,26009.43133944755841
1651363200,2022-05-01 00:00:00,KMA/USDT,0.004782,0.00511,0.004584,0.005001,13208769.9540927,63155.28194204411112
1651276800,2022-04-30 00:00:00,KMA/USDT,0.00523,0.005346,0.004748,0.004814,7459629.89800061,38025.55204252429138
1651190400,2022-04-29 00:00:00,KMA/USDT,0.005583,0.005693,0.005207,0.005231,4451620.14386617,24114.16308979000826
1651104000,2022-04-28 00:00:00,KMA/USDT,0.005583,0.00574,0.00535,0.005614,5987495.0292078,33396.50790611170073
1651017600,2022-04-27 00:00:00,KMA/USDT,0.005682,0.005704,0.005346,0.005583,9584099.03723784,52960.17866571205354
1650931200,2022-04-26 00:00:00,KMA/USDT,0.005955,0.006183,0.005597,0.005683,3341657.75678499,19863.64781402856512
1650844800,2022-04-25 00:00:00,KMA/USDT,0.00589,0.006061,0.0055,0.005988,6751731.73952457,38955.07664862471192
1650758400,2022-04-24 00:00:00,KMA/USDT,0.006039,0.006039,0.005826,0.00589,4833364.30057982,28498.1185506512599
1650672000,2022-04-23 00:00:00,KMA/USDT,0.006153,0.006153,0.005827,0.006065,3219041.87421606,19293.0978879570424
1650585600,2022-04-22 00:00:00,KMA/USDT,0.00621,0.006324,0.006,0.006127,1925094.36902223,11911.79385176787995
1650499200,2022-04-21 00:00:00,KMA/USDT,0.00667,0.00686,0.0062,0.0062,6116085.9707924,39819.8391417431194
1650412800,2022-04-20 00:00:00,KMA/USDT,0.006946,0.006968,0.006579,0.006693,6319748.90952172,42593.33740603956641
1650326400,2022-04-19 00:00:00,KMA/USDT,0.00695,0.0071,0.006815,0.006923,3429985.73549733,23776.15050461593108
1650240000,2022-04-18 00:00:00,KMA/USDT,0.007,0.007025,0.0065,0.006954,8135747.70387414,54811.96303799904299
1650153600,2022-04-17 00:00:00,KMA/USDT,0.007026,0.007366,0.006999,0.007022,6257941.3369229,44733.89245844162446
1650067200,2022-04-16 00:00:00,KMA/USDT,0.007494,0.007628,0.007,0.007,3114220.87753788,22709.83882921590722
1649980800,2022-04-15 00:00:00,KMA/USDT,0.00708,0.00765,0.007051,0.007521,5323413.78295491,39390.43581195296438
1649894400,2022-04-14 00:00:00,KMA/USDT,0.007476,0.008036,0.007055,0.007107,8558671.96081297,64316.21618803070912
1649808000,2022-04-13 00:00:00,KMA/USDT,0.006969,0.007634,0.006969,0.007498,8821728.02602573,65047.00922314222155
1649721600,2022-04-12 00:00:00,KMA/USDT,0.00691,0.007184,0.006695,0.006969,7981283.99466877,55340.83473896162876
1649635200,2022-04-11 00:00:00,KMA/USDT,0.007944,0.008088,0.0066,0.00691,17926709.07846774,127434.01747084328518
1649548800,2022-04-10 00:00:00,KMA/USDT,0.009066,0.009066,0.0077,0.007944,20970729.32844816,173401.32134501314455
1649462400,2022-04-09 00:00:00,KMA/USDT,0.0074,0.0094,0.007387,0.009066,53124696.15221789,457614.31105050080041
1649376000,2022-04-08 00:00:00,KMA/USDT,0.007437,0.0082,0.007212,0.0074,32750567.13830549,253836.23256893098375
1649289600,2022-04-07 00:00:00,KMA/USDT,0.00629,0.0081,0.006167,0.007425,50874240.04899093,367829.09170869639764
1649203200,2022-04-06 00:00:00,KMA/USDT,0.006483,0.006526,0.006077,0.00629,13084046.8790898,82298.41847022300643
1649116800,2022-04-05 00:00:00,KMA/USDT,0.006632,0.006966,0.006482,0.006482,6061286.91609883,40642.86840846339291
1649030400,2022-04-04 00:00:00,KMA/USDT,0.006522,0.006701,0.00637,0.006633,10505148.46125856,69135.26443999738959
1648944000,2022-04-03 00:00:00,KMA/USDT,0.006774,0.007454,0.006341,0.006522,24486624.50089323,168730.74286391382478
1648857600,2022-04-02 00:00:00,KMA/USDT,0.006098,0.007226,0.006077,0.006771,26245071.56016187,177649.32260892631834
1648771200,2022-04-01 00:00:00,KMA/USDT,0.005956,0.006269,0.005808,0.006098,22096013.41979618,130896.08858198510921
1648684800,2022-03-31 00:00:00,KMA/USDT,0.006174,0.006494,0.005808,0.005956,27577970.32068266,166656.37522507183522
1648598400,2022-03-30 00:00:00,KMA/USDT,0.006085,0.0068,0.005951,0.006178,29471717.76085611,185851.92552864533767
1648512000,2022-03-29 00:00:00,KMA/USDT,0.005732,0.007599,0.005732,0.006089,80229135.28835864,522305.53679990677604
1648425600,2022-03-28 00:00:00,KMA/USDT,0.005733,0.005903,0.005497,0.005733,34945086.93835592,198588.80842808674764
1648339200,2022-03-27 00:00:00,KMA/USDT,0.00563,0.006262,0.005504,0.005733,15115363.02487646,86800.31448486360306
1648252800,2022-03-26 00:00:00,KMA/USDT,0.005619,0.00574,0.005475,0.005659,4104056.15524304,22896.8359138511487
1648166400,2022-03-25 00:00:00,KMA/USDT,0.005781,0.0058,0.005431,0.005618,8020214.16248171,45212.33213781189273
1648080000,2022-03-24 00:00:00,KMA/USDT,0.00537,0.005999,0.0053,0.005788,23487984.85555158,132366.68619896317566
1647993600,2022-03-23 00:00:00,KMA/USDT,0.005358,0.0056,0.005156,0.00537,16429913.69092842,87993.22654695432915
1647907200,2022-03-22 00:00:00,KMA/USDT,0.005273,0.005491,0.005158,0.00536,9012651.85267524,47515.69667958668343
1647820800,2022-03-21 00:00:00,KMA/USDT,0.005478,0.005637,0.005272,0.005272,6750847.35961543,36831.90553833273113
1647734400,2022-03-20 00:00:00,KMA/USDT,0.005412,0.00635,0.005349,0.00548,28308672.66197819,164037.87704036986387
1647648000,2022-03-19 00:00:00,KMA/USDT,0.005357,0.005473,0.005063,0.005383,10173921.93896952,53282.45874442516999
1647561600,2022-03-18 00:00:00,KMA/USDT,0.005301,0.005372,0.005125,0.005357,7050609.18883943,36966.98958730741494
1647475200,2022-03-17 00:00:00,KMA/USDT,0.005361,0.005507,0.005158,0.005301,7789814.01453755,41459.84484389331452
1647388800,2022-03-16 00:00:00,KMA/USDT,0.005347,0.005585,0.005238,0.005361,13671622.33485551,73589.11431930019538
1647302400,2022-03-15 00:00:00,KMA/USDT,0.005048,0.005628,0.004974,0.005347,14743268.46647582,78098.27306003097767
1647216000,2022-03-14 00:00:00,KMA/USDT,0.005823,0.005873,0.004902,0.005054,21143771.78751402,113442.62646287287879
1647129600,2022-03-13 00:00:00,KMA/USDT,0.00573,0.005903,0.005572,0.005826,6807680.19610371,38703.37500772909719
1647043200,2022-03-12 00:00:00,KMA/USDT,0.006057,0.006199,0.005729,0.005729,4153119.10242872,24677.12380171780187
1646956800,2022-03-11 00:00:00,KMA/USDT,0.006484,0.006999,0.005909,0.006057,15477170.12537114,98010.82406635764748
1646870400,2022-03-10 00:00:00,KMA/USDT,0.00614,0.006723,0.00583,0.006518,15552007.59141969,96052.31850952113169
1646784000,2022-03-09 00:00:00,KMA/USDT,0.006416,0.006416,0.005901,0.00614,19392142.96602125,117819.17163548610838
1646697600,2022-03-08 00:00:00,KMA/USDT,0.00662,0.006895,0.006133,0.006416,19325171.58431024,124029.07947050755792
1646611200,2022-03-07 00:00:00,KMA/USDT,0.006925,0.007058,0.0066,0.00664,11409181.61865193,76996.50954598936368
1646524800,2022-03-06 00:00:00,KMA/USDT,0.007082,0.007162,0.00692,0.006925,2861720.41592738,20139.92513367385643
1646438400,2022-03-05 00:00:00,KMA/USDT,0.007176,0.00737,0.007,0.007082,8480159.25609433,61000.22352329137215
1646352000,2022-03-04 00:00:00,KMA/USDT,0.0072,0.0076,0.007,0.007177,8471355.7666495,61198.82254901693055
1646265600,2022-03-03 00:00:00,KMA/USDT,0.0076,0.0077,0.007,0.0071,4973140.89590837,36116.151924936511
1646179200,2022-03-02 00:00:00,KMA/USDT,0.0076,0.0078,0.0069,0.0076,22340203.88611168,164348.532820485171
1646092800,2022-03-01 00:00:00,KMA/USDT,0.0076,0.0083,0.0074,0.0076,17280400.59368834,135459.201330599406
1646006400,2022-02-28 00:00:00,KMA/USDT,0.0073,0.0077,0.007,0.0076,13921384.70725156,101819.647910910026
1645920000,2022-02-27 00:00:00,KMA/USDT,0.0073,0.0079,0.0072,0.0074,10009593.81142316,74799.018682602318
1645833600,2022-02-26 00:00:00,KMA/USDT,0.0076,0.0078,0.0069,0.0074,15643096.11666852,114983.696572118489
1645747200,2022-02-25 00:00:00,KMA/USDT,0.0073,0.0085,0.0071,0.0075,17776291.00948463,134347.232758306565
1645660800,2022-02-24 00:00:00,KMA/USDT,0.0076,0.008,0.0068,0.0073,32710802.24466127,239012.369483619145
1645574400,2022-02-23 00:00:00,KMA/USDT,0.0082,0.0084,0.0074,0.0077,17314350.73958014,136605.718308748534
1645488000,2022-02-22 00:00:00,KMA/USDT,0.0077,0.0088,0.0074,0.0081,20702788.08596969,165552.7014303899
1645401600,2022-02-21 00:00:00,KMA/USDT,0.0078,0.0096,0.0075,0.0078,55612251.63856943,470285.983790726634
1645315200,2022-02-20 00:00:00,KMA/USDT,0.007,0.0084,0.007,0.0078,38125450.92095581,289092.574995511724
1645228800,2022-02-19 00:00:00,KMA/USDT,0.0069,0.0082,0.0069,0.007,18998297.01411756,140507.81938845368
1645142400,2022-02-18 00:00:00,KMA/USDT,0.0069,0.0075,0.0068,0.007,9013777.87833103,64492.479501784487
1645056000,2022-02-17 00:00:00,KMA/USDT,0.0075,0.0078,0.0068,0.007,19392126.63951282,139535.893150221887
1644969600,2022-02-16 00:00:00,KMA/USDT,0.008,0.0081,0.0074,0.0075,15461750.40928701,120583.072025069511
1644883200,2022-02-15 00:00:00,KMA/USDT,0.0066,0.0088,0.0066,0.008,45308447.47466511,348476.895777002688
1644796800,2022-02-14 00:00:00,KMA/USDT,0.0067,0.0074,0.0066,0.0067,12494203.36883469,85887.890489824485
1644710400,2022-02-13 00:00:00,KMA/USDT,0.0075,0.0078,0.0067,0.0068,13478682.37287756,98097.092239637218
1644624000,2022-02-12 00:00:00,KMA/USDT,0.0073,0.0089,0.0071,0.0074,38685183.14635024,312946.566424348941
1644537600,2022-02-11 00:00:00,KMA/USDT,0.007,0.009,0.0067,0.0072,45280862.34385045,352995.789059004533
1644451200,2022-02-10 00:00:00,KMA/USDT,0.0073,0.0075,0.0066,0.0069,17802544.02619487,125224.632446705158
1644364800,2022-02-09 00:00:00,KMA/USDT,0.0069,0.0075,0.0067,0.0072,13352460.64977806,94916.568877420318
1644278400,2022-02-08 00:00:00,KMA/USDT,0.0076,0.0083,0.0066,0.0069,33815870.42557493,247155.750501318859
