https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LACE,Volume USDT
1660694400,2022-08-17 00:00:00,LACE/USDT,0.00972,0.01001,0.00946,0.0096,3948550.1469,38186.423704613
1660608000,2022-08-16 00:00:00,LACE/USDT,0.00974,0.00986,0.00941,0.00973,4378192.4643,42236.511899142
1660521600,2022-08-15 00:00:00,LACE/USDT,0.01052,0.01052,0.0096,0.00974,5803223.9084,57947.09595
1660435200,2022-08-14 00:00:00,LACE/USDT,0.01058,0.0132,0.01006,0.01056,12175194.9416,135587.171420416
1660348800,2022-08-13 00:00:00,LACE/USDT,0.00978,0.01148,0.00978,0.01063,6287043.5645,64762.126840548
1660262400,2022-08-12 00:00:00,LACE/USDT,0.01018,0.01041,0.00901,0.00979,6678685.0402,65133.069307939
1660176000,2022-08-11 00:00:00,LACE/USDT,0.01059,0.011,0.01013,0.01018,5355964.417,56389.865285669
1660089600,2022-08-10 00:00:00,LACE/USDT,0.01056,0.0107,0.01026,0.01062,4947946.1134,51665.411789664
1660003200,2022-08-09 00:00:00,LACE/USDT,0.01015,0.011,0.01008,0.01057,5069431.6726,53040.764313207
1659916800,2022-08-08 00:00:00,LACE/USDT,0.0104,0.01085,0.01008,0.01016,4509792.0563,46995.737131947
1659830400,2022-08-07 00:00:00,LACE/USDT,0.01036,0.01079,0.0101,0.01038,4293766.163,44568.833928795
1659744000,2022-08-06 00:00:00,LACE/USDT,0.0104,0.0105,0.01022,0.01043,4584321.8455,47555.10550927
1659657600,2022-08-05 00:00:00,LACE/USDT,0.01067,0.0114,0.01022,0.01044,5879074.0802,62403.353258562
1659571200,2022-08-04 00:00:00,LACE/USDT,0.01021,0.01175,0.00974,0.01067,6835789.2327,72067.621122732
1659484800,2022-08-03 00:00:00,LACE/USDT,0.01029,0.01058,0.01,0.0102,5260254.8159,53602.683217973
1659398400,2022-08-02 00:00:00,LACE/USDT,0.01073,0.0108,0.01014,0.01025,4742874.7022,49760.270052952
1659312000,2022-08-01 00:00:00,LACE/USDT,0.01075,0.01115,0.01042,0.01073,6618386.56526892,70610.5378226481464
1659225600,2022-07-31 00:00:00,LACE/USDT,0.01092,0.01121,0.01051,0.01075,5289524.2774,57068.52895476
1659139200,2022-07-30 00:00:00,LACE/USDT,0.0112,0.0115,0.01062,0.01092,6338795.3365,69568.609403394
1659052800,2022-07-29 00:00:00,LACE/USDT,0.01021,0.01188,0.01,0.01121,13570761.294,148316.263094527
1658966400,2022-07-28 00:00:00,LACE/USDT,0.00988,0.01034,0.0095,0.01021,5321123.1076,52734.136790984
1658880000,2022-07-27 00:00:00,LACE/USDT,0.00943,0.00999,0.00931,0.00988,4360429.0211,41886.786527143
1658793600,2022-07-26 00:00:00,LACE/USDT,0.00985,0.01006,0.0091,0.00942,4817504.6498,46493.419301025
1658707200,2022-07-25 00:00:00,LACE/USDT,0.00998,0.01092,0.0095,0.00985,5651723.2368,56700.584798503
1658620800,2022-07-24 00:00:00,LACE/USDT,0.01007,0.0111,0.0097,0.00998,4548162.2192,46136.963984483
1658534400,2022-07-23 00:00:00,LACE/USDT,0.00979,0.01038,0.00952,0.01,5072311.2306,49888.878591966
1658448000,2022-07-22 00:00:00,LACE/USDT,0.01011,0.01036,0.00965,0.00979,4540998.1037,45201.167833922
1658361600,2022-07-21 00:00:00,LACE/USDT,0.01066,0.0115,0.00951,0.01011,8101285.123,83604.698637857
1658275200,2022-07-20 00:00:00,LACE/USDT,0.01167,0.01181,0.01016,0.01063,4167492.0376,45320.347998031
1658188800,2022-07-19 00:00:00,LACE/USDT,0.01089,0.0135,0.01036,0.01167,6815388.21420619,77299.8621448040133
1658102400,2022-07-18 00:00:00,LACE/USDT,0.0092,0.01176,0.00912,0.01089,9860569.88357118,101288.7847941531448
1658016000,2022-07-17 00:00:00,LACE/USDT,0.00937,0.00951,0.00906,0.00921,4057591.86996935,37615.4820072916552
1657929600,2022-07-16 00:00:00,LACE/USDT,0.00921,0.01003,0.00901,0.00926,4807049.93793813,44722.268596343882
1657843200,2022-07-15 00:00:00,LACE/USDT,0.00936,0.01034,0.00893,0.0092,5481375.20089813,52262.9700835678913
1657756800,2022-07-14 00:00:00,LACE/USDT,0.00942,0.011,0.00882,0.00939,6829830.46440094,64700.7702274090688
1657670400,2022-07-13 00:00:00,LACE/USDT,0.00951,0.00964,0.00798,0.00946,9247122.7735368,82527.6753029646118
1657584000,2022-07-12 00:00:00,LACE/USDT,0.01018,0.01018,0.00921,0.0095,5998143.81015785,57489.1252204797456
1657497600,2022-07-11 00:00:00,LACE/USDT,0.01088,0.01096,0.0097,0.01018,5886970.8985028,61272.7802426864244
1657411200,2022-07-10 00:00:00,LACE/USDT,0.0127,0.01279,0.01054,0.01091,9100696.51172528,101765.6747786018816
1657324800,2022-07-09 00:00:00,LACE/USDT,0.01124,0.01439,0.01009,0.0127,10542713.76165583,116121.467332921877
1657238400,2022-07-08 00:00:00,LACE/USDT,0.01018,0.0139,0.00962,0.01127,13874881.21214034,153644.4163629310761
1657152000,2022-07-07 00:00:00,LACE/USDT,0.00968,0.021,0.00966,0.01018,37023757.66987667,530483.8633414840105
1657065600,2022-07-06 00:00:00,LACE/USDT,0.00888,0.00973,0.00876,0.00959,6602535.34740285,60357.2378805443199
1656979200,2022-07-05 00:00:00,LACE/USDT,0.00914,0.0095,0.0084,0.00889,4535307.18934369,40097.0090009003381
1656892800,2022-07-04 00:00:00,LACE/USDT,0.0089,0.0096,0.00873,0.00914,4761815.18492172,43451.8614060223651
1656806400,2022-07-03 00:00:00,LACE/USDT,0.00896,0.0092,0.00855,0.00894,4103504.52642467,36280.8288929400547
1656720000,2022-07-02 00:00:00,LACE/USDT,0.00939,0.00943,0.00866,0.00897,4275220.22764656,38870.2279528767919
1656633600,2022-07-01 00:00:00,LACE/USDT,0.00992,0.01031,0.00901,0.00938,5408111.15371193,51440.0244449300037
1656547200,2022-06-30 00:00:00,LACE/USDT,0.01084,0.01112,0.00955,0.00992,6199142.97262007,61100.7720204370009
1656460800,2022-06-29 00:00:00,LACE/USDT,0.00971,0.0112,0.00948,0.01094,6894607.35562969,69764.6691006453104
1656374400,2022-06-28 00:00:00,LACE/USDT,0.01006,0.01031,0.0095,0.0097,4139257.83117698,41197.0704669991848
1656288000,2022-06-27 00:00:00,LACE/USDT,0.01025,0.01091,0.00961,0.01011,1792139.5548099,18271.7535606601715
1656201600,2022-06-26 00:00:00,LACE/USDT,0.01075,0.0167,0.01024,0.01024,13252710.54639066,161339.7104009742984
1656115200,2022-06-25 00:00:00,LACE/USDT,0.01014,0.01203,0.01,0.01076,5166003.31443775,56266.6891789944057
1656028800,2022-06-24 00:00:00,LACE/USDT,0.01005,0.01048,0.00982,0.0102,1229333.07809478,12467.840441968128
1655942400,2022-06-23 00:00:00,LACE/USDT,0.01015,0.01073,0.00962,0.01003,1544472.03562593,15547.9969153951573
1655856000,2022-06-22 00:00:00,LACE/USDT,0.01024,0.01149,0.0094,0.01015,3208771.85777944,33005.5642646176125
1655769600,2022-06-21 00:00:00,LACE/USDT,0.01098,0.01145,0.01,0.01024,1784078.38103434,19137.5393967510319
1655683200,2022-06-20 00:00:00,LACE/USDT,0.01064,0.012,0.01011,0.01096,2729279.91354167,29964.3987819320862
1655596800,2022-06-19 00:00:00,LACE/USDT,0.00987,0.01186,0.0089,0.01087,2546506.56576868,25971.6110157934559
1655510400,2022-06-18 00:00:00,LACE/USDT,0.01073,0.01403,0.00861,0.01,4508577.65600309,48962.5345227685163
1655424000,2022-06-17 00:00:00,LACE/USDT,0.0115,0.0119,0.01054,0.01055,983713.82057607,11012.9449452304073
1655337600,2022-06-16 00:00:00,LACE/USDT,0.0123,0.01259,0.01129,0.01152,1242857.40486143,14944.3864477537953
1655251200,2022-06-15 00:00:00,LACE/USDT,0.012,0.01445,0.00991,0.0123,8322161.8486183,97748.151157426912
1655164800,2022-06-14 00:00:00,LACE/USDT,0.0122,0.014,0.0117,0.0121,8792824.6776782,109046.986953430635
1655078400,2022-06-13 00:00:00,LACE/USDT,0.0177,0.0224,0.0121,0.0121,12169638.74824385,180971.563715676027
1654992000,2022-06-12 00:00:00,LACE/USDT,0.0186,0.0187,0.0176,0.0177,7632798.93061015,138323.072182328306
1654905600,2022-06-11 00:00:00,LACE/USDT,0.0176,0.0249,0.0176,0.0186,10403188.1567171,203785.630129537903
1654819200,2022-06-10 00:00:00,LACE/USDT,0.0191,0.0195,0.0165,0.0176,10204323.56309799,183912.043223253555
1654732800,2022-06-09 00:00:00,LACE/USDT,0.0166,0.0193,0.0164,0.0191,5210930.56349422,94570.907606625795
1654646400,2022-06-08 00:00:00,LACE/USDT,0.0214,0.0227,0.016,0.0166,8516044.69755814,158219.549126870464
1654560000,2022-06-07 00:00:00,LACE/USDT,0.0154,0.039,0.0137,0.0214,33260141.32111983,736599.105536953983
1654473600,2022-06-06 00:00:00,LACE/USDT,0.0144,0.0175,0.0141,0.0154,5790282.82525252,91652.079359470598
1654387200,2022-06-05 00:00:00,LACE/USDT,0.0168,0.0228,0.0135,0.0143,8555326.93829318,147729.453598707516
1654300800,2022-06-04 00:00:00,LACE/USDT,0.0131,0.0184,0.0129,0.0169,3496053.93951162,52830.54341942177
1654214400,2022-06-03 00:00:00,LACE/USDT,0.0129,0.0181,0.0127,0.0131,8053694.34034437,124682.518946521349
1654128000,2022-06-02 00:00:00,LACE/USDT,0.0122,0.0135,0.0117,0.013,735295.4000045,9135.449195161009
1654041600,2022-06-01 00:00:00,LACE/USDT,0.0127,0.0142,0.0121,0.0123,2799873.40875941,36716.225271081066
1653955200,2022-05-31 00:00:00,LACE/USDT,0.0144,0.0149,0.0125,0.0128,3183331.64446615,43033.073568050468
1653868800,2022-05-30 00:00:00,LACE/USDT,0.0141,0.0178,0.0139,0.0145,3844994.22731408,58588.289364422386
1653782400,2022-05-29 00:00:00,LACE/USDT,0.0148,0.0153,0.0121,0.014,2853456.37368845,38284.894926187356
1653696000,2022-05-28 00:00:00,LACE/USDT,0.0138,0.0163,0.0135,0.0148,5429192.94519858,78708.304229097837
1653609600,2022-05-27 00:00:00,LACE/USDT,0.0148,0.0151,0.0133,0.0138,10030481.41547337,142771.178557523493
1653523200,2022-05-26 00:00:00,LACE/USDT,0.0162,0.0167,0.0146,0.0148,13975289.97079927,218953.047125856188
1653436800,2022-05-25 00:00:00,LACE/USDT,0.018,0.0183,0.0162,0.0162,18285260.97884001,312743.039109844372
1653350400,2022-05-24 00:00:00,LACE/USDT,0.019,0.0195,0.0169,0.018,19941997.60336713,368772.618859346047
1653264000,2022-05-23 00:00:00,LACE/USDT,0.024,0.0241,0.0182,0.019,16762755.74893318,329067.044662835539
1653177600,2022-05-22 00:00:00,LACE/USDT,0.0236,0.024,0.02,0.0239,3578620.47583427,78478.301303031846
1653091200,2022-05-21 00:00:00,LACE/USDT,0.0143,0.0294,0.0141,0.0236,17782413.28909186,382555.759688618933
1653004800,2022-05-20 00:00:00,LACE/USDT,0.0149,0.025,0.013,0.0143,6880963.86471186,117562.926071572289
1652918400,2022-05-19 00:00:00,LACE/USDT,0.0146,0.0155,0.0143,0.0149,9292456.73191803,137844.305139297052
1652832000,2022-05-18 00:00:00,LACE/USDT,0.0162,0.0168,0.0143,0.0147,15438816.56418738,240364.542256873862
1652745600,2022-05-17 00:00:00,LACE/USDT,0.0176,0.0189,0.0155,0.0162,18145159.94221503,300938.793359763978
1652659200,2022-05-16 00:00:00,LACE/USDT,0.0155,0.018,0.0137,0.0176,13770396.93742281,203840.136710117453
1652572800,2022-05-15 00:00:00,LACE/USDT,0.0129,0.0256,0.0129,0.0155,11050879.6633504,193688.934292965659
1652486400,2022-05-14 00:00:00,LACE/USDT,0.0106,0.0134,0.0103,0.0129,7360170.7113764,87379.655696897394
1652400000,2022-05-13 00:00:00,LACE/USDT,0.0097,0.013,0.0092,0.0106,3684459.69056115,41325.71338344511
1652313600,2022-05-12 00:00:00,LACE/USDT,0.0104,0.011,0.0083,0.0098,4495053.47124322,43703.942977730171
1652227200,2022-05-11 00:00:00,LACE/USDT,0.0151,0.0202,0.0095,0.0103,6320522.24179023,84614.397018811755
1652140800,2022-05-10 00:00:00,LACE/USDT,0.018,0.0185,0.0141,0.0151,4173410.09206075,68689.803037393722
1652054400,2022-05-09 00:00:00,LACE/USDT,0.0219,0.0228,0.0177,0.0179,3935205.59329888,79937.206766785991
1651968000,2022-05-08 00:00:00,LACE/USDT,0.0245,0.0246,0.0213,0.0219,3359332.76391357,77739.037852791532
1651881600,2022-05-07 00:00:00,LACE/USDT,0.0228,0.0293,0.0225,0.0244,6213880.09212031,157923.032630956644
1651795200,2022-05-06 00:00:00,LACE/USDT,0.0258,0.026,0.0228,0.0229,3532838.6832108,85053.884570288629
1651708800,2022-05-05 00:00:00,LACE/USDT,0.029,0.0317,0.0248,0.0258,6105013.16250647,173046.768298074559
1651622400,2022-05-04 00:00:00,LACE/USDT,0.031,0.0444,0.0285,0.029,6952067.9275913,228748.869395055595
1651536000,2022-05-03 00:00:00,LACE/USDT,0.0313,0.0332,0.0297,0.031,3021926.16432332,94363.700918785621
1651449600,2022-05-02 00:00:00,LACE/USDT,0.033,0.034,0.029,0.0313,3852976.64231018,119373.969372803331
1651363200,2022-05-01 00:00:00,LACE/USDT,0.036,0.0364,0.0329,0.0332,2678509.78380897,92627.690211388432
1651276800,2022-04-30 00:00:00,LACE/USDT,0.0395,0.0411,0.0355,0.0361,2641376.52529031,102941.946237260476
1651190400,2022-04-29 00:00:00,LACE/USDT,0.0433,0.0445,0.0395,0.0396,2773446.14261512,114438.896479485102
1651104000,2022-04-28 00:00:00,LACE/USDT,0.041,0.0453,0.0408,0.0434,3133356.3535661,136654.369615819351
1651017600,2022-04-27 00:00:00,LACE/USDT,0.0399,0.0515,0.0397,0.041,5766737.05168501,250730.276233143766
1650931200,2022-04-26 00:00:00,LACE/USDT,0.0429,0.0439,0.0381,0.0399,2640685.53170812,109701.294941686882
1650844800,2022-04-25 00:00:00,LACE/USDT,0.0469,0.0472,0.0411,0.0429,2897501.87953679,126224.86242433299
1650758400,2022-04-24 00:00:00,LACE/USDT,0.0476,0.0491,0.0464,0.0469,2291565.3002206,109057.097269537591
1650672000,2022-04-23 00:00:00,LACE/USDT,0.0513,0.0513,0.0454,0.0476,3364293.62037971,161697.550273380375
1650585600,2022-04-22 00:00:00,LACE/USDT,0.0505,0.053,0.0491,0.0513,2930865.61289081,148351.566264509443
1650499200,2022-04-21 00:00:00,LACE/USDT,0.0535,0.0554,0.0503,0.0505,3324310.42292135,177287.688357324774
1650412800,2022-04-20 00:00:00,LACE/USDT,0.0503,0.0574,0.0497,0.0535,4697632.5245424,251121.774502951751
1650326400,2022-04-19 00:00:00,LACE/USDT,0.0528,0.053,0.0483,0.0503,2322715.30380136,118707.997208650307
1650240000,2022-04-18 00:00:00,LACE/USDT,0.056,0.0561,0.049,0.0528,2511587.82889088,132639.861508291891
1650153600,2022-04-17 00:00:00,LACE/USDT,0.0577,0.0579,0.056,0.056,1761174.41042531,100324.542900631164
1650067200,2022-04-16 00:00:00,LACE/USDT,0.057,0.0578,0.0561,0.0578,1854349.3624124,105456.115436589301
1649980800,2022-04-15 00:00:00,LACE/USDT,0.056,0.0575,0.0558,0.057,1552843.5500927,87911.417982094995
1649894400,2022-04-14 00:00:00,LACE/USDT,0.0575,0.06,0.056,0.056,2365012.65936668,136630.116840730398
1649808000,2022-04-13 00:00:00,LACE/USDT,0.0576,0.0586,0.0567,0.0574,2255906.59526142,129636.691966649007
1649721600,2022-04-12 00:00:00,LACE/USDT,0.057,0.0585,0.0551,0.0577,2579407.17749583,147388.290360667427
1649635200,2022-04-11 00:00:00,LACE/USDT,0.0636,0.0637,0.0563,0.057,2594091.39111891,156522.490595445593
1649548800,2022-04-10 00:00:00,LACE/USDT,0.0657,0.0671,0.0619,0.0637,2746765.18541395,179275.266673224276
1649462400,2022-04-09 00:00:00,LACE/USDT,0.0674,0.0687,0.0651,0.0658,2646289.30997355,177495.538051891999
1649376000,2022-04-08 00:00:00,LACE/USDT,0.0685,0.0722,0.0665,0.0674,2857977.71291565,195741.628223348359
1649289600,2022-04-07 00:00:00,LACE/USDT,0.0657,0.0739,0.0646,0.0688,2947864.75698151,204544.88323824364
1649203200,2022-04-06 00:00:00,LACE/USDT,0.0705,0.072,0.0626,0.0663,3375876.66231652,230254.726251769271
1649116800,2022-04-05 00:00:00,LACE/USDT,0.0731,0.0773,0.0703,0.0703,3315582.71226957,244049.502688051134
1649030400,2022-04-04 00:00:00,LACE/USDT,0.0805,0.0806,0.07,0.0732,2955811.49704026,224105.906108893687
1648944000,2022-04-03 00:00:00,LACE/USDT,0.0811,0.084,0.0792,0.0805,2841143.38129655,230414.433371232179
1648857600,2022-04-02 00:00:00,LACE/USDT,0.0818,0.0837,0.0781,0.0812,3019967.0815678,242369.006286690294
1648771200,2022-04-01 00:00:00,LACE/USDT,0.0786,0.0821,0.0764,0.0817,2356177.39277524,185898.211221780091
1648684800,2022-03-31 00:00:00,LACE/USDT,0.0799,0.09,0.078,0.0784,3232048.52000341,265059.338792665602
1648598400,2022-03-30 00:00:00,LACE/USDT,0.08,0.0849,0.077,0.0799,3100171.83616204,249640.950205267193
1648512000,2022-03-29 00:00:00,LACE/USDT,0.0838,0.0909,0.0786,0.0806,3023980.87492015,253656.028460281293
1648425600,2022-03-28 00:00:00,LACE/USDT,0.0838,0.0905,0.0792,0.0839,3103556.27894539,269307.302938841445
1648339200,2022-03-27 00:00:00,LACE/USDT,0.0774,0.0844,0.0763,0.0842,2545322.26863874,199670.886464574893
1648252800,2022-03-26 00:00:00,LACE/USDT,0.076,0.084,0.0753,0.0771,2903142.39075627,226087.088365511961
1648166400,2022-03-25 00:00:00,LACE/USDT,0.0721,0.0921,0.0714,0.0759,4077560.37794313,320156.698698279094
1648080000,2022-03-24 00:00:00,LACE/USDT,0.0723,0.0745,0.07,0.072,2656968.23371619,190686.559143677832
1647993600,2022-03-23 00:00:00,LACE/USDT,0.0764,0.0788,0.0707,0.0722,2907641.06040371,213502.091139623075
1647907200,2022-03-22 00:00:00,LACE/USDT,0.0771,0.0932,0.0748,0.0764,3957593.60596709,322997.765863573763
1647820800,2022-03-21 00:00:00,LACE/USDT,0.0707,0.0802,0.0707,0.0771,2645100.0338753,195003.5628770128
1647734400,2022-03-20 00:00:00,LACE/USDT,0.0718,0.1073,0.0665,0.0707,4233905.77409717,318860.644775239125
1647648000,2022-03-19 00:00:00,LACE/USDT,0.0665,0.0728,0.0664,0.072,2604708.26472121,179977.393501897884
1647561600,2022-03-18 00:00:00,LACE/USDT,0.0658,0.067,0.0638,0.0666,2295934.79696754,150173.047710123026
1647475200,2022-03-17 00:00:00,LACE/USDT,0.0694,0.0696,0.0643,0.0655,2579536.29398785,173749.097700640797
1647388800,2022-03-16 00:00:00,LACE/USDT,0.0712,0.072,0.0651,0.0694,2513999.58535632,175073.079481568248
1647302400,2022-03-15 00:00:00,LACE/USDT,0.0699,0.075,0.0693,0.0711,2338244.41764737,165415.321249895102
1647216000,2022-03-14 00:00:00,LACE/USDT,0.07,0.0722,0.0676,0.0701,2192174.17282424,152384.088839604962
1647129600,2022-03-13 00:00:00,LACE/USDT,0.0723,0.0736,0.0683,0.07,2636731.25292058,187493.290196621135
1647043200,2022-03-12 00:00:00,LACE/USDT,0.0712,0.073,0.0705,0.0726,2390547.73663728,171299.378594258086
1646956800,2022-03-11 00:00:00,LACE/USDT,0.0746,0.0749,0.069,0.0712,2382447.34328625,173299.645672923588
1646870400,2022-03-10 00:00:00,LACE/USDT,0.0786,0.079,0.0721,0.0745,2579889.84336228,197014.26455304884
1646784000,2022-03-09 00:00:00,LACE/USDT,0.081,0.0851,0.0771,0.0788,2351240.69826947,191352.114095689921
1646697600,2022-03-08 00:00:00,LACE/USDT,0.085,0.0852,0.0801,0.0808,1334601.37423681,109577.101946933605
1646611200,2022-03-07 00:00:00,LACE/USDT,0.0792,0.085,0.0733,0.085,345061.77761019,27917.500845764751
1646524800,2022-03-06 00:00:00,LACE/USDT,0.09,0.091,0.072,0.0792,513920.59145522,42515.848256367801
1646438400,2022-03-05 00:00:00,LACE/USDT,0.083,0.116,0.079,0.0895,2505492.47335461,227122.982911144571
1646352000,2022-03-04 00:00:00,LACE/USDT,0.081,0.0859,0.077,0.083,329152.54616604,27138.426558555353
1646265600,2022-03-03 00:00:00,LACE/USDT,0.088,0.09,0.081,0.082,294297.5711673,24998.43300919439
1646179200,2022-03-02 00:00:00,LACE/USDT,0.09,0.093,0.088,0.089,215067.9869137,19315.93321451702
1646092800,2022-03-01 00:00:00,LACE/USDT,0.091,0.095,0.087,0.089,340098.98618354,30976.46284807536
1646006400,2022-02-28 00:00:00,LACE/USDT,0.086,0.094,0.075,0.092,2551255.42699069,207339.00642556295
1645920000,2022-02-27 00:00:00,LACE/USDT,0.088,0.09,0.084,0.086,299285.95595183,26329.23612468971
1645833600,2022-02-26 00:00:00,LACE/USDT,0.093,0.097,0.086,0.089,945386.56936186,85904.70032484847
1645747200,2022-02-25 00:00:00,LACE/USDT,0.089,0.103,0.089,0.093,871979.13429148,82399.56492262722
1645660800,2022-02-24 00:00:00,LACE/USDT,0.095,0.097,0.079,0.088,838065.94828587,73567.30295651066
1645574400,2022-02-23 00:00:00,LACE/USDT,0.112,0.12,0.093,0.096,686833.78223469,73145.09703543621
1645488000,2022-02-22 00:00:00,LACE/USDT,0.098,0.125,0.095,0.111,1497229.34941717,162035.1956002725
1645401600,2022-02-21 00:00:00,LACE/USDT,0.108,0.113,0.095,0.097,709527.53775081,73012.13239641684
1645315200,2022-02-20 00:00:00,LACE/USDT,0.123,0.123,0.102,0.108,667278.00559693,73650.1603910717
1645228800,2022-02-19 00:00:00,LACE/USDT,0.122,0.134,0.118,0.123,489894.37058143,61179.24142798009
1645142400,2022-02-18 00:00:00,LACE/USDT,0.122,0.127,0.118,0.121,551774.83092913,67737.15385662143
1645056000,2022-02-17 00:00:00,LACE/USDT,0.136,0.137,0.121,0.122,995895.0014679,127121.26839740741
1644969600,2022-02-16 00:00:00,LACE/USDT,0.133,0.148,0.131,0.136,983042.53672384,134743.94528184188
1644883200,2022-02-15 00:00:00,LACE/USDT,0.126,0.151,0.125,0.133,1146691.51162227,156585.15293730742
1644796800,2022-02-14 00:00:00,LACE/USDT,0.133,0.134,0.124,0.128,227785.98231145,29114.72749080856
1644710400,2022-02-13 00:00:00,LACE/USDT,0.141,0.146,0.126,0.133,411184.3064105,55461.20667174598
1644624000,2022-02-12 00:00:00,LACE/USDT,0.142,0.15,0.138,0.142,439517.41896729,62788.39084588506
1644537600,2022-02-11 00:00:00,LACE/USDT,0.17,0.201,0.14,0.141,2834052.76623343,479708.56762219902
1644451200,2022-02-10 00:00:00,LACE/USDT,0.14,0.193,0.13,0.17,2707132.6156468,453961.80942920854
1644364800,2022-02-09 00:00:00,LACE/USDT,0.144,0.149,0.138,0.141,342414.11118081,48501.79729039441
1644278400,2022-02-08 00:00:00,LACE/USDT,0.156,0.163,0.14,0.144,478802.42541944,71406.63437580316
1644192000,2022-02-07 00:00:00,LACE/USDT,0.16,0.168,0.136,0.155,642380.88634935,99574.35314746048
1644105600,2022-02-06 00:00:00,LACE/USDT,0.158,0.167,0.146,0.16,384965.82747897,59711.28991858338
1644019200,2022-02-05 00:00:00,LACE/USDT,0.164,0.173,0.147,0.158,499767.02297228,79768.72896553568
1643932800,2022-02-04 00:00:00,LACE/USDT,0.135,0.178,0.131,0.164,698041.08816566,107013.72186589867
1643846400,2022-02-03 00:00:00,LACE/USDT,0.14,0.141,0.13,0.136,135178.59670966,18207.29787481061
1643760000,2022-02-02 00:00:00,LACE/USDT,0.148,0.149,0.135,0.141,347934.19922408,49599.43898422701
