https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LOKI,Volume USDT
1663279200,2022-09-15 22:00:00,LOKI/USDT,0.20768,0.20801,0.20498,0.20599,78752.2784,16262.768456924
1663275600,2022-09-15 21:00:00,LOKI/USDT,0.20757,0.20979,0.20746,0.20769,58432.5021,12190.754804415
1663272000,2022-09-15 20:00:00,LOKI/USDT,0.21008,0.21051,0.20693,0.20783,66178.7285,13834.796144566
1663268400,2022-09-15 19:00:00,LOKI/USDT,0.20674,0.21133,0.20638,0.21008,57156.8002,11920.376159375
1663264800,2022-09-15 18:00:00,LOKI/USDT,0.20913,0.21012,0.20531,0.20674,49559.4573,10329.491824078
1663261200,2022-09-15 17:00:00,LOKI/USDT,0.20875,0.21047,0.20821,0.20946,90881.3674,19017.875649495
1663257600,2022-09-15 16:00:00,LOKI/USDT,0.20779,0.20972,0.20566,0.20876,80604.3545,16778.749991949
1663254000,2022-09-15 15:00:00,LOKI/USDT,0.20667,0.2097,0.20543,0.20822,75297.8822,15607.720795415
1663250400,2022-09-15 14:00:00,LOKI/USDT,0.2165,0.21661,0.20608,0.20699,91892.3741,19512.777690932
1663246800,2022-09-15 13:00:00,LOKI/USDT,0.21718,0.21769,0.21323,0.21617,60699.2583,13067.635698798
1663243200,2022-09-15 12:00:00,LOKI/USDT,0.21662,0.22002,0.2154,0.21704,92871.2722,20236.483724239
1663239600,2022-09-15 11:00:00,LOKI/USDT,0.21452,0.21976,0.21447,0.21715,112093.4124,24381.363891852
1663236000,2022-09-15 10:00:00,LOKI/USDT,0.21408,0.2163,0.21317,0.21439,59518.8237,12786.46578057
1663232400,2022-09-15 09:00:00,LOKI/USDT,0.21576,0.21645,0.21389,0.21407,57796.6847,12440.775951491
1663228800,2022-09-15 08:00:00,LOKI/USDT,0.21699,0.21775,0.21506,0.21615,73220.9431,15839.53628117
1663225200,2022-09-15 07:00:00,LOKI/USDT,0.2159,0.21892,0.21467,0.21689,78933.8091,17129.345114846
1663221600,2022-09-15 06:00:00,LOKI/USDT,0.21344,0.21598,0.20972,0.21598,92693.8606,19656.777813936
1663218000,2022-09-15 05:00:00,LOKI/USDT,0.21245,0.21352,0.21179,0.2133,71693.1296,15241.018122876
1663214400,2022-09-15 04:00:00,LOKI/USDT,0.21217,0.21298,0.21039,0.21262,98124.081,20739.54033834
1663210800,2022-09-15 03:00:00,LOKI/USDT,0.2148,0.21515,0.21135,0.21198,79654.6263,16958.776078526
1663207200,2022-09-15 02:00:00,LOKI/USDT,0.2142,0.21515,0.21212,0.21501,74591.0809,15941.590188303
1663203600,2022-09-15 01:00:00,LOKI/USDT,0.21395,0.2148,0.21175,0.2147,108810.6793,23219.799782254
1663200000,2022-09-15 00:00:00,LOKI/USDT,0.21599,0.21784,0.21277,0.21406,120837.1287,26049.54280387
1663196400,2022-09-14 23:00:00,LOKI/USDT,0.21653,0.2171,0.21429,0.21591,71218.0529,15346.590931607
1663192800,2022-09-14 22:00:00,LOKI/USDT,0.21371,0.21719,0.21293,0.21646,102894.7864,22059.370548854
1663189200,2022-09-14 21:00:00,LOKI/USDT,0.21108,0.21373,0.21013,0.21325,80423.565,17044.082403458
1663185600,2022-09-14 20:00:00,LOKI/USDT,0.21039,0.21123,0.20942,0.21053,89922.1631,18921.574158475
1663182000,2022-09-14 19:00:00,LOKI/USDT,0.20885,0.2107,0.20621,0.21058,67672.0864,14127.420073278
1663178400,2022-09-14 18:00:00,LOKI/USDT,0.21059,0.21079,0.20798,0.2089,78704.8987,16481.244325203
1663174800,2022-09-14 17:00:00,LOKI/USDT,0.2113,0.21166,0.21047,0.21052,58883.3534,12437.105781588
1663171200,2022-09-14 16:00:00,LOKI/USDT,0.21122,0.21169,0.21054,0.21095,41932.4592,8856.366398996
1663167600,2022-09-14 15:00:00,LOKI/USDT,0.21189,0.21227,0.21089,0.21114,44023.5249,9311.091290705
1663164000,2022-09-14 14:00:00,LOKI/USDT,0.2122,0.21244,0.21112,0.21183,83814.9544,17756.507519841
1663160400,2022-09-14 13:00:00,LOKI/USDT,0.21284,0.21329,0.21143,0.21215,76857.4585,16319.172116795
1663156800,2022-09-14 12:00:00,LOKI/USDT,0.21274,0.21429,0.21103,0.21284,53820.1105,11429.006593898
1663153200,2022-09-14 11:00:00,LOKI/USDT,0.21343,0.21476,0.21274,0.21279,51760.873,11080.879803081
1663149600,2022-09-14 10:00:00,LOKI/USDT,0.21274,0.21525,0.21274,0.21325,56464.4069,12069.578987804
1663146000,2022-09-14 09:00:00,LOKI/USDT,0.21435,0.21435,0.21261,0.2131,58639.6348,12507.160456955
1663142400,2022-09-14 08:00:00,LOKI/USDT,0.21343,0.21518,0.21132,0.21435,48803.6238,10401.872092807
1663138800,2022-09-14 07:00:00,LOKI/USDT,0.2128,0.21375,0.21207,0.2137,54750.0487,11641.270535022
1663135200,2022-09-14 06:00:00,LOKI/USDT,0.21336,0.21429,0.21275,0.21291,59917.9173,12796.997654212
1663131600,2022-09-14 05:00:00,LOKI/USDT,0.21465,0.2151,0.21336,0.21336,47875.1168,10267.212063233
1663128000,2022-09-14 04:00:00,LOKI/USDT,0.21065,0.21456,0.20943,0.21456,51611.8252,10908.528767217
1663124400,2022-09-14 03:00:00,LOKI/USDT,0.21222,0.21222,0.2101,0.21057,44539.1684,9406.690300036
1663120800,2022-09-14 02:00:00,LOKI/USDT,0.21162,0.21296,0.21092,0.21212,53305.1892,11298.048931867
1663117200,2022-09-14 01:00:00,LOKI/USDT,0.21124,0.21275,0.21088,0.21163,60266.5788,12766.417442956
1663113600,2022-09-14 00:00:00,LOKI/USDT,0.21079,0.21247,0.20972,0.21093,52826.8526,11152.017934192
1663110000,2022-09-13 23:00:00,LOKI/USDT,0.21276,0.21278,0.20932,0.21102,48784.6719,10280.763947255
1663106400,2022-09-13 22:00:00,LOKI/USDT,0.21208,0.21288,0.21076,0.21243,57176.9859,12124.031942804
1663102800,2022-09-13 21:00:00,LOKI/USDT,0.21243,0.21275,0.20998,0.21211,75522.2285,15986.642672497
1663099200,2022-09-13 20:00:00,LOKI/USDT,0.21281,0.21351,0.21187,0.21217,44103.4902,9379.365791943
1663095600,2022-09-13 19:00:00,LOKI/USDT,0.21085,0.21355,0.20897,0.21318,49833.6484,10536.768635495
1663092000,2022-09-13 18:00:00,LOKI/USDT,0.21437,0.21472,0.21071,0.21071,45479.7964,9716.53544382
1663088400,2022-09-13 17:00:00,LOKI/USDT,0.21371,0.21581,0.21351,0.21453,59038.6125,12658.081381871
1663084800,2022-09-13 16:00:00,LOKI/USDT,0.2115,0.21467,0.2115,0.21413,59967.7173,12749.927488667
1663081200,2022-09-13 15:00:00,LOKI/USDT,0.21393,0.21527,0.21029,0.21173,74311.8302,15861.379681128
1663077600,2022-09-13 14:00:00,LOKI/USDT,0.21717,0.21735,0.21238,0.21429,69281.8008,14884.374356742
1663074000,2022-09-13 13:00:00,LOKI/USDT,0.21908,0.21989,0.21663,0.21722,59280.9743,12939.585968373
1663070400,2022-09-13 12:00:00,LOKI/USDT,0.22638,0.22756,0.21946,0.21946,87785.8079,19759.762624217
1663066800,2022-09-13 11:00:00,LOKI/USDT,0.22702,0.22756,0.22563,0.22666,88951.9072,20173.999973079
1663063200,2022-09-13 10:00:00,LOKI/USDT,0.22642,0.22738,0.22615,0.22697,54659.0997,12398.365012721
1663059600,2022-09-13 09:00:00,LOKI/USDT,0.22506,0.22665,0.22488,0.22655,74506.496,16818.578695924
1663056000,2022-09-13 08:00:00,LOKI/USDT,0.22644,0.22678,0.22489,0.22489,75534.9758,17070.118622251
1663052400,2022-09-13 07:00:00,LOKI/USDT,0.2255,0.22679,0.225,0.2264,71489.3324,16142.223860071
1663048800,2022-09-13 06:00:00,LOKI/USDT,0.22654,0.22756,0.22529,0.22555,62827.8635,14243.872347862
1663045200,2022-09-13 05:00:00,LOKI/USDT,0.2269,0.22765,0.22638,0.22665,48943.8047,11105.192744397
1663041600,2022-09-13 04:00:00,LOKI/USDT,0.22782,0.23034,0.22619,0.22619,38406.6271,8782.562219967
1663038000,2022-09-13 03:00:00,LOKI/USDT,0.22728,0.22798,0.22589,0.22798,47767.8412,10837.605682276
1663034400,2022-09-13 02:00:00,LOKI/USDT,0.22724,0.22738,0.22581,0.22732,43035.9373,9754.916212395
1663030800,2022-09-13 01:00:00,LOKI/USDT,0.22642,0.22734,0.22582,0.22713,55283.7246,12531.534745572
1663027200,2022-09-13 00:00:00,LOKI/USDT,0.22659,0.22759,0.22458,0.22619,44816.1412,10134.128834781
1663023600,2022-09-12 23:00:00,LOKI/USDT,0.22649,0.22686,0.22561,0.22628,46423.899,10497.087896642
1663020000,2022-09-12 22:00:00,LOKI/USDT,0.22779,0.2306,0.2265,0.2265,50428.829,11527.197656097
1663016400,2022-09-12 21:00:00,LOKI/USDT,0.22878,0.23052,0.22741,0.22756,49637.4726,11351.123869654
1663012800,2022-09-12 20:00:00,LOKI/USDT,0.22925,0.23061,0.2286,0.22882,58738.6414,13485.226608379
1663009200,2022-09-12 19:00:00,LOKI/USDT,0.22868,0.23024,0.22779,0.2293,45715.01,10455.872093802
1663005600,2022-09-12 18:00:00,LOKI/USDT,0.2289,0.23026,0.226,0.2284,62344.8709,14239.051416366
1663002000,2022-09-12 17:00:00,LOKI/USDT,0.22832,0.22916,0.22616,0.22907,56060.4534,12774.036385583
1662998400,2022-09-12 16:00:00,LOKI/USDT,0.22522,0.22899,0.22503,0.22839,60317.0082,13693.898284221
1662994800,2022-09-12 15:00:00,LOKI/USDT,0.2311,0.23158,0.22522,0.22591,59892.7482,13684.564736807
1662991200,2022-09-12 14:00:00,LOKI/USDT,0.2308,0.23375,0.23032,0.23109,49815.3189,11554.198059389
1662987600,2022-09-12 13:00:00,LOKI/USDT,0.23193,0.23299,0.23031,0.23131,71078.7095,16452.351467695
1662984000,2022-09-12 12:00:00,LOKI/USDT,0.23279,0.23495,0.23192,0.23238,43633.9446,10165.641026817
1662980400,2022-09-12 11:00:00,LOKI/USDT,0.23441,0.23446,0.23152,0.23284,48872.587,11373.145865153
1662976800,2022-09-12 10:00:00,LOKI/USDT,0.23401,0.23467,0.23152,0.23467,52253.7418,12182.27059681
1662973200,2022-09-12 09:00:00,LOKI/USDT,0.23237,0.2353,0.23185,0.23395,78890.0859,18450.94230957
1662969600,2022-09-12 08:00:00,LOKI/USDT,0.22694,0.23398,0.22666,0.23263,71566.3659,16500.955668066
1662966000,2022-09-12 07:00:00,LOKI/USDT,0.2244,0.22727,0.22363,0.22694,59884.2625,13509.531678302
1662962400,2022-09-12 06:00:00,LOKI/USDT,0.22199,0.22592,0.22174,0.2247,44708.2683,10013.373080222
1662958800,2022-09-12 05:00:00,LOKI/USDT,0.22142,0.22304,0.22086,0.22202,55990.0638,12418.034084027
1662955200,2022-09-12 04:00:00,LOKI/USDT,0.22355,0.22418,0.22133,0.22187,65965.7681,14666.998818296
1662951600,2022-09-12 03:00:00,LOKI/USDT,0.22342,0.22488,0.2204,0.22323,58142.4881,12980.496669773
1662948000,2022-09-12 02:00:00,LOKI/USDT,0.22779,0.22783,0.22274,0.22316,52957.9969,11876.819806037
1662944400,2022-09-12 01:00:00,LOKI/USDT,0.22184,0.22898,0.22091,0.22758,82804.6882,18505.329440432
1662940800,2022-09-12 00:00:00,LOKI/USDT,0.22446,0.22459,0.22119,0.22128,116503.8193,26023.395438932
1662937200,2022-09-11 23:00:00,LOKI/USDT,0.22523,0.22555,0.22089,0.22406,89131.6259,19947.390157548
1662933600,2022-09-11 22:00:00,LOKI/USDT,0.22401,0.22654,0.22401,0.22518,53932.16,12156.157213794
1662930000,2022-09-11 21:00:00,LOKI/USDT,0.22719,0.22749,0.22062,0.22452,41488.2487,9369.615632241
1662926400,2022-09-11 20:00:00,LOKI/USDT,0.22731,0.22881,0.22606,0.2267,51531.3019,11715.205683068
1662922800,2022-09-11 19:00:00,LOKI/USDT,0.22833,0.22892,0.22592,0.2269,45560.985,10360.724351917
1662919200,2022-09-11 18:00:00,LOKI/USDT,0.22814,0.22943,0.22568,0.22857,49050.7046,11144.40856975
1662915600,2022-09-11 17:00:00,LOKI/USDT,0.23134,0.23134,0.22786,0.22854,72451.133,16611.896543414
1662912000,2022-09-11 16:00:00,LOKI/USDT,0.23051,0.23225,0.22973,0.23109,56259.2612,12982.457400338
1662908400,2022-09-11 15:00:00,LOKI/USDT,0.22996,0.23095,0.22861,0.23016,74122.5862,17042.503858104
1662904800,2022-09-11 14:00:00,LOKI/USDT,0.22555,0.23047,0.22548,0.2304,44717.1406,10153.327096634
1662901200,2022-09-11 13:00:00,LOKI/USDT,0.22635,0.22719,0.22475,0.22516,74729.716,16885.010373552
1662897600,2022-09-11 12:00:00,LOKI/USDT,0.22645,0.22733,0.22578,0.22627,39158.1207,8868.252392643
1662894000,2022-09-11 11:00:00,LOKI/USDT,0.22773,0.22842,0.22649,0.22676,51292.9792,11658.171768898
1662890400,2022-09-11 10:00:00,LOKI/USDT,0.22642,0.22811,0.22568,0.22745,65675.3361,14925.47290316
1662886800,2022-09-11 09:00:00,LOKI/USDT,0.22971,0.22971,0.22545,0.2262,49878.3053,11302.945475467
1662883200,2022-09-11 08:00:00,LOKI/USDT,0.2323,0.23305,0.22967,0.22967,61812.0979,14313.724968615
1662879600,2022-09-11 07:00:00,LOKI/USDT,0.22966,0.23275,0.22943,0.23214,38719.5533,8953.443021971
1662876000,2022-09-11 06:00:00,LOKI/USDT,0.23193,0.23218,0.22657,0.22917,64030.343,14685.064758238
1662872400,2022-09-11 05:00:00,LOKI/USDT,0.23091,0.23431,0.23087,0.23217,34355.6404,8009.153968159
1662868800,2022-09-11 04:00:00,LOKI/USDT,0.23144,0.23169,0.22918,0.23037,47991.0734,11048.224595714
1662865200,2022-09-11 03:00:00,LOKI/USDT,0.23004,0.23181,0.22972,0.23138,39752.2317,9178.863892853
1662861600,2022-09-11 02:00:00,LOKI/USDT,0.23291,0.23416,0.22983,0.22983,69388.0048,16109.795963698
1662858000,2022-09-11 01:00:00,LOKI/USDT,0.23324,0.23417,0.2318,0.23282,44533.4234,10380.590910488
1662854400,2022-09-11 00:00:00,LOKI/USDT,0.23105,0.23488,0.23089,0.23371,43860.4186,10218.201100477
1662850800,2022-09-10 23:00:00,LOKI/USDT,0.23447,0.23511,0.23107,0.23162,50005.4528,11639.318564566
1662847200,2022-09-10 22:00:00,LOKI/USDT,0.23273,0.23525,0.2327,0.23455,56867.6612,13297.113507606
1662843600,2022-09-10 21:00:00,LOKI/USDT,0.22853,0.23612,0.2284,0.23273,55041.3728,12776.842414483
1662840000,2022-09-10 20:00:00,LOKI/USDT,0.22928,0.22968,0.22813,0.22873,35992.4961,8238.706291263
1662836400,2022-09-10 19:00:00,LOKI/USDT,0.22996,0.23108,0.22889,0.22889,63053.7573,14498.427350785
1662832800,2022-09-10 18:00:00,LOKI/USDT,0.22804,0.23068,0.22791,0.22974,48325.1508,11072.526907908
1662829200,2022-09-10 17:00:00,LOKI/USDT,0.23041,0.23041,0.22737,0.22844,65519.7529,14974.032043252
1662825600,2022-09-10 16:00:00,LOKI/USDT,0.22764,0.23086,0.22696,0.23076,62872.6455,14349.034457478
1662822000,2022-09-10 15:00:00,LOKI/USDT,0.22798,0.22887,0.22723,0.22776,49164.9517,11200.516059212
1662818400,2022-09-10 14:00:00,LOKI/USDT,0.22633,0.22943,0.22597,0.22788,68350.6725,15557.56304272
1662814800,2022-09-10 13:00:00,LOKI/USDT,0.2223,0.22788,0.2222,0.22605,78399.805,17628.929205797
1662811200,2022-09-10 12:00:00,LOKI/USDT,0.223,0.22344,0.2216,0.22262,59201.8127,13169.632097148
1662807600,2022-09-10 11:00:00,LOKI/USDT,0.22381,0.22429,0.22213,0.22291,38012.0519,8485.542370749
1662804000,2022-09-10 10:00:00,LOKI/USDT,0.22286,0.22454,0.22213,0.22356,47229.872,10540.849793978
1662800400,2022-09-10 09:00:00,LOKI/USDT,0.22287,0.22414,0.22232,0.22286,70948.8914,15821.35918683
1662796800,2022-09-10 08:00:00,LOKI/USDT,0.22308,0.22434,0.2222,0.22292,71248.108,15911.643756606
1662793200,2022-09-10 07:00:00,LOKI/USDT,0.2253,0.22588,0.22276,0.22325,64184.9872,14393.590561443
1662789600,2022-09-10 06:00:00,LOKI/USDT,0.22841,0.22872,0.22485,0.22549,49470.395,11209.101034777
1662786000,2022-09-10 05:00:00,LOKI/USDT,0.22572,0.23,0.22539,0.2286,62576.6319,14246.972044881
1662782400,2022-09-10 04:00:00,LOKI/USDT,0.22473,0.22667,0.22454,0.22567,58660.5851,13258.193699262
1662778800,2022-09-10 03:00:00,LOKI/USDT,0.22576,0.2259,0.22354,0.22488,58390.6993,13103.439992698
1662775200,2022-09-10 02:00:00,LOKI/USDT,0.22397,0.22582,0.22343,0.2256,65240.4249,14633.605192334
1662771600,2022-09-10 01:00:00,LOKI/USDT,0.22465,0.22527,0.22355,0.22384,75239.909,16907.395821009
1662768000,2022-09-10 00:00:00,LOKI/USDT,0.22356,0.22467,0.22287,0.22462,37086.359,8293.523730594
1662764400,2022-09-09 23:00:00,LOKI/USDT,0.22343,0.22426,0.22244,0.22395,58153.2361,13006.332160449
1662760800,2022-09-09 22:00:00,LOKI/USDT,0.22335,0.22452,0.22323,0.22341,42369.8955,9486.378048594
1662757200,2022-09-09 21:00:00,LOKI/USDT,0.22332,0.22424,0.22271,0.22327,50814.3969,11350.58297429
1662753600,2022-09-09 20:00:00,LOKI/USDT,0.22222,0.22351,0.22175,0.22324,61180.1244,13613.054424911
1662750000,2022-09-09 19:00:00,LOKI/USDT,0.22157,0.22286,0.22123,0.22245,38352.6663,8523.149319921
1662746400,2022-09-09 18:00:00,LOKI/USDT,0.22107,0.22213,0.22002,0.22148,57963.5699,12825.949353086
1662742800,2022-09-09 17:00:00,LOKI/USDT,0.22195,0.22388,0.22109,0.22126,56533.0911,12599.212888675
1662739200,2022-09-09 16:00:00,LOKI/USDT,0.22246,0.2241,0.22133,0.22226,77850.6259,17328.428364314
1662735600,2022-09-09 15:00:00,LOKI/USDT,0.22377,0.22485,0.22213,0.22213,46327.5603,10358.441012002
1662732000,2022-09-09 14:00:00,LOKI/USDT,0.22423,0.22472,0.22255,0.22368,47533.9421,10622.426518701
1662728400,2022-09-09 13:00:00,LOKI/USDT,0.22171,0.22441,0.22117,0.22417,40983.1902,9124.200636191
1662724800,2022-09-09 12:00:00,LOKI/USDT,0.2198,0.22322,0.21946,0.22203,46734.141,10332.740840357
1662721200,2022-09-09 11:00:00,LOKI/USDT,0.22137,0.22183,0.2197,0.2201,65124.5819,14354.390089142
1662717600,2022-09-09 10:00:00,LOKI/USDT,0.21803,0.22174,0.21771,0.22169,67981.2987,14937.523399753
1662714000,2022-09-09 09:00:00,LOKI/USDT,0.21942,0.2198,0.21675,0.21783,60274.7529,13160.459418089
1662710400,2022-09-09 08:00:00,LOKI/USDT,0.21814,0.22014,0.21765,0.21947,47952.131,10482.184212045
1662706800,2022-09-09 07:00:00,LOKI/USDT,0.21897,0.22086,0.2176,0.21829,54364.1679,11910.819698947
1662703200,2022-09-09 06:00:00,LOKI/USDT,0.2194,0.22009,0.21814,0.21893,80222.4747,17568.927701349
1662699600,2022-09-09 05:00:00,LOKI/USDT,0.21722,0.22088,0.21583,0.21907,64673.6694,14102.393532526
1662696000,2022-09-09 04:00:00,LOKI/USDT,0.21285,0.21784,0.2128,0.21732,68401.0248,14789.923870721
1662692400,2022-09-09 03:00:00,LOKI/USDT,0.21013,0.21302,0.20855,0.21294,71525.0945,15099.709455431
1662688800,2022-09-09 02:00:00,LOKI/USDT,0.20924,0.21084,0.20853,0.21002,45999.4398,9630.056975156
1662685200,2022-09-09 01:00:00,LOKI/USDT,0.21089,0.2114,0.20853,0.20929,52024.3959,10926.952603279
1662681600,2022-09-09 00:00:00,LOKI/USDT,0.21003,0.21123,0.20966,0.21085,54312.9359,11433.06493595
1662678000,2022-09-08 23:00:00,LOKI/USDT,0.20964,0.21047,0.20935,0.21006,26420.2066,5541.790563809
1662674400,2022-09-08 22:00:00,LOKI/USDT,0.20953,0.21005,0.20905,0.2099,37024.2676,7759.471371901
1662670800,2022-09-08 21:00:00,LOKI/USDT,0.20922,0.21006,0.20894,0.20955,48836.8732,10233.118768097
1662667200,2022-09-08 20:00:00,LOKI/USDT,0.21137,0.21214,0.20877,0.20895,58209.565,12267.955344148
1662663600,2022-09-08 19:00:00,LOKI/USDT,0.20934,0.21123,0.20916,0.21123,50063.3214,10495.906712565
1662660000,2022-09-08 18:00:00,LOKI/USDT,0.20907,0.21054,0.2085,0.20929,49253.8113,10304.45435936
1662656400,2022-09-08 17:00:00,LOKI/USDT,0.2092,0.2094,0.20823,0.20936,40676.6779,8499.214382314
1662652800,2022-09-08 16:00:00,LOKI/USDT,0.20903,0.20936,0.20822,0.209,57694.9862,12044.752855861
1662649200,2022-09-08 15:00:00,LOKI/USDT,0.21033,0.21122,0.20852,0.20904,40427.0555,8480.690288336
1662645600,2022-09-08 14:00:00,LOKI/USDT,0.20882,0.21014,0.20708,0.20973,55325.059,11556.101448092
1662642000,2022-09-08 13:00:00,LOKI/USDT,0.20806,0.20996,0.2062,0.20897,54946.2607,11421.170742407
1662638400,2022-09-08 12:00:00,LOKI/USDT,0.20773,0.20901,0.20621,0.20778,62690.4148,13029.433981605
1662634800,2022-09-08 11:00:00,LOKI/USDT,0.20827,0.20897,0.20725,0.20773,32263.777,6713.069943968
1662631200,2022-09-08 10:00:00,LOKI/USDT,0.20816,0.20893,0.20621,0.20856,59750.1641,12422.145554413
1662627600,2022-09-08 09:00:00,LOKI/USDT,0.20876,0.20915,0.2078,0.20838,46434.3199,9672.349722491
1662624000,2022-09-08 08:00:00,LOKI/USDT,0.2081,0.20902,0.20732,0.20854,47059.543,9801.433960093
1662620400,2022-09-08 07:00:00,LOKI/USDT,0.20866,0.20976,0.20717,0.20794,61959.5967,12885.470222703
1662616800,2022-09-08 06:00:00,LOKI/USDT,0.2083,0.20899,0.20792,0.20834,43656.8223,9098.126280608
1662613200,2022-09-08 05:00:00,LOKI/USDT,0.20911,0.20955,0.20815,0.20825,38489.6721,8031.977046994
1662609600,2022-09-08 04:00:00,LOKI/USDT,0.20846,0.21047,0.20825,0.20935,43480.8567,9100.165429433
1662606000,2022-09-08 03:00:00,LOKI/USDT,0.20862,0.20912,0.2079,0.20845,32672.2081,6810.394257431
1662602400,2022-09-08 02:00:00,LOKI/USDT,0.20815,0.21015,0.20797,0.20862,34033.3472,7109.685677397
1662598800,2022-09-08 01:00:00,LOKI/USDT,0.20938,0.20968,0.20779,0.2083,42542.9395,8872.333308785
1662595200,2022-09-08 00:00:00,LOKI/USDT,0.20879,0.20959,0.20768,0.209,37340.6739,7791.06151267
1662591600,2022-09-07 23:00:00,LOKI/USDT,0.2104,0.21131,0.20809,0.20857,52204.817,10958.723239109
1662588000,2022-09-07 22:00:00,LOKI/USDT,0.21021,0.21141,0.20971,0.21047,36825.7434,7754.945383813
1662584400,2022-09-07 21:00:00,LOKI/USDT,0.21005,0.21076,0.20919,0.21025,57944.6162,12177.90960314
1662580800,2022-09-07 20:00:00,LOKI/USDT,0.2045,0.21121,0.20438,0.20985,65568.2881,13670.003020573
1662577200,2022-09-07 19:00:00,LOKI/USDT,0.20367,0.20493,0.20345,0.20474,55526.2039,11344.171440235
1662573600,2022-09-07 18:00:00,LOKI/USDT,0.20448,0.20502,0.20254,0.20347,60174.0078,12259.726563234
1662570000,2022-09-07 17:00:00,LOKI/USDT,0.20221,0.20506,0.20186,0.20436,67329.3973,13674.201631242
1662566400,2022-09-07 16:00:00,LOKI/USDT,0.20213,0.20306,0.2006,0.20207,55424.2816,11183.457661913
1662562800,2022-09-07 15:00:00,LOKI/USDT,0.20146,0.20232,0.20116,0.20199,53381.3346,10771.469779096
1662559200,2022-09-07 14:00:00,LOKI/USDT,0.2018,0.20283,0.20096,0.20151,43482.2333,8775.651332802
1662555600,2022-09-07 13:00:00,LOKI/USDT,0.20154,0.20258,0.20062,0.2017,74775.1221,15080.769592835
1662552000,2022-09-07 12:00:00,LOKI/USDT,0.20129,0.20162,0.20066,0.20157,58576.9802,11790.040736658
1662548400,2022-09-07 11:00:00,LOKI/USDT,0.20054,0.20223,0.20001,0.20116,69362.4841,13959.646096412
1662544800,2022-09-07 10:00:00,LOKI/USDT,0.20056,0.20106,0.20001,0.2004,39415.2056,7903.130580013
