https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AST,Volume BTC,tradecount
1659571200000,2022-08-04 00:00:00,AST/BTC,0.00000388,0.00000460,0.00000374,0.00000395,11365423.00000000,46.98865106,11221
1659484800000,2022-08-03 00:00:00,AST/BTC,0.00000374,0.00000401,0.00000371,0.00000387,1958576.00000000,7.49764329,1752
1659398400000,2022-08-02 00:00:00,AST/BTC,0.00000371,0.00000468,0.00000360,0.00000373,6642244.00000000,27.20255589,7332
1659312000000,2022-08-01 00:00:00,AST/BTC,0.00000376,0.00000387,0.00000367,0.00000372,408706.00000000,1.54846906,563
1659225600000,2022-07-31 00:00:00,AST/BTC,0.00000361,0.00000397,0.00000358,0.00000377,1668220.00000000,6.34301026,1860
1659139200000,2022-07-30 00:00:00,AST/BTC,0.00000371,0.00000380,0.00000344,0.00000360,2824093.00000000,10.21988786,2368
1659052800000,2022-07-29 00:00:00,AST/BTC,0.00000379,0.00000380,0.00000361,0.00000373,2100181.00000000,7.76079739,1067
1658966400000,2022-07-28 00:00:00,AST/BTC,0.00000382,0.00000396,0.00000367,0.00000379,1611402.00000000,6.09985852,1534
1658880000000,2022-07-27 00:00:00,AST/BTC,0.00000391,0.00000405,0.00000379,0.00000381,944295.00000000,3.65154468,1313
1658793600000,2022-07-26 00:00:00,AST/BTC,0.00000394,0.00000398,0.00000373,0.00000389,1838802.00000000,7.06339725,1408
1658707200000,2022-07-25 00:00:00,AST/BTC,0.00000397,0.00000403,0.00000387,0.00000394,650771.00000000,2.55687999,1008
1658620800000,2022-07-24 00:00:00,AST/BTC,0.00000404,0.00000434,0.00000392,0.00000396,1230008.00000000,5.11460728,1882
1658534400000,2022-07-23 00:00:00,AST/BTC,0.00000383,0.00000424,0.00000382,0.00000404,1812766.00000000,7.33198297,2658
1658448000000,2022-07-22 00:00:00,AST/BTC,0.00000392,0.00000395,0.00000375,0.00000383,1280438.00000000,4.92416703,1151
1658361600000,2022-07-21 00:00:00,AST/BTC,0.00000368,0.00000421,0.00000361,0.00000393,2342458.00000000,9.26081931,2910
1658275200000,2022-07-20 00:00:00,AST/BTC,0.00000393,0.00000403,0.00000366,0.00000369,2249533.00000000,8.60806308,2092
1658188800000,2022-07-19 00:00:00,AST/BTC,0.00000401,0.00000423,0.00000391,0.00000396,1450724.00000000,5.86096506,2995
1658102400000,2022-07-18 00:00:00,AST/BTC,0.00000427,0.00000428,0.00000396,0.00000402,1207682.00000000,4.94962403,2167
1658016000000,2022-07-17 00:00:00,AST/BTC,0.00000426,0.00000438,0.00000406,0.00000423,2012525.00000000,8.46707205,3372
1657929600000,2022-07-16 00:00:00,AST/BTC,0.00000420,0.00000438,0.00000417,0.00000428,1312070.00000000,5.57003631,1936
1657843200000,2022-07-15 00:00:00,AST/BTC,0.00000429,0.00000447,0.00000419,0.00000420,1535350.00000000,6.60898196,2673
1657756800000,2022-07-14 00:00:00,AST/BTC,0.00000439,0.00000443,0.00000419,0.00000429,1857814.00000000,7.94922468,3483
1657670400000,2022-07-13 00:00:00,AST/BTC,0.00000437,0.00000496,0.00000425,0.00000435,6267975.00000000,28.25650135,7817
1657584000000,2022-07-12 00:00:00,AST/BTC,0.00000649,0.00000698,0.00000420,0.00000440,34097414.00000000,188.68264426,50389
1657497600000,2022-07-11 00:00:00,AST/BTC,0.00000364,0.00000675,0.00000361,0.00000649,22251052.00000000,119.33586288,36059
1657411200000,2022-07-10 00:00:00,AST/BTC,0.00000359,0.00000448,0.00000352,0.00000364,5033171.00000000,19.61664787,7240
1657324800000,2022-07-09 00:00:00,AST/BTC,0.00000351,0.00000366,0.00000346,0.00000357,740507.00000000,2.64950187,1377
1657238400000,2022-07-08 00:00:00,AST/BTC,0.00000350,0.00000366,0.00000347,0.00000353,746649.00000000,2.64617035,1099
1657152000000,2022-07-07 00:00:00,AST/BTC,0.00000370,0.00000373,0.00000350,0.00000350,2038277.00000000,7.36035123,2114
1657065600000,2022-07-06 00:00:00,AST/BTC,0.00000409,0.00000418,0.00000363,0.00000369,4214574.00000000,15.96382296,4224
1656979200000,2022-07-05 00:00:00,AST/BTC,0.00000377,0.00000491,0.00000371,0.00000407,11610192.00000000,50.63033656,14876
1656892800000,2022-07-04 00:00:00,AST/BTC,0.00000368,0.00000389,0.00000366,0.00000375,814969.00000000,3.04643872,1245
1656806400000,2022-07-03 00:00:00,AST/BTC,0.00000385,0.00000387,0.00000361,0.00000368,779310.00000000,2.91471498,2722
1656720000000,2022-07-02 00:00:00,AST/BTC,0.00000386,0.00000393,0.00000375,0.00000387,339217.00000000,1.30554677,732
1656633600000,2022-07-01 00:00:00,AST/BTC,0.00000380,0.00000393,0.00000366,0.00000385,1118957.00000000,4.22321506,1800
1656547200000,2022-06-30 00:00:00,AST/BTC,0.00000412,0.00000418,0.00000380,0.00000380,3459116.00000000,13.78073318,3495
1656460800000,2022-06-29 00:00:00,AST/BTC,0.00000496,0.00000552,0.00000401,0.00000414,10257691.00000000,45.33038135,8641
1656374400000,2022-06-28 00:00:00,AST/BTC,0.00000578,0.00000600,0.00000467,0.00000495,15714395.00000000,83.53173963,25200
1656288000000,2022-06-27 00:00:00,AST/BTC,0.00000386,0.00000590,0.00000371,0.00000578,15152235.00000000,68.14169660,17303
1656201600000,2022-06-26 00:00:00,AST/BTC,0.00000353,0.00000397,0.00000341,0.00000386,2862655.00000000,10.64837265,3341
1656115200000,2022-06-25 00:00:00,AST/BTC,0.00000366,0.00000374,0.00000336,0.00000353,1650117.00000000,5.85633358,2065
1656028800000,2022-06-24 00:00:00,AST/BTC,0.00000311,0.00000382,0.00000310,0.00000364,4267350.00000000,15.12344178,5295
1655942400000,2022-06-23 00:00:00,AST/BTC,0.00000296,0.00000331,0.00000296,0.00000311,2341989.00000000,7.34799278,2007
1655856000000,2022-06-22 00:00:00,AST/BTC,0.00000294,0.00000301,0.00000289,0.00000295,1163970.00000000,3.43111103,1039
1655769600000,2022-06-21 00:00:00,AST/BTC,0.00000289,0.00000297,0.00000285,0.00000295,1172537.00000000,3.41407529,891
1655683200000,2022-06-20 00:00:00,AST/BTC,0.00000297,0.00000319,0.00000285,0.00000288,2424893.00000000,7.19782243,2245
1655596800000,2022-06-19 00:00:00,AST/BTC,0.00000260,0.00000366,0.00000254,0.00000296,6056485.00000000,19.08853445,7654
1655510400000,2022-06-18 00:00:00,AST/BTC,0.00000279,0.00000281,0.00000258,0.00000261,1559967.00000000,4.16117873,953
1655424000000,2022-06-17 00:00:00,AST/BTC,0.00000271,0.00000285,0.00000269,0.00000279,1339454.00000000,3.69702389,1288
1655337600000,2022-06-16 00:00:00,AST/BTC,0.00000280,0.00000314,0.00000270,0.00000270,2412078.00000000,6.83770799,1877
1655251200000,2022-06-15 00:00:00,AST/BTC,0.00000265,0.00000330,0.00000247,0.00000280,4113169.00000000,11.96338886,2898
1655164800000,2022-06-14 00:00:00,AST/BTC,0.00000249,0.00000271,0.00000244,0.00000265,1089026.00000000,2.79032853,1227
1655078400000,2022-06-13 00:00:00,AST/BTC,0.00000230,0.00000292,0.00000207,0.00000249,4139647.00000000,9.64521862,2966
1654992000000,2022-06-12 00:00:00,AST/BTC,0.00000223,0.00000232,0.00000220,0.00000230,300974.00000000,0.67659039,259
1654905600000,2022-06-11 00:00:00,AST/BTC,0.00000231,0.00000233,0.00000220,0.00000223,384237.00000000,0.87018420,281
1654819200000,2022-06-10 00:00:00,AST/BTC,0.00000236,0.00000236,0.00000226,0.00000231,527216.00000000,1.21487726,426
1654732800000,2022-06-09 00:00:00,AST/BTC,0.00000235,0.00000250,0.00000232,0.00000236,689752.00000000,1.64665135,552
1654646400000,2022-06-08 00:00:00,AST/BTC,0.00000232,0.00000242,0.00000231,0.00000234,451717.00000000,1.07397232,328
1654560000000,2022-06-07 00:00:00,AST/BTC,0.00000240,0.00000245,0.00000228,0.00000232,909679.00000000,2.12985272,594
1654473600000,2022-06-06 00:00:00,AST/BTC,0.00000239,0.00000259,0.00000231,0.00000239,1012055.00000000,2.44250015,698
1654387200000,2022-06-05 00:00:00,AST/BTC,0.00000247,0.00000247,0.00000235,0.00000239,361758.00000000,0.86600318,323
1654300800000,2022-06-04 00:00:00,AST/BTC,0.00000242,0.00000250,0.00000241,0.00000245,250184.00000000,0.61203468,285
1654214400000,2022-06-03 00:00:00,AST/BTC,0.00000244,0.00000245,0.00000233,0.00000243,923510.00000000,2.21159230,739
1654128000000,2022-06-02 00:00:00,AST/BTC,0.00000251,0.00000256,0.00000219,0.00000245,2683496.00000000,6.38569997,1253
1654041600000,2022-06-01 00:00:00,AST/BTC,0.00000249,0.00000270,0.00000233,0.00000250,3416755.00000000,8.59735299,2810
1653955200000,2022-05-31 00:00:00,AST/BTC,0.00000278,0.00000306,0.00000204,0.00000249,9538455.00000000,24.26406805,4372
1653868800000,2022-05-30 00:00:00,AST/BTC,0.00000268,0.00000282,0.00000264,0.00000277,731043.00000000,1.99909682,753
1653782400000,2022-05-29 00:00:00,AST/BTC,0.00000258,0.00000271,0.00000257,0.00000268,275316.00000000,0.72333589,356
1653696000000,2022-05-28 00:00:00,AST/BTC,0.00000257,0.00000264,0.00000255,0.00000258,207783.00000000,0.53650299,252
1653609600000,2022-05-27 00:00:00,AST/BTC,0.00000261,0.00000261,0.00000250,0.00000256,425538.00000000,1.08865886,495
1653523200000,2022-05-26 00:00:00,AST/BTC,0.00000283,0.00000284,0.00000258,0.00000261,2094411.00000000,5.68444743,1316
1653436800000,2022-05-25 00:00:00,AST/BTC,0.00000297,0.00000299,0.00000282,0.00000283,285995.00000000,0.82572851,385
1653350400000,2022-05-24 00:00:00,AST/BTC,0.00000294,0.00000299,0.00000278,0.00000296,1075510.00000000,3.04918752,754
1653264000000,2022-05-23 00:00:00,AST/BTC,0.00000288,0.00000306,0.00000287,0.00000295,627914.00000000,1.87092051,656
1653177600000,2022-05-22 00:00:00,AST/BTC,0.00000294,0.00000303,0.00000287,0.00000288,258047.00000000,0.76178846,353
1653091200000,2022-05-21 00:00:00,AST/BTC,0.00000291,0.00000302,0.00000288,0.00000293,247719.00000000,0.72737322,356
1653004800000,2022-05-20 00:00:00,AST/BTC,0.00000300,0.00000304,0.00000286,0.00000292,591945.00000000,1.74216070,617
1652918400000,2022-05-19 00:00:00,AST/BTC,0.00000290,0.00000303,0.00000285,0.00000299,781524.00000000,2.29577871,842
1652832000000,2022-05-18 00:00:00,AST/BTC,0.00000294,0.00000311,0.00000284,0.00000289,1402323.00000000,4.17916860,1130
1652745600000,2022-05-17 00:00:00,AST/BTC,0.00000292,0.00000306,0.00000289,0.00000294,671551.00000000,2.00559511,1010
1652659200000,2022-05-16 00:00:00,AST/BTC,0.00000262,0.00000325,0.00000248,0.00000292,3464045.00000000,10.02310347,3742
1652572800000,2022-05-15 00:00:00,AST/BTC,0.00000268,0.00000270,0.00000253,0.00000263,862884.00000000,2.25705183,857
1652486400000,2022-05-14 00:00:00,AST/BTC,0.00000273,0.00000275,0.00000240,0.00000268,1721727.00000000,4.46344749,1645
1652400000000,2022-05-13 00:00:00,AST/BTC,0.00000203,0.00000323,0.00000199,0.00000272,5359713.00000000,14.56005117,6013
1652313600000,2022-05-12 00:00:00,AST/BTC,0.00000198,0.00000352,0.00000170,0.00000203,6744968.00000000,13.94345329,3998
1652227200000,2022-05-11 00:00:00,AST/BTC,0.00000289,0.00000291,0.00000177,0.00000198,7405479.00000000,17.11965208,3362
1652140800000,2022-05-10 00:00:00,AST/BTC,0.00000284,0.00000309,0.00000273,0.00000287,1725637.00000000,5.00686219,1708
1652054400000,2022-05-09 00:00:00,AST/BTC,0.00000312,0.00000325,0.00000282,0.00000284,1754223.00000000,5.28547551,1434
1651968000000,2022-05-08 00:00:00,AST/BTC,0.00000298,0.00000315,0.00000296,0.00000313,715665.00000000,2.16601375,743
1651881600000,2022-05-07 00:00:00,AST/BTC,0.00000309,0.00000311,0.00000296,0.00000298,381339.00000000,1.16303389,534
1651795200000,2022-05-06 00:00:00,AST/BTC,0.00000318,0.00000326,0.00000293,0.00000311,1966085.00000000,6.08598891,1054
1651708800000,2022-05-05 00:00:00,AST/BTC,0.00000325,0.00000327,0.00000311,0.00000318,564356.00000000,1.79853258,693
1651622400000,2022-05-04 00:00:00,AST/BTC,0.00000317,0.00000326,0.00000310,0.00000324,508866.00000000,1.60419399,663
1651536000000,2022-05-03 00:00:00,AST/BTC,0.00000308,0.00000323,0.00000307,0.00000317,436407.00000000,1.36785598,731
1651449600000,2022-05-02 00:00:00,AST/BTC,0.00000328,0.00000331,0.00000298,0.00000308,991014.00000000,3.05543882,914
1651363200000,2022-05-01 00:00:00,AST/BTC,0.00000327,0.00000334,0.00000322,0.00000327,453037.00000000,1.48154780,792
1651276800000,2022-04-30 00:00:00,AST/BTC,0.00000327,0.00000349,0.00000323,0.00000326,1023916.00000000,3.41091260,1815
1651190400000,2022-04-29 00:00:00,AST/BTC,0.00000335,0.00000340,0.00000320,0.00000327,518401.00000000,1.71689845,771
1651104000000,2022-04-28 00:00:00,AST/BTC,0.00000344,0.00000356,0.00000331,0.00000334,1418586.00000000,4.84266902,1372
1651017600000,2022-04-27 00:00:00,AST/BTC,0.00000338,0.00000359,0.00000337,0.00000346,727332.00000000,2.53226071,1213
1650931200000,2022-04-26 00:00:00,AST/BTC,0.00000344,0.00000358,0.00000336,0.00000336,682352.00000000,2.36360019,1336
1650844800000,2022-04-25 00:00:00,AST/BTC,0.00000358,0.00000365,0.00000341,0.00000344,814922.00000000,2.86413437,1319
1650758400000,2022-04-24 00:00:00,AST/BTC,0.00000355,0.00000362,0.00000351,0.00000358,328492.00000000,1.16894335,685
1650672000000,2022-04-23 00:00:00,AST/BTC,0.00000356,0.00000370,0.00000350,0.00000353,4808589.00000000,17.52010094,2233
1650585600000,2022-04-22 00:00:00,AST/BTC,0.00000353,0.00000369,0.00000352,0.00000356,563029.00000000,2.01248768,1137
1650499200000,2022-04-21 00:00:00,AST/BTC,0.00000362,0.00000368,0.00000349,0.00000352,857878.00000000,3.08700746,1270
1650412800000,2022-04-20 00:00:00,AST/BTC,0.00000357,0.00000365,0.00000351,0.00000360,1095580.00000000,3.90595555,1228
1650326400000,2022-04-19 00:00:00,AST/BTC,0.00000352,0.00000370,0.00000346,0.00000359,2263167.00000000,8.09219405,1855
1650240000000,2022-04-18 00:00:00,AST/BTC,0.00000366,0.00000371,0.00000350,0.00000353,1201941.00000000,4.28904627,1632
1650153600000,2022-04-17 00:00:00,AST/BTC,0.00000369,0.00000380,0.00000366,0.00000367,558013.00000000,2.07473289,1207
1650067200000,2022-04-16 00:00:00,AST/BTC,0.00000383,0.00000392,0.00000365,0.00000369,882519.00000000,3.30810210,1620
1649980800000,2022-04-15 00:00:00,AST/BTC,0.00000375,0.00000425,0.00000373,0.00000384,3842722.00000000,15.20581230,6456
1649894400000,2022-04-14 00:00:00,AST/BTC,0.00000349,0.00000378,0.00000346,0.00000374,1216280.00000000,4.34556287,1621
1649808000000,2022-04-13 00:00:00,AST/BTC,0.00000358,0.00000360,0.00000346,0.00000350,426740.00000000,1.50513740,669
1649721600000,2022-04-12 00:00:00,AST/BTC,0.00000352,0.00000375,0.00000345,0.00000359,1660645.00000000,5.95492680,1945
1649635200000,2022-04-11 00:00:00,AST/BTC,0.00000377,0.00000377,0.00000345,0.00000352,1633745.00000000,5.80700318,2087
1649548800000,2022-04-10 00:00:00,AST/BTC,0.00000371,0.00000381,0.00000368,0.00000377,503238.00000000,1.89506747,1159
1649462400000,2022-04-09 00:00:00,AST/BTC,0.00000369,0.00000373,0.00000365,0.00000372,443884.00000000,1.63832428,1376
1649376000000,2022-04-08 00:00:00,AST/BTC,0.00000375,0.00000381,0.00000364,0.00000368,748348.00000000,2.79425018,1211
1649289600000,2022-04-07 00:00:00,AST/BTC,0.00000372,0.00000381,0.00000365,0.00000375,1325367.00000000,4.97094989,1715
1649203200000,2022-04-06 00:00:00,AST/BTC,0.00000389,0.00000389,0.00000365,0.00000373,2023359.00000000,7.65271656,2298
1649116800000,2022-04-05 00:00:00,AST/BTC,0.00000412,0.00000412,0.00000383,0.00000389,2655810.00000000,10.48259589,2500
1649030400000,2022-04-04 00:00:00,AST/BTC,0.00000421,0.00000430,0.00000404,0.00000412,1508552.00000000,6.29433558,2490
1648944000000,2022-04-03 00:00:00,AST/BTC,0.00000421,0.00000439,0.00000413,0.00000422,1833014.00000000,7.73073276,3492
1648857600000,2022-04-02 00:00:00,AST/BTC,0.00000413,0.00000434,0.00000411,0.00000421,1476667.00000000,6.18281762,2917
1648771200000,2022-04-01 00:00:00,AST/BTC,0.00000422,0.00000431,0.00000402,0.00000414,2060780.00000000,8.52058726,3905
1648684800000,2022-03-31 00:00:00,AST/BTC,0.00000375,0.00000432,0.00000375,0.00000422,6781034.00000000,27.44353140,10028
1648598400000,2022-03-30 00:00:00,AST/BTC,0.00000363,0.00000398,0.00000361,0.00000375,2909227.00000000,10.91179201,4476
1648512000000,2022-03-29 00:00:00,AST/BTC,0.00000376,0.00000379,0.00000360,0.00000362,2262923.00000000,8.35368026,3405
1648425600000,2022-03-28 00:00:00,AST/BTC,0.00000371,0.00000382,0.00000361,0.00000374,2689114.00000000,9.94269211,4212
1648339200000,2022-03-27 00:00:00,AST/BTC,0.00000370,0.00000384,0.00000365,0.00000369,3017331.00000000,11.25279887,4137
1648252800000,2022-03-26 00:00:00,AST/BTC,0.00000365,0.00000375,0.00000362,0.00000370,1574634.00000000,5.79986772,2455
1648166400000,2022-03-25 00:00:00,AST/BTC,0.00000394,0.00000404,0.00000354,0.00000365,5944717.00000000,22.37145510,8119
1648080000000,2022-03-24 00:00:00,AST/BTC,0.00000349,0.00000450,0.00000346,0.00000394,15342869.00000000,61.59334836,21544
1647993600000,2022-03-23 00:00:00,AST/BTC,0.00000349,0.00000356,0.00000342,0.00000349,1518793.00000000,5.27139625,1659
1647907200000,2022-03-22 00:00:00,AST/BTC,0.00000353,0.00000356,0.00000344,0.00000349,1151116.00000000,4.02093406,1190
1647820800000,2022-03-21 00:00:00,AST/BTC,0.00000355,0.00000365,0.00000350,0.00000353,2565889.00000000,9.19704755,1433
1647734400000,2022-03-20 00:00:00,AST/BTC,0.00000351,0.00000363,0.00000346,0.00000355,1237506.00000000,4.37103908,1465
1647648000000,2022-03-19 00:00:00,AST/BTC,0.00000333,0.00000355,0.00000330,0.00000350,1469459.00000000,5.07169745,2747
1647561600000,2022-03-18 00:00:00,AST/BTC,0.00000342,0.00000348,0.00000330,0.00000333,752421.00000000,2.54278715,3677
1647475200000,2022-03-17 00:00:00,AST/BTC,0.00000345,0.00000354,0.00000337,0.00000342,789553.00000000,2.71341899,4604
1647388800000,2022-03-16 00:00:00,AST/BTC,0.00000358,0.00000367,0.00000338,0.00000345,1219833.00000000,4.26634778,5444
1647302400000,2022-03-15 00:00:00,AST/BTC,0.00000344,0.00000372,0.00000341,0.00000358,2101048.00000000,7.47106390,6041
1647216000000,2022-03-14 00:00:00,AST/BTC,0.00000336,0.00000358,0.00000334,0.00000345,975114.00000000,3.34774157,1274
1647129600000,2022-03-13 00:00:00,AST/BTC,0.00000338,0.00000345,0.00000335,0.00000336,867060.00000000,2.93692650,709
1647043200000,2022-03-12 00:00:00,AST/BTC,0.00000341,0.00000348,0.00000334,0.00000336,544169.00000000,1.85530995,736
1646956800000,2022-03-11 00:00:00,AST/BTC,0.00000346,0.00000359,0.00000339,0.00000343,743097.00000000,2.59245705,903
1646870400000,2022-03-10 00:00:00,AST/BTC,0.00000337,0.00000349,0.00000334,0.00000346,874598.00000000,2.99189330,839
1646784000000,2022-03-09 00:00:00,AST/BTC,0.00000338,0.00000344,0.00000326,0.00000334,1157322.00000000,3.86470577,1071
1646697600000,2022-03-08 00:00:00,AST/BTC,0.00000340,0.00000350,0.00000336,0.00000339,645795.00000000,2.21744576,836
1646611200000,2022-03-07 00:00:00,AST/BTC,0.00000353,0.00000358,0.00000336,0.00000340,914705.00000000,3.16231431,1163
1646524800000,2022-03-06 00:00:00,AST/BTC,0.00000352,0.00000357,0.00000345,0.00000353,516213.00000000,1.81506890,717
1646438400000,2022-03-05 00:00:00,AST/BTC,0.00000345,0.00000360,0.00000339,0.00000353,1068087.00000000,3.75113459,1262
1646352000000,2022-03-04 00:00:00,AST/BTC,0.00000349,0.00000370,0.00000343,0.00000345,1240640.00000000,4.38177062,1674
1646265600000,2022-03-03 00:00:00,AST/BTC,0.00000364,0.00000368,0.00000341,0.00000349,1367659.00000000,4.81447948,1471
1646179200000,2022-03-02 00:00:00,AST/BTC,0.00000352,0.00000385,0.00000343,0.00000364,2204785.00000000,8.05976752,3183
1646092800000,2022-03-01 00:00:00,AST/BTC,0.00000334,0.00000363,0.00000322,0.00000354,2472185.00000000,8.36362675,2476
1646006400000,2022-02-28 00:00:00,AST/BTC,0.00000361,0.00000365,0.00000328,0.00000335,2519155.00000000,8.74705890,1735
1645920000000,2022-02-27 00:00:00,AST/BTC,0.00000359,0.00000364,0.00000348,0.00000362,733568.00000000,2.59734382,1279
1645833600000,2022-02-26 00:00:00,AST/BTC,0.00000361,0.00000369,0.00000355,0.00000359,656688.00000000,2.37949315,1174
1645747200000,2022-02-25 00:00:00,AST/BTC,0.00000350,0.00000366,0.00000341,0.00000363,1477965.00000000,5.22688904,1836
1645660800000,2022-02-24 00:00:00,AST/BTC,0.00000359,0.00000375,0.00000316,0.00000350,5762050.00000000,19.24726402,3856
1645574400000,2022-02-23 00:00:00,AST/BTC,0.00000366,0.00000377,0.00000358,0.00000361,1226136.00000000,4.49789103,1147
