https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume STC,Volume USDT
1660176000,2022-08-11 00:00:00,STC/USDT,0.0049,0.005081,0.00486,0.00489,19970827.9468,99081.2740214342
1660089600,2022-08-10 00:00:00,STC/USDT,0.004901,0.005093,0.0049,0.0049,17870984.4613,88577.7041591263
1660003200,2022-08-09 00:00:00,STC/USDT,0.005,0.005075,0.0049,0.004936,22907115.4748,113888.2615519655
1659916800,2022-08-08 00:00:00,STC/USDT,0.005,0.005152,0.005,0.005,22784221.3848,115257.6448252482
1659830400,2022-08-07 00:00:00,STC/USDT,0.00504,0.00509,0.005,0.005,13612079.0593,68603.8017534699
1659744000,2022-08-06 00:00:00,STC/USDT,0.005049,0.00515,0.005,0.005029,15656261.052,79032.3624153394
1659657600,2022-08-05 00:00:00,STC/USDT,0.005047,0.00514,0.005,0.005021,25328867.3764,129551.1585381514
1659571200,2022-08-04 00:00:00,STC/USDT,0.00491,0.005152,0.004775,0.005021,32143916.1903,156977.0121683457
1659484800,2022-08-03 00:00:00,STC/USDT,0.005011,0.005054,0.0048,0.004937,19617381.3701,95857.5893840963
1659398400,2022-08-02 00:00:00,STC/USDT,0.0053,0.005357,0.005011,0.005011,12896442.9437,67329.9083128325
1659312000,2022-08-01 00:00:00,STC/USDT,0.005507,0.005548,0.005147,0.0053,15789613.9091,86081.1169456814
1659225600,2022-07-31 00:00:00,STC/USDT,0.00559,0.005704,0.0055,0.005507,12380996.3108,68899.6244661168
1659139200,2022-07-30 00:00:00,STC/USDT,0.005586,0.005746,0.005402,0.00556,13216358.9674,73095.8862378761
1659052800,2022-07-29 00:00:00,STC/USDT,0.005821,0.00588,0.0055,0.00559,17435949.9919,100242.2719123499
1658966400,2022-07-28 00:00:00,STC/USDT,0.00588,0.006031,0.005726,0.005843,11763393.9093,69391.0421897095
1658880000,2022-07-27 00:00:00,STC/USDT,0.005797,0.006037,0.005739,0.00588,14116835.9747,81453.7207710246
1658793600,2022-07-26 00:00:00,STC/USDT,0.005891,0.005938,0.00569,0.005797,13454630.1855,78200.3649824827
1658707200,2022-07-25 00:00:00,STC/USDT,0.006173,0.00625,0.005891,0.005891,17943627.2418,111181.9988731625
1658620800,2022-07-24 00:00:00,STC/USDT,0.00628,0.00641,0.0061,0.006193,11277383.9508,71268.3855192897
1658534400,2022-07-23 00:00:00,STC/USDT,0.00646,0.006552,0.00621,0.00628,11983274.8259,76938.4759412966
1658448000,2022-07-22 00:00:00,STC/USDT,0.006621,0.006736,0.006415,0.00646,14409701.5789,94863.1842815948
1658361600,2022-07-21 00:00:00,STC/USDT,0.00651,0.00679,0.006477,0.00665,15232661.174,100713.6738931114
1658275200,2022-07-20 00:00:00,STC/USDT,0.00665,0.00674,0.006322,0.006519,3936510.1871,25663.7639430619
1658188800,2022-07-19 00:00:00,STC/USDT,0.00631,0.006776,0.006191,0.006649,16217272.94725915,102651.16734898934118
1658102400,2022-07-18 00:00:00,STC/USDT,0.00639,0.00668,0.00615,0.00634,18893711.31888105,122949.70422771402788
1658016000,2022-07-17 00:00:00,STC/USDT,0.006474,0.006639,0.006326,0.006356,11689065.76830182,75101.17886559846368
1657929600,2022-07-16 00:00:00,STC/USDT,0.00619,0.006572,0.006046,0.00649,13107456.83665607,82000.4044925639374
1657843200,2022-07-15 00:00:00,STC/USDT,0.006249,0.006279,0.006137,0.00618,15111681.64113941,94339.9109916243171
1657756800,2022-07-14 00:00:00,STC/USDT,0.005708,0.006329,0.005564,0.00622,17770319.51913066,101687.332200406963
1657670400,2022-07-13 00:00:00,STC/USDT,0.005615,0.005895,0.005493,0.005708,17837378.66549023,101952.82285283204182
1657584000,2022-07-12 00:00:00,STC/USDT,0.005358,0.00589,0.00528,0.005594,21872911.79637204,120863.00436556274518
1657497600,2022-07-11 00:00:00,STC/USDT,0.005512,0.00598,0.005001,0.005323,55039239.41236589,298990.18862312586584
1657411200,2022-07-10 00:00:00,STC/USDT,0.004929,0.006328,0.004842,0.005535,35222992.74078066,188341.4851627569446
1657324800,2022-07-09 00:00:00,STC/USDT,0.004971,0.005105,0.00488,0.004929,15793914.63801652,78103.77966540346646
1657238400,2022-07-08 00:00:00,STC/USDT,0.004798,0.00504,0.0047,0.004971,19150132.92776989,91112.65149134542152
1657152000,2022-07-07 00:00:00,STC/USDT,0.004841,0.004875,0.004715,0.004798,16417421.2806156,78550.81749992459917
1657065600,2022-07-06 00:00:00,STC/USDT,0.004859,0.00494,0.0048,0.004845,17174797.62695535,82856.5209028023584
1656979200,2022-07-05 00:00:00,STC/USDT,0.004835,0.004945,0.0048,0.004859,17473719.5865833,84141.8845435415294
1656892800,2022-07-04 00:00:00,STC/USDT,0.004701,0.004945,0.0046,0.004835,21717335.43700804,104384.28948933685548
1656806400,2022-07-03 00:00:00,STC/USDT,0.004701,0.00477,0.0047,0.004724,13395852.36086948,63293.14286122653472
1656720000,2022-07-02 00:00:00,STC/USDT,0.0047,0.004747,0.0047,0.004702,14268624.3344132,67654.39425909307167
1656633600,2022-07-01 00:00:00,STC/USDT,0.004985,0.005105,0.0047,0.004715,15804981.62642335,76218.00801890010525
1656547200,2022-06-30 00:00:00,STC/USDT,0.004829,0.004985,0.00478,0.004985,18046145.04193902,87081.29380271103648
1656460800,2022-06-29 00:00:00,STC/USDT,0.0049,0.00494,0.004801,0.004801,13678698.22956116,66611.36383440029786
1656374400,2022-06-28 00:00:00,STC/USDT,0.005,0.005084,0.0049,0.0049,17323850.23168685,85978.76450531630351
1656288000,2022-06-27 00:00:00,STC/USDT,0.004981,0.0051,0.004981,0.00502,14140098.3271548,71375.196003012084
1656201600,2022-06-26 00:00:00,STC/USDT,0.0051,0.00525,0.004981,0.004981,11299929.15695174,58128.16700603031146
1656115200,2022-06-25 00:00:00,STC/USDT,0.0052,0.0052,0.00506,0.0051,12976015.8870381,66171.3176322813017
1656028800,2022-06-24 00:00:00,STC/USDT,0.005003,0.005315,0.00499,0.005201,14617969.63464747,75738.37378119456541
1655942400,2022-06-23 00:00:00,STC/USDT,0.00506,0.00522,0.004927,0.00499,13706767.41452373,70762.66718539214936
1655856000,2022-06-22 00:00:00,STC/USDT,0.005051,0.005256,0.005,0.00508,18905811.27335991,95634.51834082945563
1655769600,2022-06-21 00:00:00,STC/USDT,0.005227,0.005785,0.00505,0.005074,27132423.15376965,142087.85481785470667
1655683200,2022-06-20 00:00:00,STC/USDT,0.005081,0.0053,0.005003,0.00525,21980860.20663617,111516.84924711600634
1655596800,2022-06-19 00:00:00,STC/USDT,0.005075,0.0056,0.004901,0.005109,31767867.47605232,164232.2204320668289
1655510400,2022-06-18 00:00:00,STC/USDT,0.005246,0.005271,0.004257,0.005075,76955823.00046597,368091.94690777335116
1655424000,2022-06-17 00:00:00,STC/USDT,0.005521,0.00663,0.005228,0.005246,57925292.6395454,325659.61330028115816
1655337600,2022-06-16 00:00:00,STC/USDT,0.004434,0.009688,0.0042,0.005533,173227622.93798372,982610.75251663909121
1655251200,2022-06-15 00:00:00,STC/USDT,0.004355,0.004451,0.0042,0.004409,44221935.02682187,187718.38801555428567
1655164800,2022-06-14 00:00:00,STC/USDT,0.004158,0.004413,0.004,0.004358,56940948.84366879,237314.54787579665367
1655078400,2022-06-13 00:00:00,STC/USDT,0.003987,0.004211,0.0038,0.004155,56625410.78898784,224660.54835160422764
1654992000,2022-06-12 00:00:00,STC/USDT,0.004083,0.00415,0.003982,0.003987,26422730.27523842,107627.19462808671746
1654905600,2022-06-11 00:00:00,STC/USDT,0.004109,0.004186,0.004078,0.004102,30065616.6454231,124793.75948763667843
1654819200,2022-06-10 00:00:00,STC/USDT,0.004011,0.00432,0.00401,0.004138,39296631.13494325,166421.8264321853049
1654732800,2022-06-09 00:00:00,STC/USDT,0.004019,0.004216,0.00401,0.004019,30249234.28206404,122363.69714513273728
1654646400,2022-06-08 00:00:00,STC/USDT,0.004186,0.00421,0.00401,0.004019,30207186.2701479,125087.99999263757554
1654560000,2022-06-07 00:00:00,STC/USDT,0.004168,0.004249,0.004091,0.004164,31814047.7079564,131633.09223582200654
1654473600,2022-06-06 00:00:00,STC/USDT,0.004126,0.00428,0.0041,0.004168,36393319.8196725,153341.69534518415579
1654387200,2022-06-05 00:00:00,STC/USDT,0.004125,0.004186,0.0041,0.0041,21455770.3078762,88475.90184505716899
1654300800,2022-06-04 00:00:00,STC/USDT,0.004101,0.00415,0.0041,0.004137,24663768.66346516,101544.04487882153093
1654214400,2022-06-03 00:00:00,STC/USDT,0.004204,0.00421,0.0041,0.004101,23347089.1907032,96170.64771568136631
1654128000,2022-06-02 00:00:00,STC/USDT,0.00424,0.004283,0.004184,0.004235,28316508.60315147,118923.92858835968217
1654041600,2022-06-01 00:00:00,STC/USDT,0.004323,0.004323,0.0042,0.00424,28162256.51346851,119118.98653466362412
1653955200,2022-05-31 00:00:00,STC/USDT,0.004231,0.00442,0.0042,0.004301,34801187.51468545,147804.60515755735787
1653868800,2022-05-30 00:00:00,STC/USDT,0.004339,0.004375,0.0042,0.00421,34666654.71998206,150517.09220876244556
1653782400,2022-05-29 00:00:00,STC/USDT,0.004023,0.004347,0.00401,0.00434,40297281.91878461,165104.28563553181841
1653696000,2022-05-28 00:00:00,STC/USDT,0.00411,0.004143,0.00401,0.004024,33847566.73699379,139349.90666546914118
1653609600,2022-05-27 00:00:00,STC/USDT,0.004101,0.004198,0.00402,0.00411,34576590.16563427,141507.27877736304852
1653523200,2022-05-26 00:00:00,STC/USDT,0.004316,0.00435,0.0041,0.0041,40223579.53378294,170951.36342041868308
1653436800,2022-05-25 00:00:00,STC/USDT,0.0043,0.004402,0.0043,0.004316,33753457.897896,146143.94047094840793
1653350400,2022-05-24 00:00:00,STC/USDT,0.004182,0.00444,0.00415,0.0043,39175158.99805783,165592.30632773476494
1653264000,2022-05-23 00:00:00,STC/USDT,0.004389,0.00443,0.004155,0.004197,33665279.50626519,147080.12919884364224
1653177600,2022-05-22 00:00:00,STC/USDT,0.00423,0.004391,0.004184,0.00439,38387783.53479946,163463.3932075034341
1653091200,2022-05-21 00:00:00,STC/USDT,0.004211,0.004315,0.004184,0.00422,49035265.18533536,206913.46035765368013
1653004800,2022-05-20 00:00:00,STC/USDT,0.004186,0.004557,0.00415,0.004212,64008171.32131663,271082.54987609023123
1652918400,2022-05-19 00:00:00,STC/USDT,0.004167,0.004344,0.00415,0.004186,43122756.43497334,181200.85776954257301
1652832000,2022-05-18 00:00:00,STC/USDT,0.00436,0.004379,0.004163,0.004163,38024140.89747624,162553.92894430349503
1652745600,2022-05-17 00:00:00,STC/USDT,0.00421,0.004462,0.00421,0.004361,47374251.77546743,204525.24512248644215
1652659200,2022-05-16 00:00:00,STC/USDT,0.004095,0.004405,0.004,0.00421,47099036.10184752,192495.31515808476707
1652572800,2022-05-15 00:00:00,STC/USDT,0.004159,0.004162,0.004,0.004099,38386311.66505122,154553.03013638079702
1652486400,2022-05-14 00:00:00,STC/USDT,0.004,0.0043,0.0039,0.00416,66470451.81055279,267135.97239596301052
1652400000,2022-05-13 00:00:00,STC/USDT,0.00416,0.004305,0.003994,0.004,57234944.59686837,232602.34597842864006
1652313600,2022-05-12 00:00:00,STC/USDT,0.004054,0.004331,0.003778,0.004181,43683190.44101287,172901.71269506199664
1652227200,2022-05-11 00:00:00,STC/USDT,0.00425,0.004611,0.004,0.004054,107456173.17934542,450651.90007089384262
1652140800,2022-05-10 00:00:00,STC/USDT,0.00412,0.00455,0.00401,0.00425,72123832.12692919,299628.92956662014292
1652054400,2022-05-09 00:00:00,STC/USDT,0.004222,0.0048,0.0041,0.004126,97241506.70073818,418286.68772311314319
1651968000,2022-05-08 00:00:00,STC/USDT,0.00412,0.00422,0.003865,0.004201,46944477.69493823,188736.62542383665201
1651881600,2022-05-07 00:00:00,STC/USDT,0.00411,0.004186,0.00407,0.004134,41680146.99718011,171566.19774159277225
1651795200,2022-05-06 00:00:00,STC/USDT,0.004228,0.004294,0.00407,0.004108,36190229.54301707,152414.74137954355911
1651708800,2022-05-05 00:00:00,STC/USDT,0.00428,0.004488,0.0042,0.004233,23926060.84876657,102767.05864878261178
1651622400,2022-05-04 00:00:00,STC/USDT,0.00432,0.00449,0.0042,0.00428,29256474.17874087,127418.35728701767768
1651536000,2022-05-03 00:00:00,STC/USDT,0.004344,0.004509,0.004274,0.00434,16476268.2572193,72624.04858958749389
1651449600,2022-05-02 00:00:00,STC/USDT,0.004381,0.004527,0.004344,0.004344,15243294.87864446,67813.22890995257913
1651363200,2022-05-01 00:00:00,STC/USDT,0.00431,0.004408,0.0043,0.004408,14976533.94347197,65276.71298540338314
1651276800,2022-04-30 00:00:00,STC/USDT,0.004502,0.004568,0.0043,0.00431,19551667.92197706,86035.20659540755553
1651190400,2022-04-29 00:00:00,STC/USDT,0.004546,0.004589,0.004455,0.004502,19083528.99854834,86759.525631111822
1651104000,2022-04-28 00:00:00,STC/USDT,0.004513,0.0046,0.00451,0.004567,13638174.42702667,62307.14806407878656
1651017600,2022-04-27 00:00:00,STC/USDT,0.004469,0.004595,0.004401,0.004512,17561343.2244424,79269.00503957135623
1650931200,2022-04-26 00:00:00,STC/USDT,0.004502,0.0048,0.004381,0.004469,32777437.94050756,149445.06377031332198
1650844800,2022-04-25 00:00:00,STC/USDT,0.004525,0.0046,0.00438,0.004502,20450661.20832045,92730.48410184964052
1650758400,2022-04-24 00:00:00,STC/USDT,0.00463,0.004747,0.00453,0.00453,17228793.38650579,80409.0941362197539
1650672000,2022-04-23 00:00:00,STC/USDT,0.0046,0.00472,0.004571,0.00463,19768776.26590664,91546.64619699444034
1650585600,2022-04-22 00:00:00,STC/USDT,0.004566,0.004652,0.00451,0.004626,17847545.26164564,81412.81593120400894
1650499200,2022-04-21 00:00:00,STC/USDT,0.00455,0.00464,0.004511,0.004566,17935217.10325129,81589.06594465535938
1650412800,2022-04-20 00:00:00,STC/USDT,0.004719,0.00472,0.00455,0.00455,15805285.99946213,72484.85830299070485
1650326400,2022-04-19 00:00:00,STC/USDT,0.004652,0.004889,0.004625,0.00472,22526400.29692604,106214.93247287288361
1650240000,2022-04-18 00:00:00,STC/USDT,0.00472,0.0048,0.004616,0.004652,17642597.08287614,82649.74782338732264
1650153600,2022-04-17 00:00:00,STC/USDT,0.00477,0.0049,0.0047,0.0047,20683266.37420747,99447.82054765402922
1650067200,2022-04-16 00:00:00,STC/USDT,0.00482,0.0049,0.004742,0.00476,18727436.30540172,90403.65291885038231
1649980800,2022-04-15 00:00:00,STC/USDT,0.004867,0.005057,0.00481,0.004841,21856976.107444,107616.63636780059332
1649894400,2022-04-14 00:00:00,STC/USDT,0.005018,0.00507,0.004841,0.00488,18848791.11487902,93477.19402390775488
1649808000,2022-04-13 00:00:00,STC/USDT,0.00494,0.005234,0.0049,0.005018,28714497.45134649,145159.93328942959948
1649721600,2022-04-12 00:00:00,STC/USDT,0.00453,0.0051,0.00447,0.00491,42739334.85132902,206563.94408258766005
1649635200,2022-04-11 00:00:00,STC/USDT,0.0043,0.00456,0.0042,0.00453,33464978.5339468,145535.56471778147828
1649548800,2022-04-10 00:00:00,STC/USDT,0.004317,0.004367,0.0043,0.0043,18345702.34746689,79359.07188419447048
1649462400,2022-04-09 00:00:00,STC/USDT,0.004367,0.00452,0.0043,0.004301,20433104.67465555,88784.30960707619038
1649376000,2022-04-08 00:00:00,STC/USDT,0.00455,0.00462,0.00431,0.00434,20587421.23427323,92724.90541883280298
1649289600,2022-04-07 00:00:00,STC/USDT,0.004501,0.004626,0.0045,0.00455,15771457.08903387,72177.80805581434909
1649203200,2022-04-06 00:00:00,STC/USDT,0.004625,0.004699,0.004501,0.00453,22017176.0421526,102118.29722727892999
1649116800,2022-04-05 00:00:00,STC/USDT,0.004722,0.004779,0.0046,0.004625,19542492.57885743,90808.31692567889951
1649030400,2022-04-04 00:00:00,STC/USDT,0.004709,0.005,0.00454,0.004728,27338428.77910601,128284.16698536305541
1648944000,2022-04-03 00:00:00,STC/USDT,0.00466,0.00471,0.0046,0.00471,18281597.75455143,84880.58880840553175
1648857600,2022-04-02 00:00:00,STC/USDT,0.004646,0.00475,0.0046,0.00466,16322858.57132664,75917.37939033279374
1648771200,2022-04-01 00:00:00,STC/USDT,0.00462,0.004749,0.0046,0.00467,18704679.28214832,86733.83557924899426
1648684800,2022-03-31 00:00:00,STC/USDT,0.004652,0.004803,0.0046,0.00462,22528646.17818065,106041.95609974170368
1648598400,2022-03-30 00:00:00,STC/USDT,0.00462,0.00472,0.0046,0.004652,19186677.19812254,89264.32484912568056
1648512000,2022-03-29 00:00:00,STC/USDT,0.0047,0.00477,0.004602,0.004649,18117968.25812908,84362.73955871646236
1648425600,2022-03-28 00:00:00,STC/USDT,0.004678,0.0048,0.0046,0.0047,24466679.67851643,116509.20712866989415
1648339200,2022-03-27 00:00:00,STC/USDT,0.004669,0.00473,0.00449,0.004654,16566130.25138145,75841.10164593508138
1648252800,2022-03-26 00:00:00,STC/USDT,0.00451,0.0047,0.00451,0.004659,14172333.19870138,66186.35952576547477
1648166400,2022-03-25 00:00:00,STC/USDT,0.00464,0.00476,0.004501,0.004501,15867298.3665491,73252.94624341411339
1648080000,2022-03-24 00:00:00,STC/USDT,0.004701,0.00476,0.004512,0.004641,24950757.29028576,114759.67038148019461
1647993600,2022-03-23 00:00:00,STC/USDT,0.004137,0.0051,0.003963,0.004701,64611068.72853271,292299.88221374479985
1647907200,2022-03-22 00:00:00,STC/USDT,0.004195,0.004375,0.003942,0.004137,43346750.31974953,181553.53594799208817
1647820800,2022-03-21 00:00:00,STC/USDT,0.004235,0.00449,0.00411,0.004189,17250073.80528261,74010.12218207891215
1647734400,2022-03-20 00:00:00,STC/USDT,0.0042,0.0045,0.004169,0.00424,17952053.38171602,76273.98261185995211
1647648000,2022-03-19 00:00:00,STC/USDT,0.00429,0.004375,0.00413,0.0042,17519128.18915195,74537.85439297889741
1647561600,2022-03-18 00:00:00,STC/USDT,0.00434,0.004378,0.004132,0.00429,18451950.40728213,79328.07132614655358
1647475200,2022-03-17 00:00:00,STC/USDT,0.00464,0.004658,0.00363,0.00434,53251083.3489712,227366.062393288631
1647388800,2022-03-16 00:00:00,STC/USDT,0.004518,0.00471,0.00442,0.004654,15708379.24696581,71456.69884947074899
1647302400,2022-03-15 00:00:00,STC/USDT,0.00454,0.004625,0.00444,0.004518,15809261.96513182,71215.08029000820837
1647216000,2022-03-14 00:00:00,STC/USDT,0.004696,0.004733,0.0045,0.00454,17429110.56508124,80497.87734787145868
1647129600,2022-03-13 00:00:00,STC/USDT,0.0047,0.004757,0.004699,0.004699,15761088.97535935,74358.46467720588407
1647043200,2022-03-12 00:00:00,STC/USDT,0.004702,0.004901,0.0047,0.0047,16249921.40759475,77759.60140131991518
1646956800,2022-03-11 00:00:00,STC/USDT,0.00471,0.004804,0.0047,0.004702,18602618.43817289,87921.05593376161381
1646870400,2022-03-10 00:00:00,STC/USDT,0.00472,0.005,0.00465,0.00471,21053032.35875306,101799.8589151933788
1646784000,2022-03-09 00:00:00,STC/USDT,0.004703,0.004845,0.0047,0.00472,19854573.14702236,94399.19757880693536
1646697600,2022-03-08 00:00:00,STC/USDT,0.00454,0.005,0.0045,0.004703,19275325.26055541,91109.19933345499284
1646611200,2022-03-07 00:00:00,STC/USDT,0.005131,0.00516,0.004502,0.00453,29900660.31484675,142880.10351518983753
1646524800,2022-03-06 00:00:00,STC/USDT,0.00522,0.005333,0.0051,0.005131,15290142.81105985,79573.66301394187348
1646438400,2022-03-05 00:00:00,STC/USDT,0.00484,0.005968,0.0048,0.005197,20210776.50455342,108695.49196676620979
1646352000,2022-03-04 00:00:00,STC/USDT,0.00488,0.005,0.00481,0.00482,15363059.82835294,76404.69628516881155
1646265600,2022-03-03 00:00:00,STC/USDT,0.00519,0.00522,0.00485,0.0049,12389228.43124331,62361.5231104682457
1646179200,2022-03-02 00:00:00,STC/USDT,0.00503,0.00521,0.00497,0.00517,10890436.46496872,55493.1645530379105
1646092800,2022-03-01 00:00:00,STC/USDT,0.00507,0.00512,0.00494,0.00503,4097222.31872301,20581.7241452733567
1646006400,2022-02-28 00:00:00,STC/USDT,0.00452,0.00535,0.0045,0.00505,29656417.45546704,148615.827462378707
1645920000,2022-02-27 00:00:00,STC/USDT,0.00456,0.00479,0.00445,0.0045,11239704.23505864,51764.8440925258524
1645833600,2022-02-26 00:00:00,STC/USDT,0.00462,0.00473,0.00446,0.00457,6087765.8085648,27775.3253699410552
1645747200,2022-02-25 00:00:00,STC/USDT,0.00452,0.00471,0.0044,0.00461,14497124.76831693,65781.5630457090297
1645660800,2022-02-24 00:00:00,STC/USDT,0.0048,0.00504,0.00419,0.00452,44755364.10287113,205987.6562238029991
1645574400,2022-02-23 00:00:00,STC/USDT,0.0048,0.00501,0.00475,0.0048,6050835.67202566,29574.9625176726376
1645488000,2022-02-22 00:00:00,STC/USDT,0.00459,0.00509,0.00456,0.00481,15705458.2007252,76753.3573268403431
1645401600,2022-02-21 00:00:00,STC/USDT,0.00458,0.00484,0.00456,0.00459,6634595.60875074,31107.4489640893914
1645315200,2022-02-20 00:00:00,STC/USDT,0.00486,0.00489,0.00454,0.00455,7945273.17791809,36963.4020830158388
1645228800,2022-02-19 00:00:00,STC/USDT,0.00479,0.00494,0.00475,0.00486,3747270.97002358,18212.7301458920902
1645142400,2022-02-18 00:00:00,STC/USDT,0.00468,0.0052,0.00468,0.00479,23416569.90474633,116658.6728331821495
1645056000,2022-02-17 00:00:00,STC/USDT,0.00472,0.005,0.00468,0.00468,13525270.14981869,64804.1044092399326
1644969600,2022-02-16 00:00:00,STC/USDT,0.00476,0.00488,0.00461,0.00472,4258369.61773593,20312.7352759897922
1644883200,2022-02-15 00:00:00,STC/USDT,0.00477,0.00482,0.00468,0.00476,8274510.75242945,39211.5123793744094
1644796800,2022-02-14 00:00:00,STC/USDT,0.00497,0.005,0.00473,0.0048,6391046.87138009,30683.2943380249577
1644710400,2022-02-13 00:00:00,STC/USDT,0.0046,0.0053,0.00459,0.00496,19238807.63732434,95303.8759377375521
1644624000,2022-02-12 00:00:00,STC/USDT,0.00467,0.00478,0.00456,0.00458,6971696.27815071,32469.9828391327468
1644537600,2022-02-11 00:00:00,STC/USDT,0.00481,0.0049,0.00466,0.00467,6217759.02823249,29610.2403283610364
1644451200,2022-02-10 00:00:00,STC/USDT,0.00489,0.00494,0.00475,0.00484,4005319.89572016,19310.1513756083826
1644364800,2022-02-09 00:00:00,STC/USDT,0.00464,0.0052,0.00456,0.00489,23837747.43221214,117536.4618806491807
1644278400,2022-02-08 00:00:00,STC/USDT,0.0048,0.005,0.00444,0.00464,21671542.64318566,101662.3532671463849
1644192000,2022-02-07 00:00:00,STC/USDT,0.0047,0.005,0.00464,0.0048,13783984.14530149,66194.2773823966308
1644105600,2022-02-06 00:00:00,STC/USDT,0.00479,0.00487,0.00457,0.00473,6824983.91439258,32036.4740705829876
1644019200,2022-02-05 00:00:00,STC/USDT,0.0048,0.00498,0.00468,0.00479,6386544.12602957,30647.9467362159699
1643932800,2022-02-04 00:00:00,STC/USDT,0.00453,0.0049,0.00433,0.0048,17569540.95934091,79771.6888850757093
1643846400,2022-02-03 00:00:00,STC/USDT,0.00475,0.00478,0.00445,0.00452,6296766.66930605,28970.4314296096138
