https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SAND3L,Volume USDT
1663372800,2022-09-17 00:00:00,SAND3L/USDT,0.001852,0.001935,0.001852,0.00189,2060813.8269,3910.5117024157
1663369200,2022-09-16 23:00:00,SAND3L/USDT,0.001825,0.001833,0.001807,0.001832,103271.0683,187.4744376017
1663365600,2022-09-16 22:00:00,SAND3L/USDT,0.001852,0.001852,0.001816,0.001816,777489.4458,1422.1884980494
1663362000,2022-09-16 21:00:00,SAND3L/USDT,0.001841,0.001865,0.001819,0.00182,1726007.5863,3197.4254036761
1663358400,2022-09-16 20:00:00,SAND3L/USDT,0.0018,0.001867,0.0018,0.001867,400235.2692,732.9462620264
1663354800,2022-09-16 19:00:00,SAND3L/USDT,0.001782,0.00184,0.001776,0.0018,6283849.3282,11374.4839052248
1663351200,2022-09-16 18:00:00,SAND3L/USDT,0.001757,0.001808,0.001723,0.001773,1003976.3389,1780.2322120492
1663347600,2022-09-16 17:00:00,SAND3L/USDT,0.00175,0.001774,0.001703,0.001747,3036225.4343,5248.0854184615
1663344000,2022-09-16 16:00:00,SAND3L/USDT,0.001783,0.001783,0.0017,0.001749,743251.1595,1293.6626917099
1663340400,2022-09-16 15:00:00,SAND3L/USDT,0.001771,0.001811,0.001762,0.001789,1165483.9002,2070.8345911184
1663336800,2022-09-16 14:00:00,SAND3L/USDT,0.001729,0.001822,0.001729,0.001774,1198265.6964,2119.0248322102
1663333200,2022-09-16 13:00:00,SAND3L/USDT,0.001773,0.001778,0.0017,0.0017,1639867.5266,2852.0313431877
1663329600,2022-09-16 12:00:00,SAND3L/USDT,0.001807,0.001809,0.00177,0.001784,412094.5599,735.3393575942
1663326000,2022-09-16 11:00:00,SAND3L/USDT,0.001756,0.001835,0.001756,0.001806,2395962.186,4278.3646427787
1663322400,2022-09-16 10:00:00,SAND3L/USDT,0.001735,0.001779,0.001735,0.001776,631674.7447,1115.0927998676
1663318800,2022-09-16 09:00:00,SAND3L/USDT,0.001695,0.001728,0.001695,0.001724,497910.1512,847.5337670178
1663315200,2022-09-16 08:00:00,SAND3L/USDT,0.001747,0.001747,0.001693,0.001693,642761.6755,1099.9998112196
1663311600,2022-09-16 07:00:00,SAND3L/USDT,0.001759,0.001772,0.00174,0.00174,1405659.053,2460.7983880308
1663308000,2022-09-16 06:00:00,SAND3L/USDT,0.001756,0.001772,0.001756,0.001759,603767.4472,1065.1962037223
1663304400,2022-09-16 05:00:00,SAND3L/USDT,0.001753,0.001781,0.001753,0.001757,159259.6403,281.0731760523
1663300800,2022-09-16 04:00:00,SAND3L/USDT,0.001743,0.001763,0.001738,0.001738,679278.9871,1186.1194040426
1663297200,2022-09-16 03:00:00,SAND3L/USDT,0.001718,0.001728,0.001708,0.001727,323476.1681,555.56549357
1663293600,2022-09-16 02:00:00,SAND3L/USDT,0.001728,0.001729,0.001697,0.001702,229427.0294,394.1708308277
1663290000,2022-09-16 01:00:00,SAND3L/USDT,0.001754,0.001761,0.001728,0.001737,1592343.4695,2782.3294126093
1663286400,2022-09-16 00:00:00,SAND3L/USDT,0.001743,0.001756,0.001665,0.001756,704792.4849,1208.7743921812
1663282800,2022-09-15 23:00:00,SAND3L/USDT,0.001736,0.001773,0.001703,0.001763,3306536.5353,5838.6396601381
1663279200,2022-09-15 22:00:00,SAND3L/USDT,0.001771,0.001776,0.001702,0.001733,628419.9224,1088.530005503
1663275600,2022-09-15 21:00:00,SAND3L/USDT,0.00178,0.001803,0.001771,0.001803,602282.1916,1075.137802129
1663272000,2022-09-15 20:00:00,SAND3L/USDT,0.001821,0.001822,0.00178,0.00178,792086.3185,1424.5847449138
1663268400,2022-09-15 19:00:00,SAND3L/USDT,0.001778,0.001816,0.001764,0.001798,260897.5909,462.5311919034
1663264800,2022-09-15 18:00:00,SAND3L/USDT,0.0018,0.001833,0.001777,0.001777,1832457.1957,3297.1835701694
1663261200,2022-09-15 17:00:00,SAND3L/USDT,0.001805,0.001835,0.001791,0.0018,1465902.3389,2650.4409313266
1663257600,2022-09-15 16:00:00,SAND3L/USDT,0.001756,0.001804,0.001751,0.001802,1315219.5227,2328.112625783
1663254000,2022-09-15 15:00:00,SAND3L/USDT,0.001748,0.001797,0.0017,0.001774,3404397.4946,5901.5984146635
1663250400,2022-09-15 14:00:00,SAND3L/USDT,0.001878,0.001878,0.001732,0.001732,4904503.9272,8767.391538845
1663246800,2022-09-15 13:00:00,SAND3L/USDT,0.001899,0.001899,0.00185,0.001885,2732508.3781,5108.2881843613
1663243200,2022-09-15 12:00:00,SAND3L/USDT,0.001878,0.001936,0.001871,0.001899,468196.0868,888.9945232902
1663239600,2022-09-15 11:00:00,SAND3L/USDT,0.001834,0.001882,0.001822,0.00188,199649.2491,372.2733543112
1663236000,2022-09-15 10:00:00,SAND3L/USDT,0.001888,0.001888,0.001834,0.001848,239506.3686,446.7771409315
1663232400,2022-09-15 09:00:00,SAND3L/USDT,0.001889,0.001889,0.001875,0.001888,204522.449,384.5735038969
1663228800,2022-09-15 08:00:00,SAND3L/USDT,0.001936,0.001936,0.001866,0.001889,846199.9227,1602.688139721
1663225200,2022-09-15 07:00:00,SAND3L/USDT,0.001928,0.001979,0.001918,0.001923,1836829.4373,3592.053900509
1663221600,2022-09-15 06:00:00,SAND3L/USDT,0.001832,0.001946,0.001768,0.001878,1661201.5623,3055.5332619923
1663218000,2022-09-15 05:00:00,SAND3L/USDT,0.001805,0.001869,0.001805,0.001866,340067.4021,623.2766911338
1663214400,2022-09-15 04:00:00,SAND3L/USDT,0.001792,0.001826,0.001791,0.001806,3847912.2601,7005.9250152301
1663210800,2022-09-15 03:00:00,SAND3L/USDT,0.001812,0.001835,0.001755,0.001806,1261597.9674,2273.4172090343
1663207200,2022-09-15 02:00:00,SAND3L/USDT,0.001885,0.00189,0.00181,0.001846,299215.3569,556.3078804258
1663203600,2022-09-15 01:00:00,SAND3L/USDT,0.001908,0.001923,0.001839,0.001886,2619925.6852,4971.3450112327
1663200000,2022-09-15 00:00:00,SAND3L/USDT,0.001983,0.002001,0.0019,0.001919,2053514.2391,3998.5181207957
1663196400,2022-09-14 23:00:00,SAND3L/USDT,0.002008,0.002008,0.001982,0.002002,2469494.3235,4932.4762391701
1663192800,2022-09-14 22:00:00,SAND3L/USDT,0.001983,0.002016,0.001983,0.001997,654957.5146,1312.514585883
1663189200,2022-09-14 21:00:00,SAND3L/USDT,0.001942,0.001993,0.001942,0.001993,2903030.0926,5708.7514092233
1663185600,2022-09-14 20:00:00,SAND3L/USDT,0.001967,0.001969,0.001948,0.001963,539904.6723,1055.5553409861
1663182000,2022-09-14 19:00:00,SAND3L/USDT,0.001903,0.001965,0.001899,0.001961,214818.5314,417.5720535698
1663178400,2022-09-14 18:00:00,SAND3L/USDT,0.001931,0.00194,0.00181,0.001912,4518816.0983,8362.4759202966
1663174800,2022-09-14 17:00:00,SAND3L/USDT,0.00192,0.001976,0.001916,0.001947,1236716.5338,2412.8283515302
1663171200,2022-09-14 16:00:00,SAND3L/USDT,0.001923,0.001932,0.001895,0.001917,931252.6847,1785.0643928995
1663167600,2022-09-14 15:00:00,SAND3L/USDT,0.001945,0.001949,0.001929,0.001934,144027.5879,279.6598111904
1663164000,2022-09-14 14:00:00,SAND3L/USDT,0.001938,0.001968,0.001908,0.001945,1860205.8335,3601.1134134379
1663160400,2022-09-14 13:00:00,SAND3L/USDT,0.001964,0.001979,0.001887,0.001942,1288742.9122,2495.6285192895
1663156800,2022-09-14 12:00:00,SAND3L/USDT,0.001923,0.001994,0.001867,0.001966,442409.4308,859.0703011015
1663153200,2022-09-14 11:00:00,SAND3L/USDT,0.001961,0.001961,0.001893,0.001905,432342.6518,830.9411741746
1663149600,2022-09-14 10:00:00,SAND3L/USDT,0.001953,0.001961,0.001939,0.001961,562668.9402,1095.0057725023
1663146000,2022-09-14 09:00:00,SAND3L/USDT,0.001926,0.001945,0.001921,0.001925,1447186.5266,2791.812636229
1663142400,2022-09-14 08:00:00,SAND3L/USDT,0.0019,0.001949,0.001861,0.001949,870286.0339,1656.2868678563
1663138800,2022-09-14 07:00:00,SAND3L/USDT,0.001965,0.001965,0.001858,0.001873,828705.9231,1597.3864588748
1663135200,2022-09-14 06:00:00,SAND3L/USDT,0.001978,0.00198,0.00192,0.001921,575426.689,1120.0856387747
1663131600,2022-09-14 05:00:00,SAND3L/USDT,0.00198,0.00199,0.001965,0.001966,2065937.7045,4102.1040689751
1663128000,2022-09-14 04:00:00,SAND3L/USDT,0.001962,0.001986,0.001949,0.00198,354226.3602,701.3325036289
1663124400,2022-09-14 03:00:00,SAND3L/USDT,0.001939,0.001978,0.001939,0.00195,1085573.2103,2132.5850408138
1663120800,2022-09-14 02:00:00,SAND3L/USDT,0.001921,0.001967,0.001921,0.001957,1298778.22,2531.611100887
1663117200,2022-09-14 01:00:00,SAND3L/USDT,0.001901,0.001908,0.001888,0.001903,411679.4917,783.3577249675
1663113600,2022-09-14 00:00:00,SAND3L/USDT,0.001896,0.0019,0.001864,0.0019,1590176.0601,3010.260614724
1663110000,2022-09-13 23:00:00,SAND3L/USDT,0.001902,0.001903,0.001806,0.001869,4184938.0343,7734.7323915574
1663106400,2022-09-13 22:00:00,SAND3L/USDT,0.001919,0.00192,0.001889,0.0019,1032954.588,1969.9297410948
1663102800,2022-09-13 21:00:00,SAND3L/USDT,0.001967,0.001988,0.001881,0.001951,1082891.652,2115.5868174812
1663099200,2022-09-13 20:00:00,SAND3L/USDT,0.001976,0.002024,0.001967,0.001983,1830223.1473,3673.2449408557
1663095600,2022-09-13 19:00:00,SAND3L/USDT,0.001939,0.001988,0.001866,0.001988,1366022.6302,2643.3912527629
1663092000,2022-09-13 18:00:00,SAND3L/USDT,0.002055,0.00207,0.001909,0.001942,5335533.5261,10610.8614845024
1663088400,2022-09-13 17:00:00,SAND3L/USDT,0.002065,0.002098,0.002053,0.002055,590134.511,1223.113276456
1663084800,2022-09-13 16:00:00,SAND3L/USDT,0.002029,0.002105,0.002029,0.00208,4417798.6135,9230.1661515109
1663081200,2022-09-13 15:00:00,SAND3L/USDT,0.002077,0.002079,0.002029,0.002044,999322.4153,2052.5183153399
1663077600,2022-09-13 14:00:00,SAND3L/USDT,0.002085,0.002123,0.002005,0.002061,4033934.1022,8333.7002407365
1663074000,2022-09-13 13:00:00,SAND3L/USDT,0.002125,0.002154,0.002069,0.002105,4091549.2687,8619.5515297018
1663070400,2022-09-13 12:00:00,SAND3L/USDT,0.002524,0.002563,0.002035,0.002143,14673963.8923,33761.4953106558
1663066800,2022-09-13 11:00:00,SAND3L/USDT,0.002521,0.00255,0.00249,0.002516,754382.2906,1898.3263348265
1663063200,2022-09-13 10:00:00,SAND3L/USDT,0.002468,0.002523,0.00245,0.002518,819202.5069,2039.3118065627
1663059600,2022-09-13 09:00:00,SAND3L/USDT,0.002492,0.002539,0.002435,0.002465,652355.1226,1625.0554393497
1663056000,2022-09-13 08:00:00,SAND3L/USDT,0.002526,0.00257,0.002475,0.002485,1343015.769,3386.3524748957
1663052400,2022-09-13 07:00:00,SAND3L/USDT,0.002436,0.002528,0.002436,0.002526,179175.7811,445.572720352
1663048800,2022-09-13 06:00:00,SAND3L/USDT,0.002436,0.002511,0.002416,0.002436,1394979.8124,3447.7500504715
1663045200,2022-09-13 05:00:00,SAND3L/USDT,0.002453,0.00249,0.002445,0.002446,669990.7357,1656.678587738
1663041600,2022-09-13 04:00:00,SAND3L/USDT,0.002452,0.002493,0.002405,0.00244,2423250.476,5948.1265103468
1663038000,2022-09-13 03:00:00,SAND3L/USDT,0.002399,0.002454,0.002356,0.002452,1313533,3168.8122631553
1663034400,2022-09-13 02:00:00,SAND3L/USDT,0.00233,0.002396,0.002246,0.002388,2343492.5069,5400.4799289105
1663030800,2022-09-13 01:00:00,SAND3L/USDT,0.002377,0.002381,0.002293,0.002334,864347.0018,2035.5046505449
1663027200,2022-09-13 00:00:00,SAND3L/USDT,0.002472,0.002498,0.002342,0.002361,1985887.3115,4797.8883856414
1663023600,2022-09-12 23:00:00,SAND3L/USDT,0.002527,0.002563,0.002469,0.002505,3320103.1776,8294.0808180169
1663020000,2022-09-12 22:00:00,SAND3L/USDT,0.002581,0.0026,0.002532,0.002533,610389.0678,1554.023201854
1663016400,2022-09-12 21:00:00,SAND3L/USDT,0.002638,0.002639,0.002579,0.002589,453574.9377,1176.3247970213
1663012800,2022-09-12 20:00:00,SAND3L/USDT,0.002578,0.002667,0.002569,0.002662,504957.7556,1317.9779865614
1663009200,2022-09-12 19:00:00,SAND3L/USDT,0.002585,0.002606,0.00256,0.002578,620813.3571,1603.1242926183
1663005600,2022-09-12 18:00:00,SAND3L/USDT,0.002592,0.002611,0.002561,0.002584,221935.599,573.8445639585
1663002000,2022-09-12 17:00:00,SAND3L/USDT,0.002558,0.002608,0.002542,0.0026,2248451.5981,5757.0422486784
1662998400,2022-09-12 16:00:00,SAND3L/USDT,0.002564,0.002576,0.002416,0.002558,3245470.0719,8082.2192450266
1662994800,2022-09-12 15:00:00,SAND3L/USDT,0.002689,0.002689,0.002537,0.002592,1974365.1516,5164.2330340565
1662991200,2022-09-12 14:00:00,SAND3L/USDT,0.00273,0.002776,0.002664,0.002689,1170860.3791,3184.2794479873
1662987600,2022-09-12 13:00:00,SAND3L/USDT,0.002752,0.002788,0.002727,0.002751,787601.9636,2177.0114713698
1662984000,2022-09-12 12:00:00,SAND3L/USDT,0.002756,0.002797,0.002731,0.002738,1548982.6309,4271.3617368252
1662980400,2022-09-12 11:00:00,SAND3L/USDT,0.0028,0.0028,0.002699,0.002754,923779.5383,2528.6444894534
1662976800,2022-09-12 10:00:00,SAND3L/USDT,0.002711,0.002843,0.002645,0.002802,1362739.1107,3742.152318113
1662973200,2022-09-12 09:00:00,SAND3L/USDT,0.002717,0.002723,0.002666,0.002715,833617.253,2259.9506767373
1662969600,2022-09-12 08:00:00,SAND3L/USDT,0.002647,0.002747,0.002618,0.002716,1456165.565,3851.1491129468
1662966000,2022-09-12 07:00:00,SAND3L/USDT,0.002603,0.002644,0.0026,0.002644,1075340.2061,2817.5283869129
1662962400,2022-09-12 06:00:00,SAND3L/USDT,0.002568,0.002603,0.002558,0.002603,169572.9406,437.1973769559
1662958800,2022-09-12 05:00:00,SAND3L/USDT,0.002558,0.002576,0.00254,0.002558,121682.5097,310.7446883199
1662955200,2022-09-12 04:00:00,SAND3L/USDT,0.002537,0.002574,0.002537,0.00257,880302.9847,2246.9689461365
1662951600,2022-09-12 03:00:00,SAND3L/USDT,0.002563,0.002588,0.002458,0.002527,2717982.276,6915.1039882186
1662948000,2022-09-12 02:00:00,SAND3L/USDT,0.00269,0.00269,0.002532,0.00254,573789.1131,1485.5145034104
1662944400,2022-09-12 01:00:00,SAND3L/USDT,0.00249,0.002745,0.00248,0.002659,1344224.5437,3583.5616896321
1662940800,2022-09-12 00:00:00,SAND3L/USDT,0.002618,0.002632,0.00249,0.00249,652553.3703,1685.0169088096
1662937200,2022-09-11 23:00:00,SAND3L/USDT,0.002552,0.002636,0.002545,0.002632,492259.4551,1284.3438761945
1662933600,2022-09-11 22:00:00,SAND3L/USDT,0.002504,0.002626,0.0025,0.002558,894424.1688,2290.285272237
1662930000,2022-09-11 21:00:00,SAND3L/USDT,0.002636,0.002678,0.002467,0.002467,3066506.1531,7879.6986673442
1662926400,2022-09-11 20:00:00,SAND3L/USDT,0.00269,0.002706,0.002584,0.002654,1533519.4322,4025.8852176136
1662922800,2022-09-11 19:00:00,SAND3L/USDT,0.002685,0.002701,0.002665,0.002676,438647.6957,1176.4765303996
1662919200,2022-09-11 18:00:00,SAND3L/USDT,0.002726,0.002726,0.002672,0.002685,387157.2133,1046.7232012209
1662915600,2022-09-11 17:00:00,SAND3L/USDT,0.002768,0.002788,0.002709,0.002725,942056.1372,2601.5285924544
1662912000,2022-09-11 16:00:00,SAND3L/USDT,0.002673,0.002769,0.002673,0.002769,1261827.0379,3441.0685495934
1662908400,2022-09-11 15:00:00,SAND3L/USDT,0.002672,0.002706,0.002656,0.002674,122875.0273,329.4499553275
1662904800,2022-09-11 14:00:00,SAND3L/USDT,0.002685,0.002685,0.002636,0.002666,242501.0479,649.7324520249
1662901200,2022-09-11 13:00:00,SAND3L/USDT,0.002693,0.002698,0.002633,0.002677,620728.5942,1651.0788634889
1662897600,2022-09-11 12:00:00,SAND3L/USDT,0.002672,0.002745,0.002658,0.002692,1033134.9863,2794.4619248449
1662894000,2022-09-11 11:00:00,SAND3L/USDT,0.002709,0.002718,0.002675,0.002689,46789.6198,126.302853813
1662890400,2022-09-11 10:00:00,SAND3L/USDT,0.002696,0.002718,0.002679,0.00269,420664.012,1134.7744542278
1662886800,2022-09-11 09:00:00,SAND3L/USDT,0.002683,0.002684,0.002672,0.002675,46291.1126,124.0420388732
1662883200,2022-09-11 08:00:00,SAND3L/USDT,0.002652,0.0027,0.002639,0.002683,412975.3285,1100.9022256212
1662879600,2022-09-11 07:00:00,SAND3L/USDT,0.002618,0.002663,0.002605,0.002663,1119090.8123,2965.9081822578
1662876000,2022-09-11 06:00:00,SAND3L/USDT,0.002692,0.002701,0.002513,0.002599,3620238.791,9412.7583623381
1662872400,2022-09-11 05:00:00,SAND3L/USDT,0.002709,0.002722,0.002682,0.002701,257535.3458,691.332470667
1662868800,2022-09-11 04:00:00,SAND3L/USDT,0.002745,0.002763,0.002712,0.002725,2759606.7468,7577.1423928234
1662865200,2022-09-11 03:00:00,SAND3L/USDT,0.002732,0.002745,0.002719,0.002744,28754.3007,78.608381402
1662861600,2022-09-11 02:00:00,SAND3L/USDT,0.002727,0.002781,0.002696,0.002727,406746.0426,1111.4560473972
1662858000,2022-09-11 01:00:00,SAND3L/USDT,0.00278,0.002803,0.00273,0.00273,1899911.8247,5271.6215592847
1662854400,2022-09-11 00:00:00,SAND3L/USDT,0.002763,0.002808,0.00273,0.002756,900658.2203,2510.0804458721
1662850800,2022-09-10 23:00:00,SAND3L/USDT,0.002732,0.002766,0.002727,0.002745,1189945.7553,3259.8322594916
1662847200,2022-09-10 22:00:00,SAND3L/USDT,0.002738,0.002781,0.002712,0.002745,676205.9016,1852.8494849076
1662843600,2022-09-10 21:00:00,SAND3L/USDT,0.002707,0.002819,0.002705,0.002725,197154.0218,542.2958699452
1662840000,2022-09-10 20:00:00,SAND3L/USDT,0.002732,0.002735,0.002663,0.00269,127044.8055,342.1514139098
1662836400,2022-09-10 19:00:00,SAND3L/USDT,0.002701,0.002739,0.002701,0.002739,929439.3785,2531.1427055909
1662832800,2022-09-10 18:00:00,SAND3L/USDT,0.002703,0.002734,0.002675,0.002705,818358.3062,2220.0172762781
1662829200,2022-09-10 17:00:00,SAND3L/USDT,0.002785,0.002785,0.002673,0.002679,341239.9237,926.1473803036
1662825600,2022-09-10 16:00:00,SAND3L/USDT,0.002653,0.002838,0.002653,0.002799,2380385.6192,6684.2877984993
1662822000,2022-09-10 15:00:00,SAND3L/USDT,0.00268,0.002729,0.002652,0.002653,2587723.5012,6902.2736161952
1662818400,2022-09-10 14:00:00,SAND3L/USDT,0.002709,0.00276,0.002683,0.002683,1314987.6896,3582.2361992044
1662814800,2022-09-10 13:00:00,SAND3L/USDT,0.002782,0.002783,0.002676,0.002686,1297501.8132,3551.2439988615
1662811200,2022-09-10 12:00:00,SAND3L/USDT,0.002837,0.002886,0.002748,0.0028,1450799.8727,4093.3332835327
1662807600,2022-09-10 11:00:00,SAND3L/USDT,0.002854,0.002871,0.002826,0.002843,277177.3671,791.4883511408
1662804000,2022-09-10 10:00:00,SAND3L/USDT,0.002981,0.002981,0.002834,0.002854,2571339.5866,7449.5238434265
1662800400,2022-09-10 09:00:00,SAND3L/USDT,0.002872,0.003036,0.002872,0.002999,765299.6795,2273.2535768194
1662796800,2022-09-10 08:00:00,SAND3L/USDT,0.002698,0.00307,0.002672,0.002872,11071053.7866,32510.9219192787
1662793200,2022-09-10 07:00:00,SAND3L/USDT,0.002745,0.002819,0.002603,0.002699,915783.9455,2511.6268577816
1662789600,2022-09-10 06:00:00,SAND3L/USDT,0.002652,0.002744,0.002652,0.002727,2659385.8827,7241.8904090045
1662786000,2022-09-10 05:00:00,SAND3L/USDT,0.002614,0.002666,0.002587,0.002653,3876821.9115,10186.9855983736
1662782400,2022-09-10 04:00:00,SAND3L/USDT,0.002636,0.002694,0.002565,0.002613,993901.5241,2625.5638759448
1662778800,2022-09-10 03:00:00,SAND3L/USDT,0.002727,0.002727,0.002617,0.002617,511787.6041,1364.6642979565
1662775200,2022-09-10 02:00:00,SAND3L/USDT,0.002709,0.002749,0.002709,0.002732,783619.3457,2133.8022831281
1662771600,2022-09-10 01:00:00,SAND3L/USDT,0.00269,0.002739,0.002685,0.0027,837437.8603,2278.4783503643
1662768000,2022-09-10 00:00:00,SAND3L/USDT,0.00269,0.002716,0.002608,0.002672,7494117.7572,20023.5932532639
1662764400,2022-09-09 23:00:00,SAND3L/USDT,0.002671,0.002719,0.002563,0.0027,2263508.0463,5961.0185815081
1662760800,2022-09-09 22:00:00,SAND3L/USDT,0.00265,0.002695,0.002641,0.002662,2274086.7671,6094.8939681147
1662757200,2022-09-09 21:00:00,SAND3L/USDT,0.002687,0.002704,0.00265,0.00265,1645632.3184,4394.3879855779
1662753600,2022-09-09 20:00:00,SAND3L/USDT,0.002665,0.002701,0.002642,0.002683,919572.9166,2451.0022209594
1662750000,2022-09-09 19:00:00,SAND3L/USDT,0.002598,0.00267,0.002598,0.00267,5163449.8971,13635.1480965329
1662746400,2022-09-09 18:00:00,SAND3L/USDT,0.002558,0.002609,0.002549,0.00259,485854.2825,1243.4623085486
1662742800,2022-09-09 17:00:00,SAND3L/USDT,0.002654,0.002663,0.002553,0.00256,5384719.0307,13926.0079645564
1662739200,2022-09-09 16:00:00,SAND3L/USDT,0.00261,0.002654,0.002523,0.002654,2020305.6494,5195.7583443868
1662735600,2022-09-09 15:00:00,SAND3L/USDT,0.002614,0.00263,0.002571,0.002614,5596295.7527,14630.8246200172
1662732000,2022-09-09 14:00:00,SAND3L/USDT,0.002598,0.002638,0.002579,0.00261,1008359.6556,2625.4343008587
1662728400,2022-09-09 13:00:00,SAND3L/USDT,0.002647,0.002647,0.00255,0.002594,7087814.1849,18434.9647793654
1662724800,2022-09-09 12:00:00,SAND3L/USDT,0.002686,0.0028,0.002647,0.002647,1428790.7401,3859.9316359112
1662721200,2022-09-09 11:00:00,SAND3L/USDT,0.002642,0.002688,0.002609,0.002687,7011362.822,18628.2712561751
1662717600,2022-09-09 10:00:00,SAND3L/USDT,0.002622,0.002643,0.002598,0.002638,677833.9448,1780.5269298886
1662714000,2022-09-09 09:00:00,SAND3L/USDT,0.002614,0.002622,0.002559,0.002622,817934.9276,2112.6268092603
1662710400,2022-09-09 08:00:00,SAND3L/USDT,0.002514,0.002646,0.002514,0.002612,3066903.4715,7879.117985499
1662706800,2022-09-09 07:00:00,SAND3L/USDT,0.002542,0.002547,0.002496,0.002506,768939.2125,1940.2195253599
1662703200,2022-09-09 06:00:00,SAND3L/USDT,0.002526,0.002543,0.002495,0.002538,2576328.4863,6482.7364564778
1662699600,2022-09-09 05:00:00,SAND3L/USDT,0.00247,0.002571,0.002437,0.002524,5174764.436,12768.4276210978
1662696000,2022-09-09 04:00:00,SAND3L/USDT,0.002381,0.002476,0.002362,0.002469,10969398.9728,26708.3928535307
1662692400,2022-09-09 03:00:00,SAND3L/USDT,0.002265,0.002394,0.002265,0.002378,2260015.4203,5318.402141727
1662688800,2022-09-09 02:00:00,SAND3L/USDT,0.002257,0.002297,0.00225,0.002257,345977.101,783.5218474292
1662685200,2022-09-09 01:00:00,SAND3L/USDT,0.002285,0.002312,0.002255,0.002265,1287051.3457,2954.2493713315
1662681600,2022-09-09 00:00:00,SAND3L/USDT,0.002228,0.002296,0.002228,0.002284,6978239.0326,15756.6397905721
1662678000,2022-09-08 23:00:00,SAND3L/USDT,0.002201,0.002226,0.002185,0.002226,341898.4991,754.9380697297
1662674400,2022-09-08 22:00:00,SAND3L/USDT,0.002205,0.002215,0.002174,0.002198,177677.5556,389.9619142747
1662670800,2022-09-08 21:00:00,SAND3L/USDT,0.002206,0.002217,0.002184,0.002201,219752.698,482.762319681
1662667200,2022-09-08 20:00:00,SAND3L/USDT,0.002219,0.002257,0.002195,0.002213,877155.2001,1949.0735320551
1662663600,2022-09-08 19:00:00,SAND3L/USDT,0.002149,0.002219,0.00213,0.002219,2736184.2233,5950.3948036561
1662660000,2022-09-08 18:00:00,SAND3L/USDT,0.002143,0.00216,0.002128,0.002142,721869.6328,1552.1034271795
