https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUSHI,Volume BTC
1661990400000.0,2022-09-01 00:00:00,SUSHI/BTC,5.161e-05,5.286e-05,5.099e-05,5.266e-05,2352.4880364603114,0.12388202
1661904000000.0,2022-08-31 00:00:00,SUSHI/BTC,5.313e-05,5.406e-05,5.158e-05,5.161e-05,2922.141639217206,0.15081173
1661817600000.0,2022-08-30 00:00:00,SUSHI/BTC,5.434e-05,5.453e-05,5.214e-05,5.313e-05,30039.70007528703,1.596009265
1661731200000.0,2022-08-29 00:00:00,SUSHI/BTC,5.128e-05,5.442e-05,5.089e-05,5.434e-05,7463.257637099742,0.40555342
1661644800000.0,2022-08-28 00:00:00,SUSHI/BTC,5.275e-05,5.326e-05,5.102e-05,5.128e-05,3402.127925117005,0.17446112
1661558400000.0,2022-08-27 00:00:00,SUSHI/BTC,5.278e-05,5.356e-05,5.237e-05,5.275e-05,2461.5378199052134,0.12984612
1661472000000.0,2022-08-26 00:00:00,SUSHI/BTC,5.57e-05,5.612e-05,5.216e-05,5.278e-05,8978.495263357332,0.47388498
1661385600000.0,2022-08-25 00:00:00,SUSHI/BTC,5.603e-05,5.82e-05,5.489e-05,5.57e-05,14036.365798922801,0.781825575
1661299200000.0,2022-08-24 00:00:00,SUSHI/BTC,5.629e-05,5.706e-05,5.549e-05,5.603e-05,1461.986792789577,0.08191512
1661212800000.0,2022-08-23 00:00:00,SUSHI/BTC,5.563e-05,5.682e-05,5.503e-05,5.629e-05,5569.774293835495,0.313522595
1661126400000.0,2022-08-22 00:00:00,SUSHI/BTC,5.571e-05,5.607e-05,5.361e-05,5.563e-05,10316.0090778357,0.573879585
1661040000000.0,2022-08-21 00:00:00,SUSHI/BTC,5.522e-05,5.66e-05,5.507e-05,5.571e-05,4589.457996768982,0.255678705
1660953600000.0,2022-08-20 00:00:00,SUSHI/BTC,5.68e-05,5.728e-05,5.407e-05,5.522e-05,5270.457261861644,0.29103465
1660867200000.0,2022-08-19 00:00:00,SUSHI/BTC,5.614e-05,5.739e-05,5.411e-05,5.68e-05,9051.894014084508,0.51414758
1660780800000.0,2022-08-18 00:00:00,SUSHI/BTC,5.89e-05,5.952e-05,5.574e-05,5.614e-05,19095.069380121127,1.071997195
1660694400000.0,2022-08-17 00:00:00,SUSHI/BTC,5.934e-05,6.083e-05,5.83e-05,5.89e-05,5822.871731748726,0.342967145
1660608000000.0,2022-08-16 00:00:00,SUSHI/BTC,5.996e-05,6.055e-05,5.924e-05,5.934e-05,2036.4361307718234,0.12084212
1660521600000.0,2022-08-15 00:00:00,SUSHI/BTC,6.105e-05,6.208e-05,5.953e-05,5.996e-05,4536.311207471647,0.27199722
1660435200000.0,2022-08-14 00:00:00,SUSHI/BTC,6.275e-05,6.502e-05,6.058e-05,6.105e-05,14066.953726453725,0.858787525
1660348800000.0,2022-08-13 00:00:00,SUSHI/BTC,6.413e-05,6.442e-05,6.268e-05,6.275e-05,7311.66047808765,0.458806695
1660262400000.0,2022-08-12 00:00:00,SUSHI/BTC,6.409e-05,6.561e-05,6.346e-05,6.413e-05,9340.145095898955,0.598983505
1660176000000.0,2022-08-11 00:00:00,SUSHI/BTC,6.603e-05,6.67e-05,6.382e-05,6.409e-05,152996.07856139803,9.805518675
1660089600000.0,2022-08-10 00:00:00,SUSHI/BTC,6.158e-05,6.693e-05,6.115e-05,6.603e-05,32654.63115250643,2.156185295
1660003200000.0,2022-08-09 00:00:00,SUSHI/BTC,6.567e-05,6.6e-05,6.152e-05,6.158e-05,19025.467684313087,1.1715883
1659916800000.0,2022-08-08 00:00:00,SUSHI/BTC,6.492e-05,6.72e-05,6.491e-05,6.567e-05,4038.3912745545913,0.265201155
1659830400000.0,2022-08-07 00:00:00,SUSHI/BTC,6.554e-05,6.606e-05,6.451e-05,6.492e-05,2115.060073937154,0.1373097
1659744000000.0,2022-08-06 00:00:00,SUSHI/BTC,6.498e-05,6.729e-05,6.46e-05,6.554e-05,4258.493133963992,0.27910164
1659657600000.0,2022-08-05 00:00:00,SUSHI/BTC,6.473e-05,6.626e-05,6.401e-05,6.498e-05,6701.86380424746,0.43548711
1659571200000.0,2022-08-04 00:00:00,SUSHI/BTC,6.27e-05,6.59e-05,6.259e-05,6.473e-05,7063.256218136877,0.457204575
1659484800000.0,2022-08-03 00:00:00,SUSHI/BTC,5.93e-05,6.403e-05,5.804e-05,6.27e-05,18936.640988835727,1.18732739
1659398400000.0,2022-08-02 00:00:00,SUSHI/BTC,6.115e-05,6.168e-05,5.84e-05,5.93e-05,10803.950758853289,0.64067428
1659312000000.0,2022-08-01 00:00:00,SUSHI/BTC,6.199e-05,6.402e-05,6.086e-05,6.115e-05,5013.205069501227,0.30655749
1659225600000.0,2022-07-31 00:00:00,SUSHI/BTC,6.302e-05,6.65e-05,6.101e-05,6.199e-05,15344.978060977579,0.95123519
1659139200000.0,2022-07-30 00:00:00,SUSHI/BTC,6.279e-05,6.453e-05,6.16e-05,6.302e-05,5652.469533481434,0.35621863
1659052800000.0,2022-07-29 00:00:00,SUSHI/BTC,6.593e-05,6.649e-05,6.146e-05,6.279e-05,13633.238971173754,0.856031075
1658966400000.0,2022-07-28 00:00:00,SUSHI/BTC,6.029e-05,6.945e-05,5.956e-05,6.593e-05,28337.49628393751,1.86829113
1658880000000.0,2022-07-27 00:00:00,SUSHI/BTC,5.996e-05,6.115e-05,5.817e-05,6.029e-05,6779.604412008624,0.40874235
1658793600000.0,2022-07-26 00:00:00,SUSHI/BTC,6.371e-05,6.573e-05,5.83e-05,5.996e-05,21448.33955970647,1.28604244
1658707200000.0,2022-07-25 00:00:00,SUSHI/BTC,5.986e-05,6.549e-05,5.79e-05,6.371e-05,38116.60116151311,2.42840866
1658620800000.0,2022-07-24 00:00:00,SUSHI/BTC,5.984e-05,6.08e-05,5.904e-05,5.986e-05,6499.643835616438,0.38906868
1658534400000.0,2022-07-23 00:00:00,SUSHI/BTC,5.845e-05,6.036e-05,5.815e-05,5.984e-05,1130.6085394385027,0.067655615
1658448000000.0,2022-07-22 00:00:00,SUSHI/BTC,6.121e-05,6.201e-05,5.797e-05,5.845e-05,4044.217023096664,0.236384485
1658361600000.0,2022-07-21 00:00:00,SUSHI/BTC,5.709e-05,6.256e-05,5.622e-05,6.121e-05,11617.687142623752,0.71111863
1658275200000.0,2022-07-20 00:00:00,SUSHI/BTC,6.053e-05,6.222e-05,5.632e-05,5.709e-05,21732.449553336835,1.240705545
1658188800000.0,2022-07-19 00:00:00,SUSHI/BTC,6.692e-05,6.749e-05,5.991e-05,6.053e-05,71552.80968114984,4.33109157
1658102400000.0,2022-07-18 00:00:00,SUSHI/BTC,6.749e-05,7.218e-05,6.671e-05,6.692e-05,22109.55835325762,1.479571645
1658016000000.0,2022-07-17 00:00:00,SUSHI/BTC,6.867e-05,6.948e-05,6.4e-05,6.749e-05,6059.47540376352,0.408953995
1657929600000.0,2022-07-16 00:00:00,SUSHI/BTC,6.735e-05,6.924e-05,6.546e-05,6.867e-05,10878.629095674965,0.74703546
1657843200000.0,2022-07-15 00:00:00,SUSHI/BTC,6.749e-05,6.971e-05,6.574e-05,6.735e-05,7973.8369710467705,0.53703792
1657756800000.0,2022-07-14 00:00:00,SUSHI/BTC,6.12e-05,6.836e-05,6.031e-05,6.749e-05,40972.23003407912,2.765215805
1657670400000.0,2022-07-13 00:00:00,SUSHI/BTC,5.797e-05,6.155e-05,5.788e-05,6.12e-05,28165.814705882356,1.72374786
1657584000000.0,2022-07-12 00:00:00,SUSHI/BTC,5.733e-05,5.909e-05,5.635e-05,5.797e-05,10615.026392961876,0.61535308
1657497600000.0,2022-07-11 00:00:00,SUSHI/BTC,6.302e-05,6.343e-05,5.664e-05,5.733e-05,10127.556950985523,0.58061284
1657411200000.0,2022-07-10 00:00:00,SUSHI/BTC,5.746e-05,6.325e-05,5.685e-05,6.302e-05,9012.047841954934,0.567939255
1657324800000.0,2022-07-09 00:00:00,SUSHI/BTC,5.339e-05,5.801e-05,5.339e-05,5.746e-05,5536.325182735816,0.318117245
1657238400000.0,2022-07-08 00:00:00,SUSHI/BTC,5.465e-05,5.579e-05,5.29e-05,5.339e-05,3517.9015733283386,0.187820765
1657152000000.0,2022-07-07 00:00:00,SUSHI/BTC,5.573e-05,5.785e-05,5.422e-05,5.465e-05,11171.327172918573,0.61051303
1657065600000.0,2022-07-06 00:00:00,SUSHI/BTC,5.38e-05,5.664e-05,5.357e-05,5.573e-05,4854.160685447694,0.270522375
1656979200000.0,2022-07-05 00:00:00,SUSHI/BTC,5.402e-05,5.527e-05,5.273e-05,5.38e-05,4564.022862453532,0.24554443
1656892800000.0,2022-07-04 00:00:00,SUSHI/BTC,5.274e-05,5.489e-05,5.186e-05,5.402e-05,4811.829507589781,0.25993503
1656806400000.0,2022-07-03 00:00:00,SUSHI/BTC,5.095e-05,5.354e-05,4.973e-05,5.274e-05,8064.508153204399,0.42532216
1656720000000.0,2022-07-02 00:00:00,SUSHI/BTC,5.06e-05,5.158e-05,4.93e-05,5.095e-05,5512.684494602551,0.280871275
1656633600000.0,2022-07-01 00:00:00,SUSHI/BTC,4.964e-05,5.218e-05,4.908e-05,5.06e-05,14246.191897233202,0.72085731
1656547200000.0,2022-06-30 00:00:00,SUSHI/BTC,5.222e-05,5.249e-05,4.879e-05,4.964e-05,12887.630539887188,0.63974198
1656460800000.0,2022-06-29 00:00:00,SUSHI/BTC,5.336e-05,5.489e-05,5.172e-05,5.222e-05,6386.929241669858,0.333525445
1656374400000.0,2022-06-28 00:00:00,SUSHI/BTC,5.567e-05,5.638e-05,5.324e-05,5.336e-05,45978.07964767616,2.45339033
1656288000000.0,2022-06-27 00:00:00,SUSHI/BTC,5.45e-05,5.648e-05,5.432e-05,5.548e-05,43688.20962509012,2.42382187
1656201600000.0,2022-06-26 00:00:00,SUSHI/BTC,5.826e-05,5.91e-05,5.425e-05,5.45e-05,4188.610366972477,0.228279265
1656115200000.0,2022-06-25 00:00:00,SUSHI/BTC,6.068e-05,6.115e-05,5.727e-05,5.826e-05,4025.5774974253345,0.234530145
1656028800000.0,2022-06-24 00:00:00,SUSHI/BTC,5.921e-05,6.294e-05,5.897e-05,6.068e-05,2641.531394199077,0.160288125
1655942400000.0,2022-06-23 00:00:00,SUSHI/BTC,5.938e-05,6.208e-05,5.773e-05,5.921e-05,1785.0797162641447,0.10569457
1655856000000.0,2022-06-22 00:00:00,SUSHI/BTC,5.987e-05,6.336e-05,5.647e-05,5.938e-05,6868.60533849781,0.407857785
1655769600000.0,2022-06-21 00:00:00,SUSHI/BTC,5.366e-05,6.128e-05,5.304e-05,5.987e-05,33191.44838817438,1.987172015
1655683200000.0,2022-06-20 00:00:00,SUSHI/BTC,5.055e-05,5.821e-05,5.046e-05,5.366e-05,43141.28019008573,2.314961095
1655596800000.0,2022-06-19 00:00:00,SUSHI/BTC,4.882e-05,5.075e-05,4.837e-05,5.055e-05,105397.76003956479,5.32785677
1655510400000.0,2022-06-18 00:00:00,SUSHI/BTC,4.998e-05,5.135e-05,4.753e-05,4.882e-05,170945.4472552233,8.345556735
1655424000000.0,2022-06-17 00:00:00,SUSHI/BTC,4.674e-05,5.064e-05,4.64e-05,4.998e-05,16199.347839135655,0.809643405
1655337600000.0,2022-06-16 00:00:00,SUSHI/BTC,4.94e-05,4.995e-05,4.595e-05,4.674e-05,4306.8442447582365,0.2013019
1655251200000.0,2022-06-15 00:00:00,SUSHI/BTC,4.55e-05,4.966e-05,4.382e-05,4.94e-05,18014.22145748988,0.88990254
1655164800000.0,2022-06-14 00:00:00,SUSHI/BTC,4.351e-05,4.558e-05,4.213e-05,4.55e-05,4678.147802197802,0.212855725
1655078400000.0,2022-06-13 00:00:00,SUSHI/BTC,4.248e-05,4.351e-05,3.852e-05,4.351e-05,6057.033210756148,0.263541515
1654992000000.0,2022-06-12 00:00:00,SUSHI/BTC,4.188e-05,4.421e-05,4.015e-05,4.248e-05,6337.677142184557,0.269224525
1654905600000.0,2022-06-11 00:00:00,SUSHI/BTC,4.733e-05,4.773e-05,4.111e-05,4.188e-05,10627.304441260745,0.44507151
1654819200000.0,2022-06-10 00:00:00,SUSHI/BTC,4.935e-05,4.977e-05,4.681e-05,4.733e-05,4224.057151912106,0.199924625
1654732800000.0,2022-06-09 00:00:00,SUSHI/BTC,4.952e-05,5.054e-05,4.836e-05,4.935e-05,2227.59179331307,0.109931655
1654646400000.0,2022-06-08 00:00:00,SUSHI/BTC,4.992e-05,5.049e-05,4.882e-05,4.952e-05,12684.85773424879,0.628154155
1654560000000.0,2022-06-07 00:00:00,SUSHI/BTC,5.139e-05,5.144e-05,4.956e-05,4.992e-05,1723.5546875,0.08603985
1654473600000.0,2022-06-06 00:00:00,SUSHI/BTC,5.19e-05,5.402e-05,5.042e-05,5.139e-05,1931.5669390932087,0.099263225
1654387200000.0,2022-06-05 00:00:00,SUSHI/BTC,5.289e-05,5.369e-05,5.12e-05,5.19e-05,869.682851637765,0.04513654
1654300800000.0,2022-06-04 00:00:00,SUSHI/BTC,5.185e-05,5.335e-05,5.115e-05,5.289e-05,4497.222915484969,0.23785812
1654214400000.0,2022-06-03 00:00:00,SUSHI/BTC,5.524e-05,5.524e-05,5.178e-05,5.185e-05,4187.8696239151395,0.21714104
1654128000000.0,2022-06-02 00:00:00,SUSHI/BTC,5.468e-05,5.553e-05,5.305e-05,5.524e-05,1756.237871107893,0.09701458
1654041600000.0,2022-06-01 00:00:00,SUSHI/BTC,5.89e-05,5.89e-05,5.432e-05,5.468e-05,14575.428401609364,0.796984425
1653955200000.0,2022-05-31 00:00:00,SUSHI/BTC,5.318e-05,5.985e-05,5.127e-05,5.89e-05,16181.546434634975,0.953093085
1653868800000.0,2022-05-30 00:00:00,SUSHI/BTC,5.069e-05,5.411e-05,5.059e-05,5.316e-05,34520.480906696765,1.835108765
1653782400000.0,2022-05-29 00:00:00,SUSHI/BTC,5.257e-05,5.331e-05,5.008e-05,5.069e-05,7019.498914973367,0.3558184
1653696000000.0,2022-05-28 00:00:00,SUSHI/BTC,4.96e-05,5.288e-05,4.943e-05,5.257e-05,6326.243294654746,0.33257061
1653609600000.0,2022-05-27 00:00:00,SUSHI/BTC,5.059e-05,5.264e-05,4.856e-05,4.96e-05,9405.481350806453,0.466511875
1653523200000.0,2022-05-26 00:00:00,SUSHI/BTC,5.599e-05,5.731e-05,4.979e-05,5.059e-05,6392.3858470053365,0.3233908
1653436800000.0,2022-05-25 00:00:00,SUSHI/BTC,5.613e-05,5.84e-05,5.403e-05,5.599e-05,7890.149937488838,0.441769495
1653350400000.0,2022-05-24 00:00:00,SUSHI/BTC,5.265e-05,5.745e-05,5.193e-05,5.613e-05,51726.93452699091,2.903432835
1653264000000.0,2022-05-23 00:00:00,SUSHI/BTC,4.783e-05,5.65e-05,4.781e-05,5.265e-05,36724.029914529914,1.933520175
1653177600000.0,2022-05-22 00:00:00,SUSHI/BTC,4.915e-05,5.16e-05,4.739e-05,4.783e-05,14279.33838595024,0.682980755
1653091200000.0,2022-05-21 00:00:00,SUSHI/BTC,4.43e-05,5.001e-05,4.392e-05,4.915e-05,7040.908748728382,0.346060665
1653004800000.0,2022-05-20 00:00:00,SUSHI/BTC,4.477e-05,4.571e-05,4.368e-05,4.43e-05,8530.706997742664,0.37791032
1652918400000.0,2022-05-19 00:00:00,SUSHI/BTC,4.376e-05,4.547e-05,4.176e-05,4.477e-05,41035.20739334376,1.837146235
1652832000000.0,2022-05-18 00:00:00,SUSHI/BTC,4.717e-05,4.845e-05,4.361e-05,4.376e-05,26564.827696526507,1.16247686
1652745600000.0,2022-05-17 00:00:00,SUSHI/BTC,4.232e-05,4.866e-05,4.232e-05,4.717e-05,21447.01886792453,1.01165588
1652659200000.0,2022-05-16 00:00:00,SUSHI/BTC,4.456e-05,4.456e-05,4.167e-05,4.232e-05,15101.855269376181,0.639110515
1652572800000.0,2022-05-15 00:00:00,SUSHI/BTC,4.368e-05,4.494e-05,4.259e-05,4.456e-05,11461.684245960503,0.51073265
1652486400000.0,2022-05-14 00:00:00,SUSHI/BTC,4.823e-05,4.823e-05,4.06e-05,4.368e-05,8962.111263736264,0.39146502
1652400000000.0,2022-05-13 00:00:00,SUSHI/BTC,3.946e-05,5.443e-05,3.839e-05,4.823e-05,26366.21822517106,1.271642705
1652313600000.0,2022-05-12 00:00:00,SUSHI/BTC,4.586e-05,4.737e-05,3.946e-05,3.946e-05,46047.239609731376,1.817024075
1652227200000.0,2022-05-11 00:00:00,SUSHI/BTC,5.754e-05,5.893e-05,4.319e-05,4.586e-05,150241.8070213694,6.89008927
1652140800000.0,2022-05-10 00:00:00,SUSHI/BTC,5.74e-05,6.208e-05,5.646e-05,5.754e-05,94539.2114181439,5.439786225
1652054400000.0,2022-05-09 00:00:00,SUSHI/BTC,6.191e-05,6.314e-05,5.686e-05,5.74e-05,36248.89172473868,2.080686385
1651968000000.0,2022-05-08 00:00:00,SUSHI/BTC,6.035e-05,6.28e-05,5.981e-05,6.191e-05,9504.537635277016,0.588425925
1651881600000.0,2022-05-07 00:00:00,SUSHI/BTC,6.242e-05,6.263e-05,5.976e-05,6.035e-05,14212.013090306546,0.85769499
1651795200000.0,2022-05-06 00:00:00,SUSHI/BTC,6.224e-05,6.358e-05,6.12e-05,6.242e-05,72581.45049663569,4.53053414
1651708800000.0,2022-05-05 00:00:00,SUSHI/BTC,6.604e-05,6.624e-05,6.091e-05,6.224e-05,35962.62548200515,2.23831381
1651622400000.0,2022-05-04 00:00:00,SUSHI/BTC,6.166e-05,6.657e-05,6.1e-05,6.604e-05,162855.42194124774,10.754972065
1651536000000.0,2022-05-03 00:00:00,SUSHI/BTC,6.135e-05,6.372e-05,6.07e-05,6.166e-05,19704.911774245866,1.21500486
1651449600000.0,2022-05-02 00:00:00,SUSHI/BTC,6.215e-05,6.28e-05,5.938e-05,6.134e-05,10919.64281056407,0.66981089
1651363200000.0,2022-05-01 00:00:00,SUSHI/BTC,6.114e-05,6.36e-05,6.001e-05,6.215e-05,20069.559050683827,1.247323095
1651276800000.0,2022-04-30 00:00:00,SUSHI/BTC,6.998e-05,7.105e-05,5.971e-05,6.114e-05,41381.472685639514,2.53006324
1651190400000.0,2022-04-29 00:00:00,SUSHI/BTC,7.516e-05,7.619e-05,6.928e-05,6.998e-05,50032.65604458416,3.50128527
1651104000000.0,2022-04-28 00:00:00,SUSHI/BTC,7.645e-05,7.669e-05,7.326e-05,7.516e-05,4781.407663650878,0.3593706
1651017600000.0,2022-04-27 00:00:00,SUSHI/BTC,7.64e-05,7.778e-05,7.474e-05,7.645e-05,11165.289077828647,0.85358635
1650931200000.0,2022-04-26 00:00:00,SUSHI/BTC,8.111e-05,8.153e-05,7.574e-05,7.64e-05,18558.118913612565,1.417840285
1650844800000.0,2022-04-25 00:00:00,SUSHI/BTC,8.517e-05,8.547e-05,8.05e-05,8.111e-05,5510.980273702379,0.44699561
1650758400000.0,2022-04-24 00:00:00,SUSHI/BTC,8.657e-05,8.955e-05,8.506e-05,8.517e-05,23204.157567218503,1.9762981
1650672000000.0,2022-04-23 00:00:00,SUSHI/BTC,8.892e-05,8.911e-05,8.584e-05,8.657e-05,12628.150860575257,1.09321902
1650585600000.0,2022-04-22 00:00:00,SUSHI/BTC,8.514e-05,9.132e-05,8.514e-05,8.892e-05,20276.47154745839,1.80298385
1650499200000.0,2022-04-21 00:00:00,SUSHI/BTC,8.496e-05,8.822e-05,8.209e-05,8.514e-05,35720.031595019966,3.04120349
1650412800000.0,2022-04-20 00:00:00,SUSHI/BTC,8.113e-05,8.898e-05,7.914e-05,8.497e-05,29812.07426150406,2.53313195
1650326400000.0,2022-04-19 00:00:00,SUSHI/BTC,8.063e-05,8.16e-05,7.988e-05,8.113e-05,2414.5936151855044,0.19589598
1650240000000.0,2022-04-18 00:00:00,SUSHI/BTC,8.056e-05,8.162e-05,7.841e-05,8.063e-05,8399.148889991317,0.677223375
1650153600000.0,2022-04-17 00:00:00,SUSHI/BTC,8.257e-05,8.411e-05,8.007e-05,8.056e-05,16328.280412115193,1.31540627
1650067200000.0,2022-04-16 00:00:00,SUSHI/BTC,8.11e-05,8.285e-05,8.087e-05,8.257e-05,10129.539360542569,0.836396065
1649980800000.0,2022-04-15 00:00:00,SUSHI/BTC,8.065e-05,8.373e-05,8.031e-05,8.11e-05,24249.268680641184,1.96661569
1649894400000.0,2022-04-14 00:00:00,SUSHI/BTC,8.11e-05,8.514e-05,7.945e-05,8.065e-05,12267.83843769374,0.98940117
1649808000000.0,2022-04-13 00:00:00,SUSHI/BTC,8.036e-05,8.221e-05,7.995e-05,8.11e-05,9148.584648581997,0.741950215
1649721600000.0,2022-04-12 00:00:00,SUSHI/BTC,7.858e-05,8.102e-05,7.852e-05,8.036e-05,3909.1441637630664,0.314138825
1649635200000.0,2022-04-11 00:00:00,SUSHI/BTC,8.054e-05,8.094e-05,7.696e-05,7.857e-05,22170.510563828433,1.741937015
1649548800000.0,2022-04-10 00:00:00,SUSHI/BTC,8.34e-05,8.393e-05,8.04e-05,8.054e-05,5078.957039980134,0.4090592
1649462400000.0,2022-04-09 00:00:00,SUSHI/BTC,8.007e-05,8.355e-05,7.963e-05,8.34e-05,346.6667865707434,0.02891201
1649376000000.0,2022-04-08 00:00:00,SUSHI/BTC,8.372e-05,8.398e-05,7.963e-05,8.007e-05,5323.002497814413,0.42621281
1649289600000.0,2022-04-07 00:00:00,SUSHI/BTC,8.249e-05,8.415e-05,8.109e-05,8.372e-05,2086.3561872909695,0.17466974
1649203200000.0,2022-04-06 00:00:00,SUSHI/BTC,8.99e-05,8.99e-05,8.208e-05,8.25e-05,9131.66309090909,0.753362205
1649116800000.0,2022-04-05 00:00:00,SUSHI/BTC,9.312e-05,9.425e-05,8.976e-05,8.99e-05,7285.6401001112345,0.654979045
1649030400000.0,2022-04-04 00:00:00,SUSHI/BTC,9.574e-05,9.673e-05,9.032e-05,9.312e-05,10957.38863831615,1.02035203
1648944000000.0,2022-04-03 00:00:00,SUSHI/BTC,9.5e-05,9.641e-05,9.408e-05,9.574e-05,5851.933308961771,0.560264095
1648857600000.0,2022-04-02 00:00:00,SUSHI/BTC,9.739e-05,0.00010291,9.464e-05,9.5e-05,9263.349368421052,0.88001819
1648771200000.0,2022-04-01 00:00:00,SUSHI/BTC,9.682e-05,0.00010286,9.355e-05,9.739e-05,11258.81363589691,1.09649586
1648684800000.0,2022-03-31 00:00:00,SUSHI/BTC,9.497e-05,0.00010627,9.466e-05,9.682e-05,39305.831697996284,3.805590625
1648598400000.0,2022-03-30 00:00:00,SUSHI/BTC,8.88e-05,9.546e-05,8.594e-05,9.497e-05,59844.511477308624,5.683433255
1648512000000.0,2022-03-29 00:00:00,SUSHI/BTC,8.083e-05,8.929e-05,8.066e-05,8.88e-05,31939.8482545045,2.836258525
1648425600000.0,2022-03-28 00:00:00,SUSHI/BTC,8.512e-05,8.791e-05,7.981e-05,8.083e-05,47471.295001855746,3.837104775
1648339200000.0,2022-03-27 00:00:00,SUSHI/BTC,8.168e-05,8.779e-05,7.979e-05,8.512e-05,24819.502525845863,2.112636055
1648252800000.0,2022-03-26 00:00:00,SUSHI/BTC,8.154e-05,8.355e-05,8.003e-05,8.168e-05,3457.3754897159642,0.28239843
1648166400000.0,2022-03-25 00:00:00,SUSHI/BTC,8.323e-05,8.528e-05,7.961e-05,8.154e-05,29845.700147167034,2.43361839
1648080000000.0,2022-03-24 00:00:00,SUSHI/BTC,8.588e-05,8.631e-05,8.18e-05,8.323e-05,33164.88495734711,2.760313375
1647993600000.0,2022-03-23 00:00:00,SUSHI/BTC,8.145e-05,8.611e-05,8.145e-05,8.588e-05,26945.905333022823,2.31411435
1647907200000.0,2022-03-22 00:00:00,SUSHI/BTC,8.056e-05,8.319e-05,8.019e-05,8.145e-05,20109.332044198894,1.637905095
1647820800000.0,2022-03-21 00:00:00,SUSHI/BTC,7.84e-05,8.214e-05,7.816e-05,8.056e-05,6795.107807845085,0.547413885
1647734400000.0,2022-03-20 00:00:00,SUSHI/BTC,7.932e-05,8.365e-05,7.73e-05,7.84e-05,15906.584375000002,1.247076215
1647648000000.0,2022-03-19 00:00:00,SUSHI/BTC,7.899e-05,8.188e-05,7.84e-05,7.932e-05,22332.20221886031,1.77139028
1647561600000.0,2022-03-18 00:00:00,SUSHI/BTC,7.725e-05,8.085e-05,7.615e-05,7.899e-05,45163.628813773896,3.56747504
1647475200000.0,2022-03-17 00:00:00,SUSHI/BTC,7.576e-05,7.977e-05,7.57e-05,7.725e-05,10495.567119741101,0.81078256
1647388800000.0,2022-03-16 00:00:00,SUSHI/BTC,7.426e-05,7.796e-05,7.251e-05,7.576e-05,33184.78247096093,2.51407912
1647302400000.0,2022-03-15 00:00:00,SUSHI/BTC,7.292e-05,7.469e-05,7.223e-05,7.426e-05,25620.609412873688,1.902586455
1647216000000.0,2022-03-14 00:00:00,SUSHI/BTC,7.37e-05,7.399e-05,7.234e-05,7.292e-05,18876.135285244105,1.376447785
