https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume ZRX
1662163200000,2022-09-03 00:00:00,ZRX/ETH,0.00018625,0.00018949,0.00018522,0.00018825,1.618156126696905,8595.78287754
1662076800000,2022-09-02 00:00:00,ZRX/ETH,0.00018754,0.00018776,0.00018351,0.00018567,1.5377412966992299,8282.12041094
1661990400000,2022-09-01 00:00:00,ZRX/ETH,0.00019093,0.00019146,0.0001863,0.00018721,1.5782369206086357,8430.30244436
1661904000000,2022-08-31 00:00:00,ZRX/ETH,0.00019581,0.00019863,0.00018648,0.00019004,1.56573956,8239
1661817600000,2022-08-30 00:00:00,ZRX/ETH,0.00019688,0.00019784,0.0001908,0.00019603,1.6477700654754808,8405.7035427
1661731200000,2022-08-29 00:00:00,ZRX/ETH,0.00020333,0.00020333,0.00019531,0.00019656,1.63793448,8333
1661644800000,2022-08-28 00:00:00,ZRX/ETH,0.00019932,0.00020353,0.00019775,0.0002034,1.74682033001577,8588.10388405
1661558400000,2022-08-27 00:00:00,ZRX/ETH,0.00019225,0.00020119,0.00019071,0.00019903,1.6869919924325794,8476.06889631
1661472000000,2022-08-26 00:00:00,ZRX/ETH,0.00018954,0.00019252,0.00018723,0.00019246,1.6110456710259933,8370.80780955
1661385600000,2022-08-25 00:00:00,ZRX/ETH,0.00018648,0.00019206,0.0001853,0.00018934,1.6160605854771801,8535.23072503
1661299200000,2022-08-24 00:00:00,ZRX/ETH,0.00018634,0.00019021,0.00018615,0.00018708,1.5693633319574964,8388.72852233
1661212800000,2022-08-23 00:00:00,ZRX/ETH,0.00018808,0.00019233,0.00018474,0.00018621,1.6025696878510258,8606.2493306
1661126400000,2022-08-22 00:00:00,ZRX/ETH,0.00019093,0.00019299,0.00019093,0.00019246,0.09411294,489.0
1661040000000,2022-08-21 00:00:00,ZRX/ETH,0.00019175,0.00019478,0.00018931,0.00019086,2.381115454438723,12475.71756491
1660953600000,2022-08-20 00:00:00,ZRX/ETH,0.00018792,0.00019276,0.00018556,0.00019122,1.6357975771062598,8554.531833
1660867200000,2022-08-19 00:00:00,ZRX/ETH,0.00018123,0.00018822,0.0001745,0.0001879,1.6556040773783138,8811.09141766
1660780800000,2022-08-18 00:00:00,ZRX/ETH,0.00018938,0.00019462,0.00018105,0.00018128,1.627933023263008,8980.2130586
1660694400000,2022-08-17 00:00:00,ZRX/ETH,0.00019353,0.00019653,0.00018692,0.0001897,1.719443024960948,9064.01172884
1660608000000,2022-08-16 00:00:00,ZRX/ETH,0.00019589,0.00019683,0.00019091,0.00019378,1.6195201059369746,8357.51938248
1660521600000,2022-08-15 00:00:00,ZRX/ETH,0.00019372,0.00019952,0.00019098,0.00019552,1.6635963530302686,8508.57381869
1660435200000,2022-08-14 00:00:00,ZRX/ETH,0.00019547,0.00019751,0.00019139,0.00019327,1.6439099151685517,8505.76869234
1660348800000,2022-08-13 00:00:00,ZRX/ETH,0.000198,0.00019844,0.00019286,0.00019551,1.6579365207404309,8480.05994957
1660262400000,2022-08-12 00:00:00,ZRX/ETH,0.00019986,0.00020792,0.00019777,0.00019791,1.6802559000000001,8490
1660176000000,2022-08-11 00:00:00,ZRX/ETH,0.00019932,0.00020794,0.00019536,0.0001997,1.6046016686675781,8035.06093474
1660089600000,2022-08-10 00:00:00,ZRX/ETH,0.00020249,0.00021409,0.00019529,0.00019951,2.2924571882006743,11490.43751291
1660003200000,2022-08-09 00:00:00,ZRX/ETH,0.00020456,0.00020553,0.00020229,0.00020276,0.09570271999999999,472
1659916800000,2022-08-08 00:00:00,ZRX/ETH,0.00020857,0.00021763,0.00020277,0.00020452,1.72492168,8434
1659830400000,2022-08-07 00:00:00,ZRX/ETH,0.00020908,0.00021051,0.00020704,0.00020838,1.8145804686073856,8708.03564933
1659744000000,2022-08-06 00:00:00,ZRX/ETH,0.00020732,0.00021023,0.00020474,0.00020926,1.7860341000000002,8535
1659657600000,2022-08-05 00:00:00,ZRX/ETH,0.00021228,0.0002139,0.00020724,0.00020724,1.7745963271571041,8563.0009996
1659571200000,2022-08-04 00:00:00,ZRX/ETH,0.00020799,0.00021695,0.00020526,0.00021216,1.821818167420992,8587.0011662
1659484800000,2022-08-03 00:00:00,ZRX/ETH,0.00020942,0.00022363,0.00019771,0.00020826,1.7496082588976551,8401.07682175
1659398400000,2022-08-02 00:00:00,ZRX/ETH,0.00022208,0.00022961,0.00020761,0.00020953,1.7671874788709285,8434.05468845
1659312000000,2022-08-01 00:00:00,ZRX/ETH,0.00023055,0.00023934,0.00020381,0.00022296,1.9695248150774254,8833.53433386
1659225600000,2022-07-31 00:00:00,ZRX/ETH,0.00020649,0.000242,0.00020098,0.00023076,2.214279383843196,9595.5944871
1659139200000,2022-07-30 00:00:00,ZRX/ETH,0.0001919,0.0002265,0.0001919,0.00020639,2.1990637666666,10654.89494
1659052800000,2022-07-29 00:00:00,ZRX/ETH,0.00019216,0.00019987,0.0001878,0.00019197,1.6655408954000397,8676.04779601
1658966400000,2022-07-28 00:00:00,ZRX/ETH,0.00018799,0.00020686,0.0001876,0.0001919,2.676236647965009,13945.99608111
1658880000000,2022-07-27 00:00:00,ZRX/ETH,0.00019957,0.00021216,0.00018683,0.00018816,1.6441991264146558,8738.30318035
1658793600000,2022-07-26 00:00:00,ZRX/ETH,0.00019545,0.00020922,0.00019442,0.00019953,1.779735149992565,8919.63689667
1658707200000,2022-07-25 00:00:00,ZRX/ETH,0.00019259,0.00020806,0.00019125,0.00019581,1.8067123370146287,9226.86449627
1658620800000,2022-07-24 00:00:00,ZRX/ETH,0.00019891,0.00020403,0.00018984,0.00019245,1.6435531534124097,8540.1566818
1658534400000,2022-07-23 00:00:00,ZRX/ETH,0.0002027,0.0002039,0.00019773,0.00019923,1.693626478285042,8500.86070514
1658448000000,2022-07-22 00:00:00,ZRX/ETH,0.0002026,0.00021348,0.00019538,0.00020315,1.8525883648129646,9119.31264983
1658361600000,2022-07-21 00:00:00,ZRX/ETH,0.00020648,0.00021468,0.00020093,0.00020339,1.7022721152714564,8369.49759217
1658275200000,2022-07-20 00:00:00,ZRX/ETH,0.00021561,0.00022169,0.00020405,0.00020658,1.6881906955091046,8172.09166187
1658188800000,2022-07-19 00:00:00,ZRX/ETH,0.00020295,0.00021684,0.00020064,0.00021516,1.8794794120362348,8735.26404553
1658102400000,2022-07-18 00:00:00,ZRX/ETH,0.00022075,0.00022239,0.00020284,0.00020317,1.586503267858323,7808.74768843
1658016000000,2022-07-17 00:00:00,ZRX/ETH,0.00022677,0.00022746,0.00022004,0.0002208,1.064140301912832,4819.47600504
1657929600000,2022-07-16 00:00:00,ZRX/ETH,0.00023854,0.00025294,0.0002181,0.0002267,1.766961350729847,7794.27150741
1657843200000,2022-07-15 00:00:00,ZRX/ETH,0.00024357,0.00025386,0.00023079,0.00023874,1.1319100210068025,4741.18296476
1657756800000,2022-07-14 00:00:00,ZRX/ETH,0.00025414,0.00026295,0.00024245,0.00024356,1.1322961848667368,4648.94147178
1657670400000,2022-07-13 00:00:00,ZRX/ETH,0.00026264,0.00027194,0.00025039,0.00025413,1.9402543612345793,7634.88907738
1657584000000,2022-07-12 00:00:00,ZRX/ETH,0.0002576,0.00026871,0.00025592,0.00026236,1.221923209161043,4657.42952112
1657497600000,2022-07-11 00:00:00,ZRX/ETH,0.00026778,0.00028314,0.00025446,0.00025806,1.6624944561114188,6442.27875731
1657411200000,2022-07-10 00:00:00,ZRX/ETH,0.00027195,0.00027892,0.00027132,0.00027773,0.06804385,245.0
1657324800000,2022-07-09 00:00:00,ZRX/ETH,0.00026195,0.00027397,0.00026145,0.00027179,1.0915273297399124,4016.06876537
1657238400000,2022-07-08 00:00:00,ZRX/ETH,0.00025458,0.00028475,0.00025453,0.00026174,1.3986316875481433,5343.59168468
1657152000000,2022-07-07 00:00:00,ZRX/ETH,0.00025915,0.00027007,0.00025363,0.00025514,1.2052959493185267,4724.05718162
1657065600000,2022-07-06 00:00:00,ZRX/ETH,0.00026592,0.00027206,0.00025511,0.00025887,1.5048432947708659,5813.12355534
1656979200000,2022-07-05 00:00:00,ZRX/ETH,0.00025695,0.00027385,0.00025117,0.00026565,1.3007056952880374,4896.31355275
1656892800000,2022-07-04 00:00:00,ZRX/ETH,0.00027574,0.0002766,0.0002531,0.00026174,1.4855762581539775,5675.77083424
1656806400000,2022-07-03 00:00:00,ZRX/ETH,0.00028091,0.0003071,0.00027344,0.0002759,0.2243067,813
1656720000000,2022-07-02 00:00:00,ZRX/ETH,0.00028828,0.00031236,0.00027936,0.00028202,0.2247105389424378,796.78937289
1656633600000,2022-07-01 00:00:00,ZRX/ETH,0.00030602,0.00031616,0.00024,0.00028606,0.5186611577782686,1813.12017681
1656547200000,2022-06-30 00:00:00,ZRX/ETH,0.00031797,0.000327,0.00029774,0.00030201,0.25085804067877593,830.62825959
1656460800000,2022-06-29 00:00:00,ZRX/ETH,0.00027644,0.00032765,0.00027644,0.00031808,0.9344753633823552,2937.86268669
1656374400000,2022-06-28 00:00:00,ZRX/ETH,0.00028867,0.00028867,0.00027564,0.00027679,0.00996444,36.0
1656288000000,2022-06-27 00:00:00,ZRX/ETH,0.00026461,0.00029,0.00024,0.00027079,0.40220453065951073,1485.30053052
1656201600000,2022-06-26 00:00:00,ZRX/ETH,0.00025055,0.00029254,0.00024355,0.00026156,0.3703767175897308,1416.02965893
1656115200000,2022-06-25 00:00:00,ZRX/ETH,0.00024734,0.00027982,0.00024277,0.00025048,0.23765233186197196,948.78765515
1656028800000,2022-06-24 00:00:00,ZRX/ETH,0.00025624,0.00028983,0.00024479,0.0002469,0.26104748358881397,1057.30046006
1655942400000,2022-06-23 00:00:00,ZRX/ETH,0.0002558,0.00027538,0.00025008,0.00025378,0.1424941210582128,561.48680376
1655856000000,2022-06-22 00:00:00,ZRX/ETH,0.0002581,0.0002581,0.0002581,0.0002581,0.0232512324759,90.086139
1655769600000,2022-06-21 00:00:00,ZRX/ETH,0.00024,0.00024,0.00024,0.00024,0.023928,99.7
1655510400000,2022-06-18 00:00:00,ZRX/ETH,0.00025546,0.00025546,0.00025546,0.00025546,0.0038319,15
1655424000000,2022-06-17 00:00:00,ZRX/ETH,0.0002999,0.0002999,0.00019047,0.00024,0.0085169580888,35.48732537
1655337600000,2022-06-16 00:00:00,ZRX/ETH,0.000237,0.000237,0.000237,0.000237,0.0008767799997899999,3.69949367
1655251200000,2022-06-15 00:00:00,ZRX/ETH,0.00020791,0.00020791,0.00020791,0.00020791,0.0061360726606913005,29.51311943
1655078400000,2022-06-13 00:00:00,ZRX/ETH,0.00020672,0.00023699,0.000205,0.000205,0.014778209998299999,72.08882926
1654905600000,2022-06-11 00:00:00,ZRX/ETH,0.00021609,0.00023676,0.00021609,0.00022008,0.0321781226218872,146.21102609
1654819200000,2022-06-10 00:00:00,ZRX/ETH,0.00022,0.00022,0.00022,0.00022,0.0001078,0.49
1654732800000,2022-06-09 00:00:00,ZRX/ETH,0.00022,0.00022,0.00022,0.00022,0.0108922,49.51
1654646400000,2022-06-08 00:00:00,ZRX/ETH,0.00022805,0.00022805,0.00022805,0.00022805,0.001885209459524,8.26664968
1654560000000,2022-06-07 00:00:00,ZRX/ETH,0.00022806,0.00022806,0.00022077,0.00022077,0.003213943057215,14.5578795
1654473600000,2022-06-06 00:00:00,ZRX/ETH,0.00022867,0.00022867,0.00022867,0.00022867,0.0259362568910419,113.42221057
1654387200000,2022-06-05 00:00:00,ZRX/ETH,0.00022339,0.00022867,0.00022066,0.00022867,0.05920346581006259,258.90351078
1654300800000,2022-06-04 00:00:00,ZRX/ETH,0.000218,0.000218,0.00021779,0.00021779,0.06584983371742449,302.35471655
1654128000000,2022-06-02 00:00:00,ZRX/ETH,0.00021764,0.00022176,0.00021764,0.00022176,0.0054631310934816,24.63533141
1654041600000,2022-06-01 00:00:00,ZRX/ETH,0.00022071,0.00032988,0.00021572,0.00021572,0.101012514544176,468.2575308
1653955200000,2022-05-31 00:00:00,ZRX/ETH,0.00021693,0.00023207,0.0002119,0.00023207,0.0177813306486224,76.62054832
1653868800000,2022-05-30 00:00:00,ZRX/ETH,0.00021693,0.00021693,0.00021067,0.00021067,0.0061503067003729995,29.1940319
1653782400000,2022-05-29 00:00:00,ZRX/ETH,0.00021538,0.00021538,0.00021067,0.00021147,0.0028235262930000004,13.3519
1653696000000,2022-05-28 00:00:00,ZRX/ETH,0.00021434,0.00021434,0.00021325,0.00021325,0.00048446316475750004,2.27180851
1653609600000,2022-05-27 00:00:00,ZRX/ETH,0.00021601,0.0002326,0.00020717,0.00021327,0.0257560390980162,120.76728606
1653523200000,2022-05-26 00:00:00,ZRX/ETH,0.00021141,0.00021601,0.00020777,0.00020777,0.0193046969473894,92.91378422
1653436800000,2022-05-25 00:00:00,ZRX/ETH,0.00021601,0.00021601,0.0002103,0.00021459,0.005235523902,24.3978
1653350400000,2022-05-24 00:00:00,ZRX/ETH,0.00021602,0.00021602,0.00020656,0.00021602,0.0017491047548296,8.09695748
1653264000000,2022-05-23 00:00:00,ZRX/ETH,0.0002212,0.00024169,0.00021388,0.00021388,0.008152095808356,38.1152787
1653177600000,2022-05-22 00:00:00,ZRX/ETH,0.00022803,0.00022803,0.00022296,0.00022296,0.000735522744,3.2989
1653091200000,2022-05-21 00:00:00,ZRX/ETH,0.00023078,0.00023078,0.000217,0.00021917,0.0046313003640904,21.13108712
1653004800000,2022-05-20 00:00:00,ZRX/ETH,0.0002231,0.000333,0.00021719,0.00022587,0.0757693093616769,335.45539187
1652918400000,2022-05-19 00:00:00,ZRX/ETH,0.00019255,0.00019448,0.000189,0.00019233,0.0042455596835709,22.07434973
1652832000000,2022-05-18 00:00:00,ZRX/ETH,0.00020075,0.000235,0.0001934,0.000235,0.0471124094206,200.47833796
1652745600000,2022-05-17 00:00:00,ZRX/ETH,0.00020167,0.00020167,0.0001987,0.00020069,0.0016627888883655,8.28535995
1652659200000,2022-05-16 00:00:00,ZRX/ETH,0.0002064,0.0002064,0.00019967,0.00019967,0.000878328363,4.3989
1652572800000,2022-05-15 00:00:00,ZRX/ETH,0.00020684,0.000212,0.0002005,0.00020251,0.008418366884543,41.5701293
1652486400000,2022-05-14 00:00:00,ZRX/ETH,0.00018812,0.000205,0.00018491,0.000205,0.0032583725,15.8945
1652400000000,2022-05-13 00:00:00,ZRX/ETH,0.00017579,0.00018626,0.00017579,0.0001862,0.02080889272,111.7556
1652313600000,2022-05-12 00:00:00,ZRX/ETH,0.00018153,0.00018153,0.00017,0.00017405,1.6381244085893645,9411.80355409
1652227200000,2022-05-11 00:00:00,ZRX/ETH,0.00021286,0.00024388,0.00017011,0.00017903,0.24720533749004928,1380.80398531
1652140800000,2022-05-10 00:00:00,ZRX/ETH,0.00022694,0.00023,0.00021782,0.00021782,0.4063724137329396,1865.63407278
1652054400000,2022-05-09 00:00:00,ZRX/ETH,0.00025022,0.00025022,0.00022607,0.00022607,0.037002061167695,163.6752385
1651968000000,2022-05-08 00:00:00,ZRX/ETH,0.00025,0.00025248,0.00024774,0.00024774,0.009785066056799999,39.49732
1651881600000,2022-05-07 00:00:00,ZRX/ETH,0.00025933,0.00026,0.00025557,0.00025557,0.0052518750318888,20.54965384
1651795200000,2022-05-06 00:00:00,ZRX/ETH,0.00026038,0.00026181,0.00025503,0.00025758,0.0014158399859999999,5.4967
1651708800000,2022-05-05 00:00:00,ZRX/ETH,0.00027169,0.000345,0.00025526,0.00025526,0.0294154435801822,115.23718397
1651622400000,2022-05-04 00:00:00,ZRX/ETH,0.00025612,0.00027107,0.00023069,0.00027107,0.087815281262537,323.9579491
1651536000000,2022-05-03 00:00:00,ZRX/ETH,0.00025449,0.00026679,0.00024507,0.00024507,0.0274321391566761,111.93593323
1651449600000,2022-05-02 00:00:00,ZRX/ETH,0.00026533,0.00026533,0.000231,0.000251,0.013419359134709999,53.46358221
1651363200000,2022-05-01 00:00:00,ZRX/ETH,0.00026878,0.00026878,0.00026083,0.00026083,0.0038951279693122997,14.93358881
1651276800000,2022-04-30 00:00:00,ZRX/ETH,0.00026794,0.00027636,0.00026794,0.00027421,0.0075513867103741,27.53869921
1651190400000,2022-04-29 00:00:00,ZRX/ETH,0.00026929,0.00026929,0.00026929,0.00026929,0.002019675,7.5
1651104000000,2022-04-28 00:00:00,ZRX/ETH,0.00031402,0.00031402,0.00027982,0.00027982,0.012713506646410602,45.43458883
1651017600000,2022-04-27 00:00:00,ZRX/ETH,0.00028995,0.00030052,0.00028995,0.00030052,0.06789125471728599,225.91260055
1650931200000,2022-04-26 00:00:00,ZRX/ETH,0.00026674,0.00028017,0.00026674,0.00027551,0.0044964911343654,16.32060954
1650844800000,2022-04-25 00:00:00,ZRX/ETH,0.0002721,0.0002721,0.0002587,0.0002587,0.015720499839967,60.76729741
1650585600000,2022-04-22 00:00:00,ZRX/ETH,0.00029966,0.00031357,0.00029962,0.00030246,0.0262026964846866,86.63193971
1650153600000,2022-04-17 00:00:00,ZRX/ETH,0.00022703,0.00027,0.00022703,0.00023123,0.024006437344936897,103.82060003
1650067200000,2022-04-16 00:00:00,ZRX/ETH,0.00024196,0.00024196,0.00024196,0.00024196,0.0008541647651412,3.53018997
1649980800000,2022-04-15 00:00:00,ZRX/ETH,0.00024929,0.00024929,0.00020371,0.00020371,0.0010952190371044,5.37636364
1649894400000,2022-04-14 00:00:00,ZRX/ETH,0.00026462,0.00026462,0.00020333,0.00024928,0.0099712,40
1649808000000,2022-04-13 00:00:00,ZRX/ETH,0.00023451,0.00023451,0.00023451,0.00023451,0.0052941205689342,22.57524442
1649721600000,2022-04-12 00:00:00,ZRX/ETH,0.00023254,0.00023254,0.00022572,0.00022917,0.0813298849756467,354.88888151
1649635200000,2022-04-11 00:00:00,ZRX/ETH,0.00023334,0.00023334,0.00022532,0.00022532,0.0037707411482988,16.73504859
1649203200000,2022-04-06 00:00:00,ZRX/ETH,0.00023433,0.00023433,0.0002333,0.0002333,0.034218059461697,146.66977909
1649116800000,2022-04-05 00:00:00,ZRX/ETH,0.00026954,0.00026954,0.0002345,0.00023865,0.0119318958837765,49.99746861
