https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CELO,Volume BTC
1658534400,2022-07-23 00:00:00,CELO/BTC,0.00004214,0.00004334,0.00004152,0.00004224,3505.4973,0.148437882698
1658448000,2022-07-22 00:00:00,CELO/BTC,0.00004186,0.00004319,0.00004137,0.00004202,15087.1622,0.630439867263
1658361600,2022-07-21 00:00:00,CELO/BTC,0.00004099,0.00004248,0.00004013,0.00004177,7716.1867,0.322323450954
1658275200,2022-07-20 00:00:00,CELO/BTC,0.0000439,0.00004465,0.00004083,0.00004089,3520.792,0.148798545039
1658188800,2022-07-19 00:00:00,CELO/BTC,0.00004435,0.00004836,0.00004377,0.00004377,32001.96715263,1.4412535436573993
1658102400,2022-07-18 00:00:00,CELO/BTC,0.00004384,0.000045,0.00004285,0.00004418,8042.5167,0.355680115574
1658016000,2022-07-17 00:00:00,CELO/BTC,0.0000437,0.00004415,0.00004292,0.00004367,6286.2985,0.273375336628
1657929600,2022-07-16 00:00:00,CELO/BTC,0.00004362,0.00004395,0.00004274,0.0000437,9139.4307,0.393797373114
1657843200,2022-07-15 00:00:00,CELO/BTC,0.0000429,0.00004385,0.00004257,0.00004362,2768.9529,0.120022583183
1657756800,2022-07-14 00:00:00,CELO/BTC,0.00004159,0.00004314,0.00004096,0.00004292,3167.7128,0.133651821445
1657670400,2022-07-13 00:00:00,CELO/BTC,0.00004173,0.00004219,0.00004066,0.00004147,4000.6445,0.165576998386
1657584000,2022-07-12 00:00:00,CELO/BTC,0.00004169,0.00004275,0.00004161,0.00004177,17372.0251,0.737589609254
1657497600,2022-07-11 00:00:00,CELO/BTC,0.00004361,0.0000437,0.00004152,0.00004167,5557.3615,0.236004743924
1657411200,2022-07-10 00:00:00,CELO/BTC,0.00004422,0.0000446,0.00004321,0.0000437,3209.7597,0.140476207512
1657324800,2022-07-09 00:00:00,CELO/BTC,0.00004319,0.00004496,0.00004319,0.00004427,9828.1001,0.436197266178
1657238400,2022-07-08 00:00:00,CELO/BTC,0.0000445,0.00004504,0.00004281,0.00004314,4889.8292,0.214805862504
1657152000,2022-07-07 00:00:00,CELO/BTC,0.00004462,0.00004664,0.00004419,0.0000444,4525.46094588,0.2059433145316
1657065600,2022-07-06 00:00:00,CELO/BTC,0.00004508,0.00004545,0.00004396,0.00004452,16764.4391,0.744458789522
1656979200,2022-07-05 00:00:00,CELO/BTC,0.00004494,0.00004721,0.00004422,0.00004513,24866.08672677,1.1397641761675346
1656892800,2022-07-04 00:00:00,CELO/BTC,0.00004507,0.00004515,0.00004408,0.00004493,7133.1925,0.317856779866
1656806400,2022-07-03 00:00:00,CELO/BTC,0.00004512,0.00004535,0.00004428,0.0000451,16390.44680826,0.7328138339376542
1656720000,2022-07-02 00:00:00,CELO/BTC,0.00004435,0.00004595,0.00004372,0.00004513,15097.46024694,0.6805736826159738
1656633600,2022-07-01 00:00:00,CELO/BTC,0.00004322,0.00004463,0.0000424,0.0000443,4251.16159037,0.1833268299095984
1656547200,2022-06-30 00:00:00,CELO/BTC,0.00004395,0.0000447,0.00004287,0.00004327,9727.16571158,0.4261728126958767
1656460800,2022-06-29 00:00:00,CELO/BTC,0.00004356,0.00004418,0.00004267,0.0000439,9017.9627,0.392307910456
1656374400,2022-06-28 00:00:00,CELO/BTC,0.00004512,0.00004575,0.00004332,0.00004349,3731.1714,0.165484627398
1656288000,2022-06-27 00:00:00,CELO/BTC,0.0000436,0.0000459,0.00004357,0.00004512,2328.6544,0.104915046312
1656201600,2022-06-26 00:00:00,CELO/BTC,0.0000465,0.00004883,0.00004345,0.00004345,27270.7414,1.289381704891
1656115200,2022-06-25 00:00:00,CELO/BTC,0.00004482,0.00004767,0.00004397,0.0000465,62238.1033,2.85891899566
1656028800,2022-06-24 00:00:00,CELO/BTC,0.00004313,0.00004585,0.00004313,0.00004487,16275.2269,0.728814110546
1655942400,2022-06-23 00:00:00,CELO/BTC,0.00004322,0.00004445,0.00004257,0.00004319,2242.93570822,0.0977033905248438
1655856000,2022-06-22 00:00:00,CELO/BTC,0.0000439,0.00004403,0.00004277,0.00004325,7762.30309169,0.3358907161811257
1655769600,2022-06-21 00:00:00,CELO/BTC,0.00004456,0.00004635,0.00004306,0.00004385,133424.97459244,5.9906929206438136
1655683200,2022-06-20 00:00:00,CELO/BTC,0.00004094,0.00004644,0.00004007,0.00004457,43501.80588724,1.9505950729434176
1655596800,2022-06-19 00:00:00,CELO/BTC,0.00004199,0.00004244,0.00004039,0.00004082,11945.14547599,0.4910011295006692
1655510400,2022-06-18 00:00:00,CELO/BTC,0.00004215,0.00004322,0.00004114,0.00004196,8500.83249396,0.3561926004611036
1655424000,2022-06-17 00:00:00,CELO/BTC,0.00004104,0.00004249,0.00004091,0.00004204,3834.11025526,0.1600683770442927
1655337600,2022-06-16 00:00:00,CELO/BTC,0.00004199,0.0000425,0.00004027,0.00004097,8323.00653948,0.3434434028145704
1655251200,2022-06-15 00:00:00,CELO/BTC,0.00004169,0.00004229,0.00003957,0.00004195,15720.67368757,0.6395314438967336
1655164800,2022-06-14 00:00:00,CELO/BTC,0.00004172,0.00004292,0.00004058,0.00004157,27386.12257818,1.1470100846363997
1655078400,2022-06-13 00:00:00,CELO/BTC,0.00003651,0.00004201,0.00003505,0.00004169,67833.16927062,2.5486536224083441
1654992000,2022-06-12 00:00:00,CELO/BTC,0.00003585,0.00003795,0.00003302,0.00003641,114764.3702,4.204823432894
1654905600,2022-06-11 00:00:00,CELO/BTC,0.00003878,0.00003939,0.00003488,0.00003562,39277.34969626,1.4516447650056966
1654819200,2022-06-10 00:00:00,CELO/BTC,0.00004168,0.00004187,0.00003741,0.0000386,35787.0992,1.407824927602
1654732800,2022-06-09 00:00:00,CELO/BTC,0.00004158,0.00004279,0.00004133,0.00004181,6283.68838112,0.262721984941928
1654646400,2022-06-08 00:00:00,CELO/BTC,0.00004092,0.00004228,0.00004067,0.00004161,4469.503,0.186112214824
1654560000,2022-06-07 00:00:00,CELO/BTC,0.00004238,0.00004329,0.00004091,0.00004091,5902.71963672,0.2481485586538496
1654473600,2022-06-06 00:00:00,CELO/BTC,0.00004314,0.00004358,0.00004153,0.00004254,3705.95792097,0.1572110997229012
1654387200,2022-06-05 00:00:00,CELO/BTC,0.00004301,0.00004353,0.000042,0.00004305,4554.10273422,0.1949589667478482
1654300800,2022-06-04 00:00:00,CELO/BTC,0.00004308,0.00004331,0.00004191,0.00004288,5196.4867,0.220548022835
1654214400,2022-06-03 00:00:00,CELO/BTC,0.0000445,0.0000445,0.00004242,0.00004316,5831.1087,0.251141138185
1654128000,2022-06-02 00:00:00,CELO/BTC,0.00004446,0.00004477,0.00004337,0.0000445,15351.36734296,0.6752255896112325
1654041600,2022-06-01 00:00:00,CELO/BTC,0.00004624,0.00004663,0.00004389,0.00004446,134595.02039375,6.1473898766186875
1653955200,2022-05-31 00:00:00,CELO/BTC,0.00004573,0.00004829,0.00004521,0.00004629,38048.43643712,1.7807556730119072
1653868800,2022-05-30 00:00:00,CELO/BTC,0.00004595,0.00004687,0.00004488,0.00004561,11806.1248,0.539799519637
1653782400,2022-05-29 00:00:00,CELO/BTC,0.00004529,0.00005034,0.0000439,0.0000457,16851.0968636,0.7783618829541538
1653696000,2022-05-28 00:00:00,CELO/BTC,0.00004575,0.00004648,0.00004421,0.00004541,2158.33760028,0.0975696839851164
1653609600,2022-05-27 00:00:00,CELO/BTC,0.0000493,0.00005226,0.00004525,0.00004558,18698.75072037,0.9071198175117852
1653523200,2022-05-26 00:00:00,CELO/BTC,0.00004746,0.00005326,0.00004722,0.00004901,56781.58535188,2.8584496080459757
1653436800,2022-05-25 00:00:00,CELO/BTC,0.0000455,0.00004944,0.00004418,0.00004724,11026.11658768,0.5151877749232399
1653350400,2022-05-24 00:00:00,CELO/BTC,0.0000437,0.00004961,0.0000429,0.00004522,12144.80366925,0.5516010491418475
1653264000,2022-05-23 00:00:00,CELO/BTC,0.00004471,0.00004632,0.00004306,0.00004349,7104.3998158,0.3198290802426153
1653177600,2022-05-22 00:00:00,CELO/BTC,0.00004457,0.00004911,0.00004371,0.00004452,8686.1533,0.391470546793
1653091200,2022-05-21 00:00:00,CELO/BTC,0.00004343,0.000045,0.0000429,0.00004456,2979.01198435,0.1313337032508695
1653004800,2022-05-20 00:00:00,CELO/BTC,0.00004506,0.0000456,0.00004323,0.00004363,4384.34964255,0.196256800093856
1652918400,2022-05-19 00:00:00,CELO/BTC,0.00004382,0.00004611,0.00004177,0.00004536,53213.53679442,2.3312777890047678
1652832000,2022-05-18 00:00:00,CELO/BTC,0.00004777,0.00004814,0.00004358,0.00004358,26926.8412,1.207121513983
1652745600,2022-05-17 00:00:00,CELO/BTC,0.0000472,0.00004921,0.00004605,0.00004765,2683.41798252,0.1269060870935808
1652659200,2022-05-16 00:00:00,CELO/BTC,0.00005071,0.00005107,0.00004671,0.0000471,22035.94978959,1.057066600560311
1652572800,2022-05-15 00:00:00,CELO/BTC,0.00005222,0.00005241,0.00004939,0.00005113,7319.9798027,0.3705599309338854
1652486400,2022-05-14 00:00:00,CELO/BTC,0.00005375,0.00005496,0.00004899,0.00005228,6037.4041,0.308763204534
1652400000,2022-05-13 00:00:00,CELO/BTC,0.00005276,0.00005658,0.00005161,0.00005321,9520.0959,0.51787581671
1652313600,2022-05-12 00:00:00,CELO/BTC,0.00005427,0.00005887,0.000045,0.00005236,26396.15449733,1.3989010688278191
1652227200,2022-05-11 00:00:00,CELO/BTC,0.000064,0.00006889,0.00004779,0.00005427,125618.33464787,7.7131004125958707
1652140800,2022-05-10 00:00:00,CELO/BTC,0.00006284,0.0000669,0.00006082,0.00006395,36843.7759,2.346384848258
1652054400,2022-05-09 00:00:00,CELO/BTC,0.00006749,0.00006909,0.00006245,0.00006245,24976.85058181,1.6579463325481391
1651968000,2022-05-08 00:00:00,CELO/BTC,0.00006326,0.00006845,0.0000618,0.00006747,22035.08641109,1.4580236632948225
1651881600,2022-05-07 00:00:00,CELO/BTC,0.00006598,0.00006643,0.00006267,0.00006318,10338.95997151,0.669737523003357
1651795200,2022-05-06 00:00:00,CELO/BTC,0.00006418,0.00006682,0.00006214,0.00006587,13052.05492876,0.8345195676163009
1651708800,2022-05-05 00:00:00,CELO/BTC,0.00006686,0.00006808,0.00006256,0.00006425,20471.75440209,1.3327553533273019
1651622400,2022-05-04 00:00:00,CELO/BTC,0.00006275,0.00006708,0.00006232,0.00006646,8723.2118,0.558621291455
1651536000,2022-05-03 00:00:00,CELO/BTC,0.00006337,0.00006385,0.00006199,0.00006271,2821.68907672,0.1785363225410181
1651449600,2022-05-02 00:00:00,CELO/BTC,0.00006413,0.00006548,0.00006183,0.00006343,6779.8975,0.428979648138
1651363200,2022-05-01 00:00:00,CELO/BTC,0.00006247,0.00006479,0.00006101,0.00006442,15543.6853,0.981909381304
1651276800,2022-04-30 00:00:00,CELO/BTC,0.00006755,0.00006879,0.00006011,0.00006243,12901.7138,0.827257772698
1651190400,2022-04-29 00:00:00,CELO/BTC,0.00007058,0.00007093,0.00006623,0.00006752,14977.3526,1.042585844364
1651104000,2022-04-28 00:00:00,CELO/BTC,0.00007128,0.00007194,0.00006936,0.00007044,3468.0677,0.244213653588
1651017600,2022-04-27 00:00:00,CELO/BTC,0.00007088,0.00007319,0.00007029,0.00007116,27677.99513513,1.9722680292678508
1650931200,2022-04-26 00:00:00,CELO/BTC,0.00007224,0.00007456,0.00006982,0.00007065,35083.7224,2.514960556808
1650844800,2022-04-25 00:00:00,CELO/BTC,0.00007345,0.00007382,0.0000708,0.00007241,49528.43670093,3.5984223486751694
1650758400,2022-04-24 00:00:00,CELO/BTC,0.00007479,0.00007609,0.00007271,0.00007285,2131.47254983,0.1577935051716429
1650672000,2022-04-23 00:00:00,CELO/BTC,0.00007635,0.0000765,0.00007472,0.00007504,964.4562,0.072727906281
1650585600,2022-04-22 00:00:00,CELO/BTC,0.00007588,0.0000775,0.00007521,0.00007635,25280.56243822,1.952783819688385
1650499200,2022-04-21 00:00:00,CELO/BTC,0.00007911,0.0000804,0.00007481,0.00007618,23091.96588821,1.8110706817596839
1650412800,2022-04-20 00:00:00,CELO/BTC,0.00007704,0.00008014,0.00007617,0.00007921,19593.67025106,1.5398228587008345
1650326400,2022-04-19 00:00:00,CELO/BTC,0.00007604,0.00007793,0.00007564,0.00007718,7984.38245186,0.6147218700914738
1650240000,2022-04-18 00:00:00,CELO/BTC,0.00007609,0.00007763,0.00007397,0.00007598,8496.609144,0.63878671372188
1650153600,2022-04-17 00:00:00,CELO/BTC,0.00007837,0.00007901,0.00007596,0.00007628,839.26659095,0.06506807276853
1650067200,2022-04-16 00:00:00,CELO/BTC,0.00007757,0.00008087,0.00007731,0.00007843,3823.33578047,0.3011063142740454
1649980800,2022-04-15 00:00:00,CELO/BTC,0.00007815,0.00007871,0.0000759,0.00007743,3384.26459202,0.2600211167957093
1649894400,2022-04-14 00:00:00,CELO/BTC,0.00007932,0.0000818,0.00007779,0.00007822,2373.23955833,0.1902930369495634
1649808000,2022-04-13 00:00:00,CELO/BTC,0.00007993,0.00008091,0.00007792,0.00007932,3176.37991959,0.2515986481527461
1649721600,2022-04-12 00:00:00,CELO/BTC,0.00007935,0.00008109,0.00007706,0.00007991,11697.87903447,0.929569352147169
1649635200,2022-04-11 00:00:00,CELO/BTC,0.00008162,0.00008195,0.00007675,0.0000791,15921.93520801,1.244866102298974
1649548800,2022-04-10 00:00:00,CELO/BTC,0.00008256,0.00008752,0.0000814,0.00008163,6969.64469143,0.5846140563332325
1649462400,2022-04-09 00:00:00,CELO/BTC,0.0000828,0.00008364,0.00008019,0.00008232,3684.7002,0.299842254154
1649376000,2022-04-08 00:00:00,CELO/BTC,0.00008869,0.00009225,0.00008215,0.00008278,10537.01236893,0.9169980816094306
1649289600,2022-04-07 00:00:00,CELO/BTC,0.00008676,0.00009044,0.0000842,0.00008895,7523.82749545,0.654402453748885
1649203200,2022-04-06 00:00:00,CELO/BTC,0.00009368,0.00010075,0.00008582,0.00008684,55849.82477819,5.1077526345156035
1649116800,2022-04-05 00:00:00,CELO/BTC,0.00010453,0.00011258,0.00009269,0.00009353,72741.94995657,7.4804801831475279
1649030400,2022-04-04 00:00:00,CELO/BTC,0.00008223,0.00010534,0.00008008,0.00010533,70593.8910566,6.3964600143039145
1648944000,2022-04-03 00:00:00,CELO/BTC,0.00007557,0.00008385,0.00007557,0.00008229,57841.62839612,4.622845435927443
1648857600,2022-04-02 00:00:00,CELO/BTC,0.00007338,0.0000768,0.00007284,0.00007552,8183.35696931,0.6167880180769946
1648771200,2022-04-01 00:00:00,CELO/BTC,0.00007282,0.00007476,0.00007172,0.00007373,28882.67885738,2.1050910029715249
1648684800,2022-03-31 00:00:00,CELO/BTC,0.00007315,0.000075,0.00007035,0.0000725,15692.2167828,1.1409072261954512
1648598400,2022-03-30 00:00:00,CELO/BTC,0.00007304,0.00007401,0.00007112,0.00007323,12864.76928359,0.9320402498461274
1648512000,2022-03-29 00:00:00,CELO/BTC,0.00006866,0.00007907,0.00006862,0.00007301,33100.34688445,2.4466056547341038
1648425600,2022-03-28 00:00:00,CELO/BTC,0.00007076,0.00007393,0.00006817,0.00006846,8631.5766388,0.6176041209766366
1648339200,2022-03-27 00:00:00,CELO/BTC,0.00007062,0.00007304,0.00006935,0.00007075,14713.7310602,1.043097600946404
1648252800,2022-03-26 00:00:00,CELO/BTC,0.00006953,0.0000724,0.00006953,0.00007053,2310.7615,0.163840646115
1648166400,2022-03-25 00:00:00,CELO/BTC,0.00007107,0.00007296,0.00006824,0.00006962,21055.79918206,1.4995607614748412
1648080000,2022-03-24 00:00:00,CELO/BTC,0.00007345,0.00007353,0.00007014,0.00007097,6573.07958334,0.4669093752151794
1647993600,2022-03-23 00:00:00,CELO/BTC,0.00006896,0.00007625,0.00006879,0.00007316,8008.79967478,0.5937427612763856
1647907200,2022-03-22 00:00:00,CELO/BTC,0.00006998,0.00007033,0.00006801,0.00006898,5890.52845722,0.4050221401872684
1647820800,2022-03-21 00:00:00,CELO/BTC,0.00006963,0.00007304,0.0000685,0.00007019,6526.40026452,0.45883705471726
1647734400,2022-03-20 00:00:00,CELO/BTC,0.00007213,0.00007213,0.00006914,0.00006963,8480.92897518,0.6076589149687479
1647648000,2022-03-19 00:00:00,CELO/BTC,0.00007393,0.00007529,0.00007198,0.00007226,24818.6820693,1.8036598249150696
1647561600,2022-03-18 00:00:00,CELO/BTC,0.00007169,0.00007744,0.00006907,0.00007371,26019.68367592,1.9451310525160081
1647475200,2022-03-17 00:00:00,CELO/BTC,0.00006259,0.00009471,0.0000622,0.00007192,263319.5243978,21.1974648427468197
1647388800,2022-03-16 00:00:00,CELO/BTC,0.00006118,0.0000628,0.00005973,0.00006245,4831.00763602,0.2953984709338941
1647302400,2022-03-15 00:00:00,CELO/BTC,0.00006273,0.0000633,0.00006098,0.00006117,1272.70591724,0.0797056021113524
1647216000,2022-03-14 00:00:00,CELO/BTC,0.00006715,0.00006715,0.00006236,0.00006252,2013.99296489,0.1301577005975429
1647129600,2022-03-13 00:00:00,CELO/BTC,0.00006594,0.0000679,0.00006535,0.00006721,2964.21293181,0.1983663580876284
1647043200,2022-03-12 00:00:00,CELO/BTC,0.00006668,0.00006722,0.00006491,0.00006587,3453.30854791,0.2279144699427706
1646956800,2022-03-11 00:00:00,CELO/BTC,0.00006855,0.00006855,0.00006596,0.00006655,9006.19433032,0.60340868507434
1646870400,2022-03-10 00:00:00,CELO/BTC,0.00006878,0.00007147,0.00006749,0.00006849,4902.8166,0.340720017073
1646784000,2022-03-09 00:00:00,CELO/BTC,0.00007069,0.00007142,0.0000666,0.00006893,8091.45154026,0.5505071032537617
1646697600,2022-03-08 00:00:00,CELO/BTC,0.00007326,0.00007813,0.00007005,0.00007068,6942.37135569,0.5166438889916555
1646611200,2022-03-07 00:00:00,CELO/BTC,0.00006654,0.00007347,0.00006588,0.00007325,4475.81160051,0.3150270745307204
1646524800,2022-03-06 00:00:00,CELO/BTC,0.00007235,0.00007264,0.00006635,0.00006635,8499.44508405,0.594023949283962
1646438400,2022-03-05 00:00:00,CELO/BTC,0.00006811,0.0000739,0.00006482,0.0000725,11796.77855715,0.8386699260641246
1646352000,2022-03-04 00:00:00,CELO/BTC,0.0000601,0.00007055,0.00005906,0.00006817,15976.75510529,1.0710299746127253
1646265600,2022-03-03 00:00:00,CELO/BTC,0.00005893,0.00006112,0.0000587,0.00006021,6072.2443,0.361684385951
1646179200,2022-03-02 00:00:00,CELO/BTC,0.00006031,0.00006175,0.00005843,0.00005876,3193.1185,0.192827083263
1646092800,2022-03-01 00:00:00,CELO/BTC,0.00006134,0.00006224,0.00005954,0.00006031,2062.77360326,0.1255378336809729
1646006400,2022-02-28 00:00:00,CELO/BTC,0.00006248,0.00006411,0.00005912,0.00006133,8593.45336048,0.531261137441539
1645920000,2022-02-27 00:00:00,CELO/BTC,0.00006175,0.00006334,0.00006003,0.00006258,4381.29512951,0.2737449989451307
1645833600,2022-02-26 00:00:00,CELO/BTC,0.00006132,0.00006294,0.0000608,0.00006175,3532.66500784,0.2185383010051538
1645747200,2022-02-25 00:00:00,CELO/BTC,0.00005936,0.00006168,0.00005869,0.00006126,3088.17223183,0.1862594884530706
1645660800,2022-02-24 00:00:00,CELO/BTC,0.00006386,0.00006522,0.00005836,0.00005947,10746.0036633,0.6632467412633292
1645574400,2022-02-23 00:00:00,CELO/BTC,0.00006607,0.00006797,0.00006392,0.00006392,956.0525,0.063099624961
1645488000,2022-02-22 00:00:00,CELO/BTC,0.00006492,0.00006653,0.00006412,0.00006607,10847.35965063,0.7093879807160846
1645401600,2022-02-21 00:00:00,CELO/BTC,0.0000667,0.00006873,0.00006476,0.00006479,2742.46903221,0.1827788484408302
1645315200,2022-02-20 00:00:00,CELO/BTC,0.00006801,0.00006803,0.00006546,0.00006663,5264.21599819,0.3495771991687119
1645228800,2022-02-19 00:00:00,CELO/BTC,0.00006852,0.00006947,0.00006628,0.00006776,2656.02098158,0.1792838224546512
1645142400,2022-02-18 00:00:00,CELO/BTC,0.00006979,0.00007135,0.00006784,0.00006852,6592.50686952,0.4630938824386348
1645056000,2022-02-17 00:00:00,CELO/BTC,0.00006865,0.00007083,0.00006738,0.00006988,8125.76642413,0.5627769695270049
1644969600,2022-02-16 00:00:00,CELO/BTC,0.00007102,0.00007135,0.00006749,0.00006845,4371.61643656,0.303224158930556
1644883200,2022-02-15 00:00:00,CELO/BTC,0.00006844,0.00007205,0.00006844,0.00007118,5775.10855782,0.4073306162905712
