https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VLX,Volume BTC
1663459200,2022-09-18 00:00:00,VLX/BTC,0.000002369,0.00000238,0.000002365,0.000002375,67452.92,0.1601328994819
1663372800,2022-09-17 00:00:00,VLX/BTC,0.000002315,0.000002406,0.000002277,0.000002368,1647582.8551,3.8816611588422
1663286400,2022-09-16 00:00:00,VLX/BTC,0.000002242,0.000002336,0.000002221,0.000002315,1615182.4069,3.6588350983471
1663200000,2022-09-15 00:00:00,VLX/BTC,0.000002203,0.000002281,0.000002198,0.000002241,1536351.004,3.4313286464318
1663113600,2022-09-14 00:00:00,VLX/BTC,0.000001985,0.00000222,0.00000198,0.000002203,1689075.4361,3.5601104611637
1663027200,2022-09-13 00:00:00,VLX/BTC,0.000001878,0.00000202,0.00000173,0.000001985,2536559.0422,4.8257571884984
1662940800,2022-09-12 00:00:00,VLX/BTC,0.000001926,0.00000204,0.00000184,0.000001878,1763880.2426,3.3748536954337
1662854400,2022-09-11 00:00:00,VLX/BTC,0.000001922,0.000001999,0.000001885,0.000001926,1695113.7872,3.2674168547429
1662768000,2022-09-10 00:00:00,VLX/BTC,0.000001884,0.00000198,0.000001831,0.000001922,1570039.1573,2.9924930054076
1662681600,2022-09-09 00:00:00,VLX/BTC,0.000001884,0.000001941,0.000001801,0.000001885,1632196.955,3.0439004698825
1662595200,2022-09-08 00:00:00,VLX/BTC,0.000001843,0.000001892,0.00000182,0.000001884,1603981.8894,2.9645404050194
1662508800,2022-09-07 00:00:00,VLX/BTC,0.00000187,0.00000191,0.000001731,0.000001843,1672271.9192,3.1110234451092
1662422400,2022-09-06 00:00:00,VLX/BTC,0.000001967,0.000002041,0.000001854,0.000001875,1429251.559,2.7811629045339
1662336000,2022-09-05 00:00:00,VLX/BTC,0.000001993,0.000002015,0.00000195,0.000001967,1367799.5715,2.7001532209822
1662249600,2022-09-04 00:00:00,VLX/BTC,0.000001997,0.000002065,0.00000196,0.000001992,1486102.4985,2.9647200091404
1662163200,2022-09-03 00:00:00,VLX/BTC,0.000002046,0.000002058,0.000001945,0.000001997,1535216.0013,3.0769879654131
1662076800,2022-09-02 00:00:00,VLX/BTC,0.000002011,0.000002095,0.00000196,0.000002046,1420911.4644,2.8528501598543
1661990400,2022-09-01 00:00:00,VLX/BTC,0.000001988,0.000002041,0.000001972,0.000002011,821738.6795,1.6494047506613
1661904000,2022-08-31 00:00:00,VLX/BTC,0.000002067,0.000002118,0.000001947,0.000001988,680467.7915,1.3863605958768
1661817600,2022-08-30 00:00:00,VLX/BTC,0.000002058,0.000002115,0.000002032,0.000002067,783900.8673,1.6226231299951
1661731200,2022-08-29 00:00:00,VLX/BTC,0.000002109,0.000002119,0.000002024,0.000002057,843334.5016,1.7464685432961
1661644800,2022-08-28 00:00:00,VLX/BTC,0.000002083,0.000002179,0.000002041,0.000002109,917151.3653,1.9068248090551
1661558400,2022-08-27 00:00:00,VLX/BTC,0.000002134,0.000002173,0.00000206,0.000002084,817822.1034,1.7192125543158
1661472000,2022-08-26 00:00:00,VLX/BTC,0.000002055,0.000002163,0.000001993,0.000002138,749051.4926,1.5371723805691
1661385600,2022-08-25 00:00:00,VLX/BTC,0.00000209,0.00000213,0.00000204,0.00000207,867343.5692,1.8148485055121
1661299200,2022-08-24 00:00:00,VLX/BTC,0.00000211,0.0000022,0.00000207,0.000002083,1173767.0836,2.51782802456
1661212800,2022-08-23 00:00:00,VLX/BTC,0.000002057,0.00000217,0.000002037,0.00000211,1010750.3961,2.1128732640316
1661126400,2022-08-22 00:00:00,VLX/BTC,0.000002134,0.000002142,0.000002022,0.000002057,1235857.8267,2.575098844541
1661040000,2022-08-21 00:00:00,VLX/BTC,0.000002061,0.000002157,0.000002052,0.000002134,1223912.8001,2.5760097488957
1660953600,2022-08-20 00:00:00,VLX/BTC,0.000002003,0.000002112,0.000001972,0.000002061,1234396.1006,2.4962728805504
1660867200,2022-08-19 00:00:00,VLX/BTC,0.000001861,0.000002021,0.000001833,0.000002003,1425520.7706,2.7565653299725
1660780800,2022-08-18 00:00:00,VLX/BTC,0.000001842,0.00000191,0.000001834,0.00000186,825850.6979,1.5479903452626
1660694400,2022-08-17 00:00:00,VLX/BTC,0.000001874,0.00000189,0.000001831,0.000001843,843277.9329,1.5711623215271
1660608000,2022-08-16 00:00:00,VLX/BTC,0.000001787,0.000001887,0.000001785,0.000001874,897004.407,1.6551781975916
1660521600,2022-08-15 00:00:00,VLX/BTC,0.000001757,0.000001842,0.00000173,0.000001787,847527.014,1.5124220266582
1660435200,2022-08-14 00:00:00,VLX/BTC,0.000001738,0.000001801,0.00000172,0.000001757,974933.5676,1.7119157407477
1660348800,2022-08-13 00:00:00,VLX/BTC,0.000001773,0.000001779,0.000001728,0.000001737,785513.2638,1.3740788362172
1660262400,2022-08-12 00:00:00,VLX/BTC,0.000001767,0.000001796,0.000001708,0.000001774,870298.4122,1.5255711579557
1660176000,2022-08-11 00:00:00,VLX/BTC,0.000001698,0.000001787,0.000001693,0.000001767,1153610.2211,1.9990415101457
1660089600,2022-08-10 00:00:00,VLX/BTC,0.000001767,0.000001787,0.000001689,0.000001697,1175884.9483,2.0383723708024
1660003200,2022-08-09 00:00:00,VLX/BTC,0.000001716,0.000001767,0.000001692,0.000001766,1403945.0932,2.422367673496
1659916800,2022-08-08 00:00:00,VLX/BTC,0.000001764,0.00000178,0.000001689,0.000001716,1281437.1107,2.2083966990189
1659830400,2022-08-07 00:00:00,VLX/BTC,0.000001766,0.00000178,0.000001741,0.000001764,1121589.2792,1.9759625081431
1659744000,2022-08-06 00:00:00,VLX/BTC,0.000001779,0.000001797,0.00000174,0.000001766,1130806.674,2.0028724361559
1659657600,2022-08-05 00:00:00,VLX/BTC,0.0000018,0.000001811,0.000001732,0.00000178,1370946.2348,2.4373514124885
1659571200,2022-08-04 00:00:00,VLX/BTC,0.00000178,0.000001835,0.00000176,0.0000018,1114279.3094,2.0043982654121
1659484800,2022-08-03 00:00:00,VLX/BTC,0.000001849,0.000001869,0.000001737,0.00000177,770771.5366,1.4044232772541
1659398400,2022-08-02 00:00:00,VLX/BTC,0.000001815,0.00000187,0.000001787,0.000001849,1103959.1894,2.0159275040359
1659312000,2022-08-01 00:00:00,VLX/BTC,0.000001769,0.000001832,0.000001758,0.000001814,1240474.1625,2.2272080982139
1659225600,2022-07-31 00:00:00,VLX/BTC,0.000001747,0.000001798,0.000001729,0.000001769,1301849.2639,2.2896561109982
1659139200,2022-07-30 00:00:00,VLX/BTC,0.000001749,0.000001762,0.000001689,0.000001748,1140911.0026,1.9676540053489
1659052800,2022-07-29 00:00:00,VLX/BTC,0.000001722,0.000001781,0.000001693,0.00000175,1271961.7354,2.2160788570015
1658966400,2022-07-28 00:00:00,VLX/BTC,0.000001833,0.000001886,0.000001693,0.000001721,1277449.7468,2.288002116885
1658880000,2022-07-27 00:00:00,VLX/BTC,0.000001864,0.000001899,0.00000182,0.000001833,1065691.1952,1.9850747284889
1658793600,2022-07-26 00:00:00,VLX/BTC,0.00000188,0.000001932,0.00000184,0.000001864,688691.6648,1.2885734698677
1658707200,2022-07-25 00:00:00,VLX/BTC,0.00000184,0.00000188,0.00000182,0.000001872,105392.6849,0.1947516567357
1658620800,2022-07-24 00:00:00,VLX/BTC,0.000001848,0.000001887,0.000001797,0.000001837,142559.2871,0.2633823948272
1658534400,2022-07-23 00:00:00,VLX/BTC,0.000001858,0.000001955,0.000001812,0.00000185,170911.9078,0.3253578117758
1658448000,2022-07-22 00:00:00,VLX/BTC,0.00000193,0.00000207,0.000001824,0.000001855,410670.9373,0.7871022869556
1658361600,2022-07-21 00:00:00,VLX/BTC,0.000001925,0.000002124,0.000001886,0.00000191,124650.7455,0.2463272674441
1658275200,2022-07-20 00:00:00,VLX/BTC,0.00000197,0.000002,0.000001882,0.000001926,50526.6912,0.0966124131108
1658188800,2022-07-19 00:00:00,VLX/BTC,0.00000205,0.000002111,0.000001924,0.00000197,61239.32678753,0.12697001812449765
1658102400,2022-07-18 00:00:00,VLX/BTC,0.000002063,0.000002082,0.000001934,0.000002043,102345.85993963,0.20902366306677207
1658016000,2022-07-17 00:00:00,VLX/BTC,0.00000199,0.000002081,0.000001981,0.000002061,139148.4399469,0.28232692817295459
1657929600,2022-07-16 00:00:00,VLX/BTC,0.000002139,0.000002209,0.000001965,0.000002,100716.59636037,0.20808108186888565
1657843200,2022-07-15 00:00:00,VLX/BTC,0.00000218,0.00000219,0.000002114,0.00000214,711560.76881336,1.53140595292921766
1657756800,2022-07-14 00:00:00,VLX/BTC,0.00000207,0.000002182,0.000002058,0.000002182,817321.67954733,1.71470445209940217
1657670400,2022-07-13 00:00:00,VLX/BTC,0.00000217,0.000002209,0.000002058,0.00000207,860424.44644804,1.82203703297219576
1657584000,2022-07-12 00:00:00,VLX/BTC,0.00000215,0.00000218,0.000002098,0.00000217,790633.2167,1.6972447536518
1657497600,2022-07-11 00:00:00,VLX/BTC,0.000002089,0.000002212,0.000002089,0.00000215,444960.54984626,0.9536443304824964
1657411200,2022-07-10 00:00:00,VLX/BTC,0.00000209,0.000002131,0.000002057,0.00000208,521980.03017451,1.09432361164488081
1657324800,2022-07-09 00:00:00,VLX/BTC,0.000002062,0.00000212,0.00000205,0.0000021,467246.23391992,0.97013189845898032
1657238400,2022-07-08 00:00:00,VLX/BTC,0.00000208,0.00000212,0.000002022,0.000002061,489335.7901,1.0098842876114
1657152000,2022-07-07 00:00:00,VLX/BTC,0.00000218,0.000002254,0.000002072,0.00000208,574311.4589487,1.2472294953897823
1657065600,2022-07-06 00:00:00,VLX/BTC,0.00000214,0.000002204,0.000002126,0.00000218,615980.4017,1.337337343203
1656979200,2022-07-05 00:00:00,VLX/BTC,0.00000221,0.000002235,0.000002108,0.00000215,609002.29612048,1.33274453412978496
1656892800,2022-07-04 00:00:00,VLX/BTC,0.00000223,0.000002304,0.00000216,0.00000221,560020.7068,1.2478614041101
1656806400,2022-07-03 00:00:00,VLX/BTC,0.000002165,0.000002231,0.00000216,0.00000223,500653.80276245,1.0978601027761695
1656720000,2022-07-02 00:00:00,VLX/BTC,0.00000219,0.000002231,0.000002139,0.00000217,553331.44251845,1.20168153084917993
1656633600,2022-07-01 00:00:00,VLX/BTC,0.00000212,0.00000221,0.00000206,0.00000219,646122.05237766,1.38681126736249028
1656547200,2022-06-30 00:00:00,VLX/BTC,0.0000022,0.00000234,0.000002118,0.000002118,571619.82784575,1.26245962521107007
1656460800,2022-06-29 00:00:00,VLX/BTC,0.00000222,0.000002254,0.000002171,0.0000022,459036.7641,1.0126917623064
1656374400,2022-06-28 00:00:00,VLX/BTC,0.00000222,0.000002249,0.00000217,0.00000222,529869.9062156,1.1732961320247792
1656288000,2022-06-27 00:00:00,VLX/BTC,0.000002242,0.000002266,0.000002164,0.000002223,638472.7315,1.4160144801641
