https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YGG,Volume USDT
1659571200,2022-08-04 00:00:00,YGG/USDT,0.78,0.8289,0.7707,0.795,348409.52000073,276985.182545612702
1659484800,2022-08-03 00:00:00,YGG/USDT,0.8026,0.8169,0.7774,0.7829,364668.41556408,291254.015550972425
1659398400,2022-08-02 00:00:00,YGG/USDT,0.8302,0.855,0.7721,0.802,580631.99717671,470626.911652409789
1659312000,2022-08-01 00:00:00,YGG/USDT,0.8398,0.8758,0.789,0.8303,553695.41812602,457821.203830644203
1659225600,2022-07-31 00:00:00,YGG/USDT,0.8588,0.941,0.8238,0.842,758423.33327117,667065.855351179972
1659139200,2022-07-30 00:00:00,YGG/USDT,0.8242,1.0253,0.8213,0.8573,1156092.92161133,1061969.827709879477
1659052800,2022-07-29 00:00:00,YGG/USDT,0.8448,0.9184,0.8027,0.8222,446221.10457622,386101.100352238017
1658966400,2022-07-28 00:00:00,YGG/USDT,0.8157,0.8713,0.7722,0.8421,519599.32387213,426020.593376442519
1658880000,2022-07-27 00:00:00,YGG/USDT,0.7626,0.82,0.7275,0.8125,395606.93966312,304023.811318806225
1658793600,2022-07-26 00:00:00,YGG/USDT,0.7763,0.7952,0.7234,0.7613,396801.78104094,300081.307547371396
1658707200,2022-07-25 00:00:00,YGG/USDT,0.7873,0.944,0.7541,0.7789,809103.85857778,667926.902328797766
1658620800,2022-07-24 00:00:00,YGG/USDT,0.8254,0.8517,0.7811,0.7897,154807.24164907,124736.521615958758
1658534400,2022-07-23 00:00:00,YGG/USDT,0.7926,0.8894,0.78,0.8284,297300.8801863,251544.716560193982
1658448000,2022-07-22 00:00:00,YGG/USDT,0.8648,0.8938,0.7673,0.7921,180659.09404071,149453.514526199448
1658361600,2022-07-21 00:00:00,YGG/USDT,0.7856,0.9157,0.7829,0.8649,486318.46810196,414566.418821647915
1658275200,2022-07-20 00:00:00,YGG/USDT,0.8734,0.875,0.7762,0.7861,452678.63267088,378294.239949362104
1658188800,2022-07-19 00:00:00,YGG/USDT,0.719,0.9996,0.699,0.8745,1712976.25738536,1518357.243686913371
1658102400,2022-07-18 00:00:00,YGG/USDT,0.6301,0.7375,0.63,0.7216,232519.11467617,161262.36414174237
1658016000,2022-07-17 00:00:00,YGG/USDT,0.6469,0.6731,0.6286,0.6321,94176.07069154,61156.232882384443
1657929600,2022-07-16 00:00:00,YGG/USDT,0.6341,0.6611,0.6147,0.6484,131500.1352161,83493.141150067716
1657843200,2022-07-15 00:00:00,YGG/USDT,0.6454,0.6616,0.6262,0.6339,223464.22229772,143998.138264429684
1657756800,2022-07-14 00:00:00,YGG/USDT,0.6493,0.654,0.6081,0.646,179284.1773894,113923.634227753358
1657670400,2022-07-13 00:00:00,YGG/USDT,0.5894,0.6522,0.5826,0.649,204958.30965968,126327.186641900767
1657584000,2022-07-12 00:00:00,YGG/USDT,0.6302,0.6391,0.5887,0.5905,173816.19357248,107254.844085872075
1657497600,2022-07-11 00:00:00,YGG/USDT,0.7066,0.7086,0.6302,0.6336,190876.28645238,128342.93507222684
1657411200,2022-07-10 00:00:00,YGG/USDT,0.751,0.787,0.6939,0.7072,435984.13860189,326418.221697283874
1657324800,2022-07-09 00:00:00,YGG/USDT,0.6906,0.778,0.6824,0.7536,171314.08298796,125228.21735593075
1657238400,2022-07-08 00:00:00,YGG/USDT,0.729,0.7431,0.6788,0.6908,172505.54933673,122992.582249475875
1657152000,2022-07-07 00:00:00,YGG/USDT,0.6926,0.7337,0.69,0.7267,278929.49106856,198881.89499349182
1657065600,2022-07-06 00:00:00,YGG/USDT,0.6796,0.7105,0.6621,0.6931,390396.72112775,268574.781263323584
1656979200,2022-07-05 00:00:00,YGG/USDT,0.6522,0.7119,0.6134,0.6782,594130.94667097,390397.942468480076
1656892800,2022-07-04 00:00:00,YGG/USDT,0.64,0.6601,0.6066,0.654,272080.89399403,171898.577591004724
1656806400,2022-07-03 00:00:00,YGG/USDT,0.6755,0.6769,0.6242,0.64,396452.15612952,254609.124555357591
1656720000,2022-07-02 00:00:00,YGG/USDT,0.7309,0.7465,0.6744,0.6755,406224.96775421,282063.714076740422
1656633600,2022-07-01 00:00:00,YGG/USDT,0.7148,0.7984,0.6714,0.7326,1076116.31193327,791585.491299154949
1656547200,2022-06-30 00:00:00,YGG/USDT,0.6962,0.7442,0.6257,0.7181,745188.84309713,504593.941016997477
1656460800,2022-06-29 00:00:00,YGG/USDT,0.6353,0.7866,0.6329,0.6974,1007742.3598235,716273.901704916549
1656374400,2022-06-28 00:00:00,YGG/USDT,0.6292,0.66,0.5892,0.6356,436722.00153943,274750.572865503681
1656288000,2022-06-27 00:00:00,YGG/USDT,0.6885,0.7065,0.6184,0.6308,1168988.27415797,784169.576040951227
1656201600,2022-06-26 00:00:00,YGG/USDT,0.6981,0.7986,0.6618,0.6884,3449393.04217681,2449728.456109690306
1656115200,2022-06-25 00:00:00,YGG/USDT,0.5314,0.8087,0.5151,0.702,1641493.39751979,1071582.790425321629
1656028800,2022-06-24 00:00:00,YGG/USDT,0.4978,0.59,0.4881,0.5296,740524.04501327,402070.215082634422
1655942400,2022-06-23 00:00:00,YGG/USDT,0.4422,0.51,0.4311,0.498,1179101.1880991,556386.988983426591
1655856000,2022-06-22 00:00:00,YGG/USDT,0.4089,0.503,0.4069,0.4432,2631921.27823141,1200585.133763327034
1655769600,2022-06-21 00:00:00,YGG/USDT,0.385,0.4288,0.3787,0.4076,240222.28667789,97055.775760238061
1655683200,2022-06-20 00:00:00,YGG/USDT,0.3698,0.3957,0.3486,0.3854,211277.04980487,79730.22129127867
1655596800,2022-06-19 00:00:00,YGG/USDT,0.3421,0.3715,0.3268,0.3699,184960.36645156,65986.744137486423
1655510400,2022-06-18 00:00:00,YGG/USDT,0.3888,0.3983,0.3115,0.3408,295646.34959989,101048.819987648005
1655424000,2022-06-17 00:00:00,YGG/USDT,0.3817,0.4068,0.3791,0.3894,154323.22128256,60679.440120237651
1655337600,2022-06-16 00:00:00,YGG/USDT,0.419,0.4253,0.3679,0.383,122521.86446171,48572.859048297579
1655251200,2022-06-15 00:00:00,YGG/USDT,0.4017,0.4201,0.3526,0.4198,204692.81811685,78676.015878453602
1655164800,2022-06-14 00:00:00,YGG/USDT,0.402,0.4177,0.3644,0.4017,209983.39098034,83072.992405404388
1655078400,2022-06-13 00:00:00,YGG/USDT,0.4495,0.469,0.3786,0.4046,446070.50266436,185485.055105687729
1654992000,2022-06-12 00:00:00,YGG/USDT,0.5217,0.5251,0.45,0.45,324782.09507762,157203.763432696591
1654905600,2022-06-11 00:00:00,YGG/USDT,0.527,0.5624,0.5073,0.5216,626627.39827721,335209.224050014293
1654819200,2022-06-10 00:00:00,YGG/USDT,0.5515,0.5647,0.5073,0.5273,200690.5460994,107769.530054028614
1654732800,2022-06-09 00:00:00,YGG/USDT,0.5495,0.5714,0.54,0.5531,115665.83307475,64323.991241865856
1654646400,2022-06-08 00:00:00,YGG/USDT,0.5785,0.59,0.5435,0.5488,215913.75409506,120848.237934243327
1654560000,2022-06-07 00:00:00,YGG/USDT,0.6096,0.6103,0.5532,0.5778,257943.41667986,147648.114643833424
1654473600,2022-06-06 00:00:00,YGG/USDT,0.5951,0.6512,0.594,0.6104,464192.60055135,288376.827440362639
1654387200,2022-06-05 00:00:00,YGG/USDT,0.6118,0.6228,0.5831,0.5951,315316.9948903,190942.751898446672
1654300800,2022-06-04 00:00:00,YGG/USDT,0.5943,0.6472,0.5773,0.6111,237567.96009242,143641.077214507808
1654214400,2022-06-03 00:00:00,YGG/USDT,0.6402,0.6415,0.5818,0.5945,152863.13223195,92383.058817551627
1654128000,2022-06-02 00:00:00,YGG/USDT,0.5966,0.6485,0.5773,0.6401,413236.40281979,250058.594353601749
1654041600,2022-06-01 00:00:00,YGG/USDT,0.7075,0.7096,0.5745,0.5961,544109.72905535,356425.291756373407
1653955200,2022-05-31 00:00:00,YGG/USDT,0.6627,0.8025,0.662,0.7096,774085.15486116,553775.123781171959
1653868800,2022-05-30 00:00:00,YGG/USDT,0.6133,0.6838,0.6058,0.6621,292864.45335101,189139.756082467904
1653782400,2022-05-29 00:00:00,YGG/USDT,0.6215,0.6251,0.577,0.6129,225269.79079506,134608.216619944015
1653696000,2022-05-28 00:00:00,YGG/USDT,0.5812,0.7054,0.5784,0.6227,383326.28620168,245471.015049832969
1653609600,2022-05-27 00:00:00,YGG/USDT,0.5725,0.6022,0.5451,0.5806,282575.53237698,161659.736487717757
1653523200,2022-05-26 00:00:00,YGG/USDT,0.6871,0.7059,0.5614,0.5752,365049.91188337,227097.667587057115
1653436800,2022-05-25 00:00:00,YGG/USDT,0.6863,0.7082,0.6514,0.6857,239604.36091971,162607.81932354937
1653350400,2022-05-24 00:00:00,YGG/USDT,0.707,0.7386,0.6481,0.6853,336996.6967028,233103.564452846273
1653264000,2022-05-23 00:00:00,YGG/USDT,0.7836,0.8391,0.69,0.7074,610845.72992288,473125.491859734068
1653177600,2022-05-22 00:00:00,YGG/USDT,0.9053,1.0769,0.7545,0.7822,1668244.00549349,1463952.319949323043
1653091200,2022-05-21 00:00:00,YGG/USDT,0.594,1.0779,0.5854,0.903,2552276.02275519,2115452.942524288591
1653004800,2022-05-20 00:00:00,YGG/USDT,0.6015,0.6491,0.5694,0.596,476013.42247055,290450.196101507875
1652918400,2022-05-19 00:00:00,YGG/USDT,0.5343,0.6087,0.5155,0.6017,427490.73477591,239980.790576953362
1652832000,2022-05-18 00:00:00,YGG/USDT,0.6359,0.645,0.5313,0.5341,404036.66578638,237809.24309632953
1652745600,2022-05-17 00:00:00,YGG/USDT,0.6113,0.6607,0.5934,0.6372,421085.02799536,263756.001194121635
1652659200,2022-05-16 00:00:00,YGG/USDT,0.6986,0.6986,0.6102,0.611,177337.41316047,114319.563114022771
1652572800,2022-05-15 00:00:00,YGG/USDT,0.6515,0.7554,0.6322,0.6986,337514.22063448,225974.831755127651
1652486400,2022-05-14 00:00:00,YGG/USDT,0.6683,0.7111,0.5847,0.6513,318282.52812388,202564.649910006145
1652400000,2022-05-13 00:00:00,YGG/USDT,0.5826,0.7938,0.5791,0.6683,438779.29596791,299418.272130470821
1652313600,2022-05-12 00:00:00,YGG/USDT,0.536,0.6635,0.4792,0.5808,680789.07337089,382758.01357108613
1652227200,2022-05-11 00:00:00,YGG/USDT,0.8398,0.8665,0.5002,0.5348,1307196.16811606,819058.484967498108
1652140800,2022-05-10 00:00:00,YGG/USDT,0.8694,0.9427,0.7817,0.8402,547039.82207056,474641.274754075903
1652054400,2022-05-09 00:00:00,YGG/USDT,1.1081,1.1335,0.8613,0.8652,649513.91188898,641489.026843803526
1651968000,2022-05-08 00:00:00,YGG/USDT,1.1288,1.1467,1.0711,1.1123,611870.18299028,681306.973882875076
1651881600,2022-05-07 00:00:00,YGG/USDT,1.2547,1.2607,1.104,1.1291,1010116.7354883,1216610.37783980367
1651795200,2022-05-06 00:00:00,YGG/USDT,1.2517,1.2702,1.2047,1.2552,638248.40813308,786126.291662957784
1651708800,2022-05-05 00:00:00,YGG/USDT,1.4719,1.5116,1.2026,1.2514,1248988.27189399,1688007.361814863698
1651622400,2022-05-04 00:00:00,YGG/USDT,1.3477,3.5611,1.2649,1.4725,2411931.2156605,3641213.800200105915
1651536000,2022-05-03 00:00:00,YGG/USDT,1.3952,1.4798,1.3322,1.3523,182706.95079957,257248.765761265772
1651449600,2022-05-02 00:00:00,YGG/USDT,1.4871,1.5052,1.3461,1.3941,157078.68937883,224671.840532099251
1651363200,2022-05-01 00:00:00,YGG/USDT,1.4765,1.542,1.42,1.4896,134349.4499226,199171.201192001984
1651276800,2022-04-30 00:00:00,YGG/USDT,1.76,1.8438,1.4302,1.4779,285664.93339203,471342.36109488119
1651190400,2022-04-29 00:00:00,YGG/USDT,1.9333,2.0692,1.742,1.7596,573354.51238403,1111395.135057320186
1651104000,2022-04-28 00:00:00,YGG/USDT,1.7616,2.0895,1.7165,1.9357,455289.64830582,875927.407236195513
1651017600,2022-04-27 00:00:00,YGG/USDT,1.6894,1.8,1.6581,1.7627,160767.51577861,278003.163914879308
1650931200,2022-04-26 00:00:00,YGG/USDT,1.8264,1.8643,1.67,1.6845,129751.36627337,229093.62641240181
1650844800,2022-04-25 00:00:00,YGG/USDT,1.8824,1.8887,1.7015,1.8248,158681.25624837,283818.663712928278
1650758400,2022-04-24 00:00:00,YGG/USDT,1.9341,1.9548,1.8674,1.8844,117198.76302827,224954.821563862982
1650672000,2022-04-23 00:00:00,YGG/USDT,1.9942,2.0062,1.9314,1.9333,65876.33109091,130027.731320945537
1650585600,2022-04-22 00:00:00,YGG/USDT,1.9447,2.04,1.934,1.9963,124700.06213708,249157.137686966484
1650499200,2022-04-21 00:00:00,YGG/USDT,2.1044,2.2081,1.9284,1.9421,190295.89495662,394961.8894557816
1650412800,2022-04-20 00:00:00,YGG/USDT,2.0816,2.193,2.0476,2.1045,151788.17669317,323967.774011404544
1650326400,2022-04-19 00:00:00,YGG/USDT,2.0702,2.1142,2.0168,2.0824,102160.25464655,210338.553952279008
1650240000,2022-04-18 00:00:00,YGG/USDT,2.123,2.1333,1.8838,2.0736,207522.13563041,414098.201121843382
1650153600,2022-04-17 00:00:00,YGG/USDT,2.1985,2.2258,2.1178,2.1212,64137.58750118,140226.065422240824
1650067200,2022-04-16 00:00:00,YGG/USDT,2.2293,2.2418,2.1573,2.1981,50486.50027885,111177.699232703577
1649980800,2022-04-15 00:00:00,YGG/USDT,2.1798,2.2603,2.164,2.2292,88472.58808282,195640.785953670518
1649894400,2022-04-14 00:00:00,YGG/USDT,2.2719,2.3175,2.1384,2.183,149584.60490586,333493.695322285613
1649808000,2022-04-13 00:00:00,YGG/USDT,2.2313,2.3232,2.1854,2.2687,135685.87035723,306703.928886381495
1649721600,2022-04-12 00:00:00,YGG/USDT,2.1948,2.3194,2.1573,2.2325,243197.76902398,543161.161687995631
1649635200,2022-04-11 00:00:00,YGG/USDT,2.4139,2.4179,2.1552,2.1929,278416.0189808,628348.17928786651
1649548800,2022-04-10 00:00:00,YGG/USDT,2.4982,2.5394,2.4059,2.411,145329.23877309,361127.584596430268
1649462400,2022-04-09 00:00:00,YGG/USDT,2.4425,2.5101,2.4021,2.4982,183107.80342455,450678.680661911956
1649376000,2022-04-08 00:00:00,YGG/USDT,2.6076,2.6472,2.4197,2.4425,246032.364171,624205.616574363089
1649289600,2022-04-07 00:00:00,YGG/USDT,2.5046,2.6327,2.4469,2.6025,218705.60733732,558997.560990495279
1649203200,2022-04-06 00:00:00,YGG/USDT,2.8347,2.8347,2.4923,2.505,354595.73348188,946361.890495914982
1649116800,2022-04-05 00:00:00,YGG/USDT,3.0383,3.1024,2.8295,2.8347,355404.77462815,1063585.933103467519
1649030400,2022-04-04 00:00:00,YGG/USDT,3.1888,3.2332,2.8787,3.0383,453727.38837126,1388733.014949241523
1648944000,2022-04-03 00:00:00,YGG/USDT,3.1,3.253,3.0593,3.1915,460373.69263382,1457451.193899608691
1648857600,2022-04-02 00:00:00,YGG/USDT,3.2534,3.5725,3.085,3.1,667150.23077982,2211673.082618806564
1648771200,2022-04-01 00:00:00,YGG/USDT,3.0045,3.4357,2.92,3.2666,706012.37020031,2252570.702128244499
1648684800,2022-03-31 00:00:00,YGG/USDT,3.0744,3.2238,2.8412,2.9984,642038.32164715,1960455.41647704078
1648598400,2022-03-30 00:00:00,YGG/USDT,2.9362,3.2782,2.8063,3.0744,574264.45117096,1769923.774362875466
1648512000,2022-03-29 00:00:00,YGG/USDT,2.8453,3.0857,2.8355,2.936,175529.25527272,517774.749105372176
1648425600,2022-03-28 00:00:00,YGG/USDT,2.9332,3.1749,2.8405,2.8453,325567.88039969,981249.415756872975
1648339200,2022-03-27 00:00:00,YGG/USDT,2.7956,2.9568,2.753,2.9332,82543.71794296,235770.897110750476
1648252800,2022-03-26 00:00:00,YGG/USDT,2.7615,2.8442,2.736,2.7956,43219.87068814,120259.275150764696
1648166400,2022-03-25 00:00:00,YGG/USDT,2.8771,2.985,2.7172,2.7614,118031.36623727,337101.846127566018
1648080000,2022-03-24 00:00:00,YGG/USDT,2.7744,3.0477,2.7662,2.8765,136966.32753225,394971.034747059776
1647993600,2022-03-23 00:00:00,YGG/USDT,2.6455,2.858,2.5988,2.7797,99697.79706749,273387.632662107268
1647907200,2022-03-22 00:00:00,YGG/USDT,2.617,2.7379,2.5959,2.6438,65767.30734829,176701.463903403572
1647820800,2022-03-21 00:00:00,YGG/USDT,2.6043,2.6567,2.5351,2.6145,46745.83842815,122022.250019425017
1647734400,2022-03-20 00:00:00,YGG/USDT,2.6945,2.7139,2.5181,2.5988,97953.75000135,257468.980214721476
1647648000,2022-03-19 00:00:00,YGG/USDT,2.5783,2.774,2.5455,2.6997,150108.22951849,401743.301526621338
1647561600,2022-03-18 00:00:00,YGG/USDT,2.5575,2.6158,2.4639,2.5776,97277.80440284,246529.408254261996
1647475200,2022-03-17 00:00:00,YGG/USDT,2.4904,2.6843,2.4675,2.557,163231.09057381,416632.016539968544
1647388800,2022-03-16 00:00:00,YGG/USDT,2.3982,2.4928,2.3419,2.4928,83136.59003678,201417.740102459243
1647302400,2022-03-15 00:00:00,YGG/USDT,2.4713,2.4864,2.3523,2.3997,53275.90662181,128429.326673124757
1647216000,2022-03-14 00:00:00,YGG/USDT,2.4504,2.5479,2.4113,2.4716,68374.77630078,168620.031506390472
1647129600,2022-03-13 00:00:00,YGG/USDT,2.6388,2.8404,2.4351,2.4513,206850.74228773,559391.230326876975
1647043200,2022-03-12 00:00:00,YGG/USDT,2.481,2.8442,2.4778,2.6373,255607.03149427,683439.627801435277
1646956800,2022-03-11 00:00:00,YGG/USDT,2.5249,2.6662,2.4496,2.481,103177.17903107,263747.612951842483
1646870400,2022-03-10 00:00:00,YGG/USDT,2.6818,2.6973,2.4664,2.5313,88979.51727959,227020.919815540545
1646784000,2022-03-09 00:00:00,YGG/USDT,2.5818,2.7717,2.5807,2.6856,113402.83682155,305868.503123752848
1646697600,2022-03-08 00:00:00,YGG/USDT,2.5556,2.6612,2.5329,2.5831,64302.20071388,167632.676608958208
1646611200,2022-03-07 00:00:00,YGG/USDT,2.6273,2.7694,2.5205,2.5556,79256.80234302,207628.731196835511
1646524800,2022-03-06 00:00:00,YGG/USDT,2.8051,2.8251,2.6171,2.6305,69063.92110465,187820.214759214479
1646438400,2022-03-05 00:00:00,YGG/USDT,2.6779,2.9551,2.6025,2.8045,90924.95283403,251974.914523008531
1646352000,2022-03-04 00:00:00,YGG/USDT,2.9529,2.9665,2.6373,2.6769,95211.49701123,264729.545116801071
1646265600,2022-03-03 00:00:00,YGG/USDT,3.1392,3.157,2.8713,2.958,62191.54884547,185533.217428860155
1646179200,2022-03-02 00:00:00,YGG/USDT,3.2143,3.2652,3.0929,3.1411,78617.78970428,250362.06829327616
1646092800,2022-03-01 00:00:00,YGG/USDT,3.4626,3.5927,3.1725,3.2257,171188.87467686,574135.30273523954
1646006400,2022-02-28 00:00:00,YGG/USDT,3.1362,3.4721,3.054,3.4613,277330.58103531,897013.85257988957
1645920000,2022-02-27 00:00:00,YGG/USDT,3.0625,3.4454,2.8921,3.14,271331.12642107,865508.661902626804
1645833600,2022-02-26 00:00:00,YGG/USDT,3.0842,3.198,2.9778,3.0656,115818.26278568,356237.29063854658
1645747200,2022-02-25 00:00:00,YGG/USDT,2.7054,3.1298,2.6851,3.0843,141914.95918158,405509.442998287872
1645660800,2022-02-24 00:00:00,YGG/USDT,2.6085,2.7471,2.2685,2.7081,221573.14768695,552588.891989503658
1645574400,2022-02-23 00:00:00,YGG/USDT,2.8233,2.956,2.599,2.6058,185113.03054687,523904.872637275876
1645488000,2022-02-22 00:00:00,YGG/USDT,2.5171,2.9855,2.4953,2.8233,391944.18689774,1096644.761714076501
1645401600,2022-02-21 00:00:00,YGG/USDT,2.6403,2.847,2.4975,2.5045,181984.70084685,489859.477870227705
1645315200,2022-02-20 00:00:00,YGG/USDT,2.9246,2.9389,2.5809,2.6354,135224.09531301,363691.861873171872
1645228800,2022-02-19 00:00:00,YGG/USDT,2.9371,3.026,2.8066,2.926,116782.60476943,341610.881903569428
1645142400,2022-02-18 00:00:00,YGG/USDT,3.0365,3.1922,2.911,2.9335,137041.72139749,417428.812551739233
1645056000,2022-02-17 00:00:00,YGG/USDT,3.4754,3.5133,2.9944,3.0448,143864.17735231,464758.41726162002
1644969600,2022-02-16 00:00:00,YGG/USDT,3.5776,3.6605,3.4229,3.4669,193767.90340178,685509.680897254747
1644883200,2022-02-15 00:00:00,YGG/USDT,3.0806,3.8746,3.0463,3.5776,381966.23971238,1325128.999107738592
1644796800,2022-02-14 00:00:00,YGG/USDT,3.0431,3.1063,2.8865,3.0773,143485.68153298,431404.598200027541
1644710400,2022-02-13 00:00:00,YGG/USDT,3.125,3.1965,3.0014,3.0394,112795.38196382,351041.018846794632
1644624000,2022-02-12 00:00:00,YGG/USDT,3.21,3.2987,3.0683,3.1228,129948.66760576,412157.040822705285
1644537600,2022-02-11 00:00:00,YGG/USDT,3.4011,3.6448,3.1475,3.2125,184578.93874344,632379.021504871968
1644451200,2022-02-10 00:00:00,YGG/USDT,3.6433,3.6966,3.3578,3.4011,251524.17485014,886478.314746610773
1644364800,2022-02-09 00:00:00,YGG/USDT,3.7105,3.7687,3.5657,3.6436,273954.30248108,1001728.63680749019
1644278400,2022-02-08 00:00:00,YGG/USDT,3.9106,3.9813,3.5111,3.7097,336447.48758073,1239410.796868173246
1644192000,2022-02-07 00:00:00,YGG/USDT,3.9691,4.1038,3.7908,3.9066,325085.36317384,1282767.857902723136
1644105600,2022-02-06 00:00:00,YGG/USDT,3.8076,4.0675,3.7646,3.9762,388651.10262669,1521003.250467645884
1644019200,2022-02-05 00:00:00,YGG/USDT,3.682,3.88,3.5674,3.7978,431412.52167942,1602419.745433676965
1643932800,2022-02-04 00:00:00,YGG/USDT,3.3037,3.7646,3.2353,3.6852,829960.91266268,2941908.387936218559
1643846400,2022-02-03 00:00:00,YGG/USDT,3.2573,3.38,3.0856,3.3054,277949.86962396,900875.626649234863
1643760000,2022-02-02 00:00:00,YGG/USDT,3.3539,3.6908,3.1646,3.253,382826.34783026,1292052.50118123918
