https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZRX,Volume EUR
1659830400,2022-08-07 00:00:00,ZRX/EUR,0.34011,0.35505,0.34011,0.34721,20281.71857737,7042.015507248638
1659744000,2022-08-06 00:00:00,ZRX/EUR,0.35099,0.35503,0.35014,0.35014,1511.98250850,529.40555552619
1659657600,2022-08-05 00:00:00,ZRX/EUR,0.33323,0.34900,0.33323,0.34647,19550.58988999,6773.692879184835
1659571200,2022-08-04 00:00:00,ZRX/EUR,0.33529,0.34400,0.32987,0.33010,20794.94167844,6864.410248053044
1659484800,2022-08-03 00:00:00,ZRX/EUR,0.33417,0.34486,0.33000,0.33114,35594.20917697,11786.666426861844
1659398400,2022-08-02 00:00:00,ZRX/EUR,0.35539,0.35545,0.32113,0.33841,185947.88280836,62926.62302117711
1659312000,2022-08-01 00:00:00,ZRX/EUR,0.37096,0.37239,0.34556,0.34821,38424.27132816,13379.715519178595
1659225600,2022-07-31 00:00:00,ZRX/EUR,0.33927,0.40700,0.33475,0.37602,159957.47687277,60147.21045369898
1659139200,2022-07-30 00:00:00,ZRX/EUR,0.33770,0.37926,0.33770,0.33964,142694.21371025,48464.662744549314
1659052800,2022-07-29 00:00:00,ZRX/EUR,0.33175,0.34211,0.31512,0.32679,117702.85369482,38464.11555893023
1658966400,2022-07-28 00:00:00,ZRX/EUR,0.30400,0.33239,0.30400,0.32440,142736.78178121,46303.81200982453
1658880000,2022-07-27 00:00:00,ZRX/EUR,0.28176,0.29900,0.28016,0.29900,34248.76216260,10240.379886617398
1658793600,2022-07-26 00:00:00,ZRX/EUR,0.27378,0.28490,0.27023,0.28490,50899.99805788,14501.409446690011
1658707200,2022-07-25 00:00:00,ZRX/EUR,0.29556,0.29700,0.27500,0.27500,27931.84467742,7681.2572862905
1658620800,2022-07-24 00:00:00,ZRX/EUR,0.30186,0.31021,0.30032,0.30311,20510.92100320,6217.065265279952
1658534400,2022-07-23 00:00:00,ZRX/EUR,0.30429,0.31172,0.29354,0.30259,20603.41880689,6234.388496776845
1658448000,2022-07-22 00:00:00,ZRX/EUR,0.31796,0.32422,0.30213,0.30720,58677.50081638,18025.728250791934
1658361600,2022-07-21 00:00:00,ZRX/EUR,0.30574,0.31606,0.29500,0.31090,58172.39852689,18085.798702010103
1658275200,2022-07-20 00:00:00,ZRX/EUR,0.32203,0.33550,0.30422,0.30598,72571.17666020,22205.328634487993
1658188800,2022-07-19 00:00:00,ZRX/EUR,0.31800,0.33300,0.30382,0.32793,38608.88086878,12661.010303299025
1658102400,2022-07-18 00:00:00,ZRX/EUR,0.29099,0.31744,0.29086,0.31680,89231.38161082,28268.50169430778
1658016000,2022-07-17 00:00:00,ZRX/EUR,0.30111,0.30550,0.29167,0.29167,22628.12223693,6599.944412845373
1657929600,2022-07-16 00:00:00,ZRX/EUR,0.29405,0.30490,0.28977,0.30490,21775.63376930,6639.39073625957
1657843200,2022-07-15 00:00:00,ZRX/EUR,0.28594,0.29800,0.28477,0.28888,7918.67619349,2287.5471787753913
1657756800,2022-07-14 00:00:00,ZRX/EUR,0.28150,0.29300,0.27164,0.28777,20663.80228085,5946.422382360205
1657670400,2022-07-13 00:00:00,ZRX/EUR,0.27433,0.28230,0.25866,0.28039,77443.74524443,21714.451729085726
1657584000,2022-07-12 00:00:00,ZRX/EUR,0.28294,0.28900,0.27011,0.27011,23160.10568292,6255.776146013522
1657497600,2022-07-11 00:00:00,ZRX/EUR,0.30627,0.30627,0.27847,0.27847,73127.07821480,20363.697470475356
1657411200,2022-07-10 00:00:00,ZRX/EUR,0.32780,0.33479,0.30544,0.30843,24979.97408965,7704.573408470749
1657324800,2022-07-09 00:00:00,ZRX/EUR,0.31487,0.32760,0.31470,0.32231,12232.16264402,3942.548341794086
1657238400,2022-07-08 00:00:00,ZRX/EUR,0.30901,0.34297,0.30901,0.31275,55294.59021774,17293.38309059818
1657152000,2022-07-07 00:00:00,ZRX/EUR,0.30240,0.31350,0.29634,0.31141,43537.35957213,13557.969144357005
1657065600,2022-07-06 00:00:00,ZRX/EUR,0.29805,0.30400,0.29011,0.30315,35799.77683898,10852.702348736786
1656979200,2022-07-05 00:00:00,ZRX/EUR,0.28805,0.30011,0.28218,0.29501,30346.52348470,8952.527893221346
1656892800,2022-07-04 00:00:00,ZRX/EUR,0.28114,0.28999,0.27477,0.28994,41309.35116713,11977.23327739767
1656806400,2022-07-03 00:00:00,ZRX/EUR,0.28413,0.29178,0.27777,0.28357,38781.54532239,10997.28280707013
1656720000,2022-07-02 00:00:00,ZRX/EUR,0.29338,0.29396,0.28300,0.29090,4815.42969978,1400.808499666002
1656633600,2022-07-01 00:00:00,ZRX/EUR,0.31225,0.31846,0.28610,0.29587,42446.61692158,12558.680548587874
1656547200,2022-06-30 00:00:00,ZRX/EUR,0.33422,0.33422,0.29931,0.31265,207292.33291331,64809.947885346366
1656460800,2022-06-29 00:00:00,ZRX/EUR,0.30509,0.35037,0.29865,0.33211,130703.98239372,43408.09959277835
1656374400,2022-06-28 00:00:00,ZRX/EUR,0.31727,0.32251,0.30000,0.30133,30597.29143654,9219.881828572597
1656288000,2022-06-27 00:00:00,ZRX/EUR,0.30367,0.33166,0.29382,0.30478,47843.45352575,14581.727765578085
1656201600,2022-06-26 00:00:00,ZRX/EUR,0.29453,0.32763,0.29067,0.29778,37974.10256920,11307.928263056374
1656115200,2022-06-25 00:00:00,ZRX/EUR,0.29043,0.29490,0.27506,0.29419,41717.32184315,12272.818913036299
1656028800,2022-06-24 00:00:00,ZRX/EUR,0.27804,0.29000,0.27315,0.29000,29530.15189609,8563.7440498661
1655942400,2022-06-23 00:00:00,ZRX/EUR,0.26217,0.27863,0.26111,0.27609,12104.52880634,3341.9393581424106
1655856000,2022-06-22 00:00:00,ZRX/EUR,0.26052,0.28490,0.25356,0.25753,28331.37348961,7296.178614779263
1655769600,2022-06-21 00:00:00,ZRX/EUR,0.26551,0.28060,0.26130,0.26425,80876.80306121,21371.69520892474
1655683200,2022-06-20 00:00:00,ZRX/EUR,0.24484,0.27000,0.24484,0.26167,33761.56947047,8834.389883337886
1655596800,2022-06-19 00:00:00,ZRX/EUR,0.23661,0.25006,0.22460,0.25006,52270.48169753,13070.756653284352
1655510400,2022-06-18 00:00:00,ZRX/EUR,0.25000,0.25000,0.21372,0.23509,66682.26401859,15676.33344813032
1655424000,2022-06-17 00:00:00,ZRX/EUR,0.24764,0.25910,0.24690,0.25800,69131.05567402,17835.81236389716
1655337600,2022-06-16 00:00:00,ZRX/EUR,0.26400,0.30348,0.24849,0.24849,100696.67177600,25022.11596961824
1655251200,2022-06-15 00:00:00,ZRX/EUR,0.22650,0.26035,0.21678,0.26035,41335.13127362,10761.601427086967
1655164800,2022-06-14 00:00:00,ZRX/EUR,0.23470,0.24677,0.22000,0.23860,96509.62556837,23027.19666061308
1655078400,2022-06-13 00:00:00,ZRX/EUR,0.28052,0.28052,0.23000,0.23897,59753.19588128,14279.221219749481
1654992000,2022-06-12 00:00:00,ZRX/EUR,0.31630,0.31630,0.28452,0.29175,20282.26422322,5917.350587124436
1654905600,2022-06-11 00:00:00,ZRX/EUR,0.34666,0.34784,0.31074,0.31562,62032.64456964,19578.743279069775
1654819200,2022-06-10 00:00:00,ZRX/EUR,0.36156,0.36562,0.33989,0.34613,74530.89439494,25797.37847692058
1654732800,2022-06-09 00:00:00,ZRX/EUR,0.36777,0.37400,0.36501,0.37050,32784.73770399,12146.745319328296
1654646400,2022-06-08 00:00:00,ZRX/EUR,0.38036,0.38990,0.37000,0.37000,20456.86519521,7569.0401222277005
1654560000,2022-06-07 00:00:00,ZRX/EUR,0.39026,0.39026,0.37011,0.37900,4674.46509912,1771.62227256648
1654473600,2022-06-06 00:00:00,ZRX/EUR,0.38700,0.40700,0.38700,0.39788,37642.60696394,14977.240458812448
1654387200,2022-06-05 00:00:00,ZRX/EUR,0.36263,0.38200,0.35777,0.38040,12980.80073493,4937.8965995673725
1654300800,2022-06-04 00:00:00,ZRX/EUR,0.35777,0.36900,0.35556,0.36900,5572.47064800,2056.241669112
1654214400,2022-06-03 00:00:00,ZRX/EUR,0.38011,0.38011,0.35943,0.36500,6835.37835837,2494.91310080505
1654128000,2022-06-02 00:00:00,ZRX/EUR,0.37900,0.38503,0.36009,0.38450,35852.02116645,13785.102138500026
1654041600,2022-06-01 00:00:00,ZRX/EUR,0.39500,0.42000,0.36567,0.37572,35605.37272276,13377.650639395388
1653955200,2022-05-31 00:00:00,ZRX/EUR,0.39800,0.40400,0.38045,0.39400,81493.22505509,32108.330671705462
1653868800,2022-05-30 00:00:00,ZRX/EUR,0.36400,0.39700,0.36400,0.39700,11960.72612604,4748.40827203788
1653782400,2022-05-29 00:00:00,ZRX/EUR,0.35705,0.36322,0.34662,0.35326,18499.37376499,6535.088776220367
1653696000,2022-05-28 00:00:00,ZRX/EUR,0.34400,0.36002,0.33805,0.35254,4730.27606452,1667.6115237858808
1653609600,2022-05-27 00:00:00,ZRX/EUR,0.35577,0.36000,0.33556,0.34159,26397.10269150,9016.986308389485
1653523200,2022-05-26 00:00:00,ZRX/EUR,0.39390,0.39700,0.34465,0.36279,42680.83518113,15484.180195362153
1653436800,2022-05-25 00:00:00,ZRX/EUR,0.39092,0.40800,0.38011,0.39200,103247.45051918,40473.00060351856
1653350400,2022-05-24 00:00:00,ZRX/EUR,0.39900,0.40834,0.36945,0.39900,58649.94306225,23401.32728183775
1653264000,2022-05-23 00:00:00,ZRX/EUR,0.43300,0.48449,0.39099,0.39369,178506.28482446,70276.13927254165
1653177600,2022-05-22 00:00:00,ZRX/EUR,0.41073,0.44299,0.40516,0.42900,64600.53988879,27713.63161229091
1653091200,2022-05-21 00:00:00,ZRX/EUR,0.42512,0.42512,0.39881,0.41400,74067.74979117,30664.04841354438
1653004800,2022-05-20 00:00:00,ZRX/EUR,0.37176,0.45408,0.37176,0.42279,388978.99617257,164456.42979180085
1652918400,2022-05-19 00:00:00,ZRX/EUR,0.35821,0.37500,0.33828,0.37400,91921.22895213,34378.539628096616
1652832000,2022-05-18 00:00:00,ZRX/EUR,0.39407,0.39442,0.35386,0.35390,59249.25450051,20968.311167730488
1652745600,2022-05-17 00:00:00,ZRX/EUR,0.38471,0.40596,0.37470,0.39900,53240.22492163,21242.84974373037
1652659200,2022-05-16 00:00:00,ZRX/EUR,0.42219,0.43119,0.37568,0.38066,192622.20054346,73323.56685887348
1652572800,2022-05-15 00:00:00,ZRX/EUR,0.40900,0.42962,0.38970,0.42482,130018.44149586,55234.43431627124
1652486400,2022-05-14 00:00:00,ZRX/EUR,0.35611,0.40582,0.34157,0.39542,78984.86717846,31232.196179706654
1652400000,2022-05-13 00:00:00,ZRX/EUR,0.32167,0.39571,0.32167,0.35801,164731.01778405,58975.35167686774
1652313600,2022-05-12 00:00:00,ZRX/EUR,0.36633,0.39006,0.28691,0.32485,608824.67099875,197776.69437394396
1652227200,2022-05-11 00:00:00,ZRX/EUR,0.48139,0.49025,0.34007,0.36408,430812.88437711,156850.3549440182
1652140800,2022-05-10 00:00:00,ZRX/EUR,0.47900,0.53794,0.45541,0.48327,147232.11207583,71152.86280288636
1652054400,2022-05-09 00:00:00,ZRX/EUR,0.59869,0.60490,0.47000,0.47417,122555.47782507,58112.130920313444
1651968000,2022-05-08 00:00:00,ZRX/EUR,0.62972,0.62972,0.58450,0.59513,85394.84785067,50821.035801369246
1651881600,2022-05-07 00:00:00,ZRX/EUR,0.66953,0.66953,0.62000,0.63482,47794.26751595,30340.75690447538
1651795200,2022-05-06 00:00:00,ZRX/EUR,0.68310,0.69900,0.64000,0.66730,75695.93003388,50511.89411160812
1651708800,2022-05-05 00:00:00,ZRX/EUR,0.75535,0.77777,0.65256,0.68100,128939.68228311,87807.92363479792
1651622400,2022-05-04 00:00:00,ZRX/EUR,0.66900,0.75950,0.66647,0.75919,192594.98437439,146216.18618719315
1651536000,2022-05-03 00:00:00,ZRX/EUR,0.67556,0.70990,0.64447,0.66192,83244.92298497,55101.47942221134
1651449600,2022-05-02 00:00:00,ZRX/EUR,0.68900,0.73500,0.65600,0.68588,42599.19444786,29217.935487898216
1651363200,2022-05-01 00:00:00,ZRX/EUR,0.71379,0.71379,0.65000,0.68400,117531.66810109,80391.66098114557
1651276800,2022-04-30 00:00:00,ZRX/EUR,0.71211,0.79158,0.71000,0.71535,207932.66881197,148744.63463464275
1651190400,2022-04-29 00:00:00,ZRX/EUR,0.77900,0.77921,0.70000,0.70816,260031.93676503,184144.21633952364
1651104000,2022-04-28 00:00:00,ZRX/EUR,0.83381,0.88740,0.77000,0.77900,162142.57303361,126309.0643931822
1651017600,2022-04-27 00:00:00,ZRX/EUR,0.77852,0.85742,0.76200,0.83327,163480.44512499,136223.3505093004
1650931200,2022-04-26 00:00:00,ZRX/EUR,0.73026,0.84102,0.70000,0.79091,512772.79788881,405557.1335782387
1650844800,2022-04-25 00:00:00,ZRX/EUR,0.74990,0.74990,0.68318,0.72609,113200.44648408,82193.71218762566
1650758400,2022-04-24 00:00:00,ZRX/EUR,0.78900,0.79368,0.74295,0.74556,75552.90188553,56329.22152977574
1650672000,2022-04-23 00:00:00,ZRX/EUR,0.80900,0.85197,0.77354,0.77998,64391.79801820,50224.314618235636
1650585600,2022-04-22 00:00:00,ZRX/EUR,0.87700,0.90010,0.78397,0.79900,102263.03692431,81708.16650252369
1650499200,2022-04-21 00:00:00,ZRX/EUR,1.00850,1.08149,0.85566,0.87223,598970.78688532,522440.2894449826
1650412800,2022-04-20 00:00:00,ZRX/EUR,0.68163,1.00502,0.64932,1.00502,1038717.78180518,1043932.145069842
1650326400,2022-04-19 00:00:00,ZRX/EUR,0.66230,0.67990,0.64409,0.67924,35411.17105548,24052.683827724235
1650240000,2022-04-18 00:00:00,ZRX/EUR,0.64819,0.66113,0.60556,0.66113,31883.69036732,21079.26421254627
1650153600,2022-04-17 00:00:00,ZRX/EUR,0.66001,0.66694,0.63340,0.63340,5588.14222133,3539.529282990422
1650067200,2022-04-16 00:00:00,ZRX/EUR,0.68900,0.68990,0.66000,0.67000,15038.60284229,10075.863904334301
1649980800,2022-04-15 00:00:00,ZRX/EUR,0.69093,0.70823,0.67011,0.68464,29108.15524863,19928.607409422042
1649894400,2022-04-14 00:00:00,ZRX/EUR,0.70014,0.73428,0.68000,0.69900,33979.88780663,23751.94157683437
1649808000,2022-04-13 00:00:00,ZRX/EUR,0.65947,0.71260,0.65556,0.71260,84533.39252910,60238.49551623667
1649721600,2022-04-12 00:00:00,ZRX/EUR,0.62161,0.65716,0.61000,0.64474,77211.73845094,49781.49624885905
1649635200,2022-04-11 00:00:00,ZRX/EUR,0.69175,0.69175,0.62374,0.63400,124711.35396878,79066.99841620652
1649548800,2022-04-10 00:00:00,ZRX/EUR,0.73701,0.73956,0.69011,0.69229,61740.22940666,42742.14341593665
1649462400,2022-04-09 00:00:00,ZRX/EUR,0.71176,0.75040,0.71066,0.74088,42760.63339830,31680.498072132505
1649376000,2022-04-08 00:00:00,ZRX/EUR,0.69400,0.75636,0.69400,0.71191,100658.41357813,71659.73121040653
1649289600,2022-04-07 00:00:00,ZRX/EUR,0.64477,0.69356,0.63500,0.69356,86968.13745034,60317.62141005781
1649203200,2022-04-06 00:00:00,ZRX/EUR,0.73500,0.73500,0.64199,0.64609,260815.34762276,168510.18794558902
1649116800,2022-04-05 00:00:00,ZRX/EUR,0.79012,0.79012,0.73807,0.73807,203825.27579075,150437.32130287885
1649030400,2022-04-04 00:00:00,ZRX/EUR,0.82001,0.82010,0.74787,0.81245,75225.15714770,61116.67892464886
1648944000,2022-04-03 00:00:00,ZRX/EUR,0.77193,0.86010,0.74608,0.83060,329944.20797596,274051.65914483235
1648857600,2022-04-02 00:00:00,ZRX/EUR,0.73275,0.79400,0.73043,0.77268,166547.44508327,128687.87986694106
1648771200,2022-04-01 00:00:00,ZRX/EUR,0.68656,0.80900,0.66000,0.73259,131182.11129051,96102.7029103147
1648684800,2022-03-31 00:00:00,ZRX/EUR,0.74371,0.75158,0.68266,0.69471,236347.83388398,164193.20367753974
1648598400,2022-03-30 00:00:00,ZRX/EUR,0.64790,0.76200,0.62617,0.73297,640710.00952508,469621.2156815979
1648512000,2022-03-29 00:00:00,ZRX/EUR,0.63293,0.67300,0.63289,0.65129,205681.62512691,133958.3856289052
1648425600,2022-03-28 00:00:00,ZRX/EUR,0.66186,0.68766,0.63000,0.63000,242319.40473221,152661.2249812923
