https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1661486400000,2022-08-26 04:00:00,ETH/USD,1688.53,1705.55,1484.86,1501.8,32493.677189,48799004.4024402
1661400000000,2022-08-25 04:00:00,ETH/USD,1669.95,1722.0,1669.87,1688.53,13409.564345,22642451.68346285
1661313600000,2022-08-24 04:00:00,ETH/USD,1614.75,1691.61,1614.75,1669.95,3897.59424,6508787.501088
1661227200000,2022-08-23 04:00:00,ETH/USD,1609.21,1673.83,1563.82,1614.75,17556.809338,28349857.878535498
1661140800000,2022-08-22 04:00:00,ETH/USD,1595.94,1638.56,1530.0,1609.21,28821.256143,46379453.597877026
1661054400000,2022-08-21 04:00:00,ETH/USD,1585.04,1646.92,1563.56,1595.94,10770.465901,17189017.35004194
1660968000000,2022-08-20 04:00:00,ETH/USD,1628.75,1656.03,1525.0,1585.04,15858.678396,25136639.60479584
1660881600000,2022-08-19 04:00:00,ETH/USD,1819.32,1824.86,1602.0,1628.75,35965.371603,58578598.99838625
1660795200000,2022-08-18 04:00:00,ETH/USD,1848.16,1881.72,1806.17,1819.32,9537.619718,17351982.30535176
1660708800000,2022-08-17 04:00:00,ETH/USD,1896.09,1956.6,1800.0,1848.16,21205.598028,39191338.05142848
1660622400000,2022-08-16 04:00:00,ETH/USD,1888.74,1913.85,1853.8,1896.09,10443.039818,19800943.368511617
1660536000000,2022-08-15 04:00:00,ETH/USD,1989.26,1991.7,1863.2,1888.74,19326.326051,36502405.06556574
1660449600000,2022-08-14 04:00:00,ETH/USD,1987.73,2030.62,1907.69,1989.26,11423.728814,22724766.78053764
1660363200000,2022-08-13 04:00:00,ETH/USD,1998.14,2003.31,1968.25,1987.73,4160.927787,8270800.990053509
1660276800000,2022-08-12 04:00:00,ETH/USD,1906.13,1998.88,1855.81,1998.14,12216.424045,24410125.541276302
1660190400000,2022-08-11 04:00:00,ETH/USD,1881.56,1913.48,1856.3,1906.13,5864.770189,11179014.40035857
1660104000000,2022-08-10 04:00:00,ETH/USD,1670.57,1918.85,1668.15,1881.56,26423.930978,49718211.57096568
1660017600000,2022-08-09 04:00:00,ETH/USD,1779.06,1790.5,1658.0,1670.57,20076.120285,33538564.26451245
1659931200000,2022-08-08 04:00:00,ETH/USD,1709.83,1819.51,1709.0,1779.06,14424.103826,25661346.15268356
1659844800000,2022-08-07 04:00:00,ETH/USD,1685.1,1729.94,1673.76,1709.83,6717.411883,11485632.359909888
1659758400000,2022-08-06 04:00:00,ETH/USD,1734.93,1738.54,1669.68,1685.1,7787.822061,13123258.954991098
1659672000000,2022-08-05 04:00:00,ETH/USD,1660.76,1750.0,1647.45,1734.93,17887.52846,31033609.751107804
1659585600000,2022-08-04 04:00:00,ETH/USD,1649.4,1668.0,1581.75,1660.76,11373.83519,18889210.5301444
1659499200000,2022-08-03 04:00:00,ETH/USD,1618.77,1671.36,1608.6,1649.4,6231.235578,10277799.9623532
1659412800000,2022-08-02 04:00:00,ETH/USD,1578.23,1677.59,1560.4,1618.77,13802.217157,22342615.06723689
1659326400000,2022-08-01 04:00:00,ETH/USD,1691.91,1698.2,1569.32,1578.23,15621.390999,24654147.91635177
1659240000000,2022-07-31 04:00:00,ETH/USD,1694.36,1753.92,1667.32,1691.91,13035.045704,22054124.17705464
1659153600000,2022-07-30 04:00:00,ETH/USD,1707.72,1743.4,1675.0,1694.36,9951.26313,16861022.1969468
1659067200000,2022-07-29 04:00:00,ETH/USD,1727.87,1765.55,1658.0,1707.72,25702.047837,43891901.132201634
1658980800000,2022-07-28 04:00:00,ETH/USD,1649.13,1785.01,1649.13,1727.87,33108.909351,57207891.20031237
1658894400000,2022-07-27 04:00:00,ETH/USD,1424.75,1682.05,1423.6,1649.13,37595.578475,61999996.33047676
1658808000000,2022-07-26 04:00:00,ETH/USD,1433.63,1458.82,1356.71,1424.75,20531.925012,29252860.160847
1658721600000,2022-07-25 04:00:00,ETH/USD,1511.33,1552.84,1401.76,1433.63,27317.283981,39162877.83368103
1658635200000,2022-07-24 04:00:00,ETH/USD,1552.34,1666.23,1500.37,1511.33,15601.104974,23578417.98035542
1658548800000,2022-07-23 04:00:00,ETH/USD,1571.67,1596.88,1487.53,1552.34,13467.245413,20905743.74441642
1658462400000,2022-07-22 04:00:00,ETH/USD,1561.42,1646.23,1517.06,1571.67,23145.561945,36377185.342098154
1658376000000,2022-07-21 04:00:00,ETH/USD,1486.92,1606.17,1464.21,1561.42,24723.271639,38603410.80256738
1658289600000,2022-07-20 04:00:00,ETH/USD,1562.48,1620.87,1483.8,1486.92,30168.424015,44858033.0363838
1658203200000,2022-07-19 04:00:00,ETH/USD,1515.69,1589.1,1493.23,1562.48,38462.43979,60096792.92307919
1658116800000,2022-07-18 04:00:00,ETH/USD,1407.19,1631.08,1394.4,1515.69,55460.31145,84060639.4616505
1658030400000,2022-07-17 04:00:00,ETH/USD,1353.49,1420.17,1318.71,1407.19,22524.749298,31696601.96465262
1657944000000,2022-07-16 04:00:00,ETH/USD,1222.25,1424.01,1191.72,1353.49,35760.483051,48401456.204698
1657857600000,2022-07-15 04:00:00,ETH/USD,1199.98,1287.1,1188.87,1222.25,31146.460218,38068761.0014505
1657771200000,2022-07-14 04:00:00,ETH/USD,1111.68,1222.0,1071.08,1199.98,20530.77736,24636522.2164528
1657684800000,2022-07-13 04:00:00,ETH/USD,1051.77,1125.0,1051.77,1111.68,4899.886628,5447105.966615041
1657598400000,2022-07-12 04:00:00,ETH/USD,1084.37,1100.12,1032.29,1051.77,47062.453107,49498876.30434939
1657512000000,2022-07-11 04:00:00,ETH/USD,1154.93,1161.0,1080.95,1084.37,19344.809022,20976930.55918614
1657425600000,2022-07-10 04:00:00,ETH/USD,1187.79,1195.37,1143.35,1154.93,7859.814658,9077535.74296394
1657339200000,2022-07-09 04:00:00,ETH/USD,1215.98,1233.26,1182.34,1187.79,6157.827898,7314206.398965419
1657252800000,2022-07-08 04:00:00,ETH/USD,1258.59,1266.84,1192.0,1215.98,18413.604754,22390575.10876892
1657166400000,2022-07-07 04:00:00,ETH/USD,1175.11,1275.56,1162.34,1258.59,21817.53979,27459337.404296096
1657080000000,2022-07-06 04:00:00,ETH/USD,1129.54,1203.73,1129.54,1175.11,11630.801626,13667471.298728859
1656993600000,2022-07-05 04:00:00,ETH/USD,1151.4,1172.36,1076.46,1129.54,29671.899312,33515597.14887648
1656907200000,2022-07-04 04:00:00,ETH/USD,1050.76,1161.73,1044.3,1151.4,22074.091447,25416108.8920758
1656820800000,2022-07-03 04:00:00,ETH/USD,1061.82,1085.94,1039.89,1050.76,8677.695473,9118175.29520948
1656734400000,2022-07-02 04:00:00,ETH/USD,1035.23,1077.27,1027.46,1061.82,10971.27669,11649521.0149758
1656648000000,2022-07-01 04:00:00,ETH/USD,1054.31,1090.08,1032.5,1035.23,27362.488705,28326469.18207715
1656561600000,2022-06-30 04:00:00,ETH/USD,1092.99,1114.18,997.0,1054.31,44049.020451,46441322.75169381
1656475200000,2022-06-29 04:00:00,ETH/USD,1144.3,1144.3,1075.5,1092.99,6826.894806,7461727.754009941
1656388800000,2022-06-28 04:00:00,ETH/USD,1181.47,1235.07,1132.08,1144.3,20516.38948,23476904.481964
1656302400000,2022-06-27 04:00:00,ETH/USD,1219.34,1237.3,1161.42,1181.47,30178.334683,35654797.07792401
1656216000000,2022-06-26 04:00:00,ETH/USD,1232.6,1278.81,1194.15,1219.34,19321.766513,23559802.77996142
1656129600000,2022-06-25 04:00:00,ETH/USD,1222.73,1254.98,1179.18,1232.6,15701.408166,19353555.705411598
1656043200000,2022-06-24 04:00:00,ETH/USD,1149.47,1244.43,1130.24,1222.73,26951.688393,32954637.948772892
1655956800000,2022-06-23 04:00:00,ETH/USD,1075.8,1167.28,1071.51,1149.47,27836.165412,31996837.05613164
1655870400000,2022-06-22 04:00:00,ETH/USD,1087.72,1109.53,1042.9,1075.8,13304.766706,14313268.0223148
1655784000000,2022-06-21 04:00:00,ETH/USD,1129.95,1129.95,1085.34,1087.72,747.362905,812921.5790266
1655697600000,2022-06-20 04:00:00,ETH/USD,1078.6,1168.22,1059.02,1129.95,25359.09379,28654508.0280105
1655611200000,2022-06-19 04:00:00,ETH/USD,950.52,1156.48,934.64,1078.6,30156.729532,32527048.4732152
1655524800000,2022-06-18 04:00:00,ETH/USD,1078.03,1081.57,880.0,950.52,76484.367297,72699920.80314444
1655438400000,2022-06-17 04:00:00,ETH/USD,1069.98,1116.1,1063.83,1078.03,22456.581384,24208868.42939352
1655352000000,2022-06-16 04:00:00,ETH/USD,1208.02,1217.5,1050.0,1069.98,33941.097215,36316295.1981057
1655265600000,2022-06-15 04:00:00,ETH/USD,1170.87,1256.56,1043.66,1208.02,38023.217478,45932807.17777356
1655179200000,2022-06-14 04:00:00,ETH/USD,1172.59,1265.6,1134.72,1170.87,69986.403688,81944980.48616856
1655092800000,2022-06-13 04:00:00,ETH/USD,1347.54,1385.85,1075.0,1172.59,115599.781995,135551148.36951703
1655006400000,2022-06-12 04:00:00,ETH/USD,1466.61,1543.99,1303.1,1347.54,46729.807166,62970284.348471634
1654920000000,2022-06-11 04:00:00,ETH/USD,1667.18,1677.71,1445.0,1466.61,33760.162884,49512992.487303235
1654833600000,2022-06-10 04:00:00,ETH/USD,1791.89,1798.61,1653.85,1667.18,15741.283827,26243553.57069786
1654747200000,2022-06-09 04:00:00,ETH/USD,1798.24,1831.52,1744.41,1791.89,5481.923164,9823003.298339961
1654660800000,2022-06-08 04:00:00,ETH/USD,1777.13,1811.53,1770.82,1798.24,3155.848876,5674973.68277824
1654574400000,2022-06-07 04:00:00,ETH/USD,1756.85,1872.53,1735.55,1777.13,12807.727319,22760996.45041447
1654488000000,2022-06-06 04:00:00,ETH/USD,1877.16,1917.44,1724.99,1756.85,13933.02836,24478240.874266
1654401600000,2022-06-05 04:00:00,ETH/USD,1792.25,1881.62,1772.49,1877.16,5697.13372,10694431.5338352
1654315200000,2022-06-04 04:00:00,ETH/USD,1752.0,1814.0,1750.96,1792.25,3192.708481,5722131.7750722505
1654228800000,2022-06-03 04:00:00,ETH/USD,1827.58,1827.58,1741.38,1752.0,4505.10733,7892948.04216
1654142400000,2022-06-02 04:00:00,ETH/USD,1812.03,1850.67,1781.37,1827.58,10570.033822,19317582.41241076
1654056000000,2022-06-01 04:00:00,ETH/USD,1928.48,1971.0,1761.42,1812.03,21181.374566,38381286.15482898
1653969600000,2022-05-31 04:00:00,ETH/USD,1992.96,1999.07,1924.65,1928.48,15652.62355,30185771.463704
1653883200000,2022-05-30 04:00:00,ETH/USD,1878.54,2014.69,1867.82,1992.96,21367.11405,42583803.617088
1653796800000,2022-05-29 04:00:00,ETH/USD,1775.75,1887.11,1768.72,1878.54,8447.005874,15868038.41454396
1653710400000,2022-05-28 04:00:00,ETH/USD,1763.32,1806.74,1747.86,1775.75,7614.391052,13521254.910589
1653624000000,2022-05-27 04:00:00,ETH/USD,1766.41,1820.46,1699.99,1763.32,31250.261591,55104211.26864211
1653537600000,2022-05-26 04:00:00,ETH/USD,1947.93,1947.93,1726.3,1766.41,6830.171705,12064883.60142905
1653451200000,2022-05-25 04:00:00,ETH/USD,2012.18,2012.18,1931.38,1947.93,461.828079,899608.76992647
1653364800000,2022-05-24 04:00:00,ETH/USD,1985.25,2019.53,1909.08,2012.18,16844.829935,33894829.898608305
1653278400000,2022-05-23 04:00:00,ETH/USD,2028.38,2086.88,1955.0,1985.25,13144.924947,26095962.25103175
1653192000000,2022-05-22 04:00:00,ETH/USD,1972.44,2054.86,1964.07,2028.38,7572.996345,15360914.3262711
1653105600000,2022-05-21 04:00:00,ETH/USD,1967.33,1988.02,1955.0,1972.44,4880.668694,9626826.15879336
1653019200000,2022-05-20 04:00:00,ETH/USD,2022.03,2099.9,1920.49,1967.33,10030.687238,19733671.92393454
1652932800000,2022-05-19 04:00:00,ETH/USD,1951.36,2051.55,1912.06,2022.03,9371.795912,18950052.48794136
1652846400000,2022-05-18 04:00:00,ETH/USD,2038.31,2050.93,1900.8,1951.36,13340.517591,26032152.406373758
1652760000000,2022-05-17 04:00:00,ETH/USD,2071.14,2119.1,2006.18,2038.31,9077.706354,18503179.63842174
1652673600000,2022-05-16 04:00:00,ETH/USD,2073.44,2080.02,1976.73,2071.14,12217.72252,25304613.820072796
1652587200000,2022-05-15 04:00:00,ETH/USD,2011.85,2162.56,2000.01,2073.44,9165.240252,19003575.74810688
1652500800000,2022-05-14 04:00:00,ETH/USD,2050.06,2075.45,1947.19,2011.85,8241.852473,16581370.89780505
1652414400000,2022-05-13 04:00:00,ETH/USD,2089.98,2145.0,1997.4,2050.06,19717.824255,40422722.7922053
1652328000000,2022-05-12 04:00:00,ETH/USD,1962.21,2104.99,1700.0,2089.98,72007.39011,150494005.1820978
1652241600000,2022-05-11 04:00:00,ETH/USD,2360.6,2382.99,1962.1,1962.21,50017.250553,98144349.20760213
1652155200000,2022-05-10 04:00:00,ETH/USD,2343.1,2456.38,2260.29,2360.6,21411.057084,50542941.352490395
1652068800000,2022-05-09 04:00:00,ETH/USD,2457.0,2478.18,2200.0,2343.1,39416.331006,92356405.1801586
1651982400000,2022-05-08 04:00:00,ETH/USD,2546.29,2577.83,2422.67,2457.0,12271.973014,30152237.695398
1651896000000,2022-05-07 04:00:00,ETH/USD,2668.53,2703.12,2517.83,2546.29,8085.297768,20587512.853680722
1651809600000,2022-05-06 04:00:00,ETH/USD,2745.27,2755.23,2629.78,2668.53,14821.616257,39551927.630292214
1651723200000,2022-05-05 04:00:00,ETH/USD,2941.77,2949.99,2688.88,2745.27,20651.316013,56693438.311008506
1651636800000,2022-05-04 04:00:00,ETH/USD,2798.26,2966.94,2788.82,2941.77,10482.252516,30836375.98399332
1651550400000,2022-05-03 04:00:00,ETH/USD,2849.07,2853.4,2706.74,2798.26,14046.274377,39305127.73818402
1651464000000,2022-05-02 04:00:00,ETH/USD,2840.22,2882.0,2778.5,2849.07,12803.703216,36478646.72160912
1651377600000,2022-05-01 04:00:00,ETH/USD,2778.78,2849.8,2753.0,2840.22,12055.040158,34238966.15755476
1651291200000,2022-04-30 04:00:00,ETH/USD,2819.92,2841.65,2715.0,2778.78,6520.090644,18117897.47973432
1651204800000,2022-04-29 04:00:00,ETH/USD,2924.27,2935.0,2775.24,2819.92,12274.720895,34613730.9462284
1651118400000,2022-04-28 04:00:00,ETH/USD,2884.31,2979.0,2850.18,2924.27,14082.787753,41181873.74246531
1651032000000,2022-04-27 04:00:00,ETH/USD,2836.83,2916.31,2821.22,2884.31,4301.518994,12406914.24958414
1650945600000,2022-04-26 04:00:00,ETH/USD,3001.21,3020.0,2768.24,2836.83,9394.276104,26649964.280110322
1650859200000,2022-04-25 04:00:00,ETH/USD,2877.05,3036.4,2796.99,3001.21,15692.955806,47097855.89452526
1650772800000,2022-04-24 04:00:00,ETH/USD,2957.04,2967.34,2841.65,2877.05,5476.736568,15756844.942964401
1650686400000,2022-04-23 04:00:00,ETH/USD,2949.61,2979.4,2920.0,2957.04,8814.180203,26063883.427479118
1650600000000,2022-04-22 04:00:00,ETH/USD,2995.32,3032.74,2934.58,2949.61,7008.595113,20672622.231255934
1650513600000,2022-04-21 04:00:00,ETH/USD,3097.79,3178.7,2856.0,2995.32,9705.211494,29070214.09220808
1650427200000,2022-04-20 04:00:00,ETH/USD,3093.42,3106.4,3085.4,3097.79,725.387482,2247098.08786478
1650340800000,2022-04-19 04:00:00,ETH/USD,3038.84,3131.41,3029.33,3093.42,8159.654323,25241237.87585466
1650254400000,2022-04-18 04:00:00,ETH/USD,2995.96,3095.0,2884.63,3038.84,13402.234153,40727245.23350252
1650168000000,2022-04-17 04:00:00,ETH/USD,3031.8,3082.19,2972.56,2995.96,4513.690871,13522837.301881159
1650081600000,2022-04-16 04:00:00,ETH/USD,3038.6,3085.44,3012.19,3031.8,3427.655176,10391964.962596802
1649995200000,2022-04-15 04:00:00,ETH/USD,3041.67,3059.46,2995.43,3038.6,5342.055199,16232368.927681401
1649908800000,2022-04-14 04:00:00,ETH/USD,3119.16,3124.83,2976.71,3041.67,7070.945334,21507482.29406778
1649822400000,2022-04-13 04:00:00,ETH/USD,3049.86,3144.93,3049.86,3119.16,3570.745156,11137725.46078896
1649736000000,2022-04-12 04:00:00,ETH/USD,2983.0,3085.93,2967.24,3049.86,10468.783913,31928325.30490218
1649649600000,2022-04-11 04:00:00,ETH/USD,3173.71,3189.17,2948.33,2983.0,18830.138526,56170303.22305799
1649563200000,2022-04-10 04:00:00,ETH/USD,3257.61,3308.07,3153.95,3173.71,3591.96024,11399840.133290399
1649476800000,2022-04-09 04:00:00,ETH/USD,3211.57,3269.05,3195.56,3257.61,2560.732002,8341866.177035221
1649390400000,2022-04-08 04:00:00,ETH/USD,3268.64,3313.33,3175.0,3211.57,7703.566401,24740542.74645957
1649304000000,2022-04-07 04:00:00,ETH/USD,3189.03,3276.01,3160.0,3268.64,10417.701824,34051716.88999936
1649217600000,2022-04-06 04:00:00,ETH/USD,3341.06,3341.06,3142.43,3189.03,8638.679459,27549007.955134775
1649131200000,2022-04-05 04:00:00,ETH/USD,3524.4,3554.92,3268.16,3341.06,11968.108328,39986168.01034768
1649044800000,2022-04-04 04:00:00,ETH/USD,3490.18,3547.79,3409.35,3524.4,7719.240021,27205689.5300124
1648958400000,2022-04-03 04:00:00,ETH/USD,3455.91,3581.61,3453.85,3490.18,11264.019757,39313456.475486256
1648872000000,2022-04-02 04:00:00,ETH/USD,3475.0,3530.86,3414.99,3455.91,4059.933864,14030766.039936239
1648785600000,2022-04-01 04:00:00,ETH/USD,3250.24,3524.29,3243.6,3475.0,11519.121877,40028948.522575
1648699200000,2022-03-31 04:00:00,ETH/USD,3397.59,3446.64,3212.93,3250.24,8054.224848,26178163.769963518
1648612800000,2022-03-30 04:00:00,ETH/USD,3384.66,3447.23,3372.55,3397.59,4006.855694,13613652.83737746
1648526400000,2022-03-29 04:00:00,ETH/USD,3373.54,3483.72,3333.61,3384.66,15243.182114,51592988.77397124
1648440000000,2022-03-28 04:00:00,ETH/USD,3314.26,3435.57,3302.2,3373.54,18008.87692,60753666.644696794
1648353600000,2022-03-27 04:00:00,ETH/USD,3146.92,3325.69,3128.59,3314.26,7030.009798,23299280.273119483
1648267200000,2022-03-26 04:00:00,ETH/USD,3111.44,3169.74,3102.05,3146.92,2908.655319,9153305.59646748
1648180800000,2022-03-25 04:00:00,ETH/USD,3137.6,3195.0,3077.13,3111.44,11784.245634,36665973.235452965
1648094400000,2022-03-24 04:00:00,ETH/USD,3019.44,3143.02,3005.0,3137.6,22356.028105,70144273.782248
1648008000000,2022-03-23 04:00:00,ETH/USD,2948.2,3083.79,2948.2,3019.44,5223.562013,15772232.08453272
1647921600000,2022-03-22 04:00:00,ETH/USD,3007.04,3054.28,2926.75,2948.2,11557.750333,34074559.5317506
1647835200000,2022-03-21 04:00:00,ETH/USD,2846.34,3028.83,2846.34,3007.04,4654.075474,13994991.11333696
1647748800000,2022-03-20 04:00:00,ETH/USD,2934.86,2937.68,2820.0,2846.34,6340.360175,18046820.7805095
1647662400000,2022-03-19 04:00:00,ETH/USD,2949.9,2986.87,2896.58,2934.86,6323.398697,18558289.89987742
1647576000000,2022-03-18 04:00:00,ETH/USD,2780.99,2985.96,2773.38,2949.9,20905.185591,61668206.9748909
1647489600000,2022-03-17 04:00:00,ETH/USD,2766.7,2837.69,2748.36,2780.99,9305.659095,25878944.886604052
1647403200000,2022-03-16 04:00:00,ETH/USD,2623.03,2790.0,2623.03,2766.7,6476.770108,17919279.857803598
1647316800000,2022-03-15 04:00:00,ETH/USD,2545.33,2732.11,2507.62,2623.03,12987.104094,34065563.65168482
1647230400000,2022-03-14 04:00:00,ETH/USD,2537.08,2608.83,2511.13,2545.33,9470.211207,24104812.69151331
1647144000000,2022-03-13 04:00:00,ETH/USD,2591.5,2597.02,2494.49,2537.08,5705.082324,14474250.26257392
1647057600000,2022-03-12 04:00:00,ETH/USD,2584.76,2614.95,2559.46,2591.5,4089.407994,10597700.816451
1646971200000,2022-03-11 04:00:00,ETH/USD,2553.23,2677.24,2527.54,2584.76,8759.455956,22641091.376830563
1646884800000,2022-03-10 04:00:00,ETH/USD,2660.0,2664.31,2523.9,2553.23,9191.282297,23467457.699169308
1646798400000,2022-03-09 04:00:00,ETH/USD,2698.86,2736.26,2653.58,2660.0,5289.402999,14069811.97734
1646712000000,2022-03-08 04:00:00,ETH/USD,2549.45,2718.04,2549.45,2698.86,3123.906047,8430985.07400642
1646625600000,2022-03-07 04:00:00,ETH/USD,2526.68,2648.9,2446.54,2549.45,15495.590924,39505234.281191796
1646539200000,2022-03-06 04:00:00,ETH/USD,2636.15,2660.3,2505.55,2526.68,9466.894559,23919813.14433412
1646452800000,2022-03-05 04:00:00,ETH/USD,2627.38,2684.42,2611.23,2636.15,2500.438389,6591530.65916235
1646366400000,2022-03-04 04:00:00,ETH/USD,2725.05,2758.21,2573.0,2627.38,16412.956125,43123072.6637025
1646280000000,2022-03-03 04:00:00,ETH/USD,2898.16,2937.01,2690.37,2725.05,10592.143656,28864121.0697828
1646193600000,2022-03-02 04:00:00,ETH/USD,3019.35,3019.35,2889.76,2898.16,5483.61276,15892387.1565216
1646107200000,2022-03-01 04:00:00,ETH/USD,2913.85,3040.26,2855.75,3019.35,20939.418354,63223432.8071499
1646020800000,2022-02-28 04:00:00,ETH/USD,2607.83,2973.41,2570.67,2913.85,17658.509346,51454247.4578421
1645934400000,2022-02-27 04:00:00,ETH/USD,2719.89,2836.52,2559.13,2607.83,11748.928717,30639208.77605411
1645848000000,2022-02-26 04:00:00,ETH/USD,2797.16,2855.98,2679.36,2719.89,5724.582997,15570236.047710331
1645761600000,2022-02-25 04:00:00,ETH/USD,2639.56,2877.47,2570.0,2797.16,13672.4451,38244016.535916
1645675200000,2022-02-24 04:00:00,ETH/USD,2398.44,2650.58,2398.44,2639.56,1213.946664,3204285.05642784
1645588800000,2022-02-23 04:00:00,ETH/USD,2626.97,2755.29,2390.0,2398.44,24233.802504,58123321.27769376
1645502400000,2022-02-22 04:00:00,ETH/USD,2518.16,2666.56,2500.76,2626.97,13666.419814,35901274.85878358
1645416000000,2022-02-21 04:00:00,ETH/USD,2712.05,2758.87,2508.39,2518.16,14135.578275,35595647.788973995
1645329600000,2022-02-20 04:00:00,ETH/USD,2713.85,2739.87,2576.27,2712.05,8994.485659,24393494.831490953
1645243200000,2022-02-19 04:00:00,ETH/USD,2805.75,2825.9,2697.68,2713.85,6091.007626,16530081.045820098
1645156800000,2022-02-18 04:00:00,ETH/USD,2909.76,2945.32,2751.41,2805.75,10604.167656,29752643.400822
1645070400000,2022-02-17 04:00:00,ETH/USD,3086.51,3137.24,2854.42,2909.76,14003.747057,40747543.03657632
1644984000000,2022-02-16 04:00:00,ETH/USD,3144.0,3190.11,3047.16,3086.51,4474.832795,13811616.170095451
1644897600000,2022-02-15 04:00:00,ETH/USD,3028.17,3199.01,3009.74,3144.0,9184.386861,28875712.290984
1644811200000,2022-02-14 04:00:00,ETH/USD,2867.47,3043.57,2845.8,3028.17,7306.986504,22126797.32181768
1644724800000,2022-02-13 04:00:00,ETH/USD,2918.62,2954.35,2830.04,2867.47,4511.907383,12937759.063531008
1644638400000,2022-02-12 04:00:00,ETH/USD,2936.43,2986.53,2860.0,2918.62,5318.854862,15523716.17733044
1644552000000,2022-02-11 04:00:00,ETH/USD,3082.51,3142.11,2876.56,2936.43,16563.86841,48638640.1151763
1644465600000,2022-02-10 04:00:00,ETH/USD,3182.48,3283.83,3004.12,3082.51,18345.590993,56550467.69183244
1644379200000,2022-02-09 04:00:00,ETH/USD,3079.5,3247.93,3079.5,3182.48,1135.705266,3614359.29493968
1644292800000,2022-02-08 04:00:00,ETH/USD,3149.58,3233.32,3028.38,3079.5,19213.349039,59167508.365600504
1644206400000,2022-02-07 04:00:00,ETH/USD,3072.9,3195.0,3052.59,3149.58,12873.933417,40547483.21151486
1644120000000,2022-02-06 04:00:00,ETH/USD,3011.36,3077.03,2947.69,3072.9,9226.545834,28352252.6932986
1644033600000,2022-02-05 04:00:00,ETH/USD,3000.46,3062.85,2964.23,3011.36,7247.098604,21823622.85214144
1643947200000,2022-02-04 04:00:00,ETH/USD,2685.66,3018.68,2678.05,3000.46,30992.36511,92991351.81795059
1643860800000,2022-02-03 04:00:00,ETH/USD,2659.3,2700.0,2576.87,2685.66,11232.318486,30166188.46511076
1643774400000,2022-02-02 04:00:00,ETH/USD,2783.81,2909.13,2615.32,2659.3,17479.314561,46482741.2120673
1643688000000,2022-02-01 04:00:00,ETH/USD,2754.14,2815.69,2719.52,2783.81,17279.053623,48101602.26624363
1643601600000,2022-01-31 04:00:00,ETH/USD,2513.24,2762.22,2477.94,2754.14,15437.324566,42516553.080203235
1643515200000,2022-01-30 04:00:00,ETH/USD,2572.69,2640.79,2492.7,2513.24,13163.115512,33082068.42937888
