https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume EUR
1661472000000,2022-08-26 00:00:00,EUR/UST,0.99664,1.0078,0.99379,0.99611,1450777.909210304,1456443.4743254299
1661385600000,2022-08-25 00:00:00,EUR/UST,0.99722,1.0025,0.99468,0.99722,194506.83552157244,195049.07194157
1661299200000,2022-08-24 00:00:00,EUR/UST,0.99653,1.0008,0.9915,0.99631,305336.0798013031,306466.94282031
1661212800000,2022-08-23 00:00:00,EUR/UST,0.99371,1.0016,0.9915,0.99653,383771.35011010926,385107.67373798
1661126400000,2022-08-22 00:00:00,EUR/UST,1.0035,1.0056,0.99218,0.99453,294122.07067863725,295739.76720525
1661040000000,2022-08-21 00:00:00,EUR/UST,1.0044,1.0056,1.003,1.0035,88414.9387702349,88106.56578997
1660953600000,2022-08-20 00:00:00,EUR/UST,1.0042,1.0087,1.003,1.0044,263718.80173800664,262563.52224015
1660867200000,2022-08-19 00:00:00,EUR/UST,1.0108,1.0125,1.0008,1.0045,706968.7165293439,703801.60928755
1660780800000,2022-08-18 00:00:00,EUR/UST,1.0178,1.0199,1.0082,1.0113,311229.91003971925,307752.3089486
1660694400000,2022-08-17 00:00:00,EUR/UST,1.0175,1.022,1.0146,1.0178,376989.1166359833,370396.06664962
1660608000000,2022-08-16 00:00:00,EUR/UST,1.0168,1.0194,1.0125,1.0172,315995.28658180387,310652.07096127
1660521600000,2022-08-15 00:00:00,EUR/UST,1.0258,1.0272,1.0151,1.0168,555772.1408375828,546589.43827457
1660435200000,2022-08-14 00:00:00,EUR/UST,1.0267,1.0277,1.0255,1.0258,57663.273394928205,56212.97854838
1660348800000,2022-08-13 00:00:00,EUR/UST,1.0272,1.0278,1.0254,1.0267,59687.997361148875,58135.77224228
1660262400000,2022-08-12 00:00:00,EUR/UST,1.0319,1.0331,1.0245,1.0267,280620.70661431336,273322.98296904
1660176000000,2022-08-11 00:00:00,EUR/UST,1.0302,1.0398,1.0245,1.0324,1230897.0374859537,1192267.56827388
1660089600000,2022-08-10 00:00:00,EUR/UST,1.0212,1.037,1.0196,1.0298,707722.8984146402,687243.05536477
1660003200000,2022-08-09 00:00:00,EUR/UST,1.0202,1.029,1.0186,1.0212,565765.0145861822,554019.79493359
1659916800000,2022-08-08 00:00:00,EUR/UST,1.0171,1.0228,1.0157,1.02,760049.9790943968,745147.03832784
1659830400000,2022-08-07 00:00:00,EUR/UST,1.0179,1.0192,1.0129,1.0174,231002.52624355303,227051.8244973
1659744000000,2022-08-06 00:00:00,EUR/UST,1.0179,1.0198,1.0166,1.0179,16082.504636960151,15799.69018269
1659657600000,2022-08-05 00:00:00,EUR/UST,1.0252,1.0254,1.0145,1.018,403790.34410696477,396650.63271804
1659571200000,2022-08-04 00:00:00,EUR/UST,1.0163,1.0259,1.0156,1.0252,278264.71495747357,271424.80975173
1659484800000,2022-08-03 00:00:00,EUR/UST,1.0152,1.0201,1.0122,1.0163,490375.61917213205,482510.69484614
1659398400000,2022-08-02 00:00:00,EUR/UST,1.0266,1.0293,1.0148,1.0152,1360206.7407089197,1339841.15515063
1659312000000,2022-08-01 00:00:00,EUR/UST,1.0211,1.028,1.0204,1.0266,1401123.4646934492,1364819.27205674
1659225600000,2022-07-31 00:00:00,EUR/UST,1.0217,1.0218,1.0198,1.0211,161552.3233328544,158214.00776893
1659139200000,2022-07-30 00:00:00,EUR/UST,1.0221,1.0222,1.0179,1.0217,224478.88223703008,219711.15027604
1659052800000,2022-07-29 00:00:00,EUR/UST,1.0196,1.0254,1.011,1.0221,1062115.8588239586,1039150.6299031
1658966400000,2022-07-28 00:00:00,EUR/UST,1.0205,1.0228,1.0102,1.0196,732876.3993611335,718788.15158997
1658880000000,2022-07-27 00:00:00,EUR/UST,1.0124,1.0226,1.0093,1.0205,2075015.6934326617,2033332.37964984
1658793600000,2022-07-26 00:00:00,EUR/UST,1.0219,1.0251,1.0107,1.0122,895663.5858543952,884868.19388895
1658707200000,2022-07-25 00:00:00,EUR/UST,1.0201,1.027,1.0184,1.0219,1548665.633755135,1515476.69415318
1658620800000,2022-07-24 00:00:00,EUR/UST,1.021,1.0233,1.02,1.0206,323315.09811534476,316789.23977596
1658534400000,2022-07-23 00:00:00,EUR/UST,1.0274,1.0313,1.0203,1.0216,181662.69597086954,177821.74625183
1658448000000,2022-07-22 00:00:00,EUR/UST,1.0223,1.0239,1.0129,1.0217,785968.5660831303,769275.29224149
1658361600000,2022-07-21 00:00:00,EUR/UST,1.0184,1.0262,1.0151,1.0222,1263380.681438309,1235942.75233644
1658275200000,2022-07-20 00:00:00,EUR/UST,1.0234,1.0274,1.0148,1.0191,1171911.592879195,1149947.59383691
1658188800000,2022-07-19 00:00:00,EUR/UST,1.0152,1.0271,1.0126,1.023,1746758.9959334608,1707486.79954395
1658102400000,2022-07-18 00:00:00,EUR/UST,1.0101,1.0206,1.0079,1.0149,528687.4628040737,520925.67031636
1658016000000,2022-07-17 00:00:00,EUR/UST,1.008,1.0187,1.0078,1.0167,297661.5823320747,292772.28516974003
1657929600000,2022-07-16 00:00:00,EUR/UST,1.0087,1.0102,1.0078,1.008,49372.68310895088,48980.83641761
1657843200000,2022-07-15 00:00:00,EUR/UST,1.0026,1.0102,1.0007,1.0097,341253.54645535897,337975.1871401
1657756800000,2022-07-14 00:00:00,EUR/UST,1.0039,1.0105,0.9969,1.0026,676124.9809451617,674371.61474682
1657670400000,2022-07-13 00:00:00,EUR/UST,1.0033,1.0144,1.001,1.0039,1438968.0849999713,1433377.9111465
1657584000000,2022-07-12 00:00:00,EUR/UST,1.0089,1.0133,1.0017,1.0033,1091708.827661257,1088118.03813541
1657497600000,2022-07-11 00:00:00,EUR/UST,1.019,1.0227,1.0066,1.0073,1944140.331540794,1930050.95953618
1657411200000,2022-07-10 00:00:00,EUR/UST,1.0188,1.0204,1.0178,1.0183,83815.64492325216,82309.3832105
1657324800000,2022-07-09 00:00:00,EUR/UST,1.0198,1.0204,1.0176,1.0197,12899.506684077685,12650.29585572
1657238400000,2022-07-08 00:00:00,EUR/UST,1.018,1.0247,1.0087,1.018,1385635.4990609672,1361135.06783985
1657152000000,2022-07-07 00:00:00,EUR/UST,1.0201,1.03,1.0155,1.017,275362.4007961665,270759.48947509
1657065600000,2022-07-06 00:00:00,EUR/UST,1.0275,1.0327,1.0186,1.0201,894172.1010142852,876553.37811419
1656979200000,2022-07-05 00:00:00,EUR/UST,1.0438,1.0456,1.0243,1.0278,576021.6613109643,560441.39065087
1656892800000,2022-07-04 00:00:00,EUR/UST,1.0437,1.0501,1.0404,1.0432,1117065.6545044482,1070806.80071362
1656806400000,2022-07-03 00:00:00,EUR/UST,1.0436,1.0468,1.042,1.0437,84850.67804066882,81297.95730638
1656720000000,2022-07-02 00:00:00,EUR/UST,1.0421,1.0491,1.0418,1.0435,70200.52232382211,67274.0990166
1656633600000,2022-07-01 00:00:00,EUR/UST,1.0479,1.0547,1.0369,1.0451,758848.6311037961,726101.45546244
1656547200000,2022-06-30 00:00:00,EUR/UST,1.0455,1.059,1.0386,1.0482,1148058.8110970615,1095266.94437804
1656460800000,2022-06-29 00:00:00,EUR/UST,1.0531,1.0544,1.0431,1.0455,538943.9718435681,515489.21266721
1656374400000,2022-06-28 00:00:00,EUR/UST,1.0578,1.0602,1.0507,1.0529,172468.64259657927,163803.4405894
1656288000000,2022-06-27 00:00:00,EUR/UST,1.0558,1.0613,1.0542,1.0583,441529.4015008588,417206.27563154
1656201600000,2022-06-26 00:00:00,EUR/UST,1.0554,1.1191,1.0403,1.0558,232329.68016757414,220050.84312140002
1656115200000,2022-06-25 00:00:00,EUR/UST,1.056,1.0615,1.054,1.0554,144364.34003439962,136786.37486678
1656028800000,2022-06-24 00:00:00,EUR/UST,1.0535,1.058,1.0523,1.056,642724.9663772256,608641.0666451
1655942400000,2022-06-23 00:00:00,EUR/UST,1.0583,1.0602,1.0501,1.0535,337824.3034624272,320668.53674649
1655856000000,2022-06-22 00:00:00,EUR/UST,1.0515,1.0627,1.0484,1.0583,380641.61786293297,359672.69948307
1655769600000,2022-06-21 00:00:00,EUR/UST,1.0525,1.0601,1.0516,1.0553,271635.4003183623,257401.11846713
1655683200000,2022-06-20 00:00:00,EUR/UST,1.0497,1.068,1.0489,1.0535,862124.1703080432,818342.82895875
1655596800000,2022-06-19 00:00:00,EUR/UST,1.0501,1.0527,1.0475,1.0502,816967.1242902348,777915.75346623
1655510400000,2022-06-18 00:00:00,EUR/UST,1.0524,1.054,1.0477,1.0498,1013147.4612160507,965086.16995242
1655424000000,2022-06-17 00:00:00,EUR/UST,1.0548,1.1423,1.0339,1.0522,769104.7228774977,730949.17589574
1655337600000,2022-06-16 00:00:00,EUR/UST,1.0438,1.0593,1.0335,1.0549,1596149.0210555461,1513080.88070485
1655251200000,2022-06-15 00:00:00,EUR/UST,1.0425,1.0522,1.0335,1.0438,2840504.2046276405,2721310.79194064
1655164800000,2022-06-14 00:00:00,EUR/UST,1.0403,1.0486,1.0384,1.0425,1983615.511162229,1902748.69176233
1655078400000,2022-06-13 00:00:00,EUR/UST,1.0462,1.0533,1.0393,1.0404,5667553.560791573,5447475.54862704
1654992000000,2022-06-12 00:00:00,EUR/UST,1.0515,1.0519,1.0465,1.0466,2114069.6881364477,2019940.46258021
1654905600000,2022-06-11 00:00:00,EUR/UST,1.0515,1.0525,1.0498,1.0511,570782.301719806,543033.30008544
1654819200000,2022-06-10 00:00:00,EUR/UST,1.0619,1.0634,1.0501,1.0515,2370617.974613303,2254510.67485811
1654732800000,2022-06-09 00:00:00,EUR/UST,1.0708,1.077,1.0599,1.0619,3003416.5270642894,2828342.14809708
1654646400000,2022-06-08 00:00:00,EUR/UST,1.0694,1.0743,1.0663,1.0712,1044842.020758919,975393.97008861
1654560000000,2022-06-07 00:00:00,EUR/UST,1.0692,1.0724,1.0651,1.0694,588416.5555636685,550230.55504364
1654473600000,2022-06-06 00:00:00,EUR/UST,1.072,1.0763,1.0666,1.0692,1056626.567721327,988240.3364397
1654387200000,2022-06-05 00:00:00,EUR/UST,1.0713,1.0741,1.0701,1.072,57228.43941465568,53384.73825994
1654300800000,2022-06-04 00:00:00,EUR/UST,1.0715,1.0723,1.07,1.0713,15585.986627900224,14548.666692710001
1654214400000,2022-06-03 00:00:00,EUR/UST,1.0745,1.076,1.0701,1.0715,1575852.7286711335,1470697.83357082
1654128000000,2022-06-02 00:00:00,EUR/UST,1.0645,1.0753,1.0629,1.0741,1336136.6141942318,1243959.23488896
1654041600000,2022-06-01 00:00:00,EUR/UST,1.0735,1.0747,1.0605,1.0645,990627.0585846187,930603.15508184
1653955200000,2022-05-31 00:00:00,EUR/UST,1.0776,1.0781,1.0684,1.0735,994379.5341313272,926296.72485452
1653868800000,2022-05-30 00:00:00,EUR/UST,1.0724,1.0804,1.0724,1.0776,1563092.3936904569,1450531.17454571
1653782400000,2022-05-29 00:00:00,EUR/UST,1.0731,1.0776,1.0691,1.0723,79487.42729049742,74127.97471836
1653696000000,2022-05-28 00:00:00,EUR/UST,1.0743,1.0753,1.0726,1.0735,167862.99189931777,156369.81080514
1653609600000,2022-05-27 00:00:00,EUR/UST,1.0735,1.077,1.07,1.0737,1087704.6281897742,1013043.33444144
1653523200000,2022-05-26 00:00:00,EUR/UST,1.0691,1.0771,1.0666,1.0736,1853667.0530450244,1726590.02705386
1653436800000,2022-05-25 00:00:00,EUR/UST,1.0737,1.0737,1.0653,1.0691,791069.8122536548,739939.96095188
1653350400000,2022-05-24 00:00:00,EUR/UST,1.0687,1.0761,1.0661,1.0732,1681530.1960235792,1566837.67799439
1653264000000,2022-05-23 00:00:00,EUR/UST,1.0577,1.0704,1.057,1.0687,1185682.8101260492,1109462.72118092
1653177600000,2022-05-22 00:00:00,EUR/UST,1.0567,1.0584,1.0518,1.0575,208779.5759674174,197427.49500465
1653091200000,2022-05-21 00:00:00,EUR/UST,1.0563,1.0578,1.0555,1.0562,204309.11826240356,193437.9078417
1653004800000,2022-05-20 00:00:00,EUR/UST,1.0583,1.0598,1.0537,1.0559,1506636.843367368,1426874.55570354
1652918400000,2022-05-19 00:00:00,EUR/UST,1.0488,1.0609,1.0464,1.0579,2575262.174992865,2434315.31807625
1652832000000,2022-05-18 00:00:00,EUR/UST,1.0548,1.0567,0.94184,1.0484,2439926.818081049,2327286.16757063
1652745600000,2022-05-17 00:00:00,EUR/UST,1.0436,1.0564,0.99,1.0548,2391363.110319982,2267124.67796737
1652659200000,2022-05-16 00:00:00,EUR/UST,1.0403,1.0451,1.0393,1.044,1294567.9199027654,1240007.58611376
1652572800000,2022-05-15 00:00:00,EUR/UST,1.0406,1.0423,1.0373,1.0407,643235.6277820767,618079.78070729
1652486400000,2022-05-14 00:00:00,EUR/UST,1.0405,1.0424,1.0379,1.0406,828577.7118184712,796249.96330816
1652400000000,2022-05-13 00:00:00,EUR/UST,1.0366,1.0512,1.0331,1.0402,3734350.9314015843,3590031.658721
1652313600000,2022-05-12 00:00:00,EUR/UST,1.051,1.0875,1.0317,1.0366,11412415.449244585,11009468.88794577
1652227200000,2022-05-11 00:00:00,EUR/UST,1.0511,1.059,1.0406,1.0531,11713752.562778344,11123115.14839839
1652140800000,2022-05-10 00:00:00,EUR/UST,1.0545,1.0576,1.0507,1.0516,3922413.9996010093,3729948.64929727
1652054400000,2022-05-09 00:00:00,EUR/UST,1.0525,1.058,1.046,1.0545,6028933.928249985,5717338.95519202
1651968000000,2022-05-08 00:00:00,EUR/UST,1.0544,1.0588,1.003,1.0528,918462.958238291,872400.22629017
1651881600000,2022-05-07 00:00:00,EUR/UST,1.0533,1.0551,1.0529,1.054,380084.3820275704,360611.3681476
1651795200000,2022-05-06 00:00:00,EUR/UST,1.0534,1.0598,1.0443,1.0543,2832803.2163959816,2686904.31224128
1651708800000,2022-05-05 00:00:00,EUR/UST,1.0615,1.0635,0.95755,1.0535,3941518.752225554,3741356.19575278
1651622400000,2022-05-04 00:00:00,EUR/UST,1.0521,1.0628,1.0501,1.0619,3831303.9583821367,3607970.57951044
1651536000000,2022-05-03 00:00:00,EUR/UST,1.0503,1.0565,0.98,1.0518,1259730.4617401308,1197690.11384306
1651449600000,2022-05-02 00:00:00,EUR/UST,1.0531,1.0556,1.0482,1.0507,1502264.58768916,1429774.9954213
1651363200000,2022-05-01 00:00:00,EUR/UST,1.054,1.06,1.0374,1.0531,278845.9010944993,264785.77636929
1651276800000,2022-04-30 00:00:00,EUR/UST,1.0546,1.0597,1.0524,1.0536,292918.978117686,278017.25333873
1651190400000,2022-04-29 00:00:00,EUR/UST,1.05,1.0586,1.0496,1.0541,1406391.573385457,1334210.77069107
1651104000000,2022-04-28 00:00:00,EUR/UST,1.0549,1.0556,1.0476,1.0497,3450234.5333314347,3286876.75843711
1651017600000,2022-04-27 00:00:00,EUR/UST,1.064,1.0664,0.95962,1.0547,2783497.161269298,2639136.40017948
1650931200000,2022-04-26 00:00:00,EUR/UST,1.0707,1.0733,1.0628,1.0641,1262150.6569630813,1186120.34297818
1650844800000,2022-04-25 00:00:00,EUR/UST,1.0797,1.081,1.068,1.0707,4899595.32431092,4576067.36182957
1650758400000,2022-04-24 00:00:00,EUR/UST,1.0792,1.0822,1.0784,1.0803,2312216.0888646534,2140346.28238883
1650672000000,2022-04-23 00:00:00,EUR/UST,1.0792,1.0805,1.0766,1.0795,118837.4905612034,110085.67907476
1650585600000,2022-04-22 00:00:00,EUR/UST,1.0827,1.085,1.077,1.0798,1034973.5988697238,958486.3853211
1650499200000,2022-04-21 00:00:00,EUR/UST,1.0843,1.0929,1.0815,1.0831,1438903.0448746325,1328504.33466405
1650412800000,2022-04-20 00:00:00,EUR/UST,1.0788,1.0861,1.076,1.0848,3235147.999162765,2982252.94908072
1650326400000,2022-04-19 00:00:00,EUR/UST,1.0775,1.0807,1.0753,1.0787,278040.3788099336,257755.05590983
1650240000000,2022-04-18 00:00:00,EUR/UST,1.0805,1.0819,1.0743,1.0776,535964.3653662485,497368.56474225
1650153600000,2022-04-17 00:00:00,EUR/UST,1.0809,1.082,1.0788,1.0805,289495.4275252445,267927.28137459
1650067200000,2022-04-16 00:00:00,EUR/UST,1.0813,1.082,1.0799,1.0807,65034.69899977981,60178.30942887
1649980800000,2022-04-15 00:00:00,EUR/UST,1.0811,1.0822,1.0793,1.0803,63045.69360024639,58359.43126932
1649894400000,2022-04-14 00:00:00,EUR/UST,1.0892,1.092,1.0754,1.0816,883055.270560552,816434.23683483
1649808000000,2022-04-13 00:00:00,EUR/UST,1.0826,1.0895,1.0802,1.0893,616956.4428811843,566378.81472614
1649721600000,2022-04-12 00:00:00,EUR/UST,1.0874,1.0896,1.0808,1.0822,167307.54679201343,154599.47033082
1649635200000,2022-04-11 00:00:00,EUR/UST,1.0877,1.0924,1.0857,1.0871,572798.3800844733,526904.95822323
1649548800000,2022-04-10 00:00:00,EUR/UST,1.0874,1.0926,1.085,1.0876,873782.9910346192,803404.73614805
1649462400000,2022-04-09 00:00:00,EUR/UST,1.0879,1.0886,1.0864,1.0872,12415.76327656404,11419.94414695
1649376000000,2022-04-08 00:00:00,EUR/UST,1.0865,1.0891,1.0832,1.0877,262252.9579628742,241107.80358819
1649289600000,2022-04-07 00:00:00,EUR/UST,1.0884,1.0936,1.086,1.0866,698494.7863610868,642826.05039673
1649203200000,2022-04-06 00:00:00,EUR/UST,1.0909,1.0939,1.0867,1.0884,394861.1690186273,362790.48972678
1649116800000,2022-04-05 00:00:00,EUR/UST,1.0968,1.099,1.0894,1.0907,102410.53488848219,93894.32005912
1649030400000,2022-04-04 00:00:00,EUR/UST,1.1051,1.1065,1.0956,1.0973,262117.0408050043,238874.54734804
1648944000000,2022-04-03 00:00:00,EUR/UST,1.1041,1.1058,1.1031,1.1047,151290.6977999073,136951.84013751
1648857600000,2022-04-02 00:00:00,EUR/UST,1.1047,1.1061,1.1034,1.1047,35742.58167144857,32355.0119231
1648771200000,2022-04-01 00:00:00,EUR/UST,1.1073,1.1077,1.1021,1.104,234991.67268380785,212854.77598171
1648684800000,2022-03-31 00:00:00,EUR/UST,1.1167,1.1187,1.1048,1.1074,237364.00228671433,214343.50937937
1648598400000,2022-03-30 00:00:00,EUR/UST,1.1095,1.1172,1.1084,1.1159,304846.21873829816,273184.1730785
1648512000000,2022-03-29 00:00:00,EUR/UST,1.0994,1.114,1.0967,1.1097,518658.243894888,467385.99972505
1648425600000,2022-03-28 00:00:00,EUR/UST,1.0983,1.1016,1.0941,1.0996,302154.7158233527,274786.02748577
1648339200000,2022-03-27 00:00:00,EUR/UST,1.0975,1.1108,1.0969,1.0983,331713.19137982925,302024.21139928
1648252800000,2022-03-26 00:00:00,EUR/UST,1.098,1.0995,1.0962,1.0979,32386.41202776213,29498.50808613
1648166400000,2022-03-25 00:00:00,EUR/UST,1.1012,1.1043,1.096,1.098,239147.43541751936,217802.76449683
1648080000000,2022-03-24 00:00:00,EUR/UST,1.0999,1.1018,1.0967,1.0999,61399.03617261468,55822.380373320004
1647993600000,2022-03-23 00:00:00,EUR/UST,1.1031,1.104,1.0934,1.1,692173.0059662111,629248.18724201
1647907200000,2022-03-22 00:00:00,EUR/UST,1.1022,1.1067,1.0953,1.1025,552818.9979912553,501423.12742971
1647820800000,2022-03-21 00:00:00,EUR/UST,1.105,1.1081,1.1005,1.1018,170349.8497821782,154610.50080067
1647734400000,2022-03-20 00:00:00,EUR/UST,1.1064,1.1073,1.1032,1.1033,26896.599912790247,24378.31950765
1647648000000,2022-03-19 00:00:00,EUR/UST,1.1062,1.1076,1.1049,1.1064,33718.92135087761,30476.24850947
1647561600000,2022-03-18 00:00:00,EUR/UST,1.1088,1.1108,1.1,1.1054,409972.576298117,370881.65035111003
1647475200000,2022-03-17 00:00:00,EUR/UST,1.1016,1.113,1.1006,1.1089,66536.50251388962,60002.25675344
1647388800000,2022-03-16 00:00:00,EUR/UST,1.0962,1.105,1.0936,1.1016,616566.1294738377,559700.55326238
1647302400000,2022-03-15 00:00:00,EUR/UST,1.0928,1.1005,1.0915,1.0957,809539.4778362629,738833.14578467
1647216000000,2022-03-14 00:00:00,EUR/UST,1.0936,1.0991,1.0897,1.0928,552378.8725942842,505471.14988496
1647129600000,2022-03-13 00:00:00,EUR/UST,1.0912,1.0943,1.0895,1.0936,138386.52970384163,126542.18151412
1647043200000,2022-03-12 00:00:00,EUR/UST,1.0912,1.0922,1.0896,1.0903,5153.904366992167,4727.05160689
1646956800000,2022-03-11 00:00:00,EUR/UST,1.1007,1.1034,1.0896,1.0912,583452.3923750737,534688.77600355
1646870400000,2022-03-10 00:00:00,EUR/UST,1.1072,1.1107,1.0963,1.0996,2265792.935598783,2060561.05456419
1646784000000,2022-03-09 00:00:00,EUR/UST,1.0886,1.1084,1.0886,1.1069,538298.3230527607,486311.61175604
1646697600000,2022-03-08 00:00:00,EUR/UST,1.0854,1.0949,1.084,1.0886,1037882.419476915,953410.26959114
1646611200000,2022-03-07 00:00:00,EUR/UST,1.086,1.0927,1.08,1.0853,828361.5703700264,763255.84665072
1646524800000,2022-03-06 00:00:00,EUR/UST,1.0937,1.0957,1.0851,1.0854,2380775.9176432365,2193454.87160792
1646438400000,2022-03-05 00:00:00,EUR/UST,1.0938,1.0952,1.0925,1.0937,18707.356704499616,17104.65091387
1646352000000,2022-03-04 00:00:00,EUR/UST,1.1055,1.1091,1.0886,1.0938,991635.1008041867,906596.36204442
1646265600000,2022-03-03 00:00:00,EUR/UST,1.111,1.111,1.1026,1.1055,679131.9842414453,614321.10740972
1646179200000,2022-03-02 00:00:00,EUR/UST,1.1123,1.1125,1.104,1.1109,1675761.0833621565,1508471.58462702
1646092800000,2022-03-01 00:00:00,EUR/UST,1.1204,1.1227,1.1091,1.1123,304899.2369892019,274116.00916048
1646006400000,2022-02-28 00:00:00,EUR/UST,1.1169,1.1252,1.1128,1.1213,5625779.151815075,5017193.57158216
1645920000000,2022-02-27 00:00:00,EUR/UST,1.1258,1.1276,1.1107,1.1169,477411.09547839843,427443.00785961
1645833600000,2022-02-26 00:00:00,EUR/UST,1.1262,1.1276,1.1246,1.1266,22009.671864496926,19536.36771214
1645747200000,2022-02-25 00:00:00,EUR/UST,1.1175,1.1272,1.1146,1.1262,656968.3009018981,583349.58346821
1645660800000,2022-02-24 00:00:00,EUR/UST,1.1293,1.13,1.1091,1.1182,2968306.8940278646,2654540.23790723
1645574400000,2022-02-23 00:00:00,EUR/UST,1.1315,1.1344,1.128,1.1291,2058414.1462785532,1823057.43182938
1645488000000,2022-02-22 00:00:00,EUR/UST,1.129,1.1346,1.1267,1.1315,1296886.8495756825,1146166.01818443
1645401600000,2022-02-21 00:00:00,EUR/UST,1.1304,1.1372,1.1272,1.1282,944231.6771038609,836936.427144
1645315200000,2022-02-20 00:00:00,EUR/UST,1.1311,1.1324,1.1289,1.1305,408600.410714424,361433.35755367
1645228800000,2022-02-19 00:00:00,EUR/UST,1.1307,1.1322,1.1297,1.1311,86936.45934229401,76860.10020537
1645142400000,2022-02-18 00:00:00,EUR/UST,1.1359,1.1371,1.13,1.1307,713963.3160477286,631434.78911093
1645056000000,2022-02-17 00:00:00,EUR/UST,1.1377,1.2273,1.0665,1.1351,1364291.3884342706,1201912.94902147
1644969600000,2022-02-16 00:00:00,EUR/UST,1.1342,1.1392,1.1333,1.1368,700448.4538568502,616158.0347087
1644883200000,2022-02-15 00:00:00,EUR/UST,1.1305,1.1365,1.1268,1.1346,1540435.7946345867,1357690.63514418
1644796800000,2022-02-14 00:00:00,EUR/UST,1.135,1.1356,1.1276,1.1292,527439.9548194987,467091.70635804
1644710400000,2022-02-13 00:00:00,EUR/UST,1.134,1.1358,1.1317,1.1358,392703.63774413045,345750.69355884
1644624000000,2022-02-12 00:00:00,EUR/UST,1.134,1.1351,1.1326,1.1343,298785.1464050548,263409.28008909
1644537600000,2022-02-11 00:00:00,EUR/UST,1.14,1.367,1.1268,1.134,602610.0403449457,531402.15197967
1644451200000,2022-02-10 00:00:00,EUR/UST,1.1402,1.1479,1.1373,1.1403,981386.2402362576,860638.63916185
1644364800000,2022-02-09 00:00:00,EUR/UST,1.1412,1.1441,1.1389,1.1408,161076.92645467387,141196.46428355
1644278400000,2022-02-08 00:00:00,EUR/UST,1.1439,1.144,1.1383,1.1406,109518.2602982035,96018.11353516
1644192000000,2022-02-07 00:00:00,EUR/UST,1.1441,1.146,1.1394,1.1434,264542.3658475901,231364.67189749
1644105600000,2022-02-06 00:00:00,EUR/UST,1.1437,1.1459,1.1422,1.1443,19021.510320012254,16622.83520057
1644019200000,2022-02-05 00:00:00,EUR/UST,1.1441,1.1451,1.1429,1.1436,6878.323467204036,6014.62352851
1643932800000,2022-02-04 00:00:00,EUR/UST,1.1425,1.148,1.14,1.1446,495155.06034681096,432600.96133742
