https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume USDT
1660780800000,2022-08-18 00:00:00,USDT/USD,1.083969,1.084443,1.081985,1.084263,157100.1955404653,144891.22615128
1660694400000,2022-08-17 00:00:00,USDT/USD,1.075265,1.083938,1.073689,1.083937,167785.3371678496,154792.51761666
1660608000000,2022-08-16 00:00:00,USDT/USD,1.069025,1.075781,1.068251,1.075266,137141.56933770608,127541.99364409
1660521600000,2022-08-15 00:00:00,USDT/USD,1.06225,1.069067,1.05945,1.069026,200457.72607277238,187514.35986849
1660435200000,2022-08-14 00:00:00,USDT/USD,1.061139,1.063207,1.060017,1.062191,157239.9949184339,148033.63511688
1660348800000,2022-08-13 00:00:00,USDT/USD,1.0614,1.063018,1.058,1.061139,143215.97961333083,134964.39167096
1660262400000,2022-08-12 00:00:00,USDT/USD,1.061981,1.063019,1.059939,1.061472,139322.75088962368,131254.28733836
1660176000000,2022-08-11 00:00:00,USDT/USD,1.06799,1.079074,1.058002,1.061943,383195.42794441996,360843.68741488
1660089600000,2022-08-10 00:00:00,USDT/USD,1.069218,1.076569,1.064523,1.06799,295522.88983767777,276709.41660285
1660003200000,2022-08-09 00:00:00,USDT/USD,1.063126,1.063126,1.063009,1.063009,891.3856042268118,838.54944241
1659916800000,2022-08-08 00:00:00,USDT/USD,1.063599,1.064277,1.059067,1.063134,180523.92862911292,169803.55122601
1659830400000,2022-08-07 00:00:00,USDT/USD,1.067442,1.067442,1.063055,1.0635,94399.57878263494,88763.12062307
1659744000000,2022-08-06 00:00:00,USDT/USD,1.071665,1.08027,1.067483,1.067484,107963.64034176446,101138.41550952
1659657600000,2022-08-05 00:00:00,USDT/USD,1.075223,1.075224,1.070925,1.071665,189297.3544119479,176638.55254389
1659571200000,2022-08-04 00:00:00,USDT/USD,1.069,1.076571,1.068999,1.075223,95735.78446817155,89038.07346771
1659484800000,2022-08-03 00:00:00,USDT/USD,1.063853,1.069,1.063853,1.069,151825.35562790078,142025.5899232
1659398400000,2022-08-02 00:00:00,USDT/USD,1.063677,1.066317,1.06001,1.063853,237018.0092241165,222792.06734776
1659312000000,2022-08-01 00:00:00,USDT/USD,1.071918,1.073888,1.061457,1.063676,249813.47602200205,234858.61862259
1659225600000,2022-07-31 00:00:00,USDT/USD,1.065199,1.071973,1.065148,1.071917,133912.84351073817,124928.36993045
1659139200000,2022-07-30 00:00:00,USDT/USD,1.064216,1.067435,1.062555,1.065199,215865.75958356724,202652.98745452
1659052800000,2022-07-29 00:00:00,USDT/USD,1.072882,1.082444,1.064216,1.064217,363077.8630556565,341169.01257512
1658966400000,2022-07-28 00:00:00,USDT/USD,1.094197,1.09423,1.07,1.07282,433694.55975292233,404256.59453862
1658880000000,2022-07-27 00:00:00,USDT/USD,1.103291,1.105205,1.091001,1.094197,379401.56471882353,346739.72302869
1658793600000,2022-07-26 00:00:00,USDT/USD,1.10346,1.106661,1.102164,1.10329,255603.6886163906,231674.07355853
1658707200000,2022-07-25 00:00:00,USDT/USD,1.093855,1.10346,1.093854,1.10346,315227.2334432758,285671.64504674
1658620800000,2022-07-24 00:00:00,USDT/USD,1.086343,1.09778,1.086343,1.093855,188356.0195203609,172194.68715722
1658534400000,2022-07-23 00:00:00,USDT/USD,1.082469,1.087856,1.08085,1.086344,241533.09651454003,222335.73942926
1658448000000,2022-07-22 00:00:00,USDT/USD,1.077344,1.083463,1.077235,1.082413,392827.0194323484,362917.86908726
1658361600000,2022-07-21 00:00:00,USDT/USD,1.076346,1.081087,1.075147,1.077344,476636.78568449005,442418.37860933
1658275200000,2022-07-20 00:00:00,USDT/USD,1.071574,1.077586,1.071002,1.075927,488575.75724405923,454097.49661832
1658188800000,2022-07-19 00:00:00,USDT/USD,1.074764,1.07767,1.070074,1.071557,493830.08879031613,460852.84197697
1658102400000,2022-07-18 00:00:00,USDT/USD,1.081931,1.082244,1.074154,1.074608,473753.0897320884,440861.30917701
1658016000000,2022-07-17 00:00:00,USDT/USD,1.088842,1.092444,1.080059,1.081891,342499.95835977996,316575.29118902
1657929600000,2022-07-16 00:00:00,USDT/USD,1.094875,1.096961,1.087349,1.0891,381614.6311906446,350394.48277536
1657843200000,2022-07-15 00:00:00,USDT/USD,1.09765,1.099921,1.09282,1.094875,345037.85197404114,315139.0359393
1657756800000,2022-07-14 00:00:00,USDT/USD,1.101306,1.105,1.097005,1.097409,371816.2723924966,338812.85135487
1657670400000,2022-07-13 00:00:00,USDT/USD,1.101956,1.104557,1.095942,1.101268,405264.37620777695,367997.95890535
1657584000000,2022-07-12 00:00:00,USDT/USD,1.111976,1.117019,1.099094,1.102123,379869.6628708617,344670.84242944
1657497600000,2022-07-11 00:00:00,USDT/USD,1.108463,1.111993,1.106583,1.111975,389677.09736466757,350436.92292063
1657411200000,2022-07-10 00:00:00,USDT/USD,1.104226,1.104399,1.1035,1.104398,14698.642573260897,13309.18977874
1657324800000,2022-07-09 00:00:00,USDT/USD,1.101453,1.104543,1.100556,1.104222,319623.7926616259,289456.09910111
1657238400000,2022-07-08 00:00:00,USDT/USD,1.098048,1.107445,1.097003,1.102134,435999.50015631644,395595.72625136
1657152000000,2022-07-07 00:00:00,USDT/USD,1.102569,1.105863,1.09,1.098048,454487.7826926004,413905.20513912
1657065600000,2022-07-06 00:00:00,USDT/USD,1.100772,1.108358,1.1,1.102575,380982.3174887487,345538.68670045
1656979200000,2022-07-05 00:00:00,USDT/USD,1.104413,1.105848,1.1,1.100676,407786.6123834061,370487.42080631
1656892800000,2022-07-04 00:00:00,USDT/USD,1.10194,1.106042,1.099,1.104206,375444.5062351372,340013.10102928
1656806400000,2022-07-03 00:00:00,USDT/USD,1.102253,1.104568,1.100957,1.102189,351861.9672713224,319239.22963423
1656720000000,2022-07-02 00:00:00,USDT/USD,1.124689,1.125011,1.099989,1.102253,342824.655499343,311021.74863606
1656633600000,2022-07-01 00:00:00,USDT/USD,1.120802,1.131861,1.10361,1.124584,514171.3454774166,457210.26217465
1656547200000,2022-06-30 00:00:00,USDT/USD,1.102691,1.127,1.1,1.120639,390434.9495639263,348403.85669598
1656460800000,2022-06-29 00:00:00,USDT/USD,1.1021,1.118981,1.081849,1.10269,269440.739394931,244348.58336879
1656374400000,2022-06-28 00:00:00,USDT/USD,1.099735,1.100237,1.099734,1.100173,4451.489828859812,4046.17258273
1656288000000,2022-06-27 00:00:00,USDT/USD,1.097511,1.101078,1.096378,1.099734,129179.90927856405,117464.68625919
1656201600000,2022-06-26 00:00:00,USDT/USD,1.098368,1.103992,1.096713,1.09751,148977.1368428656,135741.02909574
1656115200000,2022-06-25 00:00:00,USDT/USD,1.10242,1.102837,1.098367,1.098367,128495.29789591307,116987.58055906
1656028800000,2022-06-24 00:00:00,USDT/USD,1.102124,1.103968,1.10024,1.102419,152468.56133966913,138303.64075698
1655942400000,2022-06-23 00:00:00,USDT/USD,1.109109,1.109489,1.101371,1.102013,150624.10681570912,136680.88018536
1655856000000,2022-06-22 00:00:00,USDT/USD,1.104033,1.113,1.102807,1.109108,248811.8692504985,224335.11366837
1655769600000,2022-06-21 00:00:00,USDT/USD,1.108642,1.111353,1.099244,1.104033,398308.770009234,360776.14528663
1655683200000,2022-06-20 00:00:00,USDT/USD,1.09512,1.112598,1.094389,1.108743,364890.99910945393,329103.31709824
1655596800000,2022-06-19 00:00:00,USDT/USD,1.104302,1.104302,1.09,1.095119,274405.6187446162,250571.50752075
1655510400000,2022-06-18 00:00:00,USDT/USD,1.09927,1.107266,1.097695,1.104301,328449.72199766,297427.71399977
1655424000000,2022-06-17 00:00:00,USDT/USD,1.09554,1.1,1.095539,1.09927,158418.97960655397,144112.89274387
1655337600000,2022-06-16 00:00:00,USDT/USD,1.0904,1.095656,1.089883,1.09554,200715.36346717796,183211.35099328
1655251200000,2022-06-15 00:00:00,USDT/USD,1.085368,1.094116,1.085143,1.090401,458285.71898502705,420290.9929329
1655164800000,2022-06-14 00:00:00,USDT/USD,1.082442,1.096,1.078099,1.085353,484914.5591425337,446780.5028802
1655078400000,2022-06-13 00:00:00,USDT/USD,1.083865,1.093688,1.079656,1.082442,614529.7263277776,567725.31583935
1654992000000,2022-06-12 00:00:00,USDT/USD,1.078969,1.088803,1.078219,1.084243,242530.29357466038,223686.28948922
1654905600000,2022-06-11 00:00:00,USDT/USD,1.071955,1.081238,1.070282,1.078969,242869.8825398596,225094.40265648
1654819200000,2022-06-10 00:00:00,USDT/USD,1.057966,1.072068,1.057273,1.07194,196470.11213686902,183284.61680399
1654732800000,2022-06-09 00:00:00,USDT/USD,1.056614,1.061082,1.055736,1.057967,166412.32107714898,157294.43458742
1654646400000,2022-06-08 00:00:00,USDT/USD,1.051452,1.057899,1.05135,1.056614,221690.37159425064,209812.0710063
1654560000000,2022-06-07 00:00:00,USDT/USD,1.043307,1.060553,1.043307,1.051453,284636.5307793073,270707.80223111
1654473600000,2022-06-06 00:00:00,USDT/USD,1.059965,1.060267,1.043265,1.043307,268765.2985870581,257609.02456042
1654387200000,2022-06-05 00:00:00,USDT/USD,1.058742,1.063329,1.057935,1.05992,102250.32686419123,96469.85325703
1654300800000,2022-06-04 00:00:00,USDT/USD,1.056349,1.06,1.055537,1.058743,70739.6658268559,66814.76602618
1654214400000,2022-06-03 00:00:00,USDT/USD,1.047459,1.056558,1.047459,1.056349,202532.69108759976,191728.95613817
1654128000000,2022-06-02 00:00:00,USDT/USD,1.039923,1.048175,1.039922,1.047459,153471.5960710555,146517.99838567
1654041600000,2022-06-01 00:00:00,USDT/USD,1.033173,1.042616,1.030023,1.039923,318843.283110188,306602.7803118
1653955200000,2022-05-31 00:00:00,USDT/USD,1.044334,1.044334,1.033171,1.033173,322101.5611914947,311759.56126563
1653868800000,2022-05-30 00:00:00,USDT/USD,1.059505,1.061026,1.011111,1.044333,965548.1359093876,924559.6336699
1653782400000,2022-05-29 00:00:00,USDT/USD,1.067921,1.067921,1.058169,1.05955,804421.6550960715,759210.6602766
1653696000000,2022-05-28 00:00:00,USDT/USD,1.083554,1.087981,1.067599,1.06814,606953.5549773582,568234.08446211
1653609600000,2022-05-27 00:00:00,USDT/USD,1.095528,1.099085,1.081616,1.083554,412566.72225201497,380753.26402931
1653523200000,2022-05-26 00:00:00,USDT/USD,1.095459,1.104,1.09,1.095529,341360.4677896056,311594.18672587
1653436800000,2022-05-25 00:00:00,USDT/USD,1.099971,1.101102,1.082479,1.095459,383013.78327986645,349637.71650045
1653350400000,2022-05-24 00:00:00,USDT/USD,1.103882,1.104743,1.099093,1.099971,370627.81515408657,336943.2604624
1653264000000,2022-05-23 00:00:00,USDT/USD,1.100002,1.105336,1.099724,1.103882,344705.6303378767,312266.73714933
1653177600000,2022-05-22 00:00:00,USDT/USD,1.1025,1.103026,1.1,1.100002,101720.48061681012,92472.99606438
1653091200000,2022-05-21 00:00:00,USDT/USD,1.102527,1.105613,1.10243,1.102499,66036.23699430333,59896.8679285
1653004800000,2022-05-20 00:00:00,USDT/USD,1.102012,1.108445,1.100063,1.102527,307425.4147594294,278837.08495069
1652918400000,2022-05-19 00:00:00,USDT/USD,1.111999,1.114808,1.1,1.102011,268168.7070137529,243344.85500939
1652832000000,2022-05-18 00:00:00,USDT/USD,1.103551,1.113095,1.103438,1.112,326184.78262249916,293331.63904901
1652745600000,2022-05-17 00:00:00,USDT/USD,1.102504,1.107,1.100806,1.103552,202562.0717808013,183554.62341675
1652659200000,2022-05-16 00:00:00,USDT/USD,1.102003,1.107541,1.101615,1.102503,335681.7683199169,304472.43075068
1652572800000,2022-05-15 00:00:00,USDT/USD,1.104959,1.105763,1.100803,1.102003,134094.69638232607,121682.69631056
1652486400000,2022-05-14 00:00:00,USDT/USD,1.105292,1.107647,1.101816,1.104894,189276.4498032847,171307.33790145
1652400000000,2022-05-13 00:00:00,USDT/USD,1.109031,1.109815,1.099354,1.105292,352167.13633611175,318619.09462487
1652313600000,2022-05-12 00:00:00,USDT/USD,1.132605,1.142472,1.10605,1.109031,1077544.6100975042,971609.09848102
1652227200000,2022-05-11 00:00:00,USDT/USD,1.109335,1.13366,1.106615,1.132716,817306.201862228,721545.56116646
1652140800000,2022-05-10 00:00:00,USDT/USD,1.115898,1.118,1.104933,1.109334,627775.9925975867,565903.49939476
1652054400000,2022-05-09 00:00:00,USDT/USD,1.106764,1.117,1.095001,1.116191,658053.9582170219,589553.18419251
1651968000000,2022-05-08 00:00:00,USDT/USD,1.096094,1.109999,1.095094,1.106507,301536.9418829529,272512.45756507
1651881600000,2022-05-07 00:00:00,USDT/USD,1.086489,1.098248,1.086488,1.096095,150732.8778252899,137518.07810937
1651795200000,2022-05-06 00:00:00,USDT/USD,1.087866,1.09351,1.085349,1.086488,333620.3506254222,307063.07904498
1651708800000,2022-05-05 00:00:00,USDT/USD,1.062633,1.087997,1.06127,1.087861,398738.2845620566,366534.22134083
1651622400000,2022-05-04 00:00:00,USDT/USD,1.069079,1.070635,1.062633,1.062633,270724.5284254673,254767.66524799
1651536000000,2022-05-03 00:00:00,USDT/USD,1.063833,1.07033,1.063833,1.069078,155780.03601143038,145714.37819451
1651449600000,2022-05-02 00:00:00,USDT/USD,1.057969,1.065977,1.055003,1.063833,282612.82429630077,265655.25255966
1651363200000,2022-05-01 00:00:00,USDT/USD,1.061134,1.067569,1.055,1.057977,294410.35921967967,278276.71038187
1651276800000,2022-04-30 00:00:00,USDT/USD,1.067155,1.07881,1.058672,1.061206,217040.6318425782,204522.62034193
1651190400000,2022-04-29 00:00:00,USDT/USD,1.057955,1.073482,1.057955,1.067223,380484.119786159,356517.915924
1651104000000,2022-04-28 00:00:00,USDT/USD,1.103001,1.110201,1.043696,1.05786,996953.6671152362,942424.95898818
1651017600000,2022-04-27 00:00:00,USDT/USD,1.109588,1.110699,1.103,1.103,248848.4212727461,225610.5360587
1650931200000,2022-04-26 00:00:00,USDT/USD,1.094778,1.11,1.05,1.109588,500870.77284892957,451402.47808099
1650844800000,2022-04-25 00:00:00,USDT/USD,1.102822,1.112119,1.081,1.095395,733344.1456205074,669479.17931021
1650758400000,2022-04-24 00:00:00,USDT/USD,1.101211,1.101211,1.10121,1.10121,1252.4347619712655,1137.32599774
1650672000000,2022-04-23 00:00:00,USDT/USD,1.092858,1.101211,1.092857,1.10121,168674.9259134471,153172.35215213
1650585600000,2022-04-22 00:00:00,USDT/USD,1.08788,1.093021,1.0859,1.092857,302277.25820942246,276593.60575942
1650412800000,2022-04-20 00:00:00,USDT/USD,1.087634,1.087635,1.08763,1.08763,8974.020148712474,8250.98622575
1650326400000,2022-04-19 00:00:00,USDT/USD,1.090082,1.091,1.086223,1.087634,228105.7440849469,209726.56618398
1650240000000,2022-04-18 00:00:00,USDT/USD,1.08444,1.097,1.078986,1.090083,435906.6967454649,399883.95080509
1650153600000,2022-04-17 00:00:00,USDT/USD,1.081502,1.084441,1.081501,1.08444,132957.00498685255,122604.29805877
1650067200000,2022-04-16 00:00:00,USDT/USD,1.0813,1.08284,1.0813,1.081501,164343.42852100605,151958.64684453
1649980800000,2022-04-15 00:00:00,USDT/USD,1.081296,1.08168,1.078601,1.0813,220023.25427763522,203480.30544496
1649894400000,2022-04-14 00:00:00,USDT/USD,1.079051,1.082294,1.078483,1.081297,262504.0699202567,242767.7778818
1649808000000,2022-04-13 00:00:00,USDT/USD,1.080917,1.082,1.079051,1.079051,342310.88675022597,317233.27882577
1649721600000,2022-04-12 00:00:00,USDT/USD,1.075082,1.085,1.074021,1.080916,354447.81394336995,327914.30041129
1649635200000,2022-04-11 00:00:00,USDT/USD,1.074798,1.075351,1.067887,1.075082,831514.5398073288,773442.89999026
1649548800000,2022-04-10 00:00:00,USDT/USD,1.069,1.069,1.068999,1.069,1504.15306269829,1407.06554041
1649462400000,2022-04-09 00:00:00,USDT/USD,1.066998,1.069,1.066998,1.069,171677.44270356768,160596.29813243
1649376000000,2022-04-08 00:00:00,USDT/USD,1.061393,1.066999,1.061392,1.066999,289409.6289042195,271237.01981372
1649289600000,2022-04-07 00:00:00,USDT/USD,1.055755,1.061393,1.055697,1.061393,328732.43618412054,309717.92369473
1649203200000,2022-04-06 00:00:00,USDT/USD,1.038593,1.057,1.038593,1.055755,539269.3069293709,510790.19936384
1649116800000,2022-04-05 00:00:00,USDT/USD,1.034845,1.038595,1.03329,1.038595,356513.6605214555,343265.33492021
