https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume EUR
1663470000,2022-09-18 03:00:00,ADA/EUR,0.48217,0.48217,0.48217,0.48217,0.00000000,0.0
1663466400,2022-09-18 02:00:00,ADA/EUR,0.48217,0.48217,0.48217,0.48217,0.00000000,0.0
1663462800,2022-09-18 01:00:00,ADA/EUR,0.48218,0.48218,0.48217,0.48217,5998.87361290,2892.476889931993
1663459200,2022-09-18 00:00:00,ADA/EUR,0.48088,0.48129,0.48065,0.48104,1134.86373481,545.9148509930025
1663455600,2022-09-17 23:00:00,ADA/EUR,0.48358,0.48644,0.48358,0.48644,240.33341517,116.9077864752948
1663452000,2022-09-17 22:00:00,ADA/EUR,0.48433,0.48476,0.48420,0.48420,2193.35594795,1062.02294999739
1663448400,2022-09-17 21:00:00,ADA/EUR,0.48324,0.48421,0.48306,0.48421,1843.50576267,892.6439253424406
1663444800,2022-09-17 20:00:00,ADA/EUR,0.48339,0.48400,0.48220,0.48400,26660.02318263,12903.45122039292
1663441200,2022-09-17 19:00:00,ADA/EUR,0.48011,0.48160,0.48011,0.48120,5701.07310607,2743.356378640884
1663437600,2022-09-17 18:00:00,ADA/EUR,0.48233,0.48287,0.48103,0.48103,25048.34242225,12049.004155374918
1663434000,2022-09-17 17:00:00,ADA/EUR,0.48318,0.48318,0.48060,0.48060,236.96220870,113.88403750122
1663430400,2022-09-17 16:00:00,ADA/EUR,0.48123,0.48342,0.48106,0.48258,74488.36808752,35946.5966716754
1663426800,2022-09-17 15:00:00,ADA/EUR,0.48069,0.48261,0.48049,0.48059,12088.82545022,5809.76862312123
1663423200,2022-09-17 14:00:00,ADA/EUR,0.48510,0.48511,0.48189,0.48189,2971.68997776,1432.0276833827663
1663419600,2022-09-17 13:00:00,ADA/EUR,0.47574,0.48106,0.47574,0.48106,2049.94215462,986.1451729014972
1663416000,2022-09-17 12:00:00,ADA/EUR,0.47535,0.47535,0.47423,0.47423,131485.66807036,62354.44836900682
1663412400,2022-09-17 11:00:00,ADA/EUR,0.47657,0.47702,0.47513,0.47594,30982.98232077,14746.040605747272
1663408800,2022-09-17 10:00:00,ADA/EUR,0.47387,0.47509,0.47315,0.47509,30553.56197648,14515.691759405883
1663405200,2022-09-17 09:00:00,ADA/EUR,0.47340,0.47529,0.47340,0.47529,21437.22998859,10188.90104127694
1663401600,2022-09-17 08:00:00,ADA/EUR,0.47558,0.47564,0.47339,0.47354,1061.95264966,502.8770577199964
1663398000,2022-09-17 07:00:00,ADA/EUR,0.47613,0.47613,0.47606,0.47611,2674.70398698,1273.4533152410477
1663394400,2022-09-17 06:00:00,ADA/EUR,0.47446,0.47449,0.47443,0.47443,320.33095500,151.97461498065002
1663390800,2022-09-17 05:00:00,ADA/EUR,0.47688,0.47688,0.47688,0.47688,0.00000000,0.0
1663387200,2022-09-17 04:00:00,ADA/EUR,0.47688,0.47688,0.47688,0.47688,62.31082350,29.714785510680002
1663383600,2022-09-17 03:00:00,ADA/EUR,0.47693,0.47693,0.47667,0.47667,1167.03847840,556.292231498928
1663380000,2022-09-17 02:00:00,ADA/EUR,0.47793,0.47793,0.47793,0.47793,94.65841099,45.2400943644507
1663376400,2022-09-17 01:00:00,ADA/EUR,0.47866,0.47866,0.47589,0.47589,345.42206946,164.38290863531938
1663372800,2022-09-17 00:00:00,ADA/EUR,0.47361,0.48045,0.47361,0.47820,12483.90792439,5969.804769443298
1663369200,2022-09-16 23:00:00,ADA/EUR,0.47024,0.47108,0.47024,0.47108,209.10277436,98.50413494550881
1663365600,2022-09-16 22:00:00,ADA/EUR,0.46761,0.46761,0.46703,0.46703,517.96854900,241.90685143947002
1663362000,2022-09-16 21:00:00,ADA/EUR,0.46559,0.46575,0.46559,0.46568,515.87308250,240.2317770586
1663358400,2022-09-16 20:00:00,ADA/EUR,0.46214,0.46626,0.46214,0.46626,7479.28611559,3487.2919442549933
1663354800,2022-09-16 19:00:00,ADA/EUR,0.46037,0.46043,0.46024,0.46029,32743.77364229,15071.631569809664
1663351200,2022-09-16 18:00:00,ADA/EUR,0.45907,0.46075,0.45755,0.46075,3758.96749759,1731.9442745145925
1663347600,2022-09-16 17:00:00,ADA/EUR,0.45813,0.46063,0.45694,0.45851,23462.35914124,10757.72628984995
1663344000,2022-09-16 16:00:00,ADA/EUR,0.45907,0.46017,0.45500,0.45916,3340.07501705,1533.628844828678
1663340400,2022-09-16 15:00:00,ADA/EUR,0.46066,0.46066,0.46054,0.46066,2715.13854541,1250.7557223285705
1663336800,2022-09-16 14:00:00,ADA/EUR,0.45772,0.46230,0.45772,0.45820,10028.98413209,4595.280529323638
1663333200,2022-09-16 13:00:00,ADA/EUR,0.46415,0.46415,0.45600,0.45705,20265.97081037,9262.561958879609
1663329600,2022-09-16 12:00:00,ADA/EUR,0.46631,0.46646,0.46273,0.46273,9127.31198803,4223.481076221122
1663326000,2022-09-16 11:00:00,ADA/EUR,0.46550,0.46577,0.46520,0.46577,35166.67675736,16379.583033275569
1663322400,2022-09-16 10:00:00,ADA/EUR,0.46482,0.46566,0.46435,0.46550,6756.42819564,3145.11732507042
1663318800,2022-09-16 09:00:00,ADA/EUR,0.46045,0.46349,0.46045,0.46349,12702.74598777,5887.5957378715175
1663315200,2022-09-16 08:00:00,ADA/EUR,0.46749,0.46749,0.46000,0.46029,19851.02834489,9137.229836869417
1663311600,2022-09-16 07:00:00,ADA/EUR,0.46698,0.46764,0.46633,0.46693,5556.92545602,2594.6952031794185
1663308000,2022-09-16 06:00:00,ADA/EUR,0.46887,0.46887,0.46650,0.46670,15581.70587826,7271.982133383942
1663304400,2022-09-16 05:00:00,ADA/EUR,0.46823,0.46938,0.46823,0.46894,8800.14992199,4126.74230441799
1663300800,2022-09-16 04:00:00,ADA/EUR,0.46599,0.46599,0.46599,0.46599,0.00000000,0.0
1663297200,2022-09-16 03:00:00,ADA/EUR,0.46599,0.46599,0.46599,0.46599,534.88752977,249.2522399975223
1663293600,2022-09-16 02:00:00,ADA/EUR,0.46585,0.46585,0.46585,0.46585,3221.27351016,1500.630264708036
1663290000,2022-09-16 01:00:00,ADA/EUR,0.46782,0.46782,0.46782,0.46782,234.35968933,109.6381498623606
1663286400,2022-09-16 00:00:00,ADA/EUR,0.46202,0.46202,0.46202,0.46202,297.67615752,137.5323382973904
1663282800,2022-09-15 23:00:00,ADA/EUR,0.46489,0.46489,0.46489,0.46489,0.00000000,0.0
1663279200,2022-09-15 22:00:00,ADA/EUR,0.46688,0.46761,0.46489,0.46489,2631.53618252,1223.3748558917227
1663275600,2022-09-15 21:00:00,ADA/EUR,0.46903,0.46903,0.46673,0.46673,7289.23855800,3402.10631217534
1663272000,2022-09-15 20:00:00,ADA/EUR,0.46883,0.46988,0.46867,0.46898,5312.94465693,2491.6647852070314
1663268400,2022-09-15 19:00:00,ADA/EUR,0.46801,0.46801,0.46801,0.46801,65.18023118,30.504999994551802
1663264800,2022-09-15 18:00:00,ADA/EUR,0.46886,0.47007,0.46750,0.46750,8576.75636615,4009.6336011751255
1663261200,2022-09-15 17:00:00,ADA/EUR,0.46983,0.47019,0.46888,0.47005,14977.78366051,7040.307209622726
1663257600,2022-09-15 16:00:00,ADA/EUR,0.46921,0.46961,0.46896,0.46902,38946.46036089,18266.668838464626
1663254000,2022-09-15 15:00:00,ADA/EUR,0.46534,0.46854,0.46300,0.46761,64833.35997849,30316.72745954171
1663250400,2022-09-15 14:00:00,ADA/EUR,0.47694,0.47886,0.46587,0.46587,40001.49296677,18635.49552842914
1663246800,2022-09-15 13:00:00,ADA/EUR,0.47574,0.47659,0.47455,0.47608,10261.30256192,4885.200923678874
1663243200,2022-09-15 12:00:00,ADA/EUR,0.47543,0.47726,0.47462,0.47560,36762.94546696,17484.456864086176
1663239600,2022-09-15 11:00:00,ADA/EUR,0.47262,0.47561,0.47227,0.47561,14910.42808159,7091.548699885019
1663236000,2022-09-15 10:00:00,ADA/EUR,0.47625,0.47728,0.47426,0.47475,18995.08175609,9017.915063703727
1663232400,2022-09-15 09:00:00,ADA/EUR,0.47544,0.47603,0.47418,0.47536,3515.28261157,1671.0247422359153
1663228800,2022-09-15 08:00:00,ADA/EUR,0.47812,0.47843,0.47483,0.47589,15748.18035382,7494.4015485794
1663225200,2022-09-15 07:00:00,ADA/EUR,0.47805,0.48272,0.47805,0.47818,5042.05838580,2411.011478921844
1663221600,2022-09-15 06:00:00,ADA/EUR,0.47340,0.47887,0.46780,0.47887,17613.14581824,8434.407137980588
1663218000,2022-09-15 05:00:00,ADA/EUR,0.47081,0.47340,0.47081,0.47340,475.46928166,225.08715793784398
1663214400,2022-09-15 04:00:00,ADA/EUR,0.47104,0.47104,0.46848,0.46995,5658.48879639,2659.2068098634804
1663210800,2022-09-15 03:00:00,ADA/EUR,0.47087,0.47190,0.47087,0.47190,1027.80647256,485.021874401064
1663207200,2022-09-15 02:00:00,ADA/EUR,0.47728,0.47728,0.47195,0.47274,9661.75985212,4567.500352491209
1663203600,2022-09-15 01:00:00,ADA/EUR,0.47930,0.47930,0.47930,0.47930,0.00000000,0.0
