https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVAX,Volume USDT
1663545600000.0,2022-09-19 00:00:00,AVAX/USDT,16.7185,16.778,16.6635,16.673,55.595360762910104,926.94145
1663459200000.0,2022-09-18 00:00:00,AVAX/USDT,18.4815,18.756,16.2785,16.7185,34463.20744983103,576173.13375
1663372800000.0,2022-09-17 00:00:00,AVAX/USDT,18.0555,18.5815,18.054,18.4815,8438.589608527445,155957.79385
1663286400000.0,2022-09-16 00:00:00,AVAX/USDT,18.1955,18.301,17.527,18.0555,17165.4053141702,309929.97565
1663200000000.0,2022-09-15 00:00:00,AVAX/USDT,19.112,19.3665,18.103,18.1955,64842.68888461433,1179845.1456
1663113600000.0,2022-09-14 00:00:00,AVAX/USDT,18.865,19.303,18.438,19.112,61349.925497069904,1172519.7761
1663027200000.0,2022-09-13 00:00:00,AVAX/USDT,21.379,21.79,18.761,18.865,68744.26116087995,1296860.4868
1662940800000.0,2022-09-12 00:00:00,AVAX/USDT,20.6695,21.9115,20.065,21.379,60736.642396744464,1298488.6778
1662854400000.0,2022-09-11 00:00:00,AVAX/USDT,20.4555,20.9515,19.939,20.6695,22341.607467524613,461789.85555
1662768000000.0,2022-09-10 00:00:00,AVAX/USDT,20.3965,21.176,20.0575,20.4555,24764.442382244382,506569.05115
1662681600000.0,2022-09-09 00:00:00,AVAX/USDT,19.132,20.857,19.111,20.3965,39023.30303483441,795938.80035
1662595200000.0,2022-09-08 00:00:00,AVAX/USDT,18.9965,19.166,18.421,19.132,28499.61535647083,545254.641
1662508800000.0,2022-09-07 00:00:00,AVAX/USDT,18.203,19.297,17.857,18.9965,18071.388861105992,343293.1385
1662422400000.0,2022-09-06 00:00:00,AVAX/USDT,19.4465,20.4765,18.1585,18.203,45125.83921606329,821425.65125
1662336000000.0,2022-09-05 00:00:00,AVAX/USDT,19.0185,19.4845,18.4305,19.4465,18684.919458514385,363356.28625
1662249600000.0,2022-09-04 00:00:00,AVAX/USDT,18.886,19.14,18.7385,19.0185,20872.896224728553,396971.17685
1662163200000.0,2022-09-03 00:00:00,AVAX/USDT,18.862,18.993,18.5775,18.886,13786.411741501643,260370.17215
1662076800000.0,2022-09-02 00:00:00,AVAX/USDT,19.315,19.6515,18.684,18.862,22814.49743664511,430327.05065
1661990400000.0,2022-09-01 00:00:00,AVAX/USDT,19.137,19.47,18.344,19.315,33345.583360082834,644069.9426
1661904000000.0,2022-08-31 00:00:00,AVAX/USDT,19.394,20.0795,18.994,19.137,42963.61834927104,822194.76435
1661817600000.0,2022-08-30 00:00:00,AVAX/USDT,19.333,20.63,18.882,19.394,78653.39132979272,1525403.87145
1661731200000.0,2022-08-29 00:00:00,AVAX/USDT,18.514,19.46,17.479,19.333,179002.0383308333,3460646.40705
1661644800000.0,2022-08-28 00:00:00,AVAX/USDT,20.032,20.452,18.061,18.514,108048.6561791077,2000412.8205
1661558400000.0,2022-08-27 00:00:00,AVAX/USDT,20.669,20.875,19.7905,20.032,83951.71532298323,1681720.76135
1661472000000.0,2022-08-26 00:00:00,AVAX/USDT,22.99,23.2465,20.346,20.669,80769.84154530939,1669431.8549
1661385600000.0,2022-08-25 00:00:00,AVAX/USDT,23.007,23.6545,22.6865,22.99,57185.39358851675,1314692.1986
1661299200000.0,2022-08-24 00:00:00,AVAX/USDT,23.5045,23.6305,22.8175,23.007,27532.091972008515,633430.84
1661212800000.0,2022-08-23 00:00:00,AVAX/USDT,22.5685,23.714,21.838,23.5045,24486.87574294284,575551.7709
1661126400000.0,2022-08-22 00:00:00,AVAX/USDT,22.9715,23.0005,21.6365,22.5685,29533.99907614596,666538.05815
1661040000000.0,2022-08-21 00:00:00,AVAX/USDT,22.2945,23.5385,22.1585,22.9715,23543.16972988268,540821.92345
1660953600000.0,2022-08-20 00:00:00,AVAX/USDT,22.4505,23.073,21.632,22.2945,19703.81283500415,439286.65525
1660867200000.0,2022-08-19 00:00:00,AVAX/USDT,24.207,24.3975,21.3015,22.4505,67500.20356784927,1515413.3202
1660780800000.0,2022-08-18 00:00:00,AVAX/USDT,25.5535,26.31,23.9215,24.207,43907.728582641386,1062874.3858
1660694400000.0,2022-08-17 00:00:00,AVAX/USDT,27.1135,28.207,25.2665,25.5535,52599.57202340188,1344103.1637
1660608000000.0,2022-08-16 00:00:00,AVAX/USDT,27.891,28.4,26.934,27.1135,33289.54913788335,902596.19055
1660521600000.0,2022-08-15 00:00:00,AVAX/USDT,28.194,29.288,27.0855,27.891,41119.897051020045,1146875.04865
1660435200000.0,2022-08-14 00:00:00,AVAX/USDT,29.1545,29.853,27.851,28.194,33507.88742285593,944721.378
1660348800000.0,2022-08-13 00:00:00,AVAX/USDT,29.332,30.354,28.877,29.1695,38245.104785820804,1115590.58405
1660262400000.0,2022-08-12 00:00:00,AVAX/USDT,28.5275,29.443,28.0465,29.33,27233.22226900784,798750.40915
1660176000000.0,2022-08-11 00:00:00,AVAX/USDT,29.18,30.091,28.2805,28.5275,46766.49468057138,1334131.177
1660089600000.0,2022-08-10 00:00:00,AVAX/USDT,27.408,30.1865,26.6185,29.18,44541.95169979438,1299734.1506
1660003200000.0,2022-08-09 00:00:00,AVAX/USDT,27.914,28.8175,26.977,27.408,65106.115437098655,1784428.4119
1659916800000.0,2022-08-08 00:00:00,AVAX/USDT,27.8795,30.872,27.579,27.914,46795.98702443218,1306263.1818
1659830400000.0,2022-08-07 00:00:00,AVAX/USDT,26.6445,28.4795,25.8325,27.8795,38523.75716745279,1074023.08795
1659744000000.0,2022-08-06 00:00:00,AVAX/USDT,24.959,26.928,23.976,26.6445,108535.87819625063,2891884.2066
1659657600000.0,2022-08-05 00:00:00,AVAX/USDT,23.376,24.98,23.117,24.959,69358.02191193558,1731106.8689
1659571200000.0,2022-08-04 00:00:00,AVAX/USDT,23.0485,23.991,22.8805,23.376,22134.649666324432,517419.5706
1659484800000.0,2022-08-03 00:00:00,AVAX/USDT,22.823,24.182,22.2875,23.0485,32793.2092413823,755834.2832
1659398400000.0,2022-08-02 00:00:00,AVAX/USDT,23.5955,23.979,22.25,22.823,15875.45337598037,362325.4724
1659312000000.0,2022-08-01 00:00:00,AVAX/USDT,23.7225,24.3165,22.9765,23.5955,26586.73075798351,627327.2056
1659225600000.0,2022-07-31 00:00:00,AVAX/USDT,24.215,25.233,23.5405,23.7225,17988.590492148804,426734.33795
1659139200000.0,2022-07-30 00:00:00,AVAX/USDT,24.4805,25.8115,23.95,24.215,39893.26741276069,966015.4704
1659052800000.0,2022-07-29 00:00:00,AVAX/USDT,24.192,25.377,23.486,24.4805,58163.51708094197,1423871.9799
1658966400000.0,2022-07-28 00:00:00,AVAX/USDT,23.382,24.686,22.4195,24.192,83265.3966621197,2014356.47605
1658880000000.0,2022-07-27 00:00:00,AVAX/USDT,20.691,23.476,20.198,23.382,51282.568411598666,1199089.0146
1658793600000.0,2022-07-26 00:00:00,AVAX/USDT,20.8925,20.9675,19.5525,20.691,39231.558167802425,811740.17005
1658707200000.0,2022-07-25 00:00:00,AVAX/USDT,23.802,23.8375,20.884,20.892,45700.23177292744,954769.2422
1658620800000.0,2022-07-24 00:00:00,AVAX/USDT,23.6055,24.464,23.245,23.802,18031.01794597093,429174.28915
1658534400000.0,2022-07-23 00:00:00,AVAX/USDT,23.627,24.6855,22.842,23.6055,24293.409491432085,573458.07775
1658448000000.0,2022-07-22 00:00:00,AVAX/USDT,25.007,25.5395,23.6025,23.627,47061.43775976637,1111920.58995
1658361600000.0,2022-07-21 00:00:00,AVAX/USDT,23.576,25.4335,22.6645,25.007,60743.926114687885,1519023.36035
1658275200000.0,2022-07-20 00:00:00,AVAX/USDT,24.7255,26.3675,23.422,23.576,87343.10186842553,2059200.96965
1658188800000.0,2022-07-19 00:00:00,AVAX/USDT,23.98,27.802,23.039,24.7255,119578.90267739783,2956648.15815
1658102400000.0,2022-07-18 00:00:00,AVAX/USDT,20.6215,24.318,20.597,23.98,75481.25804837364,1810040.568
1658016000000.0,2022-07-17 00:00:00,AVAX/USDT,21.243,22.1015,20.5815,20.621,22430.396680568352,462537.20995
1657929600000.0,2022-07-16 00:00:00,AVAX/USDT,19.3475,21.488,18.68,21.243,37204.82436331968,790342.08395
1657843200000.0,2022-07-15 00:00:00,AVAX/USDT,19.76,20.2665,19.104,19.3475,57089.12223801525,1104531.7925
1657756800000.0,2022-07-14 00:00:00,AVAX/USDT,18.8215,19.9615,17.7965,19.76,66832.59186487853,1320612.01525
1657670400000.0,2022-07-13 00:00:00,AVAX/USDT,16.745,18.902,16.378,18.8215,82579.77368700688,1554275.21045
1657584000000.0,2022-07-12 00:00:00,AVAX/USDT,17.34,18.057,16.7135,16.745,60969.33380412062,1020931.49455
1657497600000.0,2022-07-11 00:00:00,AVAX/USDT,19.175,19.175,17.32,17.34,46285.19725778547,802585.32045
1657411200000.0,2022-07-10 00:00:00,AVAX/USDT,19.887,19.981,18.7375,19.175,28720.220305084746,550710.22435
1657324800000.0,2022-07-09 00:00:00,AVAX/USDT,19.7325,20.2605,19.572,19.887,30885.691670437976,614223.75025
1657238400000.0,2022-07-08 00:00:00,AVAX/USDT,20.186,21.0955,19.425,19.7325,96006.06724439377,1894439.7219
1657152000000.0,2022-07-07 00:00:00,AVAX/USDT,19.163,20.609,18.866,20.186,88175.70153324086,1779914.71115
1657065600000.0,2022-07-06 00:00:00,AVAX/USDT,18.047,19.4565,17.7875,19.163,100609.54687679383,1927980.7468
1656979200000.0,2022-07-05 00:00:00,AVAX/USDT,17.9135,18.6505,16.68,18.047,242627.8265778246,4378704.38625
1656892800000.0,2022-07-04 00:00:00,AVAX/USDT,16.659,18.0595,16.318,17.9135,103935.41325815726,1861847.0254
1656806400000.0,2022-07-03 00:00:00,AVAX/USDT,16.32,16.9115,15.8465,16.659,57390.43097124678,956067.18955
1656720000000.0,2022-07-02 00:00:00,AVAX/USDT,16.0905,16.61,15.967,16.32,43314.841246936274,706898.20915
1656633600000.0,2022-07-01 00:00:00,AVAX/USDT,16.9975,17.666,15.7675,16.0895,159620.05786693183,2568206.92105
1656547200000.0,2022-06-30 00:00:00,AVAX/USDT,17.7835,17.818,15.7815,16.9975,156803.5829533755,2665268.90125
1656460800000.0,2022-06-29 00:00:00,AVAX/USDT,18.0955,18.669,17.182,17.7835,151393.64110551917,2692308.8166
1656374400000.0,2022-06-28 00:00:00,AVAX/USDT,19.3305,20.514,18.0005,18.0955,102545.06935425934,1855604.3025
1656288000000.0,2022-06-27 00:00:00,AVAX/USDT,19.7335,21.403,19.1485,19.33,99462.11601396794,1922602.70255
1656201600000.0,2022-06-26 00:00:00,AVAX/USDT,21.3805,22.0595,19.605,19.7335,138818.81155649023,2739381.01785
1656115200000.0,2022-06-25 00:00:00,AVAX/USDT,20.485,21.6795,19.8735,21.3815,69693.79963052172,1490157.9768
1656028800000.0,2022-06-24 00:00:00,AVAX/USDT,18.304,20.936,17.9675,20.485,121076.93616792775,2480261.0374
1655942400000.0,2022-06-23 00:00:00,AVAX/USDT,16.0825,18.4025,16.0355,18.305,87366.6814394974,1599247.10375
1655856000000.0,2022-06-22 00:00:00,AVAX/USDT,16.9235,17.4185,15.971,16.0825,96926.92623659258,1558827.2912
1655769600000.0,2022-06-21 00:00:00,AVAX/USDT,17.106,18.48,16.635,16.9235,85251.2043253464,1442748.7564
1655683200000.0,2022-06-20 00:00:00,AVAX/USDT,16.1565,17.847,15.3355,17.106,82237.26182041389,1406750.6007
1655596800000.0,2022-06-19 00:00:00,AVAX/USDT,14.83,16.363,13.72,16.1565,46975.99455946523,758967.6561
1655510400000.0,2022-06-18 00:00:00,AVAX/USDT,15.979,16.2935,13.808,14.83,88767.88875927175,1316427.7903
1655424000000.0,2022-06-17 00:00:00,AVAX/USDT,15.7795,16.7245,15.5065,15.979,60783.5472088366,971260.30085
1655337600000.0,2022-06-16 00:00:00,AVAX/USDT,18.301,18.682,15.508,15.7795,71805.16172565671,1133049.54945
1655251200000.0,2022-06-15 00:00:00,AVAX/USDT,16.546,18.4415,14.5585,18.301,82994.94357138955,1518890.4623
1655164800000.0,2022-06-14 00:00:00,AVAX/USDT,16.126,17.2945,14.6875,16.546,56555.67313247915,935770.16765
1655078400000.0,2022-06-13 00:00:00,AVAX/USDT,17.3105,18.419,14.589,16.126,131009.35829715987,2112656.9119
1654992000000.0,2022-06-12 00:00:00,AVAX/USDT,19.886,20.1435,17.2415,17.3105,69541.72861558014,1203802.0932
1654905600000.0,2022-06-11 00:00:00,AVAX/USDT,22.0555,23.016,19.6565,19.8855,35773.68818737271,711377.67645
1654819200000.0,2022-06-10 00:00:00,AVAX/USDT,24.4065,24.8545,21.9355,22.0555,25702.37073519077,566878.63775
1654732800000.0,2022-06-09 00:00:00,AVAX/USDT,24.502,25.3615,23.7145,24.4065,22142.50503964108,540421.04925
1654646400000.0,2022-06-08 00:00:00,AVAX/USDT,24.5695,25.4165,23.767,24.502,18847.834566565994,461809.64255
1654560000000.0,2022-06-07 00:00:00,AVAX/USDT,26.0065,26.205,23.13,24.5695,43800.60996560776,1076159.08655
1654473600000.0,2022-06-06 00:00:00,AVAX/USDT,24.1995,27.7465,24.0575,26.0065,48672.46212293081,1265800.3862
1654387200000.0,2022-06-05 00:00:00,AVAX/USDT,24.563,25.1755,23.94,24.1995,34843.42908324552,843193.5621
1654300800000.0,2022-06-04 00:00:00,AVAX/USDT,23.0095,24.6465,22.15,24.563,32233.635950413223,791754.79985
1654214400000.0,2022-06-03 00:00:00,AVAX/USDT,24.6455,24.676,22.5,23.0095,71807.52543949238,1652255.2566
1654128000000.0,2022-06-02 00:00:00,AVAX/USDT,23.6725,24.876,22.7055,24.6455,127015.34345823782,3130356.6472
1654041600000.0,2022-06-01 00:00:00,AVAX/USDT,26.4155,27.0205,23.2575,23.6725,127974.15584327807,3029468.2042
1653955200000.0,2022-05-31 00:00:00,AVAX/USDT,27.705,29.1625,25.5765,26.4155,97332.45942344457,2571085.5819
1653868800000.0,2022-05-30 00:00:00,AVAX/USDT,26.179,28.48,25.337,27.705,94096.32093484931,2606938.5715
1653782400000.0,2022-05-29 00:00:00,AVAX/USDT,24.768,27.025,23.7265,26.179,90245.91874403149,2362547.9068
1653696000000.0,2022-05-28 00:00:00,AVAX/USDT,22.56,25.709,22.1715,24.768,71002.78799458979,1758597.05305
1653609600000.0,2022-05-27 00:00:00,AVAX/USDT,23.4515,23.8595,21.3555,22.56,110193.8020234929,2485972.17365
1653523200000.0,2022-05-26 00:00:00,AVAX/USDT,27.245,28.0015,22.8985,23.4515,129726.51980043922,3042281.4791
1653436800000.0,2022-05-25 00:00:00,AVAX/USDT,29.0745,29.721,27.1295,27.245,78723.3654175078,2144818.0908
1653350400000.0,2022-05-24 00:00:00,AVAX/USDT,29.041,29.626,26.9355,29.0745,134359.2626081274,3906428.3807
1653264000000.0,2022-05-23 00:00:00,AVAX/USDT,31.686,33.1165,28.49,29.041,120260.74957129575,3492492.4283
1653177600000.0,2022-05-22 00:00:00,AVAX/USDT,29.8895,32.7005,28.9705,31.686,49693.07078520482,1574574.6409
1653091200000.0,2022-05-21 00:00:00,AVAX/USDT,28.801,30.6035,28.2155,29.8895,41848.33387477208,1250825.77535
1653004800000.0,2022-05-20 00:00:00,AVAX/USDT,30.3825,31.942,27.8295,28.801,80856.24828130969,2328740.80675
1652918400000.0,2022-05-19 00:00:00,AVAX/USDT,29.589,31.891,27.4925,30.3825,64338.89251378261,1954776.4018
1652832000000.0,2022-05-18 00:00:00,AVAX/USDT,34.409,35.154,29.42,29.589,41333.26638108757,1223010.01895
1652745600000.0,2022-05-17 00:00:00,AVAX/USDT,32.534,35.769,32.24,34.409,38088.41670783806,1310584.3305
1652659200000.0,2022-05-16 00:00:00,AVAX/USDT,36.552,36.552,31.4015,32.534,70667.49111237476,2299096.15585
1652572800000.0,2022-05-15 00:00:00,AVAX/USDT,33.9595,37.0,31.907,36.552,53849.46164368571,1968305.522
1652486400000.0,2022-05-14 00:00:00,AVAX/USDT,32.2015,34.28,29.3255,33.9595,46129.64562346324,1566539.70055
1652400000000.0,2022-05-13 00:00:00,AVAX/USDT,30.32,37.9075,29.5745,32.2015,128104.87522320388,4125169.1395
1652313600000.0,2022-05-12 00:00:00,AVAX/USDT,31.1395,33.866,20.985,30.32,352720.86718667543,10694496.6931
1652227200000.0,2022-05-11 00:00:00,AVAX/USDT,44.5245,46.2,26.17,31.139,466584.13256366615,14528963.3039
1652140800000.0,2022-05-10 00:00:00,AVAX/USDT,41.2295,50.3055,40.0245,44.5245,132953.71422138374,5919697.64885
1652054400000.0,2022-05-09 00:00:00,AVAX/USDT,51.6055,53.017,41.187,41.2295,84367.00616185013,3478409.48055
1651968000000.0,2022-05-08 00:00:00,AVAX/USDT,55.048,55.457,50.657,51.6055,38539.327014562405,1988841.24025
1651881600000.0,2022-05-07 00:00:00,AVAX/USDT,56.9735,57.5,53.24,55.048,19374.41001580439,1066522.52255
1651795200000.0,2022-05-06 00:00:00,AVAX/USDT,59.0685,59.391,55.14,56.9735,28945.088864998637,1649103.02045
1651708800000.0,2022-05-05 00:00:00,AVAX/USDT,67.284,69.463,56.5845,59.0685,44343.34948830595,2619295.13925
1651622400000.0,2022-05-04 00:00:00,AVAX/USDT,59.629,67.601,59.27,67.284,35908.229690565364,2416049.3265
1651536000000.0,2022-05-03 00:00:00,AVAX/USDT,60.3655,62.511,58.1535,59.629,15077.7569404149,899071.5686
1651449600000.0,2022-05-02 00:00:00,AVAX/USDT,58.778,62.441,56.7995,60.3655,42126.8083706753,2543005.8507
1651363200000.0,2022-05-01 00:00:00,AVAX/USDT,56.9955,61.117,56.336,58.778,25406.137737759025,1493321.96395
1651276800000.0,2022-04-30 00:00:00,AVAX/USDT,63.361,64.62,55.089,56.9955,26266.739067119335,1497085.9265
1651190400000.0,2022-04-29 00:00:00,AVAX/USDT,67.271,67.969,62.193,63.361,20206.384449424724,1280296.7251
1651104000000.0,2022-04-28 00:00:00,AVAX/USDT,69.83,70.7325,66.652,67.271,15721.64998439149,1057611.1161
1651017600000.0,2022-04-27 00:00:00,AVAX/USDT,68.6975,71.952,68.3325,69.83,15869.648577259059,1108177.56015
1650931200000.0,2022-04-26 00:00:00,AVAX/USDT,72.8915,73.157,67.584,68.6975,18012.475067506093,1237412.00595
1650844800000.0,2022-04-25 00:00:00,AVAX/USDT,71.531,72.9745,67.367,72.8915,33848.85288270923,2467293.6599
1650758400000.0,2022-04-24 00:00:00,AVAX/USDT,72.8105,73.4615,71.057,71.531,4151.6862772783825,296974.2711
1650672000000.0,2022-04-23 00:00:00,AVAX/USDT,74.0475,74.3725,72.41,72.8105,8190.612453560956,596362.58805
1650585600000.0,2022-04-22 00:00:00,AVAX/USDT,74.9865,77.167,73.3525,74.0475,12777.829477700125,946166.32825
1650499200000.0,2022-04-21 00:00:00,AVAX/USDT,78.194,80.1635,74.213,74.9865,12086.848428050382,906350.45965
1650412800000.0,2022-04-20 00:00:00,AVAX/USDT,80.3015,81.271,77.4465,78.194,14584.857023556793,1140448.3101
1650326400000.0,2022-04-19 00:00:00,AVAX/USDT,77.7615,81.188,76.8245,80.3015,12207.626782812276,980290.7421
1650240000000.0,2022-04-18 00:00:00,AVAX/USDT,75.433,77.9545,71.758,77.7615,15847.069226416672,1232291.87365
1650153600000.0,2022-04-17 00:00:00,AVAX/USDT,77.7605,78.648,75.0805,75.433,5966.014719022178,450034.3883
1650067200000.0,2022-04-16 00:00:00,AVAX/USDT,77.4505,78.224,76.5075,77.7605,4906.888843950334,381562.12995
1649980800000.0,2022-04-15 00:00:00,AVAX/USDT,76.809,78.4965,74.731,77.4505,10303.619454361173,798020.47855
