https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EPS,Volume BTC
1649444400,2022-04-08 19:00:00,EPS/BTC,0.00000556,0.00000569,0.00000548,0.00000569,14849.704,0.08316074893
1649440800,2022-04-08 18:00:00,EPS/BTC,0.00000547,0.00000613,0.00000547,0.00000554,624117.1895,3.664389479683
1649437200,2022-04-08 17:00:00,EPS/BTC,0.00000521,0.00000546,0.00000514,0.00000546,7221.6366,0.038391653517
1649433600,2022-04-08 16:00:00,EPS/BTC,0.00000521,0.00000528,0.0000052,0.00000523,876.4894,0.004594756738
1649430000,2022-04-08 15:00:00,EPS/BTC,0.00000524,0.00000532,0.00000521,0.00000521,1679.953,0.008863600424
1649426400,2022-04-08 14:00:00,EPS/BTC,0.00000499,0.00000524,0.00000498,0.00000524,12416.5793,0.063953727256
1649422800,2022-04-08 13:00:00,EPS/BTC,0.00000512,0.00000512,0.00000495,0.00000499,6873.859,0.034416237607
1649419200,2022-04-08 12:00:00,EPS/BTC,0.00000515,0.00000528,0.00000513,0.00000513,2139.6945,0.011130816124
1649415600,2022-04-08 11:00:00,EPS/BTC,0.00000519,0.00000521,0.00000512,0.00000515,1708.1228,0.008814621103
1649412000,2022-04-08 10:00:00,EPS/BTC,0.00000534,0.00000534,0.0000052,0.0000052,2956.2328,0.015558396821
1649408400,2022-04-08 09:00:00,EPS/BTC,0.00000535,0.00000565,0.00000535,0.00000535,12461.7045,0.068469641792
1649404800,2022-04-08 08:00:00,EPS/BTC,0.00000522,0.00000541,0.00000521,0.00000532,2049.5242,0.010903720002
1649401200,2022-04-08 07:00:00,EPS/BTC,0.00000532,0.00000536,0.0000052,0.00000523,2894.461,0.01531084934
1649397600,2022-04-08 06:00:00,EPS/BTC,0.0000052,0.00000536,0.00000518,0.00000532,2638.0822,0.013937001697
1649394000,2022-04-08 05:00:00,EPS/BTC,0.00000535,0.00000536,0.00000521,0.00000521,1335.2525,0.007057667875
1649390400,2022-04-08 04:00:00,EPS/BTC,0.00000542,0.00000553,0.00000527,0.00000532,4073.7685,0.021879714475
1649386800,2022-04-08 03:00:00,EPS/BTC,0.00000539,0.00000565,0.00000538,0.00000539,28679.4911,0.157124395943
1649383200,2022-04-08 02:00:00,EPS/BTC,0.000005,0.00000586,0.00000499,0.00000538,46038.0313,0.253808001323
1649379600,2022-04-08 01:00:00,EPS/BTC,0.00000472,0.00000509,0.00000469,0.00000499,17770.1433,0.087212678734
1649376000,2022-04-08 00:00:00,EPS/BTC,0.00000473,0.00000477,0.00000473,0.00000473,918.5529,0.004356567581
1649372400,2022-04-07 23:00:00,EPS/BTC,0.00000473,0.00000473,0.0000047,0.0000047,23.7791,0.000112274106
1649368800,2022-04-07 22:00:00,EPS/BTC,0.00000468,0.00000472,0.00000468,0.00000472,179.2437,0.000843389971
1649365200,2022-04-07 21:00:00,EPS/BTC,0.00000472,0.00000472,0.00000468,0.00000468,388.0863,0.001824459572
1649361600,2022-04-07 20:00:00,EPS/BTC,0.00000474,0.00000474,0.00000474,0.00000474,41.2166,0.000195366684
1649358000,2022-04-07 19:00:00,EPS/BTC,0.00000482,0.00000482,0.00000472,0.00000472,1073.8813,0.005113877822
1649354400,2022-04-07 18:00:00,EPS/BTC,0.00000468,0.00000485,0.00000467,0.00000483,2719.0749,0.01289439522
1649350800,2022-04-07 17:00:00,EPS/BTC,0.00000467,0.00000468,0.00000466,0.00000468,761.7604,0.003557718943
1649347200,2022-04-07 16:00:00,EPS/BTC,0.00000471,0.00000471,0.00000466,0.00000468,558.6457,0.002614971217
1649343600,2022-04-07 15:00:00,EPS/BTC,0.00000473,0.00000474,0.00000465,0.00000471,1427.7942,0.006703623095
1649340000,2022-04-07 14:00:00,EPS/BTC,0.00000483,0.00000485,0.00000474,0.00000474,2858.3319,0.013740788406
1649336400,2022-04-07 13:00:00,EPS/BTC,0.00000465,0.00000494,0.00000463,0.00000484,25945.7008,0.12423628385
1649332800,2022-04-07 12:00:00,EPS/BTC,0.00000469,0.00000471,0.00000463,0.00000467,1305.3316,0.006092392203
1649329200,2022-04-07 11:00:00,EPS/BTC,0.0000046,0.0000047,0.00000458,0.00000468,1222.4653,0.005683520816
1649325600,2022-04-07 10:00:00,EPS/BTC,0.00000461,0.00000463,0.00000461,0.00000461,2977.71090863,0.0137808559129569
1649322000,2022-04-07 09:00:00,EPS/BTC,0.00000461,0.00000461,0.00000457,0.0000046,2210.5914,0.010179057577
1649318400,2022-04-07 08:00:00,EPS/BTC,0.00000464,0.00000467,0.00000461,0.00000461,1014.3596,0.004697672864
1649314800,2022-04-07 07:00:00,EPS/BTC,0.00000463,0.00000467,0.00000462,0.00000466,950.9778,0.004418260517
1649311200,2022-04-07 06:00:00,EPS/BTC,0.00000459,0.00000468,0.00000458,0.00000463,6925.6985,0.032078481169
1649307600,2022-04-07 05:00:00,EPS/BTC,0.00000451,0.00000458,0.00000449,0.00000458,8986.634,0.040484217692
1649304000,2022-04-07 04:00:00,EPS/BTC,0.00000449,0.00000451,0.00000449,0.00000451,101.6391,0.000456956921
1649300400,2022-04-07 03:00:00,EPS/BTC,0.00000448,0.00000449,0.00000447,0.00000448,28.4819,0.000127508502
1649296800,2022-04-07 02:00:00,EPS/BTC,0.00000452,0.00000452,0.00000447,0.00000447,810.077,0.003634314302
1649293200,2022-04-07 01:00:00,EPS/BTC,0.00000455,0.00000455,0.00000452,0.00000453,651.5425,0.00295455337
1649289600,2022-04-07 00:00:00,EPS/BTC,0.00000449,0.00000463,0.00000449,0.00000455,10710.3534,0.048924963041
1649286000,2022-04-06 23:00:00,EPS/BTC,0.00000451,0.00000454,0.00000447,0.00000447,760.3422,0.003421463604
1649282400,2022-04-06 22:00:00,EPS/BTC,0.00000455,0.00000455,0.0000045,0.00000453,839.1052,0.003792597918
1649278800,2022-04-06 21:00:00,EPS/BTC,0.00000455,0.00000457,0.00000455,0.00000457,109.0684,0.00049794637
1649275200,2022-04-06 20:00:00,EPS/BTC,0.00000454,0.00000455,0.00000453,0.00000453,4179.2572,0.019001637342
1649271600,2022-04-06 19:00:00,EPS/BTC,0.00000453,0.00000454,0.00000451,0.00000452,189.1397,0.00085457706
1649268000,2022-04-06 18:00:00,EPS/BTC,0.00000451,0.00000456,0.00000449,0.00000452,1895.5803,0.008575211218
1649264400,2022-04-06 17:00:00,EPS/BTC,0.00000446,0.0000045,0.00000435,0.0000045,4056.1484,0.017883544966
1649260800,2022-04-06 16:00:00,EPS/BTC,0.00000447,0.00000448,0.00000443,0.00000445,2638.652,0.011740020868
1649257200,2022-04-06 15:00:00,EPS/BTC,0.00000446,0.00000446,0.0000044,0.00000446,1106.0177,0.004905268928
1649253600,2022-04-06 14:00:00,EPS/BTC,0.00000449,0.00000449,0.0000044,0.00000448,4739.0653,0.021150709546
1649250000,2022-04-06 13:00:00,EPS/BTC,0.00000454,0.00000458,0.00000449,0.00000449,2141.915,0.009735840773
1649246400,2022-04-06 12:00:00,EPS/BTC,0.00000452,0.00000453,0.00000449,0.00000453,1859.1757,0.00838150393
1649242800,2022-04-06 11:00:00,EPS/BTC,0.0000046,0.0000046,0.00000447,0.00000454,5553.0845,0.025046143663
1649239200,2022-04-06 10:00:00,EPS/BTC,0.00000464,0.00000465,0.00000461,0.00000461,2613.1823,0.012079266046
1649235600,2022-04-06 09:00:00,EPS/BTC,0.00000478,0.00000478,0.00000461,0.00000465,6323.563,0.029535447984
1649232000,2022-04-06 08:00:00,EPS/BTC,0.00000484,0.00000484,0.00000476,0.00000476,937.1406,0.004491045723
1649228400,2022-04-06 07:00:00,EPS/BTC,0.00000483,0.0000049,0.00000483,0.00000485,1424.9134,0.006922246256
1649224800,2022-04-06 06:00:00,EPS/BTC,0.00000484,0.00000484,0.00000481,0.00000481,57.2908,0.000275622661
1649221200,2022-04-06 05:00:00,EPS/BTC,0.00000481,0.00000484,0.00000481,0.00000484,276.2155,0.001331896347
1649217600,2022-04-06 04:00:00,EPS/BTC,0.00000476,0.00000481,0.00000476,0.00000481,420.464,0.002014105655
1649214000,2022-04-06 03:00:00,EPS/BTC,0.00000482,0.00000482,0.00000475,0.00000478,901.2807,0.004306257408
1649210400,2022-04-06 02:00:00,EPS/BTC,0.00000484,0.00000485,0.00000482,0.00000484,251.6021,0.001213946092
1649206800,2022-04-06 01:00:00,EPS/BTC,0.00000481,0.00000489,0.0000048,0.00000485,1023.8305,0.00496262649
1649203200,2022-04-06 00:00:00,EPS/BTC,0.00000494,0.00000494,0.00000477,0.00000482,15300.0711,0.07395270917
1649199600,2022-04-05 23:00:00,EPS/BTC,0.00000496,0.00000499,0.00000494,0.00000494,602.2924,0.00298792691
1649196000,2022-04-05 22:00:00,EPS/BTC,0.00000495,0.00000495,0.00000493,0.00000495,156.7631,0.000774975773
1649192400,2022-04-05 21:00:00,EPS/BTC,0.00000492,0.00000494,0.00000492,0.00000494,1244.4152,0.006126679757
1649188800,2022-04-05 20:00:00,EPS/BTC,0.00000496,0.00000496,0.00000491,0.00000491,358.3873,0.001763210478
1649185200,2022-04-05 19:00:00,EPS/BTC,0.00000501,0.00000507,0.00000492,0.00000495,6839.136,0.033830771676
1649181600,2022-04-05 18:00:00,EPS/BTC,0.00000505,0.0000051,0.000005,0.00000502,2166.3229,0.010962004552
1649178000,2022-04-05 17:00:00,EPS/BTC,0.00000501,0.00000507,0.00000496,0.00000507,1344.8508,0.006737138117
1649174400,2022-04-05 16:00:00,EPS/BTC,0.00000509,0.00000509,0.00000498,0.000005,1307.267,0.00659269338
1649170800,2022-04-05 15:00:00,EPS/BTC,0.00000497,0.00000511,0.00000496,0.00000511,5591.7856,0.028145910407
1649167200,2022-04-05 14:00:00,EPS/BTC,0.00000503,0.00000504,0.00000492,0.00000499,23276.0545,0.114885032081
1649163600,2022-04-05 13:00:00,EPS/BTC,0.00000519,0.0000052,0.000005,0.000005,3397.7797,0.017287460138
1649160000,2022-04-05 12:00:00,EPS/BTC,0.00000517,0.00000518,0.00000504,0.00000518,4632.706,0.023759378505
1649156400,2022-04-05 11:00:00,EPS/BTC,0.00000505,0.00000519,0.00000505,0.00000519,8789.4552,0.044604962646
1649152800,2022-04-05 10:00:00,EPS/BTC,0.00000511,0.00000511,0.000005,0.00000505,5103.1998,0.025882592817
1649149200,2022-04-05 09:00:00,EPS/BTC,0.00000528,0.00000528,0.00000509,0.00000512,3639.0818,0.018741613758
1649145600,2022-04-05 08:00:00,EPS/BTC,0.00000533,0.00000539,0.00000529,0.00000529,2668.0787,0.014208650812
1649142000,2022-04-05 07:00:00,EPS/BTC,0.00000525,0.00000541,0.00000525,0.0000053,3794.87994814,0.020355074701956
1649138400,2022-04-05 06:00:00,EPS/BTC,0.00000524,0.00000538,0.00000522,0.00000522,4275.8254,0.022579591124
1649134800,2022-04-05 05:00:00,EPS/BTC,0.00000544,0.00000544,0.00000525,0.00000525,5180.4316,0.027621736578
1649131200,2022-04-05 04:00:00,EPS/BTC,0.00000572,0.00000578,0.00000542,0.00000547,4408.1861,0.024584258144
1649127600,2022-04-05 03:00:00,EPS/BTC,0.00000565,0.00000593,0.00000548,0.00000572,43631.6368,0.250677663694
1649124000,2022-04-05 02:00:00,EPS/BTC,0.00000542,0.00000566,0.0000053,0.0000056,28003.2885,0.155297798345
1649120400,2022-04-05 01:00:00,EPS/BTC,0.00000536,0.00000565,0.00000536,0.00000542,22372.4253,0.123197699194
1649116800,2022-04-05 00:00:00,EPS/BTC,0.00000515,0.00000536,0.00000515,0.00000533,4178.1316,0.021889537432
1649113200,2022-04-04 23:00:00,EPS/BTC,0.00000502,0.00000517,0.00000501,0.00000513,1890.0132,0.009602229322
1649109600,2022-04-04 22:00:00,EPS/BTC,0.00000503,0.00000507,0.000005,0.00000503,3481.0178,0.017519502433
1649106000,2022-04-04 21:00:00,EPS/BTC,0.00000517,0.00000517,0.00000494,0.00000503,13723.1353,0.068909143041
1649102400,2022-04-04 20:00:00,EPS/BTC,0.00000499,0.00000519,0.00000495,0.00000519,2916.8885,0.014740524986
1649098800,2022-04-04 19:00:00,EPS/BTC,0.00000496,0.00000509,0.00000496,0.000005,38116.1663,0.191841835761
1649095200,2022-04-04 18:00:00,EPS/BTC,0.00000481,0.00000495,0.00000474,0.00000495,12273.2433,0.060154102951
1649091600,2022-04-04 17:00:00,EPS/BTC,0.00000488,0.00000489,0.00000476,0.0000048,3897.9919,0.018695221508
1649088000,2022-04-04 16:00:00,EPS/BTC,0.00000485,0.00000495,0.00000485,0.00000488,4480.7309,0.0219252026
1649084400,2022-04-04 15:00:00,EPS/BTC,0.0000051,0.0000051,0.00000485,0.00000485,12992.6316,0.064911859652
1649080800,2022-04-04 14:00:00,EPS/BTC,0.00000512,0.00000514,0.00000507,0.00000511,1349.4163,0.006889030385
1649077200,2022-04-04 13:00:00,EPS/BTC,0.0000051,0.00000517,0.00000503,0.00000513,2325.1249,0.011842481749
1649073600,2022-04-04 12:00:00,EPS/BTC,0.00000516,0.00000522,0.00000508,0.0000051,3604.8298,0.01852596013
1649070000,2022-04-04 11:00:00,EPS/BTC,0.00000522,0.0000053,0.00000512,0.00000516,33704.7893,0.176270657618
1649066400,2022-04-04 10:00:00,EPS/BTC,0.00000511,0.00000522,0.000005,0.00000522,7828.3554,0.039948701364
1649062800,2022-04-04 09:00:00,EPS/BTC,0.00000518,0.00000521,0.00000511,0.00000511,5324.8799,0.027502332002
1649059200,2022-04-04 08:00:00,EPS/BTC,0.00000525,0.00000539,0.00000518,0.00000518,22258.2099,0.117401493439
1649055600,2022-04-04 07:00:00,EPS/BTC,0.000005,0.00000532,0.00000497,0.00000527,39696.5796,0.208376930727
1649052000,2022-04-04 06:00:00,EPS/BTC,0.00000499,0.00000503,0.00000491,0.00000501,9836.994,0.048859355123
1649048400,2022-04-04 05:00:00,EPS/BTC,0.00000477,0.00000507,0.00000477,0.000005,19781.5204,0.098279643563
1649044800,2022-04-04 04:00:00,EPS/BTC,0.00000474,0.00000477,0.00000472,0.00000476,3877.6554,0.018394788495
1649041200,2022-04-04 03:00:00,EPS/BTC,0.0000048,0.0000048,0.00000474,0.00000474,589.1819,0.002807337248
1649037600,2022-04-04 02:00:00,EPS/BTC,0.00000481,0.00000481,0.00000471,0.00000479,16853.6039,0.079703783654
1649034000,2022-04-04 01:00:00,EPS/BTC,0.00000481,0.00000484,0.00000481,0.00000483,714.0781,0.00344094365
1649030400,2022-04-04 00:00:00,EPS/BTC,0.00000481,0.00000481,0.00000477,0.0000048,599.5866,0.002872418707
1649026800,2022-04-03 23:00:00,EPS/BTC,0.00000478,0.00000482,0.00000478,0.00000481,676.9652,0.003251567922
1649023200,2022-04-03 22:00:00,EPS/BTC,0.0000048,0.00000482,0.00000476,0.00000478,1852.8106,0.008878115957
1649019600,2022-04-03 21:00:00,EPS/BTC,0.00000478,0.0000049,0.00000478,0.00000481,2796.5585,0.013535196196
1649016000,2022-04-03 20:00:00,EPS/BTC,0.00000485,0.00000485,0.00000476,0.00000476,5140.2364,0.024818676104
1649012400,2022-04-03 19:00:00,EPS/BTC,0.00000477,0.00000499,0.00000473,0.00000485,18415.4451,0.089782674594
1649008800,2022-04-03 18:00:00,EPS/BTC,0.00000461,0.00000485,0.00000461,0.00000478,18472.07075682,0.086729180267054
1649005200,2022-04-03 17:00:00,EPS/BTC,0.00000463,0.00000463,0.00000458,0.00000458,442.8861,0.002037650951
1649001600,2022-04-03 16:00:00,EPS/BTC,0.00000456,0.00000465,0.00000456,0.00000461,2302.768,0.01060809619
1648998000,2022-04-03 15:00:00,EPS/BTC,0.00000454,0.00000456,0.00000454,0.00000454,461.1511,0.002098207226
1648994400,2022-04-03 14:00:00,EPS/BTC,0.00000456,0.00000456,0.00000452,0.00000452,467.6426,0.002124640155
1648990800,2022-04-03 13:00:00,EPS/BTC,0.00000451,0.00000455,0.00000449,0.00000455,2944.6539,0.013342172269
1648987200,2022-04-03 12:00:00,EPS/BTC,0.00000452,0.00000453,0.00000451,0.00000451,85.6033,0.000386127492
1648983600,2022-04-03 11:00:00,EPS/BTC,0.00000452,0.00000452,0.00000452,0.00000452,3.0617,0.000013838884
1648980000,2022-04-03 10:00:00,EPS/BTC,0.00000453,0.00000453,0.00000453,0.00000453,7.8632,0.000035620296
1648976400,2022-04-03 09:00:00,EPS/BTC,0.00000453,0.00000453,0.00000451,0.00000452,370.7243,0.001675602624
1648972800,2022-04-03 08:00:00,EPS/BTC,0.00000458,0.0000046,0.00000453,0.00000453,1102.34443695,0.00502521167397
1648969200,2022-04-03 07:00:00,EPS/BTC,0.00000454,0.00000461,0.00000452,0.00000459,2661.6669,0.012155307067
1648965600,2022-04-03 06:00:00,EPS/BTC,0.00000459,0.00000459,0.00000455,0.00000455,579.4911,0.002641272444
1648962000,2022-04-03 05:00:00,EPS/BTC,0.0000045,0.00000458,0.0000045,0.00000457,1770.4178,0.008059996123
1648958400,2022-04-03 04:00:00,EPS/BTC,0.00000448,0.00000451,0.00000448,0.00000449,14260.8816,0.064287182135
1648954800,2022-04-03 03:00:00,EPS/BTC,0.00000447,0.00000448,0.00000446,0.00000448,273.257,0.00122029929
1648951200,2022-04-03 02:00:00,EPS/BTC,0.00000448,0.0000045,0.00000448,0.00000448,376.4502,0.001686539538
1648947600,2022-04-03 01:00:00,EPS/BTC,0.0000045,0.0000045,0.00000449,0.00000449,327.2763,0.001469519558
1648944000,2022-04-03 00:00:00,EPS/BTC,0.00000452,0.00000452,0.00000451,0.00000452,25.4534,0.00011498921
1648940400,2022-04-02 23:00:00,EPS/BTC,0.00000452,0.00000452,0.0000045,0.0000045,366.7757,0.001653280009
1648936800,2022-04-02 22:00:00,EPS/BTC,0.00000451,0.00000454,0.0000045,0.00000454,520.0939,0.002349172964
1648933200,2022-04-02 21:00:00,EPS/BTC,0.00000453,0.00000453,0.00000449,0.00000453,1369.0015,0.006172385639
