https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NORD,Volume BTC
1662076800,2022-09-02 00:00:00,NORD/BTC,0.00001277,0.00001291,0.00001239,0.00001275,282757.3761,3.593945217254
1661990400,2022-09-01 00:00:00,NORD/BTC,0.00001339,0.00001339,0.00001272,0.00001275,247722.2141,3.20939060461
1661904000,2022-08-31 00:00:00,NORD/BTC,0.00001333,0.00001365,0.00001301,0.00001339,259502.38,3.426934067235
1661817600,2022-08-30 00:00:00,NORD/BTC,0.00001319,0.00001378,0.00001305,0.00001339,221984.1911,2.977100576042
1661731200,2022-08-29 00:00:00,NORD/BTC,0.00001383,0.00001383,0.00001303,0.00001314,256451.0335,3.42122247815
1661644800,2022-08-28 00:00:00,NORD/BTC,0.00001338,0.00001382,0.0000133,0.00001378,274145.1142,3.689746253439
1661558400,2022-08-27 00:00:00,NORD/BTC,0.00001353,0.00001356,0.00001307,0.00001339,258826.3037,3.453256204014
1661472000,2022-08-26 00:00:00,NORD/BTC,0.00001298,0.00001355,0.00001259,0.00001352,256465.7649,3.350608064503
1661385600,2022-08-25 00:00:00,NORD/BTC,0.00001301,0.00001327,0.00001258,0.00001294,270024.0785,3.485338361824
1661299200,2022-08-24 00:00:00,NORD/BTC,0.00001291,0.00001336,0.00001253,0.00001302,262146.6363,3.373076154008
1661212800,2022-08-23 00:00:00,NORD/BTC,0.00001253,0.00001321,0.00001252,0.00001291,284530.1927,3.626212496926
1661126400,2022-08-22 00:00:00,NORD/BTC,0.00001302,0.00001341,0.00001247,0.00001253,288291.1313,3.731611307308
1661040000,2022-08-21 00:00:00,NORD/BTC,0.00001272,0.00001305,0.00001253,0.00001305,278686.7518,3.557274283107
1660953600,2022-08-20 00:00:00,NORD/BTC,0.00001292,0.00001295,0.00001258,0.00001267,319862.086,4.076207183841
1660867200,2022-08-19 00:00:00,NORD/BTC,0.0000125,0.00001342,0.00001208,0.00001293,307404.8033,3.891215679428
1660780800,2022-08-18 00:00:00,NORD/BTC,0.00001278,0.00001398,0.00001255,0.00001256,276125.9391,3.621485702588
1660694400,2022-08-17 00:00:00,NORD/BTC,0.00001278,0.00001322,0.00001258,0.00001281,283013.3775,3.638732157144
1660608000,2022-08-16 00:00:00,NORD/BTC,0.00001298,0.00001319,0.00001254,0.0000128,183987.3377,2.341597608981
1660521600,2022-08-15 00:00:00,NORD/BTC,0.00001253,0.00001328,0.00001235,0.00001311,255827.3505,3.219305667035
1660435200,2022-08-14 00:00:00,NORD/BTC,0.00001272,0.00001288,0.0000124,0.00001254,308217.615,3.892098969338
1660348800,2022-08-13 00:00:00,NORD/BTC,0.00001318,0.0000134,0.00001263,0.00001276,262959.0382,3.415233632704
1660262400,2022-08-12 00:00:00,NORD/BTC,0.00001375,0.00001415,0.00001308,0.00001313,250070.749,3.42758015697
1660176000,2022-08-11 00:00:00,NORD/BTC,0.00001297,0.00001384,0.00001275,0.0000137,277240.8521,3.68390280424
1660089600,2022-08-10 00:00:00,NORD/BTC,0.00001304,0.0000132,0.00001274,0.00001297,220262.1555,2.866479565684
1660003200,2022-08-09 00:00:00,NORD/BTC,0.00001315,0.0000135,0.00001287,0.00001299,275652.0647,3.60860002166
1659916800,2022-08-08 00:00:00,NORD/BTC,0.00001331,0.00001359,0.0000129,0.00001313,266025.8491,3.525524537592
1659830400,2022-08-07 00:00:00,NORD/BTC,0.00001435,0.00001436,0.00001297,0.00001331,248430.3517,3.34122477531
1659744000,2022-08-06 00:00:00,NORD/BTC,0.00001288,0.00001726,0.00001281,0.00001435,265039.7949,3.6253442931
1659657600,2022-08-05 00:00:00,NORD/BTC,0.00001288,0.00001322,0.00001243,0.00001283,265843.7585,3.366923115131
1659571200,2022-08-04 00:00:00,NORD/BTC,0.00001256,0.00001294,0.00001233,0.00001285,243168.1007,3.068602102064
1659484800,2022-08-03 00:00:00,NORD/BTC,0.00001245,0.00001274,0.00001212,0.0000126,381065.8419,4.759045136475
1659398400,2022-08-02 00:00:00,NORD/BTC,0.00001268,0.00001316,0.00001224,0.00001247,323573.855,4.162074947772
1659312000,2022-08-01 00:00:00,NORD/BTC,0.0000129,0.00001359,0.00001258,0.00001262,390874.3052,5.096772025476
1659225600,2022-07-31 00:00:00,NORD/BTC,0.00001305,0.00001382,0.00001266,0.00001291,213550.479,2.798320001261
1659139200,2022-07-30 00:00:00,NORD/BTC,0.00001324,0.00001363,0.00001253,0.00001313,209096.3166,2.713144896098
1659052800,2022-07-29 00:00:00,NORD/BTC,0.00001262,0.00001444,0.0000123,0.00001326,455551.5972,5.826941377326
1658966400,2022-07-28 00:00:00,NORD/BTC,0.00001272,0.00001292,0.00001201,0.00001265,479226.0088,5.963082971252
1658880000,2022-07-27 00:00:00,NORD/BTC,0.00001284,0.00001419,0.00001265,0.00001273,458264.2099,5.985744710511
1658793600,2022-07-26 00:00:00,NORD/BTC,0.00001268,0.00001342,0.00001252,0.00001282,483042.0353,6.203853261099
1658707200,2022-07-25 00:00:00,NORD/BTC,0.00001216,0.00001308,0.00001213,0.00001266,524075.7688,6.509138839786
1658620800,2022-07-24 00:00:00,NORD/BTC,0.00001191,0.00001248,0.00001176,0.00001216,425375.1343,5.167661683438
1658534400,2022-07-23 00:00:00,NORD/BTC,0.00001253,0.00001299,0.00001191,0.00001192,401628.9005,5.030601258393
1658448000,2022-07-22 00:00:00,NORD/BTC,0.00001251,0.00001409,0.00001245,0.00001253,443438.8965,5.818787481547
1658361600,2022-07-21 00:00:00,NORD/BTC,0.00001228,0.00001303,0.00001206,0.00001255,523169.8769,6.611977578184
1658275200,2022-07-20 00:00:00,NORD/BTC,0.00001328,0.00001396,0.00001208,0.00001226,452567.4652,6.047016121035
1658188800,2022-07-19 00:00:00,NORD/BTC,0.0000133,0.00001405,0.00001327,0.00001328,466148.9572,6.374444183649
1658102400,2022-07-18 00:00:00,NORD/BTC,0.00001346,0.00001419,0.00001327,0.00001331,554658.009,7.513793118076
1658016000,2022-07-17 00:00:00,NORD/BTC,0.00001372,0.00001399,0.00001326,0.0000135,527784.1963,7.197494571252
1657929600,2022-07-16 00:00:00,NORD/BTC,0.00001364,0.00001502,0.00001334,0.00001373,508492.3695,7.083668775963
1657843200,2022-07-15 00:00:00,NORD/BTC,0.00001367,0.00001453,0.00001359,0.00001364,534786.5545,7.420263357197
1657756800,2022-07-14 00:00:00,NORD/BTC,0.00001355,0.00001497,0.00001313,0.00001368,470668.3817,6.557500431874
1657670400,2022-07-13 00:00:00,NORD/BTC,0.00001353,0.00001403,0.00001337,0.00001355,355861.4359,4.854850991788
1657584000,2022-07-12 00:00:00,NORD/BTC,0.0000141,0.00001421,0.0000135,0.00001351,368501.9954,5.068465558056
1657497600,2022-07-11 00:00:00,NORD/BTC,0.00001415,0.00001467,0.00001369,0.00001409,508402.9072,7.278496485357
1657411200,2022-07-10 00:00:00,NORD/BTC,0.0000139,0.00001516,0.00001384,0.00001412,560900.3799,8.078648832654
1657324800,2022-07-09 00:00:00,NORD/BTC,0.00001387,0.00001483,0.00001384,0.0000139,487609.5697,6.900613489857
1657238400,2022-07-08 00:00:00,NORD/BTC,0.00001462,0.0000149,0.0000137,0.00001385,537440.1945,7.534036998715
1657152000,2022-07-07 00:00:00,NORD/BTC,0.0000143,0.0000224,0.00001401,0.00001458,558876.9656,8.48676067021
1657065600,2022-07-06 00:00:00,NORD/BTC,0.00001344,0.00001501,0.00001335,0.00001435,588060.2518,8.2665406273
1656979200,2022-07-05 00:00:00,NORD/BTC,0.00001374,0.00001451,0.0000133,0.00001347,649373.8194,9.051747020809
1656892800,2022-07-04 00:00:00,NORD/BTC,0.00001403,0.00001486,0.0000136,0.00001368,507807.827,7.197391195355
1656806400,2022-07-03 00:00:00,NORD/BTC,0.00001519,0.00001548,0.00001394,0.00001404,474458.2058,7.001249270425
1656720000,2022-07-02 00:00:00,NORD/BTC,0.00001615,0.00001634,0.0000152,0.0000152,477317.0929,7.487304050504
1656633600,2022-07-01 00:00:00,NORD/BTC,0.00001523,0.00002023,0.00001434,0.00001627,343586.36803061,5.958546253174842
1656547200,2022-06-30 00:00:00,NORD/BTC,0.000015,0.00001621,0.000015,0.00001539,1717.6331,0.026435175545
1656460800,2022-06-29 00:00:00,NORD/BTC,0.00001522,0.00001545,0.00001463,0.000015,1960.8425,0.029581667814
1656374400,2022-06-28 00:00:00,NORD/BTC,0.00001536,0.00001597,0.00001442,0.00001513,4784.2131,0.074217357661
1656288000,2022-06-27 00:00:00,NORD/BTC,0.00001616,0.00001663,0.00001472,0.00001559,2263.4008,0.035280399381
1656201600,2022-06-26 00:00:00,NORD/BTC,0.00001504,0.00001652,0.00001504,0.00001586,490.0576,0.007793558726
1656115200,2022-06-25 00:00:00,NORD/BTC,0.00001588,0.00001641,0.00001504,0.00001531,2280.0016,0.035777126784
1656028800,2022-06-24 00:00:00,NORD/BTC,0.00001628,0.00001672,0.00001525,0.00001575,2995.9255,0.04842643474
1655942400,2022-06-23 00:00:00,NORD/BTC,0.00001684,0.00001744,0.0000157,0.00001603,3661.0643,0.060104034835
1655856000,2022-06-22 00:00:00,NORD/BTC,0.00001466,0.0000175,0.00001436,0.00001607,4259.5529,0.067326226171
1655769600,2022-06-21 00:00:00,NORD/BTC,0.00001507,0.00001542,0.00001431,0.00001473,4219.8241,0.062059994058
1655683200,2022-06-20 00:00:00,NORD/BTC,0.00001583,0.00001616,0.00001466,0.00001511,3319.9252,0.050963235679
1655596800,2022-06-19 00:00:00,NORD/BTC,0.00001627,0.00001716,0.00001525,0.00001562,2007.0332,0.033091804242
1655510400,2022-06-18 00:00:00,NORD/BTC,0.00001645,0.00001739,0.00001479,0.00001688,37078.9441,0.59489624752
1655424000,2022-06-17 00:00:00,NORD/BTC,0.00001704,0.00001723,0.00001575,0.00001633,116384.6013,1.920288562427
1655337600,2022-06-16 00:00:00,NORD/BTC,0.0000177,0.00001932,0.00001622,0.00001708,5599.3678,0.098525912819
1655251200,2022-06-15 00:00:00,NORD/BTC,0.00001517,0.00001962,0.00001442,0.00001847,26446.7093,0.42401921503
1655164800,2022-06-14 00:00:00,NORD/BTC,0.00001224,0.0000173,0.00001198,0.00001476,26700.7918,0.392666242837
1655078400,2022-06-13 00:00:00,NORD/BTC,0.00001158,0.00001268,0.00001135,0.00001268,4941.1618,0.058839932565
1654992000,2022-06-12 00:00:00,NORD/BTC,0.00001168,0.00001198,0.0000113,0.00001161,2242.533,0.026158549579
1654905600,2022-06-11 00:00:00,NORD/BTC,0.00001201,0.00001236,0.00001088,0.00001173,6801.7422,0.079540151285
1654819200,2022-06-10 00:00:00,NORD/BTC,0.00001245,0.0000126,0.00001196,0.00001201,1998.9992,0.024496748467
1654732800,2022-06-09 00:00:00,NORD/BTC,0.00001377,0.00001619,0.00001238,0.00001245,24806.0837,0.343384801954
1654646400,2022-06-08 00:00:00,NORD/BTC,0.00001141,0.00001175,0.00001118,0.00001156,324.7418,0.003733018719
1654560000,2022-06-07 00:00:00,NORD/BTC,0.00001126,0.00001159,0.0000106,0.00001137,7163.856,0.079561563149
1654473600,2022-06-06 00:00:00,NORD/BTC,0.00001219,0.00001247,0.00001121,0.00001145,1579.0466,0.018826430039
1654387200,2022-06-05 00:00:00,NORD/BTC,0.00001104,0.00001323,0.00001104,0.00001199,10262.63211931,0.1235382659327993
1654300800,2022-06-04 00:00:00,NORD/BTC,0.00001084,0.00001128,0.00001057,0.00001097,989.83854278,0.0107621807918306
1654214400,2022-06-03 00:00:00,NORD/BTC,0.00001072,0.00001137,0.00001061,0.00001072,3061.1087,0.033798995148
1654128000,2022-06-02 00:00:00,NORD/BTC,0.00001053,0.00001084,0.00001035,0.00001071,618.1819,0.006539663838
1654041600,2022-06-01 00:00:00,NORD/BTC,0.0000107,0.00001127,0.00001022,0.00001073,4417.69378648,0.0471617119819304
1653955200,2022-05-31 00:00:00,NORD/BTC,0.0000099,0.00001096,0.0000098,0.00001072,7015.23182709,0.0727123672686131
1653868800,2022-05-30 00:00:00,NORD/BTC,0.00001023,0.00001082,0.00000949,0.00000975,4182.0824,0.043959848404
1653782400,2022-05-29 00:00:00,NORD/BTC,0.00001065,0.00001065,0.00001026,0.00001026,556.717,0.005771993209
1653696000,2022-05-28 00:00:00,NORD/BTC,0.00001075,0.00001078,0.00001042,0.0000107,395.6455,0.004186597609
1653609600,2022-05-27 00:00:00,NORD/BTC,0.00001104,0.00001122,0.00001063,0.00001087,1087.00954584,0.0119088719039888
1653523200,2022-05-26 00:00:00,NORD/BTC,0.00001257,0.0000129,0.00001102,0.0000111,2251.79615544,0.026625368495176
1653436800,2022-05-25 00:00:00,NORD/BTC,0.00001181,0.00001259,0.00001173,0.00001255,1095.6313,0.013354858432
1653350400,2022-05-24 00:00:00,NORD/BTC,0.00001213,0.00001223,0.00001169,0.00001209,990.2554,0.011881296288
1653264000,2022-05-23 00:00:00,NORD/BTC,0.00001249,0.00001308,0.00001192,0.00001227,7279.1858,0.091252608804
1653177600,2022-05-22 00:00:00,NORD/BTC,0.00001265,0.00001314,0.00001181,0.00001234,4165.58986403,0.0518002864199004
1653091200,2022-05-21 00:00:00,NORD/BTC,0.00001165,0.000013,0.00001128,0.00001271,4075.2644915,0.04916834876896
1653004800,2022-05-20 00:00:00,NORD/BTC,0.00001201,0.00001256,0.00001121,0.00001153,2008.5606,0.023450293988
1652918400,2022-05-19 00:00:00,NORD/BTC,0.00001166,0.00001407,0.00001105,0.00001214,27001.75472802,0.3333943414825882
1652832000,2022-05-18 00:00:00,NORD/BTC,0.00001187,0.00001257,0.00001125,0.00001181,4937.3228,0.058983789194
1652745600,2022-05-17 00:00:00,NORD/BTC,0.00001123,0.00001295,0.00001091,0.00001188,5809.5224,0.069036358124
1652659200,2022-05-16 00:00:00,NORD/BTC,0.0000114,0.00001164,0.00001078,0.00001116,4751.8605,0.053763049349
1652572800,2022-05-15 00:00:00,NORD/BTC,0.00001073,0.00001251,0.00001042,0.0000116,13832.2263675,0.1571093566524272
1652486400,2022-05-14 00:00:00,NORD/BTC,0.00000957,0.00001085,0.00000916,0.0000106,13904.6081,0.13637860544
1652400000,2022-05-13 00:00:00,NORD/BTC,0.00000855,0.00000986,0.0000085,0.00000973,14427.57582154,0.1306683585248964
1652313600,2022-05-12 00:00:00,NORD/BTC,0.00001004,0.00001009,0.00000763,0.00000839,19135.93221431,0.1690824061831389
1652227200,2022-05-11 00:00:00,NORD/BTC,0.00001565,0.00001565,0.00000988,0.00000992,40490.67299439,0.5312932333156116
1652140800,2022-05-10 00:00:00,NORD/BTC,0.00001631,0.00001651,0.0000153,0.00001565,61070.89307993,0.9631882091606827
1652054400,2022-05-09 00:00:00,NORD/BTC,0.00001677,0.00001752,0.000016,0.00001629,377582.77640205,6.3386821641219685
1651968000,2022-05-08 00:00:00,NORD/BTC,0.00001662,0.00001736,0.00001655,0.00001683,128811.0194,2.161049309212
1651881600,2022-05-07 00:00:00,NORD/BTC,0.00001652,0.0000179,0.00001651,0.00001661,4650.7038375,0.079927432018875
1651795200,2022-05-06 00:00:00,NORD/BTC,0.00001709,0.00001733,0.0000163,0.00001652,336707.1625,5.66274523155
1651708800,2022-05-05 00:00:00,NORD/BTC,0.00001706,0.00001855,0.00001689,0.00001714,195897.52762631,3.4176852854001887
1651622400,2022-05-04 00:00:00,NORD/BTC,0.00001697,0.00001745,0.00001574,0.00001707,163198.2904,2.70698251558
1651536000,2022-05-03 00:00:00,NORD/BTC,0.00001687,0.00001729,0.00001631,0.00001659,2245.39955012,0.037461704596862
1651449600,2022-05-02 00:00:00,NORD/BTC,0.00001819,0.00001835,0.00001638,0.00001704,117958.1533,2.076333426843
1651363200,2022-05-01 00:00:00,NORD/BTC,0.00001843,0.00001847,0.00001669,0.00001825,182067.42305214,3.1955276305948802
1651276800,2022-04-30 00:00:00,NORD/BTC,0.00001958,0.00002002,0.00001846,0.00001855,219111.85903388,4.303574764998844
1651190400,2022-04-29 00:00:00,NORD/BTC,0.00002119,0.0000218,0.00001929,0.0000196,157819.80431345,3.26635986069721
1651104000,2022-04-28 00:00:00,NORD/BTC,0.00002256,0.00002294,0.00002077,0.00002107,190747.04460225,4.1641630593826225
1651017600,2022-04-27 00:00:00,NORD/BTC,0.00002258,0.00002351,0.00002177,0.0000225,158010.2149,3.546063412082
1650931200,2022-04-26 00:00:00,NORD/BTC,0.00002259,0.0000232,0.00002214,0.00002262,162226.8471,3.667121208056
1650844800,2022-04-25 00:00:00,NORD/BTC,0.00002404,0.00002417,0.00002268,0.00002269,152077.61245135,3.558547999875725
1650758400,2022-04-24 00:00:00,NORD/BTC,0.00002322,0.00002745,0.0000231,0.00002404,152955.80685735,3.7901895810050166
1650672000,2022-04-23 00:00:00,NORD/BTC,0.0000229,0.00002334,0.00002229,0.00002322,184263.06747645,4.186297510226343
1650585600,2022-04-22 00:00:00,NORD/BTC,0.00002251,0.00002313,0.00002207,0.00002286,178578.9092,4.034323912418
1650499200,2022-04-21 00:00:00,NORD/BTC,0.00002228,0.00002294,0.0000215,0.00002246,137181.91163691,3.0409539063365314
1650412800,2022-04-20 00:00:00,NORD/BTC,0.00002181,0.00002281,0.00002123,0.00002227,151796.76314194,3.3361878793557521
1650326400,2022-04-19 00:00:00,NORD/BTC,0.00002296,0.00002326,0.00002151,0.00002183,164750.18982419,3.6577057064753481
1650240000,2022-04-18 00:00:00,NORD/BTC,0.0000243,0.00002459,0.00002238,0.00002296,181266.64939838,4.2752502881347842
1650153600,2022-04-17 00:00:00,NORD/BTC,0.00002486,0.00002541,0.00002411,0.00002442,160357.18425796,3.9727650334255605
1650067200,2022-04-16 00:00:00,NORD/BTC,0.00002322,0.00002519,0.00002322,0.00002484,169409.9352,4.124013732396
1649980800,2022-04-15 00:00:00,NORD/BTC,0.00002484,0.00002536,0.00002269,0.00002326,196890.12915912,4.7300682213049928
1649894400,2022-04-14 00:00:00,NORD/BTC,0.0000245,0.00002885,0.0000234,0.00002486,84757.92125534,2.1025950365827301
1649808000,2022-04-13 00:00:00,NORD/BTC,0.00002492,0.00002612,0.00002294,0.0000246,43426.73540432,1.0605632474794304
1649721600,2022-04-12 00:00:00,NORD/BTC,0.00002307,0.00002598,0.00002295,0.00002448,54924.75917949,1.3347937773346378
1649635200,2022-04-11 00:00:00,NORD/BTC,0.00002229,0.00002317,0.00002074,0.00002307,94219.58851056,2.0753292514984857
1649548800,2022-04-10 00:00:00,NORD/BTC,0.00002171,0.00002297,0.00002134,0.00002228,54921.53912149,1.2130965311418373
1649462400,2022-04-09 00:00:00,NORD/BTC,0.00002247,0.00002302,0.00002116,0.00002165,42348.80791677,0.9411828682369214
1649376000,2022-04-08 00:00:00,NORD/BTC,0.00002404,0.00002414,0.00002216,0.00002246,44531.20751441,1.0446789333388574
1649289600,2022-04-07 00:00:00,NORD/BTC,0.00002322,0.00002432,0.00002217,0.00002404,117820.94942992,2.7314014639858883
1649203200,2022-04-06 00:00:00,NORD/BTC,0.00002564,0.00002631,0.0000232,0.00002334,121887.82134875,3.004585495937645
1649116800,2022-04-05 00:00:00,NORD/BTC,0.00002656,0.00002732,0.00002531,0.00002567,125266.85170109,3.2915861715597788
1649030400,2022-04-04 00:00:00,NORD/BTC,0.0000292,0.00002942,0.00002631,0.00002654,98447.0036,2.726874305613
1648944000,2022-04-03 00:00:00,NORD/BTC,0.00002822,0.00002976,0.00002714,0.00002949,106914.76090537,3.0243679213128112
1648857600,2022-04-02 00:00:00,NORD/BTC,0.00002848,0.00003012,0.00002784,0.00002831,108107.6659018,3.149345439391063
1648771200,2022-04-01 00:00:00,NORD/BTC,0.00002876,0.0000307,0.00002794,0.00002839,101875.36908464,2.934008284801637
1648684800,2022-03-31 00:00:00,NORD/BTC,0.00003104,0.00003292,0.00002763,0.00002892,90890.73623445,2.7044650611556568
1648598400,2022-03-30 00:00:00,NORD/BTC,0.00002535,0.00003408,0.00002413,0.0000306,118494.28774355,3.0767191378433516
1648512000,2022-03-29 00:00:00,NORD/BTC,0.00002705,0.00002888,0.00002464,0.00002534,94924.50770747,2.516739113646378
1648425600,2022-03-28 00:00:00,NORD/BTC,0.00002373,0.000032,0.00002344,0.00002708,107765.00529901,2.8270996876544783
1648339200,2022-03-27 00:00:00,NORD/BTC,0.00002369,0.00002512,0.00002281,0.00002378,130122.875,3.060373050405
1648252800,2022-03-26 00:00:00,NORD/BTC,0.00002347,0.00002399,0.0000227,0.00002365,129643.10745383,3.0298129883669305
1648166400,2022-03-25 00:00:00,NORD/BTC,0.00002622,0.00002643,0.00002276,0.00002358,115000.75861129,2.8275875396457623
1648080000,2022-03-24 00:00:00,NORD/BTC,0.00002464,0.00003052,0.00002415,0.00002612,70990.24745926,1.8862027770333123
1647993600,2022-03-23 00:00:00,NORD/BTC,0.00002216,0.00002897,0.00002175,0.00002506,16707.06160281,0.4148038362413789
1647907200,2022-03-22 00:00:00,NORD/BTC,0.00002243,0.00002319,0.00002154,0.00002216,1991.82796162,0.044536097960928
1647820800,2022-03-21 00:00:00,NORD/BTC,0.00002195,0.00002362,0.00002165,0.00002263,4650.2796195,0.107003484646835
1647734400,2022-03-20 00:00:00,NORD/BTC,0.00002325,0.00002423,0.00002148,0.00002219,3479.18935278,0.0822098472358594
1647648000,2022-03-19 00:00:00,NORD/BTC,0.00002305,0.00002389,0.00002251,0.00002309,1192.11327769,0.0274944548308068
1647561600,2022-03-18 00:00:00,NORD/BTC,0.00002282,0.00002365,0.00002167,0.00002305,1802.2624,0.041126826531
1647475200,2022-03-17 00:00:00,NORD/BTC,0.00002242,0.00002382,0.00002236,0.00002282,1235.39061482,0.0282337635488268
1647388800,2022-03-16 00:00:00,NORD/BTC,0.00002272,0.00002272,0.0000209,0.00002213,4217.42089309,0.0907365411347361
1647302400,2022-03-15 00:00:00,NORD/BTC,0.00002302,0.0000235,0.00002234,0.00002299,5675.25668148,0.1287518414989656
1647216000,2022-03-14 00:00:00,NORD/BTC,0.0000239,0.0000239,0.00002287,0.00002314,963.2753,0.022581693075
1647129600,2022-03-13 00:00:00,NORD/BTC,0.00002393,0.00002393,0.00002316,0.00002371,2481.8222,0.058350321463
1647043200,2022-03-12 00:00:00,NORD/BTC,0.00002374,0.0000242,0.00002273,0.00002411,1177.8616,0.027784264165
1646956800,2022-03-11 00:00:00,NORD/BTC,0.00002467,0.00002585,0.00002411,0.00002411,102640.50162718,2.5849834897909722
1646870400,2022-03-10 00:00:00,NORD/BTC,0.00002361,0.00002528,0.00002361,0.00002471,331270.24058687,8.1564328082017593
1646784000,2022-03-09 00:00:00,NORD/BTC,0.00002516,0.00002608,0.00002329,0.00002372,218972.85460868,5.4024932047368644
1646697600,2022-03-08 00:00:00,NORD/BTC,0.00002682,0.00002694,0.00002498,0.00002516,230067.33659005,5.968174266108907
1646611200,2022-03-07 00:00:00,NORD/BTC,0.00002653,0.00002784,0.00002591,0.00002691,54222.3961,1.463988182432
1646524800,2022-03-06 00:00:00,NORD/BTC,0.00002646,0.00002719,0.00002596,0.00002668,184543.829,4.847961064058
1646438400,2022-03-05 00:00:00,NORD/BTC,0.00002597,0.00002672,0.00002558,0.00002646,300749.124,7.82511169087
1646352000,2022-03-04 00:00:00,NORD/BTC,0.0000256,0.00002638,0.00002425,0.00002603,272151.52454744,6.8250888076186579
1646265600,2022-03-03 00:00:00,NORD/BTC,0.00002534,0.00002565,0.00002444,0.0000256,215186.53535942,5.3903261082622549
1646179200,2022-03-02 00:00:00,NORD/BTC,0.00002548,0.00002642,0.000025,0.00002535,79118.68510575,2.023856501481758
1646092800,2022-03-01 00:00:00,NORD/BTC,0.00002632,0.00002751,0.00002553,0.00002557,112064.2438,2.97815389081
1646006400,2022-02-28 00:00:00,NORD/BTC,0.00002659,0.0000269,0.00002517,0.0000258,119174.91242942,3.0976168687167
1645920000,2022-02-27 00:00:00,NORD/BTC,0.00002733,0.00002868,0.00002599,0.00002669,175710.04618081,4.7495215465107485
1645833600,2022-02-26 00:00:00,NORD/BTC,0.0000269,0.00002783,0.00002477,0.00002733,197006.2163,5.159107587774
1645747200,2022-02-25 00:00:00,NORD/BTC,0.00002464,0.0000279,0.00002395,0.0000269,146063.19988162,3.6948935937891698
1645660800,2022-02-24 00:00:00,NORD/BTC,0.00002918,0.00002943,0.00002345,0.00002464,156477.94730589,4.0799623518662472
1645574400,2022-02-23 00:00:00,NORD/BTC,0.00002968,0.00003091,0.00002907,0.00002935,202691.43706063,6.076353920332341
1645488000,2022-02-22 00:00:00,NORD/BTC,0.0000301,0.00003071,0.00002946,0.00002955,171145.19904599,5.1324656683349193
1645401600,2022-02-21 00:00:00,NORD/BTC,0.00003235,0.0000336,0.00002997,0.00003019,189685.72120553,6.1321007138819111
1645315200,2022-02-20 00:00:00,NORD/BTC,0.00003421,0.00003498,0.00003193,0.00003235,169812.06356689,5.6412003449637145
1645228800,2022-02-19 00:00:00,NORD/BTC,0.00003314,0.00003441,0.00003298,0.00003419,167335.6916,5.604853786793
1645142400,2022-02-18 00:00:00,NORD/BTC,0.00003634,0.00003636,0.00003314,0.00003314,85437.09286668,2.9447007496938911
1645056000,2022-02-17 00:00:00,NORD/BTC,0.00003689,0.00003787,0.000036,0.00003629,140416.35152489,5.1294777547940369
1644969600,2022-02-16 00:00:00,NORD/BTC,0.00003795,0.00003866,0.00003658,0.0000369,150877.28625882,5.649592882496931
1644883200,2022-02-15 00:00:00,NORD/BTC,0.00003818,0.00003947,0.00003693,0.00003818,121197.165,4.600740254072
1644796800,2022-02-14 00:00:00,NORD/BTC,0.00003806,0.00003988,0.0000372,0.00003809,109426.68087513,4.2104309192276757
