https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUSHI3S,Volume USDT
1660694400,2022-08-17 00:00:00,SUSHI3S/USDT,1.0944,1.25,0.9594,1.2029,50268.25694022,56637.278466283646
1660608000,2022-08-16 00:00:00,SUSHI3S/USDT,1.039,1.1238,1.0022,1.1192,48839.11210832,52651.956621308247
1660521600,2022-08-15 00:00:00,SUSHI3S/USDT,0.9657,1.1028,0.855,1.0507,120341.76673556,120964.969046951155
1660435200,2022-08-14 00:00:00,SUSHI3S/USDT,0.8833,1,0.76,0.9744,160315.43547748,140876.7520636846
1660348800,2022-08-13 00:00:00,SUSHI3S/USDT,0.8303,0.9075,0.7934,0.889,144716.00389859,122986.867744203122
1660262400,2022-08-12 00:00:00,SUSHI3S/USDT,0.884,0.9552,0.8052,0.8356,102269.12494291,91037.002499731581
1660176000,2022-08-11 00:00:00,SUSHI3S/USDT,0.815,0.9099,0.7651,0.8895,136691.38757882,112623.673334350818
1660089600,2022-08-10 00:00:00,SUSHI3S/USDT,1.173,1.2713,0.75,0.815,143642.75383548,137381.658292729314
1660003200,2022-08-09 00:00:00,SUSHI3S/USDT,0.9345,1.1902,0.9225,1.1749,129294.2573346,142390.960122710324
1659916800,2022-08-08 00:00:00,SUSHI3S/USDT,1.0499,1.0499,0.8009,0.9286,85111.38165951,79030.826520615004
1659830400,2022-08-07 00:00:00,SUSHI3S/USDT,1.055,1.1198,0.9837,1.0502,77587.92009874,81446.281901325457
1659744000,2022-08-06 00:00:00,SUSHI3S/USDT,1.0221,1.0874,0.9349,1.055,83753.56021175,85324.927992474634
1659657600,2022-08-05 00:00:00,SUSHI3S/USDT,1.1485,1.1522,0.9502,1.0345,126972.05828459,134020.010361814196
1659571200,2022-08-04 00:00:00,SUSHI3S/USDT,1.2247,1.2847,1,1.1407,126512.60908369,144755.645672727112
1659484800,2022-08-03 00:00:00,SUSHI3S/USDT,1.4535,1.5771,1.0343,1.2357,124608.85053629,153195.034638239441
1659398400,2022-08-02 00:00:00,SUSHI3S/USDT,1.2599,1.5288,1.2248,1.4467,91426.0339949,128056.677884643962
1659312000,2022-08-01 00:00:00,SUSHI3S/USDT,1.2153,1.3387,1.077,1.261,105069.48474366,129528.117174284004
1659225600,2022-07-31 00:00:00,SUSHI3S/USDT,1.1253,1.2615,0.9011,1.2104,92225.8316951,98293.246567450584
1659139200,2022-07-30 00:00:00,SUSHI3S/USDT,1.0925,1.1887,0.9239,1.1077,172686.49959779,184082.184484958627
1659052800,2022-07-29 00:00:00,SUSHI3S/USDT,0.963,1.1854,0.9305,1.1019,263492.48680991,278188.841658528389
1658966400,2022-07-28 00:00:00,SUSHI3S/USDT,1.6472,1.783,0.7933,0.9694,213801.30336313,250655.371447716944
1658880000,2022-07-27 00:00:00,SUSHI3S/USDT,2.2177,2.35,1.6172,1.6407,75848.77671839,157236.278282668753
1658793600,2022-07-26 00:00:00,SUSHI3S/USDT,1.9219,2.4532,1.8067,2.2396,98951.16568961,208850.687497391217
1658707200,2022-07-25 00:00:00,SUSHI3S/USDT,1.9433,2.2858,1.5801,1.8809,149455.24476078,283757.646766424101
1658620800,2022-07-24 00:00:00,SUSHI3S/USDT,1.9471,2.0788,1.7852,1.9375,46893.7944054,90304.292692294054
1658534400,2022-07-23 00:00:00,SUSHI3S/USDT,2.0661,2.2179,1.7799,1.9564,49898.8876617,98464.437835757889
1658448000,2022-07-22 00:00:00,SUSHI3S/USDT,1.7262,2.1339,1.5747,2.0477,147249.40362167,263369.418254558781
1658361600,2022-07-21 00:00:00,SUSHI3S/USDT,2.1664,2.3999,1.6272,1.7297,141517.66727086,278611.827090346887
1658275200,2022-07-20 00:00:00,SUSHI3S/USDT,1.7838,2.2135,1.5846,2.1607,179386.21278863,329394.265493051276
1658188800,2022-07-19 00:00:00,SUSHI3S/USDT,1.5358,1.89,1.4735,1.7828,131976.73102597,222634.26459482135
1658102400,2022-07-18 00:00:00,SUSHI3S/USDT,1.9418,1.9706,1.2286,1.493,153830.72588862,233629.56640751919
1658016000,2022-07-17 00:00:00,SUSHI3S/USDT,1.7576,2.1364,1.6713,1.9418,96946.04061206,190387.706985959684
1657929600,2022-07-16 00:00:00,SUSHI3S/USDT,1.9839,2.2352,1.7221,1.7591,74910.37214789,149845.696061029904
1657843200,2022-07-15 00:00:00,SUSHI3S/USDT,2.0151,2.1533,1.8043,1.971,59691.00269796,119434.78799323879
1657756800,2022-07-14 00:00:00,SUSHI3S/USDT,3.2154,3.5783,1.94,2.0311,101337.15685881,304089.442592160391
1657670400,2022-07-13 00:00:00,SUSHI3S/USDT,4.5944,4.7918,3.178,3.24,46042.59629965,186141.469959645559
1657584000,2022-07-12 00:00:00,SUSHI3S/USDT,4.3036,4.8138,3.969,4.6169,43571.23776064,187378.773529011619
1657497600,2022-07-11 00:00:00,SUSHI3S/USDT,3.1417,4.4489,3.103,4.3115,82254.1532229,313769.835373123463
1657411200,2022-07-10 00:00:00,SUSHI3S/USDT,3.847,4.1308,3.1029,3.1109,65851.23089477,245875.332921736226
1657324800,2022-07-09 00:00:00,SUSHI3S/USDT,4.7598,4.7598,3.6932,3.7864,18386.00384767,75913.496070795482
1657238400,2022-07-08 00:00:00,SUSHI3S/USDT,4.4892,5.0449,3.9876,4.8188,21780.73040487,99884.582515734584
1657152000,2022-07-07 00:00:00,SUSHI3S/USDT,4.9051,5.0607,4.1223,4.5074,20924.32069452,97035.04248132101
1657065600,2022-07-06 00:00:00,SUSHI3S/USDT,5.8772,6.0841,4.7895,4.9049,21186.12018785,117212.856531487015
1656979200,2022-07-05 00:00:00,SUSHI3S/USDT,5.9031,6.985,5.29,5.8892,26359.24662781,161694.426472334693
1656892800,2022-07-04 00:00:00,SUSHI3S/USDT,7.3843,8.1212,5.7138,5.8343,28325.24116111,191724.769325560635
1656806400,2022-07-03 00:00:00,SUSHI3S/USDT,8.36,9.28,7.0002,7.3893,18965.35840417,156758.854651749413
1656720000,2022-07-02 00:00:00,SUSHI3S/USDT,8.5066,9.2307,7.9372,8.4211,11604.45232015,99870.78416656137
1656633600,2022-07-01 00:00:00,SUSHI3S/USDT,8.1918,9.3051,6.877,8.4619,17803.45849147,145734.785074401427
1656547200,2022-06-30 00:00:00,SUSHI3S/USDT,7.2255,9.7557,7.0104,8.1188,16187.08304407,137170.357361922209
1656460800,2022-06-29 00:00:00,SUSHI3S/USDT,6.5007,7.5,6.0185,7.1746,10411.15903871,70451.900832115969
1656374400,2022-06-28 00:00:00,SUSHI3S/USDT,5.4533,6.6822,5,6.4651,16019.43958214,92164.722026843821
1656288000,2022-06-27 00:00:00,SUSHI3S/USDT,5.7028,5.9879,4.6405,5.5946,17039.57882938,90597.732345613808
1656201600,2022-06-26 00:00:00,SUSHI3S/USDT,4.5446,5.82,4.1818,5.6801,28741.45017896,138211.813009063724
1656115200,2022-06-25 00:00:00,SUSHI3S/USDT,4.1725,5.0311,3.9013,4.5272,35008.48389321,160076.605509323836
1656028800,2022-06-24 00:00:00,SUSHI3S/USDT,4.5845,4.8336,3.6959,4.2121,34093.18144465,144507.625899816316
1655942400,2022-06-23 00:00:00,SUSHI3S/USDT,5.4869,5.5991,4.1149,4.5845,44346.64051857,215004.514057219775
1655856000,2022-06-22 00:00:00,SUSHI3S/USDT,4.8433,6.0433,3.8677,5.5036,85155.51999416,434270.552746513151
1655769600,2022-06-21 00:00:00,SUSHI3S/USDT,8.0121,8.5159,4.3189,4.7746,40752.71297621,227624.440908469441
1655683200,2022-06-20 00:00:00,SUSHI3S/USDT,11.7963,13.3218,6.5513,7.7982,20313.22203837,187428.677663942314
1655596800,2022-06-19 00:00:00,SUSHI3S/USDT,18.0705,20.5912,11.6666,11.7963,15722.10095297,249886.73570095072
1655510400,2022-06-18 00:00:00,SUSHI3S/USDT,14.7858,21.5446,13.1405,18.2267,15266.83563424,276940.394332505348
1655424000,2022-06-17 00:00:00,SUSHI3S/USDT,19.0942,19.9477,13.6,14.6965,7795.61949456,129329.61124392879
1655337600,2022-06-16 00:00:00,SUSHI3S/USDT,13.8749,20.6,12.85,19.0253,11193.96928271,191166.931615855247
1655251200,2022-06-15 00:00:00,SUSHI3S/USDT,20.2586,27.6751,12.8432,13.6849,13511.45585224,288322.454521265058
1655164800,2022-06-14 00:00:00,SUSHI3S/USDT,22.3973,29.4531,18.1716,19.7884,15510.71336528,348375.093767294917
1655078400,2022-06-13 00:00:00,SUSHI3S/USDT,16.971,26,16.1654,22.1172,25390.6253463,554831.053312392281
1654992000,2022-06-12 00:00:00,SUSHI3S/USDT,14.5755,18.0441,12.8732,16.9729,21575.48727458,339526.160969451821
1654905600,2022-06-11 00:00:00,SUSHI3S/USDT,10.5648,15.6283,9.9642,14.5755,11558.94117596,151336.178008582136
1654819200,2022-06-10 00:00:00,SUSHI3S/USDT,8.6881,11.0135,8.4012,10.6071,10964.23929315,108603.1176148119
1654732800,2022-06-09 00:00:00,SUSHI3S/USDT,8.5543,9.2452,7.8003,8.7085,11471.53950854,96448.383023565726
1654646400,2022-06-08 00:00:00,SUSHI3S/USDT,7.7066,8.7818,7.3562,8.5617,19219.24403242,156556.043618964854
1654560000,2022-06-07 00:00:00,SUSHI3S/USDT,6.914,8.7011,6.914,7.7066,27776.31556897,224737.220014386
1654473600,2022-06-06 00:00:00,SUSHI3S/USDT,7.9433,7.9823,5.7078,6.9139,21603.64206373,142490.449090867596
1654387200,2022-06-05 00:00:00,SUSHI3S/USDT,7.507,8.4,7.1426,7.9379,16979.07535263,135156.457309530685
1654300800,2022-06-04 00:00:00,SUSHI3S/USDT,8.0276,8.6127,7.2819,7.479,17709.61758586,139584.346201328044
1654214400,2022-06-03 00:00:00,SUSHI3S/USDT,6.4813,8.2615,6.3527,8.1484,15475.52878541,117642.820483203629
1654128000,2022-06-02 00:00:00,SUSHI3S/USDT,7.2258,7.8896,6.291,6.4695,17943.37797511,128143.247440567769
1654041600,2022-06-01 00:00:00,SUSHI3S/USDT,5.1849,7.3452,5.1849,7.22,48605.50150409,305664.681419510735
1653955200,2022-05-31 00:00:00,SUSHI3S/USDT,7.5888,8.6743,4.7591,5.17,59290.05626779,354144.114434900093
1653868800,2022-05-30 00:00:00,SUSHI3S/USDT,12.7906,13.1783,7.2424,7.6479,22911.32529053,226561.693218193185
1653782400,2022-05-29 00:00:00,SUSHI3S/USDT,12.0535,13.7995,11.5962,12.8,12953.70972687,170406.374971151055
1653696000,2022-05-28 00:00:00,SUSHI3S/USDT,15.6801,16.0983,11.8417,12.0684,13959.30338765,194760.556358664903
1653609600,2022-05-27 00:00:00,SUSHI3S/USDT,14.4068,16.7306,12.3558,15.7043,19161.45011707,278034.043659056262
1653523200,2022-05-26 00:00:00,SUSHI3S/USDT,10.8011,15.2999,9.7443,14.4867,29668.38099334,387647.582058501008
1653436800,2022-05-25 00:00:00,SUSHI3S/USDT,10.7631,12.0537,8.7784,10.8028,40727.7319516,418534.627568812678
1653350400,2022-05-24 00:00:00,SUSHI3S/USDT,14.413,15.032,10.1222,10.7122,29097.49897631,353568.868811065704
1653264000,2022-05-23 00:00:00,SUSHI3S/USDT,20.6659,20.8796,10.8868,14.5179,36593.17733702,464316.112300348983
1653177600,2022-05-22 00:00:00,SUSHI3S/USDT,20.953,22.3958,18.0001,20.5709,9295.615321,192544.570333021727
1653091200,2022-05-21 00:00:00,SUSHI3S/USDT,32.9637,35.1771,19.4241,20.8289,7675.60033288,194275.698808417484
1653004800,2022-05-20 00:00:00,SUSHI3S/USDT,29.3672,35.7025,26.5387,32.8013,6710.97512111,206530.930282946938
1652918400,2022-05-19 00:00:00,SUSHI3S/USDT,38.9705,43.6324,26.9959,29.1858,7476.15075831,257002.360939824412
1652832000,2022-05-18 00:00:00,SUSHI3S/USDT,28.5493,39.5761,25.2643,39.0439,8160.16957097,269382.019675798836
1652745600,2022-05-17 00:00:00,SUSHI3S/USDT,47.6212,47.7831,25.0427,28.5493,4502.61337241,149460.616163541326
1652659200,2022-05-16 00:00:00,SUSHI3S/USDT,39.1619,51.4024,39.1619,48.6432,1799.27105181,85699.594794003467
1652572800,2022-05-15 00:00:00,SUSHI3S/USDT,47.0656,52.6924,37.415,39.2148,2370.72143172,108694.82232575413
1652486400,2022-05-14 00:00:00,SUSHI3S/USDT,39.4201,60.226,37.4402,47.2369,6573.5423858,347875.212430672193
1652400000,2022-05-13 00:00:00,SUSHI3S/USDT,151.7351,162.9936,30.7897,39.3905,8954.87504764,629991.14668198812
1652313600,2022-05-12 00:00:00,SUSHI3S/USDT,103.7497,151.7351,84.4657,147.7299,16165.2999372,1951258.773823562903
1652227200,2022-05-11 00:00:00,SUSHI3S/USDT,58.0562,112.6592,52.1894,103.7498,25163.24370724,2130214.259641742162
1652140800,2022-05-10 00:00:00,SUSHI3S/USDT,60.4274,68.1117,37.028,57.9009,15353.99362226,795832.471159503239
1652054400,2022-05-09 00:00:00,SUSHI3S/USDT,39.9045,61.58,37.4411,61.58,14136.79312282,697858.093787711677
1651968000,2022-05-08 00:00:00,SUSHI3S/USDT,38.1721,42.553,36.1477,39.9418,6780.15635878,265005.17683973722
1651881600,2022-05-07 00:00:00,SUSHI3S/USDT,33.6967,40.8564,33.4094,38.044,4336.88062358,155759.088307683232
1651795200,2022-05-06 00:00:00,SUSHI3S/USDT,32.8157,36.9829,30.62,33.5612,6025.59121261,203086.11867248814
1651708800,2022-05-05 00:00:00,SUSHI3S/USDT,23.268,34.7292,23.0185,32.4698,9330.87084818,275390.37623425676
1651622400,2022-05-04 00:00:00,SUSHI3S/USDT,37.3782,37.7676,22.5687,23.4784,7467.80937506,228792.516888952087
1651536000,2022-05-03 00:00:00,SUSHI3S/USDT,36.0729,38.6786,31.3663,37.4794,7419.92175643,257269.953778362615
1651449600,2022-05-02 00:00:00,SUSHI3S/USDT,34.6388,39.852,32.3314,35.8381,7525.15483321,270427.98504894871
1651363200,2022-05-01 00:00:00,SUSHI3S/USDT,38.8303,40.3071,31.3647,34.593,11513.85749241,425735.933603121197
1651276800,2022-04-30 00:00:00,SUSHI3S/USDT,26.6382,39.1109,24.9181,39.1109,8804.15387443,264398.249141756019
1651190400,2022-04-29 00:00:00,SUSHI3S/USDT,20.5573,27,19.6565,26.4913,11045.1672457,254536.387277405791
1651104000,2022-04-28 00:00:00,SUSHI3S/USDT,20.3301,21.9722,19.2524,20.4811,9100.7202919,186250.889395929052
1651017600,2022-04-27 00:00:00,SUSHI3S/USDT,22.5228,22.5228,19.6068,20.2437,10011.99211977,210733.035089597598
1650931200,2022-04-26 00:00:00,SUSHI3S/USDT,16.604,22.97,16.2325,22.41,9002.21313313,173597.709591670876
1650844800,2022-04-25 00:00:00,SUSHI3S/USDT,15.5369,19.3466,15.3016,16.588,16518.53916906,290350.930511259569
1650758400,2022-04-24 00:00:00,SUSHI3S/USDT,14.8931,15.5556,13.0661,15.537,24689.89057626,354552.477885963967
1650672000,2022-04-23 00:00:00,SUSHI3S/USDT,13.4962,15.22,13.3277,14.8028,12528.41075994,183137.349854116653
1650585600,2022-04-22 00:00:00,SUSHI3S/USDT,14.3076,14.9195,11.4326,13.6018,38185.89685265,503791.119567302548
1650499200,2022-04-21 00:00:00,SUSHI3S/USDT,13.7674,15.2362,11.9138,14.3,43620.01652581,593250.289248781548
1650412800,2022-04-20 00:00:00,SUSHI3S/USDT,15.8603,17.7799,11.4,13.7563,30182.43706438,414621.851925488313
1650326400,2022-04-19 00:00:00,SUSHI3S/USDT,16.7689,17.825,15.65,15.8804,5151.67213078,85424.602788772002
1650240000,2022-04-18 00:00:00,SUSHI3S/USDT,18.6934,21.4729,16.6104,17.0824,10595.77606638,201688.603617088101
1650153600,2022-04-17 00:00:00,SUSHI3S/USDT,16.5957,19.3035,15.7648,18.7795,4793.31347369,81096.168101369627
1650067200,2022-04-16 00:00:00,SUSHI3S/USDT,17.4261,18.0171,16.2143,16.6613,2464.89413974,42719.946211570279
1649980800,2022-04-15 00:00:00,SUSHI3S/USDT,18.5412,18.909,16.046,17.3307,6714.02249447,115717.003373504893
1649894400,2022-04-14 00:00:00,SUSHI3S/USDT,16.793,19.0392,13.9586,18.45,7924.65751627,128364.625549375415
1649808000,2022-04-13 00:00:00,SUSHI3S/USDT,18.6294,19.7497,16.5362,16.6097,8070.47270139,142601.680201787384
1649721600,2022-04-12 00:00:00,SUSHI3S/USDT,20.9722,21.2155,17.2798,18.642,7279.92851949,139854.828657960883
1649635200,2022-04-11 00:00:00,SUSHI3S/USDT,16.8,21.3291,16.1616,21.0728,11884.38982668,227226.265454136729
1649548800,2022-04-10 00:00:00,SUSHI3S/USDT,14.7211,16.9192,13.7424,16.8428,8542.88784927,128952.371625626272
1649462400,2022-04-09 00:00:00,SUSHI3S/USDT,17.4716,17.4716,14.4611,14.7214,11223.23087293,174091.97258010779
1649376000,2022-04-08 00:00:00,SUSHI3S/USDT,14.42,17.95,13.9256,17.3721,10862.26606685,169587.08276297014
1649289600,2022-04-07 00:00:00,SUSHI3S/USDT,15.4858,16.5196,13.6466,14.301,13374.57798024,200158.008776191789
1649203200,2022-04-06 00:00:00,SUSHI3S/USDT,11.1668,15.6209,11.1668,15.3474,23349.40368161,316638.19563257038
1649116800,2022-04-05 00:00:00,SUSHI3S/USDT,9.5184,11.3006,8.9078,11.1668,11908.80907721,117460.137931452828
1649030400,2022-04-04 00:00:00,SUSHI3S/USDT,8.7753,11.0999,8.5632,9.4703,22148.78995114,215441.466007718657
1648944000,2022-04-03 00:00:00,SUSHI3S/USDT,9.5055,9.8196,8.3602,8.8541,16756.29163401,152746.978264633094
1648857600,2022-04-02 00:00:00,SUSHI3S/USDT,8.5589,9.5628,6.8027,9.5455,26254.36778636,211403.842044045605
1648771200,2022-04-01 00:00:00,SUSHI3S/USDT,9.1076,10.6856,6.8584,8.5061,44822.5766177,402634.691941397756
1648684800,2022-03-31 00:00:00,SUSHI3S/USDT,8.817,9.5486,5.5085,9.3025,92559.45356203,684370.692124350765
1648598400,2022-03-30 00:00:00,SUSHI3S/USDT,10.9156,12.4143,8.5211,8.6221,31310.08071502,319026.693045511285
1648512000,2022-03-29 00:00:00,SUSHI3S/USDT,15.2829,15.4628,10.0741,10.6,24218.47772009,286657.072876333422
1648425600,2022-03-28 00:00:00,SUSHI3S/USDT,13.3315,15.952,11.6205,15.1809,23998.60444181,317235.486588006041
1648339200,2022-03-27 00:00:00,SUSHI3S/USDT,18.7353,20.0556,12.9987,13.2236,7771.7494548,124816.919310588951
1648252800,2022-03-26 00:00:00,SUSHI3S/USDT,18.9881,20.2557,17.5763,18.5989,5828.74887812,110704.457654486486
1648166400,2022-03-25 00:00:00,SUSHI3S/USDT,18.1851,20.3659,15.9993,18.9241,11763.79918764,218049.593976314457
1648080000,2022-03-24 00:00:00,SUSHI3S/USDT,17.7225,19.7981,17.368,18.2295,7214.3310676,135865.016224504539
1647993600,2022-03-23 00:00:00,SUSHI3S/USDT,22.4927,22.5953,17.6752,17.8678,11956.65460303,244255.977261997106
1647907200,2022-03-22 00:00:00,SUSHI3S/USDT,25.8804,25.9281,19.8001,22.4056,9215.54048815,203354.920270105422
1647820800,2022-03-21 00:00:00,SUSHI3S/USDT,27.3559,29.1897,22.9717,25.5881,6650.1264188,172466.199601119867
1647734400,2022-03-20 00:00:00,SUSHI3S/USDT,24.8666,29.2741,21.4643,27.3646,7283.36629726,187029.0684825174
1647648000,2022-03-19 00:00:00,SUSHI3S/USDT,26.0384,26.9083,22.9681,24.8662,2925.00544573,72687.060557719746
1647561600,2022-03-18 00:00:00,SUSHI3S/USDT,29.9586,33.0327,24.5696,25.7413,4778.53718026,135276.804471688327
1647475200,2022-03-17 00:00:00,SUSHI3S/USDT,31.3663,31.9027,27.1404,30.3398,4857.8836397,143178.806607783459
1647388800,2022-03-16 00:00:00,SUSHI3S/USDT,39.3159,40.4405,29.4701,31.5338,6163.26851103,219759.567978233495
1647302400,2022-03-15 00:00:00,SUSHI3S/USDT,40.6141,45.7485,38.0291,39.265,3295.21072065,135865.362234389372
1647216000,2022-03-14 00:00:00,SUSHI3S/USDT,45.3544,46.7088,40.2411,40.5731,2328.01192625,100184.150583306095
1647129600,2022-03-13 00:00:00,SUSHI3S/USDT,40.7738,47.1633,38.4685,45.4205,2070.5724343,86917.7729224465
1647043200,2022-03-12 00:00:00,SUSHI3S/USDT,41.2661,41.3079,37.1242,40.7738,2398.89846888,94326.282751548002
1646956800,2022-03-11 00:00:00,SUSHI3S/USDT,37.8036,42.9435,37.267,41.266,7602.16866733,305859.197580949283
1646870400,2022-03-10 00:00:00,SUSHI3S/USDT,31.6912,41.308,31.6912,37.9649,10686.38278069,410200.792835149974
1646784000,2022-03-09 00:00:00,SUSHI3S/USDT,44.4385,44.4385,29.3568,31.6912,5737.02455485,197954.252121080507
1646697600,2022-03-08 00:00:00,SUSHI3S/USDT,45.4688,48,36.3618,44.6002,6870.37418801,281471.995246910536
1646611200,2022-03-07 00:00:00,SUSHI3S/USDT,44.3786,50.3638,38.8953,45.4686,4957.13734338,225562.349940394134
1646524800,2022-03-06 00:00:00,SUSHI3S/USDT,37.0936,45.0999,36.3618,44.3786,4501.07496568,181223.708416105766
1646438400,2022-03-05 00:00:00,SUSHI3S/USDT,39.6466,42.8871,35.9703,37.4303,2952.13179479,117268.258385227638
1646352000,2022-03-04 00:00:00,SUSHI3S/USDT,32.0232,40.6343,31.8213,39.7727,6187.95991885,220300.516097286553
1646265600,2022-03-03 00:00:00,SUSHI3S/USDT,29.4017,33.8946,29.005,31.9013,4372.24713867,136802.05749230716
1646179200,2022-03-02 00:00:00,SUSHI3S/USDT,27.9459,30.434,24.2697,29.6458,7325.39131015,204610.868025637834
1646092800,2022-03-01 00:00:00,SUSHI3S/USDT,26.369,29.4905,24.4296,27.9696,8695.76821145,234612.660463730164
1646006400,2022-02-28 00:00:00,SUSHI3S/USDT,41.8873,42.8985,26.6632,26.6632,7531.36736354,267063.25893427382
1645920000,2022-02-27 00:00:00,SUSHI3S/USDT,37.9156,43.931,30.3563,41.5962,10948.27332187,405536.126355909083
1645833600,2022-02-26 00:00:00,SUSHI3S/USDT,35.8939,38.6444,31.714,37.465,6641.8129228,238821.97084304806
1645747200,2022-02-25 00:00:00,SUSHI3S/USDT,42.9436,44.6892,33.9124,35.6444,7874.62030248,308731.873557997547
1645660800,2022-02-24 00:00:00,SUSHI3S/USDT,38.6733,58.1501,38.2134,42.6451,12631.20894069,610134.246372610424
1645574400,2022-02-23 00:00:00,SUSHI3S/USDT,35.0108,38.8161,29.9421,38.8161,3743.23166874,124898.802662844883
1645488000,2022-02-22 00:00:00,SUSHI3S/USDT,39.0605,44.086,34.5948,34.5948,4987.90220339,192869.964210317491
1645401600,2022-02-21 00:00:00,SUSHI3S/USDT,30.0427,39.4602,26.2843,38.75,5339.53367487,168832.717804860642
1645315200,2022-02-20 00:00:00,SUSHI3S/USDT,25.5844,31.471,25.5844,30.2631,4527.85088164,134597.751145021516
1645228800,2022-02-19 00:00:00,SUSHI3S/USDT,24.9529,27.9266,23.9,25.4947,2961.18994809,76176.269787810053
1645142400,2022-02-18 00:00:00,SUSHI3S/USDT,24.2184,26.003,21.341,24.8827,4914.19034231,116681.471268482849
1645056000,2022-02-17 00:00:00,SUSHI3S/USDT,19.2704,24.5,18.8428,23.9306,7134.34412172,154266.436211072857
1644969600,2022-02-16 00:00:00,SUSHI3S/USDT,17.785,20.6234,17.6772,19.2339,5462.42077798,103500.047415158732
1644883200,2022-02-15 00:00:00,SUSHI3S/USDT,23.5958,23.6231,17.5739,17.7851,3443.51230163,69481.891974418709
