https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CHZ,Volume USDT,tradecount
1650117600000,2022-04-16 14:00:00,CHZ/USDT,0.23591,0.23645,0.23500,0.23618,6165944,1453462.53774,5756
1650114000000,2022-04-16 13:00:00,CHZ/USDT,0.23614,0.23647,0.23452,0.23590,8771484,2066823.86294,6573
1650110400000,2022-04-16 12:00:00,CHZ/USDT,0.23591,0.23685,0.23536,0.23614,6716674,1585670.55266,5251
1650106800000,2022-04-16 11:00:00,CHZ/USDT,0.23691,0.23784,0.23569,0.23594,6598143,1563500.54032,5186
1650103200000,2022-04-16 10:00:00,CHZ/USDT,0.23563,0.23740,0.23553,0.23682,6616184,1565219.31319,5742
1650099600000,2022-04-16 09:00:00,CHZ/USDT,0.23553,0.23634,0.23488,0.23559,4990959,1175457.41598,4988
1650096000000,2022-04-16 08:00:00,CHZ/USDT,0.23593,0.23728,0.23513,0.23553,6794972,1604164.42173,5447
1650092400000,2022-04-16 07:00:00,CHZ/USDT,0.23719,0.23765,0.23559,0.23594,5952603,1407306.27155,5616
1650088800000,2022-04-16 06:00:00,CHZ/USDT,0.23742,0.23750,0.23612,0.23716,6315710,1495386.00950,4771
1650085200000,2022-04-16 05:00:00,CHZ/USDT,0.23833,0.23869,0.23668,0.23743,5436796,1291416.47792,4358
1650081600000,2022-04-16 04:00:00,CHZ/USDT,0.23676,0.23931,0.23649,0.23835,8177523,1946661.93148,6464
1650078000000,2022-04-16 03:00:00,CHZ/USDT,0.23852,0.23857,0.23655,0.23673,5756634,1367291.15553,5095
1650074400000,2022-04-16 02:00:00,CHZ/USDT,0.24001,0.24022,0.23849,0.23855,6240380,1492091.48875,4892
1650070800000,2022-04-16 01:00:00,CHZ/USDT,0.23976,0.24098,0.23836,0.24000,10988311,2633635.50340,8264
1650067200000,2022-04-16 00:00:00,CHZ/USDT,0.23876,0.24128,0.23762,0.23976,12311013,2945679.89769,9609
1650063600000,2022-04-15 23:00:00,CHZ/USDT,0.23760,0.23905,0.23690,0.23877,7750794,1845298.73030,6113
1650060000000,2022-04-15 22:00:00,CHZ/USDT,0.23739,0.23785,0.23596,0.23756,6887315,1630740.59238,4979
1650056400000,2022-04-15 21:00:00,CHZ/USDT,0.23811,0.23822,0.23666,0.23737,6416323,1523333.58529,4596
1650052800000,2022-04-15 20:00:00,CHZ/USDT,0.23617,0.23846,0.23573,0.23813,10094053,2392864.39971,7384
1650049200000,2022-04-15 19:00:00,CHZ/USDT,0.23719,0.23738,0.23486,0.23617,11459524,2703137.66801,8635
1650045600000,2022-04-15 18:00:00,CHZ/USDT,0.23880,0.23899,0.23701,0.23719,6424005,1528002.52100,5947
1650042000000,2022-04-15 17:00:00,CHZ/USDT,0.23871,0.24033,0.23817,0.23880,9804779,2344282.48462,8872
1650038400000,2022-04-15 16:00:00,CHZ/USDT,0.23829,0.23994,0.23626,0.23872,12366173,2945175.85149,11289
1650034800000,2022-04-15 15:00:00,CHZ/USDT,0.23781,0.23948,0.23711,0.23827,11688222,2786456.20616,11347
1650031200000,2022-04-15 14:00:00,CHZ/USDT,0.23584,0.23971,0.23263,0.23771,26986284,6365950.53980,20985
1650027600000,2022-04-15 13:00:00,CHZ/USDT,0.23829,0.23896,0.23509,0.23585,24165556,5726314.32266,16372
1650024000000,2022-04-15 12:00:00,CHZ/USDT,0.23943,0.24008,0.23702,0.23827,10468305,2500071.45089,8331
1650020400000,2022-04-15 11:00:00,CHZ/USDT,0.24023,0.24092,0.23816,0.23942,10550590,2526259.64583,8157
1650016800000,2022-04-15 10:00:00,CHZ/USDT,0.23882,0.24092,0.23822,0.24023,9557524,2290528.81150,8445
1650013200000,2022-04-15 09:00:00,CHZ/USDT,0.23859,0.23946,0.23759,0.23882,10449944,2491593.51024,8279
1650009600000,2022-04-15 08:00:00,CHZ/USDT,0.23991,0.24090,0.23800,0.23857,10207660,2443812.26727,8972
1650006000000,2022-04-15 07:00:00,CHZ/USDT,0.23911,0.24134,0.23627,0.23991,16963771,4048481.96614,13620
1650002400000,2022-04-15 06:00:00,CHZ/USDT,0.24174,0.24197,0.23796,0.23909,16438894,3942602.72691,11936
1649998800000,2022-04-15 05:00:00,CHZ/USDT,0.24075,0.24237,0.24003,0.24175,8784789,2119330.86289,7839
1649995200000,2022-04-15 04:00:00,CHZ/USDT,0.24207,0.24427,0.24018,0.24074,14022775,3396530.61250,11339
1649991600000,2022-04-15 03:00:00,CHZ/USDT,0.23974,0.24225,0.23960,0.24207,11324604,2731132.55532,9424
1649988000000,2022-04-15 02:00:00,CHZ/USDT,0.23979,0.24123,0.23857,0.23976,12941837,3104147.32386,9356
1649984400000,2022-04-15 01:00:00,CHZ/USDT,0.23849,0.23997,0.23721,0.23980,11577258,2765498.89834,9891
1649980800000,2022-04-15 00:00:00,CHZ/USDT,0.23701,0.24094,0.23558,0.23848,25883608,6172444.42796,19219
1649977200000,2022-04-14 23:00:00,CHZ/USDT,0.23625,0.23766,0.23591,0.23698,7193840,1704027.30138,6480
1649973600000,2022-04-14 22:00:00,CHZ/USDT,0.23686,0.23837,0.23568,0.23621,13140630,3116798.66912,10359
1649970000000,2022-04-14 21:00:00,CHZ/USDT,0.23637,0.23729,0.23580,0.23687,10782757,2550768.81618,8684
1649966400000,2022-04-14 20:00:00,CHZ/USDT,0.23533,0.23646,0.23317,0.23638,12080371,2838126.72152,11401
1649962800000,2022-04-14 19:00:00,CHZ/USDT,0.23360,0.23627,0.23320,0.23534,15462361,3637222.29267,13658
1649959200000,2022-04-14 18:00:00,CHZ/USDT,0.23619,0.23739,0.23215,0.23354,23808018,5603441.33990,18916
1649955600000,2022-04-14 17:00:00,CHZ/USDT,0.23589,0.23760,0.23462,0.23615,29829066,7038301.54362,21962
1649952000000,2022-04-14 16:00:00,CHZ/USDT,0.23629,0.23800,0.23345,0.23589,50536790,11914041.03870,39209
1649948400000,2022-04-14 15:00:00,CHZ/USDT,0.24628,0.24764,0.23544,0.23632,63587165,15326878.97290,48203
1649944800000,2022-04-14 14:00:00,CHZ/USDT,0.24355,0.24763,0.24100,0.24632,58113703,14193682.87873,45556
1649941200000,2022-04-14 13:00:00,CHZ/USDT,0.25036,0.25191,0.24259,0.24358,52829314,13033185.01860,39442
1649937600000,2022-04-14 12:00:00,CHZ/USDT,0.24731,0.25087,0.24637,0.25039,27951586,6959539.66347,21507
1649934000000,2022-04-14 11:00:00,CHZ/USDT,0.24808,0.25067,0.24622,0.24731,27621904,6868867.02938,21058
1649930400000,2022-04-14 10:00:00,CHZ/USDT,0.25078,0.25406,0.24795,0.24808,41209983,10338997.74262,31371
1649926800000,2022-04-14 09:00:00,CHZ/USDT,0.25045,0.25183,0.24569,0.25077,56299915,14009389.94116,33223
1649923200000,2022-04-14 08:00:00,CHZ/USDT,0.25180,0.25371,0.25000,0.25045,34931309,8800001.16097,22820
1649919600000,2022-04-14 07:00:00,CHZ/USDT,0.25112,0.25546,0.25032,0.25179,45832175,11596986.85931,30947
1649916000000,2022-04-14 06:00:00,CHZ/USDT,0.25803,0.25825,0.25090,0.25112,73611011,18726081.38686,45130
1649912400000,2022-04-14 05:00:00,CHZ/USDT,0.24585,0.25885,0.24511,0.25796,172189836,43296968.79777,66524
1649908800000,2022-04-14 04:00:00,CHZ/USDT,0.24636,0.24845,0.24520,0.24585,17828320,4398159.96229,14890
1649905200000,2022-04-14 03:00:00,CHZ/USDT,0.24794,0.24871,0.24507,0.24635,22274535,5492134.05121,16055
1649901600000,2022-04-14 02:00:00,CHZ/USDT,0.24546,0.24968,0.24464,0.24794,30445029,7517736.89737,20559
1649898000000,2022-04-14 01:00:00,CHZ/USDT,0.24159,0.24682,0.24156,0.24546,27438282,6710054.50298,20605
1649894400000,2022-04-14 00:00:00,CHZ/USDT,0.24280,0.24292,0.23936,0.24157,24837123,5991322.64285,18694
1649890800000,2022-04-13 23:00:00,CHZ/USDT,0.24314,0.24391,0.24178,0.24284,20760291,5041872.00262,14221
1649887200000,2022-04-13 22:00:00,CHZ/USDT,0.24247,0.24355,0.24175,0.24315,21023515,5101931.89067,15960
1649883600000,2022-04-13 21:00:00,CHZ/USDT,0.24137,0.24249,0.24018,0.24245,15874326,3832229.96707,11955
1649880000000,2022-04-13 20:00:00,CHZ/USDT,0.24169,0.24261,0.23988,0.24134,29413260,7100759.38208,20214
1649876400000,2022-04-13 19:00:00,CHZ/USDT,0.24290,0.24482,0.24041,0.24167,29170969,7071086.64995,23420
1649872800000,2022-04-13 18:00:00,CHZ/USDT,0.24397,0.24485,0.24094,0.24294,52300992,12700962.13220,36717
1649869200000,2022-04-13 17:00:00,CHZ/USDT,0.24845,0.25299,0.24118,0.24393,196858523,48516644.27367,107330
1649865600000,2022-04-13 16:00:00,CHZ/USDT,0.24239,0.25496,0.24057,0.24852,189270560,47236391.03520,118518
1649862000000,2022-04-13 15:00:00,CHZ/USDT,0.24249,0.24497,0.24129,0.24237,61264496,14898190.41081,39346
1649858400000,2022-04-13 14:00:00,CHZ/USDT,0.24364,0.24496,0.23813,0.24250,89397349,21587193.37994,53927
1649854800000,2022-04-13 13:00:00,CHZ/USDT,0.23964,0.24666,0.23762,0.24363,140274525,33921111.58885,85247
1649851200000,2022-04-13 12:00:00,CHZ/USDT,0.23864,0.24405,0.23633,0.23954,142431619,34275212.10859,85957
1649847600000,2022-04-13 11:00:00,CHZ/USDT,0.23464,0.24463,0.23163,0.23862,262158924,63035699.93812,146942
1649844000000,2022-04-13 10:00:00,CHZ/USDT,0.22824,0.23539,0.22500,0.23464,97616593,22564374.11791,45161
1649840400000,2022-04-13 09:00:00,CHZ/USDT,0.22890,0.23011,0.22742,0.22830,11063058,2531895.05857,8296
1649836800000,2022-04-13 08:00:00,CHZ/USDT,0.22780,0.22949,0.22749,0.22889,8391741,1918662.17863,7468
1649833200000,2022-04-13 07:00:00,CHZ/USDT,0.22631,0.22897,0.22590,0.22778,12720608,2894662.61946,9495
1649829600000,2022-04-13 06:00:00,CHZ/USDT,0.22965,0.23060,0.22550,0.22629,10354370,2363892.19349,9357
1649826000000,2022-04-13 05:00:00,CHZ/USDT,0.22779,0.23025,0.22676,0.22965,8713153,1989603.75000,7799
1649822400000,2022-04-13 04:00:00,CHZ/USDT,0.22587,0.22790,0.22486,0.22781,7126230,1612169.10110,6917
1649818800000,2022-04-13 03:00:00,CHZ/USDT,0.22528,0.22706,0.22474,0.22587,9157919,2071614.33432,8157
1649815200000,2022-04-13 02:00:00,CHZ/USDT,0.22477,0.22624,0.22253,0.22528,10334963,2320950.49575,9480
1649811600000,2022-04-13 01:00:00,CHZ/USDT,0.22405,0.22491,0.22194,0.22479,16139553,3603707.91381,11537
1649808000000,2022-04-13 00:00:00,CHZ/USDT,0.22741,0.22898,0.22378,0.22411,20316285,4592482.36174,14279
1649804400000,2022-04-12 23:00:00,CHZ/USDT,0.22520,0.22898,0.22480,0.22738,23237259,5282997.37579,17350
1649800800000,2022-04-12 22:00:00,CHZ/USDT,0.22782,0.22839,0.22168,0.22513,26512347,5947285.99813,20514
1649797200000,2022-04-12 21:00:00,CHZ/USDT,0.22344,0.22800,0.22303,0.22785,18893752,4262255.38410,15690
1649793600000,2022-04-12 20:00:00,CHZ/USDT,0.21826,0.22739,0.21780,0.22340,72567238,16213756.14084,45964
1649790000000,2022-04-12 19:00:00,CHZ/USDT,0.21988,0.22106,0.21756,0.21827,15379166,3370882.72836,15184
1649786400000,2022-04-12 18:00:00,CHZ/USDT,0.22400,0.22535,0.21967,0.21987,15334901,3400368.02466,16198
1649782800000,2022-04-12 17:00:00,CHZ/USDT,0.22578,0.22717,0.22274,0.22402,8968945,2019971.02226,10182
1649779200000,2022-04-12 16:00:00,CHZ/USDT,0.22594,0.22832,0.22466,0.22582,11640694,2631331.17469,11131
1649775600000,2022-04-12 15:00:00,CHZ/USDT,0.22462,0.22796,0.22425,0.22590,12862905,2911801.16256,11911
1649772000000,2022-04-12 14:00:00,CHZ/USDT,0.22865,0.22896,0.22262,0.22472,19003483,4277687.09709,16471
1649768400000,2022-04-12 13:00:00,CHZ/USDT,0.23145,0.23217,0.22700,0.22874,24553659,5635269.28966,18832
1649764800000,2022-04-12 12:00:00,CHZ/USDT,0.22781,0.23151,0.22505,0.23145,32755183,7484190.87696,25253
1649761200000,2022-04-12 11:00:00,CHZ/USDT,0.22532,0.23050,0.22416,0.22781,24689873,5627461.98848,20915
1649757600000,2022-04-12 10:00:00,CHZ/USDT,0.22348,0.22600,0.22348,0.22530,11261561,2530223.36031,11076
1649754000000,2022-04-12 09:00:00,CHZ/USDT,0.22375,0.22415,0.22163,0.22357,9834610,2190899.16883,9110
1649750400000,2022-04-12 08:00:00,CHZ/USDT,0.22399,0.22541,0.22323,0.22379,9899542,2217585.44773,11172
1649746800000,2022-04-12 07:00:00,CHZ/USDT,0.22248,0.22445,0.22145,0.22405,10237137,2285964.06508,11702
1649743200000,2022-04-12 06:00:00,CHZ/USDT,0.22588,0.22611,0.22162,0.22252,14749903,3298132.81670,11613
1649739600000,2022-04-12 05:00:00,CHZ/USDT,0.22352,0.22621,0.22269,0.22588,18302952,4114835.78005,14877
1649736000000,2022-04-12 04:00:00,CHZ/USDT,0.21988,0.22382,0.21898,0.22356,13388418,2964520.27769,10148
1649732400000,2022-04-12 03:00:00,CHZ/USDT,0.21633,0.22001,0.21607,0.21989,9451244,2059639.62250,8303
1649728800000,2022-04-12 02:00:00,CHZ/USDT,0.21870,0.21960,0.21474,0.21636,13469033,2922441.29012,10903
1649725200000,2022-04-12 01:00:00,CHZ/USDT,0.21796,0.22166,0.21732,0.21878,21792127,4785461.06320,14204
1649721600000,2022-04-12 00:00:00,CHZ/USDT,0.21776,0.22061,0.21635,0.21789,16805686,3680979.48780,14405
1649718000000,2022-04-11 23:00:00,CHZ/USDT,0.21906,0.22038,0.21677,0.21772,12006003,2619910.22037,11416
1649714400000,2022-04-11 22:00:00,CHZ/USDT,0.21570,0.22132,0.21445,0.21908,25433746,5546121.11683,21614
1649710800000,2022-04-11 21:00:00,CHZ/USDT,0.22081,0.22224,0.21524,0.21567,22835324,4983858.04596,19652
1649707200000,2022-04-11 20:00:00,CHZ/USDT,0.22218,0.22330,0.21823,0.22083,24639652,5449490.82717,20719
1649703600000,2022-04-11 19:00:00,CHZ/USDT,0.22396,0.22585,0.22009,0.22215,23534979,5255515.01155,19950
1649700000000,2022-04-11 18:00:00,CHZ/USDT,0.22288,0.22482,0.22090,0.22403,19792326,4415078.69213,14550
1649696400000,2022-04-11 17:00:00,CHZ/USDT,0.22269,0.22442,0.22021,0.22292,20898118,4647210.50510,18859
1649692800000,2022-04-11 16:00:00,CHZ/USDT,0.21998,0.22320,0.21952,0.22265,24294799,5379824.95039,18657
1649689200000,2022-04-11 15:00:00,CHZ/USDT,0.22111,0.22368,0.21952,0.21997,20126608,4472070.19016,15885
1649685600000,2022-04-11 14:00:00,CHZ/USDT,0.22317,0.22428,0.22042,0.22105,26072061,5789994.98831,18015
1649682000000,2022-04-11 13:00:00,CHZ/USDT,0.22543,0.22618,0.21875,0.22319,49843158,11056145.02372,37134
1649678400000,2022-04-11 12:00:00,CHZ/USDT,0.22585,0.22743,0.22333,0.22544,39730587,8954078.70724,29632
1649674800000,2022-04-11 11:00:00,CHZ/USDT,0.23418,0.23524,0.22501,0.22585,55770972,12792807.10837,37699
1649671200000,2022-04-11 10:00:00,CHZ/USDT,0.23012,0.23486,0.22911,0.23421,54024338,12540913.31642,40187
1649667600000,2022-04-11 09:00:00,CHZ/USDT,0.24255,0.24382,0.22952,0.23012,64100165,15179498.29210,47275
1649664000000,2022-04-11 08:00:00,CHZ/USDT,0.24430,0.24807,0.24115,0.24260,36897701,9002126.13290,27996
1649660400000,2022-04-11 07:00:00,CHZ/USDT,0.24467,0.24564,0.24157,0.24432,20713003,5046578.25733,18173
1649656800000,2022-04-11 06:00:00,CHZ/USDT,0.24494,0.24560,0.24100,0.24464,35149768,8555728.16970,25183
1649653200000,2022-04-11 05:00:00,CHZ/USDT,0.24321,0.24928,0.24237,0.24494,66830755,16420589.16311,44166
1649649600000,2022-04-11 04:00:00,CHZ/USDT,0.24012,0.24550,0.23957,0.24323,32074318,7793885.66545,26979
1649646000000,2022-04-11 03:00:00,CHZ/USDT,0.23739,0.24103,0.23551,0.24012,24660678,5883085.73462,22827
1649642400000,2022-04-11 02:00:00,CHZ/USDT,0.23964,0.24671,0.23503,0.23731,59605623,14346126.12703,43926
1649638800000,2022-04-11 01:00:00,CHZ/USDT,0.23501,0.24586,0.23454,0.23964,60619239,14658990.71860,39491
1649635200000,2022-04-11 00:00:00,CHZ/USDT,0.23511,0.23678,0.23127,0.23502,18646025,4361736.03895,17858
1649631600000,2022-04-10 23:00:00,CHZ/USDT,0.23627,0.24078,0.23417,0.23503,21532640,5122461.76360,17095
1649628000000,2022-04-10 22:00:00,CHZ/USDT,0.24231,0.24238,0.23467,0.23628,32484999,7737217.49058,23127
1649624400000,2022-04-10 21:00:00,CHZ/USDT,0.24408,0.24611,0.24217,0.24232,11007541,2693206.96017,11085
1649620800000,2022-04-10 20:00:00,CHZ/USDT,0.24301,0.24634,0.24301,0.24408,13260091,3250034.56454,12551
1649617200000,2022-04-10 19:00:00,CHZ/USDT,0.24232,0.24419,0.24198,0.24302,7600672,1848388.15884,10538
1649613600000,2022-04-10 18:00:00,CHZ/USDT,0.24225,0.24433,0.24222,0.24228,8526825,2074138.00898,11598
1649610000000,2022-04-10 17:00:00,CHZ/USDT,0.24208,0.24426,0.23968,0.24225,19856034,4802443.30009,18186
1649606400000,2022-04-10 16:00:00,CHZ/USDT,0.23856,0.24299,0.23717,0.24207,23978591,5774056.71205,18465
1649602800000,2022-04-10 15:00:00,CHZ/USDT,0.23815,0.23908,0.23730,0.23856,6605413,1574129.80071,6599
1649599200000,2022-04-10 14:00:00,CHZ/USDT,0.23792,0.23915,0.23730,0.23817,5956251,1419586.09504,7509
1649595600000,2022-04-10 13:00:00,CHZ/USDT,0.23754,0.24089,0.23625,0.23792,14774847,3523547.37344,12862
1649592000000,2022-04-10 12:00:00,CHZ/USDT,0.23779,0.23897,0.23666,0.23750,8352212,1987393.41408,9086
1649588400000,2022-04-10 11:00:00,CHZ/USDT,0.23703,0.23804,0.23611,0.23780,7992504,1894685.64595,7644
1649584800000,2022-04-10 10:00:00,CHZ/USDT,0.23604,0.23728,0.23465,0.23703,7755299,1830098.02262,8626
1649581200000,2022-04-10 09:00:00,CHZ/USDT,0.23840,0.23874,0.23452,0.23602,20108564,4742982.57802,15568
1649577600000,2022-04-10 08:00:00,CHZ/USDT,0.23913,0.24015,0.23770,0.23842,7796789,1863581.97720,7644
1649574000000,2022-04-10 07:00:00,CHZ/USDT,0.24089,0.24089,0.23775,0.23914,5453572,1303662.05988,6008
1649570400000,2022-04-10 06:00:00,CHZ/USDT,0.23855,0.24118,0.23812,0.24093,6891575,1651019.98534,6846
1649566800000,2022-04-10 05:00:00,CHZ/USDT,0.24127,0.24180,0.23799,0.23855,13916935,3335304.78669,11058
1649563200000,2022-04-10 04:00:00,CHZ/USDT,0.24383,0.24423,0.24097,0.24120,9837805,2383730.21456,7951
1649559600000,2022-04-10 03:00:00,CHZ/USDT,0.24355,0.24440,0.24256,0.24386,5596100,1364099.72408,7193
1649556000000,2022-04-10 02:00:00,CHZ/USDT,0.24317,0.24379,0.24236,0.24355,6241742,1517953.39991,7057
1649552400000,2022-04-10 01:00:00,CHZ/USDT,0.24198,0.24495,0.24170,0.24323,10370376,2523428.18849,10015
1649548800000,2022-04-10 00:00:00,CHZ/USDT,0.24470,0.24666,0.24124,0.24182,18013009,4391198.05936,15413
1649545200000,2022-04-09 23:00:00,CHZ/USDT,0.24239,0.24514,0.24127,0.24467,11749932,2863695.49131,11040
1649541600000,2022-04-09 22:00:00,CHZ/USDT,0.24135,0.24398,0.24134,0.24239,8388344,2035870.50484,9007
1649538000000,2022-04-09 21:00:00,CHZ/USDT,0.24009,0.24280,0.23939,0.24134,6846263,1651154.17330,8240
1649534400000,2022-04-09 20:00:00,CHZ/USDT,0.24143,0.24356,0.24009,0.24009,8561029,2069746.21397,9263
1649530800000,2022-04-09 19:00:00,CHZ/USDT,0.24163,0.24312,0.24046,0.24148,9470909,2291376.27449,10801
1649527200000,2022-04-09 18:00:00,CHZ/USDT,0.24312,0.24404,0.23990,0.24162,12951107,3127657.24654,13679
1649523600000,2022-04-09 17:00:00,CHZ/USDT,0.24096,0.24375,0.24018,0.24309,13551755,3285353.04530,14280
1649520000000,2022-04-09 16:00:00,CHZ/USDT,0.23777,0.24255,0.23718,0.24097,16054703,3862614.71096,17526
1649516400000,2022-04-09 15:00:00,CHZ/USDT,0.24298,0.24312,0.23684,0.23776,27403058,6566624.26482,25009
1649512800000,2022-04-09 14:00:00,CHZ/USDT,0.24178,0.24730,0.24005,0.24299,49468948,12063379.46890,38992
1649509200000,2022-04-09 13:00:00,CHZ/USDT,0.24002,0.24520,0.23967,0.24177,23712918,5753736.81657,22452
1649505600000,2022-04-09 12:00:00,CHZ/USDT,0.24249,0.24290,0.23892,0.24001,14710701,3538961.82693,15029
1649502000000,2022-04-09 11:00:00,CHZ/USDT,0.23783,0.24519,0.23750,0.24253,38287207,9270857.61062,29756
1649498400000,2022-04-09 10:00:00,CHZ/USDT,0.23787,0.23846,0.23500,0.23774,5771099,1367560.40592,7259
1649494800000,2022-04-09 09:00:00,CHZ/USDT,0.23757,0.23875,0.23643,0.23787,6180787,1468321.39039,7783
1649491200000,2022-04-09 08:00:00,CHZ/USDT,0.23595,0.23781,0.23512,0.23754,5705158,1349619.81846,8234
1649487600000,2022-04-09 07:00:00,CHZ/USDT,0.23604,0.23717,0.23418,0.23599,5896001,1389829.91530,6459
1649484000000,2022-04-09 06:00:00,CHZ/USDT,0.23784,0.23839,0.23487,0.23602,5862263,1386459.88149,7026
1649480400000,2022-04-09 05:00:00,CHZ/USDT,0.23617,0.23847,0.23589,0.23788,7207064,1709196.24391,9065
1649476800000,2022-04-09 04:00:00,CHZ/USDT,0.23494,0.23855,0.23485,0.23618,8068490,1912170.43504,9357
1649473200000,2022-04-09 03:00:00,CHZ/USDT,0.23196,0.23586,0.23138,0.23488,9431393,2201324.56939,11120
1649469600000,2022-04-09 02:00:00,CHZ/USDT,0.23616,0.23654,0.23119,0.23196,8471968,1979378.88391,11393
1649466000000,2022-04-09 01:00:00,CHZ/USDT,0.23645,0.23885,0.23453,0.23615,14258816,3376599.78758,13628
1649462400000,2022-04-09 00:00:00,CHZ/USDT,0.23011,0.23678,0.22974,0.23647,14089711,3285841.58885,13848
1649458800000,2022-04-08 23:00:00,CHZ/USDT,0.23141,0.23214,0.22739,0.23011,16085848,3687242.34270,16617
1649455200000,2022-04-08 22:00:00,CHZ/USDT,0.23227,0.23351,0.22902,0.23142,13798219,3191175.30002,16306
1649451600000,2022-04-08 21:00:00,CHZ/USDT,0.23637,0.23734,0.23210,0.23227,6650214,1561401.15289,11527
1649448000000,2022-04-08 20:00:00,CHZ/USDT,0.23698,0.23899,0.23503,0.23640,8428830,1995034.43672,13776
1649444400000,2022-04-08 19:00:00,CHZ/USDT,0.23617,0.23935,0.23541,0.23691,19585054,4650625.73737,16705
1649440800000,2022-04-08 18:00:00,CHZ/USDT,0.23632,0.23737,0.23200,0.23616,16197825,3798862.79339,18362
1649437200000,2022-04-08 17:00:00,CHZ/USDT,0.23862,0.23921,0.23476,0.23633,18146205,4294113.32484,18100
1649433600000,2022-04-08 16:00:00,CHZ/USDT,0.24203,0.24305,0.23815,0.23861,11500391,2769998.25321,13970
1649430000000,2022-04-08 15:00:00,CHZ/USDT,0.23956,0.24437,0.23928,0.24207,23517509,5698868.94248,20853
1649426400000,2022-04-08 14:00:00,CHZ/USDT,0.23067,0.23989,0.23051,0.23957,20987845,4948682.27957,21378
1649422800000,2022-04-08 13:00:00,CHZ/USDT,0.23336,0.23435,0.22860,0.23071,26975686,6236670.84665,23293
1649419200000,2022-04-08 12:00:00,CHZ/USDT,0.23524,0.23725,0.23316,0.23332,13203307,3107424.57781,12607
1649415600000,2022-04-08 11:00:00,CHZ/USDT,0.23955,0.23955,0.23451,0.23525,16564226,3921197.81990,15894
1649412000000,2022-04-08 10:00:00,CHZ/USDT,0.24152,0.24225,0.23897,0.23958,11882725,2858165.21892,13597
1649408400000,2022-04-08 09:00:00,CHZ/USDT,0.24383,0.24419,0.24107,0.24152,8736529,2120593.18734,11946
1649404800000,2022-04-08 08:00:00,CHZ/USDT,0.24335,0.24644,0.24315,0.24385,13583968,3325859.49956,15908
1649401200000,2022-04-08 07:00:00,CHZ/USDT,0.24398,0.24559,0.24050,0.24342,12577077,3061475.41605,13393
1649397600000,2022-04-08 06:00:00,CHZ/USDT,0.24312,0.24537,0.24178,0.24398,9286422,2261346.51585,11022
1649394000000,2022-04-08 05:00:00,CHZ/USDT,0.24181,0.24358,0.24023,0.24303,6736980,1629714.52430,8928
1649390400000,2022-04-08 04:00:00,CHZ/USDT,0.24233,0.24323,0.24119,0.24182,4096258,992491.33707,8061
1649386800000,2022-04-08 03:00:00,CHZ/USDT,0.24340,0.24393,0.24139,0.24233,5865339,1423254.33135,7902
1649383200000,2022-04-08 02:00:00,CHZ/USDT,0.24237,0.24428,0.24181,0.24344,7173187,1743842.81434,9373
1649379600000,2022-04-08 01:00:00,CHZ/USDT,0.24082,0.24335,0.24031,0.24236,7147400,1731745.76177,10728
1649376000000,2022-04-08 00:00:00,CHZ/USDT,0.24028,0.24390,0.23930,0.24078,11953164,2891549.63304,14600
1649372400000,2022-04-07 23:00:00,CHZ/USDT,0.24090,0.24293,0.24012,0.24034,8747172,2111495.83376,10256
1649368800000,2022-04-07 22:00:00,CHZ/USDT,0.23956,0.24111,0.23808,0.24091,9334598,2235211.53517,9074
1649365200000,2022-04-07 21:00:00,CHZ/USDT,0.24077,0.24112,0.23768,0.23956,10987562,2630257.79149,9005
1649361600000,2022-04-07 20:00:00,CHZ/USDT,0.23873,0.24160,0.23862,0.24077,6075357,1459899.55954,6960
1649358000000,2022-04-07 19:00:00,CHZ/USDT,0.24129,0.24249,0.23862,0.23878,8828344,2123801.24225,10928
1649354400000,2022-04-07 18:00:00,CHZ/USDT,0.23934,0.24288,0.23901,0.24133,10042236,2419814.24499,13132
1649350800000,2022-04-07 17:00:00,CHZ/USDT,0.23823,0.24149,0.23728,0.23934,13481616,3226077.10616,15799
1649347200000,2022-04-07 16:00:00,CHZ/USDT,0.23590,0.23842,0.23459,0.23822,13122599,3103735.12414,15063
1649343600000,2022-04-07 15:00:00,CHZ/USDT,0.23713,0.23835,0.23136,0.23588,20416660,4788538.94805,21205
1649340000000,2022-04-07 14:00:00,CHZ/USDT,0.24087,0.24197,0.23581,0.23710,15582587,3720549.28632,15895
1649336400000,2022-04-07 13:00:00,CHZ/USDT,0.23814,0.24132,0.23630,0.24085,18489451,4412229.72833,18847
1649332800000,2022-04-07 12:00:00,CHZ/USDT,0.24292,0.24501,0.23805,0.23814,20022266,4844070.95160,20913
1649329200000,2022-04-07 11:00:00,CHZ/USDT,0.23996,0.24424,0.23821,0.24299,26170251,6307760.48225,26913
1649325600000,2022-04-07 10:00:00,CHZ/USDT,0.23929,0.24075,0.23718,0.23996,15442907,3694843.84836,16905
1649322000000,2022-04-07 09:00:00,CHZ/USDT,0.23921,0.23995,0.23559,0.23923,17573232,4184866.92637,16734
1649318400000,2022-04-07 08:00:00,CHZ/USDT,0.24040,0.24240,0.23858,0.23925,11995997,2884129.94594,14636
1649314800000,2022-04-07 07:00:00,CHZ/USDT,0.23996,0.24547,0.23761,0.24040,39765082,9584596.35244,30325
