https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume DOG
1648080000000,2022-03-24 00:00:00,DOG/BTC,2.9936,3.2852,2.9713,3.0752,0.13012278272,0.0423136
1647993600000,2022-03-23 00:00:00,DOG/BTC,2.8879,3.105,2.849,3.0318,0.10923693640200001,0.03603039
1647907200000,2022-03-22 00:00:00,DOG/BTC,2.9212,2.9643,2.8381,2.888,0.057829167599999995,0.02002395
1647820800000,2022-03-21 00:00:00,DOG/BTC,2.8693,2.9796,2.8601,2.9245,0.062683294325,0.02143385
1647734400000,2022-03-20 00:00:00,DOG/BTC,2.945,2.9799,2.8326,2.8692,0.067627847376,0.02357028
1647648000000,2022-03-19 00:00:00,DOG/BTC,2.8753,2.9799,2.8248,2.9042,0.059946957174,0.02064147
1647561600000,2022-03-18 00:00:00,DOG/BTC,2.8632,2.9184,2.7515,2.829,0.05600311032000001,0.01979608
1647475200000,2022-03-17 00:00:00,DOG/BTC,2.8674,2.927,2.7663,2.8633,0.056384103600000006,0.019692
1647388800000,2022-03-16 00:00:00,DOG/BTC,2.8891,2.9008,2.6943,2.8055,0.094361056705,0.03363431
1647302400000,2022-03-15 00:00:00,DOG/BTC,2.8909,2.9586,2.7897,2.8986,0.058530821094,0.02019279
1647216000000,2022-03-14 00:00:00,DOG/BTC,2.9245,3.0809,2.8378,2.8486,0.142563912686,0.05004701
1647129600000,2022-03-13 00:00:00,DOG/BTC,2.9799,3.0235,2.854,2.9736,0.06009377976,0.0202091
1647043200000,2022-03-12 00:00:00,DOG/BTC,2.993,3.0444,2.8507,2.9282,0.056067387398,0.01914739
1646956800000,2022-03-11 00:00:00,DOG/BTC,2.9923,3.056,2.8828,2.9482,0.05999557518,0.0203499
1646870400000,2022-03-10 00:00:00,DOG/BTC,2.9526,3.0576,2.843,2.9489,0.060386306173000004,0.02047757
1646784000000,2022-03-09 00:00:00,DOG/BTC,3.0442,3.0475,2.8134,2.9163,0.088389145158,0.03030866
1646697600000,2022-03-08 00:00:00,DOG/BTC,3.0964,3.1492,2.9736,3.0442,0.06367979328000001,0.0209184
1646611200000,2022-03-07 00:00:00,DOG/BTC,3.167,3.2076,3.0132,3.0427,0.06145554179,0.0201977
1646524800000,2022-03-06 00:00:00,DOG/BTC,3.1955,3.2455,3.0818,3.1078,0.061457086858,0.01977511
1646438400000,2022-03-05 00:00:00,DOG/BTC,3.157,3.224,3.1122,3.1955,0.061621670495,0.01928389
1646352000000,2022-03-04 00:00:00,DOG/BTC,3.076,3.1899,2.9976,3.1202,0.062270923469999996,0.01995735
1646265600000,2022-03-03 00:00:00,DOG/BTC,3.0521,3.102,2.9364,3.0238,0.060482259266,0.02000207
1646179200000,2022-03-02 00:00:00,DOG/BTC,3.0027,3.1172,2.8943,3.0671,0.089186329969,0.02907839
1646092800000,2022-03-01 00:00:00,DOG/BTC,3.0859,3.1043,2.9955,3.0418,0.332911048138,0.10944540999999999
1646006400000,2022-02-28 00:00:00,DOG/BTC,3.2823,3.2895,2.9984,3.0391,0.117522270519,0.03867009
1645920000000,2022-02-27 00:00:00,DOG/BTC,3.2272,3.3323,3.1734,3.2078,1.216088913016,0.37910372
1645833600000,2022-02-26 00:00:00,DOG/BTC,3.2702,3.4658,3.1682,3.2271,0.720956568345,0.22340695
1645747200000,2022-02-25 00:00:00,DOG/BTC,3.2493,3.3026,3.1188,3.2703,0.09416567226,0.0287942
1645660800000,2022-02-24 00:00:00,DOG/BTC,3.4817,3.5016,3.0973,3.2494,0.218987724032,0.06739328
1645574400000,2022-02-23 00:00:00,DOG/BTC,3.4054,3.5157,3.3656,3.4802,0.34953232090999997,0.10043455
1645488000000,2022-02-22 00:00:00,DOG/BTC,3.4667,3.4907,3.3983,3.4053,0.092129301804,0.02705468
1645401600000,2022-02-21 00:00:00,DOG/BTC,3.5608,3.6144,3.4666,3.4666,0.106946655294,0.03085059
1645315200000,2022-02-20 00:00:00,DOG/BTC,3.5013,3.5786,3.4666,3.5607,0.170732182335,0.04794905
1645228800000,2022-02-19 00:00:00,DOG/BTC,3.436,3.6206,3.4346,3.5013,0.274128296277,0.07829329
1645142400000,2022-02-18 00:00:00,DOG/BTC,3.4182,3.4908,3.4155,3.4359,0.070273500648,0.02045272
1645056000000,2022-02-17 00:00:00,DOG/BTC,3.3546,3.4563,3.3481,3.4495,0.08349183598,0.02420404
1644969600000,2022-02-16 00:00:00,DOG/BTC,3.4043,3.422,3.3149,3.3546,0.083998445988,0.02503978
1644883200000,2022-02-15 00:00:00,DOG/BTC,3.4503,3.4558,3.3647,3.4044,0.09289552236,0.0272869
1644796800000,2022-02-14 00:00:00,DOG/BTC,3.6649,3.6687,3.4153,3.4504,0.10633080428,0.03081695
1644710400000,2022-02-13 00:00:00,DOG/BTC,3.4209,3.687,3.3815,3.6653,0.194073639823,0.05294891
1644624000000,2022-02-12 00:00:00,DOG/BTC,3.3983,3.4391,3.348,3.421,0.10867771222,0.03176782
1644537600000,2022-02-11 00:00:00,DOG/BTC,3.4799,3.5412,3.4153,3.4153,0.20901441327899997,0.06119943
1644451200000,2022-02-10 00:00:00,DOG/BTC,3.5724,3.6322,3.4154,3.4799,0.16927583801200002,0.04864388
1644364800000,2022-02-09 00:00:00,DOG/BTC,3.5786,3.6505,3.5363,3.5723,0.123459473906,0.03456022
1644278400000,2022-02-08 00:00:00,DOG/BTC,3.7723,3.7798,3.5013,3.5786,0.17082833588799998,0.04773608
1644192000000,2022-02-07 00:00:00,DOG/BTC,3.6662,3.8942,3.6253,3.7911,0.390389584008,0.10297528
1644105600000,2022-02-06 00:00:00,DOG/BTC,3.4392,3.7052,3.4392,3.6662,0.31176037635599996,0.08503638
1644019200000,2022-02-05 00:00:00,DOG/BTC,3.5608,3.6323,3.3647,3.4391,0.247278374546,0.07190206
1643932800000,2022-02-04 00:00:00,DOG/BTC,3.7018,3.7424,3.484,3.5608,0.43756481308,0.12288385
1643846400000,2022-02-03 00:00:00,DOG/BTC,3.7404,3.7987,3.6614,3.7019,0.1266716142,0.034218
1643760000000,2022-02-02 00:00:00,DOG/BTC,3.7054,3.8176,3.671,3.7405,0.128724183015,0.03441363
1643673600000,2022-02-01 00:00:00,DOG/BTC,3.7227,3.7424,3.6503,3.7054,0.113348445378,0.03059007
1643587200000,2022-01-31 00:00:00,DOG/BTC,3.6503,3.8366,3.6503,3.7234,0.22564530063,0.06060195
1643500800000,2022-01-30 00:00:00,DOG/BTC,3.7986,3.7987,3.6503,3.6504,0.116811595368,0.03199967
1643414400000,2022-01-29 00:00:00,DOG/BTC,3.7974,3.8176,3.698,3.7981,0.125796680195,0.03312095
1643328000000,2022-01-28 00:00:00,DOG/BTC,3.7727,3.8557,3.7536,3.7977,0.10147575926399999,0.02672032
1643241600000,2022-01-27 00:00:00,DOG/BTC,3.8672,3.9331,3.7723,3.7724,0.132313233048,0.03507402
1643155200000,2022-01-26 00:00:00,DOG/BTC,3.8748,3.9725,3.81,3.8673,0.26250369992100003,0.06787777
1643068800000,2022-01-25 00:00:00,DOG/BTC,3.735,3.9331,3.6614,3.8748,0.439997838012,0.11355369
1642982400000,2022-01-24 00:00:00,DOG/BTC,3.9331,3.99,3.6797,3.735,0.48385718595,0.12954677
1642896000000,2022-01-23 00:00:00,DOG/BTC,3.7543,3.99,3.7349,3.933,0.7450408542599999,0.18943321999999999
1642809600000,2022-01-22 00:00:00,DOG/BTC,3.8866,4.2168,3.5362,3.7538,1.2313988042800001,0.3280406
1642723200000,2022-01-21 00:00:00,DOG/BTC,3.8366,4.0054,3.7911,3.8866,0.378785626308,0.09745938
1642636800000,2022-01-20 00:00:00,DOG/BTC,3.952,4.259,3.7553,3.8366,1.056390622032,0.27534552
1642550400000,2022-01-19 00:00:00,DOG/BTC,3.9725,4.1921,3.7911,3.9495,1.51853883156,0.38448888
1642464000000,2022-01-18 00:00:00,DOG/BTC,4.0522,4.323,3.8483,3.9725,2.8349042323,0.71363228
1642377600000,2022-01-17 00:00:00,DOG/BTC,4.1534,4.175,3.9645,4.0042,0.366547911612,0.09154086
1642291200000,2022-01-16 00:00:00,DOG/BTC,4.3015,4.3015,3.848,4.1523,1.818381776634,0.43792158
1642204800000,2022-01-15 00:00:00,DOG/BTC,4.3002,4.4887,4.2295,4.3013,0.8268178656430001,0.19222511
1642118400000,2022-01-14 00:00:00,DOG/BTC,4.0441,4.766,4.0241,4.3013,5.785572602955,1.34507535
1642032000000,2022-01-13 00:00:00,DOG/BTC,3.705,4.1089,3.6614,4.0643,1.913456751802,0.47079614
1641945600000,2022-01-12 00:00:00,DOG/BTC,3.5374,3.69,3.5374,3.69,0.3249140571,0.08805259
1641859200000,2022-01-11 00:00:00,DOG/BTC,3.4391,3.9527,3.3802,3.5786,0.917077909278,0.25626723
1641772800000,2022-01-10 00:00:00,DOG/BTC,3.6322,3.6869,3.3983,3.439,0.27577076197,0.08018923
1641686400000,2022-01-09 00:00:00,DOG/BTC,3.6505,3.6505,3.5867,3.6144,0.0594234468,0.01644075
1641600000000,2022-01-08 00:00:00,DOG/BTC,3.7238,3.734,3.6072,3.6075,0.039238993949999995,0.01087706
1641513600000,2022-01-07 00:00:00,DOG/BTC,3.7564,3.761,3.6556,3.7237,0.084191293046,0.02260958
1641427200000,2022-01-06 00:00:00,DOG/BTC,3.6388,3.7579,3.5559,3.7164,0.392054891316,0.10549319
1641340800000,2022-01-05 00:00:00,DOG/BTC,3.6688,3.6688,3.4153,3.6389,0.46998740590500004,0.12915645
1641254400000,2022-01-04 00:00:00,DOG/BTC,3.6868,3.7607,3.6284,3.6688,0.211807455104,0.05773208
1641168000000,2022-01-03 00:00:00,DOG/BTC,3.6869,3.69,3.6109,3.6869,0.285543952925,0.07744825
1641081600000,2022-01-02 00:00:00,DOG/BTC,3.6678,3.687,3.6252,3.6438,0.21402026914800001,0.05873546
1640995200000,2022-01-01 00:00:00,DOG/BTC,3.6441,3.7227,3.6108,3.6643,0.05936953824499999,0.01620215
1640908800000,2021-12-31 00:00:00,DOG/BTC,3.6688,3.7424,3.6108,3.687,0.13237487718,0.03590314
1640822400000,2021-12-30 00:00:00,DOG/BTC,3.6869,3.7424,3.5716,3.6686,0.297531824408,0.08110228
1640736000000,2021-12-29 00:00:00,DOG/BTC,3.6868,3.7054,3.5715,3.6869,0.193886217903,0.05258787
1640649600000,2021-12-28 00:00:00,DOG/BTC,3.7054,3.761,3.5939,3.6434,0.740787819748,0.20332322
1640563200000,2021-12-27 00:00:00,DOG/BTC,3.7768,3.7987,3.6615,3.7053,0.36768840543,0.0992331
1640476800000,2021-12-26 00:00:00,DOG/BTC,3.7986,3.8326,3.7349,3.7349,0.11947847992600001,0.03198974
1640390400000,2021-12-25 00:00:00,DOG/BTC,3.6433,3.7987,3.6433,3.7987,0.08341595719599999,0.02195908
1640304000000,2021-12-24 00:00:00,DOG/BTC,3.654,3.8155,3.483,3.6869,1.585829669081,0.43012549
1640217600000,2021-12-23 00:00:00,DOG/BTC,3.5879,3.6928,3.552,3.654,0.44756241894,0.12248561
1640131200000,2021-12-22 00:00:00,DOG/BTC,3.5085,3.656,3.4494,3.5521,0.30348254375,0.0854375
1640044800000,2021-12-21 00:00:00,DOG/BTC,3.5316,3.6088,3.4143,3.453,0.25013687385,0.07244045
1639958400000,2021-12-20 00:00:00,DOG/BTC,3.6632,3.6715,3.5152,3.5847,0.10367698017600001,0.02892208
1639872000000,2021-12-19 00:00:00,DOG/BTC,3.6557,3.7197,3.5745,3.6088,0.212589860912,0.05890874
1639785600000,2021-12-18 00:00:00,DOG/BTC,3.6731,3.72,3.6244,3.7093,0.054285790965,0.01463505
1639699200000,2021-12-17 00:00:00,DOG/BTC,3.7047,3.7269,3.5769,3.6736,0.180194745472,0.04905127
1639612800000,2021-12-16 00:00:00,DOG/BTC,3.6455,3.7623,3.6322,3.6899,0.044310496241,0.01200859
1639526400000,2021-12-15 00:00:00,DOG/BTC,3.9394,4.0523,3.6284,3.6922,1.6562858441000001,0.4485905
1639440000000,2021-12-14 00:00:00,DOG/BTC,3.391,4.5627,3.3285,3.8749,2.2323408947159997,0.57610284
1639353600000,2021-12-13 00:00:00,DOG/BTC,3.4308,3.4344,3.32,3.3911,0.065041942309,0.01918019
1639267200000,2021-12-12 00:00:00,DOG/BTC,3.4601,3.5,3.2968,3.4213,0.9271297048150001,0.27098755
1639180800000,2021-12-11 00:00:00,DOG/BTC,3.4915,3.5222,3.3502,3.4622,0.128844353498,0.03721459
1639094400000,2021-12-10 00:00:00,DOG/BTC,3.5624,3.6708,3.2555,3.4529,2.5524224905960002,0.73921124
1639008000000,2021-12-09 00:00:00,DOG/BTC,3.5766,3.6598,3.5183,3.6224,0.21609977804799999,0.05965652
1638921600000,2021-12-08 00:00:00,DOG/BTC,3.5184,3.62,3.4477,3.5792,0.082934752752,0.02317131
