https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume BMN
1657918800000,2022-07-15 21:00:00,BMN/BTC,7.0001,7.0001,7.0001,7.0001,0.070001,0.01
1656709200000,2022-07-01 21:00:00,BMN/BTC,7.1999,7.1999,7.1999,7.1999,0.07199900000000001,0.01
1656680400000,2022-07-01 13:00:00,BMN/BTC,7.1999,7.1999,7.1999,7.1999,0.07199900000000001,0.01
1656255600000,2022-06-26 15:00:00,BMN/BTC,6.9,7.1999,6.3,7.1999,1.007986,0.14
1648425600000,2022-03-28 00:00:00,BMN/BTC,6.7,6.7,6.7,6.7,0.2077,0.031
1648422000000,2022-03-27 23:00:00,BMN/BTC,6.7501,6.7501,6.75,6.75,0.879525,0.1303
1648418400000,2022-03-27 22:00:00,BMN/BTC,6.77,6.77,6.7501,6.7501,0.9713393899999999,0.1439
1647529200000,2022-03-17 15:00:00,BMN/BTC,6.95,6.95,6.95,6.95,0.0069500000000000004,0.001
