https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XCUR,Volume USDT
1661126400,2022-08-22 00:00:00,XCUR/USDT,0.06649,0.084,0.06249,0.0763,6988896.1891,521768.480922017
1661040000,2022-08-21 00:00:00,XCUR/USDT,0.06115,0.07116,0.06112,0.0664,1875283.7165,124775.173343357
1660953600,2022-08-20 00:00:00,XCUR/USDT,0.06411,0.06695,0.06,0.06116,1969400.1938,125743.620414202
1660867200,2022-08-19 00:00:00,XCUR/USDT,0.07105,0.07156,0.0624,0.06413,2199693.28510546,145345.63264441182
1660780800,2022-08-18 00:00:00,XCUR/USDT,0.07047,0.07849,0.06876,0.07104,3136770.6198,225946.544296187
1660694400,2022-08-17 00:00:00,XCUR/USDT,0.07642,0.083,0.0693,0.07042,2641447.2196,198955.664630555
1660608000,2022-08-16 00:00:00,XCUR/USDT,0.07956,0.08073,0.076,0.07644,1590609.95010252,124449.0530649316712
1660521600,2022-08-15 00:00:00,XCUR/USDT,0.0818,0.08861,0.07894,0.07958,2021092.5593,167217.978164285
1660435200,2022-08-14 00:00:00,XCUR/USDT,0.09021,0.09021,0.07932,0.08181,2834517.3461,235416.671006973
1660348800,2022-08-13 00:00:00,XCUR/USDT,0.08074,0.098,0.07701,0.09001,4337128.7632,370804.754003561
1660262400,2022-08-12 00:00:00,XCUR/USDT,0.0745,0.08415,0.074,0.0807,2737670.7997,216993.346732226
1660176000,2022-08-11 00:00:00,XCUR/USDT,0.07346,0.079,0.071,0.07458,1944509.9071,145666.478457896
1660089600,2022-08-10 00:00:00,XCUR/USDT,0.07349,0.079,0.069,0.07346,2241730.665,162453.307209837
1660003200,2022-08-09 00:00:00,XCUR/USDT,0.07623,0.07728,0.073,0.07359,1054562.2553,78977.364370619
1659916800,2022-08-08 00:00:00,XCUR/USDT,0.07545,0.07934,0.07314,0.07646,2543005.0253,194650.211895485
1659830400,2022-08-07 00:00:00,XCUR/USDT,0.07748,0.07815,0.07397,0.07545,1198495.0104,91262.354625549
1659744000,2022-08-06 00:00:00,XCUR/USDT,0.07731,0.07947,0.0766,0.07779,889474.0421,69163.73776603
1659657600,2022-08-05 00:00:00,XCUR/USDT,0.07528,0.0792,0.07505,0.07731,1303091.6511,100544.028555019
1659571200,2022-08-04 00:00:00,XCUR/USDT,0.07939,0.07999,0.07442,0.07527,1076585.4364,83140.587831981
1659484800,2022-08-03 00:00:00,XCUR/USDT,0.07849,0.0813,0.07676,0.07902,1476711.1596,116524.316978085
1659398400,2022-08-02 00:00:00,XCUR/USDT,0.0779,0.08643,0.07613,0.07844,3220837.8571,258661.327481594
1659312000,2022-08-01 00:00:00,XCUR/USDT,0.07752,0.087,0.07517,0.0779,2419715.591,193127.880878236
1659225600,2022-07-31 00:00:00,XCUR/USDT,0.07931,0.08379,0.0771,0.07753,1470942.3907,118272.574931728
1659139200,2022-07-30 00:00:00,XCUR/USDT,0.07649,0.08803,0.07543,0.07896,3556707.5644,291501.729216367
1659052800,2022-07-29 00:00:00,XCUR/USDT,0.07928,0.08,0.07402,0.07652,1799092.3428,138917.825388551
1658966400,2022-07-28 00:00:00,XCUR/USDT,0.07053,0.08072,0.07,0.07949,2246925.333,165939.258935565
1658880000,2022-07-27 00:00:00,XCUR/USDT,0.0701,0.07167,0.0666,0.071,1996600.574,137927.356293319
1658793600,2022-07-26 00:00:00,XCUR/USDT,0.07082,0.07201,0.06706,0.07043,1346190.0188,93426.451636083
1658707200,2022-07-25 00:00:00,XCUR/USDT,0.07695,0.07814,0.07,0.07095,1539206.436,111264.841877293
1658620800,2022-07-24 00:00:00,XCUR/USDT,0.07445,0.07808,0.0711,0.07696,1605362.1015,120180.311354764
1658534400,2022-07-23 00:00:00,XCUR/USDT,0.07538,0.07541,0.07101,0.07438,1420443.8713,104430.488835254
1658448000,2022-07-22 00:00:00,XCUR/USDT,0.07781,0.08399,0.071,0.07537,1885853.0135,144709.208069596
1658361600,2022-07-21 00:00:00,XCUR/USDT,0.07597,0.08299,0.06871,0.07776,3527603.8379,263282.670948732
1658275200,2022-07-20 00:00:00,XCUR/USDT,0.08235,0.087,0.07173,0.076,3634500.36805834,284440.4688122321187
1658188800,2022-07-19 00:00:00,XCUR/USDT,0.07353,0.09176,0.07081,0.08274,5504971.22395859,456084.2944535208222
1658102400,2022-07-18 00:00:00,XCUR/USDT,0.07942,0.084,0.06915,0.07352,4170551.50513347,315270.5231440772889
1658016000,2022-07-17 00:00:00,XCUR/USDT,0.07236,0.0825,0.06808,0.07949,3376289.04098332,253562.7242389326437
1657929600,2022-07-16 00:00:00,XCUR/USDT,0.06961,0.07477,0.0685,0.07311,1669199.19469562,119450.7603781280226
1657843200,2022-07-15 00:00:00,XCUR/USDT,0.06962,0.07745,0.068,0.06964,1726251.53999723,124858.4314109256033
1657756800,2022-07-14 00:00:00,XCUR/USDT,0.06671,0.07566,0.06356,0.06974,1710268.74774455,116090.0195730236852
1657670400,2022-07-13 00:00:00,XCUR/USDT,0.06259,0.07092,0.06145,0.067,1556321.75913713,101913.1863036645812
1657584000,2022-07-12 00:00:00,XCUR/USDT,0.06346,0.0655,0.06141,0.06259,858897.3489099,54388.6637935550778
1657497600,2022-07-11 00:00:00,XCUR/USDT,0.06501,0.0663,0.06343,0.06346,707015.58364441,45484.4116298682716
1657411200,2022-07-10 00:00:00,XCUR/USDT,0.0681,0.06962,0.065,0.06501,1259456.47361619,84001.8851222223273
1657324800,2022-07-09 00:00:00,XCUR/USDT,0.07518,0.085,0.06672,0.0681,3517051.63407468,259440.480253815683
1657238400,2022-07-08 00:00:00,XCUR/USDT,0.06756,0.08726,0.06673,0.07518,4485071.94899653,337549.0552280170407
1657152000,2022-07-07 00:00:00,XCUR/USDT,0.06398,0.0747,0.06397,0.06673,3007054.98548873,205160.00466912933
1657065600,2022-07-06 00:00:00,XCUR/USDT,0.063,0.0664,0.06117,0.064,1715245.6984483,109828.0779417368916
1656979200,2022-07-05 00:00:00,XCUR/USDT,0.065,0.06777,0.06045,0.063,2172860.30414988,137612.6502631769153
1656892800,2022-07-04 00:00:00,XCUR/USDT,0.06973,0.07318,0.06,0.065,6075744.39781128,421301.1394179064332
1656806400,2022-07-03 00:00:00,XCUR/USDT,0.06805,0.07176,0.06429,0.06973,1274249.71620429,87060.5564131729207
1656720000,2022-07-02 00:00:00,XCUR/USDT,0.06728,0.07754,0.06193,0.06805,4423123.62930748,304274.3919320135188
1656633600,2022-07-01 00:00:00,XCUR/USDT,0.08,0.08603,0.062,0.06727,3258408.64419235,238977.1089630515569
1656547200,2022-06-30 00:00:00,XCUR/USDT,0.08796,0.09082,0.075,0.07999,2465919.28508312,200818.5927519431941
1656460800,2022-06-29 00:00:00,XCUR/USDT,0.09464,0.09464,0.084,0.08704,2713035.64208835,240677.1331976610272
1656374400,2022-06-28 00:00:00,XCUR/USDT,0.09008,0.10496,0.09,0.09464,3887450.02319384,376373.8332826698296
1656288000,2022-06-27 00:00:00,XCUR/USDT,0.08901,0.092,0.08861,0.09008,1537750.87132059,138307.8040920469048
1656201600,2022-06-26 00:00:00,XCUR/USDT,0.09522,0.09644,0.0871,0.08898,1436420.57512301,132861.6449524205229
1656115200,2022-06-25 00:00:00,XCUR/USDT,0.09517,0.102,0.0923,0.09521,1854241.42300601,176818.2889671060199
1656028800,2022-06-24 00:00:00,XCUR/USDT,0.09602,0.0992,0.0931,0.09516,1781310.79519693,169868.5172857049743
1655942400,2022-06-23 00:00:00,XCUR/USDT,0.09341,0.09684,0.0911,0.09602,1157255.19235579,108216.3663537005233
1655856000,2022-06-22 00:00:00,XCUR/USDT,0.09521,0.097,0.09216,0.09344,1364036.48879009,128933.4140260233476
1655769600,2022-06-21 00:00:00,XCUR/USDT,0.092,0.1075,0.09179,0.0952,3318567.28759202,327168.4009693626638
1655683200,2022-06-20 00:00:00,XCUR/USDT,0.09513,0.09581,0.09,0.092,1786621.15251691,166089.3993031839084
1655596800,2022-06-19 00:00:00,XCUR/USDT,0.08921,0.0993,0.08658,0.09513,2815814.37599499,264566.4647724613955
1655510400,2022-06-18 00:00:00,XCUR/USDT,0.09187,0.09519,0.08466,0.09,2475428.72009006,220928.8506680809704
1655424000,2022-06-17 00:00:00,XCUR/USDT,0.08915,0.09428,0.08632,0.092,1306481.4707122,118358.1111401013571
1655337600,2022-06-16 00:00:00,XCUR/USDT,0.09399,0.09903,0.087,0.08928,2002729.61912923,186069.2076639028007
1655251200,2022-06-15 00:00:00,XCUR/USDT,0.091,0.099,0.084,0.09399,4340337.9692731,394162.8735202495825
1655164800,2022-06-14 00:00:00,XCUR/USDT,0.091,0.102,0.087,0.092,5209803.16959102,495983.38299091771
1655078400,2022-06-13 00:00:00,XCUR/USDT,0.099,0.1,0.084,0.09,7586983.28307346,691402.47685675737
1654992000,2022-06-12 00:00:00,XCUR/USDT,0.099,0.11,0.089,0.098,7768710.98793725,773091.46689733028
1654905600,2022-06-11 00:00:00,XCUR/USDT,0.094,0.119,0.087,0.099,7987221.05620975,799800.17103177567
1654819200,2022-06-10 00:00:00,XCUR/USDT,0.095,0.099,0.087,0.094,1997517.77489264,184925.1425118573
1654732800,2022-06-09 00:00:00,XCUR/USDT,0.101,0.103,0.091,0.095,2579757.59597253,249292.11210386892
1654646400,2022-06-08 00:00:00,XCUR/USDT,0.107,0.112,0.097,0.102,2595895.78173939,269894.52059917756
1654560000,2022-06-07 00:00:00,XCUR/USDT,0.105,0.122,0.092,0.107,5219257.18746746,539558.82121920801
1654473600,2022-06-06 00:00:00,XCUR/USDT,0.123,0.16,0.101,0.104,10456658.25230615,1322342.51408270048
1654387200,2022-06-05 00:00:00,XCUR/USDT,0.089,0.159,0.086,0.123,8939942.22129495,1085005.03979571295
1654300800,2022-06-04 00:00:00,XCUR/USDT,0.092,0.097,0.081,0.091,2020182.25362155,182214.7569549306
1654214400,2022-06-03 00:00:00,XCUR/USDT,0.099,0.107,0.091,0.093,2365149.0561507,229179.58120162879
1654128000,2022-06-02 00:00:00,XCUR/USDT,0.098,0.102,0.09,0.099,2300764.18685466,219741.5171073229
1654041600,2022-06-01 00:00:00,XCUR/USDT,0.11,0.135,0.091,0.098,5211262.15988371,574852.71790744998
1653955200,2022-05-31 00:00:00,XCUR/USDT,0.111,0.113,0.1,0.11,2359364.80071415,253483.68663368534
1653868800,2022-05-30 00:00:00,XCUR/USDT,0.109,0.123,0.096,0.111,6333746.71452673,692329.29764211903
1653782400,2022-05-29 00:00:00,XCUR/USDT,0.098,0.116,0.098,0.109,3254459.70574429,339414.7831883862
1653696000,2022-05-28 00:00:00,XCUR/USDT,0.106,0.112,0.095,0.099,3016804.2374046,310501.72543044929
1653609600,2022-05-27 00:00:00,XCUR/USDT,0.089,0.137,0.087,0.106,6726918.73363743,777517.88280913902
1653523200,2022-05-26 00:00:00,XCUR/USDT,0.108,0.115,0.088,0.088,2655144.96624159,266866.02679264333
1653436800,2022-05-25 00:00:00,XCUR/USDT,0.129,0.135,0.107,0.109,2622521.66991492,307193.11083268175
1653350400,2022-05-24 00:00:00,XCUR/USDT,0.133,0.152,0.124,0.13,2137788.46035974,283063.10367401661
1653264000,2022-05-23 00:00:00,XCUR/USDT,0.143,0.152,0.131,0.132,1970844.82122548,280205.47752507435
1653177600,2022-05-22 00:00:00,XCUR/USDT,0.16,0.17,0.142,0.143,2382638.36671615,369321.76940527691
1653091200,2022-05-21 00:00:00,XCUR/USDT,0.145,0.176,0.139,0.159,2204478.58782863,344142.50259801932
1653004800,2022-05-20 00:00:00,XCUR/USDT,0.165,0.188,0.138,0.143,4724030.62160726,759470.62231388478
1652918400,2022-05-19 00:00:00,XCUR/USDT,0.121,0.182,0.117,0.165,3303987.36635838,486653.87287299267
1652832000,2022-05-18 00:00:00,XCUR/USDT,0.134,0.147,0.12,0.12,1555630.3730952,205783.08057299687
1652745600,2022-05-17 00:00:00,XCUR/USDT,0.134,0.166,0.129,0.134,1892246.94102508,267657.30735446327
1652659200,2022-05-16 00:00:00,XCUR/USDT,0.16,0.174,0.128,0.134,3903808.26967103,593424.15265448448
1652572800,2022-05-15 00:00:00,XCUR/USDT,0.126,0.179,0.12,0.161,2247188.76817218,310876.83042155257
1652486400,2022-05-14 00:00:00,XCUR/USDT,0.105,0.149,0.104,0.126,3563207.97981967,434097.99010158531
1652400000,2022-05-13 00:00:00,XCUR/USDT,0.095,0.15,0.086,0.106,2903324.49506209,337957.86734039325
1652313600,2022-05-12 00:00:00,XCUR/USDT,0.104,0.128,0.083,0.095,2117995.52715876,211346.60838915954
1652227200,2022-05-11 00:00:00,XCUR/USDT,0.161,0.17,0.09,0.104,2965639.23742721,357530.1710237729
1652140800,2022-05-10 00:00:00,XCUR/USDT,0.185,0.223,0.133,0.165,2798216.48593117,514945.17288633614
1652054400,2022-05-09 00:00:00,XCUR/USDT,0.315,0.328,0.18,0.185,2513144.6689361,596711.69330948574
1651968000,2022-05-08 00:00:00,XCUR/USDT,0.314,0.334,0.303,0.315,657567.76579486,208249.16002219007
1651881600,2022-05-07 00:00:00,XCUR/USDT,0.372,0.383,0.309,0.317,1074093.85589432,374700.70973589522
1651795200,2022-05-06 00:00:00,XCUR/USDT,0.418,0.434,0.364,0.372,800560.491489,319287.43069369264
1651708800,2022-05-05 00:00:00,XCUR/USDT,0.519,0.544,0.411,0.419,1400426.0437264,652194.04071448962
1651622400,2022-05-04 00:00:00,XCUR/USDT,0.482,0.585,0.462,0.519,1317144.64171535,662945.86191903351
1651536000,2022-05-03 00:00:00,XCUR/USDT,0.478,0.521,0.449,0.482,1055039.11086827,515076.25914253261
1651449600,2022-05-02 00:00:00,XCUR/USDT,0.553,0.572,0.43,0.475,999348.24103005,493025.64385824938
1651363200,2022-05-01 00:00:00,XCUR/USDT,0.547,0.575,0.521,0.556,883171.52794603,489287.29302734236
1651276800,2022-04-30 00:00:00,XCUR/USDT,0.7,0.714,0.526,0.547,1544901.84136012,992476.59627536641
1651190400,2022-04-29 00:00:00,XCUR/USDT,0.828,0.839,0.673,0.692,747602.66054276,540542.89173558404
1651104000,2022-04-28 00:00:00,XCUR/USDT,0.853,0.873,0.797,0.825,423359.96106713,351583.29198087215
1651017600,2022-04-27 00:00:00,XCUR/USDT,0.816,0.928,0.791,0.852,903077.57929314,749287.31522502296
1650931200,2022-04-26 00:00:00,XCUR/USDT,0.867,0.878,0.777,0.818,658313.33013596,546277.34164397199
1650844800,2022-04-25 00:00:00,XCUR/USDT,0.915,0.939,0.83,0.868,614194.61814272,541858.60899487673
1650758400,2022-04-24 00:00:00,XCUR/USDT,0.899,1.012,0.87,0.918,698303.62084462,653018.54704096884
1650672000,2022-04-23 00:00:00,XCUR/USDT,0.915,0.95,0.891,0.9,400878.62910869,366808.9350071662
1650585600,2022-04-22 00:00:00,XCUR/USDT,0.933,0.968,0.901,0.917,547365.48405387,508655.63098523424
1650499200,2022-04-21 00:00:00,XCUR/USDT,1.003,1.047,0.928,0.928,593946.57829443,581666.07801823207
1650412800,2022-04-20 00:00:00,XCUR/USDT,1.05,1.065,0.926,1.005,916832.27043952,911467.36844890839
1650326400,2022-04-19 00:00:00,XCUR/USDT,1.135,1.16,0.98,1.048,1878275.19979019,1985373.78403040315
1650240000,2022-04-18 00:00:00,XCUR/USDT,1.215,1.23,1.1,1.135,923551.98383162,1059670.19421670164
1650153600,2022-04-17 00:00:00,XCUR/USDT,1.209,1.289,1.203,1.213,369224.73730389,453302.36118756916
1650067200,2022-04-16 00:00:00,XCUR/USDT,1.264,1.275,1.2,1.208,417946.57816782,514950.62405259106
1649980800,2022-04-15 00:00:00,XCUR/USDT,1.35,1.359,1.241,1.267,474815.13775178,616617.16375318509
1649894400,2022-04-14 00:00:00,XCUR/USDT,1.479,1.65,1.31,1.353,958233.19534914,1391137.37482767383
1649808000,2022-04-13 00:00:00,XCUR/USDT,1.502,1.579,1.401,1.478,568515.46433501,845428.54264144575
1649721600,2022-04-12 00:00:00,XCUR/USDT,1.127,2.078,1.117,1.503,1580201.06396131,2373986.86399858852
1649635200,2022-04-11 00:00:00,XCUR/USDT,1.22,1.24,1.067,1.128,527108.50659895,598053.78991697422
1649548800,2022-04-10 00:00:00,XCUR/USDT,1.277,1.304,1.175,1.222,358307.09800682,452963.90905107428
1649462400,2022-04-09 00:00:00,XCUR/USDT,1.301,1.308,1.229,1.278,382772.12725249,484613.974245422
1649376000,2022-04-08 00:00:00,XCUR/USDT,1.197,1.58,1.195,1.304,903901.92382293,1207615.759060359
1649289600,2022-04-07 00:00:00,XCUR/USDT,1.3,1.363,1.172,1.2,824616.41008115,1012230.11114716752
1649203200,2022-04-06 00:00:00,XCUR/USDT,1.35,1.511,1.251,1.301,1184910.87316138,1622588.95372889164
1649116800,2022-04-05 00:00:00,XCUR/USDT,1.889,2.139,1.269,1.355,2165151.81927459,3431134.03448977358
1649030400,2022-04-04 00:00:00,XCUR/USDT,1.99,2.189,1.729,1.889,1236302.18075183,2367760.19036568757
1648944000,2022-04-03 00:00:00,XCUR/USDT,1.543,2.035,1.518,1.999,1180243.54026932,2198364.80750808532
1648857600,2022-04-02 00:00:00,XCUR/USDT,1.447,1.56,1.421,1.533,660426.47117977,981113.60707174574
1648771200,2022-04-01 00:00:00,XCUR/USDT,1.309,1.46,1.25,1.447,1646224.68832525,2204943.66956590813
1648684800,2022-03-31 00:00:00,XCUR/USDT,1.319,1.399,1.15,1.309,637476.39065764,824378.22359392048
1648598400,2022-03-30 00:00:00,XCUR/USDT,1.374,1.388,1.288,1.32,201131.71370117,266722.20548595768
1648512000,2022-03-29 00:00:00,XCUR/USDT,1.362,1.452,1.334,1.366,242820.50891313,336935.81616368557
1648425600,2022-03-28 00:00:00,XCUR/USDT,1.413,1.474,1.308,1.363,223162.6391939,314260.8488003926
1648339200,2022-03-27 00:00:00,XCUR/USDT,1.274,1.422,1.268,1.405,241200.79137092,323046.32320742606
1648252800,2022-03-26 00:00:00,XCUR/USDT,1.312,1.406,1.267,1.278,147237.23777962,193529.67832049203
1648166400,2022-03-25 00:00:00,XCUR/USDT,1.386,1.435,1.3,1.312,163731.47643858,222105.60097125069
1648080000,2022-03-24 00:00:00,XCUR/USDT,1.198,1.6,1.156,1.385,623266.59411581,867779.38277856054
1647993600,2022-03-23 00:00:00,XCUR/USDT,1.158,1.206,1.142,1.197,152434.52180591,178975.62038758188
1647907200,2022-03-22 00:00:00,XCUR/USDT,1.135,1.205,1.132,1.164,150261.5417077,176072.97849593314
1647820800,2022-03-21 00:00:00,XCUR/USDT,1.14,1.178,1.099,1.14,147088.93124255,166938.96213646024
1647734400,2022-03-20 00:00:00,XCUR/USDT,1.173,1.201,1.105,1.14,176442.83175776,202891.10432991564
1647648000,2022-03-19 00:00:00,XCUR/USDT,1.221,1.263,1.151,1.173,136244.18971414,165356.2948711229
1647561600,2022-03-18 00:00:00,XCUR/USDT,1.151,1.249,1.096,1.215,143954.64130557,166952.03498820292
1647475200,2022-03-17 00:00:00,XCUR/USDT,1.055,1.249,1.038,1.151,253637.7831721,290179.6122952033
1647388800,2022-03-16 00:00:00,XCUR/USDT,1.045,1.1,0.992,1.055,294813.87539128,303305.0186483878
1647302400,2022-03-15 00:00:00,XCUR/USDT,0.848,1.087,0.8,1.048,521704.49871379,498603.71821991058
1647216000,2022-03-14 00:00:00,XCUR/USDT,0.927,0.941,0.805,0.85,455343.06598978,402025.81226834063
1647129600,2022-03-13 00:00:00,XCUR/USDT,0.96,1.037,0.907,0.925,203996.55581333,198243.36386426553
1647043200,2022-03-12 00:00:00,XCUR/USDT,0.989,1.057,0.956,0.964,170149.85673568,170029.4900487485
1646956800,2022-03-11 00:00:00,XCUR/USDT,1.091,1.091,0.972,0.997,196619.96688828,202139.90966384765
1646870400,2022-03-10 00:00:00,XCUR/USDT,1.142,1.147,1.054,1.091,206141.2261506,226019.92821217661
1646784000,2022-03-09 00:00:00,XCUR/USDT,1.208,1.262,1.039,1.148,640323.58066203,735947.46204083461
1646697600,2022-03-08 00:00:00,XCUR/USDT,1.268,1.303,1.2,1.209,134105.5281396,167297.60036132792
1646611200,2022-03-07 00:00:00,XCUR/USDT,1.349,1.358,1.251,1.269,174664.58788229,228788.28567901071
1646524800,2022-03-06 00:00:00,XCUR/USDT,1.43,1.463,1.342,1.352,113745.4416872,159543.09213829964
1646438400,2022-03-05 00:00:00,XCUR/USDT,1.442,1.47,1.411,1.434,73845.94159297,106204.72986356497
1646352000,2022-03-04 00:00:00,XCUR/USDT,1.551,1.59,1.392,1.437,116756.05381221,174204.2414969473
1646265600,2022-03-03 00:00:00,XCUR/USDT,1.619,1.644,1.501,1.551,97077.77073101,151897.49175310173
1646179200,2022-03-02 00:00:00,XCUR/USDT,1.709,1.758,1.564,1.62,187624.53149682,308480.45079704676
1646092800,2022-03-01 00:00:00,XCUR/USDT,1.729,1.799,1.652,1.71,272618.72075382,469399.26629979007
1646006400,2022-02-28 00:00:00,XCUR/USDT,1.5,1.763,1.471,1.724,160386.52957451,259675.29397552321
1645920000,2022-02-27 00:00:00,XCUR/USDT,1.601,1.649,1.451,1.5,126330.81674898,198333.26503644592
1645833600,2022-02-26 00:00:00,XCUR/USDT,1.612,1.699,1.55,1.61,95168.25052921,152881.76006979248
1645747200,2022-02-25 00:00:00,XCUR/USDT,1.504,1.722,1.488,1.61,150136.64077739,236557.11662825081
1645660800,2022-02-24 00:00:00,XCUR/USDT,1.781,1.781,1.262,1.504,611633.62138376,881906.73916172114
1645574400,2022-02-23 00:00:00,XCUR/USDT,1.737,1.954,1.72,1.778,196941.62299973,364291.65769392057
1645488000,2022-02-22 00:00:00,XCUR/USDT,1.725,1.834,1.649,1.737,185629.10579934,321036.36860125501
1645401600,2022-02-21 00:00:00,XCUR/USDT,1.862,2.1,1.7,1.724,220337.3522249,414593.56688519736
1645315200,2022-02-20 00:00:00,XCUR/USDT,2.087,2.092,1.757,1.86,231235.28708354,435370.03524788241
1645228800,2022-02-19 00:00:00,XCUR/USDT,2.046,2.142,2.028,2.083,82579.81482192,172169.46277103569
1645142400,2022-02-18 00:00:00,XCUR/USDT,2.219,2.301,2.045,2.057,172758.02268881,375904.78528588153
1645056000,2022-02-17 00:00:00,XCUR/USDT,2.559,2.619,2.17,2.222,243232.50579034,577087.62039051537
1644969600,2022-02-16 00:00:00,XCUR/USDT,2.604,2.706,2.453,2.566,239752.67875729,621205.00179185442
1644883200,2022-02-15 00:00:00,XCUR/USDT,2.32,2.661,2.317,2.604,313407.53602899,798226.81304576239
1644796800,2022-02-14 00:00:00,XCUR/USDT,2.31,2.508,2.157,2.325,166347.42414039,386307.2387641343
1644710400,2022-02-13 00:00:00,XCUR/USDT,2.399,2.592,2.272,2.305,229817.52988996,553360.83027846963
1644624000,2022-02-12 00:00:00,XCUR/USDT,2.531,2.627,2.186,2.399,413491.32984899,999083.92696328666
1644537600,2022-02-11 00:00:00,XCUR/USDT,2.972,3.071,2.466,2.53,480551.28849476,1347520.69789736786
1644451200,2022-02-10 00:00:00,XCUR/USDT,2.622,3.323,2.588,2.964,1060578.8083225,3261937.56694862446
1644364800,2022-02-09 00:00:00,XCUR/USDT,2.666,2.824,2.497,2.63,352267.39502679,939138.60290086393
1644278400,2022-02-08 00:00:00,XCUR/USDT,2.262,2.844,2.234,2.666,763363.71639046,1990157.17812270305
1644192000,2022-02-07 00:00:00,XCUR/USDT,2.135,2.484,2.11,2.252,406696.09345666,930494.09701287908
1644105600,2022-02-06 00:00:00,XCUR/USDT,2.192,2.295,2.062,2.134,114739.54263775,248472.60031990856
1644019200,2022-02-05 00:00:00,XCUR/USDT,2.138,2.314,2.127,2.188,149115.04274334,331809.33312011966
1643932800,2022-02-04 00:00:00,XCUR/USDT,2.028,2.199,2.017,2.137,133153.69161749,281509.66697470673
1643846400,2022-02-03 00:00:00,XCUR/USDT,1.89,2.14,1.839,2.011,220150.88490803,447952.82668659653
1643760000,2022-02-02 00:00:00,XCUR/USDT,1.985,2.092,1.821,1.886,97763.41954283,187682.19128756014
1643673600,2022-02-01 00:00:00,XCUR/USDT,1.919,2.052,1.889,1.989,106221.50508629,208980.1316164081
1643587200,2022-01-31 00:00:00,XCUR/USDT,1.953,1.997,1.856,1.92,105258.28872833,202488.87826704807
1643500800,2022-01-30 00:00:00,XCUR/USDT,2.079,2.099,1.922,1.964,123842.47407969,249454.31763759597
1643414400,2022-01-29 00:00:00,XCUR/USDT,1.96,2.111,1.89,2.08,90475.74165295,179318.74346114175
