https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GRT,Volume EUR
1663390800,2022-09-17 05:00:00,GRT/EUR,0.10728,0.10728,0.10728,0.10728,0.00000000,0.0
1663387200,2022-09-17 04:00:00,GRT/EUR,0.10728,0.10728,0.10728,0.10728,1072.25430297,115.0314416226216
1663383600,2022-09-17 03:00:00,GRT/EUR,0.10650,0.10650,0.10650,0.10650,0.00000000,0.0
1663380000,2022-09-17 02:00:00,GRT/EUR,0.10650,0.10650,0.10650,0.10650,0.00000000,0.0
1663376400,2022-09-17 01:00:00,GRT/EUR,0.10650,0.10650,0.10650,0.10650,0.00000000,0.0
1663372800,2022-09-17 00:00:00,GRT/EUR,0.10650,0.10650,0.10650,0.10650,1336.13708115,142.298599142475
1663369200,2022-09-16 23:00:00,GRT/EUR,0.10544,0.10544,0.10544,0.10544,0.00000000,0.0
1663365600,2022-09-16 22:00:00,GRT/EUR,0.10545,0.10545,0.10544,0.10544,10704.50428609,1128.6829319253295
1663362000,2022-09-16 21:00:00,GRT/EUR,0.10575,0.10596,0.10575,0.10596,50090.31402615,5307.569674210854
1663358400,2022-09-16 20:00:00,GRT/EUR,0.10529,0.10561,0.10529,0.10561,27309.22033553,2884.126759635323
1663354800,2022-09-16 19:00:00,GRT/EUR,0.10481,0.10530,0.10474,0.10530,113233.11259350,11923.44675609555
1663351200,2022-09-16 18:00:00,GRT/EUR,0.10444,0.10512,0.10444,0.10477,24471.86491312,2563.9172869475824
1663347600,2022-09-16 17:00:00,GRT/EUR,0.10468,0.10499,0.10435,0.10496,32259.53323747,3385.960608604851
1663344000,2022-09-16 16:00:00,GRT/EUR,0.10521,0.10523,0.10521,0.10523,2905.22935756,305.7172852960388
1663340400,2022-09-16 15:00:00,GRT/EUR,0.10710,0.10710,0.10686,0.10686,205.00270774,21.9065893490964
1663336800,2022-09-16 14:00:00,GRT/EUR,0.10639,0.10790,0.10636,0.10782,95828.52438090,10332.231498748637
1663333200,2022-09-16 13:00:00,GRT/EUR,0.10761,0.10761,0.10682,0.10682,614.20496111,65.6093739457702
1663329600,2022-09-16 12:00:00,GRT/EUR,0.10912,0.10912,0.10890,0.10890,10025.04553130,1091.72745835857
1663326000,2022-09-16 11:00:00,GRT/EUR,0.10834,0.10834,0.10834,0.10834,6942.66928561,752.1687904029874
1663322400,2022-09-16 10:00:00,GRT/EUR,0.10763,0.10833,0.10763,0.10833,2206.33246991,239.01199646535028
1663318800,2022-09-16 09:00:00,GRT/EUR,0.10690,0.10730,0.10690,0.10730,64885.17916086,6962.179723960278
1663315200,2022-09-16 08:00:00,GRT/EUR,0.10786,0.10786,0.10675,0.10678,33165.86446033,3541.451007074037
1663311600,2022-09-16 07:00:00,GRT/EUR,0.10914,0.10914,0.10860,0.10860,1935.26104903,210.169349924658
1663308000,2022-09-16 06:00:00,GRT/EUR,0.10934,0.10934,0.10929,0.10929,2205.44231237,241.03279031891728
1663304400,2022-09-16 05:00:00,GRT/EUR,0.10998,0.10998,0.10998,0.10998,1453.56258773,159.86281339854537
1663300800,2022-09-16 04:00:00,GRT/EUR,0.10893,0.10893,0.10893,0.10893,0.00000000,0.0
1663297200,2022-09-16 03:00:00,GRT/EUR,0.10893,0.10893,0.10893,0.10893,228.81869090,24.925219999737
1663293600,2022-09-16 02:00:00,GRT/EUR,0.10836,0.10836,0.10836,0.10836,0.00000000,0.0
1663290000,2022-09-16 01:00:00,GRT/EUR,0.10836,0.10836,0.10836,0.10836,0.00000000,0.0
1663286400,2022-09-16 00:00:00,GRT/EUR,0.10836,0.10836,0.10836,0.10836,0.00000000,0.0
1663282800,2022-09-15 23:00:00,GRT/EUR,0.10831,0.10869,0.10831,0.10836,501.22322015,54.312548135453994
1663279200,2022-09-15 22:00:00,GRT/EUR,0.10925,0.10925,0.10925,0.10925,850.29221008,92.89442395124
1663275600,2022-09-15 21:00:00,GRT/EUR,0.11064,0.11064,0.11064,0.11064,99.22306579,10.9780399990056
1663272000,2022-09-15 20:00:00,GRT/EUR,0.10972,0.10972,0.10942,0.10942,5430.10737105,594.1623485402911
1663268400,2022-09-15 19:00:00,GRT/EUR,0.11000,0.11000,0.11000,0.11000,8000.00000000,880.0
1663264800,2022-09-15 18:00:00,GRT/EUR,0.11013,0.11013,0.11013,0.11013,0.00000000,0.0
1663261200,2022-09-15 17:00:00,GRT/EUR,0.10977,0.11013,0.10977,0.11013,201.18255697,22.1562349991061
1663257600,2022-09-15 16:00:00,GRT/EUR,0.10970,0.10970,0.10970,0.10970,1328.32701640,145.71747369908002
1663254000,2022-09-15 15:00:00,GRT/EUR,0.10778,0.10870,0.10773,0.10870,17592.79982717,1912.3373412133792
1663250400,2022-09-15 14:00:00,GRT/EUR,0.10822,0.10822,0.10822,0.10822,288.77074343,31.250769853994598
1663246800,2022-09-15 13:00:00,GRT/EUR,0.11181,0.11181,0.11094,0.11154,12327.86020613,1375.0495273917402
1663243200,2022-09-15 12:00:00,GRT/EUR,0.11187,0.11187,0.11187,0.11187,98.13211763,10.9780399992681
1663239600,2022-09-15 11:00:00,GRT/EUR,0.11139,0.11139,0.11139,0.11139,98.26999999,10.9462952988861
1663236000,2022-09-15 10:00:00,GRT/EUR,0.11171,0.11171,0.11171,0.11171,98.27267030,10.978039999213001
1663232400,2022-09-15 09:00:00,GRT/EUR,0.11218,0.11218,0.11179,0.11179,4991.67613916,558.0194755966965
1663228800,2022-09-15 08:00:00,GRT/EUR,0.11384,0.11384,0.11234,0.11234,9168.21280371,1029.9570263687813
1663225200,2022-09-15 07:00:00,GRT/EUR,0.11344,0.11546,0.11307,0.11347,5015.18496665,569.0730381657755
1663221600,2022-09-15 06:00:00,GRT/EUR,0.11096,0.11153,0.11028,0.11146,18569.95797680,2069.807516094128
1663218000,2022-09-15 05:00:00,GRT/EUR,0.11100,0.11100,0.11100,0.11100,99.59999999,11.055599998890001
1663214400,2022-09-15 04:00:00,GRT/EUR,0.10996,0.10996,0.10996,0.10996,0.00000000,0.0
1663210800,2022-09-15 03:00:00,GRT/EUR,0.10996,0.10996,0.10996,0.10996,99.83666787,10.9780399989852
1663207200,2022-09-15 02:00:00,GRT/EUR,0.11195,0.11195,0.11195,0.11195,0.00000000,0.0
1663203600,2022-09-15 01:00:00,GRT/EUR,0.11195,0.11195,0.11195,0.11195,89.32559178,9.999999999771
1663200000,2022-09-15 00:00:00,GRT/EUR,0.11267,0.11267,0.11267,0.11267,0.00000000,0.0
1663196400,2022-09-14 23:00:00,GRT/EUR,0.11246,0.11291,0.11246,0.11267,291.42823486,32.8352192216762
1663192800,2022-09-14 22:00:00,GRT/EUR,0.11200,0.11319,0.11200,0.11319,4709.74455857,533.0959865845383
1663189200,2022-09-14 21:00:00,GRT/EUR,0.11217,0.11217,0.11217,0.11217,1331.92823393,149.40238999992812
1663185600,2022-09-14 20:00:00,GRT/EUR,0.11051,0.11051,0.11051,0.11051,500.66092154,55.3280384393854
1663182000,2022-09-14 19:00:00,GRT/EUR,0.10900,0.11017,0.10895,0.11017,2992.30955842,329.6627440511314
1663178400,2022-09-14 18:00:00,GRT/EUR,0.10989,0.10989,0.10900,0.10942,2286.35503348,250.17296776338162
1663174800,2022-09-14 17:00:00,GRT/EUR,0.11048,0.11060,0.11043,0.11060,13950.16988317,1542.888789078602
1663171200,2022-09-14 16:00:00,GRT/EUR,0.11005,0.11005,0.11005,0.11005,349.22715995,38.432448952497495
1663167600,2022-09-14 15:00:00,GRT/EUR,0.10958,0.10958,0.10958,0.10958,0.00000000,0.0
1663164000,2022-09-14 14:00:00,GRT/EUR,0.10897,0.10958,0.10897,0.10958,29361.12631238,3217.3922213106007
1663160400,2022-09-14 13:00:00,GRT/EUR,0.11029,0.11029,0.11029,0.11029,0.00000000,0.0
1663156800,2022-09-14 12:00:00,GRT/EUR,0.10867,0.11029,0.10867,0.11029,46412.37743906,5118.821107753927
1663153200,2022-09-14 11:00:00,GRT/EUR,0.11069,0.11069,0.11069,0.11069,99.17824555,10.9780399999295
1663149600,2022-09-14 10:00:00,GRT/EUR,0.11089,0.11089,0.11080,0.11080,197.99936874,21.938330056391997
1663146000,2022-09-14 09:00:00,GRT/EUR,0.11074,0.11074,0.11061,0.11061,14137.56789785,1563.7563851811885
1663142400,2022-09-14 08:00:00,GRT/EUR,0.10985,0.11095,0.10926,0.11077,9610.00147656,1064.4998635585512
1663138800,2022-09-14 07:00:00,GRT/EUR,0.11108,0.11108,0.11108,0.11108,98.83003240,10.978039998992
1663135200,2022-09-14 06:00:00,GRT/EUR,0.11169,0.11180,0.11168,0.11180,4576.71262674,511.67647166953196
1663131600,2022-09-14 05:00:00,GRT/EUR,0.11209,0.11215,0.11209,0.11215,13425.91132028,1505.715954569402
1663128000,2022-09-14 04:00:00,GRT/EUR,0.11143,0.11143,0.11143,0.11143,0.00000000,0.0
1663124400,2022-09-14 03:00:00,GRT/EUR,0.11143,0.11143,0.11143,0.11143,2316.41255605,258.1178511206515
1663120800,2022-09-14 02:00:00,GRT/EUR,0.10931,0.10931,0.10931,0.10931,0.00000000,0.0
1663117200,2022-09-14 01:00:00,GRT/EUR,0.10931,0.10931,0.10931,0.10931,0.00000000,0.0
1663113600,2022-09-14 00:00:00,GRT/EUR,0.10821,0.10931,0.10799,0.10931,14917.88012126,1630.6734760549307
1663110000,2022-09-13 23:00:00,GRT/EUR,0.10864,0.10880,0.10858,0.10858,371.08198712,40.2920821614896
1663106400,2022-09-13 22:00:00,GRT/EUR,0.10852,0.10939,0.10852,0.10939,3694.89553573,404.18462265350473
1663102800,2022-09-13 21:00:00,GRT/EUR,0.11052,0.11052,0.10888,0.11026,1105.60801551,121.90433979013261
1663099200,2022-09-13 20:00:00,GRT/EUR,0.11110,0.11141,0.11110,0.11110,16518.73254180,1835.23118539398
1663095600,2022-09-13 19:00:00,GRT/EUR,0.11000,0.11163,0.11000,0.11163,52917.42868143,5907.172563708031
1663092000,2022-09-13 18:00:00,GRT/EUR,0.11216,0.11221,0.11146,0.11146,22535.74752278,2511.8344188890587
1663088400,2022-09-13 17:00:00,GRT/EUR,0.11212,0.11212,0.11212,0.11212,98.34000000,11.0258808
1663084800,2022-09-13 16:00:00,GRT/EUR,0.11163,0.11163,0.11107,0.11107,4563.12584975,506.82638813173253
1663081200,2022-09-13 15:00:00,GRT/EUR,0.11153,0.11153,0.11137,0.11137,196.86127409,21.9244400954033
1663077600,2022-09-13 14:00:00,GRT/EUR,0.11247,0.11247,0.11156,0.11156,178.73512936,19.9396910314016
1663074000,2022-09-13 13:00:00,GRT/EUR,0.11118,0.11280,0.11096,0.11268,20971.77720718,2363.0998557050425
1663070400,2022-09-13 12:00:00,GRT/EUR,0.11926,0.11926,0.11000,0.11144,41898.61954902,4669.182162542788
1663066800,2022-09-13 11:00:00,GRT/EUR,0.11844,0.11844,0.11844,0.11844,92.68861870,10.978039998828
1663063200,2022-09-13 10:00:00,GRT/EUR,0.11725,0.11760,0.11725,0.11760,8474.40122128,996.589583622528
1663059600,2022-09-13 09:00:00,GRT/EUR,0.11821,0.11843,0.11700,0.11704,8841.62978731,1034.8243503067624
1663056000,2022-09-13 08:00:00,GRT/EUR,0.11901,0.11901,0.11901,0.11901,467.27000000,55.6098027
1663052400,2022-09-13 07:00:00,GRT/EUR,0.11834,0.11834,0.11834,0.11834,85.00000000,10.0589
1663048800,2022-09-13 06:00:00,GRT/EUR,0.11799,0.11799,0.11791,0.11791,169.14055887,19.9433632963617
1663045200,2022-09-13 05:00:00,GRT/EUR,0.12000,0.12000,0.11942,0.11942,26448.05263479,3158.426445646622
1663041600,2022-09-13 04:00:00,GRT/EUR,0.12249,0.12300,0.12057,0.12078,45729.97104763,5523.265903132751
1663038000,2022-09-13 03:00:00,GRT/EUR,0.12281,0.12332,0.12281,0.12332,1486.42459988,183.30588165720158
1663034400,2022-09-13 02:00:00,GRT/EUR,0.12477,0.12477,0.12477,0.12477,0.00000000,0.0
1663030800,2022-09-13 01:00:00,GRT/EUR,0.12477,0.12477,0.12477,0.12477,0.00000000,0.0
1663027200,2022-09-13 00:00:00,GRT/EUR,0.12477,0.12477,0.12477,0.12477,1382.13268254,172.4486948005158
1663023600,2022-09-12 23:00:00,GRT/EUR,0.12716,0.12716,0.12658,0.12658,315.90286253,39.986984339047396
1663020000,2022-09-12 22:00:00,GRT/EUR,0.12535,0.12680,0.12535,0.12650,32240.82661588,4078.46456690882
1663016400,2022-09-12 21:00:00,GRT/EUR,0.12510,0.12531,0.12510,0.12531,1144.64406487,143.4353477688597
1663012800,2022-09-12 20:00:00,GRT/EUR,0.12346,0.12404,0.12346,0.12404,1220.11612654,151.3432043360216
1663009200,2022-09-12 19:00:00,GRT/EUR,0.12464,0.12526,0.12464,0.12526,1288.27609216,161.3694633039616
1663005600,2022-09-12 18:00:00,GRT/EUR,0.12726,0.12726,0.12505,0.12575,9901.38044904,1245.09859146678
1663002000,2022-09-12 17:00:00,GRT/EUR,0.12416,0.12816,0.12391,0.12816,24255.39418505,3108.571318756008
1662998400,2022-09-12 16:00:00,GRT/EUR,0.11476,0.13177,0.11474,0.12616,174249.21156033,21983.280530451233
1662994800,2022-09-12 15:00:00,GRT/EUR,0.11725,0.11754,0.11725,0.11754,8832.99164394,1038.2298378287078
1662991200,2022-09-12 14:00:00,GRT/EUR,0.11887,0.11887,0.11887,0.11887,8304.18551020,987.1185315974741
1662987600,2022-09-12 13:00:00,GRT/EUR,0.11892,0.11892,0.11892,0.11892,0.00000000,0.0
1662984000,2022-09-12 12:00:00,GRT/EUR,0.11845,0.11906,0.11845,0.11892,20303.72119606,2414.518524635455
1662980400,2022-09-12 11:00:00,GRT/EUR,0.11821,0.11862,0.11812,0.11812,27036.10828264,3193.505110345437
1662976800,2022-09-12 10:00:00,GRT/EUR,0.11750,0.11869,0.11735,0.11869,72177.82144243,8566.785627002017
1662973200,2022-09-12 09:00:00,GRT/EUR,0.11735,0.11735,0.11735,0.11735,0.00000000,0.0
1662969600,2022-09-12 08:00:00,GRT/EUR,0.11735,0.11735,0.11735,0.11735,39982.05638729,4691.894317048482
1662966000,2022-09-12 07:00:00,GRT/EUR,0.11784,0.11784,0.11633,0.11646,14961.46942426,1742.4127291493196
1662962400,2022-09-12 06:00:00,GRT/EUR,0.11735,0.11735,0.11735,0.11735,684.45778851,80.3211214816485
1662958800,2022-09-12 05:00:00,GRT/EUR,0.11685,0.11685,0.11685,0.11685,8484.35774540,991.3972025499901
1662955200,2022-09-12 04:00:00,GRT/EUR,0.11647,0.11701,0.11647,0.11701,17002.86707322,1989.5054762374723
1662951600,2022-09-12 03:00:00,GRT/EUR,0.12052,0.12052,0.12052,0.12052,0.00000000,0.0
1662948000,2022-09-12 02:00:00,GRT/EUR,0.12052,0.12052,0.12052,0.12052,8222.18430040,990.9376518842081
1662944400,2022-09-12 01:00:00,GRT/EUR,0.11393,0.12000,0.11393,0.12000,18350.89220996,2202.1070651951995
1662940800,2022-09-12 00:00:00,GRT/EUR,0.11575,0.11575,0.11480,0.11480,13986.09839626,1605.604095890648
1662937200,2022-09-11 23:00:00,GRT/EUR,0.11535,0.11535,0.11535,0.11535,0.00000000,0.0
1662933600,2022-09-11 22:00:00,GRT/EUR,0.11535,0.11535,0.11535,0.11535,130.03450249,14.999479862221499
1662930000,2022-09-11 21:00:00,GRT/EUR,0.11478,0.11478,0.11478,0.11478,254.41329180,29.201557632803997
1662926400,2022-09-11 20:00:00,GRT/EUR,0.11561,0.11561,0.11556,0.11556,5189.72567756,599.7246992988336
1662922800,2022-09-11 19:00:00,GRT/EUR,0.11560,0.11560,0.11560,0.11560,0.00000000,0.0
1662919200,2022-09-11 18:00:00,GRT/EUR,0.11571,0.11571,0.11560,0.11560,1745.09619883,201.733120584748
1662915600,2022-09-11 17:00:00,GRT/EUR,0.11732,0.11732,0.11732,0.11732,2500.00000000,293.3
1662912000,2022-09-11 16:00:00,GRT/EUR,0.11705,0.11705,0.11703,0.11703,10443.45926711,1222.1980380298833
1662908400,2022-09-11 15:00:00,GRT/EUR,0.11589,0.11589,0.11589,0.11589,0.00000000,0.0
1662904800,2022-09-11 14:00:00,GRT/EUR,0.11601,0.11601,0.11589,0.11589,45898.86079681,5319.218977742311
1662901200,2022-09-11 13:00:00,GRT/EUR,0.11619,0.11619,0.11619,0.11619,128.71271193,14.9551299991467
1662897600,2022-09-11 12:00:00,GRT/EUR,0.11661,0.11661,0.11600,0.11600,71174.81689178,8256.27875944648
1662894000,2022-09-11 11:00:00,GRT/EUR,0.11635,0.11660,0.11635,0.11652,2942.10143062,342.8136586958424
1662890400,2022-09-11 10:00:00,GRT/EUR,0.11582,0.11582,0.11582,0.11582,0.00000000,0.0
1662886800,2022-09-11 09:00:00,GRT/EUR,0.11685,0.11685,0.11582,0.11582,17106.89438408,1981.3205075641456
1662883200,2022-09-11 08:00:00,GRT/EUR,0.11721,0.11731,0.11687,0.11687,202261.65036329,23638.319077957705
1662879600,2022-09-11 07:00:00,GRT/EUR,0.11752,0.11752,0.11751,0.11751,12260.10577736,1440.6850298975737
1662876000,2022-09-11 06:00:00,GRT/EUR,0.11866,0.11866,0.11866,0.11866,111.38656666,13.2171299998756
1662872400,2022-09-11 05:00:00,GRT/EUR,0.11857,0.11870,0.11857,0.11870,8573.60846382,1017.687324655434
1662868800,2022-09-11 04:00:00,GRT/EUR,0.11840,0.11840,0.11840,0.11840,0.00000000,0.0
1662865200,2022-09-11 03:00:00,GRT/EUR,0.11840,0.11840,0.11840,0.11840,0.00000000,0.0
1662861600,2022-09-11 02:00:00,GRT/EUR,0.11840,0.11840,0.11840,0.11840,8402.74774079,994.885332509536
1662858000,2022-09-11 01:00:00,GRT/EUR,0.11658,0.11658,0.11658,0.11658,0.00000000,0.0
1662854400,2022-09-11 00:00:00,GRT/EUR,0.11658,0.11658,0.11658,0.11658,1338.81356559,156.0788854764822
1662850800,2022-09-10 23:00:00,GRT/EUR,0.11677,0.11677,0.11677,0.11677,665.57842618,77.71959282503859
1662847200,2022-09-10 22:00:00,GRT/EUR,0.11606,0.11688,0.11606,0.11687,9112.81855691,1065.0151047460718
1662843600,2022-09-10 21:00:00,GRT/EUR,0.11612,0.11612,0.11600,0.11600,4378.58425670,507.9157737772
1662840000,2022-09-10 20:00:00,GRT/EUR,0.11566,0.11651,0.11566,0.11651,9656.88603428,1125.1237918539628
1662836400,2022-09-10 19:00:00,GRT/EUR,0.11423,0.11423,0.11423,0.11423,0.00000000,0.0
1662832800,2022-09-10 18:00:00,GRT/EUR,0.11423,0.11423,0.11423,0.11423,9708.33591481,1108.9832115487463
1662829200,2022-09-10 17:00:00,GRT/EUR,0.11307,0.11309,0.11307,0.11309,1030.73302297,116.5655975676773
1662825600,2022-09-10 16:00:00,GRT/EUR,0.11248,0.11248,0.11248,0.11248,0.00000000,0.0
1662822000,2022-09-10 15:00:00,GRT/EUR,0.11253,0.11253,0.11248,0.11248,9671.05733446,1087.8005289800608
1662818400,2022-09-10 14:00:00,GRT/EUR,0.11386,0.11386,0.11348,0.11348,9004.65669442,1021.8484416827816
1662814800,2022-09-10 13:00:00,GRT/EUR,0.11479,0.11479,0.11479,0.11479,0.00000000,0.0
1662811200,2022-09-10 12:00:00,GRT/EUR,0.11480,0.11480,0.11479,0.11479,1091.83305278,125.33151612861619
1662807600,2022-09-10 11:00:00,GRT/EUR,0.11388,0.11388,0.11364,0.11364,19232.94830212,2185.632245052917
1662804000,2022-09-10 10:00:00,GRT/EUR,0.11376,0.11384,0.11376,0.11384,9435.39154145,1074.124973078668
1662800400,2022-09-10 09:00:00,GRT/EUR,0.11428,0.11428,0.11428,0.11428,1936.05243464,221.25207223065922
1662796800,2022-09-10 08:00:00,GRT/EUR,0.11315,0.11315,0.11315,0.11315,0.00000000,0.0
1662793200,2022-09-10 07:00:00,GRT/EUR,0.11525,0.11525,0.11315,0.11315,111578.74538852,12625.135040711037
1662789600,2022-09-10 06:00:00,GRT/EUR,0.11367,0.11367,0.11367,0.11367,8752.52160673,994.8991310369992
1662786000,2022-09-10 05:00:00,GRT/EUR,0.11366,0.11387,0.11366,0.11387,9568.25416396,1089.5371016501251
1662782400,2022-09-10 04:00:00,GRT/EUR,0.11289,0.11444,0.11289,0.11444,13989.53763871,1600.9626873739724
1662778800,2022-09-10 03:00:00,GRT/EUR,0.11298,0.11298,0.11298,0.11298,0.00000000,0.0
1662775200,2022-09-10 02:00:00,GRT/EUR,0.11298,0.11298,0.11298,0.11298,0.00000000,0.0
1662771600,2022-09-10 01:00:00,GRT/EUR,0.11379,0.11379,0.11298,0.11298,10469.37677957,1182.8301885558187
1662768000,2022-09-10 00:00:00,GRT/EUR,0.11197,0.11261,0.11197,0.11261,24203.40354579,2725.545273291412
1662764400,2022-09-09 23:00:00,GRT/EUR,0.11099,0.11099,0.11099,0.11099,0.00000000,0.0
1662760800,2022-09-09 22:00:00,GRT/EUR,0.11099,0.11099,0.11099,0.11099,0.00000000,0.0
1662757200,2022-09-09 21:00:00,GRT/EUR,0.11099,0.11099,0.11099,0.11099,0.00000000,0.0
1662753600,2022-09-09 20:00:00,GRT/EUR,0.11099,0.11099,0.11099,0.11099,9186.04553130,1019.5591935189871
1662750000,2022-09-09 19:00:00,GRT/EUR,0.10918,0.10918,0.10918,0.10918,0.00000000,0.0
1662746400,2022-09-09 18:00:00,GRT/EUR,0.10918,0.10918,0.10918,0.10918,0.00000000,0.0
1662742800,2022-09-09 17:00:00,GRT/EUR,0.11016,0.11019,0.10918,0.10918,11102.46046878,1212.1666339814003
1662739200,2022-09-09 16:00:00,GRT/EUR,0.10941,0.10966,0.10941,0.10943,6134.53885602,671.3025870142686
1662735600,2022-09-09 15:00:00,GRT/EUR,0.11007,0.11007,0.10990,0.11002,32735.16157308,3601.522476270262
1662732000,2022-09-09 14:00:00,GRT/EUR,0.11005,0.11005,0.11005,0.11005,0.00000000,0.0
1662728400,2022-09-09 13:00:00,GRT/EUR,0.11091,0.11091,0.11005,0.11005,15974.60091134,1758.004830292967
1662724800,2022-09-09 12:00:00,GRT/EUR,0.11096,0.11246,0.11096,0.11184,7521.13578199,841.1638258577616
1662721200,2022-09-09 11:00:00,GRT/EUR,0.11019,0.11019,0.11019,0.11019,0.00000000,0.0
1662717600,2022-09-09 10:00:00,GRT/EUR,0.11000,0.11019,0.11000,0.11019,17666.21992526,1946.6407735643993
1662714000,2022-09-09 09:00:00,GRT/EUR,0.10861,0.10861,0.10861,0.10861,250.00000000,27.1525
1662710400,2022-09-09 08:00:00,GRT/EUR,0.10833,0.10965,0.10819,0.10965,8057.70967089,883.5278654130884
1662706800,2022-09-09 07:00:00,GRT/EUR,0.10767,0.10826,0.10767,0.10826,64823.88434032,7017.833718683043
