https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MTA,Volume USDT
1663272000000.0,2022-09-15 20:00:00,MTA/USDT,0.1475,0.1475,0.1475,0.1475,10.000000000000002,1.475
1663268400000.0,2022-09-15 19:00:00,MTA/USDT,0.1495,0.1495,0.147,0.1475,12.959322033898305,1.9115
1663264800000.0,2022-09-15 18:00:00,MTA/USDT,0.1495,0.1495,0.1495,0.1495,0.0,0.0
1663261200000.0,2022-09-15 17:00:00,MTA/USDT,0.1495,0.1495,0.1475,0.1495,201.73244147157192,30.159
1663257600000.0,2022-09-15 16:00:00,MTA/USDT,0.1485,0.1495,0.1485,0.1495,415.92976588628767,62.1815
1663254000000.0,2022-09-15 15:00:00,MTA/USDT,0.147,0.1485,0.146,0.1485,187.4175084175084,27.8315
1663250400000.0,2022-09-15 14:00:00,MTA/USDT,0.1495,0.1515,0.147,0.147,527.6734693877551,77.568
1663246800000.0,2022-09-15 13:00:00,MTA/USDT,0.1495,0.15,0.1495,0.1495,0.0,0.0
1663243200000.0,2022-09-15 12:00:00,MTA/USDT,0.1495,0.1505,0.1495,0.1495,0.0,0.0
1663239600000.0,2022-09-15 11:00:00,MTA/USDT,0.1495,0.1495,0.1495,0.1495,0.0,0.0
1663236000000.0,2022-09-15 10:00:00,MTA/USDT,0.1515,0.1535,0.1495,0.1495,1358.1638795986623,203.0455
1663232400000.0,2022-09-15 09:00:00,MTA/USDT,0.1515,0.1515,0.1515,0.1515,1.0,0.1515
1663228800000.0,2022-09-15 08:00:00,MTA/USDT,0.153,0.1545,0.1515,0.1515,49.03960396039604,7.4295
1663225200000.0,2022-09-15 07:00:00,MTA/USDT,0.15,0.1545,0.15,0.153,117.03921568627452,17.907
1663221600000.0,2022-09-15 06:00:00,MTA/USDT,0.15,0.1515,0.15,0.15,0.0,0.0
1663218000000.0,2022-09-15 05:00:00,MTA/USDT,0.1505,0.151,0.15,0.15,0.0,0.0
1663214400000.0,2022-09-15 04:00:00,MTA/USDT,0.15,0.1505,0.15,0.15,0.0,0.0
1663210800000.0,2022-09-15 03:00:00,MTA/USDT,0.1505,0.1515,0.15,0.15,1.0,0.15
1663207200000.0,2022-09-15 02:00:00,MTA/USDT,0.1505,0.152,0.1505,0.1505,0.0,0.0
1663203600000.0,2022-09-15 01:00:00,MTA/USDT,0.1505,0.152,0.1505,0.1505,0.0,0.0
1663200000000.0,2022-09-15 00:00:00,MTA/USDT,0.153,0.157,0.1505,0.1505,7903.893687707642,1189.536
1663196400000.0,2022-09-14 23:00:00,MTA/USDT,0.153,0.1565,0.1515,0.153,7779.846405228757,1190.3165
1663192800000.0,2022-09-14 22:00:00,MTA/USDT,0.1515,0.1545,0.1515,0.153,58.5359477124183,8.956
1663189200000.0,2022-09-14 21:00:00,MTA/USDT,0.1565,0.1565,0.1515,0.1515,1177.3564356435643,178.3695
1663185600000.0,2022-09-14 20:00:00,MTA/USDT,0.1485,0.1565,0.1485,0.1565,2794.88178913738,437.399
1663182000000.0,2022-09-14 19:00:00,MTA/USDT,0.151,0.1515,0.1485,0.1485,8.080808080808081,1.2
1663178400000.0,2022-09-14 18:00:00,MTA/USDT,0.1505,0.151,0.1485,0.151,6448.152317880796,973.671
1663174800000.0,2022-09-14 17:00:00,MTA/USDT,0.1485,0.1505,0.1485,0.1505,4.9734219269103,0.7485
1663171200000.0,2022-09-14 16:00:00,MTA/USDT,0.1485,0.1485,0.1485,0.1485,51.0,7.5735
1663167600000.0,2022-09-14 15:00:00,MTA/USDT,0.1505,0.1505,0.1485,0.1485,8.0,1.188
1663164000000.0,2022-09-14 14:00:00,MTA/USDT,0.1505,0.1505,0.1485,0.1505,17.840531561461795,2.685
1663160400000.0,2022-09-14 13:00:00,MTA/USDT,0.15,0.1515,0.1485,0.1505,238.29235880398673,35.863
1663156800000.0,2022-09-14 12:00:00,MTA/USDT,0.15,0.1525,0.1485,0.15,2192.98,328.947
1663153200000.0,2022-09-14 11:00:00,MTA/USDT,0.15,0.1505,0.15,0.15,0.0,0.0
1663149600000.0,2022-09-14 10:00:00,MTA/USDT,0.15,0.15,0.15,0.15,0.0,0.0
1663146000000.0,2022-09-14 09:00:00,MTA/USDT,0.1505,0.1525,0.15,0.15,8.053333333333333,1.208
1663142400000.0,2022-09-14 08:00:00,MTA/USDT,0.152,0.152,0.1505,0.1505,150.75083056478405,22.688
1663138800000.0,2022-09-14 07:00:00,MTA/USDT,0.152,0.1535,0.152,0.152,59.0,8.968
1663135200000.0,2022-09-14 06:00:00,MTA/USDT,0.1535,0.1535,0.152,0.152,0.0,0.0
1663131600000.0,2022-09-14 05:00:00,MTA/USDT,0.153,0.154,0.153,0.1535,159.01628664495112,24.409
1663128000000.0,2022-09-14 04:00:00,MTA/USDT,0.1525,0.153,0.1525,0.153,0.0,0.0
1663124400000.0,2022-09-14 03:00:00,MTA/USDT,0.153,0.154,0.1525,0.1525,27.18360655737705,4.1455
1663120800000.0,2022-09-14 02:00:00,MTA/USDT,0.1525,0.153,0.1525,0.153,32.0,4.896
1663117200000.0,2022-09-14 01:00:00,MTA/USDT,0.1525,0.1525,0.1525,0.1525,0.0,0.0
1663113600000.0,2022-09-14 00:00:00,MTA/USDT,0.1525,0.1525,0.152,0.1525,0.0,0.0
1663110000000.0,2022-09-13 23:00:00,MTA/USDT,0.153,0.153,0.1515,0.1525,649.0,98.9725
1663106400000.0,2022-09-13 22:00:00,MTA/USDT,0.153,0.153,0.152,0.153,0.0,0.0
1663102800000.0,2022-09-13 21:00:00,MTA/USDT,0.153,0.153,0.1525,0.153,0.0,0.0
1663099200000.0,2022-09-13 20:00:00,MTA/USDT,0.1515,0.153,0.1515,0.153,77.0,11.781
1663095600000.0,2022-09-13 19:00:00,MTA/USDT,0.1545,0.1555,0.15,0.1515,2472.3168316831684,374.556
1663092000000.0,2022-09-13 18:00:00,MTA/USDT,0.1545,0.1545,0.1545,0.1545,0.0,0.0
1663088400000.0,2022-09-13 17:00:00,MTA/USDT,0.1535,0.1555,0.1535,0.1545,113.13915857605178,17.48
1663084800000.0,2022-09-13 16:00:00,MTA/USDT,0.1535,0.1535,0.1535,0.1535,0.0,0.0
1663081200000.0,2022-09-13 15:00:00,MTA/USDT,0.153,0.1555,0.153,0.1535,7.078175895765472,1.0865
1663077600000.0,2022-09-13 14:00:00,MTA/USDT,0.152,0.156,0.152,0.153,377.9901960784314,57.8325
1663074000000.0,2022-09-13 13:00:00,MTA/USDT,0.1565,0.1565,0.152,0.152,1842.621710526316,280.0785
1663070400000.0,2022-09-13 12:00:00,MTA/USDT,0.161,0.161,0.1565,0.1565,1631.552715654952,255.338
1663066800000.0,2022-09-13 11:00:00,MTA/USDT,0.1585,0.161,0.1585,0.161,30.999999999999996,4.991
1663063200000.0,2022-09-13 10:00:00,MTA/USDT,0.1585,0.1585,0.1585,0.1585,0.0,0.0
1663059600000.0,2022-09-13 09:00:00,MTA/USDT,0.1585,0.1585,0.1585,0.1585,0.0,0.0
1663056000000.0,2022-09-13 08:00:00,MTA/USDT,0.158,0.162,0.157,0.1585,5483.246056782335,869.0945
1663052400000.0,2022-09-13 07:00:00,MTA/USDT,0.158,0.158,0.158,0.158,27.0,4.266
1663048800000.0,2022-09-13 06:00:00,MTA/USDT,0.158,0.158,0.156,0.158,144.22784810126583,22.788
1663045200000.0,2022-09-13 05:00:00,MTA/USDT,0.1595,0.1605,0.1565,0.158,1291.8544303797469,204.113
1663041600000.0,2022-09-13 04:00:00,MTA/USDT,0.1575,0.1595,0.1575,0.1595,5.0,0.7975
1663038000000.0,2022-09-13 03:00:00,MTA/USDT,0.1575,0.159,0.1575,0.1575,0.0,0.0
1663034400000.0,2022-09-13 02:00:00,MTA/USDT,0.1575,0.159,0.1575,0.1575,0.0,0.0
1663030800000.0,2022-09-13 01:00:00,MTA/USDT,0.1575,0.159,0.1575,0.1575,0.0,0.0
1663027200000.0,2022-09-13 00:00:00,MTA/USDT,0.1575,0.159,0.1575,0.1575,8.057142857142857,1.269
1663023600000.0,2022-09-12 23:00:00,MTA/USDT,0.1575,0.1575,0.1575,0.1575,0.0,0.0
1663020000000.0,2022-09-12 22:00:00,MTA/USDT,0.1575,0.159,0.1575,0.1575,0.0,0.0
1663016400000.0,2022-09-12 21:00:00,MTA/USDT,0.1575,0.1575,0.1575,0.1575,0.0,0.0
1663012800000.0,2022-09-12 20:00:00,MTA/USDT,0.158,0.158,0.1575,0.1575,0.0,0.0
1663009200000.0,2022-09-12 19:00:00,MTA/USDT,0.158,0.1605,0.1575,0.158,398.11075949367086,62.9015
1663005600000.0,2022-09-12 18:00:00,MTA/USDT,0.159,0.1595,0.1575,0.158,65.04746835443038,10.2775
1663002000000.0,2022-09-12 17:00:00,MTA/USDT,0.1595,0.1595,0.1575,0.159,102.25786163522012,16.259
1662998400000.0,2022-09-12 16:00:00,MTA/USDT,0.158,0.1595,0.1565,0.1595,56.96238244514106,9.0855
1662994800000.0,2022-09-12 15:00:00,MTA/USDT,0.159,0.16,0.158,0.158,147.31645569620252,23.276
1662991200000.0,2022-09-12 14:00:00,MTA/USDT,0.158,0.1605,0.158,0.159,438.9905660377358,69.7995
1662987600000.0,2022-09-12 13:00:00,MTA/USDT,0.158,0.159,0.158,0.158,0.0,0.0
1662984000000.0,2022-09-12 12:00:00,MTA/USDT,0.157,0.1615,0.156,0.158,7636.712025316456,1206.6005
1662980400000.0,2022-09-12 11:00:00,MTA/USDT,0.157,0.1615,0.157,0.157,2499.6942675159235,392.452
1662976800000.0,2022-09-12 10:00:00,MTA/USDT,0.16,0.1605,0.1565,0.157,2705.3980891719743,424.7475
1662973200000.0,2022-09-12 09:00:00,MTA/USDT,0.159,0.16,0.159,0.16,197.125,31.54
1662969600000.0,2022-09-12 08:00:00,MTA/USDT,0.159,0.159,0.159,0.159,0.0,0.0
1662966000000.0,2022-09-12 07:00:00,MTA/USDT,0.156,0.159,0.156,0.159,3886.135220125786,617.8955
1662962400000.0,2022-09-12 06:00:00,MTA/USDT,0.1555,0.156,0.1555,0.156,239.99999999999997,37.44
1662958800000.0,2022-09-12 05:00:00,MTA/USDT,0.1555,0.156,0.1555,0.1555,0.0,0.0
1662955200000.0,2022-09-12 04:00:00,MTA/USDT,0.1555,0.157,0.1555,0.1555,0.0,0.0
1662951600000.0,2022-09-12 03:00:00,MTA/USDT,0.157,0.157,0.1555,0.1555,42.0,6.531
1662948000000.0,2022-09-12 02:00:00,MTA/USDT,0.1555,0.157,0.1555,0.157,46.0,7.222
1662944400000.0,2022-09-12 01:00:00,MTA/USDT,0.1575,0.1575,0.1555,0.1555,47.0,7.3085
1662940800000.0,2022-09-12 00:00:00,MTA/USDT,0.158,0.158,0.1575,0.1575,0.0,0.0
1662937200000.0,2022-09-11 23:00:00,MTA/USDT,0.158,0.158,0.1575,0.158,0.0,0.0
1662933600000.0,2022-09-11 22:00:00,MTA/USDT,0.156,0.158,0.156,0.158,19.0,3.002
1662930000000.0,2022-09-11 21:00:00,MTA/USDT,0.156,0.156,0.156,0.156,0.0,0.0
1662926400000.0,2022-09-11 20:00:00,MTA/USDT,0.1565,0.158,0.156,0.156,184.4102564102564,28.768
1662922800000.0,2022-09-11 19:00:00,MTA/USDT,0.157,0.158,0.1565,0.1565,108.99999999999999,17.0585
1662919200000.0,2022-09-11 18:00:00,MTA/USDT,0.158,0.158,0.157,0.157,0.0,0.0
1662915600000.0,2022-09-11 17:00:00,MTA/USDT,0.158,0.158,0.158,0.158,0.0,0.0
1662912000000.0,2022-09-11 16:00:00,MTA/USDT,0.1595,0.1595,0.158,0.158,23.164556962025316,3.66
1662908400000.0,2022-09-11 15:00:00,MTA/USDT,0.157,0.1595,0.157,0.1595,292.11912225705333,46.593
1662904800000.0,2022-09-11 14:00:00,MTA/USDT,0.1595,0.1595,0.157,0.157,2164.3216560509554,339.7985
1662901200000.0,2022-09-11 13:00:00,MTA/USDT,0.161,0.1625,0.1595,0.1595,1201.2068965517242,191.5925
1662897600000.0,2022-09-11 12:00:00,MTA/USDT,0.16,0.161,0.16,0.161,360.0,57.96
1662894000000.0,2022-09-11 11:00:00,MTA/USDT,0.16,0.16,0.16,0.16,0.0,0.0
1662890400000.0,2022-09-11 10:00:00,MTA/USDT,0.16,0.16,0.16,0.16,0.0,0.0
1662886800000.0,2022-09-11 09:00:00,MTA/USDT,0.1585,0.161,0.1585,0.16,135.14375,21.623
1662883200000.0,2022-09-11 08:00:00,MTA/USDT,0.1585,0.1585,0.1585,0.1585,0.0,0.0
1662879600000.0,2022-09-11 07:00:00,MTA/USDT,0.1585,0.1585,0.1585,0.1585,0.0,0.0
1662876000000.0,2022-09-11 06:00:00,MTA/USDT,0.161,0.162,0.1585,0.1585,1236.422712933754,195.973
1662872400000.0,2022-09-11 05:00:00,MTA/USDT,0.161,0.161,0.161,0.161,0.0,0.0
1662868800000.0,2022-09-11 04:00:00,MTA/USDT,0.161,0.161,0.161,0.161,0.0,0.0
1662865200000.0,2022-09-11 03:00:00,MTA/USDT,0.16,0.161,0.16,0.161,150.0,24.15
1662861600000.0,2022-09-11 02:00:00,MTA/USDT,0.16,0.16,0.16,0.16,0.0,0.0
1662858000000.0,2022-09-11 01:00:00,MTA/USDT,0.16,0.16,0.16,0.16,0.0,0.0
1662854400000.0,2022-09-11 00:00:00,MTA/USDT,0.16,0.16,0.16,0.16,0.0,0.0
1662850800000.0,2022-09-10 23:00:00,MTA/USDT,0.16,0.16,0.16,0.16,0.0,0.0
1662847200000.0,2022-09-10 22:00:00,MTA/USDT,0.16,0.16,0.16,0.16,0.0,0.0
1662843600000.0,2022-09-10 21:00:00,MTA/USDT,0.1595,0.16,0.158,0.16,147.5625,23.61
1662840000000.0,2022-09-10 20:00:00,MTA/USDT,0.161,0.161,0.1585,0.1595,107.0,17.0665
1662836400000.0,2022-09-10 19:00:00,MTA/USDT,0.1605,0.161,0.1605,0.161,195.0,31.395
1662832800000.0,2022-09-10 18:00:00,MTA/USDT,0.1605,0.1605,0.1605,0.1605,54.0,8.667
1662829200000.0,2022-09-10 17:00:00,MTA/USDT,0.16,0.1605,0.1595,0.1605,1194.7165109034268,191.752
1662825600000.0,2022-09-10 16:00:00,MTA/USDT,0.158,0.16,0.158,0.16,1418.628125,226.9805
1662822000000.0,2022-09-10 15:00:00,MTA/USDT,0.161,0.161,0.158,0.158,917.753164556962,145.005
1662818400000.0,2022-09-10 14:00:00,MTA/USDT,0.161,0.161,0.161,0.161,0.0,0.0
1662814800000.0,2022-09-10 13:00:00,MTA/USDT,0.161,0.161,0.161,0.161,0.0,0.0
1662811200000.0,2022-09-10 12:00:00,MTA/USDT,0.161,0.161,0.161,0.161,0.0,0.0
1662807600000.0,2022-09-10 11:00:00,MTA/USDT,0.161,0.161,0.161,0.161,0.0,0.0
1662804000000.0,2022-09-10 10:00:00,MTA/USDT,0.1615,0.1615,0.159,0.161,1545.3602484472049,248.803
1662800400000.0,2022-09-10 09:00:00,MTA/USDT,0.1615,0.1625,0.1615,0.1615,0.0,0.0
1662796800000.0,2022-09-10 08:00:00,MTA/USDT,0.1615,0.1615,0.1615,0.1615,0.0,0.0
1662793200000.0,2022-09-10 07:00:00,MTA/USDT,0.1625,0.1625,0.1615,0.1615,271.61919504643964,43.8665
1662789600000.0,2022-09-10 06:00:00,MTA/USDT,0.165,0.165,0.1625,0.1625,5.0,0.8125
1662786000000.0,2022-09-10 05:00:00,MTA/USDT,0.164,0.165,0.164,0.165,879.9636363636363,145.194
1662782400000.0,2022-09-10 04:00:00,MTA/USDT,0.164,0.164,0.164,0.164,0.0,0.0
1662778800000.0,2022-09-10 03:00:00,MTA/USDT,0.1635,0.164,0.1635,0.164,11.0,1.804
1662775200000.0,2022-09-10 02:00:00,MTA/USDT,0.164,0.164,0.1635,0.1635,3.0,0.4905
1662771600000.0,2022-09-10 01:00:00,MTA/USDT,0.164,0.164,0.164,0.164,0.0,0.0
1662768000000.0,2022-09-10 00:00:00,MTA/USDT,0.164,0.164,0.164,0.164,0.0,0.0
1662764400000.0,2022-09-09 23:00:00,MTA/USDT,0.1625,0.164,0.161,0.164,41.61585365853659,6.825
1662760800000.0,2022-09-09 22:00:00,MTA/USDT,0.1625,0.1625,0.1625,0.1625,0.0,0.0
1662757200000.0,2022-09-09 21:00:00,MTA/USDT,0.1645,0.1645,0.1625,0.1625,107.0123076923077,17.3895
1662753600000.0,2022-09-09 20:00:00,MTA/USDT,0.1645,0.1645,0.1635,0.1645,0.0,0.0
1662750000000.0,2022-09-09 19:00:00,MTA/USDT,0.1645,0.1645,0.1635,0.1645,0.0,0.0
1662746400000.0,2022-09-09 18:00:00,MTA/USDT,0.168,0.1695,0.16,0.1645,11502.598784194528,1892.1775
1662742800000.0,2022-09-09 17:00:00,MTA/USDT,0.168,0.1685,0.168,0.168,50.0,8.4
1662739200000.0,2022-09-09 16:00:00,MTA/USDT,0.1675,0.171,0.1675,0.168,898.267857142857,150.909
1662735600000.0,2022-09-09 15:00:00,MTA/USDT,0.1675,0.17,0.1675,0.1675,1044.3910447761193,174.9355
1662732000000.0,2022-09-09 14:00:00,MTA/USDT,0.1675,0.1675,0.1675,0.1675,2.9999999999999996,0.5025
1662728400000.0,2022-09-09 13:00:00,MTA/USDT,0.1675,0.1675,0.1675,0.1675,4.0,0.67
1662724800000.0,2022-09-09 12:00:00,MTA/USDT,0.1655,0.1675,0.1635,0.1675,384.9223880597015,64.4745
1662721200000.0,2022-09-09 11:00:00,MTA/USDT,0.1655,0.1655,0.1655,0.1655,188.99999999999997,31.2795
1662717600000.0,2022-09-09 10:00:00,MTA/USDT,0.1655,0.1655,0.1655,0.1655,0.0,0.0
1662714000000.0,2022-09-09 09:00:00,MTA/USDT,0.1655,0.1655,0.1655,0.1655,0.0,0.0
1662710400000.0,2022-09-09 08:00:00,MTA/USDT,0.164,0.1655,0.164,0.1655,1034.1450151057402,171.151
1662706800000.0,2022-09-09 07:00:00,MTA/USDT,0.1625,0.164,0.1625,0.164,54.99999999999999,9.02
1662703200000.0,2022-09-09 06:00:00,MTA/USDT,0.1625,0.1625,0.1625,0.1625,0.0,0.0
1662699600000.0,2022-09-09 05:00:00,MTA/USDT,0.1625,0.1625,0.1625,0.1625,103.99999999999999,16.9
1662696000000.0,2022-09-09 04:00:00,MTA/USDT,0.162,0.1625,0.162,0.1625,2.0,0.325
1662692400000.0,2022-09-09 03:00:00,MTA/USDT,0.16,0.162,0.16,0.162,180.0,29.16
1662688800000.0,2022-09-09 02:00:00,MTA/USDT,0.16,0.164,0.16,0.16,1224.434375,195.9095
1662685200000.0,2022-09-09 01:00:00,MTA/USDT,0.1615,0.166,0.1595,0.16,6292.721875,1006.8355
1662681600000.0,2022-09-09 00:00:00,MTA/USDT,0.1625,0.164,0.1615,0.1615,379.860681114551,61.3475
1662678000000.0,2022-09-08 23:00:00,MTA/USDT,0.1635,0.1635,0.1625,0.1625,0.0,0.0
1662674400000.0,2022-09-08 22:00:00,MTA/USDT,0.1635,0.1635,0.1635,0.1635,0.0,0.0
1662670800000.0,2022-09-08 21:00:00,MTA/USDT,0.1635,0.164,0.1605,0.1635,2064.889908256881,337.6095
1662667200000.0,2022-09-08 20:00:00,MTA/USDT,0.1615,0.164,0.1615,0.1635,66.20183486238531,10.824
