https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GBP,Volume ETH
1663491600000,2022-09-18 09:00:00,ETH/GBP,1274.5721,1285.4758,1250.4245,1251.8884,5291.676733030576,4.22695564
1663488000000,2022-09-18 08:00:00,ETH/GBP,1274.6399,1279.5453,1270.4215,1275.7581,4785.62378472,3.7512
1663484400000,2022-09-18 07:00:00,ETH/GBP,1274.407,1282.3712,1271.4728,1272.928,4945.452572800001,3.8851
1663480800000,2022-09-18 06:00:00,ETH/GBP,1279.545,1280.8019,1268.9035,1272.8307,4831.02892185,3.7955
1663477200000,2022-09-18 05:00:00,ETH/GBP,1273.3152,1280.7396,1269.9044,1279.2895,5833.0484042,4.5596
1663473600000,2022-09-18 04:00:00,ETH/GBP,1272.8129,1277.1315,1266.8516,1271.8981,5351.00249651,4.2071
1663470000000,2022-09-18 03:00:00,ETH/GBP,1274.0401,1277.6924,1266.6085,1267.6928,5301.74482816,4.1822
1663466400000,2022-09-18 02:00:00,ETH/GBP,1271.7104,1279.0004,1269.4589,1275.4372,4638.51000896,3.6368
1663462800000,2022-09-18 01:00:00,ETH/GBP,1273.6791,1277.6434,1268.2036,1270.2428,4428.82854648,3.4866
1663459200000,2022-09-18 00:00:00,ETH/GBP,1289.6942,1289.6942,1267.2633,1270.7631,4670.43562143,3.6753
1663455600000,2022-09-17 23:00:00,ETH/GBP,1283.5997,1293.8729,1277.6196,1289.7939,5778.01871322,4.4798
1663452000000,2022-09-17 22:00:00,ETH/GBP,1276.7188,1285.7216,1272.3375,1285.2296,3793.9977791999995,2.952
1663448400000,2022-09-17 21:00:00,ETH/GBP,1283.5295,1290.2968,1268.918,1275.3584,6156.7720534546725,4.82748383
1663444800000,2022-09-17 20:00:00,ETH/GBP,1279.8868,1284.4178,1277.155,1279.2571,5290.49566276,4.1356
1663441200000,2022-09-17 19:00:00,ETH/GBP,1281.0901,1285.0598,1277.4444,1279.5146,4828.2483431,3.7735
1663437600000,2022-09-17 18:00:00,ETH/GBP,1286.6872,1286.6872,1280.8666,1283.7006,5253.416335439999,4.0924
1663434000000,2022-09-17 17:00:00,ETH/GBP,1282.6874,1286.4517,1278.7893,1283.7243,4704.0793249200005,3.6644
1663430400000,2022-09-17 16:00:00,ETH/GBP,1261.2542,1285.1973,1260.0631,1280.0035,5010.57370075,3.9145
1663426800000,2022-09-17 15:00:00,ETH/GBP,1265.0186,1266.2263,1254.2888,1264.9334,4296.09330642,3.3963
1663423200000,2022-09-17 14:00:00,ETH/GBP,1248.2437,1259.477,1243.8825,1258.229,3831.5589508,3.0452
1663419600000,2022-09-17 13:00:00,ETH/GBP,1243.5268,1249.2379,1240.3931,1246.263,5907.69865947306,4.74033062
1663416000000,2022-09-17 12:00:00,ETH/GBP,1243.6884,1250.1573,1238.5046,1250.1573,4938.745050978543,3.95049891
1663412400000,2022-09-17 11:00:00,ETH/GBP,1246.9642,1249.6,1243.9008,1245.1534,4722.74233086,3.7929
1663408800000,2022-09-17 10:00:00,ETH/GBP,1253.289,1258.0209,1244.305,1248.1797,5296.775374919999,4.2436
1663405200000,2022-09-17 09:00:00,ETH/GBP,1253.3002,1257.8068,1247.6151,1253.2616,4023.47104064,3.2104
1663401600000,2022-09-17 08:00:00,ETH/GBP,1253.2741,1256.4589,1249.0173,1252.9994,5089.057063099999,4.0615
1663398000000,2022-09-17 07:00:00,ETH/GBP,1251.9682,1256.1704,1247.0547,1252.1189,5115.030918389999,4.0851
1663394400000,2022-09-17 06:00:00,ETH/GBP,1255.8813,1256.8391,1246.675,1251.2367,5360.79851748,4.2844
1663390800000,2022-09-17 05:00:00,ETH/GBP,1261.3134,1261.3134,1247.9877,1253.8026,5270.73536988,4.2038
1663387200000,2022-09-17 04:00:00,ETH/GBP,1263.2017,1267.2778,1257.9276,1261.0363,5338.21886516,4.2332
1663383600000,2022-09-17 03:00:00,ETH/GBP,1260.1175,1265.682,1254.1716,1257.9664,5860.8654576,4.659
1663380000000,2022-09-17 02:00:00,ETH/GBP,1263.9164,1267.2505,1250.1265,1261.7688,4547.4147552,3.604
1663376400000,2022-09-17 01:00:00,ETH/GBP,1265.4308,1268.8909,1260.8615,1266.1292,4718.2304638000005,3.7265
1663372800000,2022-09-17 00:00:00,ETH/GBP,1256.65,1274.6599,1253.7344,1261.2874,3878.20649752,3.0748
1663369200000,2022-09-16 23:00:00,ETH/GBP,1252.4169,1264.2466,1244.7093,1254.456,5054.7050064,4.0294
1663365600000,2022-09-16 22:00:00,ETH/GBP,1260.1929,1263.0965,1251.3628,1257.8783,4893.182499425465,3.89002855
1663362000000,2022-09-16 21:00:00,ETH/GBP,1259.0577,1266.3311,1254.4864,1258.5124,6285.0109256000005,4.994
1663358400000,2022-09-16 20:00:00,ETH/GBP,1252.4496,1260.3593,1248.8848,1260.3593,4697.3591111000005,3.727
1663354800000,2022-09-16 19:00:00,ETH/GBP,1253.9667,1260.5233,1248.4934,1248.9358,5290.86672954,4.2363
1663351200000,2022-09-16 18:00:00,ETH/GBP,1244.2315,1259.4904,1242.2964,1252.5803,6109.460413250001,4.8775
1663347600000,2022-09-16 17:00:00,ETH/GBP,1251.682,1256.5908,1240.0,1247.1854,6003.935125332164,4.81398766
1663344000000,2022-09-16 16:00:00,ETH/GBP,1270.3537,1270.3537,1246.3294,1253.9761,6021.217039370001,4.8017
1663340400000,2022-09-16 15:00:00,ETH/GBP,1263.6753,1277.1451,1260.1531,1270.6181,6071.26740542,4.7782
1663336800000,2022-09-16 14:00:00,ETH/GBP,1257.8404,1277.0619,1252.9107,1270.3201,5367.22945451,4.2251
1663333200000,2022-09-16 13:00:00,ETH/GBP,1273.4736,1285.1291,1255.3929,1255.3929,5315.173739637759,4.23387271
1663329600000,2022-09-16 12:00:00,ETH/GBP,1293.9851,1296.9351,1276.3373,1276.8623,6762.39042703,5.2961
1663326000000,2022-09-16 11:00:00,ETH/GBP,1289.2275,1300.6336,1283.3938,1293.7741,4016.00418381,3.1041
1663322400000,2022-09-16 10:00:00,ETH/GBP,1290.0628,1292.0052,1278.0135,1287.4498,5927.290134220001,4.6039
1663318800000,2022-09-16 09:00:00,ETH/GBP,1275.8325,1286.2564,1275.8325,1285.6026,5217.1039110599995,4.0581
1663315200000,2022-09-16 08:00:00,ETH/GBP,1294.7944,1294.7944,1272.7837,1275.8798,4467.875883639999,3.5018
1663311600000,2022-09-16 07:00:00,ETH/GBP,1287.6275,1295.1989,1283.9481,1295.1989,5518.4539532300005,4.2607
1663308000000,2022-09-16 06:00:00,ETH/GBP,1284.9456,1292.0828,1280.5245,1285.7037,3995.4528181200003,3.1076
1663304400000,2022-09-16 05:00:00,ETH/GBP,1279.7118,1289.5162,1279.7118,1282.628,4344.5175616,3.3872
1663300800000,2022-09-16 04:00:00,ETH/GBP,1281.1258,1291.6308,1280.0751,1280.0751,5182.128027330001,4.0483
1663297200000,2022-09-16 03:00:00,ETH/GBP,1280.3957,1287.5387,1273.9914,1286.1781,5196.67399524,4.0404
1663293600000,2022-09-16 02:00:00,ETH/GBP,1284.7562,1286.132,1274.5509,1280.4994,5297.0418679800005,4.1367
1663290000000,2022-09-16 01:00:00,ETH/GBP,1288.6403,1293.0084,1280.8366,1284.2353,5140.665482370001,4.0029
1663286400000,2022-09-16 00:00:00,ETH/GBP,1290.806,1294.9406,1273.4448,1294.8727,5443.126881719999,4.2036
1663282800000,2022-09-15 23:00:00,ETH/GBP,1288.5533,1292.9238,1276.7511,1285.744,5443.197224,4.2335
1663279200000,2022-09-15 22:00:00,ETH/GBP,1296.3493,1299.6826,1274.8001,1284.311,4513.3257162,3.5142
1663275600000,2022-09-15 21:00:00,ETH/GBP,1312.0373,1312.4614,1296.362,1301.3293,5701.38392916,4.3812
1663272000000,2022-09-15 20:00:00,ETH/GBP,1310.2407,1316.4299,1300.1587,1315.8454,5028.24002702,3.8213
1663268400000,2022-09-15 19:00:00,ETH/GBP,1304.3,1314.1494,1300.2498,1310.4552,5383.3499616,4.108
1663264800000,2022-09-15 18:00:00,ETH/GBP,1304.8705,1330.1203,1301.2621,1305.2863,5847.94368126,4.4802
1663261200000,2022-09-15 17:00:00,ETH/GBP,1322.4267,1326.5756,1308.6597,1313.892,5186.7200592,3.9476
1663257600000,2022-09-15 16:00:00,ETH/GBP,1299.4545,1322.392,1296.1387,1322.392,4894.9662272000005,3.7016
1663254000000,2022-09-15 15:00:00,ETH/GBP,1343.1636,1344.3494,1279.935,1301.8884,5192.061128040001,3.9881
1663250400000,2022-09-15 14:00:00,ETH/GBP,1385.8034,1385.8034,1298.3259,1347.5238,6764.113986005124,5.01966198
1663246800000,2022-09-15 13:00:00,ETH/GBP,1384.4346,1386.2985,1374.6379,1374.6379,6335.843544889999,4.6091
1663243200000,2022-09-15 12:00:00,ETH/GBP,1388.5939,1400.9198,1377.8994,1382.1319,4726.891098,3.42
1663239600000,2022-09-15 11:00:00,ETH/GBP,1383.7253,1400.608,1377.1366,1377.7017,5110.171145640001,3.7092
1663236000000,2022-09-15 10:00:00,ETH/GBP,1379.5513,1417.2588,1375.7956,1375.7956,5158.5456022,3.7495
1663232400000,2022-09-15 09:00:00,ETH/GBP,1381.8395,1413.539,1378.4662,1385.3307,5335.73972412,3.8516
1663228800000,2022-09-15 08:00:00,ETH/GBP,1425.2554,1425.2554,1379.31,1402.3009,6740.57996612,4.8068
1663225200000,2022-09-15 07:00:00,ETH/GBP,1388.8594,1429.3209,1385.4452,1418.6724,4596.78231048,3.2402
1663221600000,2022-09-15 06:00:00,ETH/GBP,1400.4427,1402.7829,1373.0594,1391.7747,5542.3031924642455,3.98218418
1663218000000,2022-09-15 05:00:00,ETH/GBP,1391.8752,1400.2349,1384.1703,1389.2425,5714.787948,4.1136
1663214400000,2022-09-15 04:00:00,ETH/GBP,1386.3496,1397.2099,1382.6736,1389.0896,5400.08582,3.8875
1663210800000,2022-09-15 03:00:00,ETH/GBP,1401.8513,1405.3026,1382.6236,1392.0025,5679.927001,4.0804
1663207200000,2022-09-15 02:00:00,ETH/GBP,1400.9894,1404.1833,1387.6351,1401.6158,6181.546162740001,4.4103
1663203600000,2022-09-15 01:00:00,ETH/GBP,1415.082,1419.7874,1381.4765,1400.7069,5358.12410457,3.8253
1663200000000,2022-09-15 00:00:00,ETH/GBP,1417.1829,1422.15,1416.2553,1416.7905,1698.4484514000003,1.1988
1663196400000,2022-09-14 23:00:00,ETH/GBP,1423.4451,1429.1576,1415.279,1423.9526,5983.733615720001,4.2022
1663192800000,2022-09-14 22:00:00,ETH/GBP,1393.5284,1440.584,1381.9264,1420.4934,6544.073800217197,4.60690194
1663189200000,2022-09-14 21:00:00,ETH/GBP,1383.0763,1397.3367,1371.7713,1394.1569,6228.117119369999,4.4673
1663185600000,2022-09-14 20:00:00,ETH/GBP,1387.3546,1388.0831,1368.6624,1386.7158,5403.06077154,3.8963
1663182000000,2022-09-14 19:00:00,ETH/GBP,1364.9024,1382.6969,1359.8668,1380.0034,6075.32696816,4.4024
1663178400000,2022-09-14 18:00:00,ETH/GBP,1367.6726,1378.9598,1358.1666,1365.1469,5267.96537241,3.8589
1663174800000,2022-09-14 17:00:00,ETH/GBP,1369.3365,1382.0476,1364.5538,1371.5561,5225.08011856,3.8096
1663171200000,2022-09-14 16:00:00,ETH/GBP,1366.7476,1385.4532,1361.0086,1362.6514,6142.308748881382,4.50761563
1663167600000,2022-09-14 15:00:00,ETH/GBP,1380.2149,1387.8695,1371.7746,1374.3494,6581.62184166,4.7889
1663164000000,2022-09-14 14:00:00,ETH/GBP,1372.5302,1391.0314,1369.4194,1378.9594,6065.07712902,4.3983
1663160400000,2022-09-14 13:00:00,ETH/GBP,1382.1505,1393.3029,1369.3036,1375.4702,5704.900201519999,4.1476
1663156800000,2022-09-14 12:00:00,ETH/GBP,1371.8903,1390.1078,1366.6762,1388.5075,4178.71332125,3.0095
1663153200000,2022-09-14 11:00:00,ETH/GBP,1386.8196,1390.3748,1366.2236,1375.5591,4921.06268025,3.5775
1663149600000,2022-09-14 10:00:00,ETH/GBP,1388.6531,1389.5499,1365.6179,1387.4438,4819.42478368,3.4736
1663146000000,2022-09-14 09:00:00,ETH/GBP,1366.929,1390.0977,1366.929,1368.0402,5416.0711518,3.959
1663142400000,2022-09-14 08:00:00,ETH/GBP,1385.612,1392.1972,1366.0668,1379.9208,4190.129509200001,3.0365
1663138800000,2022-09-14 07:00:00,ETH/GBP,1405.6402,1407.0777,1376.6985,1395.7558,6885.402936979999,4.9331
1663135200000,2022-09-14 06:00:00,ETH/GBP,1403.47,1407.1616,1400.4631,1405.8981,5825.61995697,4.1437
1663131600000,2022-09-14 05:00:00,ETH/GBP,1396.0186,1407.1984,1396.0186,1400.8349,6219.28670553,4.4397
1663128000000,2022-09-14 04:00:00,ETH/GBP,1393.9258,1405.3189,1383.5484,1393.9683,2179.4694370499997,1.5635
1663113600000,2022-09-14 00:00:00,ETH/GBP,1360.9162,1360.9162,1360.0,1360.0,251.4063224,0.18485759
1663110000000,2022-09-13 23:00:00,ETH/GBP,1378.995,1379.5275,1366.4992,1371.2866,4646.467515439999,3.3884
1663106400000,2022-09-13 22:00:00,ETH/GBP,1375.7818,1389.5004,1375.7818,1380.2524,3590.7266186000006,2.6015
1663095600000,2022-09-13 19:00:00,ETH/GBP,1370.9272,1392.4689,1367.7307,1381.8946,5837.39916932,4.2242
1663092000000,2022-09-13 18:00:00,ETH/GBP,1404.4277,1406.2447,1369.3494,1369.3494,5278.29419724,3.8546
1663088400000,2022-09-13 17:00:00,ETH/GBP,1383.738,1404.944,1377.5226,1404.944,5669.6515119999995,4.0355
1663084800000,2022-09-13 16:00:00,ETH/GBP,1370.2712,1398.443,1370.2712,1388.4111,4974.53813019,3.5829
1663081200000,2022-09-13 15:00:00,ETH/GBP,1377.9184,1382.3935,1369.136,1371.0331,5950.557860620001,4.3402
1663077600000,2022-09-13 14:00:00,ETH/GBP,1387.5677,1397.3035,1365.8649,1378.089,6120.720844511489,4.44145541
1663074000000,2022-09-13 13:00:00,ETH/GBP,1411.4426,1413.5004,1386.6817,1386.6817,5384.917352986792,3.88331176
1663070400000,2022-09-13 12:00:00,ETH/GBP,1481.067,1493.6135,1396.2271,1413.7048,5561.208997811095,3.93378377
1663066800000,2022-09-13 11:00:00,ETH/GBP,1476.4079,1489.3034,1475.7828,1481.7321,4473.79372953,3.0193
1663063200000,2022-09-13 10:00:00,ETH/GBP,1468.1032,1479.2105,1465.3436,1476.0861,5652.96693717,3.8297
1663059600000,2022-09-13 09:00:00,ETH/GBP,1469.0318,1475.536,1459.7217,1470.281,5914.6464068,4.0228
1663056000000,2022-09-13 08:00:00,ETH/GBP,1466.2677,1468.2811,1457.5156,1464.869,5671.8262810999995,3.8719
1663052400000,2022-09-13 07:00:00,ETH/GBP,1458.5112,1470.4651,1452.6904,1464.3457,7566.567101040001,5.1672
1663048800000,2022-09-13 06:00:00,ETH/GBP,1471.905,1474.988,1453.7302,1461.771,6758.2058643,4.6233
1663045200000,2022-09-13 05:00:00,ETH/GBP,1464.3803,1474.9052,1464.3803,1473.2851,5811.22574844,3.9444
1663041600000,2022-09-13 04:00:00,ETH/GBP,1459.1995,1472.7166,1456.8996,1470.6047,6968.460370950001,4.7385
1663038000000,2022-09-13 03:00:00,ETH/GBP,1459.801,1461.3477,1452.6036,1459.3163,5549.92582053,3.8031
1663034400000,2022-09-13 02:00:00,ETH/GBP,1443.8972,1458.964,1440.6599,1455.0582,5974.468969199999,4.106
1663030800000,2022-09-13 01:00:00,ETH/GBP,1439.3846,1457.1586,1439.3846,1447.569,5136.4090827,3.5483
1663027200000,2022-09-13 00:00:00,ETH/GBP,1466.0538,1467.9721,1432.3335,1439.5651,5852.983783580001,4.0658
1663023600000,2022-09-12 23:00:00,ETH/GBP,1465.4886,1469.7845,1458.5533,1466.8073,5622.419061629999,3.8331
1663020000000,2022-09-12 22:00:00,ETH/GBP,1468.417,1470.5858,1458.2955,1459.8128,6076.61676128,4.1626
1663016400000,2022-09-12 21:00:00,ETH/GBP,1478.2404,1478.2404,1460.1758,1470.6372,5428.1219052,3.691
1663012800000,2022-09-12 20:00:00,ETH/GBP,1475.5352,1480.9505,1470.0432,1477.8379,7141.06051659,4.8321
1663009200000,2022-09-12 19:00:00,ETH/GBP,1476.6558,1482.2779,1471.7788,1476.3183,5713.79471649,3.8703
1663005600000,2022-09-12 18:00:00,ETH/GBP,1478.0631,1482.4804,1469.2995,1479.7625,6542.91787,4.4216
1663002000000,2022-09-12 17:00:00,ETH/GBP,1462.7849,1479.5015,1457.7022,1477.0912,7085.163359040001,4.7967
1662998400000,2022-09-12 16:00:00,ETH/GBP,1462.011,1470.9028,1455.185,1466.2554,5756.780705577426,3.92617869
1662994800000,2022-09-12 15:00:00,ETH/GBP,1479.1239,1484.7632,1457.5761,1457.5761,5431.51157904,3.7264
1662991200000,2022-09-12 14:00:00,ETH/GBP,1499.8563,1502.472,1480.5156,1487.3695,6091.0755764000005,4.0952
1662987600000,2022-09-12 13:00:00,ETH/GBP,1489.6115,1503.6332,1485.6552,1503.6332,5343.61166616,3.5538
1662984000000,2022-09-12 12:00:00,ETH/GBP,1491.1134,1500.035,1480.2556,1490.7087,6205.969388969999,4.1631
1662980400000,2022-09-12 11:00:00,ETH/GBP,1491.6033,1504.5047,1488.9508,1495.4084,6116.07081516,4.0899
1662976800000,2022-09-12 10:00:00,ETH/GBP,1500.7462,1500.7462,1483.8826,1496.504,6167.9908864,4.1216
1662973200000,2022-09-12 09:00:00,ETH/GBP,1503.3693,1541.5841,1490.5971,1502.5962,6391.74371556,4.2538
1662969600000,2022-09-12 08:00:00,ETH/GBP,1508.7971,1508.7971,1494.5931,1501.6247,6207.866672270001,4.1341
1662966000000,2022-09-12 07:00:00,ETH/GBP,1491.6672,1508.0194,1488.4738,1507.9974,5551.6924281,3.6815
1662962400000,2022-09-12 06:00:00,ETH/GBP,1486.1261,1495.0931,1480.3027,1493.7587,4182.82311174,2.8002
1662958800000,2022-09-12 05:00:00,ETH/GBP,1484.4297,1493.1527,1479.85,1488.5671,6430.014445160001,4.3196
1662955200000,2022-09-12 04:00:00,ETH/GBP,1488.8081,1493.9167,1480.0324,1490.2347,6228.58495212,4.1796
1662951600000,2022-09-12 03:00:00,ETH/GBP,1495.0921,1498.2966,1479.1062,1488.5291,5758.225970439999,3.8684
1662948000000,2022-09-12 02:00:00,ETH/GBP,1522.7073,1522.7073,1489.6309,1500.8576,6712.28544448,4.4723
1662944400000,2022-09-12 01:00:00,ETH/GBP,1494.769,1535.2111,1491.7977,1517.9037,6251.789969189999,4.1187
1662940800000,2022-09-12 00:00:00,ETH/GBP,1518.6462,1518.6832,1494.4589,1494.4589,6506.126821150001,4.3535
1662937200000,2022-09-11 23:00:00,ETH/GBP,1503.612,1519.1814,1497.7989,1514.7408,6712.725329280001,4.4316
1662933600000,2022-09-11 22:00:00,ETH/GBP,1488.553,1513.7485,1488.553,1503.6803,5968.25747873,3.9691
1662930000000,2022-09-11 21:00:00,ETH/GBP,1509.5937,1521.2894,1489.4105,1492.1508,6115.13240856,4.0982
1662926400000,2022-09-11 20:00:00,ETH/GBP,1514.7747,1526.5141,1501.0716,1510.1584,7126.89053712,4.7193
1662922800000,2022-09-11 19:00:00,ETH/GBP,1522.7372,1525.7272,1514.8201,1520.7103,5416.46594654,3.5618
1662919200000,2022-09-11 18:00:00,ETH/GBP,1526.8335,1533.297,1515.7544,1515.7544,6377.68821344,4.2076
1662915600000,2022-09-11 17:00:00,ETH/GBP,1531.206,1541.5163,1522.9897,1525.4653,5358.04431972,3.5124
1662912000000,2022-09-11 16:00:00,ETH/GBP,1523.0613,1532.2998,1519.8456,1531.1391,5718.038968950001,3.7345
1662908400000,2022-09-11 15:00:00,ETH/GBP,1519.2937,1532.6297,1519.2937,1523.3918,5301.70814236,3.4802
1662904800000,2022-09-11 14:00:00,ETH/GBP,1526.0115,1526.0701,1509.4505,1516.9604,6788.852878119999,4.4753
1662901200000,2022-09-11 13:00:00,ETH/GBP,1527.2514,1530.0636,1516.2865,1522.0764,5689.67379084,3.7381
1662897600000,2022-09-11 12:00:00,ETH/GBP,1527.8008,1534.4582,1519.2289,1532.992,6018.2199936,3.9258
1662894000000,2022-09-11 11:00:00,ETH/GBP,1514.8874,1536.5414,1514.8874,1526.9992,5463.14503784,3.5777
1662890400000,2022-09-11 10:00:00,ETH/GBP,1520.3434,1526.3033,1513.1331,1518.2983,5689.285583847596,3.74714612
1662886800000,2022-09-11 09:00:00,ETH/GBP,1524.317,1524.8421,1514.2942,1517.5186,6869.35144662,4.5267
1662883200000,2022-09-11 08:00:00,ETH/GBP,1517.1695,1525.1949,1512.1247,1519.206,6484.2750492,4.2682
1662879600000,2022-09-11 07:00:00,ETH/GBP,1508.4761,1521.4516,1508.4761,1513.9181,7339.9291242300005,4.8483
1662876000000,2022-09-11 06:00:00,ETH/GBP,1525.7128,1525.8188,1500.6932,1512.3768,5057.2367815200005,3.3439
1662872400000,2022-09-11 05:00:00,ETH/GBP,1513.1117,1524.9791,1513.1117,1524.2232,6014.127480239999,3.9457
1662868800000,2022-09-11 04:00:00,ETH/GBP,1518.8921,1524.7571,1512.8932,1517.1494,6281.15023094,4.1401
1662865200000,2022-09-11 03:00:00,ETH/GBP,1525.1591,1527.1121,1516.4498,1516.4498,6036.38007388,3.9806
1662861600000,2022-09-11 02:00:00,ETH/GBP,1519.9627,1522.113,1512.4319,1518.763,5607.272996,3.692
1662858000000,2022-09-11 01:00:00,ETH/GBP,1530.3875,1533.7324,1520.4429,1520.4429,6324.58633113,4.1597
1662854400000,2022-09-11 00:00:00,ETH/GBP,1531.5059,1535.6764,1523.7136,1526.7135,5089.1467809000005,3.3334
1662850800000,2022-09-10 23:00:00,ETH/GBP,1543.9364,1544.025,1527.6968,1536.3788,7328.37323812,4.7699
1662847200000,2022-09-10 22:00:00,ETH/GBP,1512.7255,1540.6091,1509.1483,1540.6091,6993.440948539999,4.5394
1662843600000,2022-09-10 21:00:00,ETH/GBP,1495.7143,1520.6049,1493.7909,1496.9343,7554.129251519999,5.0464
1662840000000,2022-09-10 20:00:00,ETH/GBP,1503.616,1504.6722,1489.5138,1494.3985,6039.4620979,4.0414
1662836400000,2022-09-10 19:00:00,ETH/GBP,1493.5388,1505.407,1493.5388,1499.8487,7049.73884461,4.7003
1662832800000,2022-09-10 18:00:00,ETH/GBP,1485.1161,1499.4233,1478.7644,1496.06,6908.057049999999,4.6175
1662829200000,2022-09-10 17:00:00,ETH/GBP,1487.1621,1488.6126,1478.9938,1486.5461,5940.08956099,3.9959
1662825600000,2022-09-10 16:00:00,ETH/GBP,1483.6596,1492.7846,1472.6958,1487.2777,7030.21296013,4.7269
1662822000000,2022-09-10 15:00:00,ETH/GBP,1482.9654,1486.2645,1475.8443,1483.0588,6927.81257244,4.6713
1662818400000,2022-09-10 14:00:00,ETH/GBP,1478.9519,1486.2718,1476.0731,1485.4121,5405.11754948,3.6388
1662814800000,2022-09-10 13:00:00,ETH/GBP,1486.3599,1492.2102,1477.4724,1477.4724,6246.60555996,4.2279
1662811200000,2022-09-10 12:00:00,ETH/GBP,1487.4426,1492.5192,1475.4642,1489.1157,6056.97810975,4.0675
1662807600000,2022-09-10 11:00:00,ETH/GBP,1489.7789,1492.2889,1482.1647,1489.8219,6005.02513233,4.0307
1662804000000,2022-09-10 10:00:00,ETH/GBP,1484.3058,1491.8906,1475.893,1483.3739,5592.319603,3.77
1662800400000,2022-09-10 09:00:00,ETH/GBP,1479.0491,1488.519,1476.3676,1479.6904,6043.49950072,4.0843
1662796800000,2022-09-10 08:00:00,ETH/GBP,1473.5946,1484.9797,1473.5946,1481.6168,5798.45550848,3.9136
1662793200000,2022-09-10 07:00:00,ETH/GBP,1496.3467,1498.0776,1472.4095,1472.4095,6863.931366149999,4.6617
1662789600000,2022-09-10 06:00:00,ETH/GBP,1494.6071,1502.9057,1487.5698,1490.1142,6535.3737931307915,4.38582076
1662786000000,2022-09-10 05:00:00,ETH/GBP,1490.4428,1499.717,1487.2682,1489.4463,5727.66574665,3.8455
1662782400000,2022-09-10 04:00:00,ETH/GBP,1495.651,1504.4903,1487.5404,1489.5183,6559.98754503,4.4041
1662778800000,2022-09-10 03:00:00,ETH/GBP,1503.076,1503.3474,1492.0605,1492.7046,4983.24503664,3.3384
1662775200000,2022-09-10 02:00:00,ETH/GBP,1482.2786,1503.9245,1480.5882,1503.9245,7070.5506442999995,4.7014
1662771600000,2022-09-10 01:00:00,ETH/GBP,1478.0079,1489.431,1478.0079,1483.2934,7080.80571336436,4.7737054
1662768000000,2022-09-10 00:00:00,ETH/GBP,1478.4378,1484.2967,1438.4328,1478.1025,6022.528636249999,4.0745
1662764400000,2022-09-09 23:00:00,ETH/GBP,1485.4291,1486.7962,1467.8893,1481.0554,5167.4022906,3.489
1662760800000,2022-09-09 22:00:00,ETH/GBP,1479.3098,1488.6968,1475.0194,1485.6273,6367.547170530001,4.2861
1662757200000,2022-09-09 21:00:00,ETH/GBP,1482.5837,1489.2124,1475.2581,1478.1774,5520.9925889999995,3.735
1662753600000,2022-09-09 20:00:00,ETH/GBP,1480.0992,1492.8223,1479.7773,1479.7773,6240.072896369999,4.2169
1662750000000,2022-09-09 19:00:00,ETH/GBP,1480.4985,1491.1839,1471.4781,1480.6522,5760.898244681328,3.89078424
1662746400000,2022-09-09 18:00:00,ETH/GBP,1471.9523,1475.3555,1415.2648,1471.5229,6758.41037512,4.5928
1662742800000,2022-09-09 17:00:00,ETH/GBP,1476.8777,1489.3625,1467.1073,1471.3418,4783.920728519999,3.2514
