https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XED,Volume BTC
1663459200,2022-09-18 00:00:00,XED/BTC,0.000003092,0.000003105,0.00000308,0.00000309,29058.2381,0.0899341286231
1663372800,2022-09-17 00:00:00,XED/BTC,0.000003063,0.000003129,0.00000302,0.000003092,1140802.5164,3.4872318737381
1663286400,2022-09-16 00:00:00,XED/BTC,0.00000313,0.000003182,0.00000305,0.000003064,1058370.4782,3.2940960126033
1663200000,2022-09-15 00:00:00,XED/BTC,0.000003171,0.000003202,0.00000306,0.00000313,1037894.8577,3.2588290376956
1663113600,2022-09-14 00:00:00,XED/BTC,0.000003179,0.000003207,0.00000312,0.00000317,975245.9562,3.0796560880081
1663027200,2022-09-13 00:00:00,XED/BTC,0.000003005,0.00000319,0.00000298,0.000003185,937080.2053,2.8706492906609
1662940800,2022-09-12 00:00:00,XED/BTC,0.000003108,0.000003146,0.00000299,0.000003005,1046062.7326,3.1965962182723
1662854400,2022-09-11 00:00:00,XED/BTC,0.000003216,0.000003242,0.000003099,0.00000311,784279.9495,2.4967817557498
1662768000,2022-09-10 00:00:00,XED/BTC,0.000003371,0.0000034,0.00000319,0.000003218,1043049.2602,3.4593002933703
1662681600,2022-09-09 00:00:00,XED/BTC,0.000003358,0.000003409,0.00000318,0.000003371,976819.7634,3.2178438918559
1662595200,2022-09-08 00:00:00,XED/BTC,0.000003417,0.00000353,0.00000332,0.000003359,847728.7829,2.8861926204841
1662508800,2022-09-07 00:00:00,XED/BTC,0.000003469,0.00000348,0.00000334,0.000003419,749383.9242,2.546563091829
1662422400,2022-09-06 00:00:00,XED/BTC,0.000003359,0.000003499,0.000003341,0.000003468,769779.9243,2.6530494290447
1662336000,2022-09-05 00:00:00,XED/BTC,0.000003361,0.000003382,0.000003276,0.00000336,1086473.9379,3.6254259457739
1662249600,2022-09-04 00:00:00,XED/BTC,0.000003427,0.00000352,0.000003336,0.000003361,858216.0822,2.9287963574645
1662163200,2022-09-03 00:00:00,XED/BTC,0.000003365,0.00000348,0.000003345,0.000003417,1077194.4471,3.6583211508404
1662076800,2022-09-02 00:00:00,XED/BTC,0.000003333,0.00000343,0.000003301,0.000003363,768604.2329,2.5648819082276
1661990400,2022-09-01 00:00:00,XED/BTC,0.000003355,0.000003382,0.000003298,0.000003334,1198828.6597,4.0175019957501
1661904000,2022-08-31 00:00:00,XED/BTC,0.000003403,0.000003404,0.00000329,0.000003356,836370.2477,2.8044471435318
1661817600,2022-08-30 00:00:00,XED/BTC,0.000003515,0.000003549,0.00000332,0.000003419,1045237.9231,3.550748328498
1661731200,2022-08-29 00:00:00,XED/BTC,0.000003552,0.000003603,0.00000345,0.000003516,913439.5241,3.2068745859592
1661644800,2022-08-28 00:00:00,XED/BTC,0.000003475,0.000003589,0.000003406,0.000003551,987418.9117,3.4446538900413
1661558400,2022-08-27 00:00:00,XED/BTC,0.000003582,0.000003688,0.00000341,0.000003477,867637.0028,3.0722435364222
1661472000,2022-08-26 00:00:00,XED/BTC,0.000003874,0.00000412,0.00000358,0.000003582,1043421.1895,4.0287126072981
1661385600,2022-08-25 00:00:00,XED/BTC,0.000003283,0.000004006,0.00000325,0.00000388,1124906.0334,3.9257306005578
1661299200,2022-08-24 00:00:00,XED/BTC,0.000003277,0.000003309,0.00000323,0.000003283,962668.973,3.1555282282388
1661212800,2022-08-23 00:00:00,XED/BTC,0.000003147,0.000003301,0.000003123,0.000003278,563843.7397,1.7954783539623
1661126400,2022-08-22 00:00:00,XED/BTC,0.000003183,0.000003219,0.000003108,0.00000313,882505.8032,2.7858304582392
1661040000,2022-08-21 00:00:00,XED/BTC,0.00000317,0.00000323,0.000003147,0.000003177,1109921.1874,3.5334150798741
1660953600,2022-08-20 00:00:00,XED/BTC,0.000003285,0.000003307,0.00000313,0.000003173,958820.9242,3.0824292239623
1660867200,2022-08-19 00:00:00,XED/BTC,0.000003322,0.000003424,0.000003273,0.000003281,992369.0939,3.3331616809663
1660780800,2022-08-18 00:00:00,XED/BTC,0.000003408,0.000003421,0.00000331,0.000003323,972386.0784,3.2566629626422
1660694400,2022-08-17 00:00:00,XED/BTC,0.00000339,0.00000347,0.000003375,0.000003412,923263.0144,3.1581472396849
1660608000,2022-08-16 00:00:00,XED/BTC,0.000003435,0.000003549,0.000003376,0.00000339,697861.7215,2.400486322129
1660521600,2022-08-15 00:00:00,XED/BTC,0.000003433,0.000003469,0.00000335,0.000003434,946208.9878,3.2423971771049
1660435200,2022-08-14 00:00:00,XED/BTC,0.000003341,0.0000035,0.000003307,0.000003434,940632.776,3.200451280136
1660348800,2022-08-13 00:00:00,XED/BTC,0.00000325,0.000003343,0.000003192,0.00000334,924186.5915,3.0229340174635
