https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEO,Volume USDT
1661990400,2022-09-01 00:00:00,NEO/USDT,9.0322,9.1648,8.7701,9.1471,18059.37603481,161522.384887791782
1661904000,2022-08-31 00:00:00,NEO/USDT,9.0786,9.352,8.9778,9.032,11973.83450168,110155.93941966795
1661817600,2022-08-30 00:00:00,NEO/USDT,9.3908,9.5839,8.9379,9.0645,14516.21445492,133277.140806224965
1661731200,2022-08-29 00:00:00,NEO/USDT,8.8854,9.4226,8.7923,9.3841,11032.64227493,100344.645043590628
1661644800,2022-08-28 00:00:00,NEO/USDT,9.1421,9.3151,8.8457,8.8854,8419.11198719,76815.933018923259
1661558400,2022-08-27 00:00:00,NEO/USDT,9.0237,9.2399,8.8755,9.1306,13114.1123857,118997.536207003436
1661472000,2022-08-26 00:00:00,NEO/USDT,10.0067,10.0224,8.9354,9.0155,16202.2565357,153920.140772527123
1661385600,2022-08-25 00:00:00,NEO/USDT,9.9317,10.255,9.8661,10.0004,10255.61960483,103023.325691701718
1661299200,2022-08-24 00:00:00,NEO/USDT,9.9589,10.305,9.6667,9.9297,18742.59547018,187091.109200333372
1661212800,2022-08-23 00:00:00,NEO/USDT,9.6961,10.0224,9.396,9.9423,10058.94009655,98102.08473903544
1661126400,2022-08-22 00:00:00,NEO/USDT,9.8873,9.8927,9.2071,9.6908,18857.21487821,178017.491418700292
1661040000,2022-08-21 00:00:00,NEO/USDT,9.5662,10.0019,9.52,9.8748,11570.51477333,113537.558002753252
1660953600,2022-08-20 00:00:00,NEO/USDT,9.5404,9.8719,9.2923,9.566,38789.08910261,372017.591172363537
1660867200,2022-08-19 00:00:00,NEO/USDT,10.452,10.452,9.3769,9.5424,53716.03629214,522646.671952119965
1660780800,2022-08-18 00:00:00,NEO/USDT,10.9673,11.063,10.2636,10.4415,12658.95881493,136926.530036724154
1660694400,2022-08-17 00:00:00,NEO/USDT,11.1591,11.875,10.8471,10.9597,35253.10058889,402752.02812338764
1660608000,2022-08-16 00:00:00,NEO/USDT,11.2817,11.3563,11.0414,11.1524,10773.73214914,120593.032976493673
1660521600,2022-08-15 00:00:00,NEO/USDT,11.5228,11.8,11.0449,11.2663,20420.42663289,231540.971197153085
1660435200,2022-08-14 00:00:00,NEO/USDT,11.9978,12.22,11.41,11.514,19741.31640797,234614.566529982663
1660348800,2022-08-13 00:00:00,NEO/USDT,12.0332,12.2253,11.8725,11.9868,14953.48093726,180139.614014801682
1660262400,2022-08-12 00:00:00,NEO/USDT,11.7139,12.0667,11.5511,12.0223,20497.22696583,242091.966083853442
1660176000,2022-08-11 00:00:00,NEO/USDT,11.6982,12.5461,11.6659,11.7137,43953.01704978,530123.668492081976
1660089600,2022-08-10 00:00:00,NEO/USDT,11.007,11.702,10.7502,11.6865,28171.67552579,319802.976500247072
1660003200,2022-08-09 00:00:00,NEO/USDT,11.67,11.74,10.8898,11.0014,28623.44539616,321870.709284708923
1659916800,2022-08-08 00:00:00,NEO/USDT,11.4598,11.9957,11.3693,11.6668,28457.23754654,335019.556178966419
1659830400,2022-08-07 00:00:00,NEO/USDT,11.4376,11.62,11.21,11.4594,9067.29822644,103642.110392756653
1659744000,2022-08-06 00:00:00,NEO/USDT,11.795,11.816,11.3541,11.4234,18972.18007544,218985.70609881731
1659657600,2022-08-05 00:00:00,NEO/USDT,10.8111,11.927,10.7796,11.7893,47347.46504551,543509.477246825243
1659571200,2022-08-04 00:00:00,NEO/USDT,10.7451,11.1263,10.5828,10.8109,54080.5089495,586956.172697976818
1659484800,2022-08-03 00:00:00,NEO/USDT,10.9519,11.1898,10.6113,10.7449,14590.25571664,159946.156207564063
1659398400,2022-08-02 00:00:00,NEO/USDT,11.1586,11.313,10.515,10.9536,30228.10365135,328101.585990486326
1659312000,2022-08-01 00:00:00,NEO/USDT,10.9798,11.622,10.9261,11.1584,32567.00297312,366816.248888566628
1659225600,2022-07-31 00:00:00,NEO/USDT,11.3443,11.5947,10.8931,10.9819,32362.41457131,366617.135060149553
1659139200,2022-07-30 00:00:00,NEO/USDT,11.3017,11.9568,11.0621,11.3563,64644.42511165,744248.619214864492
1659052800,2022-07-29 00:00:00,NEO/USDT,11.0018,12.0683,11.0018,11.3155,69091.69026912,788100.580729416934
1658966400,2022-07-28 00:00:00,NEO/USDT,10.0518,11.2744,10.05,11.0092,69739.85741035,752941.5896029196
1658880000,2022-07-27 00:00:00,NEO/USDT,9.279,10.06,9.0956,10.0504,27466.68261339,260823.206490860874
1658793600,2022-07-26 00:00:00,NEO/USDT,9.2187,9.298,8.8235,9.2789,30542.07152237,276995.023044070085
1658707200,2022-07-25 00:00:00,NEO/USDT,10.2601,10.4197,9.2,9.2226,53158.38655691,515164.671980658465
1658620800,2022-07-24 00:00:00,NEO/USDT,10.0432,10.625,9.9006,10.26,49920.74384822,513304.704004035843
1658534400,2022-07-23 00:00:00,NEO/USDT,10.5175,10.9893,9.7315,10.043,41770.45140612,431138.710507634857
1658448000,2022-07-22 00:00:00,NEO/USDT,9.8721,11.3691,9.789,10.5147,71813.17950566,766405.533725840797
1658361600,2022-07-21 00:00:00,NEO/USDT,9.7495,9.9202,9.3122,9.8716,23554.41537778,226045.09330034407
1658275200,2022-07-20 00:00:00,NEO/USDT,10.5016,10.713,9.6673,9.7515,40724.52354565,419737.836392096643
1658188800,2022-07-19 00:00:00,NEO/USDT,10.4006,10.6697,9.9597,10.5014,41793.54059117,432876.901511582939
1658102400,2022-07-18 00:00:00,NEO/USDT,9.32,10.5046,9.2948,10.4,37588.356295,375477.528910249476
1658016000,2022-07-17 00:00:00,NEO/USDT,9.2603,9.6276,9.1212,9.3173,35830.03816651,335392.699146840929
1657929600,2022-07-16 00:00:00,NEO/USDT,8.857,9.3534,8.6594,9.2621,32001.71004551,288478.028846888597
1657843200,2022-07-15 00:00:00,NEO/USDT,8.7033,9.0713,8.6792,8.8431,31893.37935286,282127.69585029165
1657756800,2022-07-14 00:00:00,NEO/USDT,8.556,8.8355,8.15,8.7013,27904.16501422,235263.640391492157
1657670400,2022-07-13 00:00:00,NEO/USDT,8.0855,8.5739,7.8104,8.5543,29187.77149116,238252.779711587347
1657584000,2022-07-12 00:00:00,NEO/USDT,8.3524,8.4092,8.0451,8.069,27713.35937407,229186.061020542592
1657497600,2022-07-11 00:00:00,NEO/USDT,9.2457,9.2623,8.2837,8.3545,29757.08242208,262369.562310743826
1657411200,2022-07-10 00:00:00,NEO/USDT,9.3577,9.3593,8.908,9.2431,19462.70216249,177670.950874595163
1657324800,2022-07-09 00:00:00,NEO/USDT,9.1234,9.5954,9.1234,9.3571,23033.51979695,215943.355111145147
1657238400,2022-07-08 00:00:00,NEO/USDT,9.2696,9.584,9.0133,9.1337,47119.02166444,437598.183624323231
1657152000,2022-07-07 00:00:00,NEO/USDT,8.529,9.3952,8.468,9.266,39021.19317088,348525.303840370406
1657065600,2022-07-06 00:00:00,NEO/USDT,8.3804,8.6109,8.2132,8.5289,28823.67531702,242549.177908544265
1656979200,2022-07-05 00:00:00,NEO/USDT,8.6056,8.652,8.0892,8.3861,30624.34822934,257034.004933137853
1656892800,2022-07-04 00:00:00,NEO/USDT,8.2945,8.6396,8.0557,8.6055,20179.57192598,168849.416892897645
1656806400,2022-07-03 00:00:00,NEO/USDT,8.247,8.3928,8.0405,8.2942,24539.49850196,200696.335273376658
1656720000,2022-07-02 00:00:00,NEO/USDT,8.2191,8.3601,8.0313,8.2418,27797.92082591,227574.883597222319
1656633600,2022-07-01 00:00:00,NEO/USDT,8.4624,8.7205,8.0832,8.217,28520.4558888,237945.400479543242
1656547200,2022-06-30 00:00:00,NEO/USDT,8.6278,8.6695,7.967,8.467,28915.37572401,237560.060856151454
1656460800,2022-06-29 00:00:00,NEO/USDT,8.93,9.0425,8.477,8.6253,33254.56493818,289814.401664108335
1656374400,2022-06-28 00:00:00,NEO/USDT,9.5117,9.6556,8.8847,8.9249,28332.41646836,263732.809742914243
1656288000,2022-06-27 00:00:00,NEO/USDT,9.4899,9.9248,9.3967,9.504,41802.09594223,403444.511900076104
1656201600,2022-06-26 00:00:00,NEO/USDT,9.7331,10.2,9.46,9.4973,57767.00474417,568034.751861800201
1656115200,2022-06-25 00:00:00,NEO/USDT,9.6492,9.9298,9.2729,9.7351,58105.32931806,559193.937966900058
1656028800,2022-06-24 00:00:00,NEO/USDT,9.3084,9.8161,9.3046,9.6567,68995.2653936,657395.573147483662
1655942400,2022-06-23 00:00:00,NEO/USDT,8.8821,9.3899,8.8663,9.3083,59788.0063132,547761.11227490604
1655856000,2022-06-22 00:00:00,NEO/USDT,9.218,9.2693,8.7875,8.8864,59402.67251905,534822.993129709831
1655769600,2022-06-21 00:00:00,NEO/USDT,9.1651,9.7139,9.0183,9.2181,72964.45420219,682314.689985238147
1655683200,2022-06-20 00:00:00,NEO/USDT,9.0867,9.44,8.6922,9.1603,62515.3199268,568697.337837876417
1655596800,2022-06-19 00:00:00,NEO/USDT,8.5301,9.19,8.15,9.0866,68596.51695598,597808.820295458606
1655510400,2022-06-18 00:00:00,NEO/USDT,9.0646,9.2112,7.9445,8.5301,55468.47127197,475497.821072185702
1655424000,2022-06-17 00:00:00,NEO/USDT,8.8482,9.3337,8.7852,9.0646,41948.47549402,380036.047650012542
1655337600,2022-06-16 00:00:00,NEO/USDT,9.9935,10.1811,8.6893,8.8399,58698.14432617,542262.589381233033
1655251200,2022-06-15 00:00:00,NEO/USDT,9.7141,10.0092,8.4448,10.0092,58082.73800685,534633.48335148951
1655164800,2022-06-14 00:00:00,NEO/USDT,9.8522,9.988,8.9674,9.7114,58247.78749911,557205.781892665025
1655078400,2022-06-13 00:00:00,NEO/USDT,11.6282,12.2451,9.4127,9.8583,138181.76634454,1453325.076365215505
1654992000,2022-06-12 00:00:00,NEO/USDT,10.9236,13.3131,10.0529,11.6272,194717.51726267,2359069.85077085649
1654905600,2022-06-11 00:00:00,NEO/USDT,11.42,11.7238,10.5,10.9343,28192.56735834,313145.894784868831
1654819200,2022-06-10 00:00:00,NEO/USDT,12.0317,12.0517,11,11.4221,20337.25521675,234740.635483935251
1654732800,2022-06-09 00:00:00,NEO/USDT,12.0163,12.3911,11.7627,12.0306,19474.25894613,235163.452195218793
1654646400,2022-06-08 00:00:00,NEO/USDT,11.8649,12.8384,11.4803,12.0163,52273.77419048,636191.644687378219
1654560000,2022-06-07 00:00:00,NEO/USDT,12.1598,12.1647,11.2217,11.8647,35796.2467188,416109.925000555592
1654473600,2022-06-06 00:00:00,NEO/USDT,11.4498,13.3828,11.4447,12.1596,57702.40364797,722825.12090364597
1654387200,2022-06-05 00:00:00,NEO/USDT,11.3048,11.9696,11.0669,11.4498,34089.98491625,395541.490162529454
1654300800,2022-06-04 00:00:00,NEO/USDT,11.1523,11.334,10.9405,11.3074,11009.90317778,122941.703465917176
1654214400,2022-06-03 00:00:00,NEO/USDT,11.4063,11.7584,10.9087,11.1442,21883.77503093,248470.165069796581
1654128000,2022-06-02 00:00:00,NEO/USDT,11.1447,11.5101,10.8632,11.4058,20749.11980059,233104.629289690252
1654041600,2022-06-01 00:00:00,NEO/USDT,11.5688,12.3929,10.8882,11.1449,60090.15593472,705378.606939235336
1653955200,2022-05-31 00:00:00,NEO/USDT,11.7792,11.8725,11.2123,11.568,34359.52047539,396395.021219254997
1653868800,2022-05-30 00:00:00,NEO/USDT,10.6435,11.828,10.5783,11.7785,40255.11050411,455291.194288167908
1653782400,2022-05-29 00:00:00,NEO/USDT,10.4753,10.647,10.1398,10.6408,27505.85643183,285656.049583983761
1653696000,2022-05-28 00:00:00,NEO/USDT,10.2727,10.6544,10.1144,10.4777,25084.89020616,262272.3804473378
1653609600,2022-05-27 00:00:00,NEO/USDT,10.7078,11.3386,10.1796,10.272,44320.67058813,476796.312356474651
1653523200,2022-05-26 00:00:00,NEO/USDT,11.6605,12.2347,10.1621,10.709,59336.15501989,654899.340790945304
1653436800,2022-05-25 00:00:00,NEO/USDT,11.2611,11.99,11.2437,11.6603,34042.98135036,396034.623985923204
1653350400,2022-05-24 00:00:00,NEO/USDT,11.3904,11.4017,10.4225,11.2608,32566.57722223,357442.445431402518
1653264000,2022-05-23 00:00:00,NEO/USDT,10.8619,12.6252,10.8181,11.3888,66236.35046529,791536.757235368243
1653177600,2022-05-22 00:00:00,NEO/USDT,10.3744,10.9384,10.2365,10.8604,21549.20877031,229613.484918050626
1653091200,2022-05-21 00:00:00,NEO/USDT,10.1258,10.6127,9.9624,10.3742,30016.90899595,308083.640651839795
1653004800,2022-05-20 00:00:00,NEO/USDT,10.5125,10.7855,9.8893,10.1281,32578.01058281,337490.227920594935
1652918400,2022-05-19 00:00:00,NEO/USDT,9.8917,10.6585,9.55,10.5118,31830.0320365,323357.026135769348
1652832000,2022-05-18 00:00:00,NEO/USDT,10.9637,11.1741,9.8418,9.8917,32585.03853074,337292.290629918755
1652745600,2022-05-17 00:00:00,NEO/USDT,10.2444,11.2,10.2444,10.9872,27893.82627805,301021.81153011572
1652659200,2022-05-16 00:00:00,NEO/USDT,11.0111,11.0111,9.88,10.2495,22267.1991003,230082.657193347172
1652572800,2022-05-15 00:00:00,NEO/USDT,10.6646,11.0321,10.2499,11.0069,24282.89027493,257653.249026017854
1652486400,2022-05-14 00:00:00,NEO/USDT,10.2302,10.7581,9.6217,10.6644,22834.28729873,233844.679626157905
1652400000,2022-05-13 00:00:00,NEO/USDT,9.7672,11.2925,9.6447,10.2273,38687.65040229,414467.140778515555
1652313600,2022-05-12 00:00:00,NEO/USDT,10.5624,11.108,8.4112,9.7937,58985.99416632,570260.436791926149
1652227200,2022-05-11 00:00:00,NEO/USDT,13.8048,14.0917,9.9798,10.5463,118342.65241875,1438303.2400039565
1652140800,2022-05-10 00:00:00,NEO/USDT,13.3054,15.0142,12.8986,13.8159,46534.30020871,647972.292354505511
1652054400,2022-05-09 00:00:00,NEO/USDT,15.9413,16.3359,13.227,13.2975,45581.46330383,666934.316490580785
1651968000,2022-05-08 00:00:00,NEO/USDT,16.3006,16.4328,15.6923,15.9363,24874.29140709,401106.271093548665
1651881600,2022-05-07 00:00:00,NEO/USDT,16.9267,17.0352,15.9375,16.3091,13247.03338946,219895.052287954409
1651795200,2022-05-06 00:00:00,NEO/USDT,17.1968,17.265,16.5169,16.9285,16174.4468757,273490.579899710366
1651708800,2022-05-05 00:00:00,NEO/USDT,19.3643,19.5703,16.8101,17.1968,23684.72850187,427307.030374757468
1651622400,2022-05-04 00:00:00,NEO/USDT,17.5644,19.5659,17.5231,19.3679,19552.1579507,363857.933972300669
1651536000,2022-05-03 00:00:00,NEO/USDT,17.5827,18.3567,17.1444,17.5783,13281.44178273,237272.885663357825
1651449600,2022-05-02 00:00:00,NEO/USDT,17.6575,18.0383,16.9183,17.5754,16451.64883341,288699.444699524654
1651363200,2022-05-01 00:00:00,NEO/USDT,16.7502,17.8,16.4132,17.6378,18124.82762073,312716.375870782141
1651276800,2022-04-30 00:00:00,NEO/USDT,17.9293,18.584,16.5063,16.7554,22262.06659481,396374.253946112722
1651190400,2022-04-29 00:00:00,NEO/USDT,18.8222,19.0354,17.6443,17.9273,14573.56191706,268917.609592417737
1651104000,2022-04-28 00:00:00,NEO/USDT,19.0273,19.3254,18.6571,18.8273,17492.83452777,332162.315399410509
1651017600,2022-04-27 00:00:00,NEO/USDT,18.565,19.1878,18.3929,19.0243,9347.66699375,176309.850937688315
1650931200,2022-04-26 00:00:00,NEO/USDT,20.0327,20.4393,18.2902,18.5566,21758.62941816,418220.13341198749
1650844800,2022-04-25 00:00:00,NEO/USDT,20.1914,20.2618,18.7438,20.0309,17532.60274016,341538.494474362339
1650758400,2022-04-24 00:00:00,NEO/USDT,20.9172,21.0764,20.1713,20.1911,6912.47597668,141958.475220079595
1650672000,2022-04-23 00:00:00,NEO/USDT,21.0888,21.4202,20.6888,20.9203,8035.67614261,169594.6809804204
1650585600,2022-04-22 00:00:00,NEO/USDT,20.8308,21.3589,20.714,21.091,11380.50990529,240088.139983049294
1650499200,2022-04-21 00:00:00,NEO/USDT,21.5034,22.6164,20.5,20.8407,22501.70704409,488701.360797172507
1650412800,2022-04-20 00:00:00,NEO/USDT,22.11,22.1771,21.1859,21.501,21912.67313731,477079.807693863738
1650326400,2022-04-19 00:00:00,NEO/USDT,21.2916,22.176,21.083,22.1099,13010.07798473,282261.440122463124
1650240000,2022-04-18 00:00:00,NEO/USDT,20.4825,21.4271,19.7681,21.2915,15182.1439852,309105.24890774046
1650153600,2022-04-17 00:00:00,NEO/USDT,21.5788,22.0217,20.3791,20.4853,17271.2425401,369341.248088946292
1650067200,2022-04-16 00:00:00,NEO/USDT,21.1015,21.7991,20.9809,21.5787,16246.90005889,348649.615432049094
1649980800,2022-04-15 00:00:00,NEO/USDT,20.6028,21.3344,20.485,21.1015,14954.5422415,313983.936038047316
1649894400,2022-04-14 00:00:00,NEO/USDT,21.2713,21.528,20.235,20.6028,16914.5534539,352042.777467259476
1649808000,2022-04-13 00:00:00,NEO/USDT,20.3927,21.3383,20.1418,21.2752,18162.75477096,376073.868464515212
1649721600,2022-04-12 00:00:00,NEO/USDT,19.7055,20.731,19.5516,20.3981,20966.6665848,423262.70593228629
1649635200,2022-04-11 00:00:00,NEO/USDT,21.5991,21.7748,19.2701,19.7076,36640.01157613,741607.299824737168
1649548800,2022-04-10 00:00:00,NEO/USDT,22.5282,22.8109,21.546,21.5856,23598.77147086,526198.961722369269
1649462400,2022-04-09 00:00:00,NEO/USDT,21.8464,22.5607,21.8278,22.5213,22807.25347725,506903.647007377349
1649376000,2022-04-08 00:00:00,NEO/USDT,23.2475,23.5088,21.6153,21.8522,35037.73379342,793878.300057933758
1649289600,2022-04-07 00:00:00,NEO/USDT,22.4423,23.4305,22.2,23.2584,32582.61403224,745849.056446730146
1649203200,2022-04-06 00:00:00,NEO/USDT,25.7525,25.7552,22.3785,22.4447,55215.3870643,1317318.346372200531
1649116800,2022-04-05 00:00:00,NEO/USDT,27.1775,27.4169,25.6381,25.7498,37572.15959556,997463.551464521229
1649030400,2022-04-04 00:00:00,NEO/USDT,27.997,28.0127,26.1238,27.1745,29545.01261209,796209.94523093806
1648944000,2022-04-03 00:00:00,NEO/USDT,27.5437,28.6035,26.8564,27.9939,25277.93446079,701336.126250672933
1648857600,2022-04-02 00:00:00,NEO/USDT,28.0066,28.7967,27.3125,27.54,31455.72580696,888286.077935216765
1648771200,2022-04-01 00:00:00,NEO/USDT,26.9101,28.1875,25.5665,28.013,35278.54895552,950969.66000174121
1648684800,2022-03-31 00:00:00,NEO/USDT,28.3431,29.621,26.5528,26.9073,67699.19135236,1894650.095451222937
1648598400,2022-03-30 00:00:00,NEO/USDT,26.8576,29.3829,25.8842,28.3431,74892.45260391,2118438.2858832811
1648512000,2022-03-29 00:00:00,NEO/USDT,25.3175,29.2635,25.2678,26.8701,88869.07733681,2447379.008063506573
1648425600,2022-03-28 00:00:00,NEO/USDT,26.0561,26.9862,25.0981,25.3292,36862.84831035,972033.255211392355
1648339200,2022-03-27 00:00:00,NEO/USDT,24.7392,26.362,23.9717,26.0659,55752.10402542,1406013.981785699311
1648252800,2022-03-26 00:00:00,NEO/USDT,24.154,24.75,24.0225,24.7474,15517.6235532,378593.551903673295
1648166400,2022-03-25 00:00:00,NEO/USDT,24.4005,25.2875,23.52,24.1515,29850.77681355,731922.794527841704
1648080000,2022-03-24 00:00:00,NEO/USDT,24.341,24.4961,23.5517,24.403,23311.59234335,557430.087266994842
1647993600,2022-03-23 00:00:00,NEO/USDT,23.8673,25.0459,23.8638,24.3383,47084.27300079,1155014.7907093364
1647907200,2022-03-22 00:00:00,NEO/USDT,22.5825,24.0435,22.5031,23.8636,39105.72410305,921063.253204681918
1647820800,2022-03-21 00:00:00,NEO/USDT,22.6953,23.1704,21.92,22.5849,29445.43814834,663040.638356741351
1647734400,2022-03-20 00:00:00,NEO/USDT,22.0394,23.77,21.8759,22.6928,65669.406945,1500456.000865492662
1647648000,2022-03-19 00:00:00,NEO/USDT,21.0902,22.2,21.0874,22.0498,18585.05749652,399980.175597161158
1647561600,2022-03-18 00:00:00,NEO/USDT,20.6711,21.1138,20.036,21.088,17157.57503764,353386.942996767749
1647475200,2022-03-17 00:00:00,NEO/USDT,20.6282,21.1542,20.4763,20.6785,23140.08095513,480986.157831198955
1647388800,2022-03-16 00:00:00,NEO/USDT,19.4775,20.702,19.3068,20.64,32362.83633152,642470.671670963388
1647302400,2022-03-15 00:00:00,NEO/USDT,19.5861,19.6648,18.801,19.4754,14620.05460069,281186.432282537918
1647216000,2022-03-14 00:00:00,NEO/USDT,19.0545,19.6258,18.7835,19.586,23324.66715467,448771.485282297347
1647129600,2022-03-13 00:00:00,NEO/USDT,20.0183,20.3699,18.9441,19.0643,16841.69932666,332443.420567187055
1647043200,2022-03-12 00:00:00,NEO/USDT,20.0451,20.5318,19.9677,20.0351,11051.07607012,223854.703241057904
1646956800,2022-03-11 00:00:00,NEO/USDT,20.6724,21.2422,19.9558,20.0443,26523.53609466,545701.75406340076
1646870400,2022-03-10 00:00:00,NEO/USDT,21.2834,21.436,19.6853,20.6722,22392.87776385,456644.438188656655
1646784000,2022-03-09 00:00:00,NEO/USDT,20.5037,21.7947,20.493,21.2834,26142.48183527,555089.976636462472
1646697600,2022-03-08 00:00:00,NEO/USDT,20.3201,20.7823,20.0996,20.5058,9865.35113508,202276.172661553464
1646611200,2022-03-07 00:00:00,NEO/USDT,20.4952,21.0555,19.5318,20.3351,13261.08136928,269744.823206163846
1646524800,2022-03-06 00:00:00,NEO/USDT,21.7681,21.9042,20.41,20.4871,10034.89349036,212337.895141301964
1646438400,2022-03-05 00:00:00,NEO/USDT,21.5184,21.9773,20.6808,21.767,12105.01157822,259114.415547345587
1646352000,2022-03-04 00:00:00,NEO/USDT,23.6181,23.6181,21.114,21.5142,22273.77152832,498423.097533329306
1646265600,2022-03-03 00:00:00,NEO/USDT,23.9731,25.3562,22.978,23.6267,35013.36015365,848657.432254609691
1646179200,2022-03-02 00:00:00,NEO/USDT,24.2076,24.6254,23.3094,23.9646,28375.03748243,682479.223650356171
1646092800,2022-03-01 00:00:00,NEO/USDT,23.0705,25.1872,23.0304,24.2076,52120.54928155,1262805.010734491048
1646006400,2022-02-28 00:00:00,NEO/USDT,19.857,23.1598,19.5426,23.0704,29202.40249812,618124.56161062248
1645920000,2022-02-27 00:00:00,NEO/USDT,20.9712,21.162,19.4351,19.8986,24629.59949137,500674.921820737355
1645833600,2022-02-26 00:00:00,NEO/USDT,21.4285,22.2692,20.6279,20.963,22588.78533494,478986.240921837468
1645747200,2022-02-25 00:00:00,NEO/USDT,21.275,21.7373,19.8362,21.5348,44199.25809583,928685.760921204744
1645660800,2022-02-24 00:00:00,NEO/USDT,19.5202,21.4137,16.98,21.2508,77739.48849475,1468509.763303677946
1645574400,2022-02-23 00:00:00,NEO/USDT,20.5636,21.0685,19.3706,19.4873,46175.20132061,943163.166495812249
1645488000,2022-02-22 00:00:00,NEO/USDT,20.1392,20.7608,19.2799,20.5748,55871.82524869,1122813.452768950725
1645401600,2022-02-21 00:00:00,NEO/USDT,23.0654,24.1844,19.92,20.1472,74975.95873732,1675426.801978218617
1645315200,2022-02-20 00:00:00,NEO/USDT,24.9817,26.2111,22.6546,23.0383,147002.07781583,3614493.808966602259
1645228800,2022-02-19 00:00:00,NEO/USDT,26.2132,27.3749,24.4776,24.9773,155749.37277096,4024399.131526474488
1645142400,2022-02-18 00:00:00,NEO/USDT,23.6527,27.1182,23.4261,26.213,316738.541524,8184379.182147778343
1645056000,2022-02-17 00:00:00,NEO/USDT,25.682,25.8627,23.314,23.6592,126639.6868579,3107649.449031605833
1644969600,2022-02-16 00:00:00,NEO/USDT,22.6493,26.0534,22.3951,25.6847,161727.44859698,3946885.141664241512
1644883200,2022-02-15 00:00:00,NEO/USDT,21.3226,22.78,21.2469,22.6456,38279.16588326,851465.421505227536
1644796800,2022-02-14 00:00:00,NEO/USDT,21.749,21.8092,20.6808,21.3097,36527.86086352,772446.82849626518
1644710400,2022-02-13 00:00:00,NEO/USDT,21.509,22.2117,20.8997,21.74,29614.0861028,639743.464538090508
1644624000,2022-02-12 00:00:00,NEO/USDT,22.2087,22.3508,21.0315,21.5087,39197.13846934,847803.294727080123
1644537600,2022-02-11 00:00:00,NEO/USDT,23.7807,25.66,21.6757,22.2036,62168.24911291,1489502.886311417843
1644451200,2022-02-10 00:00:00,NEO/USDT,24.0008,25.4642,23.6939,23.7681,87023.18832669,2155446.598661515265
1644364800,2022-02-09 00:00:00,NEO/USDT,23.0169,24.0866,22.4247,24.0033,27755.68430413,648926.8245337346
1644278400,2022-02-08 00:00:00,NEO/USDT,23.7427,24.0911,21.8959,23.0143,35915.50304396,820529.295084034815
1644192000,2022-02-07 00:00:00,NEO/USDT,22.5678,23.8653,22.1666,23.7451,29542.99419432,689712.271754134984
1644105600,2022-02-06 00:00:00,NEO/USDT,22.1025,22.6175,21.5131,22.581,17742.70946341,393204.95594993742
1644019200,2022-02-05 00:00:00,NEO/USDT,22.4051,22.955,21.7966,22.0919,27970.48663891,626717.158149593897
1643932800,2022-02-04 00:00:00,NEO/USDT,20.1693,22.4837,20.0908,22.3924,54257.92181752,1172936.508337860435
1643846400,2022-02-03 00:00:00,NEO/USDT,20.1388,20.4231,19.264,20.199,19724.42471699,389270.605682387147
1643760000,2022-02-02 00:00:00,NEO/USDT,19.8958,21.6404,19.8583,20.1109,45918.90965092,961721.902538128845
1643673600,2022-02-01 00:00:00,NEO/USDT,19.6998,20.4847,19.6262,19.8996,20535.67502044,410847.035616782929
